Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-10-21,18:00,Liga MX,Apertura 2023 Regular Season,Sat,Home,W,1.0,0.0,Toluca,1.2,1.3,41.0,20050.0,Rodolfo Cota,4-1-2-1-2◆,Oscar Mejia,Match Report,
2023-10-24,20:00,Liga MX,Apertura 2023 Regular Season,Tue,Home,D,1.0,1.0,Atlas,1.2,1.1,64.0,24899.0,Rodolfo Cota,4-3-3,Diego Montaño,Match Report,
2023-10-28,18:00,Liga MX,Apertura 2023 Regular Season,Sat,Away,L,0.0,1.0,Cruz Azul,0.5,1.4,56.0,11001.0,Rodolfo Cota,5-4-1,Brian Gonzalez,Match Report,
2023-10-31,21:10,Liga MX,Apertura 2023 Regular Season,Tue,Home,D,1.0,1.0,UNAM,1.3,0.9,65.0,22898.0,William Tesillo,5-4-1,Adonai Escobedo,Match Report,
2023-11-03,21:00,Liga MX,Apertura 2023 Regular Season,Fri,Away,L,4.0,5.0,Puebla,3.1,1.4,53.0,12254.0,William Tesillo,4-4-2,Edgar Morales,Match Report,
2023-11-12,20:05,Liga MX,Apertura 2023 Regular Season,Sun,Home,W,2.0,1.0,FC Juárez,2.0,0.3,65.0,25288.0,William Tesillo,4-4-2,Ismael Lopez,Match Report,
2023-11-23,19:00,Liga MX,Apertura — 7-seed match,Thu,Away,L,2.0,3.0,Atlético,1.0,0.6,56.0,11295.0,William Tesillo,4-4-2,Adonai Escobedo,Match Report,
2023-11-26,20:06,Liga MX,Apertura — 8-seed match,Sun,Home,W,3.0,2.0,Santos,1.6,1.9,41.0,,William Tesillo,4-4-2,César Arturo Ramos,Match Report,
2023-11-29,19:06,Liga MX,Apertura — Quarter-finals,Wed,Home,D,2.0,2.0,América,1.3,2.2,41.0,25823.0,William Tesillo,3-4-3,Marco Antonio Ortíz,Match Report,Leg 1 of 2
2023-12-02,19:00,Liga MX,Apertura — Quarter-finals,Sat,Away,L,0.0,2.0,América,0.3,2.3,49.0,65000.0,William Tesillo,5-3-2,Fernando Guerrero,Match Report,Leg 2 of 2; América won
2024-01-17,17:00,Liga MX,Clausura 2024 Regular Season,Wed,Home,,,,UANL,,,,,,,,Head-to-Head,
2024-01-21,18:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Pachuca,,,,,,,,,Match Postponed
2024-01-27,15:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Santos,,,,,,,,Head-to-Head,
2024-01-30,19:00,Liga MX,Clausura 2024 Regular Season,Tue,Away,,,,Mazatlán,,,,,,,,Head-to-Head,
2024-02-03,17:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Toluca,,,,,,,,Head-to-Head,
2024-02-10,17:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,América,,,,,,,,Head-to-Head,
2024-02-18,16:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Atlas,,,,,,,,Head-to-Head,
2024-02-21,19:00,Liga MX,Clausura 2024 Regular Season,Wed,Home,,,,Cruz Azul,,,,,,,,Head-to-Head,
2024-02-24,15:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Atlético,,,,,,,,Head-to-Head,
2024-03-03,17:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Tijuana,,,,,,,,Head-to-Head,
2024-03-09,17:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Guadalajara,,,,,,,,Head-to-Head,
2024-03-16,18:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Puebla,,,,,,,,Head-to-Head,
2024-03-31,19:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Necaxa,,,,,,,,Head-to-Head,
2024-04-06,16:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Querétaro,,,,,,,,Head-to-Head,
2024-04-14,19:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,UNAM,,,,,,,,Head-to-Head,
2024-04-20,16:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Monterrey,,,,,,,,Head-to-Head,
2024-04-27,17:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,FC Juárez,,,,,,,,Head-to-Head,
