Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
431,Ramiro Macagno,ARG,GK,Platense,25,1997,22.0,17.4,28.6,60.9,591.7,476.5,1.95,1.95,100.0,7.82,7.91,98.9,7.64,18.7,40.9,0.00,0.00,0.00,-0.00,0.05,0.95,0.00,0.00,0.00,https://fbref.com/en/players/64293bed/Ramiro-Macagno,64293bed,Argentina Liga Profesional
432,Imanol Machuca,ARG,"FW,MF",CA Unión,23,2000,20.7,18.0,26.3,68.3,281.8,77.9,9.86,11.7,84.0,5.70,8.21,69.4,1.45,3.14,46.2,0.05,0.13,0.16,-0.08,1.50,1.01,1.21,0.29,2.80,https://fbref.com/en/players/37747484/Imanol-Machuca,37747484,Argentina Liga Profesional
433,Alejandro Maciel,ARG,DF,Banfield,25,1997,20.6,23.0,35.5,64.8,538.0,313.3,6.02,7.52,80.0,11.1,14.3,77.9,5.63,12.5,45.0,0.00,0.01,0.02,-0.01,0.24,3.06,0.15,0.10,2.91,https://fbref.com/en/players/1522a5cc/Alejandro-Maciel,1522a5cc,Argentina Liga Profesional
434,Leandro Maciel,ARG,MF,CC Córdoba,27,1995,18.2,25.1,33.9,74.1,435.2,145.1,11.5,14.3,80.8,9.45,11.8,80.0,3.08,5.27,58.3,0.05,0.06,0.06,-0.01,1.10,3.24,0.38,0.22,4.12,https://fbref.com/en/players/9f7d5fbf/Leandro-Maciel,9f7d5fbf,Argentina Liga Profesional
435,Ignacio Maestro Puch,ARG,"FW,MF",Tucumán,19,2003,4.0,11.8,17.3,68.1,161.5,28.5,7.00,9.25,75.7,4.00,6.25,64.0,0.00,0.75,0.0,0.00,0.05,0.03,-0.05,1.00,0.25,0.75,0.00,1.75,https://fbref.com/en/players/3fc0e136/Ignacio-Maestro-Puch,3fc0e136,Argentina Liga Profesional
436,Luis Mago,VEN,DF,Banfield,28,1994,5.2,21.0,30.8,68.1,425.4,266.0,7.31,8.65,84.4,9.23,11.3,81.4,3.85,9.81,39.2,0.00,0.04,0.06,-0.04,0.38,1.92,0.58,0.58,2.31,https://fbref.com/en/players/56b8126a/Luis-Mago,56b8126a,Argentina Liga Profesional
437,Jonatan Maidana,ARG,DF,River Plate,37,1985,5.1,45.1,50.0,90.2,822.0,335.3,15.7,17.1,92.0,25.9,28.0,92.3,2.75,3.53,77.8,0.00,0.00,0.00,0.00,0.00,1.37,0.20,0.00,2.94,https://fbref.com/en/players/d48c51d6/Jonatan-Maidana,d48c51d6,Argentina Liga Profesional
438,Guido Mainero,ARG,"MF,FW",Sarmiento,27,1995,2.2,27.3,45.5,60.0,528.6,240.0,12.3,14.1,87.1,8.64,11.4,76.0,5.00,14.1,35.5,0.00,0.18,0.32,-0.18,0.91,3.18,1.82,1.36,1.82,https://fbref.com/en/players/c7f7afc5/Guido-Mainero,c7f7afc5,Argentina Liga Profesional
439,Julián Malatini,ARG,DF,Defensa y Just,21,2001,10.8,34.4,43.1,80.0,723.9,235.9,8.98,10.6,85.1,20.1,21.9,91.6,5.19,9.17,56.6,0.00,0.03,0.00,-0.03,0.09,2.22,0.00,0.00,2.41,https://fbref.com/en/players/8b84b707/Julian-Malatini,8b84b707,Argentina Liga Profesional
440,Víctor Malcorra,ARG,"MF,FW",Rosario Cent,35,1987,23.0,22.7,35.1,64.6,419.2,148.1,10.4,13.4,77.3,8.09,12.1,66.9,3.39,6.52,52.0,0.35,0.22,0.20,0.13,2.48,2.35,1.22,0.43,4.30,https://fbref.com/en/players/90a0bb3b/Victor-Malcorra,90a0bb3b,Argentina Liga Profesional
441,Facundo Mallo,URU,DF,Rosario Cent,28,1995,26.0,25.4,33.8,75.2,560.8,240.6,7.27,8.23,88.3,13.3,15.4,86.0,4.73,9.38,50.4,0.04,0.01,0.01,0.03,0.19,1.69,0.12,0.00,1.73,https://fbref.com/en/players/d3e5285f/Facundo-Mallo,d3e5285f,Argentina Liga Profesional
442,Emanuel Mammana,ARG,DF,River Plate,26,1996,6.0,53.5,61.3,87.2,1018.3,379.8,20.3,22.5,90.4,25.2,27.7,91.0,6.83,9.17,74.5,0.00,0.00,0.00,0.00,0.17,2.33,0.00,0.00,3.83,https://fbref.com/en/players/7e927fda/Emanuel-Mammana,7e927fda,Argentina Liga Profesional
443,Ivo Mammini,ARG,"FW,MF",Gimnasia ELP,19,2003,7.3,13.7,22.3,61.3,197.5,39.0,8.22,10.7,76.9,4.66,7.81,59.6,0.55,1.10,50.0,0.00,0.07,0.07,-0.07,1.37,0.27,0.96,0.68,1.37,https://fbref.com/en/players/478f8f00/Ivo-Mammini,478f8f00,Argentina Liga Profesional
444,Leandro Mamut,ARG,MF,Gimnasia ELP,19,2003,3.6,29.7,38.9,76.4,436.4,144.2,17.5,21.1,82.9,8.89,11.1,80.0,1.94,3.33,58.3,0.00,0.14,0.17,-0.14,2.22,3.89,0.56,0.56,5.28,https://fbref.com/en/players/8b675255/Leandro-Mamut,8b675255,Argentina Liga Profesional
445,Harrinson Mancilla,COL,MF,Sarmiento,31,1991,2.1,19.5,27.6,70.7,358.6,175.2,6.19,7.62,81.3,11.0,14.3,76.7,1.90,4.29,44.4,0.00,0.24,0.00,-0.24,0.95,2.38,0.48,0.00,2.86,https://fbref.com/en/players/e12ad8f7/Harrinson-Mancilla,e12ad8f7,Argentina Liga Profesional
446,Eros Mancuso,ARG,DF,Estudiantes,23,1999,7.9,34.2,50.3,68.0,508.6,186.3,18.5,21.8,84.9,12.5,18.5,67.8,1.39,5.95,23.4,0.00,0.06,0.13,-0.06,1.01,2.91,1.52,0.89,2.78,https://fbref.com/en/players/e2d40bc5/Eros-Mancuso,e2d40bc5,Argentina Liga Profesional
447,Matías Mansilla,ARG,GK,CC Córdoba,26,1996,9.0,13.3,28.9,46.2,540.0,466.3,1.78,1.78,100.0,3.78,3.89,97.1,7.56,22.8,33.2,0.00,0.00,0.00,0.00,0.00,1.22,0.11,0.00,0.00,https://fbref.com/en/players/30c0c914/Matias-Mansilla,30c0c914,Argentina Liga Profesional
448,Zahir Mansilla,ARG,DF,Newell's OB,23,1999,11.1,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/488f3ee3/Zahir-Mansilla,488f3ee3,Argentina Liga Profesional
449,Juan Manuel García,ARG,"FW,MF",CA Huracán,30,1992,5.9,11.0,20.8,52.8,148.5,42.2,7.12,11.5,61.8,2.71,4.58,59.3,0.51,1.19,42.9,0.17,0.22,0.07,-0.05,1.69,1.53,0.17,0.00,2.20,https://fbref.com/en/players/06f7516d/Juan-Manuel-Garcia,06f7516d,Argentina Liga Profesional
450,Juan Manuel Insaurralde,ARG,DF,Sarmiento,38,1984,23.8,18.2,25.4,71.6,434.5,208.9,4.24,5.42,78.3,9.71,12.3,79.1,4.12,7.10,58.0,0.00,0.01,0.01,-0.01,0.08,1.39,0.08,0.00,1.55,https://fbref.com/en/players/deb82749/Juan-Manuel-Insaurralde,deb82749,Argentina Liga Profesional
451,Junior Marabel,PAR,FW,CA Unión,24,1998,6.5,14.3,24.9,57.4,184.8,42.5,9.38,13.8,67.8,4.00,6.92,57.8,0.46,0.62,75.0,0.00,0.05,0.06,-0.05,0.92,0.77,0.00,0.00,1.23,https://fbref.com/en/players/47b94865/Junior-Marabel,47b94865,Argentina Liga Profesional
452,Rafael Marcelo Delgado,ARG,DF,Colón,33,1990,20.0,36.3,54.5,66.6,742.1,360.9,14.4,16.8,85.7,15.3,20.9,73.0,6.30,14.4,43.6,0.15,0.08,0.08,0.07,1.35,4.45,1.00,0.30,5.25,https://fbref.com/en/players/14cc32a6/Rafael-Marcelo-Delgado,14cc32a6,Argentina Liga Profesional
453,Leonardo Marchi,ARG,DF,Arsenal,26,1996,1.6,31.9,47.5,67.1,645.0,255.6,13.1,20.0,65.6,13.8,17.5,78.6,5.00,10.0,50.0,0.00,0.13,0.13,-0.13,1.25,3.13,0.63,0.63,6.25,https://fbref.com/en/players/aa1f30ec/Leonardo-Marchi,aa1f30ec,Argentina Liga Profesional
454,Tomás Marchiori,ARG,GK,Tucumán,27,1995,27.0,15.6,25.2,62.1,556.4,459.7,2.44,2.44,100.0,5.59,5.63,99.3,7.44,16.9,44.1,0.00,0.00,0.00,0.00,0.04,0.96,0.04,0.00,0.00,https://fbref.com/en/players/1c00ff13/Tomas-Marchiori,1c00ff13,Argentina Liga Profesional
455,Sasha Marcich,ARG,"DF,MF",Platense,24,1998,21.1,22.1,36.3,60.8,372.3,209.9,10.9,14.2,76.9,7.54,12.8,58.9,2.37,6.30,37.6,0.00,0.10,0.08,-0.10,1.04,1.80,1.00,0.52,3.13,https://fbref.com/en/players/6d8d706a/Sasha-Marcich,6d8d706a,Argentina Liga Profesional
456,Iván Marcone,ARG,MF,Independiente,32,1990,20.3,35.6,45.4,78.4,644.6,223.4,14.4,17.9,80.5,16.7,19.8,84.8,3.65,5.76,63.2,0.00,0.01,0.02,-0.01,0.54,4.29,0.05,0.00,5.07,https://fbref.com/en/players/b14f755d/Ivan-Marcone,b14f755d,Argentina Liga Profesional
457,Gonzalo Marinelli,ARG,GK,Tigre,33,1989,25.0,23.8,34.3,69.5,699.9,541.8,3.56,3.68,96.7,11.4,12.0,94.7,8.92,18.6,47.9,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.04,https://fbref.com/en/players/d9caf300/Gonzalo-Marinelli,d9caf300,Argentina Liga Profesional
458,Gonzalo Maroni,ARG,"MF,FW",San Lorenzo,23,1999,4.4,29.3,43.0,68.3,473.4,160.0,15.5,19.3,80.0,10.2,14.3,71.4,2.50,5.23,47.8,0.23,0.41,0.39,-0.18,2.73,2.95,1.36,0.45,4.09,https://fbref.com/en/players/e01ca8f4/Gonzalo-Maroni,e01ca8f4,Argentina Liga Profesional
459,Rodrigo Márquez,ARG,"FW,MF",Independiente,20,2002,3.0,18.7,32.7,57.1,217.7,53.7,14.0,18.3,76.4,3.67,8.00,45.8,0.33,4.33,7.7,0.00,0.00,0.00,0.00,0.33,0.67,0.33,0.00,1.33,https://fbref.com/en/players/ad6df5d4/Rodrigo-Marquez,ad6df5d4,Argentina Liga Profesional
460,Agustín Martegani,ARG,MF,San Lorenzo,22,2000,8.4,38.5,50.5,76.2,625.1,192.1,19.0,21.8,87.4,14.0,16.7,84.3,3.69,8.93,41.3,0.12,0.24,0.29,-0.12,1.90,3.21,1.55,0.12,6.55,https://fbref.com/en/players/591bf874/Agustin-Martegani,591bf874,Argentina Liga Profesional
461,Alexis Martin Arias,ARG,GK,Argentinos Jun,30,1992,13.0,25.6,30.3,84.5,609.5,429.4,5.54,5.54,100.0,14.5,14.7,98.4,5.00,9.46,52.8,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,https://fbref.com/en/players/f2ba9b05/Alexis-Martin-Arias,f2ba9b05,Argentina Liga Profesional
462,Enzo Martín Roldán,ARG,MF,CA Unión,22,2000,16.5,30.4,42.5,71.6,600.1,175.7,11.9,14.5,82.4,12.8,16.1,79.6,4.91,8.73,56.3,0.06,0.06,0.08,0.00,1.21,3.03,0.67,0.30,4.24,https://fbref.com/en/players/cf89da0a/Enzo-Martin-Roldan,cf89da0a,Argentina Liga Profesional
463,Adrián Martínez,ARG,FW,Instituto Atlético Central Córdoba,30,1992,25.3,15.9,23.6,67.4,215.3,31.7,9.49,13.5,70.4,4.62,6.25,74.1,0.75,1.07,70.4,0.04,0.11,0.09,-0.08,1.19,0.91,0.47,0.04,1.54,https://fbref.com/en/players/6c513f98/Adrian-Martinez,6c513f98,Argentina Liga Profesional
464,Brian Martínez,ARG,"FW,MF",Independiente,23,1999,12.0,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/c921e659/Brian-Martinez,c921e659,Argentina Liga Profesional
465,Damián Martínez,ARG,DF,Rosario Cent,33,1990,22.4,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/3fd3bf8a/Damian-Martinez,3fd3bf8a,Argentina Liga Profesional
466,David Martínez,,MF,Independiente,,,0.7,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/6b084305/David-Martinez,6b084305,Argentina Liga Profesional
467,Fernando Martínez,PAR,MF,Sarmiento,28,1994,16.3,19.1,29.1,65.7,339.6,117.8,9.02,11.7,77.0,7.24,10.5,69.0,2.52,4.36,57.7,0.06,0.04,0.02,0.02,0.61,2.64,0.25,0.00,2.82,https://fbref.com/en/players/949c2632/Fernando-Martinez,949c2632,Argentina Liga Profesional
468,Luca Martínez,MEX,FW,Rosario Cent,22,2001,1.7,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/9546e026/Luca-Martinez,9546e026,Argentina Liga Profesional
469,Ronaldo Martínez,PAR,"FW,MF",Platense,26,1996,16.4,14.3,24.2,59.2,196.2,59.8,8.48,12.9,65.6,3.54,5.73,61.7,0.98,1.77,55.2,0.12,0.12,0.04,0.01,0.79,1.04,0.73,0.37,2.20,https://fbref.com/en/players/278f93a4/Ronaldo-Martinez,278f93a4,Argentina Liga Profesional
470,Ángelo Martino,ARG,"DF,MF",Newell's OB,24,1998,8.6,38.8,50.2,77.3,650.7,250.8,18.0,21.0,85.6,18.3,22.6,80.9,2.21,4.42,50.0,0.00,0.03,0.08,-0.03,0.47,2.44,1.16,0.70,4.07,https://fbref.com/en/players/3d0031f4/Angelo-Martino,3d0031f4,Argentina Liga Profesional
471,Ángelo Martino,ARG,DF,Talleres,24,1998,0.7,30.0,48.6,61.8,494.3,245.7,14.3,17.1,83.3,10.0,12.9,77.8,4.29,11.4,37.5,0.00,0.00,0.00,0.00,1.43,4.29,0.00,0.00,5.71,https://fbref.com/en/players/3d0031f4/Angelo-Martino,3d0031f4,Argentina Liga Profesional
472,Emmanuel Más,ARG,DF,Estudiantes,34,1989,11.8,35.5,47.2,75.2,587.5,223.6,17.7,20.3,87.1,14.4,18.6,77.3,2.88,6.27,45.9,0.00,0.08,0.10,-0.08,1.19,2.12,1.78,1.19,3.14,https://fbref.com/en/players/b9385e1f/Emmanuel-Mas,b9385e1f,Argentina Liga Profesional
473,Diego Mastrángelo,ARG,DF,Gimnasia ELP,20,2002,1.2,12.5,21.7,57.7,223.3,123.3,5.00,5.83,85.7,6.67,6.67,100.0,0.83,6.67,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,https://fbref.com/en/players/4c73909e/Diego-Mastrangelo,4c73909e,Argentina Liga Profesional
474,Bruno Mastronicola,ARG,DF,Barracas Central,22,2000,0.0,6,10,60.0,118,38,1,1,100.0,4,5,80.0,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,2,https://fbref.com/en/players/96352130/Bruno-Mastronicola,96352130,Argentina Liga Profesional
475,Facundo Mater,ARG,"MF,DF",Barracas Central,24,1998,20.9,23.4,35.5,66.0,335.6,157.2,12.8,17.0,75.2,8.42,11.6,72.4,0.96,2.63,36.4,0.19,0.09,0.05,0.10,0.72,2.15,0.62,0.10,3.06,https://fbref.com/en/players/d04ee029/Facundo-Mater,d04ee029,Argentina Liga Profesional
476,Guillermo Matías Fernández,ARG,MF,Boca Juniors,31,1991,19.5,48.6,57.9,84.0,867.9,219.7,21.5,24.2,89.0,20.1,23.0,87.5,5.85,7.44,78.6,0.10,0.13,0.13,-0.03,1.23,4.15,0.62,0.15,5.38,https://fbref.com/en/players/24377e64/Guillermo-Matias-Fernandez,24377e64,Argentina Liga Profesional
477,Diego Matías Rodríguez,ARG,GK,Godoy Cruz,33,1989,26.0,20.3,30.5,66.6,782.2,613.9,1.12,1.12,100.0,7.08,7.23,97.9,12.1,22.1,54.9,0.00,0.00,0.00,-0.00,0.04,0.92,0.08,0.00,0.00,https://fbref.com/en/players/19f4d2c0/Diego-Matias-Rodriguez,19f4d2c0,Argentina Liga Profesional
478,José Mauri,ITA,MF,Sarmiento,26,1996,1.1,17.3,20.9,82.6,271.8,117.3,9.09,11.8,76.9,8.18,9.09,90.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,2.73,0.00,0.00,4.55,https://fbref.com/en/players/644faf10/Jose-Mauri,644faf10,Argentina Liga Profesional
479,Walter Mazzantti,ARG,"FW,MF",CA Huracán,26,1996,11.4,16.3,23.4,69.7,200.8,37.9,11.1,13.1,84.6,3.86,6.05,63.8,0.44,1.05,41.7,0.00,0.10,0.07,-0.10,1.05,0.96,0.88,0.35,2.37,https://fbref.com/en/players/55ce9bfd/Walter-Mazzantti,55ce9bfd,Argentina Liga Profesional
480,Alejandro Medina,ARG,GK,Arsenal,35,1987,27.0,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/43d66dad/Alejandro-Medina,43d66dad,Argentina Liga Profesional
481,Cristian Medina,ARG,"MF,FW",Boca Juniors,20,2002,14.7,43.8,50.3,87.1,658.9,145.2,24.2,26.3,92.2,15.9,18.2,87.3,2.24,2.72,82.5,0.07,0.07,0.09,0.00,0.68,3.27,0.48,0.00,4.97,https://fbref.com/en/players/5a0d551b/Cristian-Medina,5a0d551b,Argentina Liga Profesional
482,Sebastián Medina,ARG,MF,Tigre,22,2000,1.3,34.6,56.2,61.6,556.2,171.5,20.0,23.8,83.9,10.0,20.8,48.1,4.62,6.92,66.7,0.00,0.08,0.08,-0.08,2.31,3.85,1.54,0.77,6.15,https://fbref.com/en/players/bd35fdf5/Sebastian-Medina,bd35fdf5,Argentina Liga Profesional
483,Lucas Melano,ARG,"FW,MF",Sarmiento,29,1993,12.1,15.0,23.9,63.0,225.0,63.7,8.10,10.8,74.8,4.55,7.36,61.8,1.40,2.73,51.5,0.17,0.14,0.13,0.02,1.24,0.83,1.32,0.58,2.31,https://fbref.com/en/players/d7cca61a/Lucas-Melano,d7cca61a,Argentina Liga Profesional
484,Santiago Mele,URU,GK,CA Unión,25,1997,16.0,16.5,25.0,66.0,478.4,354.1,3.19,3.19,100.0,6.63,6.63,100.0,6.25,14.8,42.4,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,https://fbref.com/en/players/62849d22/Santiago-Mele,62849d22,Argentina Liga Profesional
485,Juan Meli,ARG,DF,Godoy Cruz,22,2000,11.9,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/f0ce425d/Juan-Meli,f0ce425d,Argentina Liga Profesional
486,Matías Melluso,ARG,DF,Gimnasia ELP,24,1998,15.7,30.7,46.1,66.6,557.5,299.5,13.9,16.9,82.0,12.9,17.6,73.3,3.57,9.11,39.2,0.00,0.10,0.08,-0.10,1.34,3.18,1.34,0.70,3.95,https://fbref.com/en/players/57afb75f/Matias-Melluso,57afb75f,Argentina Liga Profesional
487,Armando Méndez,URU,"DF,MF",Newell's OB,26,1996,7.8,31.9,43.6,73.2,466.5,161.4,19.6,21.5,91.1,9.74,15.4,63.3,1.92,4.23,45.5,0.00,0.05,0.06,-0.05,0.77,1.28,1.03,0.90,2.18,https://fbref.com/en/players/5a39b971/Armando-Mendez,5a39b971,Argentina Liga Profesional
488,Emiliano Méndez,ARG,MF,Sarmiento,33,1989,21.1,20.1,30.6,65.6,362.4,148.6,8.58,12.1,70.7,8.72,12.2,71.6,2.27,3.84,59.3,0.00,0.03,0.04,-0.03,0.57,2.42,0.14,0.00,3.36,https://fbref.com/en/players/9807164b/Emiliano-Mendez,9807164b,Argentina Liga Profesional
489,Mauro Méndez,URU,"FW,MF",Estudiantes,24,1999,8.2,14.8,21.3,69.1,193.2,26.0,9.76,13.0,74.8,4.15,5.73,72.3,0.24,0.61,40.0,0.00,0.06,0.04,-0.06,0.37,0.61,0.12,0.00,1.22,https://fbref.com/en/players/12e579fa/Mauro-Mendez,12e579fa,Argentina Liga Profesional
490,Mateo Mendoza,ARG,DF,Godoy Cruz,18,2004,1.2,20.8,35.0,59.5,355.0,230.0,10.8,12.5,86.7,7.50,10.8,69.2,2.50,8.33,30.0,0.00,0.00,0.00,0.00,0.00,1.67,0.83,0.00,0.83,https://fbref.com/en/players/7b2c18c0/Mateo-Mendoza,7b2c18c0,Argentina Liga Profesional
491,Cristian Menéndez,ARG,FW,Tucumán,34,1988,4.2,14.8,25.0,59.0,185.2,37.4,9.76,14.3,68.3,4.52,7.86,57.6,0.00,0.71,0.0,0.48,0.14,0.07,0.33,1.19,0.71,0.24,0.00,1.19,https://fbref.com/en/players/879bb6ef/Cristian-Menendez,879bb6ef,Argentina Liga Profesional
492,Lucas Menossi,ARG,"MF,FW",Tigre,30,1992,16.9,40.3,54.6,73.9,747.3,259.3,16.5,20.2,81.8,17.2,21.5,79.7,5.68,9.47,60.0,0.06,0.16,0.12,-0.10,1.89,5.98,0.95,0.12,8.28,https://fbref.com/en/players/428cb878/Lucas-Menossi,428cb878,Argentina Liga Profesional
493,Miguel Merentiel,URU,FW,Boca Juniors,26,1996,13.7,14.6,19.3,75.5,182.7,37.5,9.71,12.3,79.2,3.94,4.96,79.4,0.15,0.58,25.0,0.15,0.06,0.08,0.09,0.51,1.09,0.36,0.00,1.39,https://fbref.com/en/players/307224a2/Miguel-Merentiel,307224a2,Argentina Liga Profesional
494,Nicolás Meriano,ARG,DF,Club Atlético Belgrano,22,2000,17.4,33.0,43.3,76.4,730.9,336.6,8.85,10.9,81.1,17.2,20.8,82.9,6.61,10.6,62.5,0.00,0.00,0.01,0.00,0.06,2.70,0.00,0.00,2.93,https://fbref.com/en/players/9b0cafc4/Nicolas-Meriano,9b0cafc4,Argentina Liga Profesional
495,Lucas Merolla,ARG,DF,CA Huracán,27,1995,1.0,13.0,22.0,59.1,243.0,112.0,3.00,4.00,75.0,10.0,15.0,66.7,0.00,3.00,0.0,1.00,0.30,0.00,0.70,1.00,1.00,0.00,0.00,1.00,https://fbref.com/en/players/8302dba4/Lucas-Merolla,8302dba4,Argentina Liga Profesional
496,Mariano Meynier,ARG,FW,CA Unión,19,2003,0.9,11.1,16.7,66.7,122.2,58.9,8.89,10.0,88.9,2.22,5.56,40.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22,https://fbref.com/en/players/da04c6a3/Mariano-Meynier,da04c6a3,Argentina Liga Profesional
497,Eric Meza,ARG,"DF,FW",Colón,23,1999,20.8,27.0,48.7,55.4,566.1,266.6,10.0,12.5,80.3,11.0,18.0,61.1,5.43,14.6,37.2,0.14,0.16,0.16,-0.02,1.39,2.45,1.44,0.77,2.93,https://fbref.com/en/players/47171e2c/Eric-Meza,47171e2c,Argentina Liga Profesional
498,Sebastián Meza,ARG,GK,Sarmiento,22,2000,21.0,12.0,23.4,51.3,585.4,530.8,0.29,0.29,100.0,2.57,2.57,100.0,9.14,20.4,44.9,0.00,0.00,0.00,-0.00,0.05,1.05,0.05,0.00,0.05,https://fbref.com/en/players/a3f3cf7a/Sebastian-Meza,a3f3cf7a,Argentina Liga Profesional
499,Luis Miguel Rodríguez,ARG,"MF,FW",CC Córdoba,38,1985,2.5,24.8,40.4,61.4,470.4,173.2,9.60,13.6,70.6,8.00,12.0,66.7,4.80,10.8,44.4,0.00,0.08,0.16,-0.08,1.60,3.60,1.60,0.00,4.80,https://fbref.com/en/players/96d19d5b/Luis-Miguel-Rodriguez,96d19d5b,Argentina Liga Profesional
500,Pablo Minissale,ARG,DF,Argentinos Jun,22,2001,4.1,55.9,70.2,79.5,1056.3,446.3,21.5,23.9,89.8,26.3,30.5,86.4,7.32,13.7,53.6,0.00,0.05,0.02,-0.05,0.73,6.10,0.24,0.24,7.32,https://fbref.com/en/players/da17552e/Pablo-Minissale,da17552e,Argentina Liga Profesional
501,Mariano Miño,ARG,MF,Club Atlético Belgrano,28,1994,1.8,42.2,52.2,80.9,741.7,222.2,20.0,21.7,92.3,15.0,19.4,77.1,5.56,8.89,62.5,0.00,0.11,0.39,-0.11,1.67,6.11,4.44,0.00,10.0,https://fbref.com/en/players/d56335c3/Mariano-Mino,d56335c3,Argentina Liga Profesional
502,Ignacio Miramon,ARG,MF,Gimnasia ELP,19,2003,18.8,29.8,40.9,73.0,605.1,219.6,12.0,14.5,82.7,11.4,14.7,77.5,5.64,9.47,59.6,0.00,0.02,0.03,-0.02,0.37,4.79,0.27,0.16,5.53,https://fbref.com/en/players/e43a4083/Ignacio-Miramon,e43a4083,Argentina Liga Profesional
503,Juan Miritello,ARG,"FW,MF",Defensa y Just,23,1999,2.4,22.5,33.3,67.5,276.3,25.4,13.8,20.4,67.3,6.25,9.17,68.2,0.42,0.42,100.0,0.00,0.13,0.08,-0.13,1.67,0.83,0.00,0.00,0.83,https://fbref.com/en/players/be06718c/Juan-Miritello,be06718c,Argentina Liga Profesional
504,Manuel Mónaco,,MF,Sarmiento,,,11.3,,,,,,,,,,,,,,,0.09,,,,,,,,,https://fbref.com/en/players/e3c45b18/Manuel-Monaco,e3c45b18,Argentina Liga Profesional
505,Alejo Monje,ARG,FW,Platense,21,2001,0.1,10.0,10.0,100.0,270.0,250.0,0.00,0.00,,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,2.00,0.00,0.00,10.0,0.00,0.00,10.0,https://fbref.com/en/players/f336b129/Alejo-Monje,f336b129,Argentina Liga Profesional
506,Leonardo Monje,ARG,MF,Instituto Atlético Central Córdoba,20,2002,0.4,37.5,47.5,78.9,540.0,245.0,17.5,20.0,87.5,15.0,20.0,75.0,0.00,2.50,0.0,2.50,0.25,0.00,2.25,2.50,5.00,2.50,0.00,10.0,https://fbref.com/en/players/8e62c460/Leonardo-Monje,8e62c460,Argentina Liga Profesional
507,Lisandro Montenegro,ARG,MF,Newell's OB,19,2003,6.8,34.6,46.5,74.4,592.8,133.1,16.8,19.6,85.7,12.9,17.2,75.2,3.82,6.47,59.1,0.00,0.09,0.06,-0.09,1.18,4.41,0.59,0.15,5.88,https://fbref.com/en/players/69b2dea5/Lisandro-Montenegro,69b2dea5,Argentina Liga Profesional
508,Lautaro Montoya,ARG,DF,Tigre,28,1994,8.5,39.9,55.8,71.5,679.6,235.9,20.1,22.2,90.5,16.6,23.8,69.8,3.06,6.94,44.1,0.00,0.05,0.06,-0.05,0.94,2.47,0.59,0.12,3.18,https://fbref.com/en/players/94413ff0/Lautaro-Montoya,94413ff0,Argentina Liga Profesional
509,Walter Montoya,ARG,MF,Rosario Cent,29,1993,10.3,35.5,43.9,81.0,730.7,201.5,12.0,13.6,88.6,16.4,19.4,84.5,6.31,7.86,80.2,0.10,0.12,0.09,-0.02,1.55,4.17,0.29,0.10,4.95,https://fbref.com/en/players/39e9c09a/Walter-Montoya,39e9c09a,Argentina Liga Profesional
510,Javier Morales,ARG,FW,Boca Juniors,19,2003,0.1,10.0,10.0,100.0,140.0,0.00,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/125e771a/Javier-Morales,125e771a,Argentina Liga Profesional
511,Lautaro Morales,ARG,GK,Lanús,23,1999,8.9,26.0,33.6,77.3,717.2,524.7,5.28,5.28,100.0,12.8,12.8,100.0,7.87,15.5,50.7,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,https://fbref.com/en/players/119a4577/Lautaro-Morales,119a4577,Argentina Liga Profesional
