Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-11-05,12:00,Liga MX,Apertura 2023 Regular Season,Sun,Away,L,0.0,3.0,UNAM,0.3,3.9,58.0,17297.0,Hugo Nervo,4-4-2,Fernando Guerrero,Match Report,
2023-11-10,19:00,Liga MX,Apertura 2023 Regular Season,Fri,Home,D,0.0,0.0,Necaxa,0.5,0.5,56.0,11128.0,Hugo Nervo,4-3-3,Guillermo Pacheco,Match Report,
2024-01-14,18:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Necaxa,,,,,,,,Head-to-Head,
2024-01-20,21:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Tijuana,,,,,,,,Head-to-Head,
2024-01-28,16:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,FC Juárez,,,,,,,,Head-to-Head,
2024-01-31,19:00,Liga MX,Clausura 2024 Regular Season,Wed,Away,,,,Pachuca,,,,,,,,Head-to-Head,
2024-02-04,17:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,Santos,,,,,,,,Head-to-Head,
2024-02-09,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Mazatlán,,,,,,,,Head-to-Head,
2024-02-14,21:00,Liga MX,Clausura 2024 Regular Season,Wed,Home,,,,UNAM,,,,,,,,Head-to-Head,
2024-02-18,16:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,León,,,,,,,,Head-to-Head,
2024-02-24,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,UANL,,,,,,,,Head-to-Head,
2024-03-02,21:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,América,,,,,,,,Head-to-Head,
2024-03-08,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Puebla,,,,,,,,Head-to-Head,
2024-03-17,17:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,Monterrey,,,,,,,,Head-to-Head,
2024-03-31,17:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,Querétaro,,,,,,,,Head-to-Head,
2024-04-07,13:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Toluca,,,,,,,,Head-to-Head,
2024-04-14,17:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,Atlético,,,,,,,,Head-to-Head,
2024-04-21,19:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Cruz Azul,,,,,,,,Head-to-Head,
2024-04-27,22:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Guadalajara,,,,,,,,Head-to-Head,
