Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
187,Christian D'Urso,ITA,FW,Cosenza,26-166,1997,3,142,47,8.3,1.6,1.25,57,0.00,0.63,29,0.00,1.33,1.88,1.25,0.63,+0.63,+0.81,1.56,1.13,0.44,+0.42,+0.35,https://fbref.com/en/players/d63d2daf/Christian-DUrso,d63d2daf,Serie B
188,Lucas Da Cunha,FRA,"MF,FW",Como,22-213,2001,16,1026,64,60.0,11.4,1.14,72,0.00,0.26,28,0.09,1.94,1.32,1.14,0.18,+0.18,-0.09,1.25,1.16,0.09,+0.09,-0.27,https://fbref.com/en/players/007faf7a/Lucas-Da-Cunha,007faf7a,Serie B
189,Lorenzo Da Pozzo,ITA,FW,Venezia,19-107,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/90418e6b/Lorenzo-Da-Pozzo,90418e6b,Serie B
190,Jacopo Da Riva,ITA,MF,Reggiana,23-073,2000,3,74,25,4.3,0.8,1.25,45,0.00,2.50,15,8.75,1.33,1.25,2.50,-1.25,-1.22,-1.11,0.50,1.75,-1.25,-1.18,-0.93,https://fbref.com/en/players/9591723b/Jacopo-Da-Riva,9591723b,Serie B
191,Andréa Dacourt,FRA,MF,Sampdoria,18-162,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/4a021593/Andrea-Dacourt,4a021593,Serie B
192,Filippo Damian,ITA,MF,Ternana,27-262,1996,1,45,45,2.6,0.5,2.00,45,0.00,0.00,,0.00,0.00,0.00,2.00,-2.00,-2.00,-1.84,0.60,1.80,-1.20,-1.14,-0.85,https://fbref.com/en/players/ca92e4d6/Filippo-Damian,ca92e4d6,Serie B
193,Samuele Damiani,ITA,MF,Palermo,25-343,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/a5921b7c/Samuele-Damiani,a5921b7c,Serie B
194,Andrea Danzi,ITA,MF,Cittadella,24-317,1999,9,334,37,19.5,3.7,0.54,63,0.00,1.89,30,2.70,1.33,1.62,1.62,0.00,0.00,-0.33,1.05,1.19,-0.14,-0.13,-0.17,https://fbref.com/en/players/263b855a/Andrea-Danzi,263b855a,Serie B
195,Simone Davì,ITA,DF,Südtirol,24-114,1999,16,1344,84,78.6,14.9,1.07,84,0.74,0.00,,0.07,1.19,1.34,1.41,-0.07,-0.07,+0.18,1.03,0.98,0.06,+0.06,+0.13,https://fbref.com/en/players/12729a08/Simone-Davi,12729a08,Serie B
196,Kees De Boer,NED,MF,Ternana,23-240,2000,6,262,44,15.3,2.9,1.03,65,0.00,1.03,23,2.07,1.83,2.76,1.38,1.38,+1.37,+1.87,1.48,1.34,0.14,+0.12,+0.51,https://fbref.com/en/players/b159fb6c/Kees-De-Boer,b159fb6c,Serie B
197,Manuel De Luca,ITA,FW,Sampdoria,25-175,1998,15,697,46,40.8,7.7,0.91,77,0.39,1.04,20,0.26,1.33,1.43,1.17,0.26,+0.26,+0.52,1.45,1.04,0.43,+0.42,+0.30,https://fbref.com/en/players/60e3603d/Manuel-De-Luca,60e3603d,Serie B
198,Alessandro De Vitis,ITA,"DF,FW",Pisa,31-327,1992,1,14,14,0.8,0.2,0.00,,0.00,5.00,14,25.0,0.00,0.00,5.00,-5.00,-6.43,-6.32,0.00,3.00,-3.00,-3.63,-3.55,https://fbref.com/en/players/0a37a51c/Alessandro-De-Vitis,0a37a51c,Serie B
199,Duccio Degl'Innocenti,ITA,MF,Calcio Lecco 1912,20-255,2003,13,548,42,32.0,6.1,1.15,64,0.16,0.98,16,0.82,1.15,0.98,1.15,-0.16,-0.16,+0.46,1.41,1.34,0.07,+0.06,+0.36,https://fbref.com/en/players/0e0d6c53/Duccio-DeglInnocenti,0e0d6c53,Serie B
200,Enrico Del Prato,ITA,DF,Parma,24-059,1999,18,1500,83,87.7,16.7,0.96,90,0.96,0.12,30,0.06,2.22,2.04,0.96,1.08,+1.08,+0.22,1.31,0.98,0.33,+0.33,-0.35,https://fbref.com/en/players/4c6f9258/Enrico-Del-Prato,4c6f9258,Serie B
201,Marco Delle Monache,ITA,"MF,FW",Sampdoria,18-339,2005,6,141,24,8.2,1.6,0.00,,0.00,3.75,24,6.88,0.67,1.88,1.25,0.63,+0.64,+0.75,2.56,1.44,1.13,+1.16,+1.00,https://fbref.com/en/players/9bd23007/Marco-Delle-Monache,9bd23007,Serie B
202,Ali Dembélé,FRA,"DF,MF",Venezia,20-003,2004,9,109,12,6.4,1.2,0.00,,0.00,7.50,12,5.83,2.22,3.33,1.67,1.67,+1.65,+1.15,1.67,0.92,0.75,+0.74,+0.48,https://fbref.com/en/players/eb3df7d9/Ali-Dembele,eb3df7d9,Serie B
203,Fabio Depaoli,ITA,"DF,FW",Sampdoria,26-259,1997,15,1279,85,74.8,14.2,1.06,85,0.77,0.00,,0.00,1.40,1.41,1.20,0.21,+0.21,+1.05,1.23,1.05,0.18,+0.18,-0.26,https://fbref.com/en/players/d97f2e8d/Fabio-Depaoli,d97f2e8d,Serie B
204,Sebastiano Desplanches,ITA,GK,Palermo,20-303,2003,0,,,,,0,,0,0,,19,,,,,,,,,,,,https://fbref.com/en/players/dff0c818/Sebastiano-Desplanches,dff0c818,Serie B
205,Valerio Di Cesare,ITA,DF,Bari,40-230,1983,15,1268,85,74.2,14.1,1.06,85,0.85,0.00,,0.07,1.00,1.06,1.28,-0.21,-0.21,-0.42,1.10,1.12,-0.03,-0.03,+0.47,https://fbref.com/en/players/3cddfc7e/Valerio-Di-Cesare,3cddfc7e,Serie B
206,Gianluca Di Chiara,ITA,DF,Parma,30-013,1993,13,700,54,40.9,7.8,1.03,70,0.26,0.64,29,0.38,2.08,1.92,1.41,0.51,+0.51,-0.91,1.50,1.18,0.33,+0.33,-0.06,https://fbref.com/en/players/68852c0a/Gianluca-Di-Chiara,68852c0a,Serie B
207,Federico Di Francesco,ITA,FW,Palermo,29-208,1994,14,911,65,53.3,10.1,1.19,72,0.30,0.20,22,0.00,1.71,1.78,1.39,0.40,+0.40,-0.17,1.47,1.11,0.35,+0.35,-0.05,https://fbref.com/en/players/1fca9171/Federico-Di-Francesco,1fca9171,Serie B
208,Matteo Di Gennaro,ITA,DF,FeralpiSalò,29-220,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/d71a6d49/Matteo-Di-Gennaro,d71a6d49,Serie B
209,Francesco Di Mariano,ITA,"FW,MF",Palermo,27-263,1996,13,746,57,43.6,8.3,1.08,72,0.12,0.48,24,0.00,1.69,1.45,0.60,0.84,+0.84,+0.66,1.25,1.12,0.13,+0.13,-0.43,https://fbref.com/en/players/35a2557c/Francesco-Di-Mariano,35a2557c,Serie B
210,Davide Di Molfetta,ITA,"MF,FW",FeralpiSalò,27-199,1996,15,706,47,41.3,7.8,1.15,69,0.00,0.77,14,0.13,0.80,0.90,1.79,-0.90,-0.89,+0.09,0.95,1.36,-0.42,-0.42,+0.22,https://fbref.com/en/players/18df0b30/Davide-Di-Molfetta,18df0b30,Serie B
211,Lorenzo Di Stefano,ITA,FW,Sampdoria,21-111,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/418c774c/Lorenzo-Di-Stefano,418c774c,Serie B
212,Lorenzo Di Stefano,ITA,FW,Calcio Lecco 1912,21-111,2002,11,529,48,30.9,5.9,1.19,56,0.00,0.68,34,0.68,0.91,1.19,2.03,-0.85,-0.85,-0.55,1.63,1.59,0.03,+0.04,+0.32,https://fbref.com/en/players/418c774c/Lorenzo-Di-Stefano,418c774c,Serie B
213,Francesco Di Tacchio,ITA,MF,Ascoli,33-263,1990,15,1202,80,70.3,13.4,1.04,85,0.67,0.07,19,0.00,0.93,0.97,1.12,-0.15,-0.15,+0.74,1.07,1.32,-0.25,-0.25,+0.17,https://fbref.com/en/players/b5c3ff9f/Francesco-Di-Tacchio,b5c3ff9f,Serie B
214,Salim Diakité,FRA,DF,Ternana,23-219,2000,18,1519,84,88.8,16.9,1.07,84,0.89,0.00,,0.00,0.83,1.12,1.48,-0.36,-0.36,-1.30,1.08,1.54,-0.46,-0.46,-1.36,https://fbref.com/en/players/e548cd88/Salim-Diakite,e548cd88,Serie B
215,Davide Diaw,ITA,"FW,MF",Bari,32-002,1992,10,507,51,29.6,5.6,1.07,66,0.36,0.71,27,0.18,1.20,1.61,1.43,0.18,+0.18,+0.40,1.32,1.09,0.23,+0.23,+0.54,https://fbref.com/en/players/9af85b4a/Davide-Diaw,9af85b4a,Serie B
216,Lorenzo Dickmann,ITA,DF,Brescia,27-106,1996,17,1464,86,85.6,16.3,0.98,90,0.92,0.06,25,0.06,1.47,1.17,0.98,0.18,+0.18,+1.28,1.10,1.02,0.09,+0.08,-0.19,https://fbref.com/en/players/12851227/Lorenzo-Dickmann,12851227,Serie B
217,Federico Dionisi,ITA,MF,Ascoli,36-206,1987,1,12,12,0.7,0.1,0.00,,0.00,10.0,12,0.00,0.00,0.00,0.00,0.00,0.00,+0.37,1.00,1.00,0.00,-0.22,+0.08,https://fbref.com/en/players/a74d2999/Federico-Dionisi,a74d2999,Serie B
218,Federico Dionisi,ITA,"FW,MF",Ternana,36-206,1987,12,252,21,14.7,2.8,0.36,53,0.00,3.93,18,1.79,1.08,1.07,0.71,0.36,+0.36,+0.67,1.57,1.39,0.18,+0.20,+0.60,https://fbref.com/en/players/a74d2999/Federico-Dionisi,a74d2999,Serie B
219,Filippo Distefano,ITA,FW,Ternana,20-133,2003,14,661,47,38.7,7.3,0.96,81,0.41,0.96,13,0.68,1.07,2.19,2.19,0.00,0.00,+0.34,1.48,1.84,-0.36,-0.35,-0.06,https://fbref.com/en/players/2110f96c/Filippo-Distefano,2110f96c,Serie B
220,Muhamed Djamanca,GNB,"FW,MF",Reggiana,25-297,1998,15,406,27,23.7,4.5,0.44,68,0.22,2.89,21,0.67,1.00,1.33,2.00,-0.67,-0.67,-0.67,1.00,1.53,-0.53,-0.54,-0.32,https://fbref.com/en/players/08059338/Muhamed-Djamanca,08059338,Serie B
221,Francesco Donati,ITA,DF,Calcio Lecco 1912,22-353,2001,1,15,15,0.9,0.2,0.00,,0.00,5.00,15,50.0,0.00,0.00,10.0,-10.00,-12.00,-11.63,0.50,4.00,-3.00,-3.87,-3.72,https://fbref.com/en/players/f23ba96b/Francesco-Donati,f23ba96b,Serie B
222,Alfredo Donnarumma,ITA,FW,Catanzaro,33-039,1990,11,393,36,23.0,4.4,0.91,58,0.00,1.59,23,0.68,1.64,1.82,1.59,0.23,+0.23,+0.02,1.48,1.09,0.39,+0.39,+0.80,https://fbref.com/en/players/5592007b/Alfredo-Donnarumma,5592007b,Serie B
223,Emile Dorval,FRA,"DF,MF",Bari,22-333,2001,19,1576,83,92.2,17.5,0.97,89,0.80,0.11,31,0.00,1.21,0.97,0.97,0.00,0.00,+1.34,0.99,1.13,-0.14,-0.14,+0.15,https://fbref.com/en/players/dfa5df10/Emile-Dorval,dfa5df10,Serie B
224,Giacomo Drago,ITA,GK,Südtirol,22-305,2001,0,,,,,0,,0,0,,19,,,,,,,,,,,,https://fbref.com/en/players/8c9af1c9/Giacomo-Drago,8c9af1c9,Serie B
225,Bartłomiej Drągowski,POL,GK,Spezia,26-142,1997,13,1170,90,68.4,13.0,1.00,90,1.00,0.00,,0.15,0.69,0.85,1.54,-0.69,-0.69,-0.36,1.08,1.39,-0.32,-0.32,-0.34,https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski,085e71a7,Serie B
226,Stefan Dregan,ITA,GK,Südtirol,18-273,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/0dbdc7f6/Stefan-Dregan,0dbdc7f6,Serie B
227,André Duarte,POR,DF,Reggiana,26-118,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/f31f09ce/Andre-Duarte,f31f09ce,Serie B
228,Edoardo Duca,ITA,MF,Modena,26-223,1997,13,852,66,49.8,9.5,1.05,78,0.42,0.32,25,0.53,1.46,1.05,1.37,-0.32,-0.32,-0.32,0.91,1.00,-0.09,-0.09,-0.13,https://fbref.com/en/players/59c90e02/Edoardo-Duca,59c90e02,Serie B
229,Malcolm Edjouma,FRA,"MF,FW",Bari,27-092,1996,10,339,34,19.8,3.8,0.79,67,0.00,1.84,20,2.37,1.20,0.53,1.05,-0.53,-0.53,-0.53,1.00,1.68,-0.68,-0.68,-0.67,https://fbref.com/en/players/72eccdcc/Malcolm-Edjouma,72eccdcc,Serie B
230,Albin Ekdal,SWE,MF,Spezia,34-164,1989,9,332,37,19.4,3.7,0.81,69,0.27,1.62,21,1.35,0.78,0.54,1.62,-1.08,-1.08,-0.63,0.65,1.76,-1.11,-1.12,-1.13,https://fbref.com/en/players/f503ea63/Albin-Ekdal,f503ea63,Serie B
231,Salvatore Elia,ITA,DF,Spezia,24-192,1999,17,1078,63,63.0,12.0,1.00,78,0.33,0.42,29,0.00,0.94,0.92,1.17,-0.25,-0.25,+0.89,1.10,1.17,-0.06,-0.06,+0.40,https://fbref.com/en/players/e9ca1b91/Salvatore-Elia,e9ca1b91,Serie B
232,Mikael Ellertsson,ISL,MF,Venezia,21-303,2002,18,1058,59,61.9,11.8,1.19,68,0.17,0.34,26,0.08,1.94,1.61,1.10,0.51,+0.51,-0.18,1.36,0.93,0.44,+0.44,+0.38,https://fbref.com/en/players/c55967eb/Mikael-Ellertsson,c55967eb,Serie B
233,Mirko Eramo,ITA,MF,Ascoli,34-180,1989,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/d19fd132/Mirko-Eramo,d19fd132,Serie B
234,Francesco Esposito,ITA,FW,Spezia,18-194,2005,19,1036,55,60.6,11.5,0.96,80,0.52,0.70,19,0.00,0.89,0.96,1.57,-0.61,-0.61,-0.07,1.20,1.36,-0.16,-0.16,+0.13,https://fbref.com/en/players/041e5f1f/Francesco-Esposito,041e5f1f,Serie B
235,Salvatore Esposito,ITA,MF,Spezia,23-093,2000,18,1484,82,86.8,16.5,0.97,89,0.91,0.12,32,0.00,0.94,0.91,1.27,-0.36,-0.36,+1.63,1.16,1.27,-0.10,-0.10,+0.81,https://fbref.com/en/players/5cf5c9ad/Salvatore-Esposito,5cf5c9ad,Serie B
236,Sebastiano Esposito,ITA,"FW,MF",Sampdoria,21-190,2002,15,1138,76,66.5,12.6,1.03,86,0.40,0.16,10,0.00,1.47,1.35,1.11,0.24,+0.24,+0.87,1.29,0.97,0.33,+0.32,+0.24,https://fbref.com/en/players/7ff93107/Sebastiano-Esposito,7ff93107,Serie B
237,Estanis,ESP,FW,Sampdoria,20-137,2003,9,686,76,40.1,7.6,1.05,82,0.79,0.13,28,0.00,0.89,0.92,1.32,-0.39,-0.39,-0.57,1.24,1.13,0.11,+0.11,-0.23,https://fbref.com/en/players/ace50e9f/Estanis,ace50e9f,Serie B
238,Tomás Esteves,POR,DF,Pisa,21-280,2002,14,1058,76,61.9,11.8,1.02,83,0.59,0.17,31,0.17,1.07,1.10,1.36,-0.25,-0.26,-0.26,1.07,1.19,-0.13,-0.13,-0.05,https://fbref.com/en/players/20ffe5b9/Tomas-Esteves,20ffe5b9,Serie B
239,Nahuel Estévez,ARG,MF,Parma,28-055,1995,16,1254,78,73.3,13.9,1.01,87,0.86,0.14,19,0.07,2.31,1.94,0.79,1.15,+1.15,+0.36,1.37,0.98,0.40,+0.39,+0.09,https://fbref.com/en/players/cec60a2f/Nahuel-Estevez,cec60a2f,Serie B
240,Umberto Eusepi,ITA,"FW,MF",Calcio Lecco 1912,34-364,1989,12,188,16,11.0,2.1,0.00,,0.00,5.71,16,3.33,0.67,0.48,1.90,-1.43,-1.44,-1.08,2.24,2.71,-0.48,-0.50,-0.36,https://fbref.com/en/players/210cc9c3/Umberto-Eusepi,210cc9c3,Serie B
241,Filippo Faggi,ITA,MF,Bari,20-337,2003,1,17,17,1.0,0.2,0.00,,0.00,5.00,17,65.0,3.00,0.00,0.00,0.00,0.00,+0.11,0.00,1.50,-1.50,-1.66,-1.53,https://fbref.com/en/players/ce15fc90/Filippo-Faggi,ce15fc90,Serie B
242,Nicola Falasco,ITA,DF,Ascoli,30-095,1993,15,1131,75,66.1,12.6,1.03,83,0.63,0.16,24,0.08,0.93,0.79,1.19,-0.40,-0.40,-0.09,1.05,1.27,-0.22,-0.22,+0.22,https://fbref.com/en/players/7e0deb7d/Nicola-Falasco,7e0deb7d,Serie B
243,Diego Falcinelli,ITA,"FW,MF",Modena,32-196,1991,16,724,45,42.3,8.0,0.88,75,0.38,1.13,22,0.25,1.50,1.25,1.00,0.25,+0.25,+0.71,1.05,1.18,-0.13,-0.12,-0.17,https://fbref.com/en/players/a39b9ef6/Diego-Falcinelli,a39b9ef6,Serie B
244,Cesar Falletti,URU,"MF,FW",Ternana,31-037,1992,19,1572,83,91.9,17.5,1.03,86,0.63,0.06,24,0.00,0.95,1.26,1.26,0.00,0.00,+2.61,1.15,1.26,-0.10,-0.10,+2.64,https://fbref.com/en/players/00823e9a/Cesar-Falletti,00823e9a,Serie B
245,Marcello Falzerano,ITA,"MF,DF",Ascoli,32-271,1991,15,897,60,52.5,10.0,0.90,83,0.60,0.60,25,0.00,0.93,1.20,1.30,-0.10,-0.10,+0.56,1.04,1.32,-0.28,-0.29,+0.03,https://fbref.com/en/players/714fa52a/Marcello-Falzerano,714fa52a,Serie B
246,Mohamed Fares,ALG,DF,Brescia,27-327,1996,9,371,41,21.7,4.1,1.22,55,0.00,0.98,25,0.49,0.89,0.98,0.98,0.00,0.00,0.00,0.85,1.12,-0.27,-0.26,-0.48,https://fbref.com/en/players/b7a5bc86/Mohamed-Fares,b7a5bc86,Serie B
247,Alessandro Farroni,ITA,GK,Bari,26-110,1997,0,,,,,0,,0,0,,7,,,,,,,,,,,,https://fbref.com/en/players/d5ef41f8/Alessandro-Farroni,d5ef41f8,Serie B
248,Costantino Favasuli,ITA,"MF,DF",Ternana,19-257,2004,18,724,40,42.3,8.0,0.63,70,0.13,1.63,29,0.13,1.00,1.25,1.13,0.13,+0.12,+0.58,1.10,1.32,-0.23,-0.22,+0.16,https://fbref.com/en/players/8b38f187/Costantino-Favasuli,8b38f187,Serie B
249,Andrea Favilli,ITA,FW,Ternana,26-236,1997,12,584,49,34.2,6.5,1.23,63,0.31,0.62,20,0.15,0.50,0.77,1.38,-0.62,-0.62,-0.62,0.80,1.58,-0.78,-0.79,-0.73,https://fbref.com/en/players/44510fde/Andrea-Favilli,44510fde,Serie B
250,Mattia Felici,ITA,"DF,FW",FeralpiSalò,22-266,2001,18,1147,64,67.1,12.7,0.94,82,0.39,0.47,28,0.00,0.78,1.10,2.05,-0.94,-0.94,+0.02,0.93,1.49,-0.56,-0.55,-0.01,https://fbref.com/en/players/38aa2612/Mattia-Felici,38aa2612,Serie B
251,Alexis Ferrante,ITA,FW,Ternana,28-195,1995,1,45,45,2.6,0.5,2.00,45,0.00,0.00,,0.00,0.00,0.00,2.00,-2.00,-2.00,-1.84,0.60,1.80,-1.20,-1.14,-0.85,https://fbref.com/en/players/2063c7d1/Alexis-Ferrante,2063c7d1,Serie B
252,Alex Ferrari,ITA,DF,Sampdoria,29-191,1994,3,239,80,14.0,2.7,1.11,80,0.74,0.00,,0.37,1.33,1.11,1.48,-0.37,-0.38,-0.38,1.41,1.19,0.22,+0.22,-0.02,https://fbref.com/en/players/d0dbca9f/Alex-Ferrari,d0dbca9f,Serie B
253,Gabriele Ferrarini,ITA,DF,FeralpiSalò,23-274,2000,3,167,56,9.8,1.9,1.05,81,0.53,0.53,6,2.11,0.00,0.00,2.63,-2.63,-2.69,-1.94,0.47,1.79,-1.32,-1.34,-0.87,https://fbref.com/en/players/76451f32/Gabriele-Ferrarini,76451f32,Serie B
254,Matteo Ferro,ITA,"FW,DF",Brescia,19-315,2004,2,25,13,1.5,0.3,0.00,,0.00,6.67,13,20.0,0.50,3.33,0.00,3.33,+3.60,+3.65,3.67,0.00,3.67,+4.01,+3.96,https://fbref.com/en/players/c644adba/Matteo-Ferro,c644adba,Serie B
255,Riccardo Fiamozzi,ITA,"DF,MF",Reggiana,30-235,1993,11,627,57,36.7,7.0,1.00,83,0.71,0.57,11,1.14,1.00,1.00,1.57,-0.57,-0.57,-0.66,0.74,1.13,-0.39,-0.39,-0.15,https://fbref.com/en/players/9f9b9269/Riccardo-Fiamozzi,9f9b9269,Serie B
256,Luca Fiordilino,ITA,MF,Venezia,27-167,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/9bb1ad91/Luca-Fiordilino,9bb1ad91,Serie B
257,Luca Fiordilino,ITA,MF,FeralpiSalò,27-167,1996,16,1204,75,70.4,13.4,1.04,81,0.52,0.15,37,0.00,0.88,1.12,1.87,-0.75,-0.75,+0.68,0.98,1.44,-0.46,-0.47,+0.28,https://fbref.com/en/players/9bb1ad91/Luca-Fiordilino,9bb1ad91,Serie B
258,Aldo Florenzi,ITA,"FW,MF",Cosenza,21-281,2002,12,406,34,23.7,4.5,0.89,67,0.22,1.78,17,0.44,1.08,0.89,1.56,-0.67,-0.67,-0.73,1.49,1.09,0.42,+0.42,+0.42,https://fbref.com/en/players/d1a0bfeb/Aldo-Florenzi,d1a0bfeb,Serie B
259,Riccardo Fogliata,ITA,MF,Brescia,20-007,2004,11,515,47,30.1,5.7,1.23,64,0.00,0.70,17,1.40,1.00,0.88,1.23,-0.35,-0.35,-0.50,1.02,1.11,-0.09,-0.09,-0.29,https://fbref.com/en/players/97f0e79b/Riccardo-Fogliata,97f0e79b,Serie B
260,Alessandro Fontanarosa,ITA,DF,Cosenza,20-335,2003,14,717,51,41.9,8.0,1.00,74,0.38,0.75,21,0.63,1.07,1.13,1.25,-0.13,-0.13,-0.03,1.34,1.10,0.24,+0.24,+0.24,https://fbref.com/en/players/8961065a/Alessandro-Fontanarosa,8961065a,Serie B
261,Francesco Forte,ITA,FW,Cosenza,30-252,1993,14,924,66,54.0,10.3,0.97,78,0.39,0.39,36,0.10,1.14,1.07,1.36,-0.29,-0.29,-0.41,1.17,1.21,-0.04,-0.04,-0.30,https://fbref.com/en/players/69e11a01/Francesco-Forte,69e11a01,Serie B
262,Francesco Forte,ITA,MF,Ascoli,30-252,1993,1,44,44,2.6,0.5,2.00,44,0.00,0.00,,0.00,0.00,0.00,2.00,-2.00,-2.05,-1.72,0.20,1.80,-1.80,-1.75,-1.49,https://fbref.com/en/players/69e11a01/Francesco-Forte,69e11a01,Serie B
263,Gianluca Frabotta,ITA,DF,Bari,24-198,1999,7,440,63,25.7,4.9,1.02,81,0.82,0.41,18,1.84,1.57,1.22,1.22,0.00,0.00,+0.14,1.24,1.53,-0.29,-0.29,-0.20,https://fbref.com/en/players/d80b1835/Gianluca-Frabotta,d80b1835,Serie B
264,Andrea Franzolini,ITA,MF,FeralpiSalò,20-124,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/09d4ee62/Andrea-Franzolini,09d4ee62,Serie B
265,Domenico Frare,ITA,DF,Cittadella,27-243,1996,9,685,76,40.1,7.6,0.92,90,0.92,0.26,28,0.66,1.67,0.92,1.18,-0.26,-0.26,-0.88,0.96,0.97,-0.03,-0.02,-0.05,https://fbref.com/en/players/df92250c/Domenico-Frare,df92250c,Serie B
266,Pierluigi Frattali,ITA,GK,Bari,38-038,1985,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/71dac2c2/Pierluigi-Frattali,71dac2c2,Serie B
267,Andrea Fulignati,ITA,GK,Catanzaro,29-069,1994,19,1710,90,100.0,19.0,1.00,90,1.00,0.00,,0.00,1.58,1.47,1.26,0.21,+0.21,,1.12,1.34,-0.23,-0.22,,https://fbref.com/en/players/195f5e38/Andrea-Fulignati,195f5e38,Serie B
268,Alessandro Gabrielloni,ITA,"FW,MF",Como,29-182,1994,18,624,35,36.5,6.9,0.72,64,0.00,1.88,23,0.14,1.89,1.74,0.87,0.87,+0.87,+1.03,1.93,1.12,0.80,+0.79,+0.93,https://fbref.com/en/players/181cb492/Alessandro-Gabrielloni,181cb492,Serie B
269,Riccardo Gagno,ITA,GK,Modena,26-166,1997,15,1303,87,76.2,14.5,1.03,87,0.97,0.00,,0.14,1.20,0.76,1.03,-0.28,-0.28,-0.50,1.08,1.01,0.06,+0.06,+0.37,https://fbref.com/en/players/92c46fe2/Riccardo-Gagno,92c46fe2,Serie B
270,Nicolas Galazzi,ITA,"MF,DF",Brescia,23-021,2000,16,704,44,41.2,7.8,0.90,69,0.00,1.15,24,0.26,1.31,0.90,0.77,0.13,+0.13,+0.22,0.81,0.85,-0.03,-0.03,-0.24,https://fbref.com/en/players/a796492f/Nicolas-Galazzi,a796492f,Serie B
271,Giorgio Galli,ITA,MF,Calcio Lecco 1912,27-039,1996,15,676,45,39.5,7.5,0.80,72,0.27,1.20,27,0.27,1.27,1.20,1.33,-0.13,-0.13,+0.56,1.41,1.65,-0.24,-0.24,-0.10,https://fbref.com/en/players/9cd9352f/Giorgio-Galli,9cd9352f,Serie B
272,Ottavio Garau,ITA,FW,Ternana,21-030,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,,https://fbref.com/en/players/d3a12897/Ottavio-Garau,d3a12897,Serie B
273,Mario Gargiulo,ITA,MF,Modena,27-288,1996,3,52,17,3.0,0.6,0.00,,0.00,5.00,17,5.00,2.33,1.67,0.00,1.67,+1.73,+1.95,0.67,1.50,-0.83,-0.82,-0.82,https://fbref.com/en/players/4efc0262/Mario-Gargiulo,4efc0262,Serie B
274,Iva Gelashvili,GEO,DF,Spezia,22-275,2001,5,234,47,13.7,2.6,1.15,75,0.77,0.77,5,4.23,0.40,0.38,1.15,-0.77,-0.77,-0.22,1.15,1.62,-0.46,-0.46,-0.28,https://fbref.com/en/players/1a4ef430/Iva-Gelashvili,1a4ef430,Serie B
275,Fabio Gerli,ITA,MF,Modena,27-016,1996,13,1023,79,59.8,11.4,0.96,87,0.79,0.18,31,0.00,1.54,0.96,0.88,0.09,+0.09,+0.61,1.20,0.87,0.33,+0.34,+0.90,https://fbref.com/en/players/9719b00e/Fabio-Gerli,9719b00e,Serie B
276,Paolo Ghiglione,ITA,DF,Cremonese,26-340,1997,11,483,44,28.2,5.4,1.11,69,0.19,0.93,14,1.30,2.09,1.67,1.11,0.56,+0.56,-0.10,1.48,1.06,0.43,+0.42,-0.28,https://fbref.com/en/players/71dc23da/Paolo-Ghiglione,71dc23da,Serie B
277,Daniele Ghilardi,ITA,DF,Sampdoria,21-002,2003,19,1598,84,93.5,17.8,0.96,90,0.96,0.11,34,0.00,1.32,1.29,1.29,0.00,0.00,+0.80,1.38,1.11,0.27,+0.27,+0.42,https://fbref.com/en/players/9cedad4b/Daniele-Ghilardi,9cedad4b,Serie B
278,Andrea Ghion,ITA,MF,Catanzaro,23-319,2000,19,1516,80,88.7,16.8,1.01,85,0.60,0.12,34,0.00,1.58,1.55,1.13,0.42,+0.42,+1.81,1.13,1.29,-0.16,-0.16,+0.56,https://fbref.com/en/players/7f24b3eb/Andrea-Ghion,7f24b3eb,Serie B
