Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-06-03,21:30,Primera Div,Matchweek 19,Sat,Home,W,2,0,Banfield,2.1,1.4,62,,Leonardo Sigali,4-3-3,Pablo Dóvalo,Match Report,
2023-06-08,21:00,Libertadores,Group stage,Thu,Away,L,1,2,br Flamengo,0.5,1.1,40,63963.0,Leonardo Sigali,4-3-3,Gustavo Tejera,Match Report,
2023-06-12,21:45,Primera Div,Matchweek 20,Mon,Away,D,1,1,Instituto Atlético Central Córdoba,1.9,2.1,67,,Gabriel Hauche,3-4-3,Silvio Trucco,Match Report,
2023-06-17,18:00,Primera Div,Matchweek 17,Sat,Home,W,2,1,Vélez Sarsfield,1.7,1.1,52,,Gabriel Hauche,4-3-3,Leandro Rey Hilfer,Match Report,
2023-06-22,18:00,Primera Div,Matchweek 21,Thu,Home,D,1,1,Barracas Central,1.7,1.1,56,,Gabriel Arias,4-3-3,Nicolás Ramírez,Match Report,
2023-06-28,21:30,Libertadores,Group stage,Wed,Home,W,4,0,cl Ñublense,1.5,0.3,55,17385.0,Leonardo Sigali,4-1-4-1,Kevin Ortega,Match Report,
2023-07-02,17:00,Primera Div,Matchweek 22,Sun,Away,W,4,0,Colón,2.5,0.4,57,,Gabriel Arias,3-4-3,Facundo Tello,Match Report,
2023-07-05,19:30,Primera Div,Matchweek 23,Wed,Home,D,1,1,San Lorenzo,0.4,1.6,46,,Leonardo Sigali,5-4-1,Hernán Mastrángelo,Match Report,
2023-07-08,18:00,Primera Div,Matchweek 24,Sat,Away,D,0,0,Estudiantes,0.2,0.3,53,,Leonardo Sigali,3-4-3,Germán Delfino,Match Report,
2023-07-15,16:00,Primera Div,Matchweek 25,Sat,Home,D,1,1,Rosario Cent,2.0,3.2,59,,Gabriel Arias,4-3-3,Fernando Rapallini,Match Report,
2023-07-24,19:30,Primera Div,Matchweek 26,Mon,Home,W,3,1,CC Córdoba,1.2,0.8,62,,Leonardo Sigali,3-4-3,Jorge Baliño,Match Report,
2023-07-28,21:30,Primera Div,Matchweek 27,Fri,Away,L,1,2,River Plate,0.3,2.2,36,,Leonardo Sigali,3-4-3,Facundo Tello,Match Report,
2023-08-03,19:00,Libertadores,Round of 16,Thu,Away,L,2,4,co Nacional,2.3,1.2,70,28791.0,Leonardo Sigali,4-3-3,Braulio da Silva Machado,Match Report,Leg 1 of 2
2023-08-10,21:00,Libertadores,Round of 16,Thu,Home,W,3,0,co Nacional,1.1,0.1,55,38731.0,Leonardo Sigali,4-4-2,Jesús Valenzuela,Match Report,Leg 2 of 2; Racing Club won
2023-08-18,19:00,Copa de la Liga Profesional,Group stage,Fri,Away,D,1,1,CA Unión,0.9,1.0,60,,Iván Pillud,5-3-2,Darío Herrera,Match Report,
2023-08-23,21:30,Libertadores,Quarter-finals,Wed,Away,D,0,0,ar Boca Juniors,0.5,0.8,43,,Leonardo Sigali,4-3-3,Wilton Sampaio,Match Report,Leg 1 of 2
2023-08-26,21:30,Copa de la Liga Profesional,Group stage,Sat,Away,W,2,1,Tigre,1.1,1.6,43,,Iván Pillud,5-3-2,Hernán Mastrángelo,Match Report,
2023-08-30,21:30,Libertadores,Quarter-finals,Wed,Home,D,0 (1),0 (4),ar Boca Juniors,0.6,0.3,53,41597.0,Leonardo Sigali,4-3-3,Andrés Matonte,Match Report,Leg 2 of 2; Boca Juniors won; Boca Juniors won on penalty kicks following extra time
2023-09-03,20:30,Copa de la Liga Profesional,Group stage,Sun,Home,W,2,1,Estudiantes,1.7,1.8,50,,Leonardo Sigali,4-3-3,Fernando Espinoza,Match Report,
2023-09-16,17:00,Copa de la Liga Profesional,Group stage,Sat,Away,D,1,1,San Lorenzo,1.5,1.1,73,,Leonardo Sigali,3-4-3,Fernando Rapallini,Match Report,
2023-09-20,21:00,Copa de la Liga Profesional,Group stage,Wed,Home,W,2,1,Newell's OB,1.3,0.6,58,,Leonardo Sigali,3-4-3,Nicolás Lamolina,Match Report,
2023-09-25,18:30,Copa de la Liga Profesional,Group stage,Mon,Away,D,1,1,Godoy Cruz,0.8,1.5,67,,Gabriel Arias,3-4-3,Pablo Echavarría,Match Report,
2023-09-30,19:00,Copa de la Liga Profesional,Group stage,Sat,Home,L,0,2,Independiente,0.6,2.1,71,,Leonardo Sigali,3-4-3,Hernán Mastrángelo,Match Report,
2023-10-08,18:45,Copa de la Liga Profesional,Group stage,Sun,Home,L,1,2,Platense,1.1,1.3,76,,Leonardo Sigali,4-3-3,Darío Herrera,Match Report,
2023-10-19,21:00,Copa de la Liga Profesional,Group stage,Thu,Away,D,1,1,Sarmiento,0.9,0.8,80,,Leonardo Sigali,4-3-3,Nicolás Lamolina,Match Report,
2023-10-24,19:00,Copa de la Liga Profesional,Group stage,Tue,Home,W,2,1,Boca Juniors,1.0,1.8,57,,Leonardo Sigali,4-2-3-1,Nicolás Ramírez,Match Report,
2023-11-01,20:00,Copa de la Liga Profesional,Group stage,Wed,Away,D,2,2,Defensa y Just,2.3,1.2,59,,Leonardo Sigali,4-2-3-1,Luis Lobo Medina,Match Report,
2023-11-05,18:30,Copa de la Liga Profesional,Group stage,Sun,Home,D,1,1,CC Córdoba,0.4,1.1,55,,Leonardo Sigali,4-2-3-1,Fernando Echenique,Match Report,
2023-11-11,20:00,Copa de la Liga Profesional,Group stage,Sat,Away,W,2,0,Lanús,2.4,0.7,70,,Iván Pillud,3-5-2,Fernando Rapallini,Match Report,
2023-11-27,21:30,Copa de la Liga Profesional,Group stage,Mon,Home,W,4,1,Club Atlético Belgrano,2.1,0.4,57,,Gabriel Hauche,4-2-3-1,Jorge Baliño,Match Report,
2023-12-03,21:30,Copa de la Liga Profesional,Quarter-finals,Sun,Home,D,2 (6),2 (7),Rosario Cent,2.2,1.9,70,,Leonardo Sigali,4-2-3-1,Fernando Rapallini,Match Report,Rosario Cent won on penalty kicks following extra time
