Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-06-24,18:30,Série A,Matchweek 12,Sat,Home,W,2,1,Atlético Mineiro,0.8,1.0,42,27109.0,Guilherme Tinga,3-5-2,Leandro Pedro Vuaden,Match Report,
2023-06-27,18:00,Sudamericana,Group stage,Tue,Away,W,2,1,cl Palestino,,,41,871.0,Titi,3-5-2,Carlos Ortega,Match Report,
2023-07-01,18:30,Série A,Matchweek 13,Sat,Away,L,0,2,Flamengo,1.6,1.3,42,64853.0,Guilherme Tinga,5-3-2,Savio Pereira,Match Report,
2023-07-09,18:30,Série A,Matchweek 14,Sun,Home,W,1,0,Ath Paranaense,1.5,1.2,53,36399.0,Titi,3-4-1-2,André Luiz Skettino Policarpo Bento,Match Report,
2023-07-16,16:00,Série A,Matchweek 15,Sun,Home,L,0,1,Cuiabá,0.9,0.7,68,43048.0,Titi,3-4-1-2,Yuri Elino Ferreira da Cruz,Match Report,
2023-07-22,16:00,Série A,Matchweek 16,Sat,Away,L,1,3,Palmeiras,1.5,1.4,37,39699.0,Titi,4-1-4-1,Rafael Rodrigo Klein,Match Report,
2023-07-29,18:30,Série A,Matchweek 17,Sat,Home,L,0,3,Bragantino,1.0,2.1,47,26124.0,Titi,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,
2023-08-01,18:00,Sudamericana,Round of 16,Tue,Away,W,1,0,py Libertad,,,43,8165.0,Guilherme Tinga,4-3-3,Alexis Herrera,Match Report,Leg 1 of 2
2023-08-05,18:30,Série A,Matchweek 18,Sat,Away,L,0,1,Goiás,0.7,0.9,63,8384.0,Titi,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2023-08-08,19:00,Sudamericana,Round of 16,Tue,Home,D,1,1,py Libertad,,,52,,Guilherme Tinga,4-3-3,Facundo Tello,Match Report,Leg 2 of 2; Fortaleza won
2023-08-13,18:30,Série A,Matchweek 19,Sun,Home,W,4,0,Santos,2.6,0.5,54,32301.0,Guilherme Tinga,4-3-3,Bruno Mota Correia,Match Report,
2023-08-19,16:00,Série A,Matchweek 20,Sat,Away,W,1,0,Internacional,1.1,1.0,25,21134.0,Guilherme Tinga,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,
2023-08-24,19:00,Sudamericana,Quarter-finals,Thu,Away,W,3,1,br América (MG),,,43,3301.0,Guilherme Tinga,4-2-3-1,Wilmar Roldán,Match Report,Leg 1 of 2
2023-08-27,18:30,Série A,Matchweek 21,Sun,Home,W,3,1,Coritiba,2.5,1.0,53,12467.0,Titi,4-2-3-1,Matheus Delgado Candançan,Match Report,
2023-08-31,19:00,Sudamericana,Quarter-finals,Thu,Home,W,2,1,br América (MG),,,50,56916.0,Guilherme Tinga,4-2-3-1,Felipe González Alveal,Match Report,Leg 2 of 2; Fortaleza won
2023-09-03,16:00,Série A,Matchweek 22,Sun,Away,L,0,1,Fluminense,0.9,0.6,36,10035.0,Guilherme Tinga,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,
2023-09-14,19:00,Série A,Matchweek 23,Thu,Home,W,2,1,Corinthians,2.6,0.4,52,32690.0,Guilherme Tinga,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-09-20,21:30,Série A,Matchweek 24,Wed,Away,W,2,1,São Paulo,1.1,1.6,27,24777.0,Guilherme Tinga,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,
2023-09-26,21:30,Sudamericana,Semi-finals,Tue,Away,D,1,1,br Corinthians,,,32,42196.0,Guilherme Tinga,4-2-3-1,Esteban Ostojich,Match Report,Leg 1 of 2
2023-09-30,16:00,Série A,Matchweek 25,Sat,Home,D,1,1,Grêmio,1.9,1.5,51,23634.0,Yago Pikachu,4-2-3-1,Raphael Claus,Match Report,
2023-10-03,21:30,Sudamericana,Semi-finals,Tue,Home,W,2,0,br Corinthians,,,42,60151.0,Guilherme Tinga,4-2-3-1,Andrés Rojas,Match Report,Leg 2 of 2; Fortaleza won
2023-10-08,18:30,Série A,Matchweek 26,Sun,Home,W,3,2,América (MG),2.2,1.4,59,23830.0,Guilherme Tinga,4-2-3-1,Bruno Arleu,Match Report,
2023-10-18,21:30,Série A,Matchweek 27,Wed,Away,L,0,1,Vasco da Gama,0.7,2.0,53,20255.0,Guilherme Tinga,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2023-10-21,18:30,Série A,Matchweek 28,Sat,Away,L,0,2,Bahia,0.5,1.2,52,44761.0,Thiago Galhardo,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-10-28,17:00,Sudamericana,Finals,Sat,Neutral,D,1 (3),1 (4),ec LDU de Quito,,,52,,Guilherme Tinga,4-2-3-1,Jesús Valenzuela,Match Report,LDU de Quito won on penalty kicks following extra time
2023-11-01,21:30,Série A,Matchweek 31,Wed,Away,L,1,3,Atlético Mineiro,0.4,2.3,44,28898.0,Guilherme Tinga,4-2-3-1,Matheus Delgado Candançan,Match Report,
2023-11-05,16:00,Série A,Matchweek 32,Sun,Home,L,0,2,Flamengo,0.8,0.7,52,49324.0,Guilherme Tinga,4-2-3-1,Anderson Daronco,Match Report,
2023-11-08,20:00,Série A,Matchweek 33,Wed,Away,D,1,1,Ath Paranaense,0.7,1.2,43,19831.0,Guilherme Tinga,4-2-3-1,Raphael Claus,Match Report,
2023-11-12,17:30,Série A,Matchweek 34,Sun,Away,L,1,2,Cuiabá,0.5,1.6,64,14728.0,Guilherme Tinga,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2023-11-18,18:30,Série A,Matchweek 30,Sat,Home,L,0,1,Cruzeiro,1.2,0.9,53,30804.0,Guilherme Tinga,4-2-3-1,Savio Pereira,Match Report,
2023-11-23,19:00,Série A,Matchweek 29,Thu,Home,D,2,2,Botafogo (RJ),2.0,0.8,31,25828.0,Guilherme Tinga,4-2-3-1,Ramon Abatti,Match Report,
2023-11-26,18:30,Série A,Matchweek 35,Sun,Home,D,2,2,Palmeiras,1.8,0.8,38,39504.0,Guilherme Tinga,4-4-2,André Luiz Skettino Policarpo Bento,Match Report,
2023-11-30,20:30,Série A,Matchweek 36,Thu,Away,W,2,1,Bragantino,0.7,1.5,27,4516.0,Guilherme Tinga,4-4-2,Denis da Silva Ribeiro Serafim,Match Report,
2023-12-03,18:30,Série A,Matchweek 37,Sun,Home,W,1,0,Goiás,1.2,0.3,47,50317.0,Guilherme Tinga,4-4-2,Anderson Daronco,Match Report,
2023-12-06,21:30,Série A,Matchweek 38,Wed,Away,W,2,1,Santos,1.2,1.0,46,14130.0,Guilherme Tinga,4-2-3-1,Leandro Pedro Vuaden,Match Report,
