Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-07-06,21:30,Primera Div,Matchweek 23,Thu,Away,W,2,0,Club Atlético Belgrano,1.2,0.3,36,,Iván Tapia,5-4-1,Pablo Dóvalo,Match Report,
2023-07-10,14:00,Primera Div,Matchweek 24,Mon,Home,D,0,0,Argentinos Jun,0.5,0.2,43,,Iván Tapia,4-2-3-1,Andrés Merlos,Match Report,
2023-07-17,18:00,Primera Div,Matchweek 25,Mon,Away,W,1,0,Tigre,0.3,1.1,38,,Iván Tapia,5-4-1,Facundo Tello,Match Report,
2023-07-25,15:30,Primera Div,Matchweek 26,Tue,Home,D,0,0,Arsenal,1.0,0.6,59,,Iván Tapia,4-1-3-2,Nicolás Lamolina,Match Report,
2023-07-30,15:00,Primera Div,Matchweek 27,Sun,Away,L,0,2,Lanús,0.3,1.4,55,,Iván Tapia,5-4-1,Fernando Echenique,Match Report,
2023-08-19,21:00,Copa de la Liga Profesional,Group stage,Sat,Away,L,0,1,Vélez Sarsfield,0.1,1.3,50,,Iván Tapia,5-4-1,Andrés Merlos,Match Report,
2023-08-27,21:00,Copa de la Liga Profesional,Group stage,Sun,Away,L,1,5,River Plate,0.8,2.6,26,,Iván Tapia,5-4-1,Yael Falcón,Match Report,
2023-09-04,18:00,Copa de la Liga Profesional,Group stage,Mon,Home,W,2,1,Arsenal,0.4,0.6,55,,Iván Tapia,5-4-1,Pablo Dóvalo,Match Report,
2023-09-16,19:00,Copa de la Liga Profesional,Group stage,Sat,Away,L,0,1,Tucumán,0.4,0.6,62,,Iván Tapia,5-4-1,Nazareno Arasa,Match Report,
2023-09-20,16:00,Copa de la Liga Profesional,Group stage,Wed,Home,W,1,0,Banfield,0.8,0.5,45,,Iván Tapia,5-4-1,Ariel Penel,Match Report,
2023-09-25,21:00,Copa de la Liga Profesional,Group stage,Mon,Away,L,0,4,Talleres,0.6,2.3,39,,Iván Tapia,5-3-2,Luis Lobo Medina,Match Report,
2023-10-02,18:30,Copa de la Liga Profesional,Group stage,Mon,Home,D,1,1,Sarmiento,1.5,0.9,48,,Iván Tapia,5-4-1,Fernando Espinoza,Match Report,
2023-10-09,18:00,Copa de la Liga Profesional,Group stage,Mon,Home,W,2,1,Colón,0.8,0.4,50,,Iván Tapia,4-2-3-1,Pablo Dóvalo,Match Report,
2023-10-18,21:00,Copa de la Liga Profesional,Group stage,Wed,Away,L,0,3,Independiente,0.2,2.1,36,,Iván Tapia,5-4-1,Carlos Gareano,Match Report,
2023-10-24,16:00,Copa de la Liga Profesional,Group stage,Tue,Home,L,1,2,Gimnasia ELP,2.0,1.3,64,,Iván Tapia,4-4-2,Andrés Merlos,Match Report,
2023-10-30,21:00,Copa de la Liga Profesional,Group stage,Mon,Away,D,0,0,CA Huracán,0.5,0.2,45,,Iván Tapia,5-3-2,Ariel Penel,Match Report,
2023-11-06,18:30,Copa de la Liga Profesional,Group stage,Mon,Home,D,1,1,Rosario Cent,1.6,0.1,42,,Iván Tapia,5-3-2,Luis Lobo Medina,Match Report,
2023-11-13,21:00,Copa de la Liga Profesional,Group stage,Mon,Away,D,0,0,Instituto Atlético Central Córdoba,0.5,0.8,51,,Iván Tapia,5-3-2,Pablo Dóvalo,Match Report,
2023-11-28,19:00,Copa de la Liga Profesional,Group stage,Tue,Home,D,1,1,Argentinos Jun,1.3,0.4,43,,Iván Tapia,5-4-1,Carlos Gareano,Match Report,
