Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-05-27,21:00,Série A,Matchweek 8,Sat,Home,W,2,1,Goiás,0.9,0.3,67,45429.0,Rafinha,4-2-3-1,Rafael Rodrigo Klein,Match Report,
2023-06-04,16:00,Série A,Matchweek 9,Sun,Away,L,1,2,Grêmio,1.1,1.9,60,42207.0,Jonathan Calleri,3-4-3,Wilton Sampaio,Match Report,
2023-06-08,19:00,Sudamericana,Group stage,Thu,Home,W,5,0,co Tolima,,,73,,Rafinha,4-2-3-1,Leodán González,Match Report,
2023-06-11,16:00,Série A,Matchweek 10,Sun,Home,L,0,2,Palmeiras,1.4,0.7,65,56871.0,Rafinha,4-2-3-1,Raphael Claus,Match Report,
2023-06-21,19:00,Série A,Matchweek 11,Wed,Home,W,2,1,Ath Paranaense,0.6,1.2,56,22882.0,Rafinha,4-2-3-1,Savio Pereira,Match Report,
2023-06-24,21:00,Série A,Matchweek 12,Sat,Away,L,0,1,Cruzeiro,1.4,0.5,69,17478.0,Rafinha,4-2-3-1,Ramon Abatti,Match Report,
2023-06-27,21:30,Sudamericana,Group stage,Tue,Home,W,2,0,ar Tigre,,,71,28699.0,Robert Arboleda,4-3-3,Guillermo Guerrero,Match Report,
2023-07-01,16:00,Série A,Matchweek 13,Sat,Home,W,1,0,Fluminense,1.1,0.2,54,49153.0,Rafinha,4-1-2-1-2◆,Anderson Daronco,Match Report,
2023-07-09,16:00,Série A,Matchweek 14,Sun,Away,D,0,0,Bragantino,0.5,1.6,42,9411.0,Diego,4-3-3,Raphael Claus,Match Report,
2023-07-16,16:00,Série A,Matchweek 15,Sun,Home,W,4,1,Santos,3.2,1.1,63,58127.0,Rafinha,4-2-3-1,Braulio Machado,Match Report,
2023-07-22,17:30,Série A,Matchweek 16,Sat,Away,L,1,2,Cuiabá,0.9,2.2,71,34072.0,Jonathan Calleri,4-2-3-1,Bruno Mota Correia,Match Report,
2023-07-30,11:00,Série A,Matchweek 17,Sun,Home,D,0,0,Bahia,1.8,0.5,64,56078.0,Rafinha,4-2-3-1,Ramon Abatti,Match Report,
2023-08-03,19:00,Sudamericana,Round of 16,Thu,Away,L,0,1,ar San Lorenzo,,,71,12736.0,Rafinha,4-2-3-1,Wilmar Roldán,Match Report,Leg 1 of 2
2023-08-06,16:00,Série A,Matchweek 18,Sun,Home,L,0,2,Atlético Mineiro,0.9,1.9,68,53460.0,Rafinha,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-08-10,19:00,Sudamericana,Round of 16,Thu,Home,W,2,0,ar San Lorenzo,,,70,51816.0,Rafinha,4-2-3-1,Esteban Ostojich,Match Report,Leg 2 of 2; São Paulo won
2023-08-13,18:30,Série A,Matchweek 19,Sun,Away,D,1,1,Flamengo,0.8,1.4,46,62018.0,Lucas Moura,4-2-3-1,Rafael Rodrigo Klein,Match Report,
2023-08-19,16:00,Série A,Matchweek 20,Sat,Home,D,0,0,Botafogo (RJ),0.7,0.9,64,51946.0,Luciano,4-2-3-1,Ramon Abatti,Match Report,
2023-08-24,17:00,Sudamericana,Quarter-finals,Thu,Away,L,1,2,ec LDU de Quito,,,54,30648.0,Rafinha,4-2-3-1,John J. Ospina,Match Report,Leg 1 of 2
2023-08-27,16:00,Série A,Matchweek 21,Sun,Away,L,1,2,América (MG),1.4,1.3,73,5105.0,Wellington Rato,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-08-31,19:00,Sudamericana,Quarter-finals,Thu,Home,W,1 (4),0 (5),ec LDU de Quito,,,70,52658.0,Rafinha,4-2-3-1,Alexis Herrera,Match Report,Leg 2 of 2; LDU de Quito won; LDU de Quito won on penalty kicks following extra time
2023-09-13,21:30,Série A,Matchweek 23,Wed,Away,L,1,2,Internacional,1.4,1.0,56,20763.0,Rafinha,4-4-1-1,Paulo Zanovelli,Match Report,
2023-09-20,21:30,Série A,Matchweek 24,Wed,Home,L,1,2,Fortaleza,1.6,1.1,73,24777.0,Luciano,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,
2023-09-27,19:00,Série A,Matchweek 22,Wed,Home,W,2,1,Coritiba,1.6,0.8,63,31720.0,Luciano,4-2-3-1,Savio Pereira,Match Report,
2023-09-30,18:30,Série A,Matchweek 25,Sat,Home,W,2,1,Corinthians,2.3,0.2,54,56735.0,Rafinha,4-2-3-1,Flavio de Souza,Match Report,
2023-10-07,18:30,Série A,Matchweek 26,Sat,Away,D,0,0,Vasco da Gama,1.4,0.9,62,20690.0,Lucas Moura,4-2-3-1,Braulio Machado,Match Report,
2023-10-18,21:30,Série A,Matchweek 27,Wed,Away,L,0,2,Goiás,0.5,0.5,74,12685.0,Rafinha,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-10-21,18:30,Série A,Matchweek 28,Sat,Home,W,3,0,Grêmio,3.2,0.1,57,47132.0,Rafinha,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,
2023-10-25,20:00,Série A,Matchweek 29,Wed,Away,L,0,5,Palmeiras,0.1,2.4,54,32618.0,Rafinha,4-2-3-1,Raphael Claus,Match Report,
2023-10-29,16:00,Série A,Matchweek 30,Sun,Away,D,1,1,Ath Paranaense,0.6,1.2,57,27604.0,Luciano,4-2-3-1,Rafael Rodrigo Klein,Match Report,
2023-11-02,20:00,Série A,Matchweek 31,Thu,Home,W,1,0,Cruzeiro,0.7,1.0,55,50570.0,Rafinha,4-2-3-1,Wilton Pereira Sampaio,Match Report,
2023-11-08,20:00,Série A,Matchweek 33,Wed,Home,W,1,0,Bragantino,2.0,0.5,57,11948.0,Rafinha,4-2-3-1,Flavio de Souza,Match Report,
2023-11-12,18:30,Série A,Matchweek 34,Sun,Away,D,0,0,Santos,1.2,0.6,70,13442.0,Rafinha,4-2-3-1,Raphael Claus,Match Report,
2023-11-22,21:30,Série A,Matchweek 32,Wed,Away,L,0,1,Fluminense,0.1,1.0,41,44694.0,Rafinha,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,
2023-11-26,18:30,Série A,Matchweek 35,Sun,Home,D,0,0,Cuiabá,0.8,0.1,62,34252.0,Luciano,4-2-3-1,Paulo Zanovelli,Match Report,
2023-11-29,20:00,Série A,Matchweek 36,Wed,Away,W,1,0,Bahia,1.0,0.9,67,46288.0,Rafinha,4-2-3-1,Braulio Machado,Match Report,
2023-12-02,21:00,Série A,Matchweek 37,Sat,Away,L,1,2,Atlético Mineiro,1.9,0.8,52,53856.0,Rafinha,4-2-3-1,Savio Pereira,Match Report,
2023-12-06,21:30,Série A,Matchweek 38,Wed,Home,W,1,0,Flamengo,0.5,0.4,43,36618.0,Luciano,4-2-3-1,Caio Max Augusto Vieira,Match Report,
