Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-11-05,19:06,Liga MX,Apertura 2023 Regular Season,Sun,Away,W,3.0,0.0,FC Juárez,2.2,0.9,43.0,8640.0,Pablo Barrera,4-1-4-1,Marco Antonio Ortíz,Match Report,
2023-11-11,17:00,Liga MX,Apertura 2023 Regular Season,Sat,Home,D,0.0,0.0,Monterrey,1.6,0.8,36.0,16717.0,Kevin Escamilla,4-4-2,Víctor Cáceres,Match Report,
2024-01-12,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,Toluca,,,,,,,,Head-to-Head,
2024-01-20,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,América,,,,,,,,Head-to-Head,
2024-01-24,19:00,Liga MX,Clausura 2024 Regular Season,Wed,Away,,,,Monterrey,,,,,,,,Head-to-Head,
2024-01-28,20:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,UANL,,,,,,,,Head-to-Head,
2024-02-02,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,Cruz Azul,,,,,,,,Head-to-Head,
2024-02-09,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Tijuana,,,,,,,,Head-to-Head,
2024-02-16,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,Necaxa,,,,,,,,Head-to-Head,
2024-02-23,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Puebla,,,,,,,,Head-to-Head,
2024-02-27,19:00,Liga MX,Clausura 2024 Regular Season,Tue,Home,,,,Atlético,,,,,,,,Head-to-Head,
2024-03-01,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,Santos,,,,,,,,Head-to-Head,
2024-03-09,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Pachuca,,,,,,,,Head-to-Head,
2024-03-15,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,FC Juárez,,,,,,,,Head-to-Head,
2024-03-31,17:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Atlas,,,,,,,,Head-to-Head,
2024-04-06,16:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,León,,,,,,,,Head-to-Head,
2024-04-12,20:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,Mazatlán,,,,,,,,Head-to-Head,
2024-04-20,20:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Guadalajara,,,,,,,,Head-to-Head,
2024-04-26,22:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,UNAM,,,,,,,,Head-to-Head,
