Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
286,Alexander Gilbert,IRL,"MF,FW",Middlesbrough,22-011,2001,4,35,9,1.5,0.4,0.00,,0.00,10.0,9,37.5,0.75,2.50,0.00,2.50,+2.57,+2.65,1.50,1.25,0.25,+0.33,-0.17,https://fbref.com/en/players/4f4a7bcb/Alexander-Gilbert,4f4a7bcb,EFL Championship
287,Macaulay Gillesphey,ENG,DF,Plymouth Argyle,28-045,1995,4,215,54,9.2,2.4,1.25,71,0.42,0.42,1,3.75,1.25,2.08,2.50,-0.42,-0.42,-0.38,1.21,1.58,-0.38,-0.36,+0.09,https://fbref.com/en/players/bba2a6a4/Macaulay-Gillesphey,bba2a6a4,EFL Championship
288,Brodie Gilmore,NIR,DF,Huddersfield,19-247,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/4fb40948/Brodie-Gilmore,4fb40948,EFL Championship
289,Zak Gilsenan,IRL,MF,Blackburn,20-245,2003,1,2,2,0.1,0.0,0,,0,1,2,5,3.00,0,0,0,0.00,+0.35,0.0,0.0,0.0,0.00,-0.01,https://fbref.com/en/players/9e256752/Zak-Gilsenan,9e256752,EFL Championship
290,Josh Ginnelly,ENG,"FW,DF",Swansea City,26-290,1997,6,193,32,8.2,2.1,0.95,56,0.00,1.90,20,0.48,0.83,0.95,1.90,-0.95,-0.93,-0.85,1.33,1.76,-0.43,-0.40,-0.01,https://fbref.com/en/players/c6bc201b/Josh-Ginnelly,c6bc201b,EFL Championship
291,Tom Glover,AUS,GK,Middlesbrough,26-015,1997,5,361,72,15.4,4.0,1.00,90,1.00,0.25,1,5.25,1.80,1.00,1.25,-0.25,-0.25,-0.25,1.60,0.82,0.78,+0.77,+0.32,https://fbref.com/en/players/682573d9/Tom-Glover,682573d9,EFL Championship
292,Degnand Gnonto,ITA,"FW,MF",Leeds United,20-064,2003,20,715,36,30.6,7.9,0.89,68,0.25,1.65,18,0.00,1.90,1.27,1.27,0.00,0.00,-1.11,1.48,1.25,0.22,+0.22,-0.88,https://fbref.com/en/players/75fdd638/Degnand-Gnonto,75fdd638,EFL Championship
293,Matthew Godden,ENG,FW,Coventry City,32-163,1991,23,1616,70,69.1,18.0,1.00,84,0.56,0.28,21,0.11,1.39,1.39,1.00,0.39,+0.39,+0.02,1.37,0.98,0.39,+0.39,+0.38,https://fbref.com/en/players/4e43f8c0/Matthew-Godden,4e43f8c0,EFL Championship
294,Lynden Gooch,USA,"DF,FW",Stoke City,28-015,1995,18,1023,57,43.7,11.4,0.96,83,0.79,0.61,16,0.00,1.17,1.14,1.67,-0.53,-0.53,-0.46,1.37,1.25,0.11,+0.11,+0.50,https://fbref.com/en/players/1ea00b03/Lynden-Gooch,1ea00b03,EFL Championship
295,Lynden Gooch,USA,"MF,FW",Sunderland,28-015,1995,2,10,5,0.4,0.1,0.00,,0.00,20.0,5,0.00,1.50,0.00,0.00,0.00,0.00,-0.31,5.00,1.00,4.00,+3.47,+2.95,https://fbref.com/en/players/1ea00b03/Lynden-Gooch,1ea00b03,EFL Championship
296,Dimitris Goutas,GRE,DF,Cardiff City,29-279,1994,26,2326,89,99.4,25.8,1.01,89,0.97,0.00,,0.00,1.42,1.32,1.24,0.08,+0.08,+6.51,1.01,1.38,-0.37,-0.37,-2.05,https://fbref.com/en/players/56f5e78f/Dimitris-Goutas,56f5e78f,EFL Championship
297,Kamarl Grant,ENG,MF,Millwall,20-347,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/2941cd2a/Kamarl-Grant,2941cd2a,EFL Championship
298,Karlan Grant,ENG,"FW,MF",Cardiff City,26-112,1997,24,1824,76,77.9,20.3,1.08,81,0.69,0.10,18,0.00,1.42,1.33,1.33,0.00,0.00,-0.17,0.98,1.42,-0.45,-0.45,-0.42,https://fbref.com/en/players/87f7500e/Karlan-Grant,87f7500e,EFL Championship
299,Archie Gray,ENG,"DF,MF",Leeds United,17-302,2006,24,1998,83,85.4,22.2,0.99,90,0.81,0.09,13,0.09,1.88,1.67,0.90,0.77,+0.77,-0.02,1.71,0.82,0.88,+0.88,+0.41,https://fbref.com/en/players/f58515f5/Archie-Gray,f58515f5,EFL Championship
300,Jacob Greaves,ENG,DF,Hull City,23-118,2000,25,2250,90,96.2,25.0,1.00,90,1.00,0.00,,0.00,1.52,1.56,1.40,0.16,+0.16,+0.16,1.32,1.12,0.20,+0.20,-0.71,https://fbref.com/en/players/1f169636/Jacob-Greaves,1f169636,EFL Championship
301,André Green,ENG,FW,Rotherham Utd,25-166,1998,9,645,72,27.6,7.2,1.11,75,0.14,0.14,45,0.00,0.56,0.69,1.53,-0.83,-0.84,+0.22,0.51,1.61,-1.10,-1.10,+0.08,https://fbref.com/en/players/6e287b7a/Andre-Green,6e287b7a,EFL Championship
302,Oliver Green,ENG,MF,Hull City,20-290,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/f155a501/Oliver-Green,f155a501,EFL Championship
303,Sam Greenwood,ENG,MF,Leeds United,21-347,2002,1,8,8,0.3,0.1,0.00,,0.00,10.0,8,10.0,1.00,0.00,0.00,0.00,0.00,-0.77,1.00,0.00,1.00,+1.16,+0.34,https://fbref.com/en/players/f3354c07/Sam-Greenwood,f3354c07,EFL Championship
304,Sam Greenwood,ENG,"FW,MF",Middlesbrough,21-347,2002,20,1266,63,54.1,14.1,1.06,77,0.14,0.35,21,0.07,1.75,1.28,1.21,0.07,+0.07,+0.24,1.39,0.91,0.48,+0.47,-0.05,https://fbref.com/en/players/f3354c07/Sam-Greenwood,f3354c07,EFL Championship
305,Lee Gregory,ENG,"FW,MF",Sheffield Weds,35-135,1988,13,711,55,30.4,7.9,1.27,68,0.00,0.38,12,0.38,0.23,0.38,1.77,-1.39,-1.39,-0.95,0.59,1.27,-0.67,-0.67,-0.70,https://fbref.com/en/players/398a2f3d/Lee-Gregory,398a2f3d,EFL Championship
306,Jack Grieves,ENG,FW,Watford,19-034,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/2cf03378/Jack-Grieves,2cf03378,EFL Championship
307,Joshua Griffiths,ENG,GK,West Brom,22-125,2001,0,,,,,0,,0,0,,26,,,,,,,,,,,,https://fbref.com/en/players/d6303703/Joshua-Griffiths,d6303703,EFL Championship
308,Matt Grimes,ENG,MF,Swansea City,28-177,1995,26,2340,90,100.0,26.0,1.00,90,1.00,0.00,,0.00,1.23,1.35,1.50,-0.15,-0.15,,1.15,1.54,-0.38,-0.39,,https://fbref.com/en/players/81a487b9/Matt-Grimes,81a487b9,EFL Championship
309,Ilia Gruev,BUL,MF,Leeds United,23-247,2000,11,230,21,9.8,2.6,0.77,87,0.38,3.46,6,3.85,2.18,0.38,1.15,-0.77,-0.78,-1.72,1.42,1.04,0.38,+0.38,-0.50,https://fbref.com/en/players/1fc4f3d1/Ilia-Gruev,1fc4f3d1,EFL Championship
310,Joe Gubbins,ENG,DF,QPR,22-158,2001,1,90,90,3.8,1.0,1.00,90,1.00,0.00,,2.00,0.00,0.00,4.00,-4.00,-4.00,-3.52,0.40,2.90,-2.50,-2.51,-2.12,https://fbref.com/en/players/5e5437d4/Joe-Gubbins,5e5437d4,EFL Championship
311,Angus Gunn,SCO,GK,Norwich City,27-351,1996,20,1740,87,74.4,19.3,1.04,87,0.98,0.00,,0.00,1.45,1.66,1.35,0.31,+0.31,+1.21,1.41,1.59,-0.18,-0.18,+0.09,https://fbref.com/en/players/e082af5b/Angus-Gunn,e082af5b,EFL Championship
312,Darko Gyabi,ENG,MF,Leeds United,19-324,2004,1,1,1,0.0,0.0,0,,0,1,1,4,3.00,0,1,-1,-90.00,-90.81,0.0,0.0,0.0,-4.27,-5.09,https://fbref.com/en/players/56d838f7/Darko-Gyabi,56d838f7,EFL Championship
313,Hayden Hackney,ENG,MF,Middlesbrough,21-196,2002,16,1439,90,61.5,16.0,1.00,90,0.94,0.00,,0.00,1.50,1.50,1.44,0.06,+0.06,+0.26,1.68,1.08,0.59,+0.60,+0.26,https://fbref.com/en/players/ba397562/Hayden-Hackney,ba397562,EFL Championship
314,Sead Haksabanović,MNE,"FW,MF",Stoke City,24-249,1999,11,587,53,25.1,6.5,0.92,79,0.15,0.77,23,0.46,1.18,1.23,1.54,-0.31,-0.31,-0.05,1.06,1.25,-0.18,-0.19,-0.03,https://fbref.com/en/players/d2fd7c14/Sead-Haksabanovic,d2fd7c14,EFL Championship
315,George Hall,ENG,FW,Birmingham City,19-177,2004,1,13,13,0.6,0.1,0.00,,0.00,10.0,13,0.00,3.00,10.0,0.00,10.0,+6.92,+7.39,1.00,6.00,-5.00,-3.48,-3.17,https://fbref.com/en/players/2f421218/George-Hall,2f421218,EFL Championship
316,Grant Hall,ENG,"DF,MF",Rotherham Utd,32-071,1991,6,219,37,9.4,2.4,0.83,69,0.00,1.67,20,0.83,0.17,1.25,3.75,-2.50,-2.47,-1.62,0.75,3.21,-2.42,-2.39,-1.35,https://fbref.com/en/players/1264ee68/Grant-Hall,1264ee68,EFL Championship
317,Ben Hamer,ENG,GK,Watford,36-049,1987,10,900,90,38.5,10.0,1.00,90,1.00,0.00,,1.50,1.80,2.40,1.60,0.80,+0.80,+0.92,1.60,1.29,0.30,+0.30,+0.30,https://fbref.com/en/players/d822a850/Ben-Hamer,d822a850,EFL Championship
318,Gustavo Hamer,NED,MF,Coventry City,26-198,1997,1,70,70,3.0,0.8,1.25,70,0.00,0.00,,0.00,0.00,1.25,0.00,1.25,+1.29,+0.93,2.00,1.25,0.75,+0.75,+0.49,https://fbref.com/en/players/eebacc07/Gustavo-Hamer,eebacc07,EFL Championship
319,Grant Hanley,SCO,DF,Norwich City,32-049,1991,2,118,59,5.0,1.3,0.77,73,0.00,0.77,45,0.77,0.50,0.00,1.54,-1.54,-1.53,-1.61,0.23,2.31,-2.08,-2.07,-1.97,https://fbref.com/en/players/e9254eec/Grant-Hanley,e9254eec,EFL Championship
320,Ryan Hardie,SCO,FW,Plymouth Argyle,26-297,1997,20,1286,64,55.0,14.3,1.05,75,0.28,0.35,31,0.00,1.15,1.61,1.40,0.21,+0.21,+0.64,1.34,1.64,-0.30,-0.30,+0.33,https://fbref.com/en/players/7cd95992/Ryan-Hardie,7cd95992,EFL Championship
321,Wes Harding,JAM,DF,Millwall,27-080,1996,18,1415,79,60.5,15.7,0.96,90,0.96,0.19,22,0.38,1.06,1.27,1.34,-0.06,-0.06,+0.13,1.05,1.34,-0.29,-0.29,-0.18,https://fbref.com/en/players/45ac6fe1/Wes-Harding,45ac6fe1,EFL Championship
322,Marcus Harness,ENG,"FW,MF",Ipswich Town,27-318,1996,24,755,31,32.3,8.4,0.60,80,0.00,2.26,19,0.00,2.04,1.67,0.95,0.71,+0.72,+0.20,1.42,1.18,0.24,+0.23,-0.41,https://fbref.com/en/players/90e9ca3d/Marcus-Harness,90e9ca3d,EFL Championship
323,Kian Harratt,ENG,FW,Huddersfield,21-201,2002,15,496,33,21.2,5.5,1.09,66,0.36,1.64,11,0.18,1.00,1.64,2.18,-0.55,-0.54,+0.19,1.53,1.58,-0.07,-0.07,+0.57,https://fbref.com/en/players/51cb4026/Kian-Harratt,51cb4026,EFL Championship
324,Taylor Harwood-Bellis,ENG,DF,Southampton,21-343,2002,20,1775,89,75.9,19.7,1.02,89,0.96,0.00,,0.05,2.05,1.62,0.86,0.76,+0.76,+0.76,1.63,1.01,0.63,+0.63,-0.01,https://fbref.com/en/players/47327321/Taylor-Harwood-Bellis,47327321,EFL Championship
325,Conor Hazard,NIR,GK,Plymouth Argyle,25-309,1998,17,1530,90,65.4,17.0,1.00,90,1.00,0.00,,0.53,1.06,1.76,1.82,-0.06,-0.06,+0.05,1.46,1.75,-0.29,-0.29,+0.44,https://fbref.com/en/players/10161491/Conor-Hazard,10161491,EFL Championship
326,Jaheim Headley,ENG,"DF,MF",Huddersfield,22-106,2001,20,1185,59,50.6,13.2,0.98,76,0.53,0.53,28,0.38,1.10,0.98,1.36,-0.38,-0.38,+0.63,0.80,1.27,-0.48,-0.48,+0.08,https://fbref.com/en/players/abe6f455/Jaheim-Headley,abe6f455,EFL Championship
327,Rhys Healey,WAL,"MF,FW",Watford,29-033,1994,10,121,12,5.2,1.3,0.00,,0.00,7.69,12,7.69,1.20,4.62,0.77,3.85,+3.72,+3.68,2.85,1.54,1.31,+1.25,+1.19,https://fbref.com/en/players/07ace8c3/Rhys-Healey,07ace8c3,EFL Championship
328,Ryan Hedges,WAL,FW,Blackburn,28-184,1995,8,478,60,20.4,5.3,0.94,81,0.57,0.57,25,0.00,1.25,1.51,1.32,0.19,+0.19,+0.67,2.23,1.72,0.51,+0.50,+0.62,https://fbref.com/en/players/c54816a4/Ryan-Hedges,c54816a4,EFL Championship
329,Michał Helik,POL,DF,Huddersfield,28-121,1995,26,2340,90,100.0,26.0,1.00,90,1.00,0.00,,0.00,0.96,1.00,1.69,-0.69,-0.69,,0.97,1.49,-0.52,-0.52,,https://fbref.com/en/players/1d031d1f/Michal-Helik,1d031d1f,EFL Championship
330,Jeff Hendrick,IRL,MF,Sheffield Weds,31-342,1992,10,475,48,20.3,5.3,0.94,77,0.19,0.94,18,0.19,0.50,0.57,2.08,-1.51,-1.52,-0.98,1.04,1.51,-0.47,-0.48,-0.37,https://fbref.com/en/players/989d5705/Jeff-Hendrick,989d5705,EFL Championship
331,Mads Hermansen,DEN,GK,Leicester City,23-181,2000,25,2250,90,96.2,25.0,1.00,90,1.00,0.00,,0.00,2.48,2.12,0.72,1.40,+1.40,+0.40,1.82,0.88,0.94,+0.95,+0.74,https://fbref.com/en/players/c924b17d/Mads-Hermansen,c924b17d,EFL Championship
332,Onel Hernández,CUB,"FW,MF",Norwich City,30-341,1993,22,964,44,41.2,10.7,1.03,67,0.09,1.03,20,0.09,1.27,1.50,1.59,-0.09,-0.09,-0.16,1.21,1.70,-0.49,-0.49,-0.48,https://fbref.com/en/players/007b39a5/Onel-Hernandez,007b39a5,EFL Championship
333,Akeel Higgins,ENG,FW,West Brom,18-168,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/0e6e09b8/Akeel-Higgins,0e6e09b8,EFL Championship
334,James Hill,ENG,DF,Blackburn,21-363,2002,18,1298,72,55.5,14.4,0.97,89,0.90,0.28,12,0.21,1.39,1.60,1.67,-0.07,-0.07,+0.62,1.39,1.45,-0.06,-0.06,-0.16,https://fbref.com/en/players/69942fb3/James-Hill,69942fb3,EFL Championship
335,Joe Hilton,ENG,GK,Blackburn,24-089,1999,0,,,,,0,,0,0,,19,,,,,,,,,,,,https://fbref.com/en/players/0e18acc5/Joe-Hilton,0e18acc5,EFL Championship
336,George Hirst,ENG,FW,Ipswich Town,24-327,1999,23,1602,70,68.5,17.8,1.24,72,0.00,0.06,27,0.00,2.30,1.74,1.18,0.56,+0.56,-0.05,1.46,0.92,0.53,+0.54,+0.07,https://fbref.com/en/players/78e87179/George-Hirst,78e87179,EFL Championship
337,Václav Hladký,CZE,GK,Ipswich Town,33-055,1990,26,2340,90,100.0,26.0,1.00,90,1.00,0.00,,0.00,2.12,1.85,1.27,0.58,+0.58,,1.55,1.04,0.51,+0.51,,https://fbref.com/en/players/6658971d/Vaclav-Hladky,6658971d,EFL Championship
338,Wesley Hoedt,NED,DF,Watford,29-308,1994,26,2340,90,100.0,26.0,1.00,90,1.00,0.00,,0.00,1.38,1.62,1.38,0.23,+0.23,,1.28,1.16,0.12,+0.12,,https://fbref.com/en/players/875898c7/Wesley-Hoedt,875898c7,EFL Championship
339,Ki-Jana Hoever,NED,DF,Stoke City,21-355,2002,23,1688,73,72.1,18.8,1.01,84,0.74,0.21,25,0.00,1.22,1.06,1.06,0.00,0.00,+0.97,1.05,1.15,-0.11,-0.11,+0.20,https://fbref.com/en/players/9a71e978/Ki-Jana-Hoever,9a71e978,EFL Championship
340,Scott Hogan,IRL,FW,Birmingham City,31-270,1992,17,839,49,35.9,9.3,0.97,81,0.11,0.86,14,0.65,1.06,0.86,0.97,-0.11,-0.11,+0.49,1.06,1.08,-0.01,-0.01,+0.48,https://fbref.com/en/players/cdda4027/Scott-Hogan,cdda4027,EFL Championship
341,Jonathan Hogg,ENG,MF,Huddersfield,35-033,1988,22,1816,83,77.6,20.2,1.04,84,0.79,0.05,49,0.00,1.05,0.94,1.49,-0.54,-0.55,+0.66,0.89,1.45,-0.56,-0.56,-0.18,https://fbref.com/en/players/9306d5ea/Jonathan-Hogg,9306d5ea,EFL Championship
342,Mason Holgate,ENG,DF,Southampton,27-078,1996,5,289,58,12.4,3.2,1.25,72,0.63,0.31,1,5.00,1.40,1.56,2.50,-0.94,-0.93,-1.72,1.03,1.69,-0.63,-0.64,-1.45,https://fbref.com/en/players/d0042ab9/Mason-Holgate,d0042ab9,EFL Championship
343,Duane Holmes,USA,"MF,FW",Preston,29-063,1994,24,1562,65,66.8,17.4,1.03,77,0.23,0.34,31,0.11,1.46,1.44,1.44,0.00,0.00,+1.50,0.83,1.12,-0.29,-0.29,+0.37,https://fbref.com/en/players/47a050ed/Duane-Holmes,47a050ed,EFL Championship
344,Josh Home,ENG,MF,Birmingham City,18-201,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/c2343ea9/Josh-Home,c2343ea9,EFL Championship
345,George Honeyman,ENG,"MF,FW",Millwall,29-122,1994,12,820,68,35.0,9.1,1.10,75,0.33,0.22,35,0.66,1.25,1.21,0.55,0.66,+0.66,+1.19,0.96,1.15,-0.20,-0.20,+0.04,https://fbref.com/en/players/84afeaff/George-Honeyman,84afeaff,EFL Championship
346,Jordan Houghton,ENG,MF,Plymouth Argyle,28-060,1995,24,1894,79,80.9,21.0,1.05,83,0.67,0.10,30,0.05,1.17,1.62,1.52,0.10,+0.10,+0.90,1.30,1.68,-0.38,-0.38,+0.36,https://fbref.com/en/players/9976d562/Jordan-Houghton,9976d562,EFL Championship
347,Ryan Howley,WAL,MF,Coventry City,20-046,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/fe44269d/Ryan-Howley,fe44269d,EFL Championship
348,Jonny Howson,ENG,MF,Middlesbrough,35-232,1988,23,1822,79,77.9,20.2,0.99,88,0.74,0.15,19,0.10,1.26,1.49,1.78,-0.30,-0.30,-1.17,1.63,1.18,0.45,+0.45,-0.21,https://fbref.com/en/players/08b10f50/Jonny-Howson,08b10f50,EFL Championship
349,Kyle Hudlin,ENG,FW,Huddersfield,23-207,2000,9,279,31,11.9,3.1,0.65,80,0.00,2.26,17,3.23,1.00,0.32,0.97,-0.65,-0.65,+0.05,0.77,1.55,-0.77,-0.78,-0.29,https://fbref.com/en/players/9d4a320a/Kyle-Hudlin,9d4a320a,EFL Championship
350,Niall Huggins,WAL,DF,Sunderland,23-021,2000,19,1330,70,56.8,14.8,1.15,77,0.54,0.14,11,0.27,1.42,1.28,1.08,0.20,+0.20,-0.24,1.55,0.99,0.55,+0.55,+0.05,https://fbref.com/en/players/6d646ff7/Niall-Huggins,6d646ff7,EFL Championship
351,Andrew Hughes,WAL,DF,Preston,31-217,1992,19,1448,76,61.9,16.1,0.93,88,0.81,0.25,32,0.00,1.42,0.93,1.55,-0.62,-0.62,-0.32,0.70,1.15,-0.45,-0.44,-0.09,https://fbref.com/en/players/18a6749d/Andrew-Hughes,18a6749d,EFL Championship
352,Jordan Hugill,ENG,FW,Rotherham Utd,31-218,1992,26,1600,62,68.4,17.8,1.12,73,0.06,0.34,23,0.00,0.69,0.96,1.69,-0.73,-0.73,+0.85,0.61,1.74,-1.13,-1.14,+0.09,https://fbref.com/en/players/a36d4785/Jordan-Hugill,a36d4785,EFL Championship
353,Trai Hume,NIR,DF,Sunderland,21-296,2002,26,2315,89,98.9,25.7,1.01,89,0.93,0.00,,0.00,1.54,1.36,1.09,0.27,+0.27,-3.33,1.55,1.04,0.51,+0.51,-2.12,https://fbref.com/en/players/4fa3a3a4/Trai-Hume,4fa3a3a4,EFL Championship
354,Bashir Humphreys,ENG,DF,Swansea City,20-299,2003,18,1476,82,63.1,16.4,1.04,87,0.91,0.06,1,0.18,1.44,1.34,1.59,-0.24,-0.24,-0.24,1.09,1.72,-0.63,-0.64,-0.68,https://fbref.com/en/players/d2b32e91/Bashir-Humphreys,d2b32e91,EFL Championship
355,Cameron Humphreys,ENG,DF,Rotherham Utd,25-139,1998,8,675,84,28.8,7.5,1.07,84,0.93,0.00,,0.00,0.63,1.07,2.27,-1.20,-1.20,-0.28,0.57,1.83,-1.25,-1.26,-0.13,https://fbref.com/en/players/28e65539/Cameron-Humphreys,28e65539,EFL Championship
356,Cameron Humphreys,ENG,DF,Ipswich Town,20-070,2003,2,94,47,4.0,1.0,1.00,90,1.00,1.00,4,6.00,1.00,1.00,0.00,1.00,+0.96,+0.40,0.80,0.60,0.20,+0.19,-0.34,https://fbref.com/en/players/6068431b/Cameron-Humphreys,6068431b,EFL Championship
357,Omari Hutchinson,ENG,"FW,MF",Ipswich Town,20-070,2003,24,904,38,38.6,10.0,0.70,82,0.30,1.70,19,0.10,2.17,1.80,1.20,0.60,+0.60,+0.03,1.71,0.98,0.73,+0.73,+0.35,https://fbref.com/en/players/bd9553e6/Omari-Hutchinson,bd9553e6,EFL Championship
358,Shaun Hutchinson,ENG,DF,Millwall,33-046,1990,9,751,83,32.1,8.3,1.08,83,0.96,0.00,,0.96,1.44,0.84,0.96,-0.12,-0.12,-0.01,0.96,1.06,-0.10,-0.09,+0.19,https://fbref.com/en/players/64400baf/Shaun-Hutchinson,64400baf,EFL Championship
359,Dominic Hyam,SCO,DF,Blackburn,28-019,1995,16,1303,81,55.7,14.5,1.10,81,0.76,0.00,,0.07,1.19,1.52,1.79,-0.28,-0.28,+0.16,1.50,1.47,0.03,+0.04,+0.06,https://fbref.com/en/players/ce95958a/Dominic-Hyam,ce95958a,EFL Championship
360,Adam Idah,IRL,FW,Norwich City,22-331,2001,25,1226,49,52.4,13.6,0.88,75,0.15,0.96,25,0.07,1.40,1.84,1.62,0.22,+0.22,+0.46,1.41,1.61,-0.20,-0.20,0.00,https://fbref.com/en/players/291e3ec3/Adam-Idah,291e3ec3,EFL Championship
361,Duncan Idehen,ENG,MF,Bristol City,21-189,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/77782466/Duncan-Idehen,77782466,EFL Championship
362,Kelechi Iheanacho,NGA,FW,Leicester City,27-097,1996,19,859,45,36.7,9.5,1.05,71,0.21,0.95,17,0.32,2.42,1.58,0.63,0.95,+0.94,-0.70,1.51,0.77,0.74,+0.73,-0.30,https://fbref.com/en/players/c92e1a31/Kelechi-Iheanacho,c92e1a31,EFL Championship
363,Michael Ihiekwe,ENG,DF,Sheffield Weds,31-049,1992,9,666,74,28.5,7.4,0.95,90,0.95,0.27,18,1.49,1.44,1.62,1.62,0.00,0.00,+1.02,1.07,1.23,-0.16,-0.17,+0.02,https://fbref.com/en/players/d9524d3b/Michael-Ihiekwe,d9524d3b,EFL Championship
364,Tom Ince,ENG,FW,Watford,31-343,1992,17,674,40,28.8,7.5,1.07,60,0.00,1.20,22,0.80,1.18,1.20,0.93,0.27,+0.27,+0.05,0.77,1.19,-0.40,-0.41,-0.74,https://fbref.com/en/players/67d23ab0/Tom-Ince,67d23ab0,EFL Championship
365,Ethan Ingram,ENG,"DF,MF",West Brom,20-267,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/52464763/Ethan-Ingram,52464763,EFL Championship
366,Matt Ingram,ENG,GK,Hull City,30-021,1993,10,819,82,35.0,9.1,0.99,90,0.99,0.11,9,1.65,1.40,1.54,1.54,0.00,0.00,-0.24,1.24,1.46,-0.22,-0.22,-0.70,https://fbref.com/en/players/6f9dcb31/Matt-Ingram,6f9dcb31,EFL Championship
367,Dominic Iorfa,ENG,DF,Sheffield Weds,28-198,1995,15,1136,76,48.5,12.6,1.11,79,0.95,0.08,25,0.24,0.60,0.56,1.59,-1.03,-1.03,-0.58,1.03,1.14,-0.11,-0.11,+0.14,https://fbref.com/en/players/65b091e9/Dominic-Iorfa,65b091e9,EFL Championship
368,Tom Iorpenda,ENG,MF,Huddersfield,18-277,2005,0,,,,,0,,0,0,,11,,,,,,,,,,,,https://fbref.com/en/players/cb79415a/Tom-Iorpenda,cb79415a,EFL Championship
369,Frederick Issaka,WAL,FW,Plymouth Argyle,17-164,2006,5,39,8,1.7,0.4,0.00,,0.00,12.5,8,2.50,0.80,2.50,0.00,2.50,+2.31,+2.43,,,,,,https://fbref.com/en/players/f125cad0/Frederick-Issaka,f125cad0,EFL Championship
370,Vakoun Issouf Bayo,CIV,FW,Watford,26-363,1997,23,1222,53,52.2,13.6,1.03,73,0.44,0.66,22,0.07,1.26,1.25,1.40,-0.15,-0.15,-0.79,1.36,1.13,0.24,+0.23,+0.24,https://fbref.com/en/players/132f161f/Vakoun-Issouf-Bayo,132f161f,EFL Championship
371,Daniel Iversen,DEN,GK,Leicester City,26-173,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/10d221cd/Daniel-Iversen,10d221cd,EFL Championship
372,Ben Jackson,ENG,"DF,MF",Huddersfield,22-320,2001,14,778,56,33.2,8.6,0.93,80,0.58,0.70,23,0.70,0.86,0.93,1.16,-0.23,-0.23,+0.69,0.69,1.63,-0.95,-0.94,-0.64,https://fbref.com/en/players/398690a7/Ben-Jackson,398690a7,EFL Championship
373,Kayden Jackson,ENG,FW,Ipswich Town,29-320,1994,18,545,30,23.3,6.1,0.66,68,0.00,2.30,20,0.98,1.94,1.15,1.31,-0.16,-0.17,-0.97,1.30,0.98,0.31,+0.31,-0.26,https://fbref.com/en/players/4cb3b5a7/Kayden-Jackson,4cb3b5a7,EFL Championship
374,Matty Jacob,ENG,DF,Hull City,22-219,2001,1,30,30,1.3,0.3,0.00,,0.00,3.33,30,16.7,0.00,3.33,3.33,0.00,0.00,-0.16,2.67,1.00,1.67,+1.42,+1.20,https://fbref.com/en/players/2875c756/Matty-Jacob,2875c756,EFL Championship
375,Daniel James,WAL,FW,Leeds United,26-059,1997,24,1678,70,71.7,18.6,1.08,79,0.22,0.22,25,0.00,1.83,1.88,1.02,0.86,+0.86,+0.31,1.82,0.72,1.10,+1.10,+0.97,https://fbref.com/en/players/c931d9f9/Daniel-James,c931d9f9,EFL Championship
376,Jordan James,WAL,"MF,FW",Birmingham City,19-190,2004,24,1174,49,50.2,13.0,0.92,82,0.54,0.92,16,0.15,1.00,1.38,2.15,-0.77,-0.77,-0.69,1.23,1.71,-0.48,-0.48,-0.32,https://fbref.com/en/players/f719ad7f/Jordan-James,f719ad7f,EFL Championship
377,Joseph James,,DF,Bristol City,,,2,77,39,3.3,0.9,1.11,72,0.00,1.11,5,3.33,0.00,0.00,1.11,-1.11,-1.17,-1.29,,,,,,https://fbref.com/en/players/1eac1710/Joseph-James,1eac1710,EFL Championship
378,Matty James,ENG,MF,Bristol City,32-170,1991,25,2033,81,86.9,22.6,1.02,87,0.84,0.09,20,0.00,1.44,1.11,1.06,0.04,+0.04,-0.25,1.16,1.11,0.06,+0.06,+0.07,https://fbref.com/en/players/ebd0a048/Matty-James,ebd0a048,EFL Championship
