Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-06-13,20:30,Primera Div,Matchweek 20,Tue,Home,W,2,1,Godoy Cruz,1.2,1.0,50,,Guillermo Acosta,4-1-2-1-2◆,Sebastían Zunino,Match Report,
2023-06-25,20:30,Primera Div,Matchweek 21,Sun,Away,L,1,4,Sarmiento,0.7,1.5,70,,Guillermo Acosta,4-4-2,Nazareno Arasa,Match Report,
2023-06-30,21:30,Primera Div,Matchweek 22,Fri,Home,W,1,0,CA Unión,1.3,0.6,43,,Guillermo Acosta,4-4-2,Carlos Gareano,Match Report,
2023-07-06,21:30,Primera Div,Matchweek 23,Thu,Away,W,1,0,CA Huracán,0.1,1.7,39,,Guillermo Acosta,4-4-2,Jorge Baliño,Match Report,
2023-07-11,21:30,Primera Div,Matchweek 24,Tue,Home,W,2,0,Gimnasia ELP,1.6,0.8,48,,Guillermo Acosta,4-1-3-2,Nazareno Arasa,Match Report,
2023-07-17,20:30,Primera Div,Matchweek 25,Mon,Away,D,0,0,Newell's OB,0.6,1.1,31,,Guillermo Acosta,4-1-2-1-2◆,Leandro Rey Hilfer,Match Report,
2023-07-23,16:30,Primera Div,Matchweek 26,Sun,Home,W,1,0,Independiente,1.0,0.7,41,,Guillermo Acosta,4-4-2,Pablo Echavarría,Match Report,
2023-07-29,14:30,Primera Div,Matchweek 27,Sat,Away,W,2,0,CC Córdoba,0.8,0.2,46,,Guillermo Acosta,4-4-2,Carlos Gareano,Match Report,
2023-08-20,16:15,Copa de la Liga Profesional,Group stage,Sun,Away,D,0,0,Rosario Cent,0.3,0.6,48,,Joaquín Pereyra,4-4-2,Leandro Rey Hilfer,Match Report,
2023-08-28,21:30,Copa de la Liga Profesional,Group stage,Mon,Home,D,0,0,Instituto Atlético Central Córdoba,0.3,0.7,58,,Guillermo Acosta,4-4-2,Ariel Penel,Match Report,
2023-09-03,16:15,Copa de la Liga Profesional,Group stage,Sun,Away,D,2,2,Argentinos Jun,1.5,1.6,41,,Guillermo Acosta,4-4-2,Germán Delfino,Match Report,
2023-09-16,19:00,Copa de la Liga Profesional,Group stage,Sat,Home,W,1,0,Barracas Central,0.6,0.4,38,,Guillermo Acosta,4-4-2,Nazareno Arasa,Match Report,
2023-09-21,21:00,Copa de la Liga Profesional,Group stage,Thu,Away,L,0,1,River Plate,0.1,1.9,24,,Guillermo Acosta,4-2-3-1,Pablo Dóvalo,Match Report,
2023-09-25,21:00,Copa de la Liga Profesional,Group stage,Mon,Home,W,1,0,Arsenal,1.5,0.3,53,,Guillermo Acosta,4-4-2,Sebastián Martinez,Match Report,
2023-10-02,21:00,Copa de la Liga Profesional,Group stage,Mon,Home,D,0,0,CC Córdoba,0.4,1.0,54,,Guillermo Acosta,4-1-3-2,Nazareno Arasa,Match Report,
2023-10-09,20:30,Copa de la Liga Profesional,Group stage,Mon,Away,L,1,3,Vélez Sarsfield,1.3,1.0,60,,Guillermo Acosta,4-1-2-1-2◆,Facundo Tello,Match Report,
2023-10-16,16:00,Copa de la Liga Profesional,Group stage,Mon,Away,D,0,0,Banfield,0.8,0.4,49,,Guillermo Acosta,4-2-3-1,Darío Herrera,Match Report,
2023-10-25,18:30,Copa de la Liga Profesional,Group stage,Wed,Home,W,1,0,Talleres,1.7,2.0,37,,Joaquín Pereyra,4-4-2,Nazareno Arasa,Match Report,
2023-10-29,14:00,Copa de la Liga Profesional,Group stage,Sun,Away,L,0,1,Colón,0.9,1.2,58,,Joaquín Pereyra,4-4-2,Leandro Rey Hilfer,Match Report,
2023-11-04,21:00,Copa de la Liga Profesional,Group stage,Sat,Home,L,1,2,Independiente,0.6,1.2,40,,Guillermo Acosta,4-4-2,Andrés Merlos,Match Report,
2023-11-10,21:00,Copa de la Liga Profesional,Group stage,Fri,Away,W,2,1,Gimnasia ELP,1.2,1.0,41,,Guillermo Acosta,5-4-1,Yael Falcón,Match Report,
2023-11-26,18:00,Copa de la Liga Profesional,Group stage,Sun,Home,L,0,2,CA Huracán,3.0,0.5,59,,Guillermo Acosta,3-5-2,Fernando Rapallini,Match Report,
