Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Player Link_,Player ID_,Competition
420,Marcinho,BRA,DF,América (MG),26,1996,8.9,2.02,2.03,1.57,0.22,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6bc6e0e4/Marcinho,6bc6e0e4,Brazilian Serie A
421,Erick Marcus,BRA,"MF,FW",Vasco da Gama,18,2004,4.4,5.00,4.96,3.41,0.23,0.23,0.23,0.91,0.00,0.45,0.45,0.45,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3c1155da/Erick-Marcus,3c1155da,Brazilian Serie A
422,Mariano,BRA,DF,Atlético Mineiro,36,1986,17.4,1.26,1.27,1.09,0.17,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e26f559f/Mariano,e26f559f,Brazilian Serie A
423,Marinho,BRA,"FW,DF",Flamengo,32,1990,0.9,3.33,3.29,2.22,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c077c735/Marinho,c077c735,Brazilian Serie A
424,Marinho,BRA,"FW,MF",Fortaleza,32,1990,12.7,3.78,3.78,1.97,0.63,0.47,0.16,0.55,0.00,0.31,0.31,0.08,0.00,0.00,0.00,0.24,0.00,https://fbref.com/en/players/c077c735/Marinho,c077c735,Brazilian Serie A
425,Marlon,BRA,DF,Cruzeiro,25,1997,35.5,2.65,2.65,2.11,0.45,0.03,0.00,0.00,0.06,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/63969d01/Marlon,63969d01,Brazilian Serie A
426,Marlon,BRA,DF,América (MG),28,1994,18.6,2.20,2.21,1.56,0.43,0.05,0.00,0.11,0.05,0.11,0.11,0.05,0.05,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a87b508e/Marlon,a87b508e,Brazilian Serie A
427,Marlon,BRA,DF,Fluminense,27,1995,10.4,0.87,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/cdf65d12/Marlon,cdf65d12,Brazilian Serie A
428,Igor Marques,BRA,DF,Cruzeiro,24,1999,1.3,4.62,4.54,4.62,0.00,0.00,0.00,0.00,0.00,0.77,0.76,0.77,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8b364abd/Igor-Marques,8b364abd,Brazilian Serie A
429,Renato Marques,BRA,"FW,MF",América (MG),19,2003,5.7,1.58,1.57,1.40,0.00,0.18,0.00,0.00,0.00,0.35,0.35,0.35,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/838d1215/Renato-Marques,838d1215,Brazilian Serie A
430,Juan Martín Lucero,ARG,FW,Fortaleza,31,1991,23.0,2.13,2.13,1.30,0.04,0.09,0.30,0.39,0.00,0.09,0.09,0.04,0.00,0.00,0.00,0.04,0.00,https://fbref.com/en/players/18a3f871/Juan-Martin-Lucero,18a3f871,Brazilian Serie A
431,Martinelli,BRA,"MF,DF",Fluminense,21,2001,20.9,2.39,2.39,1.91,0.05,0.14,0.10,0.05,0.14,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2b124c8c/Martinelli,2b124c8c,Brazilian Serie A
432,Andre Martins,BRA,"FW,MF",Grêmio,21,2001,4.1,2.68,2.69,1.71,0.00,0.24,0.49,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/56224aa6/Andre-Martins,56224aa6,Brazilian Serie A
433,Gustavo Martins Santos,BRA,"DF,MF",Grêmio,20,2002,7.7,0.52,0.52,0.39,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ae03ce49/Gustavo-Martins-Santos,ae03ce49,Brazilian Serie A
434,Gonzalo Mastriani,URU,FW,América (MG),29,1993,19.9,1.66,1.66,1.26,0.00,0.00,0.10,0.30,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b4339e2b/Gonzalo-Mastriani,b4339e2b,Brazilian Serie A
435,Matheusinho,BRA,"MF,FW",América (MG),24,1998,2.5,4.40,4.30,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/74f5a96d/Matheusinho,74f5a96d,Brazilian Serie A
436,Matheusinho,BRA,DF,Cuiabá,24,1998,4.8,2.29,2.29,1.46,0.21,0.00,0.21,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/97bb4fdd/Matheusinho,97bb4fdd,Brazilian Serie A
437,Matheuzinho,BRA,DF,Flamengo,22,2000,6.9,1.45,1.45,1.30,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2a5bc0cd/Matheuzinho,2a5bc0cd,Brazilian Serie A
438,Mauricio,BRA,"FW,MF",Internacional,21,2001,19.6,3.32,3.31,2.65,0.05,0.20,0.20,0.20,0.00,0.51,0.51,0.41,0.00,0.00,0.05,0.05,0.00,https://fbref.com/en/players/bf4cbc22/Mauricio,bf4cbc22,Brazilian Serie A
439,Maycon,BRA,MF,Corinthians,25,1997,26.7,1.76,1.76,1.54,0.11,0.00,0.07,0.00,0.04,0.22,0.22,0.19,0.04,0.00,0.00,0.00,0.00,https://fbref.com/en/players/005ca692/Maycon,005ca692,Brazilian Serie A
440,Mayke,BRA,"DF,FW",Palmeiras,30,1992,27.8,2.66,2.67,2.48,0.07,0.07,0.04,0.00,0.00,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/47431289/Mayke,47431289,Brazilian Serie A
441,Gary Medel,CHI,"DF,MF",Vasco da Gama,35,1987,19.2,0.83,0.84,0.73,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/563a68ad/Gary-Medel,563a68ad,Brazilian Serie A
442,Bruno Melo,BRA,DF,Goiás,30,1992,32.1,0.97,0.97,0.72,0.03,0.00,0.16,0.06,0.00,0.12,0.12,0.09,0.00,0.00,0.00,0.03,0.00,https://fbref.com/en/players/41ee21ae/Bruno-Melo,41ee21ae,Brazilian Serie A
443,Felipe Melo,BRA,DF,Fluminense,39,1983,11.0,1.00,0.98,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b14d84d3/Felipe-Melo,b14d84d3,Brazilian Serie A
444,Darlan Mendes,BRA,MF,Grêmio,24,1998,0.5,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a86f0d7b/Darlan-Mendes,a86f0d7b,Brazilian Serie A
445,Matheus Mendes,BRA,GK,Atlético Mineiro,23,1999,2.0,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d0d01f62/Matheus-Mendes,d0d01f62,Brazilian Serie A
446,Nathan Mendes,BRA,DF,São Paulo,20,2002,13.1,1.15,1.15,0.92,0.00,0.15,0.08,0.00,0.00,0.08,0.08,0.00,0.00,0.08,0.00,0.00,0.00,https://fbref.com/en/players/c5aa7b35/Nathan-Mendes,c5aa7b35,Brazilian Serie A
447,Vitor Mendes,BRA,DF,Fluminense,23,1999,1.2,1.67,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3cdbeab9/Vitor-Mendes,3cdbeab9,Brazilian Serie A
448,Bruno Méndez,URU,DF,Corinthians,23,1999,18.3,0.93,0.93,0.87,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/66017b9d/Bruno-Mendez,66017b9d,Brazilian Serie A
449,Jhegson Méndez,ECU,MF,São Paulo,25,1997,4.1,1.71,1.70,1.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/db0c5324/Jhegson-Mendez,db0c5324,Brazilian Serie A
450,Óscar Méndez,URU,MF,América (MG),28,1994,2.9,0.34,0.35,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3c90a04a/Oscar-Mendez,3c90a04a,Brazilian Serie A
451,Stiven Mendoza,COL,"FW,MF",Santos,30,1992,18.6,2.47,2.48,1.83,0.05,0.05,0.05,0.43,0.05,0.27,0.27,0.22,0.00,0.00,0.00,0.05,0.00,https://fbref.com/en/players/e68f2cb4/Stiven-Mendoza,e68f2cb4,Brazilian Serie A
452,Gabriel Menino,BRA,MF,Palmeiras,22,2000,17.7,4.41,4.41,2.99,0.62,0.23,0.23,0.23,0.11,0.40,0.40,0.11,0.23,0.06,0.00,0.00,0.00,https://fbref.com/en/players/01819e70/Gabriel-Menino,01819e70,Brazilian Serie A
453,Gabriel Mercado,ARG,DF,Internacional,35,1987,24.2,0.33,0.33,0.25,0.00,0.00,0.04,0.04,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bf97c188/Gabriel-Mercado,bf97c188,Brazilian Serie A
454,Messias,BRA,DF,Santos,28,1994,26.6,0.19,0.19,0.11,0.00,0.00,0.08,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.04,0.00,0.00,https://fbref.com/en/players/70bb3170/Messias,70bb3170,Brazilian Serie A
455,Bruno Mezenga,BRA,"FW,MF",Santos,34,1988,1.9,1.05,1.07,0.53,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4f70cc69/Bruno-Mezenga,4f70cc69,Brazilian Serie A
456,Carlos Miguel,BRA,GK,Corinthians,24,1998,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/84454067/Carlos-Miguel,84454067,Brazilian Serie A
457,Fernando Miguel,BRA,GK,Fortaleza,37,1985,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f1f06658/Fernando-Miguel,f1f06658,Brazilian Serie A
458,Mikael,BRA,FW,América (MG),23,1999,1.7,3.53,3.51,1.76,0.00,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/33502726/Mikael,33502726,Brazilian Serie A
459,Lucas Milla,BRA,MF,Grêmio,20,2003,3.4,1.18,1.18,0.59,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4718306f/Lucas-Milla,4718306f,Brazilian Serie A
460,Mina,BRA,DF,Goiás,19,2003,0.5,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/85064762/Mina,85064762,Brazilian Serie A
461,Lucas Mineiro,BRA,MF,Cuiabá,26,1996,6.8,2.06,2.06,1.91,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/53f1c5de/Lucas-Mineiro,53f1c5de,Brazilian Serie A
462,Vinicius Mingotti,BRA,FW,Bahia,23,2000,7.3,1.64,1.64,1.23,0.00,0.00,0.27,0.14,0.00,0.14,0.14,0.00,0.00,0.00,0.14,0.00,0.00,https://fbref.com/en/players/2e0ed651/Vinicius-Mingotti,2e0ed651,Brazilian Serie A
463,Miranda,BRA,DF,Vasco da Gama,23,2000,4.3,1.63,1.63,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/83300aa7/Miranda,83300aa7,Brazilian Serie A
464,Moises,BRA,"MF,FW",Fortaleza,26,1996,4.1,3.66,3.68,1.71,0.00,0.98,0.98,0.00,0.00,0.98,0.98,0.00,0.00,0.49,0.49,0.00,0.00,https://fbref.com/en/players/ddd07a25/Moises,ddd07a25,Brazilian Serie A
465,Rodrigo Moledo,BRA,DF,Internacional,35,1987,5.3,0.94,0.94,0.75,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ce536c37/Rodrigo-Moledo,ce536c37,Brazilian Serie A
466,Rafael Monteiro,BRA,MF,Fluminense,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,https://fbref.com/en/players/377fe96b/Rafael-Monteiro,377fe96b,Brazilian Serie A
467,Júnior Moraes,UKR,DF,Corinthians,35,1987,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,https://fbref.com/en/players/c43e5e7e/Junior-Moraes,c43e5e7e,Brazilian Serie A
468,João Moreira,POR,DF,São Paulo,18,2004,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b3be99e3/Joao-Moreira,b3be99e3,Brazilian Serie A
469,Everton Morelli,BRA,MF,Goiás,25,1997,28.7,1.67,1.67,1.29,0.03,0.03,0.10,0.21,0.00,0.10,0.10,0.03,0.00,0.03,0.03,0.00,0.00,https://fbref.com/en/players/487bfa9b/Everton-Morelli,487bfa9b,Brazilian Serie A
470,Alfredo Morelos,COL,"FW,MF",Santos,26,1996,0.9,5.56,5.84,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ef88f778/Alfredo-Morelos,ef88f778,Brazilian Serie A
471,Marcelino Moreno,ARG,MF,Coritiba,28,1994,25.6,4.92,4.92,2.97,0.98,0.51,0.20,0.20,0.08,0.63,0.62,0.39,0.08,0.04,0.08,0.04,0.00,https://fbref.com/en/players/058c938c/Marcelino-Moreno,058c938c,Brazilian Serie A
472,Gabriel Moscardo,BRA,MF,Corinthians,17,2005,12.6,1.11,1.11,0.79,0.00,0.16,0.08,0.00,0.08,0.24,0.24,0.08,0.00,0.08,0.08,0.00,0.00,https://fbref.com/en/players/709d3f52/Gabriel-Moscardo,709d3f52,Brazilian Serie A
473,Henry Mosquera,COL,"FW,MF",Bragantino,21,2001,11.8,4.92,4.92,3.22,0.00,0.93,0.51,0.25,0.00,0.59,0.59,0.25,0.00,0.17,0.17,0.00,0.00,https://fbref.com/en/players/be206004/Henry-Mosquera,be206004,Brazilian Serie A
474,Gustavo Mosquito,BRA,"FW,MF",Corinthians,25,1997,3.4,2.06,2.05,1.76,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c9ed46c4/Gustavo-Mosquito,c9ed46c4,Brazilian Serie A
475,Hugo Moura,BRA,MF,Ath Paranaense,25,1998,14.7,0.75,0.74,0.68,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/14100165/Hugo-Moura,14100165,Brazilian Serie A
476,Lucas Moura,BRA,"FW,MF",São Paulo,30,1992,9.6,3.54,3.53,1.98,0.42,0.42,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2b622f01/Lucas-Moura,2b622f01,Brazilian Serie A
477,Neto Moura,BRA,MF,Cruzeiro,26,1996,5.5,2.73,2.71,2.18,0.00,0.36,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/28fd3b9e/Neto-Moura,28fd3b9e,Brazilian Serie A
478,Lucas Mugni,ARG,"MF,FW",Bahia,31,1992,4.0,3.25,3.27,2.75,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f87818d3/Lucas-Mugni,f87818d3,Brazilian Serie A
479,Murillo,BRA,DF,Corinthians,20,2002,12.9,1.09,1.08,0.78,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1704b0b8/Murillo,1704b0b8,Brazilian Serie A
480,Andrey Ramos do Nascimento,BRA,MF,Coritiba,24,1998,12.5,2.56,2.56,2.00,0.24,0.16,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/eb55ab5a/Andrey-Ramos-do-Nascimento,eb55ab5a,Brazilian Serie A
481,Bruno Nascimento,BRA,"FW,MF",Cruzeiro,25,1997,31.3,3.80,3.80,2.43,0.29,0.48,0.26,0.35,0.00,0.26,0.26,0.13,0.00,0.10,0.00,0.03,0.00,https://fbref.com/en/players/46411d56/Bruno-Nascimento,46411d56,Brazilian Serie A
482,Matheus Nascimento,BRA,"FW,MF",Botafogo (RJ),18,2004,1.1,1.82,1.84,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e744c3de/Matheus-Nascimento,e744c3de,Brazilian Serie A
483,Nata,BRA,"FW,DF",Grêmio,21,2001,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b9ae93ab/Nata,b9ae93ab,Brazilian Serie A
484,Natan,BRA,DF,Bragantino,21,2001,9.3,0.32,0.32,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/94bccc82/Natan,94bccc82,Brazilian Serie A
485,Natanael,BRA,DF,Coritiba,21,2002,27.8,1.44,1.44,1.19,0.18,0.04,0.04,0.00,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0b618504/Natanael,0b618504,Brazilian Serie A
486,Nathan,BRA,DF,Santos,21,2001,5.5,1.82,1.83,1.64,0.00,0.00,0.18,0.00,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9fb6420e/Nathan,9fb6420e,Brazilian Serie A
487,Nathan,BRA,"MF,FW",Grêmio,26,1996,7.6,3.82,3.81,2.89,0.13,0.13,0.26,0.13,0.26,0.53,0.53,0.26,0.00,0.00,0.13,0.00,0.13,https://fbref.com/en/players/fa00f0c9/Nathan,fa00f0c9,Brazilian Serie A
488,Rafael Navarro,BRA,FW,Palmeiras,22,2000,1.4,3.57,3.60,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4b5ab509/Rafael-Navarro,4b5ab509,Brazilian Serie A
489,Kaiky Naves,BRA,"DF,FW",Palmeiras,20,2002,5.8,0.86,0.85,0.86,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/621576f9/Kaiky-Naves,621576f9,Brazilian Serie A
490,Felipe Negrucci,BRA,MF,São Paulo,18,2004,0.2,5.00,6.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/784f2ef7/Felipe-Negrucci,784f2ef7,Brazilian Serie A
491,Emerson Negueba,BRA,FW,Cuiabá,22,2000,5.4,1.85,1.86,1.11,0.00,0.37,0.19,0.19,0.00,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0df60055/Emerson-Negueba,0df60055,Brazilian Serie A
492,Neris,BRA,DF,Cruzeiro,30,1992,23.5,0.60,0.60,0.51,0.00,0.00,0.09,0.00,0.00,0.09,0.09,0.04,0.00,0.00,0.04,0.00,0.00,https://fbref.com/en/players/f961d4c2/Neris,f961d4c2,Brazilian Serie A
493,Rodrigo Nestor,BRA,"MF,FW",São Paulo,22,2000,16.1,3.48,3.48,2.36,0.06,0.62,0.19,0.19,0.06,0.19,0.19,0.06,0.00,0.06,0.06,0.00,0.00,https://fbref.com/en/players/c04ebe99/Rodrigo-Nestor,c04ebe99,Brazilian Serie A
494,João Neto,BRA,"MF,DF",Fluminense,19,2003,0.6,1.67,1.73,1.67,0.00,0.00,0.00,0.00,0.00,1.67,1.73,1.67,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/57130d7b/Joao-Neto,57130d7b,Brazilian Serie A
495,Gabriel Neves,URU,MF,São Paulo,25,1997,10.7,2.34,2.33,2.15,0.09,0.00,0.00,0.00,0.09,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2a03fb5f/Gabriel-Neves,2a03fb5f,Brazilian Serie A
496,Newton,BRA,DF,Botafogo (RJ),23,2000,0.1,,,,,,,,,,,,,,,,,https://fbref.com/en/players/0c0c8329/Newton,0c0c8329,Brazilian Serie A
497,Nicolas,BRA,DF,América (MG),25,1997,8.0,1.88,1.87,1.13,0.63,0.00,0.13,0.00,0.00,0.13,0.12,0.13,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0739a5da/Nicolas,0739a5da,Brazilian Serie A
498,Nikão,BRA,"FW,MF",Cruzeiro,30,1992,8.9,5.17,5.19,3.82,0.79,0.34,0.00,0.22,0.00,0.56,0.56,0.45,0.11,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a34bb194/Nikao,a34bb194,Brazilian Serie A
499,Nino,BRA,DF,Fluminense,25,1997,23.9,1.00,1.00,0.75,0.00,0.00,0.17,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d4fa2207/Nino,d4fa2207,Brazilian Serie A
500,Freddy Noguera,PAR,FW,Grêmio,19,2004,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8317e485/Freddy-Noguera,8317e485,Brazilian Serie A
501,Nonato,BRA,MF,Santos,24,1998,7.3,1.92,1.91,1.23,0.00,0.14,0.00,0.41,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b91a6912/Nonato,b91a6912,Brazilian Serie A
502,Gabriel Novaes,BRA,FW,Goiás,23,1999,1.1,0.91,0.95,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/297a324a/Gabriel-Novaes,297a324a,Brazilian Serie A
503,Ruan Oliveira Ferreira,BRA,"MF,FW",Corinthians,22,2000,9.8,3.06,3.05,1.73,0.71,0.31,0.10,0.10,0.10,0.31,0.31,0.20,0.00,0.00,0.00,0.10,0.00,https://fbref.com/en/players/ce958316/Ruan-Oliveira-Ferreira,ce958316,Brazilian Serie A
504,Lucas Oliveira,BRA,DF,Cruzeiro,26,1996,14.6,0.89,0.89,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/96d8b3d1/Lucas-Oliveira,96d8b3d1,Brazilian Serie A
505,Pedro Oliveira,BRA,"FW,MF",Goiás,18,2004,2.2,3.64,3.69,2.73,0.00,0.45,0.00,0.00,0.45,0.45,0.46,0.45,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/089b56d8/Pedro-Oliveira,089b56d8,Brazilian Serie A
506,Cauly Oliveira Souza,BRA,"MF,FW",Bahia,27,1995,28.3,6.04,6.05,3.92,1.02,0.64,0.28,0.07,0.11,0.60,0.60,0.46,0.07,0.04,0.04,0.00,0.00,https://fbref.com/en/players/2b53f7a5/Cauly-Oliveira-Souza,2b53f7a5,Brazilian Serie A
507,Luca Orellano,ARG,"FW,MF",Vasco da Gama,22,2000,6.9,4.06,4.03,2.46,0.43,0.58,0.00,0.58,0.00,0.58,0.58,0.29,0.00,0.29,0.00,0.00,0.00,https://fbref.com/en/players/53ae4b5e/Luca-Orellano,53ae4b5e,Brazilian Serie A
508,Leo Ortiz,BRA,DF,Bragantino,27,1996,17.8,1.57,1.57,1.46,0.00,0.00,0.11,0.00,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/53834fa2/Leo-Ortiz,53834fa2,Brazilian Serie A
509,Otávio,BRA,MF,Atlético Mineiro,28,1994,25.6,1.45,1.44,1.33,0.00,0.00,0.04,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/243f4a0b/Otavio,243f4a0b,Brazilian Serie A
510,João Othavio Basso,BRA,DF,Santos,26,1997,12.8,0.63,0.63,0.47,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/86c79c42/Joao-Othavio-Basso,86c79c42,Brazilian Serie A
511,Luis Oyama,BRA,MF,Goiás,26,1997,6.2,1.45,1.44,1.29,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ed0c094b/Luis-Oyama,ed0c094b,Brazilian Serie A
512,Pablinho,BRA,FW,Cuiabá,19,2003,0.4,2.50,2.65,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4ac76d13/Pablinho,4ac76d13,Brazilian Serie A
513,Pablo,BRA,FW,Ath Paranaense,30,1992,15.5,2.77,2.77,2.00,0.06,0.19,0.52,0.00,0.00,0.19,0.19,0.13,0.00,0.00,0.06,0.00,0.00,https://fbref.com/en/players/1ad394c5/Pablo,1ad394c5,Brazilian Serie A
514,Pablo,BRA,DF,Flamengo,31,1991,4.7,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/29d8ad3f/Pablo,29d8ad3f,Brazilian Serie A
515,Bruno Pacheco,BRA,DF,Fortaleza,31,1991,29.7,1.99,1.99,1.31,0.34,0.03,0.07,0.20,0.03,0.24,0.24,0.17,0.03,0.00,0.03,0.00,0.00,https://fbref.com/en/players/9b7976e6/Bruno-Pacheco,9b7976e6,Brazilian Serie A
516,Helibelton Palacios,COL,DF,Cruzeiro,29,1993,7.0,0.86,0.86,0.71,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ac8b2421/Helibelton-Palacios,ac8b2421,Brazilian Serie A
517,Julián Palacios,ARG,"FW,MF",Goiás,23,1999,18.1,5.25,5.24,3.20,0.99,0.28,0.22,0.55,0.00,0.44,0.44,0.22,0.06,0.00,0.06,0.11,0.00,https://fbref.com/en/players/37dfd961/Julian-Palacios,37dfd961,Brazilian Serie A
