Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
443,Marcos Leonardo,BRA,FW,Santos,19,2003,31,2589,84,75.7,28.8,1.04,86,0.49,0.03,13,0.00,1.03,0.90,1.77,-0.87,-0.87,-0.87,1.06,1.34,-0.28,-0.28,-0.21,https://fbref.com/en/players/3f47ebce/Marcos-Leonardo,3f47ebce,Brazilian Serie A
444,Lian,BRA,MF,Grêmio,17,2005,1,9,9,0.3,0.1,0.00,,0.00,10.0,9,30.0,3.00,10.0,0.00,10.0,+10.00,+9.84,0.00,3.00,-2.00,-2.39,-2.26,https://fbref.com/en/players/d143aba5/Lian,d143aba5,Brazilian Serie A
445,Lima,BRA,"MF,FW",Fluminense,26,1996,35,2532,72,74.0,28.1,0.93,84,0.60,0.32,39,0.00,1.60,1.42,1.03,0.39,+0.39,+1.10,1.33,1.23,0.11,+0.11,+0.21,https://fbref.com/en/players/d215c7de/Lima,d215c7de,Brazilian Serie A
446,Lucas Lima,BRA,"MF,FW",Santos,32,1990,35,2206,63,64.5,24.5,1.14,73,0.20,0.29,23,0.00,1.14,1.10,1.63,-0.53,-0.53,+0.36,1.15,1.38,-0.23,-0.23,-0.01,https://fbref.com/en/players/49d03337/Lucas-Lima,49d03337,Brazilian Serie A
447,Leonardo Linck,BRA,GK,Ath Paranaense,21,2001,5,450,90,13.2,5.0,1.00,90,1.00,0.00,,6.20,1.71,2.40,1.60,0.80,+0.80,+0.68,1.90,1.26,0.62,+0.62,+0.58,https://fbref.com/en/players/bc30a70d/Leonardo-Linck,bc30a70d,Brazilian Serie A
448,Liziero,BRA,MF,Coritiba,24,1998,10,586,59,17.1,6.5,1.23,70,0.31,0.31,15,0.31,0.30,0.92,1.69,-0.77,-0.77,+0.09,0.78,1.38,-0.60,-0.61,-0.05,https://fbref.com/en/players/318ecb8c/Liziero,318ecb8c,Brazilian Serie A
449,Marcelo Lomba,BRA,GK,Palmeiras,36,1986,3,270,90,7.9,3.0,1.00,90,1.00,0.00,,11.7,1.00,0.67,1.00,-0.33,-0.33,-1.25,1.23,1.57,-0.30,-0.31,-0.85,https://fbref.com/en/players/e4835e3c/Marcelo-Lomba,e4835e3c,Brazilian Serie A
450,José López,ARG,"FW,MF",Palmeiras,22,2000,22,591,27,17.3,6.6,0.76,66,0.00,2.58,15,2.27,1.82,1.97,0.91,1.06,+1.07,+0.30,2.15,1.02,1.12,+1.13,+0.80,https://fbref.com/en/players/e1426a52/Jose-Lopez,e1426a52,Brazilian Serie A
451,Lorran,BRA,FW,Flamengo,16,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/f87b8eed/Lorran,f87b8eed,Brazilian Serie A
452,Luan,BRA,MF,São Paulo,23,1999,11,608,55,17.8,6.8,1.18,62,0.00,0.44,37,2.65,1.64,1.18,1.18,0.00,0.00,-0.06,1.21,1.41,-0.21,-0.20,-0.64,https://fbref.com/en/players/12a226cf/Luan,12a226cf,Brazilian Serie A
453,Lucão,BRA,DF,Bragantino,24,1998,3,201,67,5.9,2.2,0.91,78,0.45,0.45,45,1.82,2.00,1.82,0.91,0.91,+0.90,+0.56,1.55,1.50,0.05,+0.04,-0.38,https://fbref.com/en/players/4089ddd0/Lucao,4089ddd0,Brazilian Serie A
454,Lucão,BRA,GK,Bragantino,21,2001,5,450,90,13.2,5.0,1.00,90,1.00,0.00,,4.80,1.60,2.00,1.60,0.40,+0.40,+0.04,1.90,1.28,0.62,+0.63,+0.26,https://fbref.com/en/players/ebb5a0df/Lucao,ebb5a0df,Brazilian Serie A
455,Lucas,BRA,DF,Santos,21,2001,9,611,68,17.9,6.8,1.03,83,0.74,0.29,16,0.29,1.00,1.32,1.18,0.15,+0.15,+0.98,1.19,1.16,0.03,+0.04,+0.32,https://fbref.com/en/players/5d68f5b2/Lucas,5d68f5b2,Brazilian Serie A
456,Ayrton Lucas,BRA,DF,Flamengo,25,1997,35,2592,74,75.8,28.8,1.01,85,0.76,0.21,23,0.00,1.77,1.53,0.97,0.56,+0.56,+0.77,1.23,1.07,0.16,+0.16,+0.15,https://fbref.com/en/players/db90b737/Ayrton-Lucas,db90b737,Brazilian Serie A
457,Jean Lucas,BRA,MF,Santos,24,1998,22,1807,82,52.8,20.1,1.09,82,0.55,0.00,,0.00,1.23,0.95,1.24,-0.30,-0.30,+0.76,1.10,1.12,-0.02,-0.02,+0.45,https://fbref.com/en/players/a99138af/Jean-Lucas,a99138af,Brazilian Serie A
458,Jhonny Lucas,BRA,MF,Goiás,22,2000,2,17,9,0.5,0.2,0.00,,0.00,10.0,9,20.0,1.50,5.00,0.00,5.00,+5.29,+5.77,1.50,0.50,1.00,+0.85,+1.11,https://fbref.com/en/players/a800ccee/Jhonny-Lucas,a800ccee,Brazilian Serie A
459,João Lucas,BRA,DF,Santos,24,1998,15,807,54,23.6,9.0,1.00,77,0.33,0.67,19,2.00,1.07,0.89,1.56,-0.67,-0.67,-0.01,0.89,1.43,-0.54,-0.54,-0.41,https://fbref.com/en/players/289dc81e/Joao-Lucas,289dc81e,Brazilian Serie A
460,Ruan Lucas,BRA,"MF,FW",Coritiba,18,2004,4,29,7,0.8,0.3,0.00,,0.00,13.3,7,20.0,0.25,3.33,0.00,3.33,+3.10,+3.98,2.33,1.33,1.00,+0.98,+1.56,https://fbref.com/en/players/df513353/Ruan-Lucas,df513353,Brazilian Serie A
461,Ian Luccas,BRA,MF,Cruzeiro,19,2003,14,480,34,14.0,5.3,1.32,60,0.00,1.32,9,2.83,1.50,0.75,0.94,-0.19,-0.19,-0.31,1.36,1.08,0.28,+0.29,+0.15,https://fbref.com/en/players/c669d0df/Ian-Luccas,c669d0df,Brazilian Serie A
462,Pedro Luccas,BRA,GK,Coritiba,19,2004,3,270,90,7.9,3.0,1.00,90,1.00,0.00,,2.00,0.33,0.33,1.33,-1.00,-1.00,-0.17,0.87,1.67,-0.77,-0.78,-0.23,https://fbref.com/en/players/e5c4ba1f/Pedro-Luccas,e5c4ba1f,Brazilian Serie A
463,Luciano,BRA,"MF,FW",São Paulo,29,1993,34,2112,62,61.8,23.5,1.02,76,0.17,0.43,28,0.04,1.38,1.15,1.06,0.09,+0.09,+0.09,1.36,0.83,0.53,+0.53,+0.53,https://fbref.com/en/players/24ce161c/Luciano,24ce161c,Brazilian Serie A
464,Thomas Luciano,BRA,DF,Grêmio,21,2002,6,312,52,9.1,3.5,0.86,83,0.29,0.86,21,0.57,1.83,1.14,2.29,-1.14,-1.15,-1.47,1.06,2.03,-0.97,-0.99,-0.94,https://fbref.com/en/players/0e624011/Thomas-Luciano,0e624011,Brazilian Serie A
465,Luis,BRA,FW,Cruzeiro,17,2005,1,6,6,0.2,0.1,0.00,,0.00,10.0,6,40.0,0.00,0.00,0.00,0.00,0.00,-0.08,1.00,0.00,1.00,+2.01,+1.86,https://fbref.com/en/players/650ca5cd/Luis,650ca5cd,Brazilian Serie A
466,Filipe Luís,BRA,DF,Flamengo,37,1985,10,527,53,15.4,5.9,1.02,79,0.34,0.68,13,3.05,2.60,1.53,0.85,0.68,+0.68,+0.37,1.37,1.25,0.14,+0.13,+0.01,https://fbref.com/en/players/e4ed2628/Filipe-Luis,e4ed2628,Brazilian Serie A
467,Victor Luis,BRA,DF,Coritiba,29,1993,24,1568,65,45.8,17.4,0.98,81,0.52,0.40,27,0.63,1.08,1.09,1.55,-0.46,-0.46,+0.71,0.89,1.36,-0.47,-0.47,+0.18,https://fbref.com/en/players/cc68c4d3/Victor-Luis,cc68c4d3,Brazilian Serie A
468,David Luiz,BRA,DF,Flamengo,35,1987,15,994,66,29.1,11.0,1.00,78,0.64,0.36,35,0.55,1.67,1.55,1.36,0.18,+0.18,-0.26,1.53,1.64,-0.10,-0.10,-0.32,https://fbref.com/en/players/c0e27d1a/David-Luiz,c0e27d1a,Brazilian Serie A
469,Wallisson Luiz,BRA,MF,Cruzeiro,25,1997,11,392,36,11.5,4.4,0.45,78,0.00,2.05,26,0.68,0.91,0.91,1.36,-0.45,-0.46,-0.61,1.66,1.57,0.07,+0.08,-0.09,https://fbref.com/en/players/8b35dc4b/Wallisson-Luiz,8b35dc4b,Brazilian Serie A
470,Lyncon,BRA,DF,Vasco da Gama,17,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/19a8c2ab/Lyncon,19a8c2ab,Brazilian Serie A
471,Machado,BRA,MF,Cruzeiro,27,1996,35,2277,65,66.6,25.3,0.87,83,0.40,0.51,34,0.00,1.29,0.99,0.83,0.16,+0.16,+0.24,1.28,1.14,0.13,+0.13,-0.08,https://fbref.com/en/players/f9846c93/Machado,f9846c93,Brazilian Serie A
472,João Machado Cruz,BRA,MF,Ath Paranaense,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/6e3b3445/Joao-Machado-Cruz,6e3b3445,Brazilian Serie A
473,Imanol Machuca,ARG,FW,Fortaleza,23,2000,16,679,42,19.9,7.5,0.80,72,0.13,1.33,25,0.67,1.06,1.07,0.93,0.13,+0.13,+0.13,1.31,1.09,0.21,+0.21,+0.01,https://fbref.com/en/players/37747484/Imanol-Machuca,37747484,Brazilian Serie A
474,Mádson,BRA,"DF,MF",Ath Paranaense,31,1992,24,1328,55,38.8,14.8,0.95,80,0.54,0.68,21,0.14,1.50,1.55,1.42,0.14,+0.14,-0.12,1.42,1.37,0.05,+0.05,-0.12,https://fbref.com/en/players/766094be/Madson,766094be,Brazilian Serie A
475,João Magno,BRA,FW,Goiás,25,1997,19,983,52,28.7,10.9,1.19,68,0.18,0.55,18,0.09,1.21,1.38,1.01,0.37,+0.37,+1.14,1.11,0.89,0.23,+0.22,+0.66,https://fbref.com/en/players/d173dcd7/Joao-Magno,d173dcd7,Brazilian Serie A
476,Maguinho,BRA,DF,Goiás,30,1993,34,2857,84,83.5,31.7,1.07,84,0.76,0.00,,0.00,1.09,0.88,1.17,-0.28,-0.28,+1.00,0.90,1.19,-0.29,-0.29,-0.27,https://fbref.com/en/players/d1c855c5/Maguinho,d1c855c5,Brazilian Serie A
477,Pablo Maia,BRA,MF,São Paulo,21,2002,32,2584,81,75.6,28.7,1.01,86,0.84,0.10,29,0.03,1.41,0.91,0.87,0.03,+0.03,-0.07,1.31,0.86,0.44,+0.44,+0.48,https://fbref.com/en/players/3a243771/Pablo-Maia,3a243771,Brazilian Serie A
478,Thiago Maia,BRA,MF,Flamengo,25,1997,32,2101,66,61.4,23.3,1.12,77,0.47,0.26,19,0.09,1.66,1.24,1.20,0.04,+0.04,-0.84,1.14,1.09,0.04,+0.04,-0.22,https://fbref.com/en/players/91e58f66/Thiago-Maia,91e58f66,Brazilian Serie A
479,Maicon,BRA,DF,Santos,34,1988,1,45,45,1.3,0.5,0.00,,0.00,2.00,45,16.0,1.00,0.00,0.00,0.00,0.00,+0.67,0.40,0.20,0.00,+0.04,+0.27,https://fbref.com/en/players/2a8683b9/Maicon,2a8683b9,Brazilian Serie A
480,Maicon,BRA,DF,Vasco da Gama,34,1988,16,1255,78,36.7,13.9,1.01,87,0.79,0.14,19,0.58,1.63,1.08,0.79,0.29,+0.29,+0.87,1.01,1.12,-0.12,-0.11,-0.24,https://fbref.com/en/players/2a8683b9/Maicon,2a8683b9,Brazilian Serie A
481,Iago Maidana,BRA,DF,América (MG),26,1996,30,2163,72,63.2,24.0,1.00,86,0.88,0.25,18,0.04,0.53,1.25,2.25,-1.00,-1.00,+0.08,1.35,1.61,-0.25,-0.26,+0.44,https://fbref.com/en/players/e65a5924/Iago-Maidana,e65a5924,Brazilian Serie A
482,Hugo Mallo,ESP,DF,Internacional,31,1991,6,325,54,9.5,3.6,0.83,80,0.56,0.83,28,0.00,0.83,0.56,0.83,-0.28,-0.28,-0.34,0.69,1.25,-0.56,-0.55,-0.46,https://fbref.com/en/players/cb574619/Hugo-Mallo,cb574619,Brazilian Serie A
483,Léo Mana,BRA,DF,Corinthians,18,2004,3,134,45,3.9,1.5,1.33,56,0.00,0.67,23,3.33,0.67,1.33,1.33,0.00,0.00,+0.03,0.93,2.20,-1.27,-1.26,-1.07,https://fbref.com/en/players/d7a180bc/Leo-Mana,d7a180bc,Brazilian Serie A
484,Alef Manga,BRA,"FW,MF",Coritiba,28,1994,10,804,80,23.5,8.9,1.01,87,0.90,0.11,17,0.00,0.80,1.01,1.91,-0.90,-0.90,-0.07,1.12,1.51,-0.39,-0.39,+0.24,https://fbref.com/en/players/559782c4/Alef-Manga,559782c4,Brazilian Serie A
485,Manoel,BRA,DF,Fluminense,32,1990,6,289,48,8.5,3.2,0.63,77,0.31,1.25,34,1.25,1.67,0.94,1.88,-0.94,-0.93,-1.14,1.09,2.50,-1.41,-1.41,-1.59,https://fbref.com/en/players/12748e35/Manoel,12748e35,Brazilian Serie A
486,Luis Manuel Orejuela,COL,DF,São Paulo,27,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/e6a6379d/Luis-Manuel-Orejuela,e6a6379d,Brazilian Serie A
487,João Maraninir,BRA,DF,Cuiabá,20,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/8f5e8790/Joao-Maraninir,8f5e8790,Brazilian Serie A
488,Fernando Marçal,BRA,DF,Botafogo (RJ),33,1989,22,1626,74,47.5,18.1,1.10,78,0.83,0.11,30,0.06,1.36,1.66,1.10,0.55,+0.55,0.00,1.32,1.31,0.01,+0.01,-0.05,https://fbref.com/en/players/9ae9eaea/Fernando-Marcal,9ae9eaea,Brazilian Serie A
489,Marcao,BRA,GK,Coritiba,22,2000,0,,,,,0,,0,0,,8,,,,,,,,,,,,https://fbref.com/en/players/08ca2aa1/Marcao,08ca2aa1,Brazilian Serie A
490,Marcelinho,BRA,FW,Bragantino,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/61234a52/Marcelinho,61234a52,Brazilian Serie A
491,Marcelo,BRA,DF,Fluminense,34,1988,19,1325,70,38.7,14.7,1.22,72,0.20,0.07,26,0.07,1.79,1.63,1.29,0.34,+0.34,+0.38,1.48,1.04,0.44,+0.44,+0.64,https://fbref.com/en/players/603116a7/Marcelo,603116a7,Brazilian Serie A
492,Marcelo,BRA,DF,Fortaleza,27,1996,12,1080,90,31.6,12.0,1.00,90,1.00,0.00,,1.67,1.33,1.00,1.42,-0.42,-0.42,-0.65,1.25,1.37,-0.12,-0.11,-0.46,https://fbref.com/en/players/300b455d/Marcelo,300b455d,Brazilian Serie A
493,João Marcelo,BRA,DF,Cruzeiro,22,2000,5,165,33,4.8,1.8,0.56,90,0.56,2.22,19,8.33,1.60,1.11,1.67,-0.56,-0.55,-0.66,1.17,1.50,-0.33,-0.33,-0.51,https://fbref.com/en/players/e18b8c9e/Joao-Marcelo,e18b8c9e,Brazilian Serie A
494,Marcinho,BRA,DF,América (MG),26,1996,12,800,67,23.4,8.9,1.12,76,0.45,0.22,20,0.79,0.50,1.12,2.36,-1.24,-1.24,-0.28,1.36,1.51,-0.15,-0.14,+0.36,https://fbref.com/en/players/6bc6e0e4/Marcinho,6bc6e0e4,Brazilian Serie A
495,Erick Marcus,BRA,"MF,FW",Vasco da Gama,18,2004,14,400,29,11.7,4.4,0.68,57,0.00,2.50,21,1.14,0.93,1.59,1.36,0.23,+0.23,+0.55,1.77,1.16,0.61,+0.61,+0.64,https://fbref.com/en/players/3c1155da/Erick-Marcus,3c1155da,Brazilian Serie A
496,Mariano,BRA,DF,Atlético Mineiro,36,1986,22,1564,71,45.7,17.4,0.98,83,0.52,0.29,31,0.52,1.50,1.21,1.03,0.17,+0.17,-0.65,1.09,1.00,0.09,+0.09,-0.11,https://fbref.com/en/players/e26f559f/Mariano,e26f559f,Brazilian Serie A
497,Marinho,BRA,"FW,DF",Flamengo,32,1990,4,82,21,2.4,0.9,0.00,,0.00,4.44,21,3.33,0.75,2.22,3.33,-1.11,-1.10,-1.50,2.44,1.89,0.44,+0.47,+0.36,https://fbref.com/en/players/c077c735/Marinho,c077c735,Brazilian Serie A
498,Marinho,BRA,"FW,MF",Fortaleza,32,1990,21,1145,55,33.5,12.7,1.18,71,0.16,0.47,15,0.00,1.29,0.87,1.02,-0.16,-0.16,-0.28,1.22,1.06,0.15,+0.15,-0.08,https://fbref.com/en/players/c077c735/Marinho,c077c735,Brazilian Serie A
499,Marlon,BRA,DF,Cruzeiro,25,1997,36,3198,89,93.5,35.5,1.01,89,0.87,0.00,,0.00,1.14,0.90,0.87,0.03,+0.03,-0.78,1.28,1.08,0.20,+0.20,+0.66,https://fbref.com/en/players/63969d01/Marlon,63969d01,Brazilian Serie A
500,Marlon,BRA,DF,América (MG),28,1994,26,1674,64,48.9,18.6,0.97,81,0.59,0.43,26,0.32,0.54,1.02,2.15,-1.13,-1.13,-0.20,1.19,1.83,-0.64,-0.64,-0.43,https://fbref.com/en/players/a87b508e/Marlon,a87b508e,Brazilian Serie A
501,Marlon,BRA,DF,Fluminense,27,1995,15,935,62,27.3,10.4,1.25,70,0.58,0.19,10,0.10,1.27,1.35,1.83,-0.48,-0.48,-0.81,1.41,1.30,0.12,+0.11,+0.08,https://fbref.com/en/players/cdf65d12/Marlon,cdf65d12,Brazilian Serie A
502,Igor Marques,BRA,DF,Cruzeiro,24,1999,4,119,30,3.5,1.3,0.77,57,0.00,2.31,21,6.92,1.00,2.31,1.54,0.77,+0.76,+0.70,1.15,2.38,-1.23,-1.21,-1.42,https://fbref.com/en/players/8b364abd/Igor-Marques,8b364abd,Brazilian Serie A
503,Renato Marques,BRA,"FW,MF",América (MG),19,2003,12,515,43,15.1,5.7,0.70,68,0.18,1.40,30,1.05,0.92,1.75,2.63,-0.88,-0.87,+0.18,1.12,2.12,-1.00,-0.99,-0.67,https://fbref.com/en/players/838d1215/Renato-Marques,838d1215,Brazilian Serie A
504,Juan Martín Lucero,ARG,FW,Fortaleza,31,1991,31,2069,67,60.5,23.0,1.00,81,0.43,0.35,25,0.04,1.32,0.96,1.35,-0.39,-0.39,-1.06,1.17,1.22,-0.05,-0.05,-0.65,https://fbref.com/en/players/18a3f871/Juan-Martin-Lucero,18a3f871,Brazilian Serie A
505,Martinelli,BRA,"MF,DF",Fluminense,21,2001,28,1882,67,55.0,20.9,0.91,83,0.62,0.43,34,0.05,1.43,1.67,1.29,0.38,+0.38,+0.62,1.51,1.13,0.38,+0.38,+0.72,https://fbref.com/en/players/2b124c8c/Martinelli,2b124c8c,Brazilian Serie A
506,Andre Martins,BRA,"FW,MF",Grêmio,21,2001,21,368,18,10.8,4.1,0.24,60,0.00,4.88,15,4.15,1.43,1.46,0.49,0.98,+0.98,+0.89,1.54,1.15,0.37,+0.38,+0.58,https://fbref.com/en/players/56224aa6/Andre-Martins,56224aa6,Brazilian Serie A
507,Gustavo Martins Santos,BRA,"DF,MF",Grêmio,20,2002,17,689,41,20.1,7.7,0.65,90,0.65,1.56,20,1.30,1.76,1.56,1.43,0.13,+0.13,-0.07,1.45,1.66,-0.21,-0.21,-0.09,https://fbref.com/en/players/ae03ce49/Gustavo-Martins-Santos,ae03ce49,Brazilian Serie A
508,Gonzalo Mastriani,URU,FW,América (MG),29,1993,24,1793,75,52.4,19.9,1.11,78,0.45,0.10,41,0.45,0.54,1.06,1.81,-0.75,-0.75,+0.57,1.21,1.36,-0.14,-0.14,+0.58,https://fbref.com/en/players/b4339e2b/Gonzalo-Mastriani,b4339e2b,Brazilian Serie A
509,Mateus,BRA,GK,Palmeiras,20,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/e38e9ff6/Mateus,e38e9ff6,Brazilian Serie A
510,Matheus,BRA,GK,Goiás,28,1994,0,,,,,0,,0,0,,5,,,,,,,,,,,,https://fbref.com/en/players/d4cb8d77/Matheus,d4cb8d77,Brazilian Serie A
511,Caio Matheus,BRA,FW,São Paulo,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/51aa0119/Caio-Matheus,51aa0119,Brazilian Serie A
512,Ruan Matheus,BRA,DF,Cruzeiro,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/ea766e17/Ruan-Matheus,ea766e17,Brazilian Serie A
513,Matheusinho,BRA,"MF,FW",América (MG),24,1998,7,229,33,6.7,2.5,0.80,65,0.00,2.00,20,0.40,0.14,1.20,3.20,-2.00,-1.97,-1.01,1.52,1.80,-0.32,-0.30,+0.13,https://fbref.com/en/players/74f5a96d/Matheusinho,74f5a96d,Brazilian Serie A
514,Matheusinho,BRA,DF,Cuiabá,24,1998,5,433,87,12.7,4.8,1.04,87,0.83,0.00,,0.21,0.80,1.04,1.67,-0.63,-0.62,-0.74,0.92,1.60,-0.69,-0.68,-0.68,https://fbref.com/en/players/97bb4fdd/Matheusinho,97bb4fdd,Brazilian Serie A
515,Matheuzinho,BRA,DF,Flamengo,22,2000,11,620,56,18.1,6.9,1.01,75,0.58,0.58,23,1.45,1.64,1.30,0.72,0.58,+0.58,+0.26,1.03,0.90,0.13,+0.13,+0.01,https://fbref.com/en/players/2a5bc0cd/Matheuzinho,2a5bc0cd,Brazilian Serie A
516,Leandro Mathias,BRA,GK,São Paulo,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/9aa783c3/Leandro-Mathias,9aa783c3,Brazilian Serie A
517,Mauricio,BRA,"FW,MF",Internacional,21,2001,26,1766,68,51.6,19.6,1.12,75,0.26,0.20,32,0.05,1.46,1.53,1.22,0.31,+0.31,+0.58,1.12,1.25,-0.12,-0.12,+0.01,https://fbref.com/en/players/bf4cbc22/Mauricio,bf4cbc22,Brazilian Serie A
518,Maycon,BRA,MF,Corinthians,25,1997,32,2403,75,70.3,26.7,1.01,84,0.52,0.19,29,0.07,1.28,1.27,1.35,-0.07,-0.07,-0.16,1.13,1.30,-0.18,-0.17,+0.21,https://fbref.com/en/players/005ca692/Maycon,005ca692,Brazilian Serie A
519,Maycon,BRA,GK,Bragantino,24,1998,0,,,,,0,,0,0,,14,,,,,,,,,,,,https://fbref.com/en/players/55b226f8/Maycon,55b226f8,Brazilian Serie A
520,Mayke,BRA,"DF,FW",Palmeiras,30,1992,33,2498,76,73.0,27.8,1.01,85,0.68,0.18,23,0.00,1.88,1.58,0.76,0.83,+0.83,+0.05,1.42,0.91,0.51,+0.51,+0.16,https://fbref.com/en/players/47431289/Mayke,47431289,Brazilian Serie A
521,Paulo Mazoti,BRA,GK,Santos,22,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/a182afb8/Paulo-Mazoti,a182afb8,Brazilian Serie A
522,Gary Medel,CHI,"DF,MF",Vasco da Gama,35,1987,20,1724,86,50.4,19.2,1.04,86,0.78,0.00,,0.00,1.45,1.25,1.25,0.00,0.00,+0.53,1.26,1.27,-0.01,-0.01,-0.09,https://fbref.com/en/players/563a68ad/Gary-Medel,563a68ad,Brazilian Serie A
523,Bruno Melo,BRA,DF,Goiás,30,1992,33,2891,88,84.5,32.1,1.00,88,0.97,0.03,70,0.00,0.97,1.03,1.50,-0.47,-0.47,-0.13,1.01,1.15,-0.14,-0.14,+0.69,https://fbref.com/en/players/41ee21ae/Bruno-Melo,41ee21ae,Brazilian Serie A
524,Felipe Melo,BRA,DF,Fluminense,39,1983,19,986,52,28.8,11.0,1.64,54,0.00,0.09,17,0.09,1.89,1.18,1.18,0.00,0.00,-0.15,0.97,1.14,-0.17,-0.17,-0.31,https://fbref.com/en/players/b14d84d3/Felipe-Melo,b14d84d3,Brazilian Serie A
525,Vinicius Melo,BRA,GK,Cuiabá,23,1999,0,,,,,0,,0,0,,16,,,,,,,,,,,,https://fbref.com/en/players/22d45f72/Vinicius-Melo,22d45f72,Brazilian Serie A
526,Darlan Mendes,BRA,MF,Grêmio,24,1998,1,45,45,1.3,0.5,0.00,,0.00,2.00,45,12.0,3.00,0.00,0.00,0.00,0.00,-0.19,2.40,1.20,1.20,+1.24,+1.40,https://fbref.com/en/players/a86f0d7b/Darlan-Mendes,a86f0d7b,Brazilian Serie A
527,Matheus Mendes,BRA,GK,Atlético Mineiro,23,1999,2,180,90,5.3,2.0,1.00,90,1.00,0.00,,17.0,3.00,3.00,1.00,2.00,+2.00,+1.56,1.55,0.95,0.55,+0.57,+0.44,https://fbref.com/en/players/d0d01f62/Matheus-Mendes,d0d01f62,Brazilian Serie A
528,Nathan Mendes,BRA,DF,São Paulo,20,2002,21,1176,56,34.4,13.1,0.84,89,0.76,0.76,19,0.84,1.19,0.92,0.99,-0.08,-0.08,-0.20,1.14,1.01,0.13,+0.13,-0.30,https://fbref.com/en/players/c5aa7b35/Nathan-Mendes,c5aa7b35,Brazilian Serie A
529,Vitor Mendes,BRA,DF,Fluminense,23,1999,2,108,54,3.2,1.2,0.83,90,0.83,0.83,18,1.67,3.00,2.50,0.00,2.50,+2.50,+2.47,2.83,1.25,1.58,+1.57,+1.57,https://fbref.com/en/players/3cdbeab9/Vitor-Mendes,3cdbeab9,Brazilian Serie A
530,Bruno Méndez,URU,DF,Corinthians,23,1999,27,1650,61,48.2,18.3,1.09,76,0.66,0.38,19,0.33,1.44,0.98,0.87,0.11,+0.11,+0.26,0.98,1.28,-0.30,-0.30,-0.13,https://fbref.com/en/players/66017b9d/Bruno-Mendez,66017b9d,Brazilian Serie A
531,Jhegson Méndez,ECU,MF,São Paulo,25,1997,7,371,53,10.8,4.1,0.98,78,0.49,0.73,19,4.88,1.43,1.22,1.22,0.00,0.00,-0.06,1.41,1.07,0.34,+0.35,+0.02,https://fbref.com/en/players/db0c5324/Jhegson-Mendez,db0c5324,Brazilian Serie A
532,Óscar Méndez,URU,MF,América (MG),28,1994,7,260,37,7.6,2.9,0.69,74,0.00,1.72,22,4.14,0.71,0.69,2.76,-2.07,-2.08,-1.14,0.69,1.48,-0.83,-0.82,-0.44,https://fbref.com/en/players/3c90a04a/Oscar-Mendez,3c90a04a,Brazilian Serie A
533,Stiven Mendoza,COL,"FW,MF",Santos,30,1992,26,1672,64,48.9,18.6,1.02,80,0.54,0.38,23,0.16,1.08,1.29,1.94,-0.65,-0.65,+0.02,1.22,1.28,-0.06,-0.06,+0.33,https://fbref.com/en/players/e68f2cb4/Stiven-Mendoza,e68f2cb4,Brazilian Serie A
534,Gabriel Menino,BRA,MF,Palmeiras,22,2000,24,1593,66,46.6,17.7,1.19,70,0.28,0.17,38,0.00,1.71,1.53,0.79,0.73,+0.73,-0.15,1.29,0.82,0.47,+0.47,0.00,https://fbref.com/en/players/01819e70/Gabriel-Menino,01819e70,Brazilian Serie A
535,Gabriel Mercado,ARG,DF,Internacional,35,1987,26,2180,84,63.7,24.2,1.03,85,0.91,0.04,45,0.12,1.62,1.24,1.03,0.21,+0.21,+0.50,1.13,1.18,-0.04,-0.04,+0.24,https://fbref.com/en/players/bf97c188/Gabriel-Mercado,bf97c188,Brazilian Serie A
536,Gabriel Mesquita,BRA,GK,Cruzeiro,24,1998,0,,,0.0,0.0,0,,0,0,,6,0.00,0,1,-1,,,,,,,,https://fbref.com/en/players/2f8edc58/Gabriel-Mesquita,2f8edc58,Brazilian Serie A
