Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
194,Tomáš Kalas,CZE,DF,Schalke 04,30-238,1993,8.6,64.8,59.3,5.47,1.28,0.12,0.00,0.47,4.19,0.00,0.00,0.00,0.00,55.9,0.00,1.16,https://fbref.com/en/players/df618867/Tomas-Kalas,df618867,2. Bundesliga
195,Marcin Kamiński,POL,DF,Schalke 04,31-358,1992,17.0,65.6,61.6,3.88,2.35,0.06,0.29,0.18,0.24,0.00,0.00,0.00,0.00,57.8,0.12,0.71,https://fbref.com/en/players/463503e2/Marcin-Kaminski,463503e2,2. Bundesliga
196,Julian Kania,ESP,FW,Nürnberg,22-090,2001,0.4,35.0,32.5,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.0,0.00,0.00,https://fbref.com/en/players/8d7c1b9c/Julian-Kania,8d7c1b9c,2. Bundesliga
197,Kenan Karaman,TUR,"FW,MF",Schalke 04,29-309,1994,10.0,29.1,27.5,1.40,0.10,0.30,0.00,1.50,0.00,0.00,0.00,0.00,0.00,20.8,0.20,1.30,https://fbref.com/en/players/8f0f2230/Kenan-Karaman,8f0f2230,2. Bundesliga
198,Michał Karbownik,POL,DF,Hertha BSC,22-301,2001,9.8,43.8,36.7,7.04,1.02,0.00,0.00,1.02,6.02,0.00,0.00,0.00,0.00,34.8,0.00,0.71,https://fbref.com/en/players/1b280c66/Michal-Karbownik,1b280c66,2. Bundesliga
199,Florian Kastenmeier,GER,GK,Düsseldorf,26-194,1997,17.0,66.8,58.6,7.82,2.35,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,54.7,0.35,0.00,https://fbref.com/en/players/dc2e4736/Florian-Kastenmeier,dc2e4736,2. Bundesliga
200,Fabio Kaufmann,GER,"MF,FW",Braunschweig,31-122,1992,10.7,28.8,24.2,4.58,0.09,0.09,0.28,4.49,3.55,0.37,0.00,0.09,0.00,17.6,0.00,1.21,https://fbref.com/en/players/b9a64492/Fabio-Kaufmann,b9a64492,2. Bundesliga
201,Lars Kehl,GER,"MF,FW",Osnabrück,21-275,2002,1.9,41.6,38.4,2.63,0.53,0.00,0.53,2.63,1.05,0.53,0.53,0.00,0.00,29.5,0.53,1.58,https://fbref.com/en/players/da6753bf/Lars-Kehl,da6753bf,2. Bundesliga
202,Marc-Oliver Kempf,GER,DF,Hertha BSC,28-345,1995,12.7,61.0,56.2,4.17,2.60,0.00,0.39,0.08,0.08,0.00,0.00,0.00,0.00,51.1,0.63,0.24,https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf,815c314f,2. Bundesliga
203,Jonjoe Kenny,ENG,DF,Hertha BSC,26-299,1997,13.2,52.7,41.7,10.8,2.65,0.08,0.08,3.86,6.67,1.44,0.76,0.53,0.00,40.0,0.30,0.91,https://fbref.com/en/players/099e666f/Jonjoe-Kenny,099e666f,2. Bundesliga
204,Niko Kijewski,GER,DF,Braunschweig,27-286,1996,2.0,31.5,22.5,9.00,3.50,0.00,1.00,5.50,1.50,4.00,1.00,2.00,0.00,19.0,0.00,0.50,https://fbref.com/en/players/4167becd/Niko-Kijewski,4167becd,2. Bundesliga
205,Christian Kinsombi,GER,MF,Hansa Rostock,24-137,1999,6.9,23.2,21.3,1.59,0.00,0.00,0.14,3.04,0.58,0.87,0.29,0.00,0.00,14.8,0.29,1.30,https://fbref.com/en/players/a3cdcc4a/Christian-Kinsombi,a3cdcc4a,2. Bundesliga
206,David Kinsombi,COD,"DF,MF",Paderborn 07,28-027,1995,9.1,59.5,56.4,3.08,1.87,0.11,0.00,0.55,0.55,0.66,0.11,0.11,0.00,53.7,0.00,0.88,https://fbref.com/en/players/4dc9e563/David-Kinsombi,4dc9e563,2. Bundesliga
207,Orestis Kiomourtzoglou,GER,"MF,DF",Greuther Fürth,25-246,1998,3.2,36.3,35.6,0.31,0.31,0.00,0.31,0.31,0.00,0.00,0.00,0.00,0.00,29.7,0.31,0.63,https://fbref.com/en/players/7e138639/Orestis-Kiomourtzoglou,7e138639,2. Bundesliga
208,Sebastian Klaas,GER,"MF,FW",Paderborn 07,25-192,1998,10.0,38.5,37.5,0.90,0.20,0.20,0.30,1.50,0.20,0.10,0.10,0.00,0.00,30.1,0.10,1.60,https://fbref.com/en/players/4e4c212f/Sebastian-Klaas,4e4c212f,2. Bundesliga
209,Carl Klaus,GER,GK,Nürnberg,29-357,1994,2.2,36.8,30.9,5.45,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.7,0.45,0.00,https://fbref.com/en/players/8efed461/Carl-Klaus,8efed461,2. Bundesliga
210,Felix Klaus,GER,FW,Düsseldorf,31-117,1992,14.3,30.9,28.0,2.80,0.42,0.00,0.14,3.43,1.33,1.05,0.07,0.91,0.00,22.9,0.07,1.89,https://fbref.com/en/players/aeda1f69/Felix-Klaus,aeda1f69,2. Bundesliga
211,Kai Klefisch,GER,MF,Paderborn 07,24-036,1999,11.3,61.9,60.4,1.42,1.33,0.00,0.35,0.35,0.00,0.09,0.00,0.00,0.00,56.0,0.09,0.44,https://fbref.com/en/players/352a4d70/Kai-Klefisch,352a4d70,2. Bundesliga
212,Colin Kleine-Bekel,GER,DF,Holstein Kiel,20-349,2003,15.9,67.0,65.3,1.51,1.38,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,60.8,0.19,0.19,https://fbref.com/en/players/1ccfb9d7/Colin-Kleine-Bekel,1ccfb9d7,2. Bundesliga
213,Florian Kleinhansl,GER,DF,Osnabrück,23-150,2000,16.7,56.6,40.1,16.2,2.63,0.12,0.54,6.35,10.7,2.81,0.90,1.80,0.00,40.2,0.36,1.14,https://fbref.com/en/players/771a02e3/Florian-Kleinhansl,771a02e3,2. Bundesliga
214,Pascal Klemens,GER,MF,Hertha BSC,18-319,2005,7.7,40.0,39.2,0.65,0.39,0.26,0.26,0.78,0.00,0.00,0.00,0.00,0.00,30.5,0.13,0.39,https://fbref.com/en/players/90d88154/Pascal-Klemens,90d88154,2. Bundesliga
215,Philipp Klement,GER,MF,Kaiserslautern,31-121,1992,2.7,67.4,52.6,14.4,5.93,0.37,0.37,13.3,0.74,7.78,3.70,3.70,0.00,48.9,0.37,0.00,https://fbref.com/en/players/0cddeaa7/Philipp-Klement,0cddeaa7,2. Bundesliga
216,Christoph Kobald,AUT,DF,Karlsruher,26-143,1997,0.3,40.0,33.3,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.3,0.00,0.00,https://fbref.com/en/players/34613521/Christoph-Kobald,34613521,2. Bundesliga
217,Koffi,CIV,"FW,MF",Elversberg,37-197,1986,0.5,22.0,20.0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.0,0.00,0.00,https://fbref.com/en/players/813bf6c7/Koffi,813bf6c7,2. Bundesliga
218,Derrick Köhn,GER,"DF,MF",Hannover 96,24-338,1999,16.6,35.7,25.4,10.0,0.66,0.00,0.06,5.84,7.95,1.39,0.36,0.90,0.00,24.5,0.30,1.02,https://fbref.com/en/players/b735b590/Derrick-Kohn,b735b590,2. Bundesliga
219,Markus Kolke,GER,GK,Hansa Rostock,33-143,1990,16.7,30.4,18.0,12.4,2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.8,0.06,0.00,https://fbref.com/en/players/b114d86c/Markus-Kolke,b114d86c,2. Bundesliga
220,Marco Komenda,CRO,DF,Holstein Kiel,27-043,1996,8.6,62.2,58.4,3.60,1.98,0.12,0.70,0.47,1.63,0.00,0.00,0.00,0.00,53.7,0.23,0.47,https://fbref.com/en/players/e7efcdb8/Marco-Komenda,e7efcdb8,2. Bundesliga
221,Ransford Königsdörffer,GHA,"FW,MF",Hamburger SV,22-117,2001,7.3,25.6,24.7,0.82,0.00,0.00,0.00,1.92,0.82,0.00,0.00,0.00,0.00,17.8,0.14,0.82,https://fbref.com/en/players/ab99782e/Ransford-Konigsdorffer,ab99782e,2. Bundesliga
222,Nils-Jonathan Körber,GER,GK,Hansa Rostock,27-056,1996,0.3,23.3,3.33,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,https://fbref.com/en/players/6ac69ff9/Nils-Jonathan-Korber,6ac69ff9,2. Bundesliga
223,Franko Kovačević,CRO,"FW,MF",Wehen,24-153,1999,3.5,21.4,20.0,1.43,0.00,0.00,0.00,0.86,0.86,0.00,0.00,0.00,0.00,16.0,0.00,1.14,https://fbref.com/en/players/dbe0034f/Franko-Kovacevic,dbe0034f,2. Bundesliga
224,Soichiro Kozuki,JPN,"FW,MF",Schalke 04,23-017,2000,2.0,28.5,28.0,0.50,0.00,0.00,0.00,4.50,0.50,0.00,0.00,0.00,0.00,19.5,0.00,4.00,https://fbref.com/en/players/f1e855eb/Soichiro-Kozuki,f1e855eb,2. Bundesliga
225,Julian Krahl,GER,GK,Kaiserslautern,23-351,2000,15.6,34.4,25.0,9.36,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.6,0.00,0.06,https://fbref.com/en/players/5c9fe42b/Julian-Krahl,5c9fe42b,2. Bundesliga
226,Elija Krahn,GER,MF,Hamburger SV,20-137,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d87d2cee/Elija-Krahn,d87d2cee,2. Bundesliga
227,Kevin Kraus,GER,DF,Kaiserslautern,31-149,1992,11.5,41.0,38.9,2.00,1.39,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,33.5,0.09,0.17,https://fbref.com/en/players/6a1b9f7c/Kevin-Kraus,6a1b9f7c,2. Bundesliga
228,Robin Krauße,GER,MF,Braunschweig,29-281,1994,13.2,52.5,44.5,7.65,2.58,0.08,0.68,4.47,0.38,3.26,1.06,1.59,0.00,39.1,0.30,0.83,https://fbref.com/en/players/bd045d90/Robin-Krausse,bd045d90,2. Bundesliga
229,Connor Krempicki,GER,MF,Magdeburg,29-116,1994,8.1,39.0,38.5,0.25,0.12,0.37,0.12,0.37,0.00,0.12,0.00,0.00,0.00,31.6,0.25,1.36,https://fbref.com/en/players/f1aa7f91/Connor-Krempicki,f1aa7f91,2. Bundesliga
230,Nicolas Kristof,GER,GK,Elversberg,24-019,1999,17.0,40.6,31.0,9.65,2.18,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,32.0,0.00,0.00,https://fbref.com/en/players/a037c229/Nicolas-Kristof,a037c229,2. Bundesliga
231,Florian Krüger,GER,FW,Braunschweig,24-329,1999,8.9,24.4,22.6,1.57,0.11,0.22,0.00,2.81,1.12,0.00,0.00,0.00,0.00,15.4,0.22,0.90,https://fbref.com/en/players/f9f92b5f/Florian-Kruger,f9f92b5f,2. Bundesliga
232,Max Kruse,GER,"FW,MF",Paderborn 07,35-295,1988,2.2,43.2,33.6,9.55,3.64,0.00,0.91,5.45,0.91,3.18,1.36,1.36,0.00,33.6,0.00,0.45,https://fbref.com/en/players/f9446dcd/Max-Kruse,f9446dcd,2. Bundesliga
233,Philipp Kühn,GER,GK,Osnabrück,31-128,1992,2.0,42.5,29.0,13.5,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.0,0.00,0.00,https://fbref.com/en/players/a5a24ce6/Philipp-Kuhn,a5a24ce6,2. Bundesliga
234,Fabian Kunze,GER,MF,Hannover 96,25-208,1998,15.8,47.5,45.8,1.52,1.14,0.13,0.19,0.19,0.38,0.00,0.00,0.00,0.00,38.8,0.19,0.95,https://fbref.com/en/players/d25fee56/Fabian-Kunze,d25fee56,2. Bundesliga
235,Lukas Kunze,GER,MF,Osnabrück,25-208,1998,7.1,34.4,34.1,0.28,0.14,0.42,0.00,1.27,0.14,0.00,0.00,0.00,0.00,27.0,0.00,0.99,https://fbref.com/en/players/b8b4e77e/Lukas-Kunze,b8b4e77e,2. Bundesliga
236,Hasan Kuruçay,TUR,DF,Braunschweig,26-130,1997,9.2,53.2,51.0,2.07,1.96,0.11,0.54,0.33,0.11,0.00,0.00,0.00,0.00,43.6,0.11,0.43,https://fbref.com/en/players/8485c037/Hasan-Kurucay,8485c037,2. Bundesliga
237,Robert Kwasigroch,GER,GK,Hertha BSC,19-196,2004,1.0,32.0,29.0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.0,0.00,0.00,https://fbref.com/en/players/5f517064/Robert-Kwasigroch,5f517064,2. Bundesliga
238,Jannis Lang,GER,DF,Hansa Rostock,21-180,2002,1.0,30.0,19.0,10.0,1.00,0.00,1.00,3.00,9.00,0.00,0.00,0.00,0.00,13.0,1.00,0.00,https://fbref.com/en/players/cd5e787a/Jannis-Lang,cd5e787a,2. Bundesliga
239,Michael Langer,AUT,GK,Schalke 04,39-002,1985,2.5,40.8,34.0,6.80,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.4,0.00,0.00,https://fbref.com/en/players/d20f088b/Michael-Langer,d20f088b,2. Bundesliga
240,Bryan Lasme,FRA,"FW,MF",Schalke 04,25-055,1998,8.2,13.7,13.5,0.12,0.00,0.00,0.12,1.95,0.12,0.00,0.00,0.00,0.00,7.68,0.00,0.73,https://fbref.com/en/players/ebac0ace/Bryan-Lasme,ebac0ace,2. Bundesliga
241,Danny Latza,GER,MF,Schalke 04,34-032,1989,2.0,44.5,43.5,1.00,1.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,32.5,0.00,2.50,https://fbref.com/en/players/33b554b7/Danny-Latza,33b554b7,2. Bundesliga
242,James Lawrence,WAL,DF,Nürnberg,31-139,1992,1.0,64.0,61.0,2.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,47.0,1.00,1.00,https://fbref.com/en/players/78af782c/James-Lawrence,78af782c,2. Bundesliga
243,Jamie Lawrence,GER,DF,Magdeburg,21-059,2002,4.6,73.0,70.2,2.83,1.52,0.22,1.30,0.22,1.09,0.00,0.00,0.00,0.00,62.2,0.00,1.30,https://fbref.com/en/players/ab892a73/Jamie-Lawrence,ab892a73,2. Bundesliga
244,Robert Leipertz,GER,"FW,DF",Paderborn 07,30-341,1993,3.3,21.8,20.0,1.82,0.00,0.00,0.00,2.12,1.21,0.00,0.00,0.00,0.00,14.8,0.00,1.52,https://fbref.com/en/players/e4962254/Robert-Leipertz,e4962254,2. Bundesliga
245,Toni Leistner,GER,DF,Hertha BSC,33-142,1990,14.9,56.0,52.6,3.49,2.48,0.00,0.47,0.07,0.20,0.00,0.00,0.00,0.00,47.4,0.00,0.20,https://fbref.com/en/players/364445b2/Toni-Leistner,364445b2,2. Bundesliga
246,Tim Lemperle,GER,FW,Greuther Fürth,21-337,2002,14.4,24.2,23.6,0.56,0.00,0.07,0.07,1.18,0.28,0.00,0.00,0.00,0.00,16.0,0.00,1.67,https://fbref.com/en/players/792ffa71/Tim-Lemperle,792ffa71,2. Bundesliga
247,Enzo Leopold,GER,MF,Hannover 96,23-169,2000,12.3,54.9,47.9,6.59,2.76,0.00,0.24,4.31,0.00,3.09,1.22,1.22,0.00,44.4,0.41,0.81,https://fbref.com/en/players/08a5b282/Enzo-Leopold,08a5b282,2. Bundesliga
248,Andreas Linde,SWE,GK,Greuther Fürth,30-168,1993,1.0,47.0,31.0,16.0,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.0,0.00,0.00,https://fbref.com/en/players/4d6a842d/Andreas-Linde,4d6a842d,2. Bundesliga
249,Lex Lobinger,GER,"FW,MF",Kaiserslautern,25-007,1999,1.2,25.0,22.5,2.50,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,17.5,0.00,0.83,https://fbref.com/en/players/8bc535f0/Lex-Lobinger,8bc535f0,2. Bundesliga
250,Felix Lohkemper,GER,FW,Nürnberg,28-347,1995,4.2,25.2,21.9,3.33,0.00,0.00,0.00,0.95,0.00,0.24,0.00,0.00,0.00,16.9,0.00,0.95,https://fbref.com/en/players/e337cc8f/Felix-Lohkemper,e337cc8f,2. Bundesliga
251,Ali Loune,MAR,"MF,FW",Nürnberg,21-297,2002,4.0,40.0,39.3,0.25,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,32.3,0.50,1.50,https://fbref.com/en/players/6ed9976a/Ali-Loune,6ed9976a,2. Bundesliga
252,Jan Luca Schuler,GER,FW,Magdeburg,24-292,1999,10.4,15.6,13.3,2.31,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.3,0.00,0.19,https://fbref.com/en/players/6ca598d5/Jan-Luca-Schuler,6ca598d5,2. Bundesliga
253,Anderson Lucoqui,ANG,DF,Hertha BSC,26-186,1997,0.5,52.0,38.0,14.0,8.00,0.00,0.00,8.00,6.00,0.00,0.00,0.00,0.00,34.0,0.00,4.00,https://fbref.com/en/players/5569bf9a/Anderson-Lucoqui,5569bf9a,2. Bundesliga
254,Yannik Lührs,GER,"DF,MF",Hannover 96,20-121,2003,0.1,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/10e5f256/Yannik-Luhrs,10e5f256,2. Bundesliga
255,Andreas Luthe,GER,GK,Kaiserslautern,36-304,1987,1.4,59.3,50.0,9.29,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.9,0.00,0.00,https://fbref.com/en/players/7fe12375/Andreas-Luthe,7fe12375,2. Bundesliga
256,Shuto Machino,JPN,FW,Holstein Kiel,24-100,1999,9.0,30.0,23.6,6.44,0.00,0.00,0.11,1.67,5.89,0.00,0.00,0.00,0.00,18.9,0.00,0.78,https://fbref.com/en/players/964dde35/Shuto-Machino,964dde35,2. Bundesliga
257,Haralambos Makridis,GRE,"FW,MF",Osnabrück,27-187,1996,5.6,24.8,23.6,1.25,0.36,0.00,0.00,2.68,0.71,0.18,0.18,0.00,0.00,16.1,0.00,1.61,https://fbref.com/en/players/d696691a/Haralambos-Makridis,d696691a,2. Bundesliga
258,King Manu,GER,"DF,FW",Düsseldorf,20-046,2003,0.1,30.0,30.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,20.0,0.00,10.0,https://fbref.com/en/players/2e70b9a2/King-Manu,2e70b9a2,2. Bundesliga
259,Stefano Marino,GER,"FW,DF",Karlsruher,19-302,2004,0.1,40.0,40.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,40.0,0.00,0.00,https://fbref.com/en/players/a9b9471c/Stefano-Marino,a9b9471c,2. Bundesliga
260,Iván Márquez,ESP,DF,Nürnberg,29-213,1994,7.6,42.1,40.0,1.97,1.05,0.00,0.00,0.26,0.26,0.00,0.00,0.00,0.00,31.7,0.13,0.26,https://fbref.com/en/players/691d6a54/Ivan-Marquez,691d6a54,2. Bundesliga
261,Dominik Martinović,GER,FW,Elversberg,26-289,1997,1.2,30.8,29.2,1.67,0.00,0.00,0.00,1.67,0.83,0.00,0.00,0.00,0.00,18.3,0.00,1.67,https://fbref.com/en/players/0e27ea58/Dominik-Martinovic,0e27ea58,2. Bundesliga
262,Jan-Hendrik Marx,GER,DF,Braunschweig,28-257,1995,3.2,42.2,30.0,12.2,1.25,0.00,0.31,7.81,7.19,3.75,1.56,1.88,0.00,28.8,0.00,0.63,https://fbref.com/en/players/e5fdf04a/Jan-Hendrik-Marx,e5fdf04a,2. Bundesliga
263,Igor Matanovic,CRO,FW,Karlsruher,20-283,2003,9.8,22.1,21.3,0.61,0.00,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,14.7,0.20,0.82,https://fbref.com/en/players/948e1292/Igor-Matanovic,948e1292,2. Bundesliga
264,Christian Mathenia,GER,GK,Nürnberg,31-283,1992,14.7,43.4,34.6,8.64,2.93,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,32.2,0.14,0.00,https://fbref.com/en/players/4a15e95b/Christian-Mathenia,4a15e95b,2. Bundesliga
265,Marcus Mathisen,DEN,DF,Wehen,27-315,1996,14.9,58.0,56.1,1.74,1.07,0.13,0.74,0.00,0.13,0.00,0.00,0.00,0.00,48.7,0.13,0.13,https://fbref.com/en/players/221a1641/Marcus-Mathisen,221a1641,2. Bundesliga
266,Henning Matriciani,GER,DF,Schalke 04,23-300,2000,8.8,44.4,37.5,6.82,0.11,0.00,0.11,2.95,6.70,0.00,0.00,0.00,0.00,31.0,0.11,1.59,https://fbref.com/en/players/ab3f1bdf/Henning-Matriciani,ab3f1bdf,2. Bundesliga
267,Maurides,BRA,FW,St. Pauli,29-304,1994,0.4,35.0,35.0,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,17.5,0.00,2.50,https://fbref.com/en/players/b0e50531/Maurides,b0e50531,2. Bundesliga
268,Keke Maximilian Topp,GER,"FW,MF",Schalke 04,19-289,2004,2.4,23.3,23.3,0.00,0.00,0.83,0.00,1.25,0.00,0.00,0.00,0.00,0.00,15.0,0.00,1.25,https://fbref.com/en/players/ebb32f3a/Keke-Maximilian-Topp,ebb32f3a,2. Bundesliga
269,Jakov Medić,CRO,DF,St. Pauli,25-123,1998,1.0,65.0,62.0,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.0,1.00,1.00,https://fbref.com/en/players/5f5ebdae/Jakov-Medic,5f5ebdae,2. Bundesliga
270,Joshua Mees,GER,"FW,MF",Holstein Kiel,27-268,1996,1.1,26.4,25.5,0.91,0.91,0.00,0.00,1.82,0.00,0.00,0.00,0.00,0.00,17.3,0.00,4.55,https://fbref.com/en/players/4b6dd263/Joshua-Mees,4b6dd263,2. Bundesliga
271,Jonas Meffert,GER,MF,Hamburger SV,29-126,1994,15.8,46.6,45.2,1.33,1.08,0.13,0.06,0.57,0.13,0.13,0.00,0.00,0.00,40.4,0.13,0.82,https://fbref.com/en/players/8ede6a9e/Jonas-Meffert,8ede6a9e,2. Bundesliga
272,Omar Megeed,GER,FW,Hamburger SV,18-142,2005,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,https://fbref.com/en/players/362d84f5/Omar-Megeed,362d84f5,2. Bundesliga
273,Connor Metcalfe,AUS,"FW,MF",St. Pauli,24-064,1999,9.9,38.3,37.6,0.61,0.00,0.20,0.51,3.13,0.40,0.20,0.00,0.00,0.00,28.5,0.10,1.62,https://fbref.com/en/players/73ce4d7d/Connor-Metcalfe,73ce4d7d,2. Bundesliga
274,Karol Mets,EST,DF,St. Pauli,30-237,1993,14.9,85.2,79.8,5.30,2.35,0.00,0.67,0.13,0.40,0.00,0.00,0.00,0.00,77.9,0.13,0.34,https://fbref.com/en/players/ef2ad14e/Karol-Mets,ef2ad14e,2. Bundesliga
275,Marco Meyerhöfer,GER,DF,Greuther Fürth,28-051,1995,4.9,45.1,35.5,9.39,0.41,0.00,0.20,1.63,8.98,0.00,0.00,0.00,0.00,36.7,0.20,1.43,https://fbref.com/en/players/0b104510/Marco-Meyerhofer,0b104510,2. Bundesliga
276,Oualid Mhamdi,MAR,DF,Greuther Fürth,20-233,2003,0.9,53.3,45.6,7.78,0.00,0.00,0.00,2.22,7.78,0.00,0.00,0.00,0.00,36.7,0.00,2.22,https://fbref.com/en/players/e04d2d91/Oualid-Mhamdi,e04d2d91,2. Bundesliga
277,Damian Michalski,POL,DF,Greuther Fürth,25-236,1998,11.7,52.0,49.1,2.65,1.11,0.00,0.09,0.00,0.09,0.00,0.00,0.00,0.00,44.3,0.17,0.17,https://fbref.com/en/players/aab40762/Damian-Michalski,aab40762,2. Bundesliga
278,William Mikelbrencis,FRA,DF,Hamburger SV,19-317,2004,4.3,64.4,55.3,8.60,1.40,0.00,0.70,2.09,7.21,0.00,0.00,0.00,0.00,51.4,0.47,1.63,https://fbref.com/en/players/14df1d7f/William-Mikelbrencis,14df1d7f,2. Bundesliga
279,Sascha Mockenhaupt,GER,DF,Wehen,32-120,1991,8.1,48.8,41.2,7.28,0.25,0.00,0.12,0.99,7.04,0.00,0.00,0.00,0.00,37.7,0.25,0.62,https://fbref.com/en/players/1b6ef8cd/Sascha-Mockenhaupt,1b6ef8cd,2. Bundesliga
280,Tobias Mohr,GER,"MF,DF",Schalke 04,28-137,1995,7.2,45.8,39.3,6.11,0.69,0.14,0.28,8.33,2.36,3.06,1.11,1.67,0.00,30.8,0.42,2.08,https://fbref.com/en/players/9ec9c8b6/Tobias-Mohr,9ec9c8b6,2. Bundesliga
281,Monju Momuluh,GER,DF,Hannover 96,21-324,2002,0.2,75.0,60.0,10.0,0.00,0.00,0.00,5.00,10.0,0.00,0.00,0.00,0.00,45.0,5.00,0.00,https://fbref.com/en/players/6f639e30/Monju-Momuluh,6f639e30,2. Bundesliga
282,Miro Muheim,SUI,DF,Hamburger SV,25-290,1998,12.5,79.1,67.1,11.4,1.52,0.16,0.32,3.12,9.36,0.56,0.16,0.00,0.08,64.0,0.56,1.60,https://fbref.com/en/players/844c6a91/Miro-Muheim,844c6a91,2. Bundesliga
283,Joey Müller,GER,DF,Schalke 04,23-131,2000,0.5,64.0,56.0,8.00,0.00,0.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,50.0,0.00,4.00,https://fbref.com/en/players/170ad16a/Joey-Muller,170ad16a,2. Bundesliga
284,Marius Müller,GER,GK,Schalke 04,30-180,1993,5.5,43.3,33.6,9.64,2.36,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,33.1,0.00,0.00,https://fbref.com/en/players/04ac779b/Marius-Muller,04ac779b,2. Bundesliga
285,Tobias Müller,GER,DF,Paderborn 07,29-184,1994,7.4,67.2,62.8,3.92,2.70,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.7,0.41,0.14,https://fbref.com/en/players/9a6f3727/Tobias-Muller,9a6f3727,2. Bundesliga
286,Maurice Multhaup,GER,"FW,MF",Braunschweig,27-024,1996,2.9,24.8,20.3,4.48,1.38,0.00,0.00,3.79,1.72,1.38,0.34,0.00,0.00,16.9,0.00,0.69,https://fbref.com/en/players/eba75d39/Maurice-Multhaup,eba75d39,2. Bundesliga
287,Derry Murkin,ENG,"DF,FW",Schalke 04,24-165,1999,11.2,50.0,42.2,7.77,0.89,0.09,0.45,2.59,6.52,0.36,0.36,0.00,0.00,39.4,0.00,1.16,https://fbref.com/en/players/8f009fda/Derry-Murkin,8f009fda,2. Bundesliga
288,Sei Muroya,JPN,DF,Hannover 96,29-278,1994,5.0,44.8,31.6,13.2,0.40,0.00,0.40,2.80,12.8,0.00,0.00,0.00,0.00,35.2,0.00,0.80,https://fbref.com/en/players/dc507a91/Sei-Muroya,dc507a91,2. Bundesliga
289,Florent Muslija,KVX,"MF,DF",Paderborn 07,25-186,1998,13.9,46.2,39.6,6.47,1.44,0.94,0.29,5.11,2.45,2.30,1.01,1.15,0.07,34.5,0.07,1.15,https://fbref.com/en/players/ae961785/Florent-Muslija,ae961785,2. Bundesliga
290,Visar Musliu,MKD,DF,Paderborn 07,29-056,1994,6.3,69.5,65.2,4.29,2.38,0.00,0.63,0.00,1.43,0.00,0.00,0.00,0.00,60.5,0.00,0.32,https://fbref.com/en/players/9d1f0c99/Visar-Musliu,9d1f0c99,2. Bundesliga
291,Mats Møller Dæhli,NOR,MF,Nürnberg,28-312,1995,4.4,37.5,33.9,3.64,0.68,0.68,0.00,4.32,0.23,2.73,0.91,1.82,0.00,28.0,0.00,1.82,https://fbref.com/en/players/fcf5211e/Mats-Moller-Daehli,fcf5211e,2. Bundesliga
