Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Player Link_,Player ID_,Competition
81,Jean-Luc Dompé,FRA,"FW,MF",Hamburger SV,28-149,1995,8.2,43.9,0.61,4.15,11.5,29.3,4.88,43.9,5.37,2.93,54.5,2.07,38.6,30.4,246.3,144.1,5.12,1.95,3.17,2.93,0.49,33.0,10.2,https://fbref.com/en/players/9ffdf29a/Jean-Luc-Dompe,9ffdf29a,2. Bundesliga
82,Anton Donkor,GER,"DF,FW",Braunschweig,26-058,1997,15.9,54.0,2.89,16.9,21.4,16.4,2.01,54.0,2.33,0.94,40.5,1.19,51.4,23.8,159.6,72.5,2.33,1.64,0.63,1.76,0.94,26.2,5.66,https://fbref.com/en/players/cfa9d46b/Anton-Donkor,cfa9d46b,2. Bundesliga
83,Dennis Dressel,GER,MF,Hansa Rostock,25-074,1998,16.0,47.6,1.75,10.6,29.2,8.69,0.69,47.6,0.56,0.44,77.8,0.13,22.2,24.3,148.1,70.6,1.06,1.00,0.13,1.00,0.75,25.7,1.13,https://fbref.com/en/players/45136712/Dennis-Dressel,45136712,2. Bundesliga
84,Patrick Drewes,GER,GK,Karlsruher,30-338,1993,17.0,48.7,31.2,46.1,2.76,0.00,0.00,48.7,0.00,0.00,,0.00,,27.5,136.1,85.1,0.00,0.00,0.00,0.00,0.00,25.6,0.00,https://fbref.com/en/players/a8403737/Patrick-Drewes,a8403737,2. Bundesliga
85,Dominick Drexler,GER,"MF,FW",Schalke 04,33-227,1990,5.5,54.0,1.09,8.00,31.1,14.9,2.91,54.0,1.82,1.09,60.0,0.55,30.0,33.3,176.4,79.8,1.64,1.64,0.36,0.91,0.36,38.5,4.00,https://fbref.com/en/players/809940aa/Dominick-Drexler,809940aa,2. Bundesliga
86,Jeremy Dudziak,TUN,"DF,MF",Hertha BSC,28-133,1995,6.2,54.2,2.42,12.4,31.6,11.1,1.61,54.2,2.90,2.10,72.2,0.65,22.2,26.6,140.0,83.9,1.61,1.13,0.32,1.13,0.81,30.6,2.74,https://fbref.com/en/players/5a8d6540/Jeremy-Dudziak,5a8d6540,2. Bundesliga
87,Taylan Duman,GER,MF,Nürnberg,26-162,1997,4.5,52.4,2.00,11.3,24.9,16.9,1.56,52.4,1.56,0.22,14.3,1.11,71.4,24.0,126.7,51.3,1.33,1.33,0.22,1.33,0.67,33.1,5.11,https://fbref.com/en/players/c13867c5/Taylan-Duman,c13867c5,2. Bundesliga
88,Luca Dürholtz,GER,"MF,FW",Elversberg,30-143,1993,1.2,64.2,2.50,14.2,33.3,16.7,3.33,64.2,1.67,0.00,0.0,1.67,100.0,27.5,101.7,43.3,0.83,0.83,0.83,0.83,0.83,36.7,1.67,https://fbref.com/en/players/a5483c84/Luca-Durholtz,a5483c84,2. Bundesliga
89,Erik Durm,GER,"DF,MF",Kaiserslautern,31-241,1992,2.8,60.0,3.57,19.3,26.1,15.4,0.36,60.0,0.71,0.71,100.0,0.00,0.0,18.9,71.1,19.6,0.36,0.36,0.00,0.36,0.36,22.9,1.43,https://fbref.com/en/players/cf623c78/Erik-Durm,cf623c78,2. Bundesliga
90,Eldin Dzogovic,LUX,MF,Magdeburg,20-214,2003,0.3,20.0,0.00,10.0,6.67,3.33,3.33,20.0,0.00,0.00,,0.00,,3.33,13.3,0.00,0.00,0.00,0.00,0.00,3.33,13.3,0.00,https://fbref.com/en/players/ed735681/Eldin-Dzogovic,ed735681,2. Bundesliga
91,Adam Dźwigała,POL,DF,St. Pauli,28-105,1995,2.5,90.8,5.60,31.2,58.0,2.00,0.80,90.8,0.80,0.40,50.0,0.00,0.0,56.4,263.2,140.4,0.00,0.00,0.00,0.40,0.00,64.8,0.40,https://fbref.com/en/players/75edc8ce/Adam-Dzwigala,75edc8ce,2. Bundesliga
92,Johannes Eggestein,GER,FW,St. Pauli,25-245,1998,10.4,38.9,0.29,1.73,17.1,20.4,7.02,38.9,1.06,0.58,54.5,0.48,45.5,22.6,102.2,36.0,0.96,0.48,0.38,2.21,1.73,30.9,7.50,https://fbref.com/en/players/d571df78/Johannes-Eggestein,d571df78,2. Bundesliga
93,Daniel Elfadli,LBY,"DF,MF",Magdeburg,26-277,1997,10.9,62.1,4.31,21.8,36.5,4.40,0.83,62.1,0.83,0.83,100.0,0.00,0.0,34.1,216.9,105.2,1.19,0.46,0.00,0.55,0.73,38.8,0.83,https://fbref.com/en/players/e4433e5a/Daniel-Elfadli,e4433e5a,2. Bundesliga
94,Jan Elvedi,SUI,DF,Kaiserslautern,27-100,1996,17.0,51.2,6.29,26.3,22.9,2.88,1.06,51.2,0.18,0.12,66.7,0.00,0.0,24.0,124.5,60.9,1.06,0.53,0.00,0.41,0.18,29.2,0.53,https://fbref.com/en/players/e622de45/Jan-Elvedi,e622de45,2. Bundesliga
95,Keita Endo,JPN,"MF,DF",Braunschweig,26-047,1997,2.8,43.9,2.86,12.9,14.3,16.8,2.50,43.9,2.14,0.36,16.7,1.79,83.3,17.5,145.7,72.9,2.86,1.43,1.07,2.50,1.07,22.1,4.29,https://fbref.com/en/players/1a83027b/Keita-Endo,1a83027b,2. Bundesliga
96,Erik Engelhardt,GER,FW,Osnabrück,25-265,1998,15.7,35.4,1.40,3.18,16.4,16.1,4.39,35.3,1.91,0.89,46.7,0.89,46.7,18.5,91.4,30.0,1.27,0.57,0.32,2.48,2.61,25.2,4.90,https://fbref.com/en/players/9056cc65/Erik-Engelhardt,9056cc65,2. Bundesliga
97,Yannik Engelhardt,GER,MF,Düsseldorf,22-335,2001,13.2,69.1,3.18,15.5,42.3,11.8,1.52,69.1,0.91,0.30,33.3,0.53,58.3,35.8,205.7,96.5,1.36,0.76,0.15,1.52,0.45,43.3,1.97,https://fbref.com/en/players/fac66db3/Yannik-Engelhardt,fac66db3,2. Bundesliga
98,Sebastian Ernst,GER,"MF,FW",Hannover 96,28-310,1995,1.2,66.7,0.83,5.00,32.5,31.7,5.00,66.7,1.67,1.67,100.0,0.00,0.0,33.3,228.3,120.0,5.00,1.67,0.83,3.33,1.67,45.8,6.67,https://fbref.com/en/players/2c6cb5ff/Sebastian-Ernst,2c6cb5ff,2. Bundesliga
99,Tjark Ernst,GER,GK,Hertha BSC,20-299,2003,14.0,42.8,37.0,42.4,0.36,0.00,0.00,42.8,0.07,0.07,100.0,0.00,0.0,25.4,106.5,54.0,0.00,0.00,0.00,0.07,0.00,23.9,0.00,https://fbref.com/en/players/3f6c3ae0/Tjark-Ernst,3f6c3ae0,2. Bundesliga
100,Patrick Erras,GER,DF,Holstein Kiel,28-352,1995,7.3,71.8,9.32,38.9,31.2,2.19,1.78,71.8,0.00,0.00,,0.00,,37.0,121.4,59.7,0.14,0.14,0.00,0.14,0.00,52.1,0.00,https://fbref.com/en/players/e3f6253d/Patrick-Erras,e3f6253d,2. Bundesliga
101,Brooklyn Ezeh,GER,"DF,MF",Hannover 96,22-199,2001,1.6,65.6,3.75,25.6,26.3,13.8,0.00,65.6,0.63,0.00,0.0,0.63,100.0,22.5,122.5,58.8,2.50,0.63,0.00,0.63,1.25,28.1,1.88,https://fbref.com/en/players/cd0252a2/Brooklyn-Ezeh,cd0252a2,2. Bundesliga
102,Kimberly Ezekwem,GER,DF,Paderborn 07,22-203,2001,4.5,53.8,4.22,15.3,21.1,18.0,0.89,53.8,1.78,0.89,50.0,0.67,37.5,32.7,211.6,124.0,3.11,1.78,0.22,1.11,1.11,37.1,3.56,https://fbref.com/en/players/56e6a1c9/Kimberly-Ezekwem,56e6a1c9,2. Bundesliga
103,Wahid Faghir,DEN,FW,Elversberg,20-163,2003,4.1,37.8,0.98,2.44,15.6,20.0,6.10,37.8,5.37,2.93,54.5,2.20,40.9,22.4,154.1,45.9,1.95,1.46,1.22,4.15,2.93,26.6,8.29,https://fbref.com/en/players/93c9e7d9/Wahid-Faghir,93c9e7d9,2. Bundesliga
104,Ralf Fährmann,GER,GK,Schalke 04,35-103,1988,7.0,42.6,31.6,42.3,0.29,0.00,0.00,42.6,0.00,0.00,,0.00,,22.9,121.9,64.4,0.00,0.00,0.00,0.00,0.00,23.6,0.00,https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann,1e43fad8,2. Bundesliga
105,Gino Fechner,GER,MF,Wehen,26-125,1997,12.2,53.0,2.21,17.3,32.0,4.34,0.33,53.0,0.49,0.25,50.0,0.25,50.0,26.0,109.0,37.5,0.25,0.33,0.00,0.98,0.57,31.4,0.49,https://fbref.com/en/players/93d665dc/Gino-Fechner,93d665dc,2. Bundesliga
106,Manuel Feil,GER,"FW,MF",Elversberg,29-092,1994,11.1,38.2,1.35,7.12,14.8,16.6,3.60,38.2,1.62,0.54,33.3,0.81,50.0,18.5,68.8,31.7,0.81,0.99,0.27,1.80,0.90,23.7,5.59,https://fbref.com/en/players/9341203b/Manuel-Feil,9341203b,2. Bundesliga
107,Robin Fellhauer,GER,"MF,DF",Elversberg,25-352,1998,11.8,62.5,3.81,20.7,33.4,8.98,1.53,62.5,1.27,0.42,33.3,0.68,53.3,28.3,138.9,76.9,1.86,0.76,0.34,0.85,0.25,34.4,2.63,https://fbref.com/en/players/b6ce3e6c/Robin-Fellhauer,b6ce3e6c,2. Bundesliga
108,Florian Flick,GER,MF,Nürnberg,23-252,2000,8.9,50.9,4.27,19.0,28.2,4.04,0.34,50.9,0.67,0.22,33.3,0.34,50.0,24.4,119.6,53.3,0.22,0.34,0.00,0.45,0.45,29.9,0.22,https://fbref.com/en/players/9642c929/Florian-Flick,9642c929,2. Bundesliga
109,Moritz Flotho,GER,FW,Paderborn 07,21-227,2002,0.7,21.4,0.00,0.00,12.9,8.57,4.29,21.4,1.43,0.00,0.0,1.43,100.0,8.57,30.0,4.29,1.43,0.00,1.43,0.00,1.43,18.6,4.29,https://fbref.com/en/players/f47ff834/Moritz-Flotho,f47ff834,2. Bundesliga
110,Antonio Foti,CYP,"MF,FW",Hannover 96,20-066,2003,0.7,45.7,0.00,2.86,20.0,22.9,1.43,45.7,1.43,0.00,0.0,1.43,100.0,28.6,255.7,121.4,4.29,1.43,1.43,2.86,1.43,35.7,7.14,https://fbref.com/en/players/29b0852c/Antonio-Foti,29b0852c,2. Bundesliga
111,Marcel Franke,GER,DF,Karlsruher,30-278,1993,15.0,74.4,7.47,35.0,36.9,2.80,1.73,74.4,0.13,0.07,50.0,0.07,50.0,42.4,177.5,102.9,0.33,0.33,0.00,0.27,0.00,52.3,0.07,https://fbref.com/en/players/788da372/Marcel-Franke,788da372,2. Bundesliga
112,Hólmbert Friðjónsson,ISL,FW,Holstein Kiel,30-264,1993,2.7,25.9,1.48,2.22,11.5,12.2,5.19,25.9,0.00,0.00,,0.00,,10.7,47.8,13.7,0.74,1.11,0.37,1.85,1.11,18.5,3.33,https://fbref.com/en/players/5e175384/Holmbert-Fridjonsson,5e175384,2. Bundesliga
113,Kianz Froese,CAN,"MF,FW",Wehen,27-267,1996,7.0,42.3,0.71,6.29,20.7,16.0,3.00,42.3,2.43,0.86,35.3,1.43,58.8,27.9,163.4,81.0,3.14,2.43,1.00,3.57,1.71,30.9,7.43,https://fbref.com/en/players/b4585578/Kianz-Froese,b4585578,2. Bundesliga
114,Nils Fröling,SWE,"MF,FW",Hansa Rostock,23-263,2000,8.3,29.0,1.69,6.39,9.28,13.9,1.93,29.0,2.41,1.57,65.0,0.84,35.0,16.1,103.1,37.8,1.69,0.84,0.48,3.86,2.17,16.7,4.46,https://fbref.com/en/players/5c9c3b66/Nils-Froling,5c9c3b66,2. Bundesliga
115,Nicolas Gavory,FRA,DF,Düsseldorf,28-326,1995,8.2,67.8,2.32,15.2,27.6,25.6,0.61,67.8,1.22,0.49,40.0,0.61,50.0,33.4,209.8,129.6,4.15,3.41,0.24,0.37,0.24,40.2,6.83,https://fbref.com/en/players/47a0b54d/Nicolas-Gavory,47a0b54d,2. Bundesliga
116,Linus Gechter,GER,DF,Hertha BSC,19-315,2004,3.7,75.7,12.7,48.6,24.6,2.43,2.16,75.7,0.81,0.54,66.7,0.27,33.3,42.7,217.8,108.1,0.81,0.00,0.00,0.54,0.00,50.8,0.27,https://fbref.com/en/players/ad2b068c/Linus-Gechter,ad2b068c,2. Bundesliga
117,Johannes Geis,GER,MF,Nürnberg,30-144,1993,2.3,72.2,7.39,22.6,39.6,11.7,0.00,72.2,0.43,0.00,0.0,0.43,100.0,27.8,89.1,45.7,0.43,0.43,0.00,0.43,0.00,35.2,0.43,https://fbref.com/en/players/294450ba/Johannes-Geis,294450ba,2. Bundesliga
118,Niko Gießelmann,GER,DF,Greuther Fürth,32-104,1991,2.6,50.8,0.00,12.3,20.4,18.1,0.77,50.8,1.92,0.77,40.0,0.77,40.0,21.5,80.8,36.5,0.77,0.38,0.38,0.38,0.77,25.4,4.23,https://fbref.com/en/players/7242b495/Niko-Giesselmann,7242b495,2. Bundesliga
119,Daniel Ginczek,GER,FW,Düsseldorf,32-270,1991,4.1,27.3,1.95,3.17,10.2,14.4,5.61,27.3,0.24,0.00,0.0,0.24,100.0,16.3,68.0,33.9,1.22,0.73,0.98,3.41,0.98,21.7,4.39,https://fbref.com/en/players/e5f63987/Daniel-Ginczek,e5f63987,2. Bundesliga
120,Robert Glatzel,GER,FW,Hamburger SV,30-000,1994,16.5,28.2,0.97,2.30,11.0,15.3,7.45,28.2,2.48,1.33,53.7,0.91,36.6,16.7,83.4,36.7,1.21,0.61,0.85,2.24,2.00,20.4,5.33,https://fbref.com/en/players/18a9efe4/Robert-Glatzel,18a9efe4,2. Bundesliga
121,Dave Gnaase,GER,"MF,DF",Osnabrück,27-013,1996,12.2,50.7,4.34,15.1,29.1,6.97,0.74,50.7,1.23,0.41,33.3,0.57,46.7,23.6,115.1,37.0,0.41,0.66,0.25,1.89,1.31,27.5,0.49,https://fbref.com/en/players/61f706e3/Dave-Gnaase,61f706e3,2. Bundesliga
122,Silas Gnaka,CIV,"MF,DF",Magdeburg,25-021,1998,12.6,67.3,3.17,19.0,37.8,11.9,0.71,67.3,2.38,1.27,53.3,0.87,36.7,40.7,229.7,119.0,1.51,1.90,0.16,1.43,0.95,47.5,1.11,https://fbref.com/en/players/afedca0e/Silas-Gnaka,afedca0e,2. Bundesliga
123,Benjamin Goller,GER,FW,Nürnberg,25-007,1999,13.0,34.6,1.15,5.38,11.7,18.5,4.54,34.6,3.23,1.54,47.6,1.62,50.0,19.9,133.4,66.5,2.92,1.46,1.31,2.54,0.77,22.5,9.23,https://fbref.com/en/players/d5980989/Benjamin-Goller,d5980989,2. Bundesliga
124,Johan Gomez,USA,"MF,FW",Braunschweig,22-169,2001,12.7,33.2,0.47,3.94,15.4,14.5,4.80,33.2,1.97,1.02,52.0,0.79,40.0,19.9,104.6,53.5,1.65,1.10,0.47,2.52,1.10,23.5,4.65,https://fbref.com/en/players/2bbe2f33/Johan-Gomez,2bbe2f33,2. Bundesliga
125,Jérôme Gondorf,GER,MF,Karlsruher,35-196,1988,12.4,58.5,3.63,15.1,34.0,9.84,1.45,58.5,0.40,0.16,40.0,0.24,60.0,24.8,120.5,43.2,0.48,0.89,0.08,0.89,0.16,31.6,1.13,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf,49ffe0f2,2. Bundesliga
126,Thijmen Goppel,NED,DF,Wehen,26-326,1997,12.9,54.4,1.55,13.8,20.2,21.2,1.71,54.4,3.49,1.55,44.4,1.78,51.1,29.5,229.1,106.8,3.57,2.33,0.93,2.33,1.16,29.1,5.27,https://fbref.com/en/players/45df4830/Thijmen-Goppel,45df4830,2. Bundesliga
127,Julian Green,USA,MF,Greuther Fürth,28-216,1995,15.2,61.8,0.92,7.89,34.1,20.5,1.45,61.6,2.89,1.18,40.9,1.38,47.7,31.7,168.6,80.3,1.84,1.25,0.39,1.12,1.05,38.8,4.14,https://fbref.com/en/players/ad1d6fa4/Julian-Green,ad1d6fa4,2. Bundesliga
128,Sebastian Griesbeck,GER,"MF,DF",Braunschweig,33-097,1990,9.2,39.9,3.37,16.1,19.3,4.78,1.20,39.9,0.43,0.33,75.0,0.00,0.0,17.6,70.0,29.6,0.43,0.33,0.00,0.65,0.54,20.9,0.43,https://fbref.com/en/players/a8db7ebb/Sebastian-Griesbeck,a8db7ebb,2. Bundesliga
129,Lennart Grill,GER,GK,Osnabrück,24-348,1999,15.0,41.3,31.2,40.8,0.60,0.00,0.00,41.3,0.00,0.00,,0.00,,19.9,110.9,70.1,0.00,0.00,0.00,0.13,0.00,17.5,0.00,https://fbref.com/en/players/37998008/Lennart-Grill,37998008,2. Bundesliga
130,Adriano Grimaldi,GER,FW,Paderborn 07,32-278,1991,7.9,35.9,1.01,1.65,17.8,16.6,5.57,35.9,1.65,0.63,38.5,1.01,61.5,20.4,80.4,14.2,0.63,0.51,0.63,5.57,3.42,27.8,6.08,https://fbref.com/en/players/8ca5bcda/Adriano-Grimaldi,8ca5bcda,2. Bundesliga
131,Serhat Güler,GER,"FW,MF",Hansa Rostock,26-180,1997,0.8,52.5,0.00,6.25,28.8,20.0,3.75,52.5,1.25,1.25,100.0,0.00,0.0,35.0,233.8,126.3,3.75,1.25,2.50,3.75,2.50,40.0,8.75,https://fbref.com/en/players/b0414339/Serhat-Guler,b0414339,2. Bundesliga
132,Lasse Günther,GER,"DF,MF",Wehen,20-293,2003,2.4,59.6,4.17,22.9,22.5,15.0,2.08,59.6,5.83,1.25,21.4,3.75,64.3,27.5,144.2,47.1,2.08,0.83,0.83,2.50,0.42,30.8,5.42,https://fbref.com/en/players/00672803/Lasse-Gunther,00672803,2. Bundesliga
133,Ahmet Gürleyen,GER,DF,Nürnberg,24-257,1999,9.9,57.2,11.7,35.9,19.9,1.72,1.41,57.2,0.10,0.00,0.0,0.10,100.0,25.6,156.2,93.1,0.40,0.10,0.10,0.20,0.00,32.0,0.00,https://fbref.com/en/players/c58a9db7/Ahmet-Gurleyen,c58a9db7,2. Bundesliga
134,Jan Gyamerah,GER,DF,Nürnberg,28-204,1995,13.0,64.0,3.85,20.6,29.2,15.1,0.92,64.0,1.46,0.92,63.2,0.38,26.3,31.9,215.8,110.6,1.92,1.15,0.31,1.00,0.38,34.1,2.08,https://fbref.com/en/players/0faca7a5/Jan-Gyamerah,0faca7a5,2. Bundesliga
135,Maxwell Gyamfi,GER,DF,Osnabrück,23-355,2000,15.8,44.5,5.95,23.0,19.6,2.34,0.70,44.5,0.82,0.32,38.5,0.32,38.5,25.1,142.6,75.3,0.82,0.51,0.19,0.89,0.38,26.1,0.63,https://fbref.com/en/players/4537a5f9/Maxwell-Gyamfi,4537a5f9,2. Bundesliga
136,Oussama Haddadi,TUN,DF,Greuther Fürth,31-345,1992,10.0,78.5,3.00,20.6,38.8,19.7,1.40,78.5,1.80,1.10,61.1,0.60,33.3,33.1,146.0,67.0,1.80,1.20,0.40,0.80,0.50,45.3,4.30,https://fbref.com/en/players/ec400194/Oussama-Haddadi,ec400194,2. Bundesliga
137,Dennis Hadzikadunic,BIH,DF,Hamburger SV,25-183,1998,12.0,82.8,6.42,28.6,51.0,3.42,0.42,82.8,0.17,0.08,50.0,0.08,50.0,53.3,323.8,188.6,1.42,1.00,0.00,0.58,0.25,59.6,0.08,https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic,82cfae2a,2. Bundesliga
138,Marcel Halstenberg,GER,DF,Hannover 96,32-103,1991,16.5,77.8,8.97,40.7,34.8,3.09,0.97,77.7,0.55,0.36,66.7,0.12,22.2,43.2,218.0,122.5,0.36,0.30,0.00,0.18,0.12,51.2,0.18,https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg,8ff2354e,2. Bundesliga
139,Tim Handwerker,GER,"DF,MF",Nürnberg,25-234,1998,7.7,60.6,3.51,22.5,25.8,12.9,1.43,60.5,1.30,0.78,60.0,0.52,40.0,25.1,120.8,57.3,0.91,1.04,0.00,1.17,0.13,30.0,2.21,https://fbref.com/en/players/33a81b3d/Tim-Handwerker,33a81b3d,2. Bundesliga
140,Mohamed El Hankouri,MAR,"MF,DF",Magdeburg,26-191,1997,3.3,65.2,2.42,14.2,35.5,16.7,1.52,65.2,2.73,1.52,55.6,1.21,44.4,36.1,180.3,90.0,1.82,0.91,0.30,1.21,0.91,45.2,3.64,https://fbref.com/en/players/d3a7f047/Mohamed-El-Hankouri,d3a7f047,2. Bundesliga
141,Mattes Hansen,GER,MF,Paderborn 07,19-238,2004,11.4,60.3,3.25,14.5,39.0,7.19,0.35,60.3,0.44,0.35,80.0,0.09,20.0,28.7,125.7,53.1,0.88,0.53,0.00,0.96,0.53,37.6,0.88,https://fbref.com/en/players/ebabe169/Mattes-Hansen,ebabe169,2. Bundesliga
142,Daniel Hanslik,GER,"MF,FW",Kaiserslautern,27-094,1996,2.2,47.3,5.00,10.5,17.7,19.5,5.91,47.3,0.91,0.45,50.0,0.45,50.0,19.5,68.2,33.2,1.36,1.36,0.45,2.73,0.91,26.4,1.82,https://fbref.com/en/players/0e3a8469/Daniel-Hanslik,0e3a8469,2. Bundesliga
143,Marcel Hartel,GER,MF,St. Pauli,27-354,1996,16.9,57.3,0.83,5.74,26.0,26.1,4.08,57.2,2.54,1.07,41.9,1.30,51.2,31.7,151.8,65.4,1.83,1.66,0.71,1.48,1.12,38.3,5.80,https://fbref.com/en/players/614eca9b/Marcel-Hartel,614eca9b,2. Bundesliga
144,Daichi Hayashi,JPN,FW,Nürnberg,26-230,1997,6.3,23.8,1.27,2.86,8.57,12.7,4.92,23.8,2.06,0.32,15.4,1.75,84.6,12.9,71.0,28.4,1.11,0.63,0.95,3.81,1.27,15.4,5.40,https://fbref.com/en/players/b5611533/Daichi-Hayashi,b5611533,2. Bundesliga
145,Daniel Heber,GER,DF,Magdeburg,29-188,1994,15.8,90.6,9.87,43.4,43.9,3.61,0.63,90.6,0.38,0.25,66.7,0.06,16.7,53.2,287.0,150.7,1.08,0.76,0.00,0.57,0.06,61.4,0.44,https://fbref.com/en/players/242027ec/Daniel-Heber,242027ec,2. Bundesliga
146,Justin Heekeren,GER,GK,Schalke 04,23-042,2000,2.0,54.5,37.5,52.5,2.00,0.00,0.00,54.5,0.00,0.00,,0.00,,36.0,207.5,134.0,0.00,0.00,0.00,0.00,0.00,34.0,0.00,https://fbref.com/en/players/309ff595/Justin-Heekeren,309ff595,2. Bundesliga
147,Philip Heise,GER,DF,Karlsruher,32-202,1991,12.5,78.7,3.44,20.1,32.2,27.1,1.20,78.7,1.04,0.32,30.8,0.56,53.8,41.0,228.2,120.9,3.52,1.68,0.40,0.80,0.56,48.6,5.92,https://fbref.com/en/players/ef66b362/Philip-Heise,ef66b362,2. Bundesliga
148,Philipp Hercher,GER,"FW,DF",Kaiserslautern,27-293,1996,0.7,65.7,1.43,8.57,17.1,40.0,5.71,65.7,2.86,1.43,50.0,1.43,50.0,38.6,147.1,34.3,2.86,0.00,0.00,8.57,1.43,44.3,22.9,https://fbref.com/en/players/7f55cad3/Philipp-Hercher,7f55cad3,2. Bundesliga
149,David Herold,GER,DF,Karlsruher,20-322,2003,4.5,69.8,2.44,16.9,28.7,25.3,1.78,69.8,1.11,0.44,40.0,0.67,60.0,33.8,165.8,63.8,1.33,1.11,0.44,2.00,1.33,38.0,6.44,https://fbref.com/en/players/4e1ba0ae/David-Herold,4e1ba0ae,2. Bundesliga
150,Daniel Heuer Fernandes,POR,GK,Hamburger SV,31-056,1992,17.0,60.5,25.8,51.2,9.35,0.00,0.00,60.5,0.00,0.00,,0.00,,39.2,168.2,88.5,0.06,0.00,0.00,0.00,0.00,41.2,0.00,https://fbref.com/en/players/0c1f8f71/Daniel-Heuer-Fernandes,0c1f8f71,2. Bundesliga
151,Jannis Heuer,GER,DF,Paderborn 07,24-163,1999,6.6,91.1,10.0,52.3,36.2,3.18,0.91,91.1,0.45,0.30,66.7,0.15,33.3,56.7,218.8,96.7,0.00,0.30,0.00,0.00,0.00,63.2,0.30,https://fbref.com/en/players/9c58efd4/Jannis-Heuer,9c58efd4,2. Bundesliga
152,Robin Heußer,GER,MF,Wehen,25-230,1998,16.3,61.7,2.02,13.9,32.1,16.4,1.35,61.7,1.96,1.10,56.3,0.80,40.6,27.9,136.6,71.5,1.60,1.04,0.43,1.78,0.61,34.6,2.21,https://fbref.com/en/players/b99ba43f/Robin-Heusser,b99ba43f,2. Bundesliga
153,Moritz Heyer,GER,DF,Hamburger SV,28-279,1995,4.8,66.5,3.33,23.5,28.1,14.8,1.67,66.5,1.25,1.04,83.3,0.21,16.7,37.9,231.5,112.5,2.71,1.25,0.00,1.04,0.00,39.6,2.50,https://fbref.com/en/players/20395826/Moritz-Heyer,20395826,2. Bundesliga
154,Lukas Hinterseer,AUT,"MF,DF",Hansa Rostock,32-286,1991,0.3,70.0,0.00,3.33,20.0,46.7,16.7,70.0,0.00,0.00,,0.00,,40.0,170.0,60.0,0.00,3.33,0.00,3.33,6.67,53.3,13.3,https://fbref.com/en/players/6a98c5a9/Lukas-Hinterseer,6a98c5a9,2. Bundesliga
155,André Hoffmann,GER,DF,Düsseldorf,30-314,1993,4.2,78.3,7.62,39.5,35.2,4.05,1.43,78.3,0.24,0.24,100.0,0.00,0.0,50.2,273.3,158.1,1.19,0.24,0.00,0.48,0.00,59.8,0.00,https://fbref.com/en/players/34b306a1/Andre-Hoffmann,34b306a1,2. Bundesliga
156,Ron-Thorben Hoffmann,GER,GK,Braunschweig,24-279,1999,17.0,43.9,31.6,42.6,1.35,0.00,0.00,43.9,0.00,0.00,,0.00,,25.7,133.8,78.5,0.00,0.00,0.00,0.00,0.00,23.4,0.00,https://fbref.com/en/players/f72f1743/Ron-Thorben-Hoffmann,f72f1743,2. Bundesliga
157,Marcel Hoffmeier,GER,DF,Paderborn 07,24-177,1999,15.3,79.0,5.29,34.8,36.6,8.37,0.46,79.0,0.85,0.52,61.5,0.26,30.8,46.2,243.0,133.5,2.03,1.24,0.20,0.59,0.26,54.6,1.11,https://fbref.com/en/players/7d3a9f98/Marcel-Hoffmeier,7d3a9f98,2. Bundesliga
158,Lewis Holtby,GER,MF,Holstein Kiel,33-112,1990,11.5,72.7,2.09,14.8,40.6,18.2,1.22,72.7,1.30,0.78,60.0,0.35,26.7,36.8,176.7,70.8,0.87,1.04,0.26,0.87,0.70,45.6,3.22,https://fbref.com/en/players/410ab123/Lewis-Holtby,410ab123,2. Bundesliga
159,Jannes Horn,GER,DF,Nürnberg,26-336,1997,9.6,64.9,10.2,37.0,26.3,2.19,0.73,64.9,0.31,0.00,0.0,0.21,66.7,34.5,222.0,153.6,1.35,0.52,0.00,0.63,0.10,40.3,0.21,https://fbref.com/en/players/2b83fa49/Jannes-Horn,2b83fa49,2. Bundesliga
160,Andi Hoti,KVX,DF,Magdeburg,20-312,2003,3.3,73.6,5.15,35.8,34.5,3.33,1.21,73.6,0.30,0.00,0.0,0.30,100.0,37.0,117.3,55.5,0.00,0.00,0.00,0.00,0.00,47.6,0.91,https://fbref.com/en/players/da1cab65/Andi-Hoti,da1cab65,2. Bundesliga
161,Branimir Hrgota,SWE,MF,Greuther Fürth,30-361,1993,16.3,43.8,0.55,3.31,20.7,20.7,3.31,43.7,3.99,1.96,49.2,1.84,46.2,27.1,149.1,67.8,2.45,1.72,0.55,2.27,1.10,31.0,6.93,https://fbref.com/en/players/710fbdd1/Branimir-Hrgota,710fbdd1,2. Bundesliga
