Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
79,Oumar Diakhite,SEN,DF,Osnabrück,30-030,1993,5.5,23.8,30.4,78.4,509.8,182.9,4.36,5.27,82.8,16.9,19.1,88.6,2.36,4.91,48.1,0.00,0.00,0.00,0.00,0.18,0.91,0.00,0.00,2.00,https://fbref.com/en/players/f85458cf/Oumar-Diakhite,f85458cf,2. Bundesliga
80,Maximilian Dietz,USA,DF,Greuther Fürth,21-333,2002,13.1,46.3,53.2,87.1,794.9,300.8,19.5,21.1,92.8,22.4,24.9,89.9,3.44,5.19,66.2,0.00,0.01,0.02,-0.01,0.38,2.90,0.23,0.00,4.27,https://fbref.com/en/players/4a78b64f/Maximilian-Dietz,4a78b64f,2. Bundesliga
81,Jean-Luc Dompé,FRA,"FW,MF",Hamburger SV,28-149,1995,8.2,24.3,32.3,75.1,346.2,84.6,16.0,18.3,87.3,5.98,8.17,73.1,1.71,3.78,45.2,0.49,0.22,0.20,0.27,1.95,0.49,1.59,1.10,1.83,https://fbref.com/en/players/9ffdf29a/Jean-Luc-Dompe,9ffdf29a,2. Bundesliga
82,Anton Donkor,GER,"DF,FW",Braunschweig,26-058,1997,15.9,29.3,40.8,71.8,470.8,187.0,15.7,18.6,84.1,11.0,15.3,71.7,2.08,4.91,42.3,0.06,0.11,0.11,-0.05,1.64,2.33,1.26,0.69,3.14,https://fbref.com/en/players/cfa9d46b/Anton-Donkor,cfa9d46b,2. Bundesliga
83,Dennis Dressel,GER,MF,Hansa Rostock,25-074,1998,16.0,29.1,37.6,77.5,495.9,152.9,12.9,15.4,83.8,13.1,15.4,85.4,2.44,4.88,50.0,0.13,0.05,0.04,0.07,0.81,3.25,0.38,0.00,5.25,https://fbref.com/en/players/45136712/Dennis-Dressel,45136712,2. Bundesliga
84,Patrick Drewes,GER,GK,Karlsruher,30-338,1993,17.0,34.3,46.5,73.8,928.2,699.6,6.12,6.12,100.0,17.5,17.7,99.0,10.5,22.4,47.0,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.12,https://fbref.com/en/players/a8403737/Patrick-Drewes,a8403737,2. Bundesliga
85,Dominick Drexler,GER,"MF,FW",Schalke 04,33-227,1990,5.5,39.8,46.7,85.2,656.7,165.6,17.8,19.3,92.5,17.6,20.7,85.1,3.09,3.82,81.0,0.00,0.07,0.09,-0.07,1.27,3.64,1.82,0.55,4.91,https://fbref.com/en/players/809940aa/Dominick-Drexler,809940aa,2. Bundesliga
86,Jeremy Dudziak,TUN,"DF,MF",Hertha BSC,28-133,1995,6.2,38.7,45.2,85.7,595.2,201.5,21.0,23.4,89.7,14.8,16.5,90.2,2.10,2.58,81.3,0.00,0.00,0.02,0.00,0.32,3.23,0.48,0.00,5.16,https://fbref.com/en/players/5a8d6540/Jeremy-Dudziak,5a8d6540,2. Bundesliga
87,Taylan Duman,GER,MF,Nürnberg,26-162,1997,4.5,30.2,42.0,72.0,522.2,205.3,15.1,17.6,86.1,8.67,11.3,76.5,4.67,8.89,52.5,0.00,0.18,0.13,-0.18,2.89,2.22,1.78,0.00,4.44,https://fbref.com/en/players/c13867c5/Taylan-Duman,c13867c5,2. Bundesliga
88,Luca Dürholtz,GER,"MF,FW",Elversberg,30-143,1993,1.2,45.0,53.3,84.4,645.8,201.7,25.8,31.7,81.6,15.8,17.5,90.5,1.67,1.67,100.0,0.00,0.08,0.08,-0.08,0.83,3.33,0.00,0.00,4.17,https://fbref.com/en/players/a5483c84/Luca-Durholtz,a5483c84,2. Bundesliga
89,Erik Durm,GER,"DF,MF",Kaiserslautern,31-241,1992,2.8,33.9,48.9,69.3,526.8,227.9,17.9,21.4,83.3,13.6,17.9,76.0,1.43,6.07,23.5,0.00,0.11,0.07,-0.11,0.71,2.50,0.71,0.00,2.86,https://fbref.com/en/players/cf623c78/Erik-Durm,cf623c78,2. Bundesliga
90,Eldin Dzogovic,LUX,MF,Magdeburg,20-214,2003,0.3,13.3,16.7,80.0,343.3,146.7,0.00,0.00,,10.0,13.3,75.0,3.33,3.33,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ed735681/Eldin-Dzogovic,ed735681,2. Bundesliga
91,Adam Dźwigała,POL,DF,St. Pauli,28-105,1995,2.5,74.0,81.6,90.7,1339.6,597.2,26.8,29.2,91.8,40.4,42.4,95.3,5.20,7.20,72.2,0.00,0.00,0.04,0.00,0.40,7.60,0.00,0.00,6.40,https://fbref.com/en/players/75edc8ce/Adam-Dzwigala,75edc8ce,2. Bundesliga
92,Johannes Eggestein,GER,FW,St. Pauli,25-245,1998,10.4,21.5,28.8,74.9,294.7,33.5,10.7,13.2,81.0,7.69,9.62,80.0,0.67,1.06,63.6,0.19,0.21,0.15,-0.02,2.02,1.35,0.29,0.00,1.92,https://fbref.com/en/players/d571df78/Johannes-Eggestein,d571df78,2. Bundesliga
93,Daniel Elfadli,LBY,"DF,MF",Magdeburg,26-277,1997,10.9,44.1,50.1,88.1,814.6,219.9,16.3,18.5,88.1,23.8,26.1,91.2,3.67,4.50,81.6,0.00,0.02,0.05,-0.02,0.18,3.12,0.18,0.00,3.21,https://fbref.com/en/players/e4433e5a/Daniel-Elfadli,e4433e5a,2. Bundesliga
94,Jan Elvedi,SUI,DF,Kaiserslautern,27-100,1996,17.0,33.6,40.3,83.4,647.4,210.9,10.6,12.1,87.9,19.0,21.2,89.7,3.59,5.65,63.5,0.00,0.02,0.02,-0.02,0.29,2.00,0.18,0.12,3.06,https://fbref.com/en/players/e622de45/Jan-Elvedi,e622de45,2. Bundesliga
95,Keita Endo,JPN,"MF,DF",Braunschweig,26-047,1997,2.8,21.1,30.7,68.6,333.9,88.2,10.4,13.2,78.4,9.29,12.9,72.2,0.71,3.21,22.2,0.00,0.07,0.11,-0.07,1.43,1.79,0.00,0.00,3.21,https://fbref.com/en/players/1a83027b/Keita-Endo,1a83027b,2. Bundesliga
96,Erik Engelhardt,GER,FW,Osnabrück,25-265,1998,15.7,15.5,23.9,65.1,212.9,51.7,8.98,12.1,74.2,4.65,6.82,68.2,0.76,1.21,63.2,0.06,0.08,0.08,-0.02,0.96,1.78,0.38,0.13,2.04,https://fbref.com/en/players/9056cc65/Erik-Engelhardt,9056cc65,2. Bundesliga
97,Yannik Engelhardt,GER,MF,Düsseldorf,22-335,2001,13.2,50.2,57.7,87.1,844.8,217.6,22.7,25.7,88.5,22.3,24.7,90.5,3.41,4.17,81.8,0.00,0.05,0.08,-0.05,0.53,3.86,0.61,0.15,4.92,https://fbref.com/en/players/fac66db3/Yannik-Engelhardt,fac66db3,2. Bundesliga
98,Sebastian Ernst,GER,"MF,FW",Hannover 96,28-310,1995,1.2,50.0,58.3,85.7,654.2,120.8,34.2,35.8,95.3,13.3,16.7,80.0,0.83,1.67,50.0,0.00,0.08,0.17,-0.08,2.50,4.17,0.83,0.00,5.83,https://fbref.com/en/players/2c6cb5ff/Sebastian-Ernst,2c6cb5ff,2. Bundesliga
99,Tjark Ernst,GER,GK,Hertha BSC,20-299,2003,14.0,31.4,40.3,78.0,826.6,584.9,7.36,7.50,98.1,15.4,15.7,98.2,8.50,16.8,50.6,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,https://fbref.com/en/players/3f6c3ae0/Tjark-Ernst,3f6c3ae0,2. Bundesliga
100,Patrick Erras,GER,DF,Holstein Kiel,28-352,1995,7.3,56.0,63.2,88.7,1021.1,418.4,18.8,20.1,93.2,34.2,36.7,93.3,3.01,5.21,57.9,0.00,0.01,0.01,-0.01,0.27,1.51,0.00,0.00,2.33,https://fbref.com/en/players/e3f6253d/Patrick-Erras,e3f6253d,2. Bundesliga
101,Brooklyn Ezeh,GER,"DF,MF",Hannover 96,22-199,2001,1.6,36.3,57.5,63.0,744.4,256.9,13.8,16.3,84.6,16.3,24.4,66.7,6.25,15.6,40.0,0.00,0.06,0.06,-0.06,1.88,3.75,0.63,0.00,2.50,https://fbref.com/en/players/cd0252a2/Brooklyn-Ezeh,cd0252a2,2. Bundesliga
102,Kimberly Ezekwem,GER,DF,Paderborn 07,22-203,2001,4.5,39.1,44.0,88.9,593.1,139.6,24.2,25.3,95.6,12.7,13.6,93.4,2.00,3.33,60.0,0.00,0.00,0.02,0.00,0.22,2.00,0.67,0.44,3.33,https://fbref.com/en/players/56e6a1c9/Kimberly-Ezekwem,56e6a1c9,2. Bundesliga
103,Wahid Faghir,DEN,FW,Elversberg,20-163,2003,4.1,13.7,20.2,67.5,200.7,37.1,8.05,10.5,76.7,3.90,5.37,72.7,0.73,0.98,75.0,0.24,0.10,0.05,0.15,0.49,0.98,0.98,0.00,2.68,https://fbref.com/en/players/93c9e7d9/Wahid-Faghir,93c9e7d9,2. Bundesliga
104,Ralf Fährmann,GER,GK,Schalke 04,35-103,1988,7.0,28.0,39.7,70.5,825.9,619.3,3.86,3.86,100.0,13.7,13.9,99.0,10.3,21.7,47.4,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann,1e43fad8,2. Bundesliga
105,Gino Fechner,GER,MF,Wehen,26-125,1997,12.2,35.9,43.2,83.1,626.1,162.1,16.6,18.9,87.8,15.5,18.0,85.9,3.28,4.75,69.0,0.08,0.02,0.02,0.07,0.41,2.30,0.25,0.16,2.38,https://fbref.com/en/players/93d665dc/Gino-Fechner,93d665dc,2. Bundesliga
106,Manuel Feil,GER,"FW,MF",Elversberg,29-092,1994,11.1,19.2,26.9,71.2,251.1,98.0,11.9,14.7,81.0,5.77,8.02,71.9,0.45,1.26,35.7,0.09,0.07,0.09,0.02,1.17,2.07,0.90,0.09,3.15,https://fbref.com/en/players/9341203b/Manuel-Feil,9341203b,2. Bundesliga
107,Robin Fellhauer,GER,"MF,DF",Elversberg,25-352,1998,11.8,38.6,50.8,76.0,660.3,224.4,18.6,21.6,86.3,15.8,19.5,80.9,3.31,6.19,53.4,0.08,0.05,0.07,0.03,0.68,4.15,0.76,0.17,4.32,https://fbref.com/en/players/b6ce3e6c/Robin-Fellhauer,b6ce3e6c,2. Bundesliga
108,Florian Flick,GER,MF,Nürnberg,23-252,2000,8.9,34.6,40.8,84.8,647.2,181.3,12.6,14.2,88.9,17.2,19.6,87.9,3.82,5.17,73.9,0.00,0.01,0.01,-0.01,0.56,3.48,0.00,0.00,2.92,https://fbref.com/en/players/9642c929/Florian-Flick,9642c929,2. Bundesliga
109,Moritz Flotho,GER,FW,Paderborn 07,21-227,2002,0.7,11.4,15.7,72.7,151.4,22.9,7.14,7.14,100.0,4.29,7.14,60.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,https://fbref.com/en/players/f47ff834/Moritz-Flotho,f47ff834,2. Bundesliga
110,Antonio Foti,CYP,"MF,FW",Hannover 96,20-066,2003,0.7,22.9,35.7,64.0,441.4,91.4,10.0,11.4,87.5,10.0,17.1,58.3,2.86,4.29,66.7,1.43,0.43,0.00,1.00,2.86,2.86,1.43,0.00,8.57,https://fbref.com/en/players/29b0852c/Antonio-Foti,29b0852c,2. Bundesliga
111,Marcel Franke,GER,DF,Karlsruher,30-278,1993,15.0,59.7,66.1,90.4,1289.8,472.4,17.1,18.7,91.4,32.4,34.3,94.4,10.1,12.4,81.2,0.00,0.00,0.03,0.00,0.13,3.93,0.20,0.00,5.53,https://fbref.com/en/players/788da372/Marcel-Franke,788da372,2. Bundesliga
112,Hólmbert Friðjónsson,ISL,FW,Holstein Kiel,30-264,1993,2.7,8.52,15.2,56.1,93.3,23.7,5.56,8.89,62.5,2.22,4.44,50.0,0.00,0.00,,0.00,0.04,0.04,-0.04,0.74,0.74,0.37,0.00,1.48,https://fbref.com/en/players/5e175384/Holmbert-Fridjonsson,5e175384,2. Bundesliga
113,Kianz Froese,CAN,"MF,FW",Wehen,27-267,1996,7.0,21.9,29.3,74.6,300.1,92.9,12.7,15.7,80.9,6.86,9.00,76.2,1.00,1.29,77.8,0.00,0.13,0.14,-0.13,1.43,2.29,1.14,0.14,4.29,https://fbref.com/en/players/b4585578/Kianz-Froese,b4585578,2. Bundesliga
114,Nils Fröling,SWE,"MF,FW",Hansa Rostock,23-263,2000,8.3,10.7,15.3,70.1,148.2,46.3,6.75,8.43,80.0,2.89,3.98,72.7,0.48,0.84,57.1,0.12,0.10,0.04,0.02,1.57,0.84,0.48,0.00,1.57,https://fbref.com/en/players/5c9c3b66/Nils-Froling,5c9c3b66,2. Bundesliga
115,Nicolas Gavory,FRA,DF,Düsseldorf,28-326,1995,8.2,46.2,59.3,78.0,772.6,228.4,22.8,25.6,89.0,19.4,23.7,82.0,3.54,8.29,42.6,0.24,0.20,0.20,0.05,1.34,3.78,1.22,1.10,6.10,https://fbref.com/en/players/47a0b54d/Nicolas-Gavory,47a0b54d,2. Bundesliga
116,Linus Gechter,GER,DF,Hertha BSC,19-315,2004,3.7,53.0,63.0,84.1,1064.9,350.3,16.8,19.2,87.3,28.4,31.4,90.5,7.30,11.6,62.8,0.00,0.08,0.05,-0.08,1.08,1.08,0.00,0.00,2.43,https://fbref.com/en/players/ad2b068c/Linus-Gechter,ad2b068c,2. Bundesliga
117,Johannes Geis,GER,MF,Nürnberg,30-144,1993,2.3,40.0,57.8,69.2,961.3,376.1,9.13,10.4,87.5,22.2,26.5,83.6,8.70,18.7,46.5,0.00,0.09,0.09,-0.09,0.87,5.22,0.00,0.00,3.48,https://fbref.com/en/players/294450ba/Johannes-Geis,294450ba,2. Bundesliga
118,Niko Gießelmann,GER,DF,Greuther Fürth,32-104,1991,2.6,30.8,44.2,69.6,627.3,302.3,13.5,14.6,92.1,10.8,16.2,66.7,6.54,10.8,60.7,0.00,0.15,0.08,-0.15,1.15,3.46,0.77,0.00,4.62,https://fbref.com/en/players/7242b495/Niko-Giesselmann,7242b495,2. Bundesliga
119,Daniel Ginczek,GER,FW,Düsseldorf,32-270,1991,4.1,9.76,16.1,60.6,144.6,41.7,6.34,8.05,78.8,2.44,5.37,45.5,0.73,1.22,60.0,0.00,0.05,0.02,-0.05,0.73,0.98,0.24,0.00,2.20,https://fbref.com/en/players/e5f63987/Daniel-Ginczek,e5f63987,2. Bundesliga
120,Robert Glatzel,GER,FW,Hamburger SV,30-000,1994,16.5,13.0,16.9,77.1,170.8,43.3,8.36,9.82,85.2,3.52,4.36,80.6,0.30,0.67,45.5,0.18,0.15,0.07,0.04,1.27,0.61,0.55,0.00,1.39,https://fbref.com/en/players/18a9efe4/Robert-Glatzel,18a9efe4,2. Bundesliga
121,Dave Gnaase,GER,"MF,DF",Osnabrück,27-013,1996,12.2,30.5,37.9,80.5,487.0,163.9,14.9,17.2,86.7,12.2,13.9,87.6,2.21,4.18,52.9,0.00,0.01,0.04,-0.01,0.33,2.87,0.33,0.00,3.61,https://fbref.com/en/players/61f706e3/Dave-Gnaase,61f706e3,2. Bundesliga
122,Silas Gnaka,CIV,"MF,DF",Magdeburg,25-021,1998,12.6,48.3,57.6,83.7,880.9,329.4,18.7,21.3,87.7,23.6,27.1,86.8,4.84,6.75,71.8,0.16,0.25,0.24,-0.09,1.27,4.84,1.90,0.00,8.02,https://fbref.com/en/players/afedca0e/Silas-Gnaka,afedca0e,2. Bundesliga
123,Benjamin Goller,GER,FW,Nürnberg,25-007,1999,13.0,14.8,23.7,62.7,205.0,73.8,8.85,11.4,77.7,3.85,6.15,62.5,1.00,2.38,41.9,0.15,0.18,0.10,-0.02,1.46,0.85,0.77,0.38,1.85,https://fbref.com/en/players/d5980989/Benjamin-Goller,d5980989,2. Bundesliga
124,Johan Gomez,USA,"MF,FW",Braunschweig,22-169,2001,12.7,15.9,21.8,72.9,261.8,49.4,7.87,9.45,83.3,6.69,8.03,83.3,1.10,1.97,56.0,0.08,0.09,0.08,-0.02,1.02,1.18,0.47,0.00,2.28,https://fbref.com/en/players/2bbe2f33/Johan-Gomez,2bbe2f33,2. Bundesliga
125,Jérôme Gondorf,GER,MF,Karlsruher,35-196,1988,12.4,37.7,47.5,79.5,694.7,202.6,14.8,17.1,86.3,17.4,20.6,84.7,4.44,6.94,64.0,0.08,0.07,0.06,0.01,0.65,4.68,0.48,0.08,5.32,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf,49ffe0f2,2. Bundesliga
126,Thijmen Goppel,NED,DF,Wehen,26-326,1997,12.9,30.4,42.6,71.3,531.7,199.8,15.3,17.5,87.6,11.1,15.5,71.5,3.49,5.97,58.4,0.23,0.21,0.17,0.02,1.24,1.86,1.24,0.62,2.71,https://fbref.com/en/players/45df4830/Thijmen-Goppel,45df4830,2. Bundesliga
127,Julian Green,USA,MF,Greuther Fürth,28-216,1995,15.2,41.1,51.6,79.6,724.0,195.9,19.5,21.4,90.8,15.7,18.1,86.9,4.87,9.21,52.9,0.33,0.17,0.22,0.16,2.30,3.16,1.05,0.46,4.74,https://fbref.com/en/players/ad1d6fa4/Julian-Green,ad1d6fa4,2. Bundesliga
128,Sebastian Griesbeck,GER,"MF,DF",Braunschweig,33-097,1990,9.2,22.8,30.4,75.0,414.0,157.9,8.70,11.2,77.7,12.0,14.2,84.0,1.96,3.91,50.0,0.00,0.01,0.05,-0.01,0.22,1.96,0.33,0.00,2.93,https://fbref.com/en/players/a8db7ebb/Sebastian-Griesbeck,a8db7ebb,2. Bundesliga
129,Lennart Grill,GER,GK,Osnabrück,24-348,1999,15.0,24.4,37.3,65.4,819.7,677.5,4.00,4.07,98.4,8.60,8.67,99.2,11.7,24.3,48.2,0.00,0.00,0.01,0.00,0.00,1.67,0.00,0.00,0.00,https://fbref.com/en/players/37998008/Lennart-Grill,37998008,2. Bundesliga
130,Adriano Grimaldi,GER,FW,Paderborn 07,32-278,1991,7.9,12.2,19.7,61.5,160.8,43.8,7.97,11.9,67.0,3.16,4.94,64.1,0.51,0.89,57.1,0.13,0.29,0.11,-0.16,1.77,1.39,0.89,0.00,2.28,https://fbref.com/en/players/8ca5bcda/Adriano-Grimaldi,8ca5bcda,2. Bundesliga
131,Serhat Güler,GER,"FW,MF",Hansa Rostock,26-180,1997,0.8,26.3,37.5,70.0,316.3,37.5,13.8,13.8,100.0,7.50,10.0,75.0,0.00,3.75,0.0,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,1.25,https://fbref.com/en/players/b0414339/Serhat-Guler,b0414339,2. Bundesliga
132,Lasse Günther,GER,"DF,MF",Wehen,20-293,2003,2.4,25.4,38.3,66.3,426.3,97.5,11.3,12.9,87.1,12.1,19.2,63.0,1.67,5.00,33.3,0.42,0.33,0.13,0.08,1.25,0.00,0.83,0.00,1.25,https://fbref.com/en/players/00672803/Lasse-Gunther,00672803,2. Bundesliga
133,Ahmet Gürleyen,GER,DF,Nürnberg,24-257,1999,9.9,35.7,44.4,80.2,704.6,265.3,12.1,13.5,89.6,19.0,20.8,91.3,4.14,8.79,47.1,0.00,0.04,0.01,-0.04,0.20,1.72,0.00,0.00,1.82,https://fbref.com/en/players/c58a9db7/Ahmet-Gurleyen,c58a9db7,2. Bundesliga
134,Jan Gyamerah,GER,DF,Nürnberg,28-204,1995,13.0,43.0,52.4,82.1,726.6,280.3,19.5,21.3,91.7,19.6,22.7,86.4,2.92,5.46,53.5,0.15,0.10,0.08,0.05,0.69,4.00,1.23,0.23,6.08,https://fbref.com/en/players/0faca7a5/Jan-Gyamerah,0faca7a5,2. Bundesliga
135,Maxwell Gyamfi,GER,DF,Osnabrück,23-355,2000,15.8,28.2,34.6,81.7,528.7,164.0,9.68,10.8,90.0,15.0,16.6,90.1,2.91,5.25,55.4,0.00,0.01,0.03,-0.01,0.13,1.58,0.13,0.00,1.90,https://fbref.com/en/players/4537a5f9/Maxwell-Gyamfi,4537a5f9,2. Bundesliga
136,Oussama Haddadi,TUN,DF,Greuther Fürth,31-345,1992,10.0,52.2,69.6,75.0,930.6,377.6,22.8,26.8,85.1,23.6,29.8,79.2,4.80,9.30,51.6,0.00,0.09,0.13,-0.09,1.70,3.40,1.40,0.30,5.10,https://fbref.com/en/players/ec400194/Oussama-Haddadi,ec400194,2. Bundesliga
137,Dennis Hadzikadunic,BIH,DF,Hamburger SV,25-183,1998,12.0,64.0,73.3,87.3,1213.6,403.1,22.9,25.3,90.5,34.5,37.5,92.0,6.25,9.42,66.4,0.00,0.01,0.02,-0.01,0.17,6.42,0.33,0.00,7.50,https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic,82cfae2a,2. Bundesliga
138,Marcel Halstenberg,GER,DF,Hannover 96,32-103,1991,16.5,56.9,68.4,83.2,1182.4,480.7,16.1,17.5,92.0,32.8,35.6,92.2,7.76,14.0,55.4,0.12,0.04,0.05,0.08,0.55,3.64,0.24,0.06,3.64,https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg,8ff2354e,2. Bundesliga
139,Tim Handwerker,GER,"DF,MF",Nürnberg,25-234,1998,7.7,36.1,48.8,73.9,637.0,271.2,17.4,20.4,85.4,14.4,18.1,79.9,3.51,8.18,42.9,0.26,0.26,0.21,0.00,2.08,2.99,0.91,0.13,4.16,https://fbref.com/en/players/33a81b3d/Tim-Handwerker,33a81b3d,2. Bundesliga
140,Mohamed El Hankouri,MAR,"MF,DF",Magdeburg,26-191,1997,3.3,47.9,57.0,84.0,855.5,209.1,20.3,24.2,83.8,23.3,26.1,89.5,3.94,5.45,72.2,0.00,0.06,0.09,-0.06,0.91,3.33,1.82,1.21,6.06,https://fbref.com/en/players/d3a7f047/Mohamed-El-Hankouri,d3a7f047,2. Bundesliga
141,Mattes Hansen,GER,MF,Paderborn 07,19-238,2004,11.4,41.8,51.4,81.2,719.0,189.7,17.5,21.0,83.7,20.4,22.7,89.6,2.98,5.44,54.8,0.00,0.05,0.03,-0.05,0.88,2.54,0.44,0.09,3.68,https://fbref.com/en/players/ebabe169/Mattes-Hansen,ebabe169,2. Bundesliga
142,Daniel Hanslik,GER,"MF,FW",Kaiserslautern,27-094,1996,2.2,15.9,26.4,60.3,288.6,121.8,6.36,8.64,73.7,7.73,11.4,68.0,1.36,2.73,50.0,0.45,0.27,0.18,0.18,2.27,2.27,0.91,0.00,5.45,https://fbref.com/en/players/0e3a8469/Daniel-Hanslik,0e3a8469,2. Bundesliga
143,Marcel Hartel,GER,MF,St. Pauli,27-354,1996,16.9,34.6,47.1,73.5,527.8,176.9,19.4,22.7,85.4,9.82,13.2,74.4,3.49,7.22,48.4,0.41,0.23,0.18,0.18,3.37,3.91,1.30,0.30,5.15,https://fbref.com/en/players/614eca9b/Marcel-Hartel,614eca9b,2. Bundesliga
144,Daichi Hayashi,JPN,FW,Nürnberg,26-230,1997,6.3,8.73,11.3,77.5,141.9,34.0,5.24,6.51,80.5,2.70,3.49,77.3,0.79,0.95,83.3,0.16,0.05,0.02,0.11,0.63,0.79,0.48,0.00,2.38,https://fbref.com/en/players/b5611533/Daichi-Hayashi,b5611533,2. Bundesliga
145,Daniel Heber,GER,DF,Magdeburg,29-188,1994,15.8,71.8,81.8,87.7,1391.0,558.7,23.4,25.9,90.2,40.8,44.2,92.3,6.84,10.3,66.7,0.00,0.00,0.01,0.00,0.00,5.06,0.00,0.00,6.39,https://fbref.com/en/players/242027ec/Daniel-Heber,242027ec,2. Bundesliga
146,Justin Heekeren,GER,GK,Schalke 04,23-042,2000,2.0,40.0,53.0,75.5,1118.0,772.0,3.50,3.50,100.0,21.0,21.5,97.7,14.0,26.5,52.8,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,https://fbref.com/en/players/309ff595/Justin-Heekeren,309ff595,2. Bundesliga
147,Philip Heise,GER,DF,Karlsruher,32-202,1991,12.5,51.1,69.9,73.1,945.3,393.4,23.3,26.7,87.1,20.6,26.2,78.7,6.56,13.3,49.4,0.32,0.20,0.22,0.12,1.84,4.56,2.80,0.64,7.04,https://fbref.com/en/players/ef66b362/Philip-Heise,ef66b362,2. Bundesliga
148,Philipp Hercher,GER,"FW,DF",Kaiserslautern,27-293,1996,0.7,31.4,48.6,64.7,484.3,185.7,17.1,21.4,80.0,10.0,17.1,58.3,2.86,4.29,66.7,0.00,0.43,0.43,-0.43,4.29,1.43,4.29,4.29,1.43,https://fbref.com/en/players/7f55cad3/Philipp-Hercher,7f55cad3,2. Bundesliga
149,David Herold,GER,DF,Karlsruher,20-322,2003,4.5,41.6,57.8,71.9,695.6,223.3,20.7,24.2,85.3,17.6,20.4,85.9,2.89,8.89,32.5,0.00,0.07,0.11,-0.07,0.89,2.67,0.67,0.44,3.33,https://fbref.com/en/players/4e1ba0ae/David-Herold,4e1ba0ae,2. Bundesliga
150,Daniel Heuer Fernandes,POR,GK,Hamburger SV,31-056,1992,17.0,50.7,58.0,87.4,1041.6,645.1,20.5,20.5,100.0,20.1,20.2,99.1,9.47,16.3,58.1,0.00,0.01,0.01,-0.01,0.06,0.53,0.06,0.00,0.18,https://fbref.com/en/players/0c1f8f71/Daniel-Heuer-Fernandes,0c1f8f71,2. Bundesliga
151,Jannis Heuer,GER,DF,Paderborn 07,24-163,1999,6.6,69.1,78.5,88.0,1290.9,502.6,23.3,24.5,95.1,41.7,44.7,93.2,4.09,8.64,47.4,0.00,0.00,0.02,0.00,0.15,4.39,0.00,0.00,4.24,https://fbref.com/en/players/9c58efd4/Jannis-Heuer,9c58efd4,2. Bundesliga
152,Robin Heußer,GER,MF,Wehen,25-230,1998,16.3,36.4,49.3,73.8,622.1,234.6,17.4,21.0,83.0,13.5,16.4,82.1,4.23,8.47,50.0,0.25,0.27,0.25,-0.02,2.64,4.11,0.98,0.06,5.34,https://fbref.com/en/players/b99ba43f/Robin-Heusser,b99ba43f,2. Bundesliga
153,Moritz Heyer,GER,DF,Hamburger SV,28-279,1995,4.8,44.2,55.0,80.3,666.5,214.0,22.5,25.0,90.0,18.5,23.1,80.2,1.46,3.96,36.8,0.00,0.10,0.04,-0.10,0.83,3.54,1.04,0.21,6.25,https://fbref.com/en/players/20395826/Moritz-Heyer,20395826,2. Bundesliga
154,Lukas Hinterseer,AUT,"MF,DF",Hansa Rostock,32-286,1991,0.3,23.3,40.0,58.3,306.7,73.3,10.0,20.0,50.0,10.0,13.3,75.0,0.00,0.00,,3.33,2.00,0.33,1.33,6.67,3.33,0.00,0.00,6.67,https://fbref.com/en/players/6a98c5a9/Lukas-Hinterseer,6a98c5a9,2. Bundesliga
155,André Hoffmann,GER,DF,Düsseldorf,30-314,1993,4.2,66.0,71.0,93.0,1328.6,386.2,19.0,19.8,96.4,38.6,40.0,96.4,8.33,10.7,77.8,0.00,0.02,0.02,-0.02,0.48,2.86,0.24,0.00,5.00,https://fbref.com/en/players/34b306a1/Andre-Hoffmann,34b306a1,2. Bundesliga
156,Ron-Thorben Hoffmann,GER,GK,Braunschweig,24-279,1999,17.0,30.8,42.2,72.9,873.1,577.9,4.65,4.65,100.0,15.6,15.8,98.5,10.3,21.4,48.1,0.00,0.00,0.01,0.00,0.00,0.71,0.06,0.00,0.18,https://fbref.com/en/players/f72f1743/Ron-Thorben-Hoffmann,f72f1743,2. Bundesliga
157,Marcel Hoffmeier,GER,DF,Paderborn 07,24-177,1999,15.3,61.1,70.4,86.8,1187.0,400.2,23.8,25.7,92.6,30.0,32.8,91.4,7.06,10.4,67.9,0.00,0.04,0.07,-0.04,0.39,4.44,0.78,0.26,4.12,https://fbref.com/en/players/7d3a9f98/Marcel-Hoffmeier,7d3a9f98,2. Bundesliga
