Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
90,Jonas David,GER,DF,Hansa Rostock,23-306,2000,7,496,71,32.4,5.5,0.91,90,0.91,0.36,23,0.55,1.00,0.73,1.82,-1.09,-1.09,-0.65,1.05,1.87,-0.84,-0.83,-0.65,https://fbref.com/en/players/98cd5d88/Jonas-David,98cd5d88,2. Bundesliga
91,Saulo Decarli,SUI,DF,Braunschweig,31-338,1992,12,485,40,31.7,5.4,0.93,80,0.74,1.30,12,0.37,1.08,0.74,2.41,-1.67,-1.67,-1.15,1.00,1.76,-0.76,-0.76,-0.56,https://fbref.com/en/players/41df88b8/Saulo-Decarli,41df88b8,2. Bundesliga
92,Jannik Dehm,GER,"DF,MF",Hannover 96,27-251,1996,15,1052,70,68.8,11.7,1.20,75,0.17,0.09,5,0.17,1.53,1.79,1.11,0.68,+0.68,+0.87,1.50,1.17,0.32,+0.32,+0.29,https://fbref.com/en/players/c33a2d88/Jannik-Dehm,c33a2d88,2. Bundesliga
93,Steven van der Sloot,NED,DF,Schalke 04,21-186,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/881b07f0/Steven-van-der-Sloot,881b07f0,2. Bundesliga
94,Jasper van der Werff,SUI,DF,Hansa Rostock,25-030,1998,12,1010,84,66.0,11.2,0.98,90,0.98,0.09,20,0.00,0.83,0.98,1.79,-0.80,-0.80,-0.46,1.50,1.54,-0.04,-0.04,+1.04,https://fbref.com/en/players/1d896c05/Jasper-van-der-Werff,1d896c05,2. Bundesliga
95,Oumar Diakhite,SEN,DF,Osnabrück,30-030,1993,7,497,71,32.5,5.5,1.09,83,0.73,0.18,1,0.55,1.00,1.09,1.27,-0.18,-0.18,+1.74,1.29,1.71,-0.42,-0.42,+0.43,https://fbref.com/en/players/f85458cf/Oumar-Diakhite,f85458cf,2. Bundesliga
96,Maximilian Dietz,USA,DF,Greuther Fürth,21-333,2002,16,1178,74,77.0,13.1,1.07,82,0.84,0.15,18,0.00,1.63,1.68,1.22,0.46,+0.46,+0.20,1.44,1.17,0.27,+0.27,+0.30,https://fbref.com/en/players/4a78b64f/Maximilian-Dietz,4a78b64f,2. Bundesliga
97,Jean-Luc Dompé,FRA,"FW,MF",Hamburger SV,28-149,1995,15,737,49,48.2,8.2,0.98,68,0.12,0.85,27,0.00,2.00,2.56,1.10,1.46,+1.47,+1.58,2.21,1.71,0.49,+0.49,+0.09,https://fbref.com/en/players/9ffdf29a/Jean-Luc-Dompe,9ffdf29a,2. Bundesliga
98,Anton Donkor,GER,"DF,FW",Braunschweig,26-058,1997,16,1433,90,93.7,15.9,1.01,90,0.94,0.00,,0.00,0.88,1.01,1.89,-0.88,-0.88,+0.05,1.31,1.65,-0.33,-0.33,+0.74,https://fbref.com/en/players/cfa9d46b/Anton-Donkor,cfa9d46b,2. Bundesliga
99,Dennis Dressel,GER,MF,Hansa Rostock,25-074,1998,17,1438,85,94.0,16.0,1.06,85,0.81,0.00,,0.00,1.00,0.94,1.63,-0.69,-0.69,-0.69,1.18,1.54,-0.36,-0.36,+0.55,https://fbref.com/en/players/45136712/Dennis-Dressel,45136712,2. Bundesliga
100,Patrick Drewes,GER,GK,Karlsruher,30-338,1993,17,1530,90,100.0,17.0,1.00,90,1.00,0.00,,0.00,1.24,1.76,1.76,0.00,0.00,,1.59,1.57,0.02,+0.02,,https://fbref.com/en/players/a8403737/Patrick-Drewes,a8403737,2. Bundesliga
101,Dominick Drexler,GER,"MF,FW",Schalke 04,33-227,1990,10,498,50,32.5,5.5,1.27,60,0.00,0.55,25,0.18,1.20,1.64,2.36,-0.73,-0.72,-0.72,1.78,1.67,0.11,+0.11,+0.27,https://fbref.com/en/players/809940aa/Dominick-Drexler,809940aa,2. Bundesliga
102,Jeremy Dudziak,TUN,"DF,MF",Hertha BSC,28-133,1995,8,562,70,36.7,6.2,1.29,70,0.48,0.00,,0.00,1.13,1.94,1.45,0.48,+0.48,+0.11,1.61,1.69,-0.08,-0.09,-0.22,https://fbref.com/en/players/5a8d6540/Jeremy-Dudziak,5a8d6540,2. Bundesliga
103,Taylan Duman,GER,MF,Nürnberg,26-162,1997,9,401,45,26.2,4.5,1.33,56,0.00,0.67,22,1.11,1.11,0.89,2.22,-1.33,-1.35,-1.11,1.18,1.29,-0.11,-0.12,+0.05,https://fbref.com/en/players/c13867c5/Taylan-Duman,c13867c5,2. Bundesliga
104,Luca Dürholtz,GER,"MF,FW",Elversberg,30-143,1993,6,106,18,6.9,1.2,0.00,,0.00,5.00,18,6.67,1.50,1.67,4.17,-2.50,-2.55,-2.55,2.42,3.17,-0.75,-0.74,-0.74,https://fbref.com/en/players/a5483c84/Luca-Durholtz,a5483c84,2. Bundesliga
105,Erik Durm,GER,"DF,MF",Kaiserslautern,31-241,1992,4,249,62,16.3,2.8,0.71,80,0.36,0.71,45,2.14,0.00,0.71,2.50,-1.79,-1.81,-1.60,0.82,1.96,-1.14,-1.17,-1.15,https://fbref.com/en/players/cf623c78/Erik-Durm,cf623c78,2. Bundesliga
106,Eldin Dzogovic,LUX,MF,Magdeburg,20-214,2003,1,28,28,1.8,0.3,0.00,,0.00,3.33,28,10.0,3.00,6.67,0.00,6.67,+6.43,+6.43,4.33,0.67,3.67,+3.53,+3.56,https://fbref.com/en/players/ed735681/Eldin-Dzogovic,ed735681,2. Bundesliga
107,Adam Dźwigała,POL,DF,St. Pauli,28-105,1995,4,229,57,15.0,2.5,1.20,75,0.80,0.40,4,4.40,2.00,2.00,0.80,1.20,+1.18,+0.28,1.28,0.96,0.32,+0.31,-0.37,https://fbref.com/en/players/75edc8ce/Adam-Dzwigala,75edc8ce,2. Bundesliga
108,Johannes Eggestein,GER,FW,St. Pauli,25-245,1998,13,933,72,61.0,10.4,1.15,78,0.10,0.10,1,0.38,2.08,2.12,0.96,1.15,+1.16,+0.55,1.48,0.83,0.66,+0.66,+0.10,https://fbref.com/en/players/d571df78/Johannes-Eggestein,d571df78,2. Bundesliga
109,Kai Eisele,GER,GK,Karlsruher,28-197,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/e80750a9/Kai-Eisele,e80750a9,2. Bundesliga
110,Julian Eitschberger,GER,MF,Hertha BSC,19-309,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/943b9602/Julian-Eitschberger,943b9602,2. Bundesliga
111,Daniel Elfadli,LBY,"DF,MF",Magdeburg,26-277,1997,13,985,76,64.4,10.9,1.10,79,0.83,0.09,35,0.00,1.23,1.56,1.56,0.00,0.00,-0.33,1.41,1.44,-0.03,-0.03,-0.18,https://fbref.com/en/players/e4433e5a/Daniel-Elfadli,e4433e5a,2. Bundesliga
112,Nassim Elouarti,GER,MF,Wehen,18-361,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/b95341c1/Nassim-Elouarti,b95341c1,2. Bundesliga
113,Jan Elvedi,SUI,DF,Kaiserslautern,27-100,1996,17,1530,90,100.0,17.0,1.00,90,1.00,0.00,,0.00,1.06,1.65,2.12,-0.47,-0.47,,1.54,1.75,-0.21,-0.21,,https://fbref.com/en/players/e622de45/Jan-Elvedi,e622de45,2. Bundesliga
114,Keita Endo,JPN,"MF,DF",Braunschweig,26-047,1997,6,256,43,16.7,2.8,0.71,57,0.00,1.43,36,1.43,0.00,0.00,1.79,-1.79,-1.76,-1.05,0.96,1.54,-0.57,-0.56,-0.22,https://fbref.com/en/players/1a83027b/Keita-Endo,1a83027b,2. Bundesliga
115,Erik Engelhardt,GER,FW,Osnabrück,25-265,1998,17,1410,83,92.2,15.7,1.02,85,0.57,0.06,45,0.00,0.53,0.76,2.04,-1.27,-1.28,+0.97,0.92,1.66,-0.73,-0.73,-0.29,https://fbref.com/en/players/9056cc65/Erik-Engelhardt,9056cc65,2. Bundesliga
116,Marcel Engelhardt,GER,GK,Holstein Kiel,30-278,1993,0,,,,,0,,0,0,,10,,,,,,,,,,,,https://fbref.com/en/players/9b5d0904/Marcel-Engelhardt,9b5d0904,2. Bundesliga
117,Yannik Engelhardt,GER,MF,Düsseldorf,22-335,2001,14,1192,85,77.9,13.2,0.98,90,0.98,0.08,22,0.15,2.07,2.65,1.36,1.29,+1.28,+1.55,1.86,1.27,0.60,+0.60,+0.92,https://fbref.com/en/players/fac66db3/Yannik-Engelhardt,fac66db3,2. Bundesliga
118,Martin Ens,GER,MF,Paderborn 07,22-019,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/74e8ba7f/Martin-Ens,74e8ba7f,2. Bundesliga
119,Sebastian Ernst,GER,"MF,FW",Hannover 96,28-310,1995,10,104,10,6.8,1.2,0.00,,0.00,8.33,10,5.00,1.30,2.50,0.83,1.67,+1.73,+1.42,2.50,1.33,1.08,+1.14,+0.98,https://fbref.com/en/players/2c6cb5ff/Sebastian-Ernst,2c6cb5ff,2. Bundesliga
120,Tjark Ernst,GER,GK,Hertha BSC,20-299,2003,14,1260,90,82.4,14.0,1.00,90,1.00,0.00,,0.14,1.57,2.14,1.71,0.43,+0.43,+0.10,1.50,1.58,-0.08,-0.08,-0.74,https://fbref.com/en/players/3f6c3ae0/Tjark-Ernst,3f6c3ae0,2. Bundesliga
121,Patrick Erras,GER,DF,Holstein Kiel,28-352,1995,8,660,83,43.1,7.3,1.10,83,0.82,0.00,,0.00,2.63,2.19,0.82,1.37,+1.36,+1.36,1.88,1.14,0.74,+0.74,+0.79,https://fbref.com/en/players/e3f6253d/Patrick-Erras,e3f6253d,2. Bundesliga
122,Brooklyn Ezeh,GER,"DF,MF",Hannover 96,22-199,2001,7,140,20,9.2,1.6,0.63,90,0.63,3.75,8,3.13,1.29,1.88,2.50,-0.63,-0.64,-1.16,1.69,2.25,-0.56,-0.55,-0.86,https://fbref.com/en/players/cd0252a2/Brooklyn-Ezeh,cd0252a2,2. Bundesliga
123,Kimberly Ezekwem,GER,DF,Paderborn 07,22-203,2001,7,408,58,26.7,4.5,0.89,90,0.89,0.67,16,0.22,1.14,0.89,2.22,-1.33,-1.32,-1.80,1.27,1.87,-0.62,-0.61,-1.02,https://fbref.com/en/players/56e6a1c9/Kimberly-Ezekwem,56e6a1c9,2. Bundesliga
124,Jonah Fabisch,ZIM,MF,Magdeburg,22-148,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,https://fbref.com/en/players/41840b52/Jonah-Fabisch,41840b52,2. Bundesliga
125,Wahid Faghir,DEN,FW,Elversberg,20-163,2003,7,371,53,24.2,4.1,0.98,71,0.00,0.73,29,0.00,1.43,1.71,2.20,-0.49,-0.49,-0.41,1.71,1.61,0.10,+0.09,+0.19,https://fbref.com/en/players/93c9e7d9/Wahid-Faghir,93c9e7d9,2. Bundesliga
126,Ralf Fährmann,GER,GK,Schalke 04,35-103,1988,7,630,90,41.2,7.0,1.00,90,1.00,0.00,,0.29,1.86,2.29,1.86,0.43,+0.43,+1.13,1.49,1.04,0.43,+0.43,+0.86,https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann,1e43fad8,2. Bundesliga
127,Amin Farouk,GER,MF,Wehen,20-170,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/347fc19c/Amin-Farouk,347fc19c,2. Bundesliga
128,Gino Fechner,GER,MF,Wehen,26-125,1997,16,1094,68,71.5,12.2,1.15,77,0.49,0.16,11,0.00,1.19,0.98,1.07,-0.08,-0.08,+0.33,1.34,1.80,-0.46,-0.46,+0.04,https://fbref.com/en/players/93d665dc/Gino-Fechner,93d665dc,2. Bundesliga
129,Manuel Feil,GER,"FW,MF",Elversberg,29-092,1994,17,1003,59,65.6,11.1,1.08,72,0.09,0.45,28,0.00,1.41,1.35,1.71,-0.36,-0.36,-0.53,1.11,1.53,-0.42,-0.42,-1.08,https://fbref.com/en/players/9341203b/Manuel-Feil,9341203b,2. Bundesliga
130,Robin Fellhauer,GER,"MF,DF",Elversberg,25-352,1998,12,1058,88,69.2,11.8,1.02,88,0.76,0.00,,0.08,1.17,1.69,1.69,0.00,0.00,+0.57,1.11,1.49,-0.38,-0.38,-1.08,https://fbref.com/en/players/b6ce3e6c/Robin-Fellhauer,b6ce3e6c,2. Bundesliga
131,Elione Fernandes Neto,GER,MF,Düsseldorf,18-138,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/8f577c73/Elione-Fernandes-Neto,8f577c73,2. Bundesliga
132,Florian Flick,GER,MF,Nürnberg,23-252,2000,10,797,80,52.1,8.9,1.01,86,0.90,0.11,19,0.11,1.60,1.46,1.91,-0.45,-0.45,+0.16,1.20,1.71,-0.51,-0.51,-0.75,https://fbref.com/en/players/9642c929/Florian-Flick,9642c929,2. Bundesliga
133,Moritz Flotho,GER,FW,Paderborn 07,21-227,2002,1,63,63,4.1,0.7,1.43,63,0.00,0.00,,5.71,3.00,0.00,0.00,0.00,0.00,0.00,1.14,0.29,0.86,+0.88,+0.78,https://fbref.com/en/players/f47ff834/Moritz-Flotho,f47ff834,2. Bundesliga
134,Antonio Foti,CYP,"MF,FW",Hannover 96,20-066,2003,5,61,12,4.0,0.7,0.00,,0.00,7.14,12,11.4,1.80,2.86,1.43,1.43,+1.48,+1.11,1.00,1.86,-0.86,-0.96,-1.23,https://fbref.com/en/players/29b0852c/Antonio-Foti,29b0852c,2. Bundesliga
135,Marcel Franke,GER,DF,Karlsruher,30-278,1993,15,1350,90,88.2,15.0,1.00,90,1.00,0.00,,0.00,1.13,1.67,1.73,-0.07,-0.07,-0.57,1.57,1.51,0.06,+0.06,+0.33,https://fbref.com/en/players/788da372/Marcel-Franke,788da372,2. Bundesliga
136,Hólmbert Friðjónsson,ISL,FW,Holstein Kiel,30-264,1993,9,243,27,15.9,2.7,0.37,61,0.00,2.96,23,1.48,2.00,0.74,1.11,-0.37,-0.37,-1.14,1.70,1.81,-0.15,-0.14,-0.52,https://fbref.com/en/players/5e175384/Holmbert-Fridjonsson,5e175384,2. Bundesliga
137,Kianz Froese,CAN,"MF,FW",Wehen,27-267,1996,13,633,49,41.4,7.0,1.14,66,0.00,0.71,22,0.29,1.46,1.00,1.29,-0.29,-0.28,-0.18,1.14,1.94,-0.80,-0.80,-0.56,https://fbref.com/en/players/b4585578/Kianz-Froese,b4585578,2. Bundesliga
138,Nils Fröling,SWE,"MF,FW",Hansa Rostock,23-263,2000,16,743,46,48.6,8.3,0.84,76,0.00,1.08,24,0.00,1.06,0.84,1.45,-0.60,-0.61,+0.08,0.98,1.55,-0.58,-0.59,-0.38,https://fbref.com/en/players/5c9c3b66/Nils-Froling,5c9c3b66,2. Bundesliga
139,Seymour Fünger,GER,DF,Düsseldorf,21-235,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/cef78c68/Seymour-Funger,cef78c68,2. Bundesliga
140,Nicolas Gavory,FRA,DF,Düsseldorf,28-326,1995,12,740,62,48.4,8.2,1.10,79,0.61,0.37,10,0.37,1.92,2.07,1.10,0.98,+0.97,+0.06,1.56,0.98,0.57,+0.57,+0.35,https://fbref.com/en/players/47a0b54d/Nicolas-Gavory,47a0b54d,2. Bundesliga
141,Linus Gechter,GER,DF,Hertha BSC,19-315,2004,6,334,56,21.8,3.7,0.81,90,0.81,0.81,21,0.81,1.33,1.62,1.89,-0.27,-0.27,-0.87,1.14,1.95,-0.78,-0.80,-1.09,https://fbref.com/en/players/ad2b068c/Linus-Gechter,ad2b068c,2. Bundesliga
142,Johannes Geis,GER,MF,Nürnberg,30-144,1993,6,207,35,13.5,2.3,1.30,62,0.43,1.30,7,3.04,1.17,0.43,4.35,-3.91,-3.91,-3.91,0.78,2.39,-1.65,-1.64,-1.72,https://fbref.com/en/players/294450ba/Johannes-Geis,294450ba,2. Bundesliga
143,Vincent Gembalies,GER,DF,Paderborn 07,23-355,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/289beeab/Vincent-Gembalies,289beeab,2. Bundesliga
144,Marius Gersbeck,GER,GK,Hertha BSC,28-202,1995,0,,,,,0,,0,0,,6,,,,,,,,,,,,https://fbref.com/en/players/0a0f2a38/Marius-Gersbeck,0a0f2a38,2. Bundesliga
145,Niko Gießelmann,GER,DF,Greuther Fürth,32-104,1991,4,233,58,15.2,2.6,1.54,58,0.38,0.00,,0.00,2.00,2.31,1.92,0.38,+0.39,-0.03,1.42,1.12,0.27,+0.29,+0.10,https://fbref.com/en/players/7242b495/Niko-Giesselmann,7242b495,2. Bundesliga
146,Daniel Ginczek,GER,FW,Düsseldorf,32-270,1991,10,366,37,23.9,4.1,0.98,78,0.00,1.46,9,0.73,1.50,1.22,0.49,0.73,+0.74,-0.27,1.02,1.20,-0.17,-0.17,-0.73,https://fbref.com/en/players/e5f63987/Daniel-Ginczek,e5f63987,2. Bundesliga
147,Robert Glatzel,GER,FW,Hamburger SV,30-000,1994,17,1482,87,96.9,16.5,1.03,87,0.67,0.00,,0.00,1.82,1.88,1.33,0.55,+0.55,-3.20,1.96,1.59,0.37,+0.37,-2.28,https://fbref.com/en/players/18a9efe4/Robert-Glatzel,18a9efe4,2. Bundesliga
148,Dave Gnaase,GER,"MF,DF",Osnabrück,27-013,1996,15,1099,73,71.8,12.2,0.98,85,0.41,0.25,28,0.08,0.60,0.90,2.30,-1.39,-1.39,-0.14,1.01,1.72,-0.71,-0.71,-0.01,https://fbref.com/en/players/61f706e3/Dave-Gnaase,61f706e3,2. Bundesliga
149,Silas Gnaka,CIV,"MF,DF",Magdeburg,25-021,1998,16,1134,71,74.1,12.6,0.95,85,0.63,0.32,30,0.00,1.25,1.75,1.67,0.08,+0.08,-0.15,1.57,1.31,0.26,+0.27,+0.89,https://fbref.com/en/players/afedca0e/Silas-Gnaka,afedca0e,2. Bundesliga
150,Benjamin Goller,GER,FW,Nürnberg,25-007,1999,15,1174,78,76.7,13.0,1.08,81,0.54,0.08,45,0.08,1.53,1.54,1.92,-0.38,-0.38,+0.63,1.36,1.55,-0.18,-0.18,-0.12,https://fbref.com/en/players/d5980989/Benjamin-Goller,d5980989,2. Bundesliga
151,Tim Goller,GER,GK,Hertha BSC,18-347,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/743bf960/Tim-Goller,743bf960,2. Bundesliga
152,Johan Gomez,USA,"MF,FW",Braunschweig,22-169,2001,17,1147,67,75.0,12.7,1.02,76,0.16,0.31,39,0.00,0.82,0.94,1.57,-0.63,-0.63,+1.02,1.31,1.36,-0.05,-0.05,+1.32,https://fbref.com/en/players/2bbe2f33/Johan-Gomez,2bbe2f33,2. Bundesliga
153,Jérôme Gondorf,GER,MF,Karlsruher,35-196,1988,14,1119,80,73.1,12.4,1.05,85,0.56,0.08,15,0.00,1.29,1.94,1.85,0.08,+0.08,+0.30,1.58,1.72,-0.14,-0.14,-0.60,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf,49ffe0f2,2. Bundesliga
154,Thijmen Goppel,NED,DF,Wehen,26-326,1997,16,1163,73,76.0,12.9,1.09,78,0.47,0.16,35,0.08,1.31,1.01,1.47,-0.47,-0.46,-1.20,1.31,1.80,-0.49,-0.49,-0.08,https://fbref.com/en/players/45df4830/Thijmen-Goppel,45df4830,2. Bundesliga
155,Julian Green,USA,MF,Greuther Fürth,28-216,1995,16,1364,85,89.2,15.2,1.05,85,0.86,0.00,,0.00,1.75,1.64,1.25,0.39,+0.40,-0.15,1.49,1.18,0.31,+0.31,+0.98,https://fbref.com/en/players/ad1d6fa4/Julian-Green,ad1d6fa4,2. Bundesliga
156,Sebastian Griesbeck,GER,"MF,DF",Braunschweig,33-097,1990,12,832,69,54.4,9.2,0.98,86,0.76,0.33,19,0.33,0.92,0.65,2.17,-1.52,-1.51,-1.39,1.15,1.74,-0.59,-0.58,-0.45,https://fbref.com/en/players/a8db7ebb/Sebastian-Griesbeck,a8db7ebb,2. Bundesliga
157,Lennart Grill,GER,GK,Osnabrück,24-348,1999,15,1350,90,88.2,15.0,1.00,90,1.00,0.00,,0.13,0.47,0.93,2.47,-1.53,-1.53,-1.53,1.07,1.79,-0.72,-0.72,-0.07,https://fbref.com/en/players/37998008/Lennart-Grill,37998008,2. Bundesliga
158,Adriano Grimaldi,GER,FW,Paderborn 07,32-278,1991,14,707,51,46.2,7.9,0.89,77,0.13,0.89,24,0.00,1.64,1.65,0.63,1.01,+1.02,+1.89,1.47,1.28,0.19,+0.19,+0.10,https://fbref.com/en/players/8ca5bcda/Adriano-Grimaldi,8ca5bcda,2. Bundesliga
159,Serhat Güler,GER,"FW,MF",Hansa Rostock,26-180,1997,10,75,8,4.9,0.8,0.00,,0.00,12.5,8,7.50,0.90,3.75,1.25,2.50,+2.40,+3.20,1.63,4.00,-2.37,-2.20,-1.91,https://fbref.com/en/players/b0414339/Serhat-Guler,b0414339,2. Bundesliga
160,Lasse Günther,GER,"DF,MF",Wehen,20-293,2003,9,219,24,14.3,2.4,0.83,45,0.00,2.92,18,0.42,1.78,2.08,1.25,0.83,+0.82,+1.17,1.67,1.75,-0.08,-0.07,+0.47,https://fbref.com/en/players/00672803/Lasse-Gunther,00672803,2. Bundesliga
161,Luca Günther,GER,MF,St. Pauli,22-055,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,https://fbref.com/en/players/00945e46/Luca-Gunther,00945e46,2. Bundesliga
162,Ahmet Gürleyen,GER,DF,Nürnberg,24-257,1999,13,894,69,58.4,9.9,1.01,82,0.81,0.30,26,0.20,1.77,1.52,1.82,-0.30,-0.30,+0.55,1.30,1.43,-0.13,-0.13,+0.07,https://fbref.com/en/players/c58a9db7/Ahmet-Gurleyen,c58a9db7,2. Bundesliga
163,Jan Gyamerah,GER,DF,Nürnberg,28-204,1995,15,1168,78,76.3,13.0,1.00,85,0.62,0.15,34,0.08,1.40,1.62,1.85,-0.23,-0.23,+1.26,1.45,1.49,-0.04,-0.04,+0.49,https://fbref.com/en/players/0faca7a5/Jan-Gyamerah,0faca7a5,2. Bundesliga
164,Maxwell Gyamfi,GER,DF,Osnabrück,23-355,2000,17,1419,83,92.7,15.8,0.95,89,0.89,0.13,41,0.00,0.53,0.89,2.41,-1.52,-1.52,-2.33,1.02,1.74,-0.72,-0.72,-0.18,https://fbref.com/en/players/4537a5f9/Maxwell-Gyamfi,4537a5f9,2. Bundesliga
165,Oussama Haddadi,TUN,DF,Greuther Fürth,31-345,1992,14,900,64,58.8,10.0,0.80,81,0.60,0.60,42,0.10,1.86,1.30,0.70,0.60,+0.60,+0.46,1.30,1.24,0.05,+0.05,-0.36,https://fbref.com/en/players/ec400194/Oussama-Haddadi,ec400194,2. Bundesliga
166,Dennis Hadzikadunic,BIH,DF,Hamburger SV,25-183,1998,13,1077,83,70.4,12.0,1.00,87,0.75,0.08,38,0.17,1.62,1.58,1.17,0.42,+0.42,-0.77,1.88,1.62,0.26,+0.26,-0.63,https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic,82cfae2a,2. Bundesliga
167,Max Hagemoser,GER,GK,Hansa Rostock,21-001,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/3e30bab1/Max-Hagemoser,3e30bab1,2. Bundesliga
168,Marcel Halstenberg,GER,DF,Hannover 96,32-103,1991,17,1485,87,97.1,16.5,1.03,87,0.97,0.00,,0.00,1.41,1.76,1.39,0.36,+0.36,-1.64,1.45,1.20,0.25,+0.25,+0.90,https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg,8ff2354e,2. Bundesliga
169,Tim Handwerker,GER,"DF,MF",Nürnberg,25-234,1998,11,697,63,45.6,7.7,0.91,82,0.52,0.52,31,0.52,1.55,1.17,1.30,-0.13,-0.13,+0.74,1.32,1.22,0.10,+0.11,+0.48,https://fbref.com/en/players/33a81b3d/Tim-Handwerker,33a81b3d,2. Bundesliga
170,Mohamed El Hankouri,MAR,"MF,DF",Magdeburg,26-191,1997,6,295,49,19.3,3.3,0.91,78,0.30,0.91,20,0.00,1.83,2.42,2.73,-0.30,-0.31,-0.52,1.52,1.91,-0.39,-0.40,-0.53,https://fbref.com/en/players/d3a7f047/Mohamed-El-Hankouri,d3a7f047,2. Bundesliga
171,Mattes Hansen,GER,MF,Paderborn 07,19-238,2004,15,1025,68,67.0,11.4,1.05,80,0.70,0.26,21,0.09,1.53,1.49,1.84,-0.35,-0.35,-1.06,1.46,1.42,0.04,+0.04,-0.27,https://fbref.com/en/players/ebabe169/Mattes-Hansen,ebabe169,2. Bundesliga
172,Daniel Hanslik,GER,"MF,FW",Kaiserslautern,27-094,1996,13,194,15,12.7,2.2,0.00,,0.00,5.91,15,1.82,1.31,1.82,2.27,-0.45,-0.46,+0.01,2.91,1.91,1.00,+1.01,+1.39,https://fbref.com/en/players/0e3a8469/Daniel-Hanslik,0e3a8469,2. Bundesliga
173,Marcel Hartel,GER,MF,St. Pauli,27-354,1996,17,1525,90,99.7,16.9,1.01,90,0.83,0.00,,0.00,1.94,1.72,0.89,0.83,+0.83,-35.17,1.50,0.89,0.62,+0.61,-3.55,https://fbref.com/en/players/614eca9b/Marcel-Hartel,614eca9b,2. Bundesliga
174,Daichi Hayashi,JPN,FW,Nürnberg,26-230,1997,12,564,47,36.9,6.3,0.79,78,0.32,1.11,25,0.16,1.33,1.75,1.75,0.00,0.00,+0.84,1.63,1.54,0.10,+0.10,+0.41,https://fbref.com/en/players/b5611533/Daichi-Hayashi,b5611533,2. Bundesliga
175,Daniel Heber,GER,DF,Magdeburg,29-188,1994,16,1426,89,93.2,15.8,1.01,89,0.95,0.00,,0.00,1.19,1.84,1.65,0.19,+0.19,+1.05,1.49,1.39,0.10,+0.10,+0.95,https://fbref.com/en/players/242027ec/Daniel-Heber,242027ec,2. Bundesliga
176,Justin Heekeren,GER,GK,Schalke 04,23-042,2000,2,180,90,11.8,2.0,1.00,90,1.00,0.00,,4.50,0.00,1.00,2.00,-1.00,-1.00,-0.87,2.00,1.35,0.65,+0.64,+0.81,https://fbref.com/en/players/309ff595/Justin-Heekeren,309ff595,2. Bundesliga
177,Philip Heise,GER,DF,Karlsruher,32-202,1991,14,1123,80,73.4,12.5,1.04,83,0.56,0.08,45,0.16,1.29,1.92,2.08,-0.16,-0.16,-0.60,1.62,1.71,-0.09,-0.09,-0.42,https://fbref.com/en/players/ef66b362/Philip-Heise,ef66b362,2. Bundesliga
178,Philipp Hercher,GER,"FW,DF",Kaiserslautern,27-293,1996,5,67,13,4.4,0.7,0.00,,0.00,7.14,13,10.0,0.00,0.00,2.86,-2.86,-2.69,-2.32,2.14,2.71,-0.57,-0.48,-0.28,https://fbref.com/en/players/7f55cad3/Philipp-Hercher,7f55cad3,2. Bundesliga
179,David Herold,GER,DF,Karlsruher,20-322,2003,11,404,37,26.4,4.5,0.89,78,0.44,1.56,13,1.33,0.64,1.33,0.89,0.44,+0.45,+0.61,1.51,1.18,0.31,+0.32,+0.40,https://fbref.com/en/players/4e1ba0ae/David-Herold,4e1ba0ae,2. Bundesliga
