Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-07-03,20:00,Série A,Matchweek 13,Mon,Away,W,2,1,Goiás,0.9,1.9,37,10394.0,Gabriel,4-1-4-1,Denis da Silva Ribeiro Serafim,Match Report,
2023-07-08,18:30,Série A,Matchweek 14,Sat,Home,W,3,1,América (MG),1.9,1.1,43,24653.0,Henrique,4-1-4-1,Rafael Rodrigo Klein,Match Report,
2023-07-16,11:00,Série A,Matchweek 15,Sun,Away,D,0,0,Cruzeiro,1.1,0.8,45,22123.0,Gabriel,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2023-07-24,19:00,Série A,Matchweek 16,Mon,Home,W,2,0,Fluminense,1.9,1.0,28,32872.0,Henrique,4-1-4-1,Flavio de Souza,Match Report,
2023-07-30,16:00,Série A,Matchweek 17,Sun,Away,L,1,4,Botafogo (RJ),1.2,0.9,43,43071.0,Henrique,4-1-4-1,João Vitor Gobi,Match Report,
2023-08-06,18:30,Série A,Matchweek 18,Sun,Home,L,0,1,Bragantino,0.5,1.0,50,34010.0,Henrique,4-1-4-1,Yuri Elino Ferreira da Cruz,Match Report,
2023-08-13,16:00,Série A,Matchweek 19,Sun,Away,L,1,3,Corinthians,0.8,2.4,46,42171.0,Henrique,4-1-4-1,Ramon Abatti Abel,Match Report,
2023-08-20,16:00,Série A,Matchweek 20,Sun,Home,L,2,3,Flamengo,2.6,1.9,38,31851.0,Henrique,4-1-4-1,Raphael Claus,Match Report,
2023-08-27,18:30,Série A,Matchweek 21,Sun,Away,L,1,3,Fortaleza,1.0,2.5,47,12467.0,Benjamín Kuscevic,4-1-4-1,Matheus Delgado Candançan,Match Report,
2023-09-14,20:00,Série A,Matchweek 23,Thu,Home,L,2,4,Bahia,1.3,3.8,55,22961.0,Benjamín Kuscevic,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,
2023-09-21,19:00,Série A,Matchweek 24,Thu,Away,L,1,5,Vasco da Gama,0.5,3.5,46,20321.0,Benjamín Kuscevic,4-4-2,Flavio de Souza,Match Report,
2023-09-27,19:00,Série A,Matchweek 22,Wed,Away,L,1,2,São Paulo,0.8,1.6,37,31720.0,Willian Farias,4-1-4-1,Savio Pereira,Match Report,
2023-10-01,16:00,Série A,Matchweek 25,Sun,Home,W,2,0,Ath Paranaense,0.5,0.9,35,20992.0,Willian Farias,4-1-4-1,Bruno Arleu,Match Report,
2023-10-08,18:30,Série A,Matchweek 26,Sun,Away,W,2,1,Atlético Mineiro,0.8,0.6,38,38350.0,Willian Farias,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2023-10-18,20:00,Série A,Matchweek 27,Wed,Home,L,0,3,Cuiabá,1.4,0.4,63,20873.0,Willian Farias,4-1-4-1,Denis da Silva Ribeiro Serafim,Match Report,
2023-10-22,18:30,Série A,Matchweek 28,Sun,Home,L,0,2,Palmeiras,0.6,1.1,46,19387.0,Henrique,4-1-4-1,Rafael Rodrigo Klein,Match Report,
2023-10-26,21:30,Série A,Matchweek 29,Thu,Away,L,1,2,Santos,0.8,2.2,37,12205.0,Willian Farias,4-1-4-1,Wagner Magalhães,Match Report,
2023-10-29,18:30,Série A,Matchweek 30,Sun,Away,W,4,3,Internacional,2.7,2.7,38,36272.0,Henrique,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,
2023-11-01,20:00,Série A,Matchweek 31,Wed,Home,L,1,2,Grêmio,1.5,1.4,52,24308.0,Willian Farias,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2023-11-05,18:30,Série A,Matchweek 32,Sun,Home,L,0,1,Goiás,0.3,1.3,50,12942.0,Willian Farias,4-1-4-1,Rafael Rodrigo Klein,Match Report,
2023-11-08,19:00,Série A,Matchweek 33,Wed,Away,W,3,0,América (MG),0.9,0.4,41,1943.0,Henrique,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2023-11-11,16:00,Série A,Matchweek 34,Sat,Home,W,1,0,Cruzeiro,0.7,0.6,45,7243.0,Henrique,4-1-4-1,Braulio Machado,Match Report,
2023-11-25,21:00,Série A,Matchweek 35,Sat,Away,L,1,2,Fluminense,0.8,1.9,36,19919.0,Benjamín Kuscevic,4-4-2,Matheus Delgado Candançan,Match Report,
2023-11-29,21:30,Série A,Matchweek 36,Wed,Home,D,1,1,Botafogo (RJ),1.7,2.0,47,,Benjamín Kuscevic,4-1-4-1,Rodrigo José Pereira de Lima,Match Report,
2023-12-03,18:30,Série A,Matchweek 37,Sun,Away,L,0,1,Bragantino,0.3,2.1,36,3442.0,Willian Farias,4-1-4-1,Dyorgines José Padovani Andrade,Match Report,
2023-12-06,21:30,Série A,Matchweek 38,Wed,Home,L,0,2,Corinthians,0.6,0.9,45,,Willian Farias,4-2-3-1,Jonathan Benkenstein Pinheiro,Match Report,
