Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-10-29,12:00,Liga MX,Apertura 2023 Regular Season,Sun,Away,L,1.0,3.0,Toluca,0.9,1.5,45.0,23924.0,Unai Bilbao,4-2-3-1,César Arturo Ramos,Match Report,
2023-11-01,21:00,Liga MX,Apertura 2023 Regular Season,Wed,Home,L,0.0,1.0,América,0.8,1.1,53.0,22584.0,Javier Güemez,4-2-3-1,Edgar Morales,Match Report,
2023-11-04,16:55,Liga MX,Apertura 2023 Regular Season,Sat,Away,D,2.0,2.0,UANL,0.8,1.9,44.0,39416.0,Javier Güemez,4-2-3-1,Luis Enrique Santander,Match Report,
2023-11-11,17:00,Liga MX,Apertura 2023 Regular Season,Sat,Home,L,0.0,2.0,Santos,1.3,1.0,67.0,14479.0,Javier Güemez,4-2-3-1,Marco Antonio Ortíz,Match Report,
2023-11-23,19:00,Liga MX,Apertura — 7-seed match,Thu,Home,W,3.0,2.0,León,0.6,1.0,44.0,11295.0,Javier Güemez,4-2-3-1,Adonai Escobedo,Match Report,
2023-11-29,21:10,Liga MX,Apertura — Quarter-finals,Wed,Home,W,1.0,0.0,Monterrey,1.1,0.6,55.0,17216.0,Javier Güemez,4-2-3-1,Daniel Quintero,Match Report,Leg 1 of 2
2023-12-02,21:10,Liga MX,Apertura — Quarter-finals,Sat,Away,D,1.0,1.0,Monterrey,0.7,2.0,40.0,,Javier Güemez,4-2-3-1,Víctor Cáceres,Match Report,Leg 2 of 2; Atlético won
2023-12-06,21:00,Liga MX,Apertura — Semi-finals,Wed,Home,L,0.0,5.0,América,1.0,2.7,50.0,,Javier Güemez,4-2-3-1,Adonai Escobedo,Match Report,Leg 1 of 2
2023-12-09,20:00,Liga MX,Apertura — Semi-finals,Sat,Away,W,2.0,0.0,América,2.0,0.2,54.0,,Javier Güemez,4-4-2,César Arturo Ramos,Match Report,Leg 2 of 2; América won
2024-01-12,21:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Mazatlán,,,,,,,,Head-to-Head,
2024-01-19,21:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,UNAM,,,,,,,,Head-to-Head,
2024-01-24,19:00,Liga MX,Clausura 2024 Regular Season,Wed,Home,,,,UANL,,,,,,,,Head-to-Head,
2024-01-27,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Monterrey,,,,,,,,Head-to-Head,
2024-02-04,19:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,Guadalajara,,,,,,,,Head-to-Head,
2024-02-10,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Cruz Azul,,,,,,,,Head-to-Head,
2024-02-17,17:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Tijuana,,,,,,,,Head-to-Head,
2024-02-24,15:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,León,,,,,,,,Head-to-Head,
2024-02-27,19:00,Liga MX,Clausura 2024 Regular Season,Tue,Away,,,,Querétaro,,,,,,,,Head-to-Head,
2024-03-01,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,Puebla,,,,,,,,Head-to-Head,
2024-03-08,21:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Necaxa,,,,,,,,Head-to-Head,
2024-03-17,19:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,Pachuca,,,,,,,,Head-to-Head,
2024-03-30,17:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,América,,,,,,,,Head-to-Head,
2024-04-07,19:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,FC Juárez,,,,,,,,Head-to-Head,
2024-04-14,17:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Atlas,,,,,,,,Head-to-Head,
2024-04-19,22:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,Toluca,,,,,,,,Head-to-Head,
2024-04-28,19:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Santos,,,,,,,,Head-to-Head,
