Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
97,Mathias Delorge,BEL,MF,Sint-Truiden,19-161,2004,19.9,62.1,58.7,3.12,2.61,0.00,0.95,0.40,0.45,0.05,0.00,0.00,0.00,53.3,0.20,0.95,https://fbref.com/en/players/337b736a/Mathias-Delorge,337b736a,Jupiler Pro League
98,Olivier Deman,BEL,"DF,MF",Cercle Brugge,23-277,2000,4.2,51.0,37.6,13.3,0.00,0.00,0.00,4.52,13.3,0.00,0.00,0.00,0.00,36.7,0.00,1.19,https://fbref.com/en/players/13210854/Olivier-Deman,13210854,Jupiler Pro League
99,Kevin Denkey,TOG,FW,Cercle Brugge,23-039,2000,18.9,24.4,23.0,1.27,0.05,0.21,0.00,0.11,0.16,0.00,0.00,0.00,0.00,16.6,0.16,0.85,https://fbref.com/en/players/0d3585b5/Kevin-Denkey,0d3585b5,Jupiler Pro League
100,Jerome Deom,BEL,MF,Eupen,24-264,1999,4.0,31.8,28.8,2.75,0.75,0.50,0.50,2.75,0.75,1.25,0.50,0.25,0.00,21.3,0.25,1.75,https://fbref.com/en/players/6c4a9d2e/Jerome-Deom,6c4a9d2e,Jupiler Pro League
101,Laurent Depoitre,BEL,FW,Gent,35-032,1988,0.2,15.0,15.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/aa5859cb/Laurent-Depoitre,aa5859cb,Jupiler Pro League
102,Gilles Dewaele,BEL,"DF,MF",Standard Liège,27-329,1996,4.6,63.0,51.1,12.0,1.30,0.00,0.00,4.13,9.57,1.09,0.22,0.87,0.00,42.8,0.00,3.04,https://fbref.com/en/players/b25bbf9b/Gilles-Dewaele,b25bbf9b,Jupiler Pro League
103,Sada Diallo,BEL,"MF,DF",RWD Molenbeek,21-170,2002,1.0,45.0,42.0,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,36.0,0.00,2.00,https://fbref.com/en/players/605641e9/Sada-Diallo,605641e9,Jupiler Pro League
104,Amadou Diawara,GUI,MF,Anderlecht,26-175,1997,6.6,42.1,41.7,0.45,0.45,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,35.6,0.00,0.30,https://fbref.com/en/players/bf309d24/Amadou-Diawara,bf309d24,Jupiler Pro League
105,Moussa Djenepo,MLI,"DF,MF",Standard Liège,25-207,1998,10.1,26.6,25.3,1.09,0.40,0.00,0.00,1.49,0.59,0.10,0.10,0.00,0.00,20.6,0.20,0.99,https://fbref.com/en/players/254147d4/Moussa-Djenepo,254147d4,Jupiler Pro League
106,Noah Dodeigne,BEL,"DF,FW",Standard Liège,20-352,2003,0.4,47.5,35.0,12.5,10.0,0.00,0.00,2.50,2.50,0.00,0.00,0.00,0.00,37.5,0.00,0.00,https://fbref.com/en/players/b0cb313b/Noah-Dodeigne,b0cb313b,Jupiler Pro League
107,Kasper Dolberg,DEN,FW,Anderlecht,26-094,1997,16.0,16.4,15.9,0.38,0.00,0.00,0.06,0.19,0.00,0.00,0.00,0.00,0.00,12.4,0.19,0.50,https://fbref.com/en/players/cc83b74d/Kasper-Dolberg,cc83b74d,Jupiler Pro League
108,Joren Dom,BEL,"MF,DF",OH Leuven,34-040,1989,12.6,35.8,30.7,4.76,0.48,0.08,0.32,1.43,4.29,0.00,0.00,0.00,0.00,23.7,0.32,0.79,https://fbref.com/en/players/4b383020/Joren-Dom,4b383020,Jupiler Pro League
109,Djovkar Doudaev,BEL,DF,RWD Molenbeek,20-059,2003,2.3,49.1,47.0,2.17,0.00,0.00,0.43,0.43,2.17,0.00,0.00,0.00,0.00,41.3,0.00,1.30,https://fbref.com/en/players/a33d9448/Djovkar-Doudaev,a33d9448,Jupiler Pro League
110,Vetle Dragsnes,NOR,"DF,MF",Charleroi,29-336,1994,13.6,45.9,36.9,8.90,0.15,0.07,0.07,1.91,8.60,0.15,0.00,0.00,0.00,34.3,0.07,0.74,https://fbref.com/en/players/6062bd22/Vetle-Dragsnes,6062bd22,Jupiler Pro League
111,Denis Drăguș,ROU,FW,Standard Liège,24-186,1999,3.5,22.3,22.3,0.00,0.00,0.29,0.29,1.14,0.00,0.00,0.00,0.00,0.00,13.7,0.00,1.14,https://fbref.com/en/players/0e490f6e/Denis-Dragus,0e490f6e,Jupiler Pro League
112,Anders Dreyer,DEN,"FW,MF",Anderlecht,25-251,1998,15.3,36.3,31.6,4.38,1.31,0.13,0.46,4.12,0.46,2.35,1.05,0.33,0.00,25.4,0.39,1.37,https://fbref.com/en/players/c6486b01/Anders-Dreyer,c6486b01,Jupiler Pro League
113,Olivier Dumont,BEL,"MF,FW",Sint-Truiden,21-308,2002,0.8,46.3,43.8,2.50,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,36.3,0.00,0.00,https://fbref.com/en/players/e1163668/Olivier-Dumont,e1163668,Jupiler Pro League
114,Maxime Dupé,FRA,GK,Anderlecht,30-310,1993,7.0,38.3,31.6,6.71,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.9,0.00,0.00,https://fbref.com/en/players/0e12089d/Maxime-Dupe,0e12089d,Jupiler Pro League
115,Pierre Dwomoh,BEL,MF,RWD Molenbeek,19-201,2004,16.9,41.4,40.4,0.83,0.65,0.30,0.12,0.41,0.18,0.00,0.00,0.00,0.00,34.0,0.18,0.59,https://fbref.com/en/players/f2de3a43/Pierre-Dwomoh,f2de3a43,Jupiler Pro League
116,Aron Dønnum,NOR,"DF,FW",Standard Liège,25-263,1998,4.8,41.0,31.3,9.79,0.83,0.21,1.67,4.79,6.46,2.50,1.04,1.25,0.21,27.7,0.00,0.42,https://fbref.com/en/players/10cff752/Aron-Donnum,10cff752,Jupiler Pro League
117,Dennis Eckert,GER,FW,Union SG,26-364,1997,8.0,17.0,14.9,2.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00,0.00,11.6,0.13,0.50,https://fbref.com/en/players/7f8fb807/Dennis-Eckert,7f8fb807,Jupiler Pro League
118,Chidera Ejuke,NGA,"FW,MF",Antwerp,26-006,1998,5.7,57.9,55.8,1.75,0.18,0.88,1.05,3.86,1.05,0.53,0.35,0.00,0.00,47.5,0.35,1.58,https://fbref.com/en/players/e7f3e8a7/Chidera-Ejuke,e7f3e8a7,Jupiler Pro League
119,Jurgen Ekkelenkamp,NED,MF,Antwerp,23-278,2000,15.4,32.9,31.9,0.78,0.32,0.13,0.26,0.65,0.45,0.00,0.00,0.00,0.00,27.3,0.19,0.78,https://fbref.com/en/players/73d6a176/Jurgen-Ekkelenkamp,73d6a176,Jupiler Pro League
120,Renaud Emond,BEL,FW,Standard Liège,32-034,1991,1.1,20.9,20.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.9,0.00,0.91,https://fbref.com/en/players/5c9ac7f0/Renaud-Emond,5c9ac7f0,Jupiler Pro League
121,Romaric Etonde,FRA,MF,Cercle Brugge,18-253,2005,0.1,30.0,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.00,https://fbref.com/en/players/c99be6dd/Romaric-Etonde,c99be6dd,Jupiler Pro League
122,Alieu Fadera,GAM,FW,Genk,22-066,2001,9.0,37.7,36.2,1.22,0.22,0.22,0.22,2.78,1.00,0.00,0.00,0.00,0.00,27.7,0.22,1.33,https://fbref.com/en/players/53210e42/Alieu-Fadera,53210e42,Jupiler Pro League
123,Noah Fadiga,SEN,"DF,MF",Gent,24-036,1999,1.2,58.3,45.8,12.5,1.67,0.00,0.00,2.50,10.8,0.00,0.00,0.00,0.00,43.3,0.00,1.67,https://fbref.com/en/players/83f03b07/Noah-Fadiga,83f03b07,Jupiler Pro League
124,Matias Fernandez-Pardo,BEL,DF,Gent,18-339,2005,0.1,80.0,80.0,0.00,0.00,0.00,0.00,30.0,0.00,0.00,0.00,0.00,0.00,60.0,0.00,10.0,https://fbref.com/en/players/0cdb6a2a/Matias-Fernandez-Pardo,0cdb6a2a,Jupiler Pro League
125,Fabio Ferraro,BEL,MF,RWD Molenbeek,21-127,2002,0.2,25.0,20.0,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,25.0,0.00,0.00,https://fbref.com/en/players/9818e273/Fabio-Ferraro,9818e273,Jupiler Pro League
126,Oleksandr Filin,RUS,DF,Eupen,27-197,1996,1.8,56.7,53.9,2.22,0.56,0.00,0.56,1.11,0.00,0.00,0.00,0.00,0.00,41.7,0.56,1.67,https://fbref.com/en/players/9372f797/Oleksandr-Filin,9372f797,Jupiler Pro League
127,Alfreð Finnbogason,ISL,FW,Eupen,34-341,1989,9.6,25.3,23.4,1.46,0.00,0.00,0.10,0.31,0.21,0.10,0.00,0.00,0.00,15.8,0.42,0.63,https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason,f9e7c4ac,Jupiler Pro League
128,Mathias Fixelles,BEL,MF,Westerlo,27-150,1996,4.3,49.1,47.9,1.16,0.93,0.00,1.40,2.09,0.23,0.00,0.00,0.00,0.00,37.0,0.00,2.09,https://fbref.com/en/players/a668a7e2/Mathias-Fixelles,a668a7e2,Jupiler Pro League
129,Alexis Flips,FRA,"FW,MF",Anderlecht,23-355,2000,4.2,45.7,40.0,5.00,1.43,0.48,0.48,7.14,0.71,2.38,1.43,0.48,0.00,32.4,0.71,0.48,https://fbref.com/en/players/caef7840/Alexis-Flips,caef7840,Jupiler Pro League
130,Malick Fofana,BEL,"DF,MF",Gent,18-283,2005,12.7,43.0,37.0,5.98,0.24,0.08,0.24,3.78,5.75,0.00,0.00,0.00,0.00,34.4,0.00,1.65,https://fbref.com/en/players/8236f673/Malick-Fofana,8236f673,Jupiler Pro League
131,Núrio Fortuna,ANG,DF,Gent,28-290,1995,3.5,58.0,52.6,5.14,2.57,0.00,0.86,0.86,2.57,0.00,0.00,0.00,0.00,43.1,0.29,1.14,https://fbref.com/en/players/16c149b8/Nurio-Fortuna,16c149b8,Jupiler Pro League
132,Marlon Fossey,USA,"DF,MF",Standard Liège,25-121,1998,12.8,56.0,43.8,12.2,0.55,0.00,0.16,2.66,11.6,0.08,0.00,0.00,0.00,42.3,0.08,2.03,https://fbref.com/en/players/c7b9e548/Marlon-Fossey,c7b9e548,Jupiler Pro League
133,Daam Foulon,BEL,DF,Mechelen,24-291,1999,18.5,58.8,49.2,9.41,0.86,0.11,0.11,3.19,8.54,0.00,0.00,0.00,0.00,45.5,0.11,1.78,https://fbref.com/en/players/658d44be/Daam-Foulon,658d44be,Jupiler Pro League
134,Guillaume François,BEL,DF,Union SG,33-219,1990,0.7,20.0,18.6,1.43,1.43,0.00,0.00,4.29,0.00,0.00,0.00,0.00,0.00,12.9,0.00,0.00,https://fbref.com/en/players/9a794238/Guillaume-Francois,9a794238,Jupiler Pro League
135,Matija Frigan,CRO,FW,Westerlo,20-331,2003,8.0,,,,,,,0.25,,,,,,,,,https://fbref.com/en/players/6fa81fa5/Matija-Frigan,6fa81fa5,Jupiler Pro League
136,Joel Fujita,JPN,MF,Sint-Truiden,21-326,2002,3.6,60.0,57.5,2.22,0.83,0.28,0.00,0.56,0.00,0.00,0.00,0.00,0.00,49.2,0.28,0.83,https://fbref.com/en/players/e57ebd24/Joel-Fujita,e57ebd24,Jupiler Pro League
137,Matías Galarza,ARG,MF,Genk,21-310,2002,10.2,53.2,51.0,1.76,1.57,0.39,0.29,0.20,0.20,0.00,0.00,0.00,0.00,43.3,0.49,1.27,https://fbref.com/en/players/ea26f62e/Matias-Galarza,ea26f62e,Jupiler Pro League
138,Omri Gandelman,ISR,MF,Gent,23-237,2000,3.2,43.1,42.2,0.63,0.63,0.63,0.31,0.00,0.00,0.00,0.00,0.00,0.00,28.1,0.31,1.25,https://fbref.com/en/players/e4b121b3/Omri-Gandelman,e4b121b3,Jupiler Pro League
139,Yann Gboho,FRA,"MF,FW",Cercle Brugge,22-359,2001,15.4,24.8,24.2,0.26,0.06,0.58,0.13,0.45,0.00,0.00,0.00,0.00,0.00,15.6,0.32,1.75,https://fbref.com/en/players/6be41a31/Yann-Gboho,6be41a31,Jupiler Pro League
140,Théo Gécé,BEL,MF,RWD Molenbeek,22-300,2001,1.4,31.4,30.7,0.71,0.71,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,22.9,0.00,0.71,https://fbref.com/en/players/9aea3176/Theo-Gece,9aea3176,Jupiler Pro League
141,Pieter Gerkens,BEL,"MF,FW",Gent,28-148,1995,2.1,59.0,58.6,0.48,0.00,0.48,0.00,1.43,0.00,0.48,0.00,0.00,0.00,45.7,0.00,2.38,https://fbref.com/en/players/e45ee4bc/Pieter-Gerkens,e45ee4bc,Jupiler Pro League
142,Nick Gillekens,BEL,GK,Westerlo,28-187,1995,4.0,44.0,36.5,7.25,1.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,34.3,0.25,0.25,https://fbref.com/en/players/e1143dbd/Nick-Gillekens,e1143dbd,Jupiler Pro League
143,Bruno Godeau,BEL,DF,Sint-Truiden,31-243,1992,18.6,76.6,73.4,2.96,2.26,0.00,1.02,0.27,0.22,0.00,0.00,0.00,0.00,66.7,0.27,0.75,https://fbref.com/en/players/e0551ca0/Bruno-Godeau,e0551ca0,Jupiler Pro League
144,Fernand Gouré,CIV,"FW,MF",Westerlo,21-271,2002,0.3,40.0,40.0,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,16.7,0.00,3.33,https://fbref.com/en/players/a185343a/Fernand-Goure,a185343a,Jupiler Pro League
145,Makhtar Gueye,SEN,FW,RWD Molenbeek,26-035,1997,16.5,21.8,21.3,0.42,0.06,0.18,0.00,0.12,0.00,0.00,0.00,0.00,0.00,11.7,0.12,0.85,https://fbref.com/en/players/92b1763b/Makhtar-Gueye,92b1763b,Jupiler Pro League
146,Parfait Guiagon,CIV,"FW,MF",Charleroi,22-320,2001,9.3,36.7,36.5,0.00,0.00,0.11,0.11,0.43,0.00,0.00,0.00,0.00,0.00,28.4,0.22,2.47,https://fbref.com/en/players/5d8c77cf/Parfait-Guiagon,5d8c77cf,Jupiler Pro League
147,Muhammed Gümüskaya,TUR,MF,Westerlo,23-007,2001,0.9,51.1,47.8,3.33,2.22,0.00,0.00,3.33,1.11,0.00,0.00,0.00,0.00,33.3,0.00,3.33,https://fbref.com/en/players/f804cfd9/Muhammed-Gumuskaya,f804cfd9,Jupiler Pro League
148,Pape Habib Guèye,SEN,FW,Kortrijk,24-110,1999,0.1,30.0,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,https://fbref.com/en/players/8c5f4501/Pape-Habib-Gueye,8c5f4501,Jupiler Pro League
149,Anouar Ait El Hadj,BEL,"MF,FW",Genk,21-263,2002,1.8,46.1,41.7,4.44,0.00,0.00,0.00,3.33,1.67,2.22,0.56,1.11,0.00,35.0,0.00,1.67,https://fbref.com/en/players/eb7f2e19/Anouar-Ait-El-Hadj,eb7f2e19,Jupiler Pro League
150,Bakary Haidara,CIV,DF,Westerlo,18-221,2005,3.9,43.1,41.5,1.28,1.03,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,34.9,0.26,0.51,https://fbref.com/en/players/e79b24cd/Bakary-Haidara,e79b24cd,Jupiler Pro League
151,Geoffry Hairemans,BEL,"FW,MF",Mechelen,32-079,1991,14.4,61.0,53.4,7.57,1.88,0.42,0.90,5.42,1.81,3.19,1.46,1.18,0.00,46.3,0.00,1.25,https://fbref.com/en/players/64aaee47/Geoffry-Hairemans,64aaee47,Jupiler Pro League
152,Daiki Hashioka,JPN,"DF,MF",Sint-Truiden,24-236,1999,16.0,54.0,47.6,6.31,0.19,0.00,0.19,2.69,6.13,0.00,0.00,0.00,0.00,44.2,0.13,1.19,https://fbref.com/en/players/10cb48b7/Daiki-Hashioka,10cb48b7,Jupiler Pro League
153,Dogucan Haspolat,TUR,MF,Westerlo,23-331,2000,2.9,56.6,52.4,3.45,1.38,0.00,0.34,3.10,0.00,2.07,0.34,1.03,0.00,42.4,0.69,1.72,https://fbref.com/en/players/f0f64209/Dogucan-Haspolat,f0f64209,Jupiler Pro League
154,Ibe Hautekiet,BEL,DF,Standard Liège,21-270,2002,0.6,56.7,43.3,13.3,1.67,0.00,1.67,1.67,11.7,0.00,0.00,0.00,0.00,30.0,0.00,5.00,https://fbref.com/en/players/2ca07ad3/Ibe-Hautekiet,2ca07ad3,Jupiler Pro League
155,Isaac Hayden,ENG,MF,Standard Liège,28-292,1995,7.4,55.9,53.1,2.70,2.70,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,49.9,0.14,0.81,https://fbref.com/en/players/c951a6df/Isaac-Hayden,c951a6df,Jupiler Pro League
156,Thorgan Hazard,BEL,FW,Anderlecht,30-285,1993,7.0,48.4,43.3,4.71,1.14,0.00,0.86,3.86,1.14,2.29,1.14,0.86,0.00,39.1,0.43,1.00,https://fbref.com/en/players/50871bcc/Thorgan-Hazard,50871bcc,Jupiler Pro League
157,David Henen,TOG,"MF,DF",Kortrijk,27-264,1996,2.9,40.7,33.4,7.24,1.72,0.00,0.69,1.72,5.17,0.34,0.00,0.00,0.00,30.0,0.00,2.41,https://fbref.com/en/players/4c13c3b9/David-Henen,4c13c3b9,Jupiler Pro League
158,Laurent Henkinet,BEL,GK,Standard Liège,31-116,1992,1.0,32.0,29.0,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.0,0.00,0.00,https://fbref.com/en/players/362106da/Laurent-Henkinet,362106da,Jupiler Pro League
159,Jonathan Heris,BEL,DF,RWD Molenbeek,33-127,1990,9.7,45.9,39.5,6.39,1.24,0.10,0.31,1.55,5.15,0.00,0.00,0.00,0.00,35.9,0.00,0.72,https://fbref.com/en/players/906458fa/Jonathan-Heris,906458fa,Jupiler Pro League
160,Daan Heymans,BEL,"MF,FW",Charleroi,24-207,1999,10.6,43.4,42.7,0.57,0.19,0.00,0.85,1.23,0.09,0.00,0.00,0.00,0.00,30.5,0.09,0.85,https://fbref.com/en/players/6d70c771/Daan-Heymans,6d70c771,Jupiler Pro League
161,Bryan Heynen,BEL,MF,Genk,26-336,1997,15.5,37.9,37.1,0.45,0.39,0.13,0.26,0.58,0.00,0.00,0.00,0.00,0.00,27.4,0.32,1.23,https://fbref.com/en/players/360e3062/Bryan-Heynen,360e3062,Jupiler Pro League
162,Andrew Hjulsager,DEN,"MF,FW",Gent,28-358,1995,7.9,39.5,36.2,2.66,0.25,0.13,0.13,5.19,0.89,1.52,0.51,0.63,0.25,26.6,0.63,1.52,https://fbref.com/en/players/2ef16f06/Andrew-Hjulsager,2ef16f06,Jupiler Pro League
163,Raphael Holzhauser,AUT,MF,OH Leuven,30-326,1993,0.8,57.5,47.5,10.0,2.50,0.00,1.25,8.75,0.00,6.25,1.25,3.75,0.00,42.5,0.00,2.50,https://fbref.com/en/players/2f9c21da/Raphael-Holzhauser,2f9c21da,Jupiler Pro League
164,Patrik Hrošovský,SVK,MF,Genk,31-261,1992,13.8,49.1,46.7,2.17,1.52,0.22,0.58,1.23,0.14,0.43,0.29,0.07,0.00,39.3,0.14,0.43,https://fbref.com/en/players/f2d063ec/Patrik-Hrosovsky,f2d063ec,Jupiler Pro League
165,Guillaume Hubert,BEL,GK,RWD Molenbeek,29-362,1994,0.2,65.0,50.0,15.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.0,0.00,0.00,https://fbref.com/en/players/b2a71e2c/Guillaume-Hubert,b2a71e2c,Jupiler Pro League
166,Nathan Huygevelde,BEL,MF,Union SG,19-350,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a6144c62/Nathan-Huygevelde,a6144c62,Jupiler Pro League
167,Hong Hyunseok,KOR,"MF,DF",Gent,24-206,1999,11.8,54.7,49.8,4.66,1.36,0.51,0.34,3.64,0.76,2.54,1.44,0.51,0.17,42.3,0.25,1.53,https://fbref.com/en/players/9a234cc9/Hong-Hyunseok,9a234cc9,Jupiler Pro League
168,Mounaim El Idrissy,FRA,"FW,MF",Kortrijk,24-332,1999,7.0,34.7,29.9,4.57,0.29,0.00,0.43,1.71,3.43,0.00,0.00,0.00,0.00,21.6,0.29,1.57,https://fbref.com/en/players/fb0ee44e/Mounaim-El-Idrissy,fb0ee44e,Jupiler Pro League
169,Marco Ilaimaharitra,MAD,MF,Charleroi,28-166,1995,14.8,63.1,59.9,2.91,1.69,0.34,0.54,1.55,0.61,0.41,0.07,0.14,0.00,49.6,0.34,1.82,https://fbref.com/en/players/2ef25344/Marco-Ilaimaharitra,2ef25344,Jupiler Pro League
170,George Ilenikhena,FRA,"FW,MF",Antwerp,17-145,2006,3.0,17.0,14.7,2.33,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,12.3,0.00,0.33,https://fbref.com/en/players/78c3ad07/George-Ilenikhena,78c3ad07,Jupiler Pro League
171,Joachim Imbrechts,SWE,GK,Union SG,22-091,2001,0.2,25.0,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,0.00,0.00,https://fbref.com/en/players/0940a7e0/Joachim-Imbrechts,0940a7e0,Jupiler Pro League
172,Ryotaro Ito,JPN,MF,Sint-Truiden,25-336,1998,14.3,53.8,49.9,3.50,1.54,0.21,0.49,1.33,0.28,0.56,0.14,0.28,0.00,47.1,0.42,0.98,https://fbref.com/en/players/8602157a/Ryotaro-Ito,8602157a,Jupiler Pro League
173,Vincent Janssen,NED,FW,Antwerp,29-207,1994,18.3,28.2,25.8,2.24,0.16,0.11,0.82,0.33,0.22,0.00,0.00,0.00,0.00,20.4,0.16,0.77,https://fbref.com/en/players/31dce0c8/Vincent-Janssen,31dce0c8,Jupiler Pro League
174,Wolke Janssens,BEL,"DF,MF",Sint-Truiden,28-362,1995,1.2,98.3,95.8,2.50,0.83,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,88.3,0.00,0.83,https://fbref.com/en/players/6fe7f397/Wolke-Janssens,6fe7f397,Jupiler Pro League
175,Edisson Jordanov,BUL,"DF,MF",Westerlo,30-214,1993,6.3,50.2,41.7,7.94,0.00,0.00,0.16,2.22,7.94,0.00,0.00,0.00,0.00,38.7,0.48,1.75,https://fbref.com/en/players/6492ae54/Edisson-Jordanov,6492ae54,Jupiler Pro League
176,Jutglà,ESP,FW,Club Brugge,24-341,1999,8.6,27.9,27.4,0.35,0.00,0.12,0.23,1.74,0.00,0.00,0.00,0.00,0.00,20.3,0.12,0.81,https://fbref.com/en/players/2a9f6b4d/Jutgla,2a9f6b4d,Jupiler Pro League
177,Elton Kabangu,BEL,"MF,FW",Union SG,25-334,1998,0.9,35.6,32.2,3.33,0.00,1.11,0.00,3.33,0.00,0.00,0.00,0.00,0.00,26.7,0.00,1.11,https://fbref.com/en/players/a4add370/Elton-Kabangu,a4add370,Jupiler Pro League
178,Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,23-198,2000,17.1,52.5,46.4,6.08,2.87,0.29,0.18,4.04,0.58,2.40,0.94,0.94,0.00,39.9,0.06,0.88,https://fbref.com/en/players/248e61fc/Abdelkahar-Kadri,248e61fc,Jupiler Pro League
179,Marco Kana,BEL,MF,Anderlecht,21-153,2002,0.2,30.0,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.0,0.00,0.00,https://fbref.com/en/players/adfdc73c/Marco-Kana,adfdc73c,Jupiler Pro League
180,Marco Kana,BEL,"MF,DF",Kortrijk,21-153,2002,13.2,46.9,45.5,1.29,1.21,0.00,0.30,0.23,0.08,0.00,0.00,0.00,0.00,37.1,0.08,0.98,https://fbref.com/en/players/adfdc73c/Marco-Kana,adfdc73c,Jupiler Pro League
181,Ismaël Kandouss,MAR,DF,Gent,26-057,1997,15.0,60.5,58.9,1.47,1.20,0.07,0.47,0.13,0.27,0.00,0.00,0.00,0.00,51.3,0.20,0.53,https://fbref.com/en/players/53342701/Ismael-Kandouss,53342701,Jupiler Pro League
182,Wilfried Kanga,CIV,FW,Standard Liège,25-321,1998,17.1,16.9,15.8,0.94,0.00,0.12,0.00,0.94,0.00,0.00,0.00,0.00,0.00,10.9,0.12,0.64,https://fbref.com/en/players/b4c816a9/Wilfried-Kanga,b4c816a9,Jupiler Pro League
183,Hayao Kawabe,JPN,"MF,FW",Standard Liège,28-122,1995,15.8,35.2,28.9,6.08,1.84,0.25,0.13,4.43,0.32,2.72,1.39,0.76,0.00,23.8,0.25,1.20,https://fbref.com/en/players/8142a510/Hayao-Kawabe,8142a510,Jupiler Pro League
184,Fatih Kaya,,FW,Sint-Truiden,24-056,1999,11.4,16.8,15.6,1.23,0.00,0.18,0.00,0.18,0.09,0.00,0.00,0.00,0.00,13.1,0.00,0.61,https://fbref.com/en/players/3e56a918/Fatih-Kaya,3e56a918,Jupiler Pro League
185,Joris Kayembe,COD,DF,Genk,29-153,1994,9.7,63.5,52.3,10.9,1.44,0.00,0.82,3.61,9.48,0.00,0.00,0.00,0.00,48.4,0.31,1.75,https://fbref.com/en/players/4657faba/Joris-Kayembe,4657faba,Jupiler Pro League
186,Emilio Kehrer,GER,"MF,DF",Cercle Brugge,21-294,2002,0.4,45.0,45.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.5,0.00,0.00,https://fbref.com/en/players/ae77ae22/Emilio-Kehrer,ae77ae22,Jupiler Pro League
187,Amadou Keita,GUI,"MF,FW",Eupen,22-072,2001,10.6,37.0,36.0,0.47,0.28,0.00,0.09,0.19,0.19,0.00,0.00,0.00,0.00,30.8,0.47,1.04,https://fbref.com/en/players/1a2098a4/Amadou-Keita,1a2098a4,Jupiler Pro League
188,Mandela Keita,BEL,MF,OH Leuven,21-243,2002,0.7,50.0,50.0,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,47.1,0.00,0.00,https://fbref.com/en/players/f5692b25/Mandela-Keita,f5692b25,Jupiler Pro League
189,Mandela Keita,BEL,MF,Antwerp,21-243,2002,9.8,61.3,59.9,1.43,0.92,0.00,0.41,0.00,0.51,0.00,0.00,0.00,0.00,55.0,0.00,0.41,https://fbref.com/en/players/f5692b25/Mandela-Keita,f5692b25,Jupiler Pro League
190,Gyrano Kerk,NED,"FW,MF",Antwerp,28-037,1995,7.3,33.3,32.1,1.23,0.14,0.14,0.00,2.47,1.10,0.00,0.00,0.00,0.00,20.8,0.00,2.19,https://fbref.com/en/players/eb907bfc/Gyrano-Kerk,eb907bfc,Jupiler Pro League
191,Bilal El Khannouss,MAR,MF,Genk,19-243,2004,17.3,59.2,49.7,9.19,2.37,0.29,1.10,6.30,1.50,4.10,0.98,2.20,0.00,43.2,0.35,1.62,https://fbref.com/en/players/f7042636/Bilal-El-Khannouss,f7042636,Jupiler Pro League
192,Sofian Kiyine,MAR,"MF,FW",OH Leuven,26-098,1997,3.2,36.9,35.0,1.56,0.31,0.31,1.56,3.13,0.31,0.94,0.63,0.31,0.00,24.4,0.31,2.50,https://fbref.com/en/players/ce1806be/Sofian-Kiyine,ce1806be,Jupiler Pro League
193,Willian Klaus,BRA,DF,RWD Molenbeek,29-362,1994,13.8,40.7,39.9,0.80,0.58,0.07,0.07,0.00,0.14,0.00,0.00,0.00,0.00,34.0,0.07,0.22,https://fbref.com/en/players/ddc86898/Willian-Klaus,ddc86898,Jupiler Pro League
