Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Player Link_,Player ID_,Competition
82,Jason Davidson,AUS,DF,Eupen,32-193,1991,16.1,72.3,6.65,31.3,31.1,10.8,0.75,72.3,1.37,0.56,40.9,0.75,54.5,48.1,295.1,153.4,1.61,1.30,0.06,0.75,0.25,42.7,2.67,https://fbref.com/en/players/46bcd68d/Jason-Davidson,46bcd68d,Jupiler Pro League
83,Isaak Davies,WAL,FW,Kortrijk,22-105,2001,10.8,20.4,0.09,0.83,10.2,10.0,3.52,20.4,1.85,0.74,40.0,0.93,50.0,12.1,113.8,37.4,1.48,1.30,1.02,2.96,0.93,12.4,4.35,https://fbref.com/en/players/8199addf/Isaak-Davies,8199addf,Jupiler Pro League
84,Maxim De Cuyper,BEL,DF,Club Brugge,23-017,2000,16.1,85.4,2.48,17.6,39.2,29.1,2.42,85.4,1.86,0.81,43.3,0.99,53.3,57.2,310.6,146.1,2.61,2.24,0.50,1.49,0.62,52.6,6.09,https://fbref.com/en/players/d494882e/Maxim-De-Cuyper,d494882e,Jupiler Pro League
85,Ritchie De Laet,BEL,DF,Antwerp,35-041,1988,10.9,78.4,4.95,24.0,42.7,12.2,1.01,78.4,0.83,0.37,44.4,0.37,44.4,54.6,287.0,144.7,1.74,1.93,0.18,0.46,0.46,51.0,1.93,https://fbref.com/en/players/dc234f98/Ritchie-De-Laet,dc234f98,Jupiler Pro League
86,Dion De Neve,BEL,"DF,MF",Kortrijk,21-210,2002,15.4,56.9,3.31,15.5,23.3,19.4,0.78,56.9,2.66,1.30,48.8,1.36,51.2,33.2,244.5,104.8,2.79,1.95,0.19,1.82,0.39,27.9,7.34,https://fbref.com/en/players/7d89f763/Dion-De-Neve,7d89f763,Jupiler Pro League
87,Alexis De Sart,BEL,MF,RWD Molenbeek,27-057,1996,5.0,49.2,3.40,15.4,24.0,10.0,1.20,49.2,0.60,0.20,33.3,0.40,66.7,32.8,182.8,69.4,1.20,1.20,0.40,1.60,0.60,27.2,2.40,https://fbref.com/en/players/a8eec09a/Alexis-De-Sart,a8eec09a,Jupiler Pro League
88,Julien De Sart,BEL,MF,Gent,29-016,1994,18.4,74.4,3.26,15.8,46.5,12.7,1.25,74.2,0.54,0.27,50.0,0.16,30.0,47.1,225.3,87.9,0.76,1.47,0.05,0.65,0.33,43.8,1.09,https://fbref.com/en/players/33332e0b/Julien-De-Sart,33332e0b,Jupiler Pro League
89,Nils De Wilde,BEL,MF,Cercle Brugge,20-346,2003,7.5,46.4,1.20,7.47,27.9,11.6,0.13,46.4,1.20,0.67,55.6,0.53,44.4,23.9,111.6,39.5,0.40,1.07,0.13,1.07,0.40,18.4,1.07,https://fbref.com/en/players/9b13056d/Nils-De-Wilde,9b13056d,Jupiler Pro League
90,Zeno Debast,BEL,DF,Anderlecht,20-076,2003,17.6,77.3,8.69,35.1,39.2,3.52,1.25,77.3,0.63,0.34,54.5,0.28,45.5,59.4,368.7,200.9,0.91,1.53,0.00,0.28,0.11,53.4,0.17,https://fbref.com/en/players/064461b7/Zeno-Debast,064461b7,Jupiler Pro League
91,Massimo Decoene,BEL,FW,Kortrijk,19-331,2004,0.1,150.0,10.0,30.0,40.0,80.0,0.00,150.0,0.00,0.00,,0.00,,110.0,740.0,300.0,10.0,0.00,0.00,0.00,10.0,90.0,0.00,https://fbref.com/en/players/933bf933/Massimo-Decoene,933bf933,Jupiler Pro League
92,Robbe Decostere,BEL,DF,Cercle Brugge,25-245,1998,0.0,8,1,2,5,1,0,8,0,0,,0,,4,11,5,0,0,0,0,0,3,1,https://fbref.com/en/players/5220221c/Robbe-Decostere,5220221c,Jupiler Pro League
93,Théo Defourny,BEL,GK,RWD Molenbeek,31-258,1992,19.8,34.0,29.7,33.8,0.20,0.00,0.00,34.0,0.00,0.00,,0.00,,21.1,106.4,54.2,0.00,0.00,0.00,0.00,0.00,14.6,0.00,https://fbref.com/en/players/b21f2a09/Theo-Defourny,b21f2a09,Jupiler Pro League
94,Thomas Delaney,DEN,"MF,DF",Anderlecht,32-127,1991,9.1,62.4,5.60,18.5,29.7,15.1,2.97,62.4,0.44,0.11,25.0,0.33,75.0,39.6,184.1,60.2,0.66,1.98,0.11,0.44,0.88,36.4,2.86,https://fbref.com/en/players/fe641c1a/Thomas-Delaney,fe641c1a,Jupiler Pro League
95,Martin Delavallée,BEL,GK,Charleroi,19-296,2004,0.0,3,2,3,0,0,0,3,0,0,,0,,1,5,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6e9c13e6/Martin-Delavallee,6e9c13e6,Jupiler Pro League
96,Hannes Delcroix,BEL,DF,Anderlecht,24-314,1999,0.1,50.0,20.0,30.0,20.0,0.00,0.00,50.0,0.00,0.00,,0.00,,10.0,40.0,40.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,https://fbref.com/en/players/b737f944/Hannes-Delcroix,b737f944,Jupiler Pro League
97,Mathias Delorge,BEL,MF,Sint-Truiden,19-161,2004,19.9,71.5,3.22,17.9,45.7,8.54,0.55,71.5,0.90,0.35,38.9,0.55,61.1,54.3,288.2,120.4,1.21,1.61,0.20,1.16,0.55,48.9,1.26,https://fbref.com/en/players/337b736a/Mathias-Delorge,337b736a,Jupiler Pro League
98,Olivier Deman,BEL,"DF,MF",Cercle Brugge,23-277,2000,4.2,71.0,3.57,16.0,27.9,27.1,4.05,71.0,3.10,0.48,15.4,2.62,84.6,32.9,178.8,63.1,1.43,0.95,0.71,1.43,0.71,25.2,5.95,https://fbref.com/en/players/13210854/Olivier-Deman,13210854,Jupiler Pro League
99,Kevin Denkey,TOG,FW,Cercle Brugge,23-039,2000,18.9,40.6,0.42,1.11,13.7,26.2,8.25,40.5,2.91,1.64,56.4,1.06,36.4,28.0,162.1,44.7,1.80,0.85,1.16,5.77,2.12,31.2,10.6,https://fbref.com/en/players/0d3585b5/Kevin-Denkey,0d3585b5,Jupiler Pro League
100,Jerome Deom,BEL,MF,Eupen,24-264,1999,4.0,47.3,2.50,12.3,18.3,17.5,2.50,47.3,2.25,0.50,22.2,1.75,77.8,29.5,167.3,74.8,2.50,1.75,0.50,1.75,2.75,25.8,3.00,https://fbref.com/en/players/6c4a9d2e/Jerome-Deom,6c4a9d2e,Jupiler Pro League
101,Laurent Depoitre,BEL,FW,Gent,35-032,1988,0.2,35.0,0.00,5.00,10.0,20.0,10.0,35.0,0.00,0.00,,0.00,,25.0,175.0,80.0,0.00,0.00,0.00,0.00,20.0,35.0,10.0,https://fbref.com/en/players/aa5859cb/Laurent-Depoitre,aa5859cb,Jupiler Pro League
102,Gilles Dewaele,BEL,"DF,MF",Standard Liège,27-329,1996,4.6,74.8,3.70,20.9,32.8,22.0,1.96,74.8,1.30,0.65,50.0,0.65,50.0,45.4,243.0,90.9,1.52,0.65,0.22,0.87,0.65,40.9,5.65,https://fbref.com/en/players/b25bbf9b/Gilles-Dewaele,b25bbf9b,Jupiler Pro League
103,Sada Diallo,BEL,"MF,DF",RWD Molenbeek,21-170,2002,1.0,56.0,3.00,36.0,20.0,0.00,0.00,56.0,1.00,1.00,100.0,0.00,0.0,38.0,166.0,59.0,0.00,0.00,0.00,1.00,1.00,32.0,0.00,https://fbref.com/en/players/605641e9/Sada-Diallo,605641e9,Jupiler Pro League
104,Amadou Diawara,GUI,MF,Anderlecht,26-175,1997,6.6,51.7,3.33,17.6,27.1,7.27,0.76,51.7,0.45,0.00,0.0,0.45,100.0,34.7,166.5,52.4,0.76,0.76,0.15,0.61,0.91,29.4,0.45,https://fbref.com/en/players/bf309d24/Amadou-Diawara,bf309d24,Jupiler Pro League
105,Moussa Djenepo,MLI,"DF,MF",Standard Liège,25-207,1998,10.1,41.4,1.09,7.13,15.5,19.9,3.56,41.4,7.52,2.67,35.5,3.66,48.7,33.2,248.7,104.5,4.06,2.38,1.68,3.17,2.28,29.1,8.42,https://fbref.com/en/players/254147d4/Moussa-Djenepo,254147d4,Jupiler Pro League
106,Noah Dodeigne,BEL,"DF,FW",Standard Liège,20-352,2003,0.4,62.5,5.00,22.5,40.0,2.50,0.00,62.5,0.00,0.00,,0.00,,35.0,170.0,92.5,0.00,0.00,0.00,2.50,2.50,22.5,0.00,https://fbref.com/en/players/b0cb313b/Noah-Dodeigne,b0cb313b,Jupiler Pro League
107,Kasper Dolberg,DEN,FW,Anderlecht,26-094,1997,16.0,27.8,1.19,3.06,13.4,11.6,3.25,27.6,1.88,0.56,30.0,1.13,60.0,21.6,135.4,35.6,1.00,0.75,0.25,3.94,1.19,21.8,5.13,https://fbref.com/en/players/cc83b74d/Kasper-Dolberg,cc83b74d,Jupiler Pro League
108,Joren Dom,BEL,"MF,DF",OH Leuven,34-040,1989,12.6,49.3,5.56,19.4,19.4,10.8,1.98,49.3,0.71,0.24,33.3,0.48,66.7,26.7,148.7,55.4,0.63,0.79,0.00,1.11,0.16,23.7,2.70,https://fbref.com/en/players/4b383020/Joren-Dom,4b383020,Jupiler Pro League
109,Djovkar Doudaev,BEL,DF,RWD Molenbeek,20-059,2003,2.3,58.7,5.65,28.7,26.5,3.48,0.00,58.7,0.43,0.43,100.0,0.00,0.0,37.8,202.6,76.5,0.43,0.43,0.00,0.43,0.00,34.8,0.43,https://fbref.com/en/players/a33d9448/Djovkar-Doudaev,a33d9448,Jupiler Pro League
110,Vetle Dragsnes,NOR,"DF,MF",Charleroi,29-336,1994,13.6,55.4,2.94,11.9,24.4,19.6,2.65,55.4,1.76,0.59,33.3,1.10,62.5,36.3,205.1,93.2,2.13,1.69,0.74,1.25,0.51,33.2,6.03,https://fbref.com/en/players/6062bd22/Vetle-Dragsnes,6062bd22,Jupiler Pro League
111,Denis Drăguș,ROU,FW,Standard Liège,24-186,1999,3.5,39.1,0.57,4.00,13.7,22.3,4.57,39.1,6.57,3.71,56.5,2.86,43.5,28.0,220.0,90.3,3.71,1.43,2.29,5.71,1.71,25.7,8.29,https://fbref.com/en/players/0e490f6e/Denis-Dragus,0e490f6e,Jupiler Pro League
112,Anders Dreyer,DEN,"FW,MF",Anderlecht,25-251,1998,15.3,46.9,0.72,4.97,13.1,29.3,4.64,46.7,1.76,0.72,40.7,0.98,55.6,34.7,208.0,86.7,2.68,2.55,0.92,1.76,0.85,32.7,8.17,https://fbref.com/en/players/c6486b01/Anders-Dreyer,c6486b01,Jupiler Pro League
113,Olivier Dumont,BEL,"MF,FW",Sint-Truiden,21-308,2002,0.8,66.3,0.00,20.0,28.8,17.5,1.25,66.3,2.50,0.00,0.0,2.50,100.0,35.0,157.5,36.3,1.25,0.00,1.25,3.75,2.50,27.5,2.50,https://fbref.com/en/players/e1163668/Olivier-Dumont,e1163668,Jupiler Pro League
114,Maxime Dupé,FRA,GK,Anderlecht,30-310,1993,7.0,40.4,30.7,39.7,0.71,0.00,0.00,40.4,0.00,0.00,,0.00,,31.9,160.3,87.9,0.00,0.00,0.00,0.00,0.00,26.3,0.00,https://fbref.com/en/players/0e12089d/Maxime-Dupe,0e12089d,Jupiler Pro League
115,Pierre Dwomoh,BEL,MF,RWD Molenbeek,19-201,2004,16.9,52.5,2.96,14.6,31.5,7.34,0.77,52.5,2.37,1.12,47.5,1.07,45.0,36.6,224.5,81.7,1.07,1.42,0.18,1.72,1.18,30.5,2.07,https://fbref.com/en/players/f2de3a43/Pierre-Dwomoh,f2de3a43,Jupiler Pro League
116,Aron Dønnum,NOR,"DF,FW",Standard Liège,25-263,1998,4.8,52.1,2.92,14.2,20.2,19.6,2.29,52.1,5.42,3.13,57.7,2.08,38.5,35.0,247.1,108.5,2.08,1.67,0.83,2.29,0.63,30.2,5.42,https://fbref.com/en/players/10cff752/Aron-Donnum,10cff752,Jupiler Pro League
117,Dennis Eckert,GER,FW,Union SG,26-364,1997,8.0,26.3,1.38,1.75,10.3,14.5,6.00,25.9,0.63,0.38,60.0,0.25,40.0,19.1,120.8,41.9,2.00,0.75,1.50,1.13,1.13,18.6,7.63,https://fbref.com/en/players/7f8fb807/Dennis-Eckert,7f8fb807,Jupiler Pro League
118,Chidera Ejuke,NGA,"FW,MF",Antwerp,26-006,1998,5.7,74.0,1.58,5.44,26.1,44.0,7.19,74.0,8.42,4.56,54.2,3.68,43.8,58.9,438.4,210.4,5.26,5.44,2.46,3.68,1.93,56.0,11.2,https://fbref.com/en/players/e7f3e8a7/Chidera-Ejuke,e7f3e8a7,Jupiler Pro League
119,Jurgen Ekkelenkamp,NED,MF,Antwerp,23-278,2000,15.4,43.0,0.97,4.94,21.9,16.4,4.22,43.0,1.49,0.58,39.1,0.84,56.5,32.5,181.2,75.6,1.36,1.69,0.32,2.14,1.04,31.4,4.87,https://fbref.com/en/players/73d6a176/Jurgen-Ekkelenkamp,73d6a176,Jupiler Pro League
120,Renaud Emond,BEL,FW,Standard Liège,32-034,1991,1.1,29.1,3.64,5.45,10.9,12.7,4.55,29.1,0.00,0.00,,0.00,,15.5,69.1,11.8,0.00,0.00,0.00,1.82,0.91,20.9,5.45,https://fbref.com/en/players/5c9ac7f0/Renaud-Emond,5c9ac7f0,Jupiler Pro League
121,Romaric Etonde,FRA,MF,Cercle Brugge,18-253,2005,0.1,60.0,0.00,0.00,30.0,30.0,0.00,60.0,10.0,10.0,100.0,0.00,0.0,40.0,240.0,70.0,0.00,0.00,0.00,10.0,0.00,40.0,0.00,https://fbref.com/en/players/c99be6dd/Romaric-Etonde,c99be6dd,Jupiler Pro League
122,Alieu Fadera,GAM,FW,Genk,22-066,2001,9.0,53.8,0.44,6.22,18.6,29.8,6.89,53.8,4.89,1.56,31.8,3.00,61.4,41.1,308.4,120.8,3.89,1.89,2.78,3.22,2.22,37.7,10.9,https://fbref.com/en/players/53210e42/Alieu-Fadera,53210e42,Jupiler Pro League
123,Noah Fadiga,SEN,"DF,MF",Gent,24-036,1999,1.2,74.2,2.50,15.0,35.8,23.3,5.83,74.2,8.33,5.00,60.0,2.50,30.0,50.0,365.8,140.8,2.50,2.50,2.50,3.33,2.50,44.2,7.50,https://fbref.com/en/players/83f03b07/Noah-Fadiga,83f03b07,Jupiler Pro League
124,Matias Fernandez-Pardo,BEL,DF,Gent,18-339,2005,0.1,110.0,0.00,40.0,10.0,70.0,20.0,110.0,20.0,10.0,50.0,10.0,50.0,100.0,1110.0,700.0,50.0,30.0,20.0,10.0,10.0,100.0,40.0,https://fbref.com/en/players/0cdb6a2a/Matias-Fernandez-Pardo,0cdb6a2a,Jupiler Pro League
125,Fabio Ferraro,BEL,MF,RWD Molenbeek,21-127,2002,0.2,30.0,0.00,0.00,25.0,5.00,0.00,30.0,5.00,0.00,0.0,0.00,0.0,30.0,285.0,100.0,0.00,5.00,0.00,0.00,0.00,30.0,5.00,https://fbref.com/en/players/9818e273/Fabio-Ferraro,9818e273,Jupiler Pro League
126,Oleksandr Filin,RUS,DF,Eupen,27-197,1996,1.8,72.8,10.6,38.9,26.7,7.78,2.22,72.8,0.00,0.00,,0.00,,42.2,300.6,184.4,1.11,0.56,0.56,1.67,0.56,37.8,0.56,https://fbref.com/en/players/9372f797/Oleksandr-Filin,9372f797,Jupiler Pro League
127,Alfreð Finnbogason,ISL,FW,Eupen,34-341,1989,9.6,32.4,0.73,3.54,16.8,12.5,3.65,32.4,0.63,0.21,33.3,0.31,50.0,25.0,135.7,56.4,1.25,0.94,0.52,1.98,0.73,24.0,5.73,https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason,f9e7c4ac,Jupiler Pro League
128,Mathias Fixelles,BEL,MF,Westerlo,27-150,1996,4.3,60.2,1.86,12.3,34.0,15.8,1.40,60.2,3.02,1.86,61.5,0.47,15.4,46.7,281.9,119.1,1.86,1.63,0.23,2.56,1.16,42.1,2.56,https://fbref.com/en/players/a668a7e2/Mathias-Fixelles,a668a7e2,Jupiler Pro League
129,Alexis Flips,FRA,"FW,MF",Anderlecht,23-355,2000,4.2,61.0,0.48,5.00,21.4,35.7,4.05,61.0,1.90,0.95,50.0,0.71,37.5,44.5,236.9,102.9,2.38,2.14,0.48,4.52,1.19,41.4,10.0,https://fbref.com/en/players/caef7840/Alexis-Flips,caef7840,Jupiler Pro League
130,Malick Fofana,BEL,"DF,MF",Gent,18-283,2005,12.7,54.8,1.02,7.24,21.7,26.5,5.67,54.8,3.94,1.73,44.0,1.57,40.0,39.8,325.8,166.1,6.77,3.39,2.91,1.97,1.02,37.5,8.66,https://fbref.com/en/players/8236f673/Malick-Fofana,8236f673,Jupiler Pro League
131,Núrio Fortuna,ANG,DF,Gent,28-290,1995,3.5,72.6,4.86,25.7,41.4,6.00,0.29,72.6,1.71,0.00,0.0,1.14,66.7,50.3,298.3,138.3,0.57,1.43,0.00,1.43,0.57,44.9,0.57,https://fbref.com/en/players/16c149b8/Nurio-Fortuna,16c149b8,Jupiler Pro League
132,Marlon Fossey,USA,"DF,MF",Standard Liège,25-121,1998,12.8,67.9,4.84,21.2,27.8,19.6,1.17,67.9,1.56,0.94,60.0,0.39,25.0,40.5,251.2,90.9,2.27,1.72,0.23,1.95,1.17,37.0,5.16,https://fbref.com/en/players/c7b9e548/Marlon-Fossey,c7b9e548,Jupiler Pro League
133,Daam Foulon,BEL,DF,Mechelen,24-291,1999,18.5,69.9,4.05,20.4,33.0,17.3,1.03,69.9,1.57,0.97,62.1,0.54,34.5,46.8,264.6,139.4,2.76,2.43,0.32,1.24,0.49,42.3,4.22,https://fbref.com/en/players/658d44be/Daam-Foulon,658d44be,Jupiler Pro League
134,Guillaume François,BEL,DF,Union SG,33-219,1990,0.7,27.1,1.43,4.29,17.1,5.71,1.43,27.1,0.00,0.00,,0.00,,17.1,82.9,51.4,1.43,0.00,0.00,1.43,0.00,15.7,1.43,https://fbref.com/en/players/9a794238/Guillaume-Francois,9a794238,Jupiler Pro League
135,Matija Frigan,CRO,FW,Westerlo,20-331,2003,8.0,,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/en/players/6fa81fa5/Matija-Frigan,6fa81fa5,Jupiler Pro League
136,Joel Fujita,JPN,MF,Sint-Truiden,21-326,2002,3.6,72.2,1.94,18.9,39.2,15.6,1.11,72.2,3.61,1.94,53.8,1.39,38.5,53.1,301.4,140.0,1.11,2.78,0.28,1.94,1.11,43.6,2.50,https://fbref.com/en/players/e57ebd24/Joel-Fujita,e57ebd24,Jupiler Pro League
137,Matías Galarza,ARG,MF,Genk,21-310,2002,10.2,67.1,3.92,16.1,38.9,12.8,1.27,67.1,3.73,1.47,39.5,2.06,55.3,48.0,265.5,105.5,0.88,1.76,0.20,1.37,1.76,39.2,1.37,https://fbref.com/en/players/ea26f62e/Matias-Galarza,ea26f62e,Jupiler Pro League
138,Omri Gandelman,ISR,MF,Gent,23-237,2000,3.2,55.6,2.19,10.9,31.6,13.8,3.75,55.6,0.94,0.63,66.7,0.31,33.3,31.3,141.6,59.4,0.94,1.88,0.00,1.88,0.31,28.4,2.50,https://fbref.com/en/players/e4b121b3/Omri-Gandelman,e4b121b3,Jupiler Pro League
139,Yann Gboho,FRA,"MF,FW",Cercle Brugge,22-359,2001,15.4,43.5,0.19,2.66,13.2,28.9,7.27,43.5,6.95,3.18,45.8,3.44,49.5,32.8,251.7,111.9,4.48,3.18,2.47,5.19,3.77,30.5,11.4,https://fbref.com/en/players/6be41a31/Yann-Gboho,6be41a31,Jupiler Pro League
140,Théo Gécé,BEL,MF,RWD Molenbeek,22-300,2001,1.4,45.0,4.29,17.9,25.7,1.43,0.00,45.0,0.71,0.00,0.0,0.00,0.0,27.9,110.7,46.4,0.00,0.71,0.00,0.71,1.43,22.9,0.71,https://fbref.com/en/players/9aea3176/Theo-Gece,9aea3176,Jupiler Pro League
141,Pieter Gerkens,BEL,"MF,FW",Gent,28-148,1995,2.1,70.0,4.29,9.05,30.0,31.4,6.67,70.0,0.48,0.00,0.0,0.48,100.0,51.4,271.9,83.3,1.90,2.38,0.48,1.90,0.95,51.4,12.9,https://fbref.com/en/players/e45ee4bc/Pieter-Gerkens,e45ee4bc,Jupiler Pro League
142,Nick Gillekens,BEL,GK,Westerlo,28-187,1995,4.0,46.0,38.3,46.0,0.00,0.00,0.00,46.0,0.00,0.00,,0.00,,37.0,185.8,98.3,0.00,0.00,0.00,0.00,0.00,25.8,0.00,https://fbref.com/en/players/e1143dbd/Nick-Gillekens,e1143dbd,Jupiler Pro League
143,Bruno Godeau,BEL,DF,Sint-Truiden,31-243,1992,18.6,84.9,8.23,40.1,43.5,1.72,0.43,84.9,0.16,0.11,66.7,0.05,33.3,66.0,350.0,165.2,0.54,0.32,0.05,0.27,0.11,61.6,0.27,https://fbref.com/en/players/e0551ca0/Bruno-Godeau,e0551ca0,Jupiler Pro League
144,Fernand Gouré,CIV,"FW,MF",Westerlo,21-271,2002,0.3,70.0,6.67,6.67,30.0,36.7,13.3,70.0,0.00,0.00,,0.00,,46.7,226.7,33.3,0.00,3.33,0.00,10.0,0.00,53.3,20.0,https://fbref.com/en/players/a185343a/Fernand-Goure,a185343a,Jupiler Pro League
145,Makhtar Gueye,SEN,FW,RWD Molenbeek,26-035,1997,16.5,33.0,1.88,4.67,18.0,10.8,3.64,33.0,1.88,0.85,45.2,1.03,54.8,20.8,127.4,41.6,1.21,1.03,0.55,3.21,1.58,25.3,4.55,https://fbref.com/en/players/92b1763b/Makhtar-Gueye,92b1763b,Jupiler Pro League
146,Parfait Guiagon,CIV,"FW,MF",Charleroi,22-320,2001,9.3,51.7,0.97,5.59,23.3,23.9,3.98,51.7,5.91,2.80,47.3,2.90,49.1,39.7,246.7,119.1,3.76,2.90,1.40,3.66,2.47,38.0,7.85,https://fbref.com/en/players/5d8c77cf/Parfait-Guiagon,5d8c77cf,Jupiler Pro League
147,Muhammed Gümüskaya,TUR,MF,Westerlo,23-007,2001,0.9,70.0,0.00,5.56,36.7,28.9,2.22,70.0,8.89,3.33,37.5,3.33,37.5,48.9,237.8,62.2,0.00,1.11,0.00,2.22,2.22,42.2,13.3,https://fbref.com/en/players/f804cfd9/Muhammed-Gumuskaya,f804cfd9,Jupiler Pro League
148,Pape Habib Guèye,SEN,FW,Kortrijk,24-110,1999,0.1,60.0,0.00,0.00,20.0,50.0,30.0,60.0,40.0,30.0,75.0,10.0,25.0,60.0,1170.0,760.0,20.0,20.0,20.0,10.0,0.00,60.0,20.0,https://fbref.com/en/players/8c5f4501/Pape-Habib-Gueye,8c5f4501,Jupiler Pro League
149,Anouar Ait El Hadj,BEL,"MF,FW",Genk,21-263,2002,1.8,60.0,1.11,8.33,19.4,32.8,2.78,60.0,2.22,0.56,25.0,1.67,75.0,44.4,247.2,89.4,1.67,1.67,0.00,2.22,0.56,40.6,8.89,https://fbref.com/en/players/eb7f2e19/Anouar-Ait-El-Hadj,eb7f2e19,Jupiler Pro League
150,Bakary Haidara,CIV,DF,Westerlo,18-221,2005,3.9,54.9,10.8,29.5,24.1,1.79,0.51,54.9,0.51,0.51,100.0,0.00,0.0,35.4,178.2,67.2,0.26,0.51,0.00,0.51,0.77,31.8,0.00,https://fbref.com/en/players/e79b24cd/Bakary-Haidara,e79b24cd,Jupiler Pro League
151,Geoffry Hairemans,BEL,"FW,MF",Mechelen,32-079,1991,14.4,69.9,1.25,6.53,34.7,29.6,2.08,69.8,1.67,0.97,58.3,0.56,33.3,50.2,275.7,104.1,2.08,2.64,0.49,1.11,0.97,47.8,7.57,https://fbref.com/en/players/64aaee47/Geoffry-Hairemans,64aaee47,Jupiler Pro League
152,Daiki Hashioka,JPN,"DF,MF",Sint-Truiden,24-236,1999,16.0,66.3,3.94,18.2,30.7,18.1,2.94,66.3,1.31,0.38,28.6,0.81,61.9,45.5,257.4,112.2,2.88,2.19,0.69,1.56,0.38,42.0,5.69,https://fbref.com/en/players/10cb48b7/Daiki-Hashioka,10cb48b7,Jupiler Pro League
153,Dogucan Haspolat,TUR,MF,Westerlo,23-331,2000,2.9,69.0,3.10,18.6,37.2,13.4,0.00,69.0,1.03,0.00,0.0,1.03,100.0,49.7,250.3,70.0,0.34,1.72,0.00,1.38,0.69,45.2,2.41,https://fbref.com/en/players/f0f64209/Dogucan-Haspolat,f0f64209,Jupiler Pro League
154,Ibe Hautekiet,BEL,DF,Standard Liège,21-270,2002,0.6,73.3,8.33,23.3,20.0,31.7,8.33,73.3,6.67,3.33,50.0,3.33,50.0,38.3,266.7,73.3,1.67,1.67,0.00,1.67,1.67,28.3,5.00,https://fbref.com/en/players/2ca07ad3/Ibe-Hautekiet,2ca07ad3,Jupiler Pro League
155,Isaac Hayden,ENG,MF,Standard Liège,28-292,1995,7.4,65.4,2.97,15.8,43.6,6.62,0.68,65.4,1.35,1.22,90.0,0.14,10.0,46.1,226.8,61.2,0.68,1.08,0.14,1.62,0.81,43.1,0.81,https://fbref.com/en/players/c951a6df/Isaac-Hayden,c951a6df,Jupiler Pro League
156,Thorgan Hazard,BEL,FW,Anderlecht,30-285,1993,7.0,62.6,1.57,8.29,24.9,30.7,4.29,62.6,3.14,2.00,63.6,1.14,36.4,47.6,307.0,100.9,2.57,1.86,0.29,4.00,1.71,43.3,8.71,https://fbref.com/en/players/50871bcc/Thorgan-Hazard,50871bcc,Jupiler Pro League
157,David Henen,TOG,"MF,DF",Kortrijk,27-264,1996,2.9,48.6,1.03,10.0,21.0,18.6,1.38,48.6,2.41,1.38,57.1,1.03,42.9,32.1,227.9,80.0,1.03,1.38,0.00,1.03,1.38,27.2,4.48,https://fbref.com/en/players/4c13c3b9/David-Henen,4c13c3b9,Jupiler Pro League
158,Laurent Henkinet,BEL,GK,Standard Liège,31-116,1992,1.0,37.0,35.0,37.0,0.00,0.00,0.00,37.0,0.00,0.00,,0.00,,30.0,98.0,45.0,0.00,0.00,0.00,0.00,0.00,23.0,0.00,https://fbref.com/en/players/362106da/Laurent-Henkinet,362106da,Jupiler Pro League
159,Jonathan Heris,BEL,DF,RWD Molenbeek,33-127,1990,9.7,60.7,7.73,28.1,25.2,7.53,0.52,60.7,1.13,0.52,45.5,0.41,36.4,35.2,226.6,90.6,1.13,1.34,0.00,0.52,0.62,29.9,0.93,https://fbref.com/en/players/906458fa/Jonathan-Heris,906458fa,Jupiler Pro League
160,Daan Heymans,BEL,"MF,FW",Charleroi,24-207,1999,10.6,55.8,1.98,8.21,28.1,20.1,4.34,55.8,1.04,0.57,54.5,0.47,45.5,38.3,201.0,70.0,1.32,1.42,0.19,1.79,0.85,38.4,7.55,https://fbref.com/en/players/6d70c771/Daan-Heymans,6d70c771,Jupiler Pro League
161,Bryan Heynen,BEL,MF,Genk,26-336,1997,15.5,51.0,3.55,10.1,25.1,16.5,3.94,50.7,1.55,0.65,41.7,0.84,54.2,33.5,175.7,58.3,1.03,1.23,0.39,1.48,0.84,30.2,4.77,https://fbref.com/en/players/360e3062/Bryan-Heynen,360e3062,Jupiler Pro League
162,Andrew Hjulsager,DEN,"MF,FW",Gent,28-358,1995,7.9,53.3,0.38,4.68,18.2,30.9,5.06,53.3,1.90,0.89,46.7,1.01,53.3,37.8,246.6,114.3,4.94,3.29,1.27,2.66,1.39,35.2,8.10,https://fbref.com/en/players/2ef16f06/Andrew-Hjulsager,2ef16f06,Jupiler Pro League
