Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Player Link_,Player ID_,Competition
249,Kevin Mac Allister,ARG,DF,Union SG,26-175,1997,21.0,1.43,1.43,0.95,0.19,0.05,0.14,0.00,0.10,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0cb35466/Kevin-Mac-Allister,0cb35466,Jupiler Pro League
250,Koki Machida,JPN,DF,Union SG,26-249,1997,22.2,1.49,1.49,1.08,0.14,0.00,0.09,0.09,0.09,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/958ede06/Koki-Machida,958ede06,Jupiler Pro League
251,Nicolas Madsen,DEN,MF,Westerlo,24-044,2000,23.5,4.43,4.43,2.94,1.28,0.04,0.09,0.09,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6d7e4b06/Nicolas-Madsen,6d7e4b06,Jupiler Pro League
252,Mathieu Maertens,BEL,"MF,FW",OH Leuven,29-034,1995,7.7,1.30,1.30,1.04,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bb8c40dd/Mathieu-Maertens,bb8c40dd,Jupiler Pro League
253,Gary Magnée,BEL,"DF,MF",Eupen,24-201,1999,21.8,3.21,3.22,1.74,0.87,0.28,0.18,0.09,0.05,0.37,0.37,0.18,0.09,0.00,0.09,0.00,0.00,https://fbref.com/en/players/8396933c/Gary-Magnee,8396933c,Jupiler Pro League
254,Christ Makosso,CGO,DF,RWD Molenbeek,19-357,2004,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/70481099/Christ-Makosso,70481099,Jupiler Pro League
255,Yonas Malede,ISR,"FW,MF",Mechelen,24-168,1999,3.6,4.17,4.19,2.78,0.00,0.83,0.28,0.28,0.00,1.11,1.12,0.83,0.00,0.00,0.28,0.00,0.00,https://fbref.com/en/players/626e647c/Yonas-Malede,626e647c,Jupiler Pro League
256,Kristiyan Malinov,BUL,MF,Kortrijk,30-031,1994,9.7,1.65,1.65,1.03,0.10,0.10,0.31,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/91c836eb/Kristiyan-Malinov,91c836eb,Jupiler Pro League
257,Mark Mampasi,UKR,DF,Kortrijk,21-049,2003,18.9,0.69,0.69,0.58,0.11,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a3475c65/Mark-Mampasi,a3475c65,Jupiler Pro League
258,Damien Marcq,FRA,DF,Charleroi,35-144,1988,15.8,0.76,0.76,0.70,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b9a2792f/Damien-Marcq,b9a2792f,Jupiler Pro League
259,Théo Maréchal,NED,"MF,FW",Eupen,19-103,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ffec65fe/Theo-Marechal,ffec65fe,Jupiler Pro League
260,Eliot Matazo,BEL,MF,Antwerp,22-075,2002,0.2,5.00,4.09,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/15944afd/Eliot-Matazo,15944afd,Jupiler Pro League
261,Yusuke Matsuo,JPN,"MF,FW",Westerlo,26-282,1997,9.3,2.47,2.48,2.15,0.00,0.00,0.11,0.22,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/833be6ea/Yusuke-Matsuo,833be6ea,Jupiler Pro League
262,Youssef Maziz,FRA,"MF,FW",OH Leuven,25-311,1998,17.6,4.09,4.10,2.27,1.36,0.11,0.11,0.17,0.06,0.51,0.51,0.17,0.23,0.00,0.00,0.06,0.06,https://fbref.com/en/players/514270e8/Youssef-Maziz,514270e8,Jupiler Pro League
263,Dylan Mbayo,BEL,"FW,MF",Kortrijk,22-202,2001,5.0,2.40,2.41,1.20,0.00,0.80,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/18d5f9e8/Dylan-Mbayo,18d5f9e8,Jupiler Pro League
264,Isaac Mbenza,BEL,"DF,FW",Charleroi,28-053,1996,17.5,3.09,3.08,1.60,1.14,0.23,0.06,0.06,0.00,0.29,0.29,0.06,0.17,0.00,0.00,0.06,0.00,https://fbref.com/en/players/aa1a8c7e/Isaac-Mbenza,aa1a8c7e,Jupiler Pro League
265,Pathé Mboup,SEN,FW,RWD Molenbeek,20-248,2003,8.5,,,,,,,,,,,,,,,,,https://fbref.com/en/players/a9fcdd09/Pathe-Mboup,a9fcdd09,Jupiler Pro League
266,Mark McKenzie,USA,DF,Genk,25-065,1999,20.9,1.00,1.00,0.81,0.00,0.00,0.14,0.00,0.05,0.19,0.19,0.10,0.00,0.00,0.10,0.00,0.00,https://fbref.com/en/players/a5f5d094/Mark-McKenzie,a5f5d094,Jupiler Pro League
267,Dire Mebude,SCO,"MF,FW",Westerlo,19-338,2004,1.1,3.64,3.67,1.82,0.00,0.00,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/112bd859/Dire-Mebude,112bd859,Jupiler Pro League
268,Brandon Mechele,BEL,DF,Club Brugge,31-093,1993,29.8,0.64,0.64,0.54,0.00,0.00,0.03,0.00,0.07,0.07,0.07,0.03,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/0a6dbbf7/Brandon-Mechele,0a6dbbf7,Jupiler Pro League
269,Nayel Mehssatou,CHI,"DF,MF",Kortrijk,22-019,2002,21.4,1.73,1.73,1.07,0.37,0.00,0.19,0.05,0.05,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3cc3732e/Nayel-Mehssatou,3cc3732e,Jupiler Pro League
270,Bjorn Meijer,NED,DF,Club Brugge,21-043,2003,14.9,2.55,2.54,2.21,0.07,0.07,0.20,0.00,0.00,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/95f5aae8/Bjorn-Meijer,95f5aae8,Jupiler Pro League
271,Hamza Mendyl,MAR,"DF,MF",OH Leuven,26-192,1997,16.7,2.10,2.09,1.38,0.18,0.30,0.18,0.06,0.00,0.42,0.42,0.24,0.06,0.12,0.00,0.00,0.00,https://fbref.com/en/players/f99fe221/Hamza-Mendyl,f99fe221,Jupiler Pro League
272,Xavier Mercier,FRA,"MF,FW",RWD Molenbeek,34-280,1989,14.6,4.73,4.73,2.74,1.30,0.21,0.27,0.21,0.00,0.21,0.21,0.07,0.14,0.00,0.00,0.00,0.00,https://fbref.com/en/players/de89f3c3/Xavier-Mercier,de89f3c3,Jupiler Pro League
273,Billel Messaoudi,ALG,"DF,MF",Kortrijk,26-131,1997,0.3,3.33,3.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/469ddf42/Billel-Messaoudi,469ddf42,Jupiler Pro League
274,Senna Miangue,BEL,DF,Cercle Brugge,27-085,1997,8.0,2.13,2.13,1.25,0.75,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/42591ed0/Senna-Miangue,42591ed0,Jupiler Pro League
275,Alex Mighten,ENG,MF,Kortrijk,22-019,2002,2.7,1.85,1.84,1.48,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/10ec4169/Alex-Mighten,10ec4169,Jupiler Pro League
276,Simon Mignolet,BEL,GK,Club Brugge,36-055,1988,27.1,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d436eb94/Simon-Mignolet,d436eb94,Jupiler Pro League
277,Florian Miguel,FRA,DF,OH Leuven,27-242,1996,18.5,0.86,0.87,0.65,0.16,0.00,0.00,0.05,0.00,0.05,0.05,0.00,0.05,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b66d1d8a/Florian-Miguel,b66d1d8a,Jupiler Pro League
278,Alan Minda,ECU,"FW,MF",Cercle Brugge,20-352,2003,16.8,3.10,3.10,1.67,0.06,0.89,0.42,0.06,0.00,0.48,0.48,0.18,0.00,0.18,0.12,0.00,0.00,https://fbref.com/en/players/9cfd5b00/Alan-Minda,9cfd5b00,Jupiler Pro League
279,Kento Misao,JPN,MF,OH Leuven,28-014,1996,7.3,1.92,1.92,1.23,0.00,0.14,0.14,0.14,0.27,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6c4a8112/Kento-Misao,6c4a8112,Jupiler Pro League
280,Stefan Mitrović,SRB,DF,Gent,33-344,1990,5.2,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e6777e6b/Stefan-Mitrovic,e6777e6b,Jupiler Pro League
281,Kevin Möhwald,GER,MF,Eupen,30-302,1993,15.0,2.13,2.13,1.73,0.27,0.00,0.00,0.07,0.07,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a5ce09f2/Kevin-Mohwald,a5ce09f2,Jupiler Pro League
282,Lars Montegnies,BEL,MF,Kortrijk,18-167,2005,1.9,0.53,0.52,0.53,0.00,0.00,0.00,0.00,0.00,0.53,0.52,0.53,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3cd16c00/Lars-Montegnies,3cd16c00,Jupiler Pro League
283,Luca Monticelli,BEL,MF,Anderlecht,19-078,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,https://fbref.com/en/players/63c9da09/Luca-Monticelli,63c9da09,Jupiler Pro League
284,Roméo Monticelli,BEL,DF,Charleroi,18-211,2005,1.3,1.54,1.53,0.77,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4199041e/Romeo-Monticelli,4199041e,Jupiler Pro League
285,Ryota Morioka,JPN,MF,Charleroi,33-018,1991,10.1,1.78,1.79,1.19,0.10,0.00,0.30,0.20,0.00,0.30,0.30,0.10,0.00,0.00,0.10,0.10,0.00,https://fbref.com/en/players/e85ec097/Ryota-Morioka,e85ec097,Jupiler Pro League
286,Anthony Moris,LUX,GK,Union SG,34-001,1990,28.8,0.24,0.24,0.14,0.10,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/99351886/Anthony-Moris,99351886,Jupiler Pro League
287,Kerim Mrabti,SWE,"MF,FW",Mechelen,29-346,1994,28.2,2.34,2.34,2.20,0.00,0.07,0.04,0.00,0.04,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e1c810b8/Kerim-Mrabti,e1c810b8,Jupiler Pro League
288,Suphanat Mueanta,THA,"MF,DF",OH Leuven,21-272,2002,1.6,3.75,3.80,3.75,0.00,0.00,0.00,0.00,0.00,0.63,0.63,0.63,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/eaa78b71/Suphanat-Mueanta,eaa78b71,Jupiler Pro League
289,Arbnor Muja,ALB,"FW,MF",Antwerp,25-153,1998,13.4,3.28,3.28,2.54,0.07,0.37,0.15,0.00,0.15,0.37,0.37,0.30,0.00,0.00,0.00,0.00,0.07,https://fbref.com/en/players/7767cb03/Arbnor-Muja,7767cb03,Jupiler Pro League
290,Ngal'Ayel Mukau,BEL,MF,Mechelen,19-152,2004,12.8,0.55,0.55,0.47,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bb461b8a/NgalAyel-Mukau,bb461b8a,Jupiler Pro League
291,Romaine Mundle,ENG,"FW,MF",Standard Liège,21-006,2003,1.7,1.76,1.80,0.59,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/597610cd/Romaine-Mundle,597610cd,Jupiler Pro League
292,Daniel Muñoz,COL,DF,Genk,27-340,1996,16.0,3.44,3.43,2.69,0.19,0.19,0.06,0.06,0.25,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/778ef829/Daniel-Munoz,778ef829,Jupiler Pro League
293,Moussa N'Diaye,SEN,DF,Anderlecht,21-317,2002,7.2,1.67,1.67,1.11,0.00,0.00,0.14,0.28,0.14,0.42,0.42,0.14,0.00,0.00,0.00,0.14,0.14,https://fbref.com/en/players/b28edf04/Moussa-NDiaye,b28edf04,Jupiler Pro League
294,Ignace N'Dri,CIV,"FW,DF",OH Leuven,23-186,2000,5.6,5.18,5.15,2.68,0.00,1.61,0.00,0.71,0.18,0.54,0.53,0.18,0.00,0.18,0.00,0.18,0.00,https://fbref.com/en/players/17329380/Ignace-NDri,17329380,Jupiler Pro League
295,Paul Nardi,FRA,GK,Gent,29-348,1994,10.0,0.10,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2d70dbe5/Paul-Nardi,2d70dbe5,Jupiler Pro League
296,Flávio Nazinho,POR,"DF,FW",Cercle Brugge,20-285,2003,12.6,2.70,2.71,1.51,0.79,0.16,0.08,0.16,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e7281ea9/Flavio-Nazinho,e7281ea9,Jupiler Pro League
297,Roman Neustädter,RUS,DF,Westerlo,36-072,1988,23.3,0.60,0.60,0.56,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/98d5ecc2/Roman-Neustadter,98d5ecc2,Jupiler Pro League
298,Pierre-Yves Ngawa,BEL,"DF,MF",OH Leuven,32-081,1992,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/25c669a8/Pierre-Yves-Ngawa,25c669a8,Jupiler Pro League
299,Julien Ngoy,BEL,"FW,MF",Mechelen,26-180,1997,1.5,1.33,1.29,0.67,0.00,0.00,0.00,0.67,0.00,0.67,0.65,0.00,0.00,0.00,0.00,0.67,0.00,https://fbref.com/en/players/87449a74/Julien-Ngoy,87449a74,Jupiler Pro League
300,Nathan Ngoy,BEL,DF,Standard Liège,20-325,2003,13.1,1.83,1.83,0.92,0.15,0.38,0.00,0.15,0.23,0.23,0.23,0.08,0.08,0.00,0.00,0.00,0.08,https://fbref.com/en/players/eb7abf2e/Nathan-Ngoy,eb7abf2e,Jupiler Pro League
301,Casper Nielsen,DEN,MF,Club Brugge,30-001,1994,14.2,2.82,2.82,1.97,0.49,0.07,0.28,0.00,0.00,0.21,0.21,0.07,0.00,0.07,0.07,0.00,0.00,https://fbref.com/en/players/f6a90edd/Casper-Nielsen,f6a90edd,Jupiler Pro League
302,Bart Nieuwkoop,NED,DF,Union SG,28-054,1996,2.0,2.50,2.50,2.50,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f40dd3c7/Bart-Nieuwkoop,f40dd3c7,Jupiler Pro League
303,Gustaf Nilsson,SWE,FW,Union SG,26-343,1997,16.1,2.48,2.48,1.93,0.00,0.00,0.31,0.19,0.06,0.50,0.50,0.37,0.00,0.00,0.06,0.06,0.00,https://fbref.com/en/players/a7d48b00/Gustaf-Nilsson,a7d48b00,Jupiler Pro League
304,Ken Nkuba,BEL,"MF,DF",Charleroi,22-100,2002,1.7,3.53,3.44,1.76,0.00,0.59,0.00,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1c51983c/Ken-Nkuba,1c51983c,Jupiler Pro League
305,Ken Nkuba,BEL,"DF,FW",Genk,22-100,2002,0.5,8.00,8.37,6.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1c51983c/Ken-Nkuba,1c51983c,Jupiler Pro League
306,Lucas Noubi,BEL,DF,Standard Liège,19-106,2005,11.8,1.10,1.10,1.02,0.00,0.00,0.00,0.00,0.08,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/436168da/Lucas-Noubi,436168da,Jupiler Pro League
307,Nachon Nsingi,BEL,"FW,MF",OH Leuven,23-006,2001,13.5,2.52,2.53,1.85,0.00,0.15,0.22,0.22,0.07,0.37,0.37,0.30,0.00,0.00,0.07,0.00,0.00,https://fbref.com/en/players/a373ffb1/Nachon-Nsingi,a373ffb1,Jupiler Pro League
308,Mitchy Ntelo,BEL,"FW,DF",Charleroi,22-362,2001,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a011d33a/Mitchy-Ntelo,a011d33a,Jupiler Pro League
309,Isaac Nuhu,GHA,"FW,MF",Eupen,21-313,2002,25.3,2.69,2.69,1.54,0.20,0.16,0.40,0.24,0.16,0.24,0.24,0.20,0.00,0.00,0.04,0.00,0.00,https://fbref.com/en/players/617deb10/Isaac-Nuhu,617deb10,Jupiler Pro League
310,Manaf Nurudeen,GHA,GK,Eupen,25-082,1999,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4152a80c/Manaf-Nurudeen,4152a80c,Jupiler Pro League
311,Antonio Nusa,NOR,"FW,MF",Club Brugge,19-013,2005,11.2,5.27,5.26,3.57,0.18,0.80,0.36,0.27,0.09,0.89,0.89,0.54,0.00,0.36,0.00,0.00,0.00,https://fbref.com/en/players/4ab12002/Antonio-Nusa,4ab12002,Jupiler Pro League
312,Aiden O'Neill,AUS,MF,Standard Liège,25-301,1998,16.7,1.20,1.20,0.96,0.00,0.00,0.00,0.12,0.12,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c7aee75b/Aiden-ONeill,c7aee75b,Jupiler Pro League
313,Denis Odoi,GHA,"DF,MF",Club Brugge,35-339,1988,6.4,1.09,1.09,1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f7750aa0/Denis-Odoi,f7750aa0,Jupiler Pro League
314,Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,27-158,1996,2.2,4.09,4.07,4.09,0.00,0.00,0.00,0.00,0.00,0.91,0.90,0.91,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/22ef9912/Ryoya-Ogawa,22ef9912,Jupiler Pro League
315,Noah Ohio,NED,FW,Standard Liège,21-105,2003,3.5,2.29,2.26,1.71,0.00,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/47ad225e/Noah-Ohio,47ad225e,Jupiler Pro League
316,Sheyi Ojo,ENG,"DF,FW",Kortrijk,26-316,1997,17.1,2.34,2.34,1.70,0.00,0.06,0.29,0.29,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/7b9a86e6/Sheyi-Ojo,7b9a86e6,Jupiler Pro League
317,Shinji Okazaki,JPN,"FW,MF",Sint-Truiden,38-014,1986,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/68796d61/Shinji-Okazaki,68796d61,Jupiler Pro League
318,Kazeem Olaigbe,BEL,"FW,MF",Cercle Brugge,21-119,2003,6.7,5.67,5.63,3.73,0.00,0.75,0.75,0.30,0.15,0.30,0.30,0.00,0.00,0.30,0.00,0.00,0.00,https://fbref.com/en/players/f3ec7e64/Kazeem-Olaigbe,f3ec7e64,Jupiler Pro League
319,Jacob Ondrejka,SWE,"FW,MF",Antwerp,21-241,2002,7.7,4.68,4.69,1.82,1.69,0.26,0.39,0.39,0.13,0.52,0.52,0.26,0.00,0.13,0.00,0.13,0.00,https://fbref.com/en/players/752e09ed/Jacob-Ondrejka,752e09ed,Jupiler Pro League
320,Raphael Onyedika,NGA,MF,Club Brugge,23-011,2001,17.6,1.19,1.20,1.02,0.06,0.00,0.11,0.00,0.00,0.11,0.11,0.06,0.00,0.00,0.06,0.00,0.00,https://fbref.com/en/players/751a0fb5/Raphael-Onyedika,751a0fb5,Jupiler Pro League
321,Nathan Opoku,GHA,FW,OH Leuven,22-283,2001,9.1,2.75,2.76,2.31,0.00,0.11,0.11,0.22,0.00,0.33,0.33,0.11,0.00,0.00,0.00,0.22,0.00,https://fbref.com/en/players/6d759943/Nathan-Opoku,6d759943,Jupiler Pro League
322,Raul Oprut,ROU,DF,Kortrijk,26-117,1998,1.4,0.71,0.70,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ae3f56c2/Raul-Oprut,ae3f56c2,Jupiler Pro League
323,Gift Orban,NGA,"FW,MF",Gent,21-288,2002,9.2,2.72,2.71,1.85,0.00,0.22,0.54,0.00,0.11,0.33,0.32,0.33,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/de17db90/Gift-Orban,de17db90,Jupiler Pro League
324,Joel Ordóñez,ECU,DF,Club Brugge,20-009,2004,5.2,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2990a15c/Joel-Ordonez,2990a15c,Jupiler Pro League
325,Zakaria El Ouahdi,MAR,DF,Genk,22-121,2001,11.8,2.03,2.03,1.53,0.08,0.34,0.08,0.00,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a3d79d3c/Zakaria-El-Ouahdi,a3d79d3c,Jupiler Pro League
326,Zakaria El Ouahdi,MAR,DF,RWD Molenbeek,22-121,2001,4.8,2.08,2.10,1.67,0.00,0.21,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a3d79d3c/Zakaria-El-Ouahdi,a3d79d3c,Jupiler Pro League
327,Aziz Ouattara,CIV,MF,Genk,23-117,2001,3.2,1.25,1.26,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d26727b4/Aziz-Ouattara,d26727b4,Jupiler Pro League
328,Kader Ouattara,BFA,FW,Cercle Brugge,18-340,2005,0.5,,,,,,,,,,,,,,,,,https://fbref.com/en/players/abe0019a/Kader-Ouattara,abe0019a,Jupiler Pro League
329,Luca Oyen,BEL,"FW,MF",Genk,21-047,2003,7.1,2.68,2.69,2.54,0.00,0.14,0.00,0.00,0.00,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e4eea72d/Luca-Oyen,e4eea72d,Jupiler Pro League
330,Rune Paeshuyse,BEL,DF,Eupen,22-033,2002,25.2,0.48,0.48,0.44,0.00,0.00,0.04,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0c9844cd/Rune-Paeshuyse,0c9844cd,Jupiler Pro League
331,Joseph Paintsil,GHA,FW,Genk,26-089,1998,19.8,4.60,4.60,2.83,0.40,0.51,0.66,0.20,0.00,0.56,0.56,0.30,0.00,0.10,0.15,0.00,0.00,https://fbref.com/en/players/88062e83/Joseph-Paintsil,88062e83,Jupiler Pro League
332,Victor Pálsson,ISL,DF,Eupen,33-000,1991,30.0,0.50,0.50,0.43,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/831cf3ac/Victor-Palsson,831cf3ac,Jupiler Pro League
333,Miloš Pantović,SRB,"MF,FW",Eupen,27-298,1996,14.3,2.24,2.24,1.89,0.28,0.07,0.00,0.00,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5dc15574/Milos-Pantovic,5dc15574,Jupiler Pro League
334,Jonathan Panzo,ENG,DF,Standard Liège,23-188,2000,2.4,1.67,1.64,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c795c408/Jonathan-Panzo,c795c408,Jupiler Pro League
335,Louis Patris,BEL,DF,Anderlecht,22-328,2001,10.4,1.92,1.93,1.63,0.10,0.10,0.00,0.00,0.10,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9befa3cf/Louis-Patris,9befa3cf,Jupiler Pro League
336,Pierre Patron,FRA,GK,Charleroi,26-254,1997,4.0,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0c7db284/Pierre-Patron,0c7db284,Jupiler Pro League
337,Shayne Pattynama,IDN,"DF,MF",Eupen,25-263,1998,0.5,2.00,2.20,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a9acaa6b/Shayne-Pattynama,a9acaa6b,Jupiler Pro League
338,João Pedro Silva,POR,DF,Kortrijk,25-107,1999,28.5,0.35,0.35,0.32,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3990d93a/Joao-Pedro-Silva,3990d93a,Jupiler Pro League
339,Pietro Perdichizzi,BEL,DF,Westerlo,31-136,1992,6.0,1.17,1.18,1.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0a6e90ca/Pietro-Perdichizzi,0a6e90ca,Jupiler Pro League
340,Stipe Perica,CRO,"FW,MF",Standard Liège,28-298,1995,1.0,4.00,3.79,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/269b4638/Stipe-Perica,269b4638,Jupiler Pro League
341,Jérémy Pétris,FRA,DF,Charleroi,26-093,1998,7.0,1.86,1.86,1.00,0.43,0.14,0.00,0.29,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8aff13c7/Jeremy-Petris,8aff13c7,Jupiler Pro League
342,Patrick Pflücke,GER,"DF,MF",Mechelen,27-152,1996,12.9,4.26,4.26,3.64,0.39,0.08,0.08,0.08,0.00,0.39,0.39,0.23,0.08,0.00,0.00,0.08,0.00,https://fbref.com/en/players/1baf075c/Patrick-Pflucke,1baf075c,Jupiler Pro League
