Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
158,Iver Fossum,NOR,"MF,FW",Kortrijk,27-290,1996,1.9,23.7,30.5,77.6,398.9,156.8,10.5,13.7,76.9,10.5,13.7,76.9,1.58,1.58,100.0,0.00,0.05,0.11,-0.05,1.05,3.68,0.53,0.53,3.68,https://fbref.com/en/players/ce218223/Iver-Fossum,ce218223,Jupiler Pro League
159,Daam Foulon,BEL,"DF,MF",Mechelen,25-038,1999,28.2,41.5,55.5,74.8,705.1,236.5,17.7,21.4,82.9,20.2,25.0,80.7,2.62,6.13,42.8,0.07,0.07,0.08,-0.00,0.60,2.91,0.71,0.43,4.18,https://fbref.com/en/players/658d44be/Daam-Foulon,658d44be,Jupiler Pro League
160,Guillaume François,BEL,DF,Union SG,33-332,1990,0.8,12.5,21.3,58.8,311.3,138.8,3.75,5.00,75.0,3.75,10.0,37.5,5.00,6.25,80.0,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,2.50,https://fbref.com/en/players/9a794238/Guillaume-Francois,9a794238,Jupiler Pro League
161,Matija Frigan,CRO,FW,Westerlo,21-079,2003,11.2,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/6fa81fa5/Matija-Frigan,6fa81fa5,Jupiler Pro League
162,Haruya Fujii,JPN,DF,Kortrijk,23-126,2000,5.0,34.0,44.0,77.3,726.2,367.6,9.20,11.6,79.3,19.0,22.6,84.1,5.20,8.40,61.9,0.00,0.00,0.02,0.00,0.00,2.80,0.00,0.00,3.00,https://fbref.com/en/players/8689fa0a/Haruya-Fujii,8689fa0a,Jupiler Pro League
163,Joel Fujita,JPN,MF,Sint-Truiden,22-074,2002,9.9,45.5,56.0,81.2,772.3,198.0,18.9,22.6,83.5,21.1,24.4,86.4,3.64,5.86,62.1,0.10,0.08,0.09,0.02,0.81,3.43,1.11,0.20,5.25,https://fbref.com/en/players/e57ebd24/Joel-Fujita,e57ebd24,Jupiler Pro League
164,Matías Galarza,ARG,MF,Genk,22-057,2002,14.4,42.3,53.2,79.5,764.2,218.8,17.2,20.3,84.9,19.4,22.7,85.3,4.31,6.74,63.9,0.00,0.11,0.16,-0.11,1.04,6.88,1.18,0.07,7.15,https://fbref.com/en/players/ea26f62e/Matias-Galarza,ea26f62e,Jupiler Pro League
165,Omri Gandelman,ISR,MF,Gent,23-350,2000,8.7,24.8,36.6,67.9,422.4,133.9,11.0,14.5,76.2,10.7,14.8,72.1,2.18,4.37,50.0,0.34,0.15,0.06,0.20,1.03,2.64,0.34,0.11,3.68,https://fbref.com/en/players/e4b121b3/Omri-Gandelman,e4b121b3,Jupiler Pro League
166,Munashe Garan'anga,ZIM,DF,Mechelen,23-103,2001,4.9,37.1,49.2,75.5,659.8,287.3,15.1,17.8,85.1,19.6,23.7,82.8,2.04,5.51,37.0,0.00,0.00,0.02,0.00,0.00,2.65,0.00,0.00,2.65,https://fbref.com/en/players/d27a449b/Munashe-Garananga,d27a449b,Jupiler Pro League
167,Federico Gattoni,ARG,DF,Anderlecht,25-074,1999,1.1,71.8,76.4,94.0,1404.5,400.0,19.1,19.1,100.0,45.5,45.5,100.0,6.36,10.9,58.3,0.00,0.00,0.00,0.00,0.00,1.82,0.00,0.00,5.45,https://fbref.com/en/players/86087757/Federico-Gattoni,86087757,Jupiler Pro League
168,Yann Gboho,FRA,"MF,FW",Cercle Brugge,23-107,2001,15.4,15.6,24.8,63.1,211.9,69.0,8.83,13.2,67.0,5.39,7.21,74.8,0.26,1.04,25.0,0.19,0.19,0.15,0.00,2.01,1.30,1.49,0.06,3.38,https://fbref.com/en/players/6be41a31/Yann-Gboho,6be41a31,Jupiler Pro League
169,Théo Gécé,BEL,MF,RWD Molenbeek,23-047,2001,1.4,23.6,33.6,70.2,402.9,132.9,7.86,10.0,78.6,11.4,13.6,84.2,2.14,4.29,50.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86,https://fbref.com/en/players/9aea3176/Theo-Gece,9aea3176,Jupiler Pro League
170,Pieter Gerkens,BEL,"MF,FW",Gent,28-261,1995,10.1,33.4,45.4,73.4,617.5,161.5,14.3,18.3,77.8,13.3,16.9,78.4,4.55,7.62,59.7,0.10,0.14,0.13,-0.04,0.99,4.16,0.69,0.20,5.25,https://fbref.com/en/players/e45ee4bc/Pieter-Gerkens,e45ee4bc,Jupiler Pro League
171,Nick Gillekens,BEL,GK,Westerlo,28-300,1995,4.0,34.3,44.0,77.8,1005.8,697.5,4.75,4.75,100.0,14.5,15.0,96.7,14.0,22.8,61.5,0.00,0.00,0.00,0.00,0.00,1.75,0.00,0.00,0.00,https://fbref.com/en/players/e1143dbd/Nick-Gillekens,e1143dbd,Jupiler Pro League
172,Bruno Godeau,BEL,DF,Sint-Truiden,31-356,1992,27.5,69.4,79.1,87.8,1356.8,479.7,23.3,25.3,91.8,37.0,39.3,94.1,7.49,11.6,64.8,0.00,0.01,0.04,-0.01,0.18,5.24,0.18,0.07,3.67,https://fbref.com/en/players/e0551ca0/Bruno-Godeau,e0551ca0,Jupiler Pro League
173,Fernand Gouré,CIV,"FW,MF",Westerlo,22-018,2002,0.3,16.7,40.0,41.7,166.7,13.3,10.0,23.3,42.9,3.33,6.67,50.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a185343a/Fernand-Goure,a185343a,Jupiler Pro League
174,Makhtar Gueye,SEN,FW,RWD Molenbeek,26-148,1997,24.2,12.6,22.6,55.7,178.2,51.9,6.82,10.7,63.7,3.88,7.77,50.0,0.70,1.36,51.5,0.04,0.07,0.06,-0.03,0.66,1.28,0.41,0.00,1.86,https://fbref.com/en/players/92b1763b/Makhtar-Gueye,92b1763b,Jupiler Pro League
175,Parfait Guiagon,CIV,"MF,FW",Charleroi,23-068,2001,15.2,27.7,35.5,78.1,354.7,115.1,16.4,19.5,84.1,8.03,9.74,82.4,0.79,1.45,54.5,0.13,0.10,0.11,0.03,0.86,3.09,1.18,0.00,4.93,https://fbref.com/en/players/5d8c77cf/Parfait-Guiagon,5d8c77cf,Jupiler Pro League
176,Muhammed Gümüskaya,TUR,MF,Westerlo,23-120,2001,0.9,33.3,51.1,65.2,583.3,152.2,16.7,25.6,65.2,12.2,15.6,78.6,4.44,6.67,66.7,0.00,0.11,0.22,-0.11,1.11,1.11,2.22,2.22,4.44,https://fbref.com/en/players/f804cfd9/Muhammed-Gumuskaya,f804cfd9,Jupiler Pro League
177,Pape Habib Guèye,SEN,FW,Kortrijk,24-223,1999,0.1,0.00,30.0,0.0,0.00,0.00,0.00,10.0,0.0,0.00,10.0,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8c5f4501/Pape-Habib-Gueye,8c5f4501,Jupiler Pro League
178,Anouar Ait El Hadj,BEL,"MF,FW",Genk,22-010,2002,3.1,33.9,45.2,75.0,559.4,180.3,16.8,21.0,80.0,13.5,17.4,77.8,2.58,5.48,47.1,0.00,0.13,0.23,-0.13,1.94,3.87,2.26,0.97,6.45,https://fbref.com/en/players/eb7f2e19/Anouar-Ait-El-Hadj,eb7f2e19,Jupiler Pro League
179,Bakary Haidara,CIV,DF,Westerlo,18-334,2005,3.9,34.9,43.1,81.0,856.2,251.3,5.64,8.21,68.8,20.5,22.1,93.0,8.46,12.1,70.2,0.00,0.00,0.00,0.00,0.26,2.82,0.00,0.00,2.05,https://fbref.com/en/players/e79b24cd/Bakary-Haidara,e79b24cd,Jupiler Pro League
180,Geoffry Hairemans,BEL,"FW,MF",Mechelen,32-192,1991,23.1,46.1,61.3,75.2,893.4,267.2,18.0,22.2,80.9,19.7,24.3,81.0,7.19,11.9,60.4,0.13,0.18,0.19,-0.05,2.81,5.11,2.38,0.61,8.53,https://fbref.com/en/players/64aaee47/Geoffry-Hairemans,64aaee47,Jupiler Pro League
181,Daiki Hashioka,JPN,"DF,MF",Sint-Truiden,24-349,1999,16.7,44.0,54.3,80.9,707.7,205.7,21.6,24.5,88.0,18.4,21.9,84.2,2.51,4.85,51.9,0.12,0.10,0.06,0.02,0.84,3.17,0.60,0.30,3.89,https://fbref.com/en/players/10cb48b7/Daiki-Hashioka,10cb48b7,Jupiler Pro League
182,Dogucan Haspolat,TUR,MF,Westerlo,24-079,2000,5.2,45.6,58.3,78.2,829.2,249.2,18.1,21.0,86.2,20.8,23.8,87.1,5.19,9.62,54.0,0.00,0.02,0.08,-0.02,0.38,6.73,0.38,0.00,7.69,https://fbref.com/en/players/f0f64209/Dogucan-Haspolat,f0f64209,Jupiler Pro League
183,Ibe Hautekiet,BEL,DF,Standard Liège,22-017,2002,0.6,30.0,56.7,52.9,508.3,115.0,15.0,23.3,64.3,10.0,15.0,66.7,3.33,13.3,25.0,0.00,0.50,0.50,-0.50,5.00,1.67,1.67,0.00,3.33,https://fbref.com/en/players/2ca07ad3/Ibe-Hautekiet,2ca07ad3,Jupiler Pro League
184,Isaac Hayden,ENG,MF,Standard Liège,29-039,1995,7.4,49.9,55.9,89.1,890.0,199.7,18.1,20.9,86.5,26.1,27.7,94.1,4.05,5.27,76.9,0.00,0.03,0.01,-0.03,0.27,2.70,0.14,0.00,3.92,https://fbref.com/en/players/c951a6df/Isaac-Hayden,c951a6df,Jupiler Pro League
185,Thorgan Hazard,BEL,"FW,MF",Anderlecht,31-032,1993,15.3,39.2,48.8,80.2,587.8,162.5,21.2,24.9,85.3,12.5,15.0,83.8,2.68,4.38,61.2,0.26,0.23,0.26,0.03,2.16,2.81,1.57,0.20,4.58,https://fbref.com/en/players/50871bcc/Thorgan-Hazard,50871bcc,Jupiler Pro League
186,David Henen,TOG,"MF,DF",Kortrijk,28-011,1996,2.9,30.0,40.7,73.7,396.9,107.2,16.2,20.3,79.7,10.0,12.8,78.4,0.34,2.41,14.3,0.34,0.17,0.03,0.17,1.38,2.07,1.38,0.00,3.45,https://fbref.com/en/players/4c13c3b9/David-Henen,4c13c3b9,Jupiler Pro League
187,Laurent Henkinet,BEL,GK,Standard Liège,31-229,1992,1.0,27.0,32.0,84.4,566.0,332.0,5.00,5.00,100.0,19.0,19.0,100.0,3.00,8.00,37.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/362106da/Laurent-Henkinet,362106da,Jupiler Pro League
188,Jonathan Heris,BEL,DF,RWD Molenbeek,33-240,1990,9.7,35.9,45.9,78.2,675.7,287.2,13.1,15.3,85.8,18.4,22.6,81.3,4.02,7.11,56.5,0.21,0.06,0.03,0.14,0.41,2.16,0.72,0.41,3.92,https://fbref.com/en/players/906458fa/Jonathan-Heris,906458fa,Jupiler Pro League
189,Daan Heymans,BEL,"MF,FW",Charleroi,24-320,1999,18.5,31.1,44.7,69.6,463.5,143.8,17.6,23.3,75.4,9.68,13.0,74.6,2.05,4.22,48.7,0.11,0.09,0.11,0.02,0.70,3.57,0.92,0.27,4.76,https://fbref.com/en/players/6d70c771/Daan-Heymans,6d70c771,Jupiler Pro League
190,Bryan Heynen,BEL,MF,Genk,27-084,1997,23.5,25.8,36.9,70.0,462.1,150.0,10.6,14.1,74.9,11.5,14.9,77.4,2.72,4.64,58.7,0.13,0.14,0.12,-0.01,1.15,4.47,0.72,0.04,5.62,https://fbref.com/en/players/360e3062/Bryan-Heynen,360e3062,Jupiler Pro League
191,Andrew Hjulsager,DEN,"MF,FW",Gent,29-106,1995,7.9,26.6,39.5,67.3,420.3,160.8,14.8,17.7,83.6,8.73,13.4,65.1,2.03,5.32,38.1,0.00,0.14,0.15,-0.14,1.77,3.54,2.53,0.63,5.95,https://fbref.com/en/players/2ef16f06/Andrew-Hjulsager,2ef16f06,Jupiler Pro League
192,Raphael Holzhauser,AUT,MF,OH Leuven,31-074,1993,0.8,42.5,57.5,73.9,696.3,152.5,21.3,25.0,85.0,16.3,18.8,86.7,2.50,10.0,25.0,0.00,0.13,0.13,-0.13,2.50,2.50,1.25,0.00,3.75,https://fbref.com/en/players/2f9c21da/Raphael-Holzhauser,2f9c21da,Jupiler Pro League
193,Shion Homma,JPN,FW,Club Brugge,23-265,2000,0.1,30.0,30.0,100.0,630.0,140.0,0.00,0.00,,30.0,30.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,10.0,https://fbref.com/en/players/7e400f5a/Shion-Homma,7e400f5a,Jupiler Pro League
194,Patrik Hrošovský,SVK,MF,Genk,32-008,1992,23.7,37.6,47.1,79.8,686.7,205.7,15.1,17.3,87.3,15.3,18.2,84.0,5.40,8.69,62.1,0.17,0.08,0.11,0.08,1.10,4.47,0.68,0.04,5.15,https://fbref.com/en/players/f2d063ec/Patrik-Hrosovsky,f2d063ec,Jupiler Pro League
195,Guillaume Hubert,BEL,GK,RWD Molenbeek,30-110,1994,0.2,35.0,65.0,53.8,1260.0,960.0,5.00,5.00,100.0,15.0,20.0,75.0,15.0,40.0,37.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b2a71e2c/Guillaume-Hubert,b2a71e2c,Jupiler Pro League
196,Nathan Huygevelde,BEL,MF,Union SG,20-098,2004,0.0,2,2,100.0,25,15,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/players/a6144c62/Nathan-Huygevelde,a6144c62,Jupiler Pro League
197,Hong Hyunseok,KOR,MF,Gent,24-319,1999,17.5,42.5,56.5,75.1,629.5,209.9,22.8,28.2,80.9,14.4,17.9,80.5,2.46,5.31,46.2,0.23,0.25,0.26,-0.02,2.57,3.89,2.40,0.29,6.91,https://fbref.com/en/players/9a234cc9/Hong-Hyunseok,9a234cc9,Jupiler Pro League
198,Mounaim El Idrissy,FRA,"FW,MF",Kortrijk,25-080,1999,8.1,21.2,34.3,61.9,331.4,83.5,11.5,17.3,66.4,7.04,11.2,62.6,1.73,3.21,53.8,0.00,0.04,0.02,-0.04,0.62,1.11,0.62,0.25,1.60,https://fbref.com/en/players/fb0ee44e/Mounaim-El-Idrissy,fb0ee44e,Jupiler Pro League
199,Marco Ilaimaharitra,MAD,MF,Charleroi,28-279,1995,23.7,45.2,58.3,77.6,783.7,286.4,19.6,23.8,82.6,19.3,23.4,82.5,4.47,7.47,59.9,0.04,0.10,0.12,-0.06,1.31,4.85,1.01,0.21,6.62,https://fbref.com/en/players/2ef25344/Marco-Ilaimaharitra,2ef25344,Jupiler Pro League
200,George Ilenikhena,FRA,FW,Antwerp,17-258,2006,10.8,9.44,13.5,69.9,135.4,18.2,5.46,7.59,72.0,3.06,4.07,75.0,0.46,0.74,62.5,0.00,0.07,0.04,-0.07,0.65,0.56,0.19,0.00,1.02,https://fbref.com/en/players/78c3ad07/George-Ilenikhena,78c3ad07,Jupiler Pro League
201,Joachim Imbrechts,SWE,GK,Union SG,22-204,2001,0.2,15.0,25.0,60.0,340.0,185.0,5.00,5.00,100.0,5.00,5.00,100.0,5.00,15.0,33.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0940a7e0/Joachim-Imbrechts,0940a7e0,Jupiler Pro League
202,Ryotaro Ito,JPN,MF,Sint-Truiden,26-084,1998,19.8,48.2,55.3,87.2,880.2,226.4,19.9,22.4,88.9,21.3,23.0,92.3,5.51,7.07,77.9,0.05,0.11,0.11,-0.06,1.46,4.70,1.41,0.30,6.67,https://fbref.com/en/players/8602157a/Ryotaro-Ito,8602157a,Jupiler Pro League
203,Nordin Jackers,BEL,GK,Club Brugge,26-238,1997,2.9,27.6,37.6,73.4,854.8,702.8,4.83,4.83,100.0,11.0,11.7,94.1,11.7,21.0,55.7,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,https://fbref.com/en/players/a98a9189/Nordin-Jackers,a98a9189,Jupiler Pro League
204,Vincent Janssen,NED,"FW,MF",Antwerp,29-320,1994,25.6,25.9,33.8,76.6,505.2,100.3,10.2,13.1,78.2,10.7,13.4,79.9,4.22,5.43,77.7,0.16,0.16,0.14,-0.01,1.60,2.70,0.86,0.12,3.67,https://fbref.com/en/players/31dce0c8/Vincent-Janssen,31dce0c8,Jupiler Pro League
205,Wolke Janssens,BEL,DF,Sint-Truiden,29-110,1995,3.7,62.2,67.8,91.6,1054.1,305.9,24.9,27.6,90.2,33.0,34.3,96.1,2.70,3.51,76.9,0.00,0.05,0.03,-0.05,0.54,1.35,0.00,0.00,4.05,https://fbref.com/en/players/6fe7f397/Wolke-Janssens,6fe7f397,Jupiler Pro League
206,Edisson Jordanov,BUL,"DF,MF",Westerlo,30-327,1993,6.5,38.0,49.4,76.9,648.6,210.0,16.8,20.2,83.2,16.5,20.5,80.5,3.23,5.38,60.0,0.00,0.06,0.06,-0.06,0.92,2.15,0.77,0.31,4.31,https://fbref.com/en/players/6492ae54/Edisson-Jordanov,6492ae54,Jupiler Pro League
207,Jutglà,ESP,FW,Club Brugge,25-089,1999,13.7,20.1,27.7,72.8,276.6,41.0,11.6,15.0,77.2,6.13,8.54,71.8,0.80,1.24,64.7,0.07,0.16,0.14,-0.09,1.75,1.09,0.95,0.22,1.46,https://fbref.com/en/players/2a9f6b4d/Jutgla,2a9f6b4d,Jupiler Pro League
208,Elton Kabangu,BEL,"FW,MF",Union SG,26-082,1998,1.4,31.4,40.7,77.2,457.9,78.6,18.6,23.6,78.8,9.29,12.1,76.5,1.43,2.14,66.7,0.71,0.43,0.07,0.29,2.14,0.71,1.43,1.43,2.86,https://fbref.com/en/players/a4add370/Elton-Kabangu,a4add370,Jupiler Pro League
209,Abdoul Kader Yaméogo,CIV,DF,Club Brugge,19-135,2004,0.1,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/0b32cce5/Abdoul-Kader-Yameogo,0b32cce5,Jupiler Pro League
210,Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,23-311,2000,25.4,39.0,52.1,74.9,612.2,213.6,18.8,21.9,85.8,14.3,18.8,76.2,3.15,7.28,43.2,0.12,0.16,0.19,-0.04,1.77,4.21,0.98,0.16,6.06,https://fbref.com/en/players/248e61fc/Abdelkahar-Kadri,248e61fc,Jupiler Pro League
211,Marco Kana,BEL,MF,Anderlecht,21-266,2002,0.2,25.0,30.0,83.3,795.0,415.0,5.00,10.0,50.0,5.00,5.00,100.0,15.0,15.0,100.0,0.00,0.00,0.00,0.00,5.00,10.0,5.00,0.00,10.0,https://fbref.com/en/players/adfdc73c/Marco-Kana,adfdc73c,Jupiler Pro League
212,Marco Kana,BEL,"MF,DF",Kortrijk,21-266,2002,14.5,36.5,46.0,79.3,687.4,243.5,13.2,16.1,82.0,18.8,21.6,87.2,3.86,6.69,57.7,0.00,0.01,0.02,-0.01,0.21,4.21,0.41,0.00,5.31,https://fbref.com/en/players/adfdc73c/Marco-Kana,adfdc73c,Jupiler Pro League
213,Ismaël Kandouss,MAR,DF,Gent,26-170,1997,24.0,50.3,60.5,83.3,975.1,354.1,16.9,19.5,86.8,26.2,28.6,91.4,6.21,10.5,59.4,0.00,0.01,0.02,-0.01,0.21,4.79,0.38,0.04,5.79,https://fbref.com/en/players/53342701/Ismael-Kandouss,53342701,Jupiler Pro League
214,Wilfried Kanga,CIV,FW,Standard Liège,26-069,1998,25.7,11.0,16.4,67.1,139.8,27.5,7.43,9.61,77.3,2.84,4.32,65.8,0.12,0.58,20.0,0.12,0.10,0.10,0.02,0.82,0.82,0.35,0.04,1.17,https://fbref.com/en/players/b4c816a9/Wilfried-Kanga,b4c816a9,Jupiler Pro League
215,Kings Kangwa,ZAM,MF,Kortrijk,25-024,1999,1.8,45.6,53.9,84.5,898.3,217.2,17.8,20.0,88.9,18.3,22.2,82.5,8.89,11.1,80.0,0.00,0.00,0.11,0.00,0.56,3.89,0.56,0.00,7.78,https://fbref.com/en/players/4123bc9a/Kings-Kangwa,4123bc9a,Jupiler Pro League
216,Hayao Kawabe,JPN,"MF,FW",Standard Liège,28-235,1995,21.5,25.3,36.8,68.6,453.6,150.2,10.7,13.7,78.2,10.0,14.0,71.7,3.26,6.70,48.6,0.23,0.10,0.15,0.13,1.53,3.21,1.26,0.28,4.33,https://fbref.com/en/players/8142a510/Hayao-Kawabe,8142a510,Jupiler Pro League
217,Fatih Kaya,,FW,Sint-Truiden,24-169,1999,13.0,13.7,17.9,76.4,220.7,34.5,6.15,7.85,78.4,5.46,6.69,81.6,1.23,1.69,72.7,0.00,0.08,0.06,-0.08,1.08,0.85,0.31,0.00,1.62,https://fbref.com/en/players/3e56a918/Fatih-Kaya,3e56a918,Jupiler Pro League
218,Joris Kayembe,COD,DF,Genk,29-266,1994,14.1,47.7,62.2,76.6,810.1,359.1,22.1,25.2,87.6,19.6,24.9,78.9,4.11,8.09,50.9,0.14,0.09,0.09,0.06,0.92,5.39,1.70,0.64,7.59,https://fbref.com/en/players/4657faba/Joris-Kayembe,4657faba,Jupiler Pro League
219,Emilio Kehrer,GER,"MF,DF",Cercle Brugge,22-041,2002,0.4,27.5,45.0,61.1,402.5,17.5,15.0,22.5,66.7,7.50,12.5,60.0,2.50,5.00,50.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ae77ae22/Emilio-Kehrer,ae77ae22,Jupiler Pro League
220,Amadou Keita,GUI,"MF,FW",Eupen,22-185,2001,15.1,30.7,37.9,81.1,509.6,122.8,13.4,15.8,84.5,14.2,16.0,88.8,1.85,2.65,70.0,0.07,0.04,0.05,0.03,0.73,1.99,0.60,0.07,3.97,https://fbref.com/en/players/1a2098a4/Amadou-Keita,1a2098a4,Jupiler Pro League
221,Mandela Keita,BEL,MF,OH Leuven,21-356,2002,0.7,47.1,50.0,94.3,1088.6,142.9,11.4,11.4,100.0,22.9,22.9,100.0,12.9,15.7,81.8,0.00,0.00,0.00,0.00,0.00,5.71,0.00,0.00,2.86,https://fbref.com/en/players/f5692b25/Mandela-Keita,f5692b25,Jupiler Pro League
222,Mandela Keita,BEL,MF,Antwerp,21-356,2002,16.5,55.6,62.4,89.2,980.2,245.8,22.7,25.4,89.3,26.7,28.6,93.4,4.91,6.00,81.8,0.12,0.07,0.04,0.05,0.73,5.58,0.18,0.00,5.70,https://fbref.com/en/players/f5692b25/Mandela-Keita,f5692b25,Jupiler Pro League
223,Gyrano Kerk,NED,"FW,MF",Antwerp,28-150,1995,9.8,18.7,29.9,62.5,261.5,103.3,11.1,16.8,66.1,6.33,9.39,67.4,0.41,1.33,30.8,0.20,0.22,0.14,-0.02,1.02,1.22,1.33,0.20,3.88,https://fbref.com/en/players/eb907bfc/Gyrano-Kerk,eb907bfc,Jupiler Pro League
224,Bilal El Khannouss,MAR,MF,Genk,19-356,2004,24.2,44.9,61.5,72.9,844.5,298.1,19.0,23.3,81.6,16.0,21.2,75.3,7.36,12.6,58.4,0.25,0.34,0.30,-0.09,3.14,5.87,2.40,0.37,9.05,https://fbref.com/en/players/f7042636/Bilal-El-Khannouss,f7042636,Jupiler Pro League
225,Sofian Kiyine,MAR,"MF,FW",OH Leuven,26-211,1997,3.2,24.4,36.9,66.1,535.6,153.1,9.06,12.8,70.7,9.38,13.1,71.4,5.31,8.75,60.7,0.31,0.03,0.16,0.28,0.63,4.69,1.56,0.31,7.81,https://fbref.com/en/players/ce1806be/Sofian-Kiyine,ce1806be,Jupiler Pro League
226,Willian Klaus,BRA,DF,RWD Molenbeek,30-110,1994,13.8,34.0,40.7,83.5,721.9,233.9,7.25,8.91,81.3,22.2,23.9,93.0,4.20,7.03,59.8,0.07,0.03,0.02,0.04,0.07,0.87,0.14,0.00,1.01,https://fbref.com/en/players/ddc86898/Willian-Klaus,ddc86898,Jupiler Pro League
227,Stefan Knežević,SUI,DF,Charleroi,27-183,1996,9.2,31.2,42.9,72.7,587.5,262.3,11.6,15.7,74.3,15.3,19.0,80.6,3.04,6.09,50.0,0.00,0.04,0.04,-0.04,0.43,2.72,0.54,0.00,3.26,https://fbref.com/en/players/bf87bb6e/Stefan-Knezevic,bf87bb6e,Jupiler Pro League
228,Hervé Koffi,BFA,GK,Charleroi,27-197,1996,26.0,23.9,36.1,66.3,739.5,542.8,3.50,3.58,97.8,10.1,10.6,95.3,10.2,21.7,47.2,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.00,0.15,https://fbref.com/en/players/faf873a7/Herve-Koffi,faf873a7,Jupiler Pro League
229,Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,25-223,1998,25.3,25.2,32.7,77.1,447.2,115.4,11.3,13.2,85.7,9.92,12.1,82.3,3.16,5.61,56.3,0.08,0.17,0.15,-0.09,1.70,2.41,1.19,0.16,4.11,https://fbref.com/en/players/6e1e6687/Aboubakary-Koita,6e1e6687,Jupiler Pro League
230,Mory Konaté,GUI,"MF,DF",Mechelen,30-167,1993,13.5,34.2,41.9,81.6,605.5,145.9,14.1,17.6,79.8,16.2,19.1,84.9,2.89,3.26,88.6,0.00,0.01,0.01,-0.01,0.44,2.81,0.07,0.00,3.41,https://fbref.com/en/players/9dc7a01e/Mory-Konate,9dc7a01e,Jupiler Pro League
231,Youssouf Koné,MLI,DF,RWD Molenbeek,28-300,1995,6.2,36.6,46.8,78.3,741.9,237.7,13.2,15.0,88.2,16.3,19.8,82.1,5.97,10.3,57.8,0.00,0.00,0.02,0.00,0.16,3.23,0.48,0.16,2.10,https://fbref.com/en/players/e6eadfb8/Youssouf-Kone,e6eadfb8,Jupiler Pro League
232,Jan Král,CZE,DF,Eupen,25-025,1999,9.0,46.2,61.1,75.6,904.4,323.2,14.2,17.1,83.1,25.6,29.9,85.5,5.11,11.8,43.4,0.00,0.07,0.06,-0.07,0.33,3.56,0.11,0.00,4.67,https://fbref.com/en/players/50ac120d/Jan-Kral,50ac120d,Jupiler Pro League
233,Sven Kums,BEL,MF,Gent,36-064,1988,21.5,58.2,69.7,83.5,1137.5,310.7,21.2,23.4,90.5,26.1,29.8,87.7,9.16,13.5,67.9,0.23,0.20,0.23,0.03,2.37,7.16,2.05,0.33,8.42,https://fbref.com/en/players/83534f30/Sven-Kums,83534f30,Jupiler Pro League
234,Bram Lagae,BEL,DF,Gent,20-107,2004,1.5,59.3,64.0,92.7,1062.7,400.0,24.0,25.3,94.7,27.3,29.3,93.2,6.67,8.00,83.3,0.00,0.00,0.00,0.00,1.33,4.67,0.00,0.00,3.33,https://fbref.com/en/players/30d0fa15/Bram-Lagae,30d0fa15,Jupiler Pro League
235,Konstantinos Laifis,CYP,DF,Standard Liège,30-347,1993,18.7,50.2,59.6,84.3,1084.8,431.7,13.5,15.4,87.8,26.5,28.9,91.7,9.25,13.4,69.2,0.00,0.01,0.04,-0.01,0.16,2.94,0.11,0.05,2.78,https://fbref.com/en/players/ebca82e8/Konstantinos-Laifis,ebca82e8,Jupiler Pro League
236,Boris lambert,BEL,"MF,DF",Eupen,24-020,2000,15.8,32.0,44.2,72.4,673.3,207.3,10.4,13.9,75.0,14.9,18.3,81.3,6.01,10.3,58.3,0.00,0.04,0.03,-0.04,0.63,3.67,0.25,0.06,4.87,https://fbref.com/en/players/d81c072d/Boris-lambert,d81c072d,Jupiler Pro League
