Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
174,David Henen,TOG,"MF,DF",Kortrijk,27-264,1996,6,265,44,14.7,2.9,1.38,60,0.00,0.69,14,0.34,0.67,0.69,1.72,-1.03,-1.02,+0.68,0.55,1.72,-1.17,-1.15,-0.05,https://fbref.com/en/players/4c13c3b9/David-Henen,4c13c3b9,Jupiler Pro League
175,Laurent Henkinet,BEL,GK,Standard Liège,31-116,1992,1,90,90,5.0,1.0,1.00,90,1.00,0.00,,15.0,0.00,0.00,6.00,-6.00,-6.00,-5.79,0.10,4.00,-3.90,-3.89,-3.43,https://fbref.com/en/players/362106da/Laurent-Henkinet,362106da,Jupiler Pro League
176,Jonathan Heris,BEL,DF,RWD Molenbeek,33-127,1990,11,871,79,48.4,9.7,1.03,85,0.72,0.10,21,0.10,1.18,1.13,1.55,-0.41,-0.41,+0.94,1.27,1.86,-0.60,-0.60,+0.45,https://fbref.com/en/players/906458fa/Jonathan-Heris,906458fa,Jupiler Pro League
177,Daan Heymans,BEL,"MF,FW",Charleroi,24-207,1999,20,958,48,53.2,10.6,0.94,79,0.38,0.94,17,0.00,1.05,0.75,1.51,-0.75,-0.75,-0.64,1.15,1.87,-0.72,-0.71,-0.70,https://fbref.com/en/players/6d70c771/Daan-Heymans,6d70c771,Jupiler Pro League
178,Bryan Heynen,BEL,MF,Genk,26-336,1997,17,1399,82,77.7,15.5,1.03,87,0.71,0.06,10,0.00,1.76,2.39,0.97,1.42,+1.42,+1.64,2.36,1.05,1.31,+1.31,+0.53,https://fbref.com/en/players/360e3062/Bryan-Heynen,360e3062,Jupiler Pro League
179,Andrew Hjulsager,DEN,"MF,FW",Gent,28-358,1995,13,708,54,39.3,7.9,1.14,68,0.00,0.51,24,0.38,1.85,0.89,1.01,-0.13,-0.13,-1.53,1.19,1.22,-0.03,-0.03,-0.86,https://fbref.com/en/players/2ef16f06/Andrew-Hjulsager,2ef16f06,Jupiler Pro League
180,Raphael Holzhauser,AUT,MF,OH Leuven,30-326,1993,2,72,36,4.0,0.8,1.25,45,0.00,1.25,27,2.50,0.50,0.00,1.25,-1.25,-1.25,-0.62,2.13,1.50,0.63,+0.58,+1.15,https://fbref.com/en/players/2f9c21da/Raphael-Holzhauser,2f9c21da,Jupiler Pro League
181,Patrik Hrošovský,SVK,MF,Genk,31-261,1992,19,1238,65,68.8,13.8,0.87,88,0.58,0.51,27,0.07,1.74,2.32,0.94,1.38,+1.38,+1.06,2.33,1.00,1.33,+1.33,+0.45,https://fbref.com/en/players/f2d063ec/Patrik-Hrosovsky,f2d063ec,Jupiler Pro League
182,Guillaume Hubert,BEL,GK,RWD Molenbeek,29-362,1994,1,17,17,0.9,0.2,0.00,,0.00,5.00,17,85.0,0.00,0.00,5.00,-5.00,-5.29,-4.44,0.00,1.50,-1.50,-1.80,-0.99,https://fbref.com/en/players/b2a71e2c/Guillaume-Hubert,b2a71e2c,Jupiler Pro League
183,Nathan Huygevelde,BEL,MF,Union SG,19-350,2004,1,2,2,0.1,0.0,0,,0,1,2,0,3.00,1,0,+1,+45.00,+43.85,0.8,0.0,+0.8,+35.48,+34.37,https://fbref.com/en/players/a6144c62/Nathan-Huygevelde,a6144c62,Jupiler Pro League
184,Hong Hyunseok,KOR,"MF,DF",Gent,24-206,1999,14,1062,76,59.0,11.8,1.19,76,0.00,0.00,,0.00,2.14,2.20,1.02,1.19,+1.19,+0.94,1.81,1.14,0.68,+0.68,+0.45,https://fbref.com/en/players/9a234cc9/Hong-Hyunseok,9a234cc9,Jupiler Pro League
185,Mounaim El Idrissy,FRA,"FW,MF",Kortrijk,24-332,1999,12,627,52,34.8,7.0,1.14,70,0.14,0.57,16,0.14,0.75,0.43,1.57,-1.14,-1.15,+0.69,0.64,1.86,-1.21,-1.22,-0.18,https://fbref.com/en/players/fb0ee44e/Mounaim-El-Idrissy,fb0ee44e,Jupiler Pro League
186,Marco Ilaimaharitra,MAD,MF,Charleroi,28-166,1995,16,1331,83,73.9,14.8,1.01,86,0.68,0.07,45,0.00,1.00,1.01,1.69,-0.68,-0.68,-0.87,1.07,1.66,-0.59,-0.59,-0.80,https://fbref.com/en/players/2ef25344/Marco-Ilaimaharitra,2ef25344,Jupiler Pro League
187,George Ilenikhena,FRA,"FW,MF",Antwerp,17-145,2006,18,273,15,15.2,3.0,0.00,,0.00,6.00,15,0.67,1.56,2.67,2.67,0.00,0.00,-1.00,2.43,1.53,0.90,+0.87,+0.33,https://fbref.com/en/players/78c3ad07/George-Ilenikhena,78c3ad07,Jupiler Pro League
188,Joachim Imbrechts,SWE,GK,Union SG,22-091,2001,1,21,21,1.2,0.2,0.00,,0.00,5.00,21,95.0,3.00,0.00,0.00,0.00,0.00,-1.21,1.00,0.50,0.50,+0.49,-0.67,https://fbref.com/en/players/0940a7e0/Joachim-Imbrechts,0940a7e0,Jupiler Pro League
189,Ryotaro Ito,JPN,MF,Sint-Truiden,25-336,1998,18,1290,72,71.7,14.3,1.19,75,0.07,0.07,21,0.07,1.39,1.05,1.12,-0.07,-0.07,+0.81,1.09,1.10,-0.01,-0.01,+0.49,https://fbref.com/en/players/8602157a/Ryotaro-Ito,8602157a,Jupiler Pro League
190,Nordin Jackers,BEL,GK,Club Brugge,26-125,1997,0,,,,,0,,0,0,,18,,,,,,,,,,,,https://fbref.com/en/players/a98a9189/Nordin-Jackers,a98a9189,Jupiler Pro League
191,Vincent Janssen,NED,FW,Antwerp,29-207,1994,20,1651,83,91.7,18.3,1.09,83,0.44,0.00,,0.00,1.60,1.86,0.98,0.87,+0.87,+0.27,1.64,1.15,0.50,+0.50,-1.15,https://fbref.com/en/players/31dce0c8/Vincent-Janssen,31dce0c8,Jupiler Pro League
192,Wolke Janssens,BEL,"DF,MF",Sint-Truiden,28-362,1995,9,110,12,6.1,1.2,0.83,90,0.83,6.67,3,6.67,1.89,0.83,1.67,-0.83,-0.82,-0.55,1.83,1.50,0.25,+0.26,+0.43,https://fbref.com/en/players/6fe7f397/Wolke-Janssens,6fe7f397,Jupiler Pro League
193,Owen Jochmans,BEL,GK,OH Leuven,20-345,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/ef32c87b/Owen-Jochmans,ef32c87b,Jupiler Pro League
194,Edisson Jordanov,BUL,"DF,MF",Westerlo,30-214,1993,13,571,44,31.7,6.3,0.95,80,0.48,1.11,13,0.32,0.85,1.27,2.38,-1.11,-1.10,-1.25,1.21,1.49,-0.30,-0.29,+0.14,https://fbref.com/en/players/6492ae54/Edisson-Jordanov,6492ae54,Jupiler Pro League
195,Jutglà,ESP,FW,Club Brugge,24-341,1999,16,775,48,43.1,8.6,0.93,77,0.35,0.93,20,0.00,1.50,1.16,0.47,0.70,+0.70,-0.62,1.72,0.90,0.83,+0.83,-0.41,https://fbref.com/en/players/2a9f6b4d/Jutgla,2a9f6b4d,Jupiler Pro League
196,Elton Kabangu,BEL,"MF,FW",Union SG,25-334,1998,6,84,14,4.7,0.9,0.00,,0.00,6.67,14,5.56,2.50,3.33,4.44,-1.11,-1.07,-2.38,3.56,1.22,2.22,+2.17,+1.07,https://fbref.com/en/players/a4add370/Elton-Kabangu,a4add370,Jupiler Pro League
197,Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,23-198,2000,18,1539,86,85.5,17.1,0.99,89,0.88,0.06,32,0.00,0.56,0.64,2.11,-1.46,-1.46,+0.95,0.96,1.78,-0.82,-0.82,+1.94,https://fbref.com/en/players/248e61fc/Abdelkahar-Kadri,248e61fc,Jupiler Pro League
198,Marco Kana,BEL,MF,Anderlecht,21-153,2002,2,22,11,1.2,0.2,0.00,,0.00,10.0,11,10.0,3.00,0.00,0.00,0.00,0.00,-0.91,2.00,4.00,-2.00,-1.68,-2.06,https://fbref.com/en/players/adfdc73c/Marco-Kana,adfdc73c,Jupiler Pro League
199,Marco Kana,BEL,"MF,DF",Kortrijk,21-153,2002,14,1189,85,66.1,13.2,0.98,89,0.83,0.08,34,0.00,0.64,0.61,1.97,-1.36,-1.36,+0.70,0.80,2.08,-1.29,-1.28,-0.53,https://fbref.com/en/players/adfdc73c/Marco-Kana,adfdc73c,Jupiler Pro League
200,Ismaël Kandouss,MAR,DF,Gent,26-057,1997,18,1347,75,74.8,15.0,1.07,83,0.93,0.13,9,0.07,1.94,1.93,0.87,1.07,+1.07,+1.07,1.97,1.29,0.67,+0.67,+0.71,https://fbref.com/en/players/53342701/Ismael-Kandouss,53342701,Jupiler Pro League
201,Wilfried Kanga,CIV,FW,Standard Liège,25-321,1998,18,1542,86,85.7,17.1,1.05,86,0.70,0.00,,0.00,1.28,1.11,1.52,-0.41,-0.41,+0.64,1.06,1.60,-0.54,-0.55,+0.64,https://fbref.com/en/players/b4c816a9/Wilfried-Kanga,b4c816a9,Jupiler Pro League
202,Hayao Kawabe,JPN,"MF,FW",Standard Liège,28-122,1995,20,1418,71,78.8,15.8,1.14,77,0.32,0.13,19,0.00,1.15,1.08,1.27,-0.19,-0.19,+1.46,0.94,1.45,-0.51,-0.51,+0.60,https://fbref.com/en/players/8142a510/Hayao-Kawabe,8142a510,Jupiler Pro League
203,Fatih Kaya,,FW,Sint-Truiden,24-056,1999,19,1025,54,56.9,11.4,1.05,75,0.18,0.61,17,0.00,1.37,1.05,1.75,-0.70,-0.70,-0.93,1.19,1.58,-0.39,-0.38,-0.54,https://fbref.com/en/players/3e56a918/Fatih-Kaya,3e56a918,Jupiler Pro League
204,Joris Kayembe,COD,DF,Genk,29-153,1994,12,872,73,48.4,9.7,0.93,90,0.82,0.31,21,0.62,1.92,2.47,0.72,1.75,+1.75,+1.37,2.43,0.78,1.65,+1.65,+0.90,https://fbref.com/en/players/4657faba/Joris-Kayembe,4657faba,Jupiler Pro League
205,Emilio Kehrer,GER,"MF,DF",Cercle Brugge,21-294,2002,4,40,10,2.2,0.4,0.00,,0.00,10.0,10,5.00,1.50,0.00,0.00,0.00,0.00,-0.15,2.75,1.75,1.00,+0.87,+0.28,https://fbref.com/en/players/ae77ae22/Emilio-Kehrer,ae77ae22,Jupiler Pro League
206,Amadou Keita,GUI,"MF,FW",Eupen,22-072,2001,14,950,68,52.8,10.6,1.04,80,0.66,0.28,22,0.00,1.07,0.85,1.89,-1.04,-1.04,+0.12,1.04,1.76,-0.73,-0.73,+1.01,https://fbref.com/en/players/1a2098a4/Amadou-Keita,1a2098a4,Jupiler Pro League
207,Mandela Keita,BEL,MF,OH Leuven,21-243,2002,1,63,63,3.5,0.7,1.43,63,0.00,0.00,,0.00,0.00,1.43,2.86,-1.43,-1.43,-0.81,1.00,2.71,-1.71,-1.66,-1.17,https://fbref.com/en/players/f5692b25/Mandela-Keita,f5692b25,Jupiler Pro League
208,Mandela Keita,BEL,MF,Antwerp,21-243,2002,13,884,68,49.1,9.8,1.02,81,0.71,0.31,26,0.00,1.46,1.43,0.92,0.51,+0.51,-0.67,1.69,1.18,0.50,+0.50,-0.18,https://fbref.com/en/players/f5692b25/Mandela-Keita,f5692b25,Jupiler Pro League
209,Gyrano Kerk,NED,"FW,MF",Antwerp,28-037,1995,17,659,39,36.6,7.3,0.96,62,0.00,1.37,22,0.41,1.65,1.92,0.96,0.96,+0.96,+0.17,2.15,1.30,0.85,+0.85,+0.40,https://fbref.com/en/players/eb907bfc/Gyrano-Kerk,eb907bfc,Jupiler Pro League
210,Bilal El Khannouss,MAR,MF,Genk,19-243,2004,20,1558,78,86.6,17.3,1.04,85,0.46,0.12,16,0.00,1.70,1.68,1.16,0.52,+0.52,-3.94,2.05,1.01,1.03,+1.04,-1.14,https://fbref.com/en/players/f7042636/Bilal-El-Khannouss,f7042636,Jupiler Pro League
211,Sofian Kiyine,MAR,"MF,FW",OH Leuven,26-098,1997,7,284,41,15.8,3.2,0.94,78,0.31,1.25,13,0.94,1.14,2.19,2.19,0.00,0.00,+0.77,2.06,1.56,0.50,+0.51,+1.24,https://fbref.com/en/players/ce1806be/Sofian-Kiyine,ce1806be,Jupiler Pro League
212,Willian Klaus,BRA,DF,RWD Molenbeek,29-362,1994,14,1239,89,68.8,13.8,1.01,89,0.87,0.00,,0.14,1.29,1.38,2.10,-0.72,-0.73,+0.56,1.31,1.96,-0.65,-0.65,+0.56,https://fbref.com/en/players/ddc86898/Willian-Klaus,ddc86898,Jupiler Pro League
213,Stefan Knežević,SUI,DF,Charleroi,27-070,1996,11,809,74,44.9,9.0,1.11,78,0.67,0.11,28,0.00,1.18,0.89,1.56,-0.67,-0.67,-0.40,1.12,1.46,-0.34,-0.34,+0.08,https://fbref.com/en/players/bf87bb6e/Stefan-Knezevic,bf87bb6e,Jupiler Pro League
214,Hervé Koffi,BFA,GK,Charleroi,27-084,1996,20,1799,90,99.9,20.0,1.00,90,0.95,0.00,,0.00,1.05,1.00,1.50,-0.50,-0.50,-90.50,1.19,1.59,-0.40,-0.40,-18.04,https://fbref.com/en/players/faf873a7/Herve-Koffi,faf873a7,Jupiler Pro League
215,Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,25-110,1998,20,1781,89,98.9,19.8,1.01,89,0.51,0.00,,0.00,1.35,1.11,1.36,-0.25,-0.25,+4.48,1.16,1.24,-0.08,-0.08,+6.64,https://fbref.com/en/players/6e1e6687/Aboubakary-Koita,6e1e6687,Jupiler Pro League
216,Mory Konaté,GUI,MF,Mechelen,30-054,1993,15,1081,72,60.1,12.0,1.08,76,0.33,0.17,45,0.00,1.20,0.92,1.08,-0.17,-0.17,+0.21,1.23,1.39,-0.16,-0.16,+0.15,https://fbref.com/en/players/9dc7a01e/Mory-Konate,9dc7a01e,Jupiler Pro League
217,Youssouf Koné,MLI,DF,RWD Molenbeek,28-187,1995,8,547,68,30.4,6.1,0.98,83,0.49,0.33,24,0.16,1.00,0.82,2.46,-1.64,-1.65,-1.07,0.97,2.66,-1.69,-1.70,-1.25,https://fbref.com/en/players/e6eadfb8/Youssouf-Kone,e6eadfb8,Jupiler Pro League
218,Jan Král,CZE,DF,Eupen,24-278,1999,15,759,51,42.2,8.4,1.07,81,0.71,0.71,5,0.48,0.73,0.83,2.14,-1.31,-1.30,-0.35,0.94,2.25,-1.31,-1.31,-0.19,https://fbref.com/en/players/50ac120d/Jan-Kral,50ac120d,Jupiler Pro League
219,Laurit Krasniqi,KVX,DF,Antwerp,22-178,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/2c6efe26/Laurit-Krasniqi,2c6efe26,Jupiler Pro League
220,Sven Kums,BEL,MF,Gent,35-316,1988,20,1731,87,96.2,19.2,0.99,89,0.89,0.05,45,0.00,1.90,1.72,0.94,0.78,+0.78,-0.52,1.77,1.29,0.48,+0.48,-0.19,https://fbref.com/en/players/83534f30/Sven-Kums,83534f30,Jupiler Pro League
221,Bram Lagae,BEL,DF,Gent,19-359,2004,2,135,68,7.5,1.5,0.67,90,0.67,0.67,45,3.33,1.50,2.67,0.00,2.67,+2.67,+2.02,1.67,0.53,1.13,+1.15,+0.71,https://fbref.com/en/players/30d0fa15/Bram-Lagae,30d0fa15,Jupiler Pro League
222,Konstantinos Laifis,CYP,DF,Standard Liège,30-234,1993,9,780,87,43.3,8.7,1.03,87,0.80,0.00,,0.00,1.11,0.69,1.61,-0.92,-0.92,-0.75,0.76,1.77,-1.01,-1.02,-0.67,https://fbref.com/en/players/ebca82e8/Konstantinos-Laifis,ebca82e8,Jupiler Pro League
223,Boris lambert,BEL,MF,Eupen,23-273,2000,7,618,88,34.3,6.9,1.01,88,0.87,0.00,,0.00,1.43,1.30,1.88,-0.58,-0.58,+0.79,1.07,2.00,-0.93,-0.93,+0.42,https://fbref.com/en/players/d81c072d/Boris-lambert,d81c072d,Jupiler Pro League
224,Senne Lammens,BEL,GK,Antwerp,21-185,2002,0,,,,,0,,0,0,,18,,,,,,,,,,,,https://fbref.com/en/players/8e6d2fcd/Senne-Lammens,8e6d2fcd,Jupiler Pro League
225,Loïc Lapoussin,MAD,"DF,MF",Union SG,27-287,1996,18,1508,84,83.8,16.8,1.01,88,0.89,0.06,16,0.06,2.33,2.14,1.13,1.01,+1.01,-1.14,2.07,0.95,1.12,+1.12,-0.17,https://fbref.com/en/players/8b5504e1/Loic-Lapoussin,8b5504e1,Jupiler Pro League
226,Lion Lauberbach,GER,FW,Mechelen,25-327,1998,18,1322,73,73.4,14.7,0.95,87,0.75,0.27,26,0.00,0.89,0.82,1.29,-0.48,-0.48,-0.85,1.18,1.71,-0.53,-0.53,-1.18,https://fbref.com/en/players/be738efd/Lion-Lauberbach,be738efd,Jupiler Pro League
227,Dimitri Lavalée,BEL,DF,Mechelen,26-360,1997,3,189,63,10.5,2.1,0.95,84,0.48,0.48,21,0.48,0.33,0.48,1.43,-0.95,-0.95,-0.78,0.57,2.38,-1.81,-1.83,-1.80,https://fbref.com/en/players/50e73475/Dimitri-Lavalee,50e73475,Jupiler Pro League
228,Florian Le Joncour,FRA,DF,RWD Molenbeek,28-339,1995,9,691,77,38.4,7.7,1.04,84,0.91,0.13,21,0.13,1.22,0.91,2.08,-1.17,-1.17,-0.44,1.30,2.13,-0.83,-0.84,-0.02,https://fbref.com/en/players/3a229338/Florian-Le-Joncour,3a229338,Jupiler Pro League
229,Félix Lemaréchal,FRA,"MF,FW",Cercle Brugge,20-154,2003,11,825,75,45.8,9.2,0.98,86,0.76,0.22,24,0.00,2.00,1.41,0.98,0.43,+0.44,+0.53,1.76,1.09,0.67,+0.67,+0.13,https://fbref.com/en/players/8ca9415f/Felix-Lemarechal,8ca9415f,Jupiler Pro League
230,Theo Leoni,BEL,MF,Anderlecht,23-262,2000,18,1367,76,75.9,15.2,0.99,86,0.66,0.20,26,0.07,2.00,1.78,1.05,0.72,+0.72,-0.73,1.53,1.34,0.19,+0.19,-0.68,https://fbref.com/en/players/afc923fc/Theo-Leoni,afc923fc,Jupiler Pro League
231,Fedde Leysen,BEL,DF,Union SG,20-183,2003,4,336,84,18.7,3.7,1.08,84,0.81,0.00,,1.35,2.25,2.16,0.54,1.62,+1.61,+0.50,2.16,0.73,1.46,+1.44,+0.36,https://fbref.com/en/players/19b3caf7/Fedde-Leysen,19b3caf7,Jupiler Pro League
232,Tobe Leysen,BEL,GK,OH Leuven,21-305,2002,6,540,90,30.0,6.0,1.00,90,1.00,0.00,,1.67,0.67,0.83,1.50,-0.67,-0.67,-0.02,0.77,1.90,-1.13,-1.13,-0.86,https://fbref.com/en/players/098525c6/Tobe-Leysen,098525c6,Jupiler Pro League
233,Jonas Lietaert,BEL,"DF,FW",Cercle Brugge,19-176,2004,3,44,15,2.4,0.5,0.00,,0.00,6.00,15,10.0,1.00,0.00,0.00,0.00,0.00,-0.15,2.40,0.20,2.20,+2.20,+1.64,https://fbref.com/en/players/9e00bc43/Jonas-Lietaert,9e00bc43,Jupiler Pro League
234,Lucas Lissens,BEL,DF,Anderlecht,22-167,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/f540ae7d/Lucas-Lissens,f540ae7d,Jupiler Pro League
235,Justin Lonwijk,NED,"MF,FW",Anderlecht,24-018,1999,3,42,14,2.3,0.5,0.00,,0.00,6.00,14,0.00,3.00,2.00,0.00,2.00,+2.14,+1.27,2.00,2.80,-0.80,-0.92,-1.30,https://fbref.com/en/players/9cf14be5/Justin-Lonwijk,9cf14be5,Jupiler Pro League
236,Thomas Lutte,BEL,MF,Charleroi,19-183,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/1757709c/Thomas-Lutte,1757709c,Jupiler Pro League
237,Senne Lynen,BEL,MF,Union SG,24-323,1999,2,180,90,10.0,2.0,1.00,90,1.00,0.00,,0.00,3.00,1.50,0.00,1.50,+1.50,+0.33,2.15,0.35,1.75,+1.76,+0.68,https://fbref.com/en/players/0ed60738/Senne-Lynen,0ed60738,Jupiler Pro League
238,Kevin Mac Allister,ARG,DF,Union SG,26-062,1997,18,1439,80,79.9,16.0,1.00,89,0.81,0.13,7,0.13,2.33,1.88,1.00,0.88,+0.88,-1.62,1.94,0.96,0.97,+0.98,-0.86,https://fbref.com/en/players/0cb35466/Kevin-Mac-Allister,0cb35466,Jupiler Pro League
239,Koki Machida,JPN,DF,Union SG,26-136,1997,17,1522,90,84.6,16.9,1.01,90,0.95,0.00,,0.06,2.47,2.31,1.01,1.30,+1.30,+0.65,2.09,0.89,1.20,+1.20,+0.32,https://fbref.com/en/players/958ede06/Koki-Machida,958ede06,Jupiler Pro League
240,Nicolas Madsen,DEN,MF,Westerlo,23-297,2000,17,1342,79,74.6,14.9,1.01,87,0.74,0.13,16,0.00,1.12,1.54,1.81,-0.27,-0.27,-0.07,1.28,1.62,-0.35,-0.35,+0.15,https://fbref.com/en/players/6d7e4b06/Nicolas-Madsen,6d7e4b06,Jupiler Pro League
241,Mathieu Maertens,BEL,"MF,FW",OH Leuven,28-287,1995,9,253,28,14.1,2.8,0.36,63,0.00,2.86,24,0.36,0.89,2.14,2.50,-0.36,-0.36,+0.34,2.04,1.86,0.14,+0.16,+0.80,https://fbref.com/en/players/bb8c40dd/Mathieu-Maertens,bb8c40dd,Jupiler Pro League
242,Gary Magnée,BEL,DF,Eupen,24-088,1999,19,1580,83,87.8,17.6,1.08,83,0.85,0.00,,0.00,0.79,0.97,2.16,-1.19,-1.20,-0.79,0.91,2.24,-1.33,-1.33,-1.05,https://fbref.com/en/players/8396933c/Gary-Magnee,8396933c,Jupiler Pro League
243,Yonas Malede,ISR,"FW,MF",Mechelen,24-055,1999,11,265,24,14.7,2.9,0.00,,0.00,3.79,24,0.69,1.45,1.72,1.72,0.00,0.00,+0.29,2.10,1.83,0.28,+0.28,+0.58,https://fbref.com/en/players/626e647c/Yonas-Malede,626e647c,Jupiler Pro League
244,Kristiyan Malinov,BUL,MF,Kortrijk,29-284,1994,12,696,58,38.7,7.7,0.91,84,0.65,0.65,21,0.52,0.83,0.39,2.21,-1.82,-1.81,-0.34,0.90,1.96,-1.06,-1.05,+0.08,https://fbref.com/en/players/91c836eb/Kristiyan-Malinov,91c836eb,Jupiler Pro League
245,Mark Mampasi,UKR,DF,Kortrijk,20-302,2003,13,1155,89,64.2,12.8,1.02,89,0.94,0.00,,0.08,0.69,0.55,1.88,-1.33,-1.32,+0.77,0.71,2.01,-1.30,-1.29,-0.52,https://fbref.com/en/players/a3475c65/Mark-Mampasi,a3475c65,Jupiler Pro League
246,Damien Marcq,FRA,DF,Charleroi,35-031,1988,15,1199,80,66.6,13.3,1.13,80,0.83,0.00,,0.08,0.87,0.98,1.58,-0.60,-0.60,-0.45,1.22,1.61,-0.40,-0.40,-0.03,https://fbref.com/en/players/b9a2792f/Damien-Marcq,b9a2792f,Jupiler Pro League
247,Xander Martlé,BEL,MF,Cercle Brugge,20-134,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/da92d15a/Xander-Martle,da92d15a,Jupiler Pro League
248,Yusuke Matsuo,JPN,"MF,FW",Westerlo,26-169,1997,15,835,56,46.4,9.3,0.97,77,0.22,0.65,23,0.11,0.73,1.08,2.26,-1.18,-1.19,-1.75,1.09,1.78,-0.70,-0.70,-0.59,https://fbref.com/en/players/833be6ea/Yusuke-Matsuo,833be6ea,Jupiler Pro League
249,Youssef Maziz,FRA,"MF,FW",OH Leuven,25-198,1998,14,864,62,48.0,9.6,1.15,72,0.42,0.31,25,0.10,0.93,1.67,1.77,-0.10,-0.10,+1.05,1.35,1.50,-0.15,-0.15,+0.74,https://fbref.com/en/players/514270e8/Youssef-Maziz,514270e8,Jupiler Pro League
250,Dylan Mbayo,BEL,"FW,MF",Kortrijk,22-089,2001,9,449,50,24.9,5.0,0.80,82,0.40,1.00,25,0.40,0.11,0.40,3.00,-2.60,-2.61,-1.34,0.98,1.84,-0.86,-0.87,+0.32,https://fbref.com/en/players/18d5f9e8/Dylan-Mbayo,18d5f9e8,Jupiler Pro League
251,Isaac Mbenza,BEL,"DF,FW",Charleroi,27-306,1996,15,1114,74,61.9,12.4,0.97,88,0.65,0.24,19,0.00,1.20,1.21,1.37,-0.16,-0.16,+0.76,1.40,1.58,-0.19,-0.19,+0.52,https://fbref.com/en/players/aa1a8c7e/Isaac-Mbenza,aa1a8c7e,Jupiler Pro League
252,Pathé Mboup,SEN,FW,RWD Molenbeek,20-135,2003,11,528,48,29.3,5.9,0.68,85,0.34,1.19,27,0.17,0.64,1.02,2.71,-1.69,-1.70,-1.14,,,,,,https://fbref.com/en/players/a9fcdd09/Pathe-Mboup,a9fcdd09,Jupiler Pro League
253,Mark McKenzie,USA,DF,Genk,24-317,1999,11,984,89,54.7,10.9,1.01,89,0.92,0.00,,0.18,1.64,2.11,0.92,1.19,+1.19,+0.31,2.32,0.99,1.33,+1.33,+0.30,https://fbref.com/en/players/a5f5d094/Mark-McKenzie,a5f5d094,Jupiler Pro League
254,Adedire Mebude,SCO,"MF,FW",Westerlo,19-225,2004,3,98,33,5.4,1.1,0.91,45,0.00,1.82,27,0.00,0.00,0.00,1.82,-1.82,-1.84,-1.68,1.18,2.55,-1.36,-1.34,-1.01,https://fbref.com/en/players/112bd859/Adedire-Mebude,112bd859,Jupiler Pro League
255,Brandon Mechele,BEL,DF,Club Brugge,30-345,1993,20,1779,89,98.8,19.8,1.01,89,0.86,0.00,,0.00,1.70,1.92,0.86,1.06,+1.06,+1.06,1.90,0.81,1.09,+1.09,+2.32,https://fbref.com/en/players/0a6dbbf7/Brandon-Mechele,0a6dbbf7,Jupiler Pro League
256,Nayel Mehssatou,CHI,"DF,MF",Kortrijk,21-272,2002,16,1185,74,65.8,13.2,0.98,83,0.53,0.23,35,0.00,0.44,0.61,2.65,-2.05,-2.05,-1.32,0.89,1.99,-1.11,-1.11,-0.01,https://fbref.com/en/players/3cc3732e/Nayel-Mehssatou,3cc3732e,Jupiler Pro League
257,Bjorn Meijer,NED,DF,Club Brugge,20-296,2003,10,531,53,29.5,5.9,1.02,75,0.51,0.68,20,0.17,1.60,1.19,0.68,0.51,+0.51,-0.77,1.90,1.12,0.76,+0.77,-0.42,https://fbref.com/en/players/95f5aae8/Bjorn-Meijer,95f5aae8,Jupiler Pro League
258,Hamza Mendyl,MAR,"DF,MF",OH Leuven,26-079,1997,17,1398,82,77.7,15.5,1.10,82,0.65,0.00,,0.00,0.76,1.23,1.81,-0.58,-0.58,+0.32,1.10,1.65,-0.55,-0.55,-0.07,https://fbref.com/en/players/f99fe221/Hamza-Mendyl,f99fe221,Jupiler Pro League
259,Xavier Mercier,FRA,"MF,FW",RWD Molenbeek,34-167,1989,18,1109,62,61.6,12.3,1.14,75,0.08,0.33,14,0.08,0.94,1.22,1.87,-0.65,-0.65,+0.65,1.30,1.95,-0.65,-0.65,+0.46,https://fbref.com/en/players/de89f3c3/Xavier-Mercier,de89f3c3,Jupiler Pro League
260,Billel Messaoudi,ALG,"DF,MF",Kortrijk,26-018,1997,2,30,15,1.7,0.3,0.00,,0.00,6.67,15,0.00,0.00,3.33,0.00,3.33,+3.00,+4.68,1.00,2.33,-1.33,-1.28,-0.18,https://fbref.com/en/players/469ddf42/Billel-Messaoudi,469ddf42,Jupiler Pro League
