Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Player Link_,Player ID_,Competition
188,Mandela Keita,BEL,MF,OH Leuven,21-243,2002,0.7,0.00,0.00,0.00,1.43,1.43,0.00,0.00,1.43,1.43,0.00,0.00,0.00,7.14,0.00,0.00,,https://fbref.com/en/players/f5692b25/Mandela-Keita,f5692b25,Jupiler Pro League
189,Mandela Keita,BEL,MF,Antwerp,21-243,2002,9.8,0.10,0.00,0.00,1.53,1.53,0.00,0.00,1.63,0.92,0.00,0.10,0.00,8.78,0.71,0.51,58.3,https://fbref.com/en/players/f5692b25/Mandela-Keita,f5692b25,Jupiler Pro League
190,Gyrano Kerk,NED,"FW,MF",Antwerp,28-037,1995,7.3,0.27,0.00,0.00,2.05,1.37,0.41,2.47,0.41,1.37,0.00,0.00,0.00,5.48,1.51,2.19,40.7,https://fbref.com/en/players/eb907bfc/Gyrano-Kerk,eb907bfc,Jupiler Pro League
191,Bilal El Khannouss,MAR,MF,Genk,19-243,2004,17.3,0.17,0.00,0.00,0.58,0.81,0.06,6.30,0.40,1.33,0.00,0.00,0.00,4.16,1.16,0.58,66.7,https://fbref.com/en/players/f7042636/Bilal-El-Khannouss,f7042636,Jupiler Pro League
192,Sofian Kiyine,MAR,"MF,FW",OH Leuven,26-098,1997,3.2,0.63,0.00,0.00,3.13,0.94,0.00,3.13,0.63,1.25,0.00,0.00,0.00,5.63,0.94,0.63,60.0,https://fbref.com/en/players/ce1806be/Sofian-Kiyine,ce1806be,Jupiler Pro League
193,Willian Klaus,BRA,DF,RWD Molenbeek,29-362,1994,13.8,0.07,0.00,0.00,0.72,0.22,0.00,0.00,1.52,0.72,0.00,0.00,0.00,4.42,3.48,1.74,66.7,https://fbref.com/en/players/ddc86898/Willian-Klaus,ddc86898,Jupiler Pro League
194,Stefan Knežević,SUI,DF,Charleroi,27-070,1996,9.0,0.33,0.00,0.00,1.11,1.11,0.22,0.33,3.00,1.33,0.00,0.00,0.00,6.11,2.22,1.89,54.1,https://fbref.com/en/players/bf87bb6e/Stefan-Knezevic,bf87bb6e,Jupiler Pro League
195,Hervé Koffi,BFA,GK,Charleroi,27-084,1996,20.0,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.05,0.10,0.00,0.00,0.00,1.55,0.20,0.05,80.0,https://fbref.com/en/players/faf873a7/Herve-Koffi,faf873a7,Jupiler Pro League
196,Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,25-110,1998,19.8,0.25,0.00,0.00,0.91,2.63,0.05,2.58,0.81,1.26,0.00,0.00,0.00,5.51,0.45,0.66,40.9,https://fbref.com/en/players/6e1e6687/Aboubakary-Koita,6e1e6687,Jupiler Pro League
197,Mory Konaté,GUI,MF,Mechelen,30-054,1993,12.0,0.33,0.00,0.00,1.42,0.92,0.00,0.17,1.50,1.42,0.00,0.00,0.00,5.25,3.00,1.42,67.9,https://fbref.com/en/players/9dc7a01e/Mory-Konate,9dc7a01e,Jupiler Pro League
198,Youssouf Koné,MLI,DF,RWD Molenbeek,28-187,1995,6.1,0.49,0.00,0.00,0.98,0.98,0.00,0.66,1.31,1.15,0.00,0.16,0.00,6.56,1.48,1.64,47.4,https://fbref.com/en/players/e6eadfb8/Youssouf-Kone,e6eadfb8,Jupiler Pro League
199,Jan Král,CZE,DF,Eupen,24-278,1999,8.4,0.60,0.00,0.00,1.67,0.71,0.00,0.24,1.67,0.83,0.00,0.00,0.00,5.12,2.74,3.33,45.1,https://fbref.com/en/players/50ac120d/Jan-Kral,50ac120d,Jupiler Pro League
200,Sven Kums,BEL,MF,Gent,35-316,1988,19.2,0.16,0.00,0.00,0.73,0.94,0.10,4.58,0.94,1.04,0.00,0.05,0.00,7.45,0.52,1.35,27.8,https://fbref.com/en/players/83534f30/Sven-Kums,83534f30,Jupiler Pro League
201,Bram Lagae,BEL,DF,Gent,19-359,2004,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.67,0.67,0.00,0.00,0.00,6.67,1.33,1.33,50.0,https://fbref.com/en/players/30d0fa15/Bram-Lagae,30d0fa15,Jupiler Pro League
202,Konstantinos Laifis,CYP,DF,Standard Liège,30-234,1993,8.7,0.00,0.00,0.00,0.23,0.34,0.00,0.11,1.72,0.92,0.00,0.00,0.00,5.17,2.30,1.61,58.8,https://fbref.com/en/players/ebca82e8/Konstantinos-Laifis,ebca82e8,Jupiler Pro League
203,Boris lambert,BEL,MF,Eupen,23-273,2000,6.9,0.14,0.00,0.00,1.16,0.43,0.00,0.29,2.03,2.17,0.00,0.14,0.00,5.94,1.01,0.29,77.8,https://fbref.com/en/players/d81c072d/Boris-lambert,d81c072d,Jupiler Pro League
204,Loïc Lapoussin,MAD,"DF,MF",Union SG,27-287,1996,16.8,0.30,0.00,0.00,0.60,0.83,0.12,3.04,0.83,1.31,0.00,0.00,0.00,9.52,0.06,0.54,10.0,https://fbref.com/en/players/8b5504e1/Loic-Lapoussin,8b5504e1,Jupiler Pro League
205,Lion Lauberbach,GER,FW,Mechelen,25-327,1998,14.7,0.14,0.00,0.00,2.18,0.95,0.82,0.34,0.34,0.41,0.00,0.00,0.00,2.11,2.65,3.20,45.3,https://fbref.com/en/players/be738efd/Lion-Lauberbach,be738efd,Jupiler Pro League
206,Dimitri Lavalée,BEL,DF,Mechelen,26-360,1997,2.1,0.00,0.00,0.00,1.43,0.48,0.00,0.00,2.86,0.95,0.00,0.00,0.48,5.24,1.43,1.43,50.0,https://fbref.com/en/players/50e73475/Dimitri-Lavalee,50e73475,Jupiler Pro League
207,Florian Le Joncour,FRA,DF,RWD Molenbeek,28-339,1995,7.7,0.00,0.00,0.00,0.78,0.26,0.00,0.00,1.43,0.52,0.00,0.00,0.00,3.90,4.29,1.30,76.7,https://fbref.com/en/players/3a229338/Florian-Le-Joncour,3a229338,Jupiler Pro League
208,Félix Lemaréchal,FRA,"MF,FW",Cercle Brugge,20-154,2003,9.2,0.22,0.00,0.00,1.20,0.87,0.11,3.91,0.87,1.85,0.00,0.00,0.00,10.1,2.28,2.39,48.8,https://fbref.com/en/players/8ca9415f/Felix-Lemarechal,8ca9415f,Jupiler Pro League
209,Theo Leoni,BEL,MF,Anderlecht,23-262,2000,15.2,0.26,0.00,0.00,0.99,1.58,0.07,1.78,2.11,2.11,0.00,0.00,0.00,7.89,0.46,1.25,26.9,https://fbref.com/en/players/afc923fc/Theo-Leoni,afc923fc,Jupiler Pro League
210,Fedde Leysen,BEL,DF,Union SG,20-183,2003,3.7,0.54,0.00,0.00,0.81,0.00,0.00,0.27,1.08,0.81,0.00,0.00,0.00,5.68,1.08,1.35,44.4,https://fbref.com/en/players/19b3caf7/Fedde-Leysen,19b3caf7,Jupiler Pro League
211,Tobe Leysen,BEL,GK,OH Leuven,21-305,2002,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.17,0.00,100.0,https://fbref.com/en/players/098525c6/Tobe-Leysen,098525c6,Jupiler Pro League
212,Jonas Lietaert,BEL,"DF,FW",Cercle Brugge,19-176,2004,0.5,0.00,0.00,0.00,4.00,0.00,0.00,4.00,2.00,4.00,0.00,0.00,0.00,8.00,2.00,0.00,100.0,https://fbref.com/en/players/9e00bc43/Jonas-Lietaert,9e00bc43,Jupiler Pro League
213,Justin Lonwijk,NED,"MF,FW",Anderlecht,24-018,1999,0.5,0.00,0.00,0.00,4.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,14.0,6.00,2.00,75.0,https://fbref.com/en/players/9cf14be5/Justin-Lonwijk,9cf14be5,Jupiler Pro League
214,Senne Lynen,BEL,MF,Union SG,24-323,1999,2.0,0.50,0.00,0.00,0.50,0.50,0.00,4.00,2.00,0.50,0.00,0.00,0.00,4.00,1.00,1.00,50.0,https://fbref.com/en/players/0ed60738/Senne-Lynen,0ed60738,Jupiler Pro League
215,Kevin Mac Allister,ARG,DF,Union SG,26-062,1997,16.0,0.25,0.00,0.00,1.56,1.31,0.00,0.06,1.94,2.19,0.00,0.00,0.00,5.75,2.06,1.88,52.4,https://fbref.com/en/players/0cb35466/Kevin-Mac-Allister,0cb35466,Jupiler Pro League
216,Koki Machida,JPN,DF,Union SG,26-136,1997,16.9,0.12,0.00,0.00,0.89,0.47,0.12,0.41,1.72,1.48,0.00,0.06,0.00,6.39,2.72,1.66,62.2,https://fbref.com/en/players/958ede06/Koki-Machida,958ede06,Jupiler Pro League
217,Nicolas Madsen,DEN,MF,Westerlo,23-297,2000,14.9,0.13,0.00,0.00,0.47,1.21,0.00,4.97,0.60,0.81,0.00,0.00,0.07,6.98,0.67,0.94,41.7,https://fbref.com/en/players/6d7e4b06/Nicolas-Madsen,6d7e4b06,Jupiler Pro League
218,Mathieu Maertens,BEL,"MF,FW",OH Leuven,28-287,1995,2.8,0.71,0.00,0.00,1.79,1.43,0.36,0.00,0.00,0.00,0.00,0.00,0.00,3.57,2.86,1.07,72.7,https://fbref.com/en/players/bb8c40dd/Mathieu-Maertens,bb8c40dd,Jupiler Pro League
219,Gary Magnée,BEL,DF,Eupen,24-088,1999,17.6,0.17,0.00,0.00,0.74,0.57,0.00,5.80,1.14,1.31,0.00,0.00,0.00,5.17,0.51,0.91,36.0,https://fbref.com/en/players/8396933c/Gary-Magnee,8396933c,Jupiler Pro League
220,Yonas Malede,ISR,"FW,MF",Mechelen,24-055,1999,2.9,0.34,0.00,0.00,1.03,3.45,0.69,4.48,0.69,0.69,0.34,0.00,0.00,2.41,0.69,1.72,28.6,https://fbref.com/en/players/626e647c/Yonas-Malede,626e647c,Jupiler Pro League
221,Kristiyan Malinov,BUL,MF,Kortrijk,29-284,1994,7.7,0.65,0.00,0.00,2.60,0.91,0.00,0.26,1.43,0.91,0.00,0.00,0.00,8.96,1.56,1.69,48.0,https://fbref.com/en/players/91c836eb/Kristiyan-Malinov,91c836eb,Jupiler Pro League
222,Mark Mampasi,UKR,DF,Kortrijk,20-302,2003,12.8,0.23,0.00,0.00,1.17,0.23,0.00,0.00,1.88,0.94,0.00,0.08,0.00,3.83,1.95,1.41,58.1,https://fbref.com/en/players/a3475c65/Mark-Mampasi,a3475c65,Jupiler Pro League
223,Damien Marcq,FRA,DF,Charleroi,35-031,1988,13.3,0.23,0.08,0.00,1.20,0.60,0.08,0.23,1.58,1.35,0.00,0.23,0.00,8.50,1.65,1.43,53.7,https://fbref.com/en/players/b9a2792f/Damien-Marcq,b9a2792f,Jupiler Pro League
224,Yusuke Matsuo,JPN,"MF,FW",Westerlo,26-169,1997,9.3,0.00,0.00,0.00,0.65,0.97,0.22,1.72,0.54,1.29,0.00,0.00,0.00,3.66,0.54,1.18,31.3,https://fbref.com/en/players/833be6ea/Yusuke-Matsuo,833be6ea,Jupiler Pro League
225,Youssef Maziz,FRA,"MF,FW",OH Leuven,25-198,1998,9.6,0.21,0.00,0.00,0.52,1.15,0.00,5.94,0.42,0.42,0.00,0.00,0.00,4.79,0.52,1.46,26.3,https://fbref.com/en/players/514270e8/Youssef-Maziz,514270e8,Jupiler Pro League
226,Dylan Mbayo,BEL,"FW,MF",Kortrijk,22-089,2001,5.0,0.20,0.00,0.00,1.00,2.20,0.40,1.60,0.40,1.00,0.00,0.00,0.00,3.60,0.20,0.80,20.0,https://fbref.com/en/players/18d5f9e8/Dylan-Mbayo,18d5f9e8,Jupiler Pro League
227,Isaac Mbenza,BEL,"DF,FW",Charleroi,27-306,1996,12.4,0.16,0.00,0.00,0.32,0.89,0.24,8.95,0.00,0.32,0.08,0.00,0.00,4.35,0.08,0.40,16.7,https://fbref.com/en/players/aa1a8c7e/Isaac-Mbenza,aa1a8c7e,Jupiler Pro League
228,Pathé Mboup,SEN,FW,RWD Molenbeek,20-135,2003,5.9,0.17,0.00,0.00,1.69,0.85,0.34,0.85,0.51,1.36,,,0.00,,,,,https://fbref.com/en/players/a9fcdd09/Pathe-Mboup,a9fcdd09,Jupiler Pro League
229,Mark McKenzie,USA,DF,Genk,24-317,1999,10.9,0.18,0.00,0.00,1.01,1.01,0.09,0.00,1.38,0.55,0.00,0.00,0.00,6.70,1.74,2.20,44.2,https://fbref.com/en/players/a5f5d094/Mark-McKenzie,a5f5d094,Jupiler Pro League
230,Adedire Mebude,SCO,"MF,FW",Westerlo,19-225,2004,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.91,0.91,0.00,0.00,0.00,8.18,0.91,0.91,50.0,https://fbref.com/en/players/112bd859/Adedire-Mebude,112bd859,Jupiler Pro League
231,Brandon Mechele,BEL,DF,Club Brugge,30-345,1993,19.8,0.15,0.00,0.00,1.16,0.30,0.00,0.05,1.62,1.31,0.00,0.00,0.00,5.76,2.58,1.26,67.1,https://fbref.com/en/players/0a6dbbf7/Brandon-Mechele,0a6dbbf7,Jupiler Pro League
232,Nayel Mehssatou,CHI,"DF,MF",Kortrijk,21-272,2002,13.2,0.38,0.00,0.00,1.06,1.14,0.08,3.33,0.98,1.14,0.00,0.00,0.00,6.14,0.23,0.98,18.8,https://fbref.com/en/players/3cc3732e/Nayel-Mehssatou,3cc3732e,Jupiler Pro League
233,Bjorn Meijer,NED,DF,Club Brugge,20-296,2003,5.9,0.00,0.00,0.00,0.34,0.51,0.34,3.90,1.36,0.34,0.00,0.00,0.00,4.24,1.86,1.19,61.1,https://fbref.com/en/players/95f5aae8/Bjorn-Meijer,95f5aae8,Jupiler Pro League
234,Hamza Mendyl,MAR,"DF,MF",OH Leuven,26-079,1997,15.5,0.65,0.06,0.06,1.42,0.39,0.00,1.61,1.23,0.52,0.00,0.13,0.00,4.52,0.97,1.10,46.9,https://fbref.com/en/players/f99fe221/Hamza-Mendyl,f99fe221,Jupiler Pro League
235,Xavier Mercier,FRA,"MF,FW",RWD Molenbeek,34-167,1989,12.3,0.16,0.00,0.00,0.65,0.89,0.00,5.93,0.16,0.24,0.00,0.00,0.00,4.63,0.16,0.33,33.3,https://fbref.com/en/players/de89f3c3/Xavier-Mercier,de89f3c3,Jupiler Pro League
236,Billel Messaoudi,ALG,"DF,MF",Kortrijk,26-018,1997,0.3,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,13.3,0.00,0.00,,https://fbref.com/en/players/469ddf42/Billel-Messaoudi,469ddf42,Jupiler Pro League
237,Senna Miangue,BEL,DF,Cercle Brugge,26-337,1997,3.9,0.77,0.26,0.26,1.79,0.26,0.00,1.79,1.28,2.31,0.00,0.00,0.00,5.38,3.85,2.56,60.0,https://fbref.com/en/players/42591ed0/Senna-Miangue,42591ed0,Jupiler Pro League
238,Alex Mighten,ENG,MF,Kortrijk,21-272,2002,2.7,0.37,0.00,0.00,1.11,4.44,0.00,1.85,0.74,0.74,0.00,0.00,0.00,4.44,0.00,1.11,0.0,https://fbref.com/en/players/10ec4169/Alex-Mighten,10ec4169,Jupiler Pro League
239,Simon Mignolet,BEL,GK,Club Brugge,35-308,1988,20.0,0.10,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.15,0.25,0.00,100.0,https://fbref.com/en/players/d436eb94/Simon-Mignolet,d436eb94,Jupiler Pro League
240,Florian Miguel,FRA,DF,OH Leuven,27-129,1996,12.2,0.25,0.00,0.00,1.15,1.15,0.00,1.07,1.64,0.90,0.00,0.00,0.00,3.93,1.15,1.64,41.2,https://fbref.com/en/players/b66d1d8a/Florian-Miguel,b66d1d8a,Jupiler Pro League
241,Alan Minda,ECU,"FW,MF",Cercle Brugge,20-239,2003,8.3,0.24,0.00,0.00,0.72,0.84,0.96,0.96,0.00,0.24,0.00,0.00,0.00,4.70,1.45,2.77,34.3,https://fbref.com/en/players/9cfd5b00/Alan-Minda,9cfd5b00,Jupiler Pro League
242,Kento Misao,JPN,MF,OH Leuven,27-267,1996,6.1,0.33,0.00,0.00,2.13,0.82,0.00,0.16,1.31,2.30,0.00,0.16,0.00,7.38,1.80,0.98,64.7,https://fbref.com/en/players/6c4a8112/Kento-Misao,6c4a8112,Jupiler Pro League
243,Kevin Möhwald,GER,"MF,FW",Eupen,30-189,1993,9.0,0.33,0.00,0.00,1.33,1.56,0.11,2.00,0.67,1.44,0.00,0.00,0.00,5.33,0.44,0.78,36.4,https://fbref.com/en/players/a5ce09f2/Kevin-Mohwald,a5ce09f2,Jupiler Pro League
244,Lars Montegnies,BEL,MF,Kortrijk,18-054,2005,1.9,0.53,0.00,0.00,1.58,0.00,0.00,0.00,2.63,2.11,0.00,0.00,0.00,4.74,0.53,0.00,100.0,https://fbref.com/en/players/3cd16c00/Lars-Montegnies,3cd16c00,Jupiler Pro League
245,Roméo Monticelli,BEL,DF,Charleroi,18-098,2005,0.8,1.25,0.00,0.00,1.25,2.50,0.00,2.50,1.25,0.00,0.00,0.00,0.00,6.25,1.25,1.25,50.0,https://fbref.com/en/players/4199041e/Romeo-Monticelli,4199041e,Jupiler Pro League
246,Ryota Morioka,JPN,MF,Charleroi,32-271,1991,7.5,0.00,0.00,0.00,2.00,1.20,0.13,1.20,2.13,1.87,0.00,0.00,0.00,7.20,2.13,1.33,61.5,https://fbref.com/en/players/e85ec097/Ryota-Morioka,e85ec097,Jupiler Pro League
247,Anthony Moris,LUX,GK,Union SG,33-254,1990,19.8,0.00,0.05,0.00,0.05,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.20,0.00,100.0,https://fbref.com/en/players/99351886/Anthony-Moris,99351886,Jupiler Pro League
248,Kerim Mrabti,SWE,"MF,FW",Mechelen,29-233,1994,18.6,0.11,0.00,0.00,1.08,0.59,0.11,1.18,0.86,1.08,0.00,0.00,0.00,4.19,0.65,1.45,30.8,https://fbref.com/en/players/e1c810b8/Kerim-Mrabti,e1c810b8,Jupiler Pro League
249,Suphanat Mueanta,THA,"MF,DF",OH Leuven,21-159,2002,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,10.0,2.00,1.00,66.7,https://fbref.com/en/players/eaa78b71/Suphanat-Mueanta,eaa78b71,Jupiler Pro League
250,Arbnor Muja,ALB,"FW,MF",Antwerp,25-040,1998,11.1,0.18,0.00,0.00,0.72,0.99,0.27,2.34,0.27,0.90,0.00,0.00,0.00,3.87,0.27,1.44,15.8,https://fbref.com/en/players/7767cb03/Arbnor-Muja,7767cb03,Jupiler Pro League
251,Ngal'Ayel Mukau,BEL,MF,Mechelen,19-039,2004,4.0,0.00,0.00,0.00,1.00,0.25,0.00,0.00,2.25,2.75,0.00,0.00,0.00,5.75,0.25,0.50,33.3,https://fbref.com/en/players/bb461b8a/NgalAyel-Mukau,bb461b8a,Jupiler Pro League
252,Romaine Mundle,ENG,"FW,MF",Standard Liège,20-259,2003,1.5,0.67,0.00,0.00,3.33,4.67,0.00,2.67,0.67,2.67,0.00,0.00,0.00,6.67,0.67,1.33,33.3,https://fbref.com/en/players/597610cd/Romaine-Mundle,597610cd,Jupiler Pro League
253,Daniel Muñoz,COL,DF,Genk,27-227,1996,15.0,0.33,0.00,0.00,1.73,1.47,0.07,1.73,1.53,1.73,0.00,0.00,0.00,6.13,1.33,1.27,51.3,https://fbref.com/en/players/778ef829/Daniel-Munoz,778ef829,Jupiler Pro League
254,Moussa N'Diaye,SEN,DF,Anderlecht,21-204,2002,7.2,0.14,0.00,0.00,1.11,2.92,0.00,0.69,1.53,2.08,0.14,0.00,0.00,7.22,2.78,2.22,55.6,https://fbref.com/en/players/b28edf04/Moussa-NDiaye,b28edf04,Jupiler Pro League
255,Ignace N'Dri,CIV,"DF,FW",OH Leuven,23-073,2000,4.3,0.23,0.00,0.00,2.09,1.86,0.47,4.19,0.47,0.93,0.00,0.00,0.00,4.65,0.70,1.16,37.5,https://fbref.com/en/players/17329380/Ignace-NDri,17329380,Jupiler Pro League
256,Paul Nardi,FRA,GK,Gent,29-235,1994,10.0,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.30,0.10,75.0,https://fbref.com/en/players/2d70dbe5/Paul-Nardi,2d70dbe5,Jupiler Pro League
257,Flávio Nazinho,POR,"DF,FW",Cercle Brugge,20-172,2003,6.5,0.31,0.00,0.00,2.46,0.77,0.46,7.23,0.92,1.23,0.00,0.00,0.00,5.23,1.23,2.00,38.1,https://fbref.com/en/players/e7281ea9/Flavio-Nazinho,e7281ea9,Jupiler Pro League
258,Roman Neustädter,RUS,DF,Westerlo,35-324,1988,14.4,0.00,0.00,0.00,0.56,0.14,0.00,0.00,1.94,1.04,0.00,0.00,0.00,5.90,1.67,1.11,60.0,https://fbref.com/en/players/98d5ecc2/Roman-Neustadter,98d5ecc2,Jupiler Pro League
259,Pierre-Yves Ngawa,BEL,"DF,MF",OH Leuven,31-333,1992,0.7,0.00,0.00,0.00,1.43,0.00,0.00,0.00,1.43,4.29,0.00,0.00,0.00,1.43,0.00,4.29,0.0,https://fbref.com/en/players/25c669a8/Pierre-Yves-Ngawa,25c669a8,Jupiler Pro League
260,Julien Ngoy,BEL,"FW,MF",Mechelen,26-067,1997,1.5,0.67,0.00,0.00,1.33,1.33,0.67,1.33,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.67,0.0,https://fbref.com/en/players/87449a74/Julien-Ngoy,87449a74,Jupiler Pro League
261,Nathan Ngoy,BEL,DF,Standard Liège,20-212,2003,13.1,0.46,0.08,0.00,0.84,0.99,0.08,0.31,2.75,1.37,0.00,0.08,0.00,7.25,1.30,1.22,51.5,https://fbref.com/en/players/eb7abf2e/Nathan-Ngoy,eb7abf2e,Jupiler Pro League
262,Casper Nielsen,DEN,MF,Club Brugge,29-254,1994,6.6,0.30,0.00,0.00,1.67,1.36,0.00,3.33,1.06,1.21,0.00,0.00,0.00,3.48,1.36,2.12,39.1,https://fbref.com/en/players/f6a90edd/Casper-Nielsen,f6a90edd,Jupiler Pro League
263,Bart Nieuwkoop,NED,DF,Union SG,27-307,1996,2.0,0.00,0.00,0.00,2.50,1.00,0.00,3.00,2.00,1.00,0.00,0.00,0.00,6.00,3.00,1.50,66.7,https://fbref.com/en/players/f40dd3c7/Bart-Nieuwkoop,f40dd3c7,Jupiler Pro League
264,Gustaf Nilsson,SWE,FW,Union SG,26-230,1997,8.5,0.59,0.00,0.00,1.76,1.18,0.47,0.47,0.47,0.59,0.00,0.00,0.00,2.24,2.12,3.29,39.1,https://fbref.com/en/players/a7d48b00/Gustaf-Nilsson,a7d48b00,Jupiler Pro League
265,Ken Nkuba,BEL,DF,Charleroi,21-352,2002,0.5,0.00,0.00,0.00,6.00,2.00,0.00,6.00,2.00,8.00,0.00,0.00,0.00,10.0,0.00,0.00,,https://fbref.com/en/players/1c51983c/Ken-Nkuba,1c51983c,Jupiler Pro League
266,Lucas Noubi,BEL,DF,Standard Liège,18-358,2005,3.8,0.26,0.00,0.00,2.37,0.79,0.00,0.26,2.63,1.05,0.00,0.00,0.00,5.53,0.79,1.05,42.9,https://fbref.com/en/players/436168da/Lucas-Noubi,436168da,Jupiler Pro League
267,Nachon Nsingi,BEL,"FW,MF",OH Leuven,22-259,2001,9.9,0.20,0.00,0.00,1.01,1.31,0.51,2.83,0.10,0.40,0.00,0.00,0.00,2.93,1.01,3.13,24.4,https://fbref.com/en/players/a373ffb1/Nachon-Nsingi,a373ffb1,Jupiler Pro League
268,Mitchy Ntelo,BEL,"FW,DF",Charleroi,22-249,2001,0.4,0.00,0.00,0.00,0.00,5.00,2.50,0.00,5.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.0,https://fbref.com/en/players/a011d33a/Mitchy-Ntelo,a011d33a,Jupiler Pro League
269,Isaac Nuhu,GHA,"FW,MF",Eupen,21-200,2002,18.6,0.11,0.00,0.00,1.18,1.72,0.97,1.34,0.38,0.43,0.00,0.00,0.00,3.23,0.54,1.45,27.0,https://fbref.com/en/players/617deb10/Isaac-Nuhu,617deb10,Jupiler Pro League
270,Manaf Nurudeen,GHA,GK,Eupen,24-334,1999,2.0,1.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.00,0.50,0.0,https://fbref.com/en/players/4152a80c/Manaf-Nurudeen,4152a80c,Jupiler Pro League
271,Antonio Nusa,NOR,FW,Club Brugge,18-266,2005,7.7,0.00,0.00,0.00,0.52,1.95,0.39,4.42,0.65,2.08,0.00,0.00,0.00,6.36,0.52,0.91,36.4,https://fbref.com/en/players/4ab12002/Antonio-Nusa,4ab12002,Jupiler Pro League
272,Aiden O'Neill,AUS,MF,Standard Liège,25-188,1998,13.1,0.15,0.00,0.00,1.91,1.98,0.00,0.46,1.15,1.83,0.00,0.08,0.00,6.34,1.53,1.37,52.6,https://fbref.com/en/players/c7aee75b/Aiden-ONeill,c7aee75b,Jupiler Pro League
273,Denis Odoi,GHA,DF,Club Brugge,35-226,1988,4.6,0.65,0.00,0.00,1.96,1.74,0.00,1.74,0.43,1.74,0.00,0.00,0.00,6.09,1.09,1.74,38.5,https://fbref.com/en/players/f7750aa0/Denis-Odoi,f7750aa0,Jupiler Pro League
274,Ryoya Ogawa,JPN,DF,Sint-Truiden,27-045,1996,0.0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0.0,https://fbref.com/en/players/22ef9912/Ryoya-Ogawa,22ef9912,Jupiler Pro League
275,Noah Ohio,NED,FW,Standard Liège,20-357,2003,3.4,0.29,0.00,0.00,2.35,0.59,0.59,0.29,0.00,0.29,0.00,0.00,0.00,3.53,2.65,4.12,39.1,https://fbref.com/en/players/47ad225e/Noah-Ohio,47ad225e,Jupiler Pro League
276,Sheyi Ojo,ENG,"FW,DF",Kortrijk,26-203,1997,12.7,0.08,0.00,0.00,0.63,2.20,0.16,4.02,0.63,1.02,0.00,0.00,0.00,3.94,0.79,0.94,45.5,https://fbref.com/en/players/7b9a86e6/Sheyi-Ojo,7b9a86e6,Jupiler Pro League
277,Shinji Okazaki,JPN,"FW,MF",Sint-Truiden,37-267,1986,0.7,0.00,0.00,0.00,1.43,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,2.86,0.0,https://fbref.com/en/players/68796d61/Shinji-Okazaki,68796d61,Jupiler Pro League
278,Kazeem Olaigbe,BEL,"MF,FW",Cercle Brugge,21-006,2003,4.4,0.00,0.00,0.00,0.68,0.91,0.45,2.73,0.45,1.36,0.00,0.00,0.00,6.36,0.68,3.86,15.0,https://fbref.com/en/players/f3ec7e64/Kazeem-Olaigbe,f3ec7e64,Jupiler Pro League
279,Jacob Ondrejka,SWE,"FW,MF",Antwerp,21-128,2002,3.0,0.00,0.00,0.00,0.33,1.33,0.00,7.67,0.33,0.33,0.00,0.00,0.00,3.67,0.67,0.00,100.0,https://fbref.com/en/players/752e09ed/Jacob-Ondrejka,752e09ed,Jupiler Pro League
280,Raphael Onyedika,NGA,MF,Club Brugge,22-264,2001,15.7,0.25,0.00,0.00,2.10,1.08,0.00,0.13,0.64,1.72,0.00,0.00,0.00,7.64,1.08,0.32,77.3,https://fbref.com/en/players/751a0fb5/Raphael-Onyedika,751a0fb5,Jupiler Pro League
281,Nathan Opoku,GHA,FW,OH Leuven,22-170,2001,6.4,0.16,0.00,0.00,1.41,0.78,1.88,0.31,0.16,0.78,0.16,0.00,0.00,2.66,1.25,3.13,28.6,https://fbref.com/en/players/6d759943/Nathan-Opoku,6d759943,Jupiler Pro League
