Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
196,Andrés García,ESP,"MF,DF",Levante,20-335,2003,4.6,0.65,0.22,0.43,0.22,0.00,0.22,0.43,50.0,0.22,1.30,0.00,1.30,0.43,1.09,1.96,0.00,https://fbref.com/en/players/40498af1/Andres-Garcia,40498af1,La Liga 2
197,Antonio Cristian Glauder García,ESP,DF,Albacete,28-082,1995,19.7,2.34,1.27,1.27,1.02,0.05,1.12,1.62,68.8,0.51,0.81,0.36,0.46,1.93,4.26,3.55,0.00,https://fbref.com/en/players/d919d7f2/Antonio-Cristian-Glauder-Garcia,d919d7f2,La Liga 2
198,Jon García Herrero,ESP,DF,Racing Ferrol,32-218,1991,16.4,1.40,0.79,1.10,0.30,0.00,0.85,1.52,56.0,0.67,1.89,1.28,0.61,1.40,2.80,4.63,0.00,https://fbref.com/en/players/d0d25f8d/Jon-Garcia-Herrero,d0d25f8d,La Liga 2
199,Iñigo García,ESP,FW,Alcorcón,20-007,2004,0.2,,15.0,,,,,,,,,,,0.00,,,,https://fbref.com/en/players/ffbf6832/Inigo-Garcia,ffbf6832,La Liga 2
200,Juanma García,ESP,"FW,MF",Albacete,32-091,1991,11.8,,0.51,,,,,,,,,,,0.34,,,,https://fbref.com/en/players/51437e43/Juanma-Garcia,51437e43,La Liga 2
201,Mario García,ESP,DF,Racing Sant,20-098,2003,2.8,3.21,1.43,2.14,0.71,0.36,1.43,1.43,100.0,0.00,1.07,0.00,1.07,1.07,4.29,3.57,0.00,https://fbref.com/en/players/2d426747/Mario-Garcia,2d426747,La Liga 2
202,Naim García,ESP,"MF,FW",Leganés,21-211,2002,3.0,2.33,1.00,0.33,1.00,1.00,1.33,2.00,66.7,0.67,1.33,0.67,0.67,1.00,3.33,1.67,0.00,https://fbref.com/en/players/686bab8c/Naim-Garcia,686bab8c,La Liga 2
203,Pablo García,ESP,"DF,MF",Sporting Gijón,23-217,2000,5.7,2.98,1.93,1.93,0.53,0.53,2.11,2.63,80.0,0.53,1.40,0.53,0.88,1.40,4.39,1.58,0.00,https://fbref.com/en/players/d1c7de35/Pablo-Garcia,d1c7de35,La Liga 2
204,Saúl García,ESP,DF,Racing Sant,29-060,1994,17.7,2.88,2.03,2.26,0.51,0.11,1.58,2.77,57.1,1.19,1.36,0.34,1.02,1.02,3.90,2.99,0.17,https://fbref.com/en/players/dafa5038/Saul-Garcia,dafa5038,La Liga 2
205,Víctor García,ESP,"MF,DF",Alcorcón,27-007,1997,12.7,1.57,1.10,0.71,0.63,0.24,1.26,2.60,48.5,1.34,1.18,0.08,1.10,1.50,3.07,1.10,0.00,https://fbref.com/en/players/6636496a/Victor-Garcia,6636496a,La Liga 2
206,Felix Garreta,ESP,DF,Amorebieta,19-262,2004,14.2,1.69,0.77,1.34,0.14,0.21,0.99,1.55,63.6,0.56,0.63,0.35,0.28,1.76,3.45,4.58,0.00,https://fbref.com/en/players/9a26fa06/Felix-Garreta,9a26fa06,La Liga 2
207,Jaime Garrido,ESP,MF,Alcorcón,20-264,2003,0.3,3.33,3.33,0.00,0.00,3.33,0.00,0.00,,0.00,3.33,0.00,3.33,3.33,6.67,0.00,0.00,https://fbref.com/en/players/465ca2be/Jaime-Garrido,465ca2be,La Liga 2
208,Mario Gaspar,ESP,"DF,MF",Elche,33-045,1990,16.4,1.16,0.67,0.24,0.73,0.18,0.49,1.04,47.1,0.55,1.22,0.37,0.85,1.28,2.44,2.32,0.00,https://fbref.com/en/players/fb5d47b3/Mario-Gaspar,fb5d47b3,La Liga 2
209,Aitor Gelardo,ESP,MF,Villarreal B,21-196,2002,7.5,3.60,1.73,1.07,2.13,0.40,2.00,3.73,53.6,1.73,1.73,0.40,1.33,0.67,4.27,1.47,0.00,https://fbref.com/en/players/f161f97f/Aitor-Gelardo,f161f97f,La Liga 2
210,Tiago Geralnik,ARG,"MF,FW",Villarreal B,20-283,2003,2.4,1.67,1.67,0.42,1.25,0.00,0.42,0.83,50.0,0.42,0.42,0.00,0.42,0.00,1.67,0.42,0.00,https://fbref.com/en/players/10fc2ebd/Tiago-Geralnik,10fc2ebd,La Liga 2
211,Mourad El Ghezouani,MAR,FW,Elche,25-226,1998,10.8,0.74,0.46,0.19,0.46,0.09,0.56,1.20,46.2,0.65,0.83,0.19,0.65,0.09,0.83,1.48,0.00,https://fbref.com/en/players/1d72c7a5/Mourad-El-Ghezouani,1d72c7a5,La Liga 2
212,Iván Gil,ESP,MF,FC Andorra,23-355,2000,14.4,0.35,0.28,0.00,0.28,0.07,0.07,1.04,6.7,0.97,0.83,0.07,0.76,0.07,0.42,0.07,0.00,https://fbref.com/en/players/1fa0e5fa/Ivan-Gil,1fa0e5fa,La Liga 2
213,Óscar Gil,ESP,DF,Espanyol,26-257,1997,5.8,2.59,1.55,1.21,1.21,0.17,0.86,1.90,45.5,1.03,1.90,1.21,0.69,1.38,3.97,1.38,0.00,https://fbref.com/en/players/6652cf96/Oscar-Gil,6652cf96,La Liga 2
214,Álvaro Giménez,ESP,FW,Racing Ferrol,32-234,1991,12.1,0.66,0.50,0.00,0.41,0.25,0.33,0.74,44.4,0.41,0.25,0.08,0.17,0.17,0.83,0.91,0.00,https://fbref.com/en/players/18017beb/Alvaro-Gimenez,18017beb,La Liga 2
215,Alan Godoy,ESP,FW,CD Mirandés,20-249,2003,3.5,1.14,0.29,0.00,0.57,0.57,0.57,1.43,40.0,0.86,1.14,0.00,1.14,0.00,1.14,1.71,0.00,https://fbref.com/en/players/01bbb0ad/Alan-Godoy,01bbb0ad,La Liga 2
216,David Goldar,ESP,DF,Burgos,29-115,1994,1.0,1.00,0.00,1.00,0.00,0.00,0.00,2.00,0.0,2.00,1.00,0.00,1.00,1.00,2.00,4.00,0.00,https://fbref.com/en/players/56a787a6/David-Goldar,56a787a6,La Liga 2
217,Dani Gómez,ESP,FW,Levante,25-162,1998,11.6,0.43,0.26,0.09,0.34,0.00,0.17,0.86,20.0,0.69,0.52,0.00,0.52,0.09,0.52,0.60,0.00,https://fbref.com/en/players/0e5ddc7c/Dani-Gomez,0e5ddc7c,La Liga 2
218,Jonathan Gomez,USA,DF,CD Mirandés,20-129,2003,13.3,1.50,1.05,0.75,0.68,0.08,0.98,1.58,61.9,0.60,1.20,0.30,0.90,1.28,2.78,2.03,0.00,https://fbref.com/en/players/9cdc85e5/Jonathan-Gomez,9cdc85e5,La Liga 2
219,Sergi Gómez,ESP,DF,Espanyol,31-286,1992,6.3,0.63,0.32,0.48,0.16,0.00,0.32,0.32,100.0,0.00,0.95,0.79,0.16,0.79,1.43,3.49,0.00,https://fbref.com/en/players/bc6f5f06/Sergi-Gomez,bc6f5f06,La Liga 2
220,Borja González,ESP,"DF,MF",Burgos,28-052,1995,9.7,3.20,2.06,2.16,0.72,0.31,1.86,3.20,58.1,1.34,0.52,0.21,0.31,1.34,4.54,2.47,0.00,https://fbref.com/en/players/b6d0052c/Borja-Gonzalez,b6d0052c,La Liga 2
221,Diego González,ESP,DF,Elche,28-345,1995,4.0,1.00,0.75,0.75,0.25,0.00,1.00,1.00,100.0,0.00,0.75,0.50,0.25,0.75,1.75,3.25,0.00,https://fbref.com/en/players/4ac7608e/Diego-Gonzalez,4ac7608e,La Liga 2
222,Diego González,ESP,DF,FC Andorra,24-246,1999,13.3,2.11,1.43,1.05,0.83,0.23,0.98,1.65,59.1,0.68,1.13,0.53,0.60,1.58,3.68,3.31,0.08,https://fbref.com/en/players/3c3bd9fa/Diego-Gonzalez,3c3bd9fa,La Liga 2
223,Rubén González,ESP,DF,Racing Sant,29-123,1994,15.1,1.19,0.99,0.99,0.20,0.00,0.73,0.99,73.3,0.26,1.46,0.99,0.46,0.99,2.19,4.97,0.00,https://fbref.com/en/players/8a704594/Ruben-Gonzalez,8a704594,La Liga 2
224,Sergio González,ESP,"MF,DF",Tenerife,26-239,1997,13.9,3.24,1.65,1.15,1.73,0.36,1.15,3.02,38.1,1.87,2.37,0.65,1.73,1.80,5.04,1.73,0.00,https://fbref.com/en/players/5dd16ace/Sergio-Gonzalez,5dd16ace,La Liga 2
225,Yayo González,ESP,MF,Oviedo,19-162,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1b1aaf51/Yayo-Gonzalez,1b1aaf51,La Liga 2
226,José Gragera,ESP,"MF,DF",Espanyol,23-039,2000,9.9,3.23,1.92,1.21,1.72,0.30,1.52,2.63,57.7,1.11,2.02,0.40,1.62,1.82,5.05,1.41,0.10,https://fbref.com/en/players/ee45d138/Jose-Gragera,ee45d138,La Liga 2
227,Xavi Grande,ESP,DF,Levante,18-345,2005,3.9,2.56,1.28,2.05,0.51,0.00,2.05,2.56,80.0,0.51,2.31,0.77,1.54,0.77,3.33,2.31,0.00,https://fbref.com/en/players/20588520/Xavi-Grande,20588520,La Liga 2
228,Jaume Grau,ESP,MF,Zaragoza,26-248,1997,11.1,2.61,1.44,0.63,1.44,0.54,1.08,2.43,44.4,1.35,1.17,0.45,0.72,0.63,3.24,0.90,0.18,https://fbref.com/en/players/fc3d2006/Jaume-Grau,fc3d2006,La Liga 2
229,Clément Grenier,FRA,MF,Racing Sant,33-001,1991,7.3,2.88,1.78,1.64,0.68,0.55,1.37,2.47,55.6,1.10,1.23,0.27,0.96,1.51,4.38,1.10,0.00,https://fbref.com/en/players/8b298f56/Clement-Grenier,8b298f56,La Liga 2
230,Raúl Guti,ESP,"MF,FW",Elche,27-009,1996,4.4,1.14,0.45,0.68,0.23,0.23,0.68,2.50,27.3,1.82,0.91,0.68,0.23,1.59,2.73,0.00,0.00,https://fbref.com/en/players/0b2c8585/Raul-Guti,0b2c8585,La Liga 2
231,Cristian Gutierrez,ESP,DF,Eibar,23-039,2000,11.5,3.13,2.35,1.39,0.87,0.87,1.83,3.04,60.0,1.22,1.30,0.09,1.22,1.22,4.35,2.26,0.00,https://fbref.com/en/players/b397e44a/Cristian-Gutierrez,b397e44a,La Liga 2
232,Kento Hashimoto,JPN,MF,Huesca,30-145,1993,8.5,3.18,2.12,1.06,2.12,0.00,1.53,2.82,54.2,1.29,1.53,0.35,1.18,2.35,5.53,2.24,0.00,https://fbref.com/en/players/b750381a/Kento-Hashimoto,b750381a,La Liga 2
233,Haissem Hassan,FRA,"MF,FW",Sporting Gijón,21-334,2002,14.8,1.01,0.68,0.54,0.27,0.20,0.41,1.15,35.3,0.74,1.01,0.00,1.01,0.54,1.55,0.47,0.00,https://fbref.com/en/players/e0979e74/Haissem-Hassan,e0979e74,La Liga 2
234,Gustavo Henrique,BRA,DF,Valladolid,30-290,1993,7.7,0.65,0.52,0.39,0.26,0.00,0.39,0.78,50.0,0.39,1.17,0.91,0.26,0.65,1.30,3.77,0.00,https://fbref.com/en/players/fa066690/Gustavo-Henrique,fa066690,La Liga 2
235,Carlos Hernández,ESP,DF,Eldense,33-115,1990,12.4,1.53,1.05,0.97,0.56,0.00,0.73,0.81,90.0,0.08,1.13,0.81,0.32,0.73,2.26,5.81,0.08,https://fbref.com/en/players/f501b469/Carlos-Hernandez,f501b469,La Liga 2
236,Mario Hernández,ESP,DF,Oviedo,24-348,1999,2.3,1.74,1.30,0.87,0.87,0.00,1.30,3.04,42.9,1.74,0.43,0.00,0.43,0.00,1.74,1.30,0.00,https://fbref.com/en/players/90162357/Mario-Hernandez,90162357,La Liga 2
237,Pablo Hernández,,MF,Tenerife,,,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c5ea018d/Pablo-Hernandez,c5ea018d,La Liga 2
238,Manu Hernando,ESP,DF,Amorebieta,25-173,1998,20.3,1.48,0.94,1.03,0.34,0.10,0.84,1.28,65.4,0.44,0.99,0.74,0.25,1.43,2.91,4.78,0.05,https://fbref.com/en/players/5920c7c7/Manu-Hernando,5920c7c7,La Liga 2
239,Hector Hevel,NED,"MF,FW",Cartagena,27-238,1996,9.8,1.94,1.02,0.61,1.12,0.20,0.82,1.53,53.3,0.71,0.61,0.10,0.51,0.71,2.65,0.71,0.00,https://fbref.com/en/players/9c0c2413/Hector-Hevel,9c0c2413,La Liga 2
240,Omar El Hilali,MAR,DF,Espanyol,20-118,2003,14.3,2.59,1.61,1.61,0.98,0.00,1.68,2.59,64.9,0.91,1.89,0.35,1.54,1.40,3.99,1.75,0.00,https://fbref.com/en/players/139560df/Omar-El-Hilali,139560df,La Liga 2
241,Robert Ibáñez,ESP,MF,Levante,30-292,1993,1.4,4.29,2.14,2.86,0.71,0.71,2.86,3.57,80.0,0.71,0.00,0.00,0.00,0.00,4.29,2.86,0.00,https://fbref.com/en/players/c7429db3/Robert-Ibanez,c7429db3,La Liga 2
242,Romario Ibarra,ECU,"MF,FW",Oviedo,29-106,1994,1.5,1.33,0.67,1.33,0.00,0.00,0.67,1.33,50.0,0.67,2.00,0.00,2.00,1.33,2.67,0.00,0.00,https://fbref.com/en/players/b494ccf5/Romario-Ibarra,b494ccf5,La Liga 2
243,Pablo Íñiguez,ESP,DF,Villarreal B,29-353,1994,5.3,0.75,0.38,0.57,0.19,0.00,0.38,0.94,40.0,0.57,1.70,1.32,0.38,1.13,1.89,4.91,0.00,https://fbref.com/en/players/dd55192d/Pablo-Iniguez,dd55192d,La Liga 2
244,Pablo Insua,ESP,DF,Sporting Gijón,30-121,1993,15.6,0.77,0.45,0.38,0.38,0.00,0.32,1.03,31.3,0.71,0.96,0.51,0.45,1.09,1.86,4.42,0.00,https://fbref.com/en/players/4b5e7e90/Pablo-Insua,4b5e7e90,La Liga 2
245,Nikita Iosifov,RUS,"FW,MF",CD Mirandés,22-272,2001,1.9,1.05,0.53,0.53,0.53,0.00,0.53,1.58,33.3,1.05,0.53,0.00,0.53,0.53,1.58,1.05,0.00,https://fbref.com/en/players/4c2fa917/Nikita-Iosifov,4c2fa917,La Liga 2
246,Carlos Isaac,ESP,"DF,MF",Albacete,25-253,1998,14.3,2.52,1.82,1.40,0.91,0.21,1.26,2.31,54.5,1.05,0.98,0.14,0.84,1.19,3.71,2.17,0.00,https://fbref.com/en/players/3e5a168c/Carlos-Isaac,3e5a168c,La Liga 2
247,Jairo Izquierdo,ESP,"DF,MF",Cartagena,30-078,1993,14.9,1.41,0.87,0.74,0.47,0.20,0.60,1.54,39.1,0.94,0.47,0.13,0.34,0.54,1.95,1.61,0.00,https://fbref.com/en/players/2ceb58ab/Jairo-Izquierdo,2ceb58ab,La Liga 2
248,Carlos Izquierdoz,ARG,DF,Sporting Gijón,35-066,1988,10.1,0.99,0.69,0.79,0.20,0.00,0.40,0.59,66.7,0.20,1.29,0.79,0.50,0.89,1.88,7.13,0.00,https://fbref.com/en/players/cf5c3ef1/Carlos-Izquierdoz,cf5c3ef1,La Liga 2
249,Jacobo,ESP,"MF,FW",Alcorcón,26-289,1997,15.6,1.79,1.22,0.71,0.64,0.45,0.83,2.50,33.3,1.67,1.09,0.19,0.90,0.45,2.24,1.22,0.00,https://fbref.com/en/players/09e81276/Jacobo,09e81276,La Liga 2
250,Isak Jansson,SWE,"MF,FW",Cartagena,21-342,2002,10.8,1.02,0.46,0.19,0.56,0.28,0.37,1.30,28.6,0.93,1.11,0.19,0.93,0.46,1.48,1.02,0.00,https://fbref.com/en/players/a7664548/Isak-Jansson,a7664548,La Liga 2
251,Eneko Jauregi,ESP,FW,Amorebieta,27-179,1996,11.7,0.26,0.17,0.17,0.09,0.00,0.09,0.26,33.3,0.17,0.60,0.00,0.60,0.34,0.60,1.20,0.00,https://fbref.com/en/players/9b608841/Eneko-Jauregi,9b608841,La Liga 2
252,Ignacio Jeraldino,CHI,MF,Sporting Gijón,28-033,1995,0.4,2.50,0.00,0.00,2.50,0.00,0.00,2.50,0.0,2.50,2.50,0.00,2.50,0.00,2.50,2.50,0.00,https://fbref.com/en/players/048057ce/Ignacio-Jeraldino,048057ce,La Liga 2
253,Dani Jiménez,ESP,GK,Leganés,33-309,1990,2.9,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.0,0.34,0.00,0.00,0.00,0.00,0.00,0.34,0.00,https://fbref.com/en/players/e4365d4a/Dani-Jimenez,e4365d4a,La Liga 2
254,Jofre,ESP,"MF,FW",Espanyol,22-205,2001,8.6,1.28,0.81,0.58,0.23,0.47,0.47,0.93,50.0,0.47,0.70,0.00,0.70,0.47,1.74,0.58,0.00,https://fbref.com/en/players/030ef8d6/Jofre,030ef8d6,La Liga 2
255,John,BRA,GK,Valladolid,27-329,1996,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.27,https://fbref.com/en/players/33a235af/John,33a235af,La Liga 2
256,Jony,ESP,FW,Cartagena,32-183,1991,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/244f57b9/Jony,244f57b9,La Liga 2
257,Joel Jorquera,ESP,"MF,FW",Eldense,23-142,2000,2.5,4.40,2.00,2.40,0.80,1.20,2.40,2.80,85.7,0.40,0.40,0.40,0.00,2.00,6.40,0.40,0.00,https://fbref.com/en/players/1156c1e8/Joel-Jorquera,1156c1e8,La Liga 2
258,Josan,ESP,DF,Elche,34-036,1989,14.3,2.38,1.26,1.26,0.91,0.21,1.75,2.59,67.6,0.84,0.70,0.21,0.49,0.98,3.36,0.84,0.00,https://fbref.com/en/players/5b28b2f6/Josan,5b28b2f6,La Liga 2
259,Miguel Juan Llambrich,ESP,DF,Eldense,27-355,1996,0.8,2.50,2.50,0.00,1.25,1.25,1.25,5.00,25.0,3.75,1.25,0.00,1.25,0.00,2.50,2.50,0.00,https://fbref.com/en/players/d83f09ff/Miguel-Juan-Llambrich,d83f09ff,La Liga 2
260,Lago Junior,CIV,"FW,MF",Racing Sant,33-008,1990,5.8,1.55,1.03,0.52,0.69,0.34,0.34,0.52,66.7,0.17,0.69,0.00,0.69,0.69,2.24,0.86,0.00,https://fbref.com/en/players/360d70f8/Lago-Junior,360d70f8,La Liga 2
261,Stanko Jurić,CRO,MF,Valladolid,27-145,1996,16.6,3.92,2.41,1.33,2.05,0.54,2.23,4.10,54.4,1.87,1.81,0.48,1.33,1.39,5.30,2.11,0.00,https://fbref.com/en/players/21a87181/Stanko-Juric,21a87181,La Liga 2
262,Manuel Justo,ESP,"FW,MF",Racing Ferrol,27-333,1996,2.0,0.50,0.50,0.00,0.50,0.00,0.50,2.00,25.0,1.50,0.50,0.00,0.50,1.00,1.50,0.50,0.00,https://fbref.com/en/players/7d92c8cc/Manuel-Justo,7d92c8cc,La Liga 2
263,Aboubakary Kanté,GAM,"FW,MF",Huesca,29-150,1994,4.0,1.00,0.75,0.00,0.50,0.50,0.25,0.50,50.0,0.25,0.50,0.00,0.50,0.50,1.50,0.00,0.00,https://fbref.com/en/players/188537d3/Aboubakary-Kante,188537d3,La Liga 2
264,Kenedy,BRA,"FW,MF",Valladolid,27-334,1996,13.2,1.29,0.98,0.30,0.61,0.38,0.76,1.21,62.5,0.45,0.68,0.00,0.68,1.14,2.42,0.30,0.00,https://fbref.com/en/players/5eebbfdf/Kenedy,5eebbfdf,La Liga 2
265,Giorgi Kochorashvili,GEO,MF,Levante,24-193,1999,8.7,2.18,1.15,1.03,0.92,0.23,1.15,1.95,58.8,0.80,0.80,0.11,0.69,1.15,3.33,0.92,0.00,https://fbref.com/en/players/3da1b6ed/Giorgi-Kochorashvili,3da1b6ed,La Liga 2
266,Iker Kortajarena,ESP,MF,Huesca,23-201,2000,6.2,0.48,0.00,0.48,0.00,0.00,0.16,0.32,50.0,0.16,0.65,0.16,0.48,0.48,0.97,2.26,0.00,https://fbref.com/en/players/ea06b5c4/Iker-Kortajarena,ea06b5c4,La Liga 2
267,Adrián de la Fuente,ESP,DF,Levante,24-316,1999,9.8,1.02,0.51,0.51,0.51,0.00,0.41,0.82,50.0,0.41,1.22,0.71,0.51,1.63,2.65,5.10,0.00,https://fbref.com/en/players/5932c94a/Adrian-de-la-Fuente,5932c94a,La Liga 2
268,César de la Hoz,ESP,"MF,DF",Valladolid,31-284,1992,4.4,2.27,1.82,0.91,1.14,0.23,0.91,1.82,50.0,0.91,1.36,0.45,0.91,0.45,2.73,2.95,0.00,https://fbref.com/en/players/60abea75/Cesar-de-la-Hoz,60abea75,La Liga 2
269,Youness Lachhab Didi,MAR,"MF,DF",Eldense,24-260,1999,2.8,3.93,2.86,2.14,1.43,0.36,1.79,2.86,62.5,1.07,0.71,0.00,0.71,1.07,5.00,3.57,0.00,https://fbref.com/en/players/6fb15380/Youness-Lachhab-Didi,6fb15380,La Liga 2
270,Mathis Lachuer,FRA,MF,CD Mirandés,23-130,2000,1.3,5.38,3.85,2.31,3.08,0.00,1.54,2.31,66.7,0.77,1.54,0.00,1.54,0.00,5.38,3.08,0.00,https://fbref.com/en/players/8ee3cdec/Mathis-Lachuer,8ee3cdec,La Liga 2
271,Lanchi,ESP,DF,Villarreal B,22-199,2001,14.3,2.10,1.47,1.26,0.77,0.07,1.33,2.52,52.8,1.19,0.84,0.21,0.63,1.12,3.22,2.66,0.00,https://fbref.com/en/players/13b618ce/Lanchi,13b618ce,La Liga 2
272,Javi Lara,ESP,"MF,FW",Alcorcón,38-035,1985,9.0,0.67,0.44,0.11,0.44,0.11,0.44,1.22,36.4,0.78,0.89,0.44,0.44,0.44,1.11,0.78,0.00,https://fbref.com/en/players/bd1babf1/Javi-Lara,bd1babf1,La Liga 2
273,Daniel Lasure,ESP,"DF,MF",Amorebieta,29-315,1994,11.7,0.77,0.51,0.26,0.43,0.09,0.43,1.03,41.7,0.60,1.28,0.26,1.03,1.11,1.88,2.74,0.00,https://fbref.com/en/players/b74d54d6/Daniel-Lasure,b74d54d6,La Liga 2
274,Lauti,URU,"FW,MF",Cartagena,22-333,2001,4.0,0.75,0.50,0.00,0.50,0.25,0.25,1.25,20.0,1.00,1.00,0.00,1.00,0.25,1.00,0.25,0.00,https://fbref.com/en/players/f934c5c9/Lauti,f934c5c9,La Liga 2
275,Quentin Lecoeuche,FRA,DF,Zaragoza,29-338,1994,8.7,1.26,0.57,0.80,0.46,0.00,0.92,1.49,61.5,0.57,0.57,0.11,0.46,1.15,2.41,2.99,0.00,https://fbref.com/en/players/197038af/Quentin-Lecoeuche,197038af,La Liga 2
276,Stefan Lekovic,SRB,DF,Villarreal B,19-364,2004,13.4,0.90,0.52,0.60,0.30,0.00,0.45,1.57,28.6,1.12,0.90,0.52,0.37,0.82,1.72,5.15,0.00,https://fbref.com/en/players/d633fd46/Stefan-Lekovic,d633fd46,La Liga 2
277,José León Bernal,ESP,DF,Tenerife,28-339,1995,8.0,0.75,0.38,0.75,0.00,0.00,0.13,0.13,100.0,0.00,1.13,0.75,0.38,1.00,1.75,4.63,0.00,https://fbref.com/en/players/bea8d8b7/Jose-Leon-Bernal,bea8d8b7,La Liga 2
278,Sergio León,ESP,"FW,MF",Valladolid,35-002,1989,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.43,0.00,1.43,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0a0cc13c/Sergio-Leon,0a0cc13c,La Liga 2
279,Sergio León,ESP,FW,Elche,35-002,1989,5.4,0.19,0.19,0.00,0.19,0.00,0.00,0.37,0.0,0.37,0.19,0.00,0.19,0.00,0.19,1.11,0.00,https://fbref.com/en/players/0a0cc13c/Sergio-Leon,0a0cc13c,La Liga 2
280,Raúl Lizoain,ESP,GK,Cartagena,32-346,1991,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.0,0.50,0.00,0.00,0.00,0.00,0.00,2.00,0.00,https://fbref.com/en/players/f69e9eee/Raul-Lizoain,f69e9eee,La Liga 2
281,Julen Lobete,ESP,"FW,MF",FC Andorra,23-112,2000,16.5,1.15,0.91,0.61,0.18,0.36,0.36,0.97,37.5,0.61,0.85,0.12,0.73,0.30,1.45,0.61,0.06,https://fbref.com/en/players/a952a529/Julen-Lobete,a952a529,La Liga 2
282,Enzo Lombardo,FRA,"MF,FW",Huesca,26-267,1997,4.1,0.98,0.98,0.49,0.24,0.24,0.24,0.98,25.0,0.73,0.24,0.00,0.24,0.98,1.95,0.24,0.00,https://fbref.com/en/players/e063f5a2/Enzo-Lombardo,e063f5a2,La Liga 2
283,Álex López,ESP,"MF,FW",Alcorcón,26-220,1997,3.4,0.29,0.00,0.00,0.00,0.29,0.29,0.88,33.3,0.59,1.47,0.29,1.18,1.47,1.76,0.29,0.00,https://fbref.com/en/players/f1887f53/Alex-Lopez,f1887f53,La Liga 2
284,Álex López,ESP,MF,Racing Ferrol,35-362,1988,3.7,2.43,1.35,1.35,0.54,0.54,0.81,2.43,33.3,1.62,0.27,0.00,0.27,1.08,3.51,0.54,0.00,https://fbref.com/en/players/30b44896/Alex-Lopez,30b44896,La Liga 2
285,Iago López,ESP,DF,Alcorcón,24-277,1999,16.0,2.44,1.94,1.81,0.50,0.13,0.94,1.44,65.2,0.50,1.06,0.38,0.69,1.63,4.06,3.13,0.06,https://fbref.com/en/players/c67b2119/Iago-Lopez,c67b2119,La Liga 2
286,Javi López,ESP,MF,Burgos,22-248,2001,0.5,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.0,2.00,2.00,0.00,2.00,0.00,0.00,2.00,0.00,https://fbref.com/en/players/8fb4ada1/Javi-Lopez,8fb4ada1,La Liga 2
287,Lluis López,ESP,DF,Zaragoza,26-309,1997,3.1,0.97,0.32,0.97,0.00,0.00,0.00,0.32,0.0,0.32,1.29,0.32,0.97,0.00,0.97,3.87,0.00,https://fbref.com/en/players/a685f013/Lluis-Lopez,a685f013,La Liga 2
288,Luis López,ESP,GK,CD Mirandés,22-245,2001,7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.0,0.14,0.00,0.00,0.00,0.00,0.00,0.43,0.00,https://fbref.com/en/players/ccb491d0/Luis-Lopez,ccb491d0,La Liga 2
289,Roberto López,ESP,"FW,MF",Tenerife,23-259,2000,16.4,0.85,0.49,0.24,0.37,0.24,0.67,1.40,47.8,0.73,0.61,0.12,0.49,0.24,1.10,0.43,0.00,https://fbref.com/en/players/2a8c9f98/Roberto-Lopez,2a8c9f98,La Liga 2
290,Losada,ESP,"MF,FW",Racing Ferrol,22-160,2001,18.1,0.55,0.22,0.11,0.22,0.22,0.22,0.99,22.2,0.77,0.72,0.11,0.61,0.77,1.33,0.44,0.00,https://fbref.com/en/players/41521385/Losada,41521385,La Liga 2
291,Miguel Loureiro,ESP,DF,Huesca,27-048,1996,19.3,2.54,1.76,1.45,0.93,0.16,1.71,2.44,70.2,0.73,0.88,0.47,0.41,1.35,3.89,4.25,0.00,https://fbref.com/en/players/8611e214/Miguel-Loureiro,8611e214,La Liga 2
292,Alejandro Lozano,,"MF,DF",Sporting Gijón,,,0.4,2.50,2.50,2.50,0.00,0.00,2.50,5.00,50.0,2.50,2.50,0.00,2.50,2.50,5.00,0.00,0.00,https://fbref.com/en/players/469a6a55/Alejandro-Lozano,469a6a55,La Liga 2
293,Esteban Lozano,MEX,"FW,MF",Sporting Gijón,20-304,2003,1.2,0.83,0.83,0.00,0.83,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,1.67,2.50,1.67,0.00,https://fbref.com/en/players/5291f765/Esteban-Lozano,5291f765,La Liga 2
