Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Player Link_,Player ID_,Competition
195,Borja Garcés,ESP,FW,Elche,24-155,1999,4.0,0.75,0.00,0.00,2.25,2.25,0.25,0.25,0.25,0.50,0.00,0.00,0.00,1.00,2.00,3.00,40.0,https://fbref.com/en/players/bc39454c/Borja-Garces,bc39454c,La Liga 2
196,Andrés García,ESP,"MF,DF",Levante,20-335,2003,4.6,0.00,0.00,0.00,2.39,0.00,0.00,5.43,0.43,0.22,0.00,0.00,0.00,6.30,0.22,0.43,33.3,https://fbref.com/en/players/40498af1/Andres-Garcia,40498af1,La Liga 2
197,Antonio Cristian Glauder García,ESP,DF,Albacete,28-082,1995,19.7,0.20,0.00,0.00,1.68,0.56,0.05,0.10,1.93,1.27,0.00,0.05,0.00,6.70,1.93,1.22,61.3,https://fbref.com/en/players/d919d7f2/Antonio-Cristian-Glauder-Garcia,d919d7f2,La Liga 2
198,Jon García Herrero,ESP,DF,Racing Ferrol,32-218,1991,16.4,0.18,0.00,0.00,1.28,0.30,0.06,0.06,1.40,0.79,0.00,0.06,0.00,7.80,2.68,2.01,57.1,https://fbref.com/en/players/d0d25f8d/Jon-Garcia-Herrero,d0d25f8d,La Liga 2
199,Iñigo García,ESP,FW,Alcorcón,20-007,2004,0.2,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,15.0,,,0.00,,,,,https://fbref.com/en/players/ffbf6832/Inigo-Garcia,ffbf6832,La Liga 2
200,Juanma García,ESP,"FW,MF",Albacete,32-091,1991,11.8,0.08,0.00,0.00,0.76,1.44,0.25,1.53,0.34,0.51,,,0.00,,,,,https://fbref.com/en/players/51437e43/Juanma-Garcia,51437e43,La Liga 2
201,Mario García,ESP,DF,Racing Sant,20-098,2003,2.8,0.36,0.00,0.00,0.71,1.07,0.00,5.71,1.07,1.43,0.00,0.00,0.00,2.50,0.71,1.07,40.0,https://fbref.com/en/players/2d426747/Mario-Garcia,2d426747,La Liga 2
202,Naim García,ESP,"MF,FW",Leganés,21-211,2002,3.0,0.33,0.00,0.00,3.33,0.67,0.33,3.00,1.00,1.00,0.00,0.00,0.00,6.00,1.00,0.67,60.0,https://fbref.com/en/players/686bab8c/Naim-Garcia,686bab8c,La Liga 2
203,Pablo García,ESP,"DF,MF",Sporting Gijón,23-217,2000,5.7,0.18,0.00,0.00,1.23,1.05,0.53,3.68,1.40,1.93,0.00,0.00,0.00,4.91,1.58,1.93,45.0,https://fbref.com/en/players/d1c7de35/Pablo-Garcia,d1c7de35,La Liga 2
204,Saúl García,ESP,DF,Racing Sant,29-060,1994,17.7,0.28,0.00,0.00,0.96,0.79,0.11,4.24,1.02,2.03,0.00,0.00,0.00,6.05,1.07,0.73,59.4,https://fbref.com/en/players/dafa5038/Saul-Garcia,dafa5038,La Liga 2
205,Víctor García,ESP,"MF,DF",Alcorcón,27-007,1997,12.7,0.39,0.08,0.08,1.81,2.13,0.08,4.72,1.50,1.10,0.00,0.08,0.00,7.01,0.87,1.34,39.3,https://fbref.com/en/players/6636496a/Victor-Garcia,6636496a,La Liga 2
206,Felix Garreta,ESP,DF,Amorebieta,19-262,2004,14.2,0.14,0.00,0.00,1.13,0.28,0.00,0.07,1.76,0.77,0.00,0.00,0.07,4.93,1.69,1.55,52.2,https://fbref.com/en/players/9a26fa06/Felix-Garreta,9a26fa06,La Liga 2
207,Jaime Garrido,ESP,MF,Alcorcón,20-264,2003,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,3.33,0.00,100.0,https://fbref.com/en/players/465ca2be/Jaime-Garrido,465ca2be,La Liga 2
208,Mario Gaspar,ESP,"DF,MF",Elche,33-045,1990,16.4,0.18,0.06,0.00,1.10,0.30,0.06,0.55,1.28,0.67,0.00,0.00,0.00,4.02,2.68,2.38,53.0,https://fbref.com/en/players/fb5d47b3/Mario-Gaspar,fb5d47b3,La Liga 2
209,Aitor Gelardo,ESP,MF,Villarreal B,21-196,2002,7.5,0.00,0.00,0.00,1.60,1.33,0.00,0.00,0.67,1.73,0.00,0.00,0.00,6.40,0.93,1.20,43.8,https://fbref.com/en/players/f161f97f/Aitor-Gelardo,f161f97f,La Liga 2
210,Tiago Geralnik,ARG,"MF,FW",Villarreal B,20-283,2003,2.4,0.83,0.00,0.00,1.67,2.92,0.00,2.92,0.00,1.67,0.00,0.00,0.00,5.00,0.42,1.25,25.0,https://fbref.com/en/players/10fc2ebd/Tiago-Geralnik,10fc2ebd,La Liga 2
211,Mourad El Ghezouani,MAR,FW,Elche,25-226,1998,10.8,0.09,0.00,0.00,1.30,1.02,0.74,0.19,0.09,0.46,0.09,0.00,0.00,2.59,3.06,5.37,36.3,https://fbref.com/en/players/1d72c7a5/Mourad-El-Ghezouani,1d72c7a5,La Liga 2
212,Iván Gil,ESP,MF,FC Andorra,23-355,2000,14.4,0.00,0.00,0.00,0.97,2.15,0.00,5.69,0.07,0.28,0.00,0.00,0.00,4.72,0.14,0.97,12.5,https://fbref.com/en/players/1fa0e5fa/Ivan-Gil,1fa0e5fa,La Liga 2
213,Óscar Gil,ESP,DF,Espanyol,26-257,1997,5.8,0.86,0.00,0.00,3.45,1.55,0.34,2.41,1.38,1.55,0.00,0.17,0.00,5.00,1.21,1.55,43.8,https://fbref.com/en/players/6652cf96/Oscar-Gil,6652cf96,La Liga 2
214,Álvaro Giménez,ESP,FW,Racing Ferrol,32-234,1991,12.1,0.00,0.00,0.00,1.24,2.15,0.66,0.08,0.17,0.50,0.08,0.00,0.00,1.57,2.31,2.73,45.9,https://fbref.com/en/players/18017beb/Alvaro-Gimenez,18017beb,La Liga 2
215,Alan Godoy,ESP,FW,CD Mirandés,20-249,2003,3.5,0.86,0.00,0.00,2.29,1.43,0.00,0.29,0.00,0.29,0.00,0.00,0.00,2.57,2.29,3.71,38.1,https://fbref.com/en/players/01bbb0ad/Alan-Godoy,01bbb0ad,La Liga 2
216,David Goldar,ESP,DF,Burgos,29-115,1994,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,9.00,4.00,3.00,57.1,https://fbref.com/en/players/56a787a6/David-Goldar,56a787a6,La Liga 2
217,Dani Gómez,ESP,FW,Levante,25-162,1998,11.6,0.26,0.00,0.00,1.12,1.64,0.78,0.52,0.09,0.26,0.00,0.00,0.00,2.33,0.52,0.69,42.9,https://fbref.com/en/players/0e5ddc7c/Dani-Gomez,0e5ddc7c,La Liga 2
218,Jonathan Gomez,USA,DF,CD Mirandés,20-129,2003,13.3,0.08,0.00,0.00,0.60,1.58,0.00,2.93,1.28,1.05,0.00,0.00,0.00,5.41,0.83,1.05,44.0,https://fbref.com/en/players/9cdc85e5/Jonathan-Gomez,9cdc85e5,La Liga 2
219,Sergi Gómez,ESP,DF,Espanyol,31-286,1992,6.3,0.00,0.00,0.00,0.79,0.32,0.00,0.00,0.79,0.32,0.00,0.00,0.00,3.65,2.22,1.59,58.3,https://fbref.com/en/players/bc6f5f06/Sergi-Gomez,bc6f5f06,La Liga 2
220,Borja González,ESP,"DF,MF",Burgos,28-052,1995,9.7,0.21,0.00,0.00,0.93,0.62,0.00,2.99,1.34,2.06,0.00,0.00,0.00,4.95,0.82,0.72,53.3,https://fbref.com/en/players/b6d0052c/Borja-Gonzalez,b6d0052c,La Liga 2
221,Diego González,ESP,DF,Elche,28-345,1995,4.0,0.00,0.00,0.00,1.75,0.25,0.00,0.00,0.75,0.75,0.00,0.25,0.00,5.50,4.25,2.25,65.4,https://fbref.com/en/players/4ac7608e/Diego-Gonzalez,4ac7608e,La Liga 2
222,Diego González,ESP,DF,FC Andorra,24-246,1999,13.3,0.08,0.00,0.00,0.83,0.75,0.00,0.15,1.58,1.43,0.00,0.00,0.00,5.79,1.50,1.35,52.6,https://fbref.com/en/players/3c3bd9fa/Diego-Gonzalez,3c3bd9fa,La Liga 2
223,Rubén González,ESP,DF,Racing Sant,29-123,1994,15.1,0.20,0.00,0.00,0.93,0.79,0.20,0.00,0.99,0.99,0.00,0.07,0.00,2.32,3.18,1.39,69.6,https://fbref.com/en/players/8a704594/Ruben-Gonzalez,8a704594,La Liga 2
224,Sergio González,ESP,"MF,DF",Tenerife,26-239,1997,13.9,0.29,0.00,0.00,1.65,1.58,0.00,0.36,1.80,1.65,0.07,0.00,0.00,5.54,1.87,1.22,60.5,https://fbref.com/en/players/5dd16ace/Sergio-Gonzalez,5dd16ace,La Liga 2
225,Yayo González,ESP,MF,Oviedo,19-162,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,100.0,https://fbref.com/en/players/1b1aaf51/Yayo-Gonzalez,1b1aaf51,La Liga 2
226,José Gragera,ESP,"MF,DF",Espanyol,23-039,2000,9.9,0.51,0.00,0.00,3.54,1.11,0.00,0.00,1.82,1.92,0.00,0.00,0.00,5.86,2.53,1.52,62.5,https://fbref.com/en/players/ee45d138/Jose-Gragera,ee45d138,La Liga 2
227,Xavi Grande,ESP,DF,Levante,18-345,2005,3.9,0.00,0.00,0.00,1.54,0.26,0.00,6.67,0.77,1.28,0.00,0.00,0.00,3.59,0.51,1.28,28.6,https://fbref.com/en/players/20588520/Xavi-Grande,20588520,La Liga 2
228,Jaume Grau,ESP,MF,Zaragoza,26-248,1997,11.1,0.18,0.00,0.00,2.07,0.72,0.00,0.63,0.63,1.44,0.00,0.00,0.00,6.94,1.62,1.62,50.0,https://fbref.com/en/players/fc3d2006/Jaume-Grau,fc3d2006,La Liga 2
229,Clément Grenier,FRA,MF,Racing Sant,33-001,1991,7.3,0.41,0.00,0.00,0.96,1.37,0.00,2.33,1.51,1.78,0.00,0.00,0.00,9.32,1.78,0.82,68.4,https://fbref.com/en/players/8b298f56/Clement-Grenier,8b298f56,La Liga 2
230,Raúl Guti,ESP,"MF,FW",Elche,27-009,1996,4.4,0.23,0.00,0.00,1.59,1.14,0.00,2.27,1.59,0.45,0.00,0.00,0.00,4.55,1.59,0.68,70.0,https://fbref.com/en/players/0b2c8585/Raul-Guti,0b2c8585,La Liga 2
231,Cristian Gutierrez,ESP,DF,Eibar,23-039,2000,11.5,0.17,0.00,0.00,0.61,0.61,0.09,6.26,1.22,2.35,0.00,0.09,0.00,6.61,0.70,1.04,40.0,https://fbref.com/en/players/b397e44a/Cristian-Gutierrez,b397e44a,La Liga 2
232,Kento Hashimoto,JPN,MF,Huesca,30-145,1993,8.5,0.24,0.12,0.00,1.88,0.82,0.24,0.35,2.35,2.12,0.00,0.00,0.00,5.29,2.00,0.35,85.0,https://fbref.com/en/players/b750381a/Kento-Hashimoto,b750381a,La Liga 2
233,Haissem Hassan,FRA,"MF,FW",Sporting Gijón,21-334,2002,14.8,0.20,0.00,0.00,0.68,1.55,0.20,3.58,0.54,0.68,0.00,0.00,0.00,4.59,0.14,0.20,40.0,https://fbref.com/en/players/e0979e74/Haissem-Hassan,e0979e74,La Liga 2
234,Gustavo Henrique,BRA,DF,Valladolid,30-290,1993,7.7,0.26,0.00,0.00,1.04,0.26,0.00,0.13,0.65,0.52,0.00,0.13,0.00,6.10,4.03,2.08,66.0,https://fbref.com/en/players/fa066690/Gustavo-Henrique,fa066690,La Liga 2
235,Carlos Hernández,ESP,DF,Eldense,33-115,1990,12.4,0.00,0.00,0.00,1.05,0.65,0.16,0.00,0.73,1.05,0.00,0.08,0.00,4.92,3.06,2.50,55.1,https://fbref.com/en/players/f501b469/Carlos-Hernandez,f501b469,La Liga 2
236,Mario Hernández,ESP,DF,Oviedo,24-348,1999,2.3,0.43,0.00,0.00,1.30,0.43,0.00,8.26,0.00,1.30,0.00,0.00,0.00,5.65,1.30,0.00,100.0,https://fbref.com/en/players/90162357/Mario-Hernandez,90162357,La Liga 2
237,Pablo Hernández,,MF,Tenerife,,,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,10.0,0.0,https://fbref.com/en/players/c5ea018d/Pablo-Hernandez,c5ea018d,La Liga 2
238,Manu Hernando,ESP,DF,Amorebieta,25-173,1998,20.3,0.25,0.00,0.00,0.94,0.64,0.00,0.25,1.43,0.94,0.00,0.00,0.00,4.83,2.71,1.18,69.6,https://fbref.com/en/players/5920c7c7/Manu-Hernando,5920c7c7,La Liga 2
239,Hector Hevel,NED,"MF,FW",Cartagena,27-238,1996,9.8,0.31,0.00,0.00,1.33,0.71,0.20,4.49,0.71,1.02,0.00,0.00,0.00,5.31,0.61,1.63,27.3,https://fbref.com/en/players/9c0c2413/Hector-Hevel,9c0c2413,La Liga 2
240,Omar El Hilali,MAR,DF,Espanyol,20-118,2003,14.3,0.21,0.00,0.00,1.33,0.63,0.07,2.45,1.40,1.61,0.00,0.00,0.00,5.87,1.68,1.33,55.8,https://fbref.com/en/players/139560df/Omar-El-Hilali,139560df,La Liga 2
241,Robert Ibáñez,ESP,MF,Levante,30-292,1993,1.4,0.00,0.00,0.00,2.14,5.00,0.00,3.57,0.00,2.14,0.00,0.00,0.00,5.00,0.00,0.00,,https://fbref.com/en/players/c7429db3/Robert-Ibanez,c7429db3,La Liga 2
242,Romario Ibarra,ECU,"MF,FW",Oviedo,29-106,1994,1.5,0.00,0.00,0.00,1.33,1.33,0.67,2.00,1.33,0.67,0.00,0.00,0.00,4.00,2.00,3.33,37.5,https://fbref.com/en/players/b494ccf5/Romario-Ibarra,b494ccf5,La Liga 2
243,Pablo Íñiguez,ESP,DF,Villarreal B,29-353,1994,5.3,0.19,0.00,0.00,0.75,0.19,0.19,0.00,1.13,0.38,0.00,0.38,0.00,2.45,1.13,2.26,33.3,https://fbref.com/en/players/dd55192d/Pablo-Iniguez,dd55192d,La Liga 2
244,Pablo Insua,ESP,DF,Sporting Gijón,30-121,1993,15.6,0.32,0.00,0.00,1.09,0.58,0.13,0.06,1.09,0.45,0.00,0.00,0.00,4.87,1.86,1.28,59.2,https://fbref.com/en/players/4b5e7e90/Pablo-Insua,4b5e7e90,La Liga 2
245,Nikita Iosifov,RUS,"FW,MF",CD Mirandés,22-272,2001,1.9,0.00,0.00,0.00,0.00,0.53,0.00,5.26,0.53,0.53,0.00,0.00,0.00,6.32,0.00,0.00,,https://fbref.com/en/players/4c2fa917/Nikita-Iosifov,4c2fa917,La Liga 2
246,Carlos Isaac,ESP,"DF,MF",Albacete,25-253,1998,14.3,0.00,0.00,0.00,1.40,0.70,0.21,6.08,1.19,1.82,0.00,0.00,0.00,4.62,0.98,0.70,58.3,https://fbref.com/en/players/3e5a168c/Carlos-Isaac,3e5a168c,La Liga 2
247,Jairo Izquierdo,ESP,"DF,MF",Cartagena,30-078,1993,14.9,0.00,0.07,0.00,0.34,1.21,0.27,4.23,0.54,0.87,0.00,0.00,0.00,6.85,0.40,0.87,31.6,https://fbref.com/en/players/2ceb58ab/Jairo-Izquierdo,2ceb58ab,La Liga 2
248,Carlos Izquierdoz,ARG,DF,Sporting Gijón,35-066,1988,10.1,0.50,0.00,0.00,0.50,0.30,0.00,0.10,0.89,0.69,0.00,0.00,0.00,5.15,3.96,2.48,61.5,https://fbref.com/en/players/cf5c3ef1/Carlos-Izquierdoz,cf5c3ef1,La Liga 2
249,Jacobo,ESP,"MF,FW",Alcorcón,26-289,1997,15.6,0.38,0.00,0.00,1.73,1.35,0.19,3.46,0.45,1.22,0.00,0.00,0.00,4.94,1.67,2.05,44.8,https://fbref.com/en/players/09e81276/Jacobo,09e81276,La Liga 2
250,Isak Jansson,SWE,"MF,FW",Cartagena,21-342,2002,10.8,0.28,0.00,0.00,0.93,1.20,0.28,3.33,0.46,0.46,0.00,0.00,0.00,4.17,1.30,2.31,35.9,https://fbref.com/en/players/a7664548/Isak-Jansson,a7664548,La Liga 2
251,Eneko Jauregi,ESP,FW,Amorebieta,27-179,1996,11.7,0.26,0.00,0.00,1.88,1.88,0.43,0.43,0.34,0.17,0.00,0.00,0.00,1.71,4.44,4.53,49.5,https://fbref.com/en/players/9b608841/Eneko-Jauregi,9b608841,La Liga 2
252,Ignacio Jeraldino,CHI,MF,Sporting Gijón,28-033,1995,0.4,0.00,0.00,0.00,5.00,2.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,10.0,10.0,50.0,https://fbref.com/en/players/048057ce/Ignacio-Jeraldino,048057ce,La Liga 2
253,Dani Jiménez,ESP,GK,Leganés,33-309,1990,2.9,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.00,,https://fbref.com/en/players/e4365d4a/Dani-Jimenez,e4365d4a,La Liga 2
254,Jofre,ESP,"MF,FW",Espanyol,22-205,2001,8.6,0.00,0.00,0.00,1.28,2.67,0.00,3.84,0.47,0.81,0.00,0.00,0.00,6.05,0.58,0.23,71.4,https://fbref.com/en/players/030ef8d6/Jofre,030ef8d6,La Liga 2
255,John,BRA,GK,Valladolid,27-329,1996,11.0,0.27,0.00,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.09,0.00,2.18,0.18,0.00,100.0,https://fbref.com/en/players/33a235af/John,33a235af,La Liga 2
256,Jony,ESP,FW,Cartagena,32-183,1991,0.1,10.0,0.00,0.00,10.0,0.00,0.00,30.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,https://fbref.com/en/players/244f57b9/Jony,244f57b9,La Liga 2
257,Joel Jorquera,ESP,"MF,FW",Eldense,23-142,2000,2.5,0.00,0.00,0.00,2.00,3.20,0.40,3.60,2.00,2.00,0.00,0.40,0.00,5.60,0.80,0.40,66.7,https://fbref.com/en/players/1156c1e8/Joel-Jorquera,1156c1e8,La Liga 2
258,Josan,ESP,DF,Elche,34-036,1989,14.3,0.21,0.00,0.00,1.26,2.03,0.07,4.27,0.98,1.26,0.00,0.00,0.00,6.22,0.42,0.63,40.0,https://fbref.com/en/players/5b28b2f6/Josan,5b28b2f6,La Liga 2
259,Miguel Juan Llambrich,ESP,DF,Eldense,27-355,1996,0.8,0.00,0.00,0.00,3.75,2.50,0.00,2.50,0.00,2.50,0.00,0.00,0.00,2.50,0.00,1.25,0.0,https://fbref.com/en/players/d83f09ff/Miguel-Juan-Llambrich,d83f09ff,La Liga 2
260,Lago Junior,CIV,"FW,MF",Racing Sant,33-008,1990,5.8,0.00,0.00,0.00,0.86,2.59,0.34,0.86,0.69,1.03,0.00,0.00,0.00,3.10,1.38,1.90,42.1,https://fbref.com/en/players/360d70f8/Lago-Junior,360d70f8,La Liga 2
261,Stanko Jurić,CRO,MF,Valladolid,27-145,1996,16.6,0.12,0.00,0.00,2.05,0.42,0.00,0.48,1.39,2.41,0.00,0.00,0.00,7.05,3.31,1.99,62.5,https://fbref.com/en/players/21a87181/Stanko-Juric,21a87181,La Liga 2
262,Manuel Justo,ESP,"FW,MF",Racing Ferrol,27-333,1996,2.0,0.00,0.00,0.00,1.00,2.00,0.00,1.00,1.00,0.50,0.00,0.00,0.00,7.50,2.50,4.50,35.7,https://fbref.com/en/players/7d92c8cc/Manuel-Justo,7d92c8cc,La Liga 2
263,Aboubakary Kanté,GAM,"FW,MF",Huesca,29-150,1994,4.0,0.50,0.00,0.00,3.75,0.75,0.75,0.00,0.50,0.75,0.00,0.00,0.00,3.25,2.25,7.75,22.5,https://fbref.com/en/players/188537d3/Aboubakary-Kante,188537d3,La Liga 2
264,Kenedy,BRA,"FW,MF",Valladolid,27-334,1996,13.2,0.08,0.00,0.00,1.36,1.44,0.38,0.98,1.14,0.98,0.00,0.00,0.00,3.71,0.91,1.52,37.5,https://fbref.com/en/players/5eebbfdf/Kenedy,5eebbfdf,La Liga 2
265,Giorgi Kochorashvili,GEO,MF,Levante,24-193,1999,8.7,0.23,0.00,0.00,2.99,2.07,0.00,1.03,1.15,1.15,0.00,0.00,0.00,6.32,1.61,1.38,53.8,https://fbref.com/en/players/3da1b6ed/Giorgi-Kochorashvili,3da1b6ed,La Liga 2
266,Iker Kortajarena,ESP,MF,Huesca,23-201,2000,6.2,0.48,0.00,0.00,1.61,0.81,0.16,0.32,0.48,0.00,0.00,0.00,0.00,5.32,2.74,1.45,65.4,https://fbref.com/en/players/ea06b5c4/Iker-Kortajarena,ea06b5c4,La Liga 2
267,Adrián de la Fuente,ESP,DF,Levante,24-316,1999,9.8,0.51,0.00,0.00,1.94,0.61,0.00,1.22,1.63,0.51,0.00,0.00,0.00,5.31,1.73,0.92,65.4,https://fbref.com/en/players/5932c94a/Adrian-de-la-Fuente,5932c94a,La Liga 2
268,César de la Hoz,ESP,"MF,DF",Valladolid,31-284,1992,4.4,0.23,0.00,0.00,1.36,0.91,0.00,0.91,0.45,1.82,0.00,0.00,0.00,5.68,3.18,2.95,51.9,https://fbref.com/en/players/60abea75/Cesar-de-la-Hoz,60abea75,La Liga 2
269,Youness Lachhab Didi,MAR,"MF,DF",Eldense,24-260,1999,2.8,0.36,0.00,0.00,3.93,0.71,0.00,0.36,1.07,2.86,0.00,0.00,0.00,6.43,2.14,3.21,40.0,https://fbref.com/en/players/6fb15380/Youness-Lachhab-Didi,6fb15380,La Liga 2
270,Mathis Lachuer,FRA,MF,CD Mirandés,23-130,2000,1.3,0.77,0.00,0.00,3.85,2.31,0.00,4.62,0.00,3.85,0.00,0.00,0.00,4.62,0.00,2.31,0.0,https://fbref.com/en/players/8ee3cdec/Mathis-Lachuer,8ee3cdec,La Liga 2
271,Lanchi,ESP,DF,Villarreal B,22-199,2001,14.3,0.14,0.00,0.00,1.68,0.98,0.07,3.29,1.12,1.47,0.07,0.00,0.00,4.41,1.68,1.26,57.1,https://fbref.com/en/players/13b618ce/Lanchi,13b618ce,La Liga 2
272,Javi Lara,ESP,"MF,FW",Alcorcón,38-035,1985,9.0,0.00,0.00,0.00,0.78,0.22,0.00,5.11,0.44,0.44,0.00,0.00,0.00,3.67,0.56,0.33,62.5,https://fbref.com/en/players/bd1babf1/Javi-Lara,bd1babf1,La Liga 2
273,Daniel Lasure,ESP,"DF,MF",Amorebieta,29-315,1994,11.7,0.09,0.00,0.00,0.94,0.09,0.00,3.08,1.11,0.51,0.00,0.09,0.00,5.30,0.77,1.71,31.0,https://fbref.com/en/players/b74d54d6/Daniel-Lasure,b74d54d6,La Liga 2
274,Lauti,URU,"FW,MF",Cartagena,22-333,2001,4.0,0.00,0.00,0.00,1.25,2.00,1.00,0.00,0.25,0.50,0.00,0.00,0.00,2.75,1.75,2.00,46.7,https://fbref.com/en/players/f934c5c9/Lauti,f934c5c9,La Liga 2
275,Quentin Lecoeuche,FRA,DF,Zaragoza,29-338,1994,8.7,0.23,0.00,0.00,0.80,2.18,0.00,5.98,1.15,0.57,0.00,0.00,0.00,4.14,1.03,0.46,69.2,https://fbref.com/en/players/197038af/Quentin-Lecoeuche,197038af,La Liga 2
276,Stefan Lekovic,SRB,DF,Villarreal B,19-364,2004,13.4,0.07,0.00,0.00,0.82,0.52,0.00,0.00,0.82,0.52,0.00,0.00,0.00,4.55,1.72,0.67,71.9,https://fbref.com/en/players/d633fd46/Stefan-Lekovic,d633fd46,La Liga 2
277,José León Bernal,ESP,DF,Tenerife,28-339,1995,8.0,0.00,0.00,0.00,1.25,0.63,0.00,0.00,1.00,0.38,0.00,0.00,0.00,5.88,2.13,0.75,73.9,https://fbref.com/en/players/bea8d8b7/Jose-Leon-Bernal,bea8d8b7,La Liga 2
278,Sergio León,ESP,"FW,MF",Valladolid,35-002,1989,0.7,0.00,0.00,0.00,1.43,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,1.43,2.86,2.86,50.0,https://fbref.com/en/players/0a0cc13c/Sergio-Leon,0a0cc13c,La Liga 2
279,Sergio León,ESP,FW,Elche,35-002,1989,5.4,0.00,0.00,0.00,0.56,0.93,1.11,0.19,0.00,0.19,0.00,0.00,0.00,0.93,1.85,3.89,32.3,https://fbref.com/en/players/0a0cc13c/Sergio-Leon,0a0cc13c,La Liga 2
280,Raúl Lizoain,ESP,GK,Cartagena,32-346,1991,2.0,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,,https://fbref.com/en/players/f69e9eee/Raul-Lizoain,f69e9eee,La Liga 2
281,Julen Lobete,ESP,"FW,MF",FC Andorra,23-112,2000,16.5,0.00,0.00,0.00,1.09,2.55,0.85,1.76,0.30,0.91,0.06,0.00,0.00,3.39,1.21,1.21,50.0,https://fbref.com/en/players/a952a529/Julen-Lobete,a952a529,La Liga 2
282,Enzo Lombardo,FRA,"MF,FW",Huesca,26-267,1997,4.1,0.00,0.00,0.00,0.98,2.93,0.00,5.37,0.98,0.98,0.00,0.00,0.00,4.88,0.98,1.95,33.3,https://fbref.com/en/players/e063f5a2/Enzo-Lombardo,e063f5a2,La Liga 2
283,Álex López,ESP,"MF,FW",Alcorcón,26-220,1997,3.4,0.59,0.00,0.00,2.35,1.18,0.00,2.65,1.47,0.00,0.00,0.00,0.00,6.18,0.59,0.88,40.0,https://fbref.com/en/players/f1887f53/Alex-Lopez,f1887f53,La Liga 2
284,Álex López,ESP,MF,Racing Ferrol,35-362,1988,3.7,0.54,0.00,0.00,1.89,1.35,0.00,2.43,1.08,1.35,0.00,0.00,0.00,7.84,1.62,1.89,46.2,https://fbref.com/en/players/30b44896/Alex-Lopez,30b44896,La Liga 2
285,Iago López,ESP,DF,Alcorcón,24-277,1999,16.0,0.19,0.00,0.00,1.25,1.44,0.13,1.50,1.63,1.94,0.00,0.06,0.00,7.13,1.13,1.25,47.4,https://fbref.com/en/players/c67b2119/Iago-Lopez,c67b2119,La Liga 2
286,Javi López,ESP,MF,Burgos,22-248,2001,0.5,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,2.00,0.0,https://fbref.com/en/players/8fb4ada1/Javi-Lopez,8fb4ada1,La Liga 2
287,Lluis López,ESP,DF,Zaragoza,26-309,1997,3.1,0.00,0.32,0.00,0.65,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,3.23,2.90,1.29,69.2,https://fbref.com/en/players/a685f013/Lluis-Lopez,a685f013,La Liga 2
288,Luis López,ESP,GK,CD Mirandés,22-245,2001,7.0,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.14,0.29,0.14,66.7,https://fbref.com/en/players/ccb491d0/Luis-Lopez,ccb491d0,La Liga 2
289,Roberto López,ESP,"FW,MF",Tenerife,23-259,2000,16.4,0.18,0.00,0.00,0.85,1.22,0.30,3.96,0.24,0.49,0.00,0.00,0.00,5.30,0.91,2.26,28.8,https://fbref.com/en/players/2a8c9f98/Roberto-Lopez,2a8c9f98,La Liga 2
290,Losada,ESP,"MF,FW",Racing Ferrol,22-160,2001,18.1,0.00,0.00,0.00,0.44,0.88,0.11,2.49,0.77,0.22,0.00,0.00,0.00,3.59,0.33,0.83,28.6,https://fbref.com/en/players/41521385/Losada,41521385,La Liga 2
291,Miguel Loureiro,ESP,DF,Huesca,27-048,1996,19.3,0.21,0.00,0.00,1.35,0.62,0.00,1.14,1.35,1.76,0.00,0.00,0.00,5.39,2.28,1.55,59.5,https://fbref.com/en/players/8611e214/Miguel-Loureiro,8611e214,La Liga 2
