Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
147,Toni Datković,CRO,DF,Albacete,30-063,1993,8,3,320,3.6,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.03,0.03,0.03,0.06,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/0893e14b/Toni-Datkovic,0893e14b,La Liga 2
148,Toni Datković,CRO,DF,Cartagena,30-063,1993,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,https://fbref.com/en/players/0893e14b/Toni-Datkovic,0893e14b,La Liga 2
149,Konrad De La Fuente,USA,"FW,MF",Eibar,22-176,2001,6,0,75,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,3.75,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,https://fbref.com/en/players/4b77bb89/Konrad-De-La-Fuente,4b77bb89,La Liga 2
150,Alberto Del Moral,ESP,"MF,DF",Villarreal B,23-172,2000,15,14,1247,13.9,0.07,0.00,0.07,0.07,0.00,0.00,0.22,0.00,0.10,0.10,0.02,0.12,0.43,4.53,0.94,0.07,0.00,0.07,0.07,0.07,0.10,0.02,0.12,0.10,0.12,https://fbref.com/en/players/84a85b48/Alberto-Del-Moral,84a85b48,La Liga 2
151,Moisés Delgado,ESP,DF,Racing Ferrol,29-265,1994,16,11,971,10.8,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.09,0.00,0.00,0.05,0.05,1.20,4.07,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,https://fbref.com/en/players/248c409d/Moises-Delgado,248c409d,La Liga 2
152,Julián Delmás,ESP,DF,Racing Ferrol,28-263,1995,13,11,968,10.8,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.01,0.01,0.04,0.05,2.50,5.46,2.59,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,https://fbref.com/en/players/70283ec6/Julian-Delmas,70283ec6,La Liga 2
153,Derick,BRA,"DF,MF",Eldense,30-129,1993,12,6,580,6.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,2.03,1.72,2.19,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/cb1580aa/Derick,cb1580aa,La Liga 2
154,Diego,ESP,FW,Leganés,23-265,2000,21,16,1463,16.3,0.25,0.00,0.25,0.18,0.06,0.06,0.06,0.00,0.32,0.27,0.07,0.34,0.74,1.29,4.72,0.25,0.00,0.25,0.18,0.18,0.32,0.07,0.40,0.27,0.35,https://fbref.com/en/players/b85a5126/Diego,b85a5126,La Liga 2
155,Landry Dimata,BEL,"FW,MF",Espanyol,26-129,1997,2,0,43,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b5f63410/Landry-Dimata,b5f63410,La Liga 2
156,Mohammed Djetei,CMR,DF,Albacete,29-143,1994,17,16,1337,14.9,0.07,0.00,0.07,0.07,0.00,0.00,0.13,0.00,0.03,0.03,0.00,0.03,0.47,2.42,0.07,0.07,0.00,0.07,0.07,0.07,0.04,0.00,0.04,0.04,0.04,https://fbref.com/en/players/209c123e/Mohammed-Djetei,209c123e,La Liga 2
157,Naïs Djouahra,FRA,"MF,FW",Leganés,24-046,1999,14,7,661,7.3,0.14,0.14,0.27,0.14,0.00,0.00,0.00,0.00,0.16,0.16,0.03,0.19,1.78,3.01,3.29,0.14,0.14,0.27,0.14,0.27,0.17,0.02,0.19,0.17,0.19,https://fbref.com/en/players/3594a357/Nais-Djouahra,3594a357,La Liga 2
158,John Donald,ESP,MF,Elche,23-131,2000,1,0,23,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5e95c000/John-Donald,5e95c000,La Liga 2
159,Josué Dorrio,ESP,"MF,FW",Amorebieta,29-311,1994,21,18,1583,17.6,0.06,0.34,0.40,0.06,0.00,0.00,0.11,0.00,0.12,0.12,0.24,0.36,3.35,1.59,6.36,0.06,0.34,0.40,0.06,0.40,0.12,0.24,0.36,0.12,0.36,https://fbref.com/en/players/8dffe3d5/Josue-Dorrio,8dffe3d5,La Liga 2
160,Marc-Olivier Doué,FRA,"MF,FW",Eldense,23-089,2000,3,0,65,0.7,0.00,0.00,0.00,0.00,0.00,0.00,2.86,1.43,0.00,0.00,0.00,0.00,2.86,4.29,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,https://fbref.com/en/players/b93b1fb7/Marc-Olivier-Doue,b93b1fb7,La Liga 2
161,Ivan Durdov,CRO,FW,CD Mirandés,23-175,2000,16,2,358,4.0,0.25,0.00,0.25,0.25,0.00,0.00,0.25,0.00,0.38,0.38,0.13,0.53,0.00,0.75,3.75,0.25,0.00,0.25,0.25,0.25,0.38,0.13,0.52,0.38,0.52,https://fbref.com/en/players/5abada7a/Ivan-Durdov,5abada7a,La Liga 2
162,Ryan Edwards,AUS,"MF,FW",Amorebieta,30-052,1993,19,9,908,10.1,0.20,0.00,0.20,0.20,0.00,0.00,0.20,0.00,0.16,0.16,0.02,0.18,0.89,1.68,2.77,0.20,0.00,0.20,0.20,0.20,0.16,0.02,0.18,0.16,0.18,https://fbref.com/en/players/3791c2c6/Ryan-Edwards,3791c2c6,La Liga 2
163,Unai Elgezabal,ESP,"MF,DF",Burgos,30-258,1993,15,13,1073,11.9,0.08,0.00,0.08,0.08,0.00,0.00,0.42,0.00,0.07,0.07,0.03,0.09,0.25,3.61,0.84,0.08,0.00,0.08,0.08,0.08,0.07,0.03,0.09,0.07,0.09,https://fbref.com/en/players/01cc0c90/Unai-Elgezabal,01cc0c90,La Liga 2
164,Úmaro Embaló,POR,"FW,MF",Cartagena,22-247,2001,16,3,540,6.0,0.00,0.17,0.17,0.00,0.00,0.00,0.33,0.00,0.08,0.08,0.08,0.15,2.50,1.17,7.67,0.00,0.17,0.17,0.00,0.17,0.08,0.08,0.16,0.08,0.16,https://fbref.com/en/players/cddafc92/Umaro-Embalo,cddafc92,La Liga 2
165,Sergi Enrich,ESP,"FW,MF",Zaragoza,33-316,1990,16,3,375,4.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.24,0.10,0.33,0.48,2.14,5.95,0.00,0.00,0.00,0.00,0.00,0.24,0.10,0.34,0.24,0.34,https://fbref.com/en/players/bb4b1242/Sergi-Enrich,bb4b1242,La Liga 2
166,Javier Eraso,ESP,"FW,MF",Amorebieta,33-292,1990,16,8,637,7.1,0.28,0.00,0.28,0.28,0.00,0.00,0.28,0.00,0.17,0.17,0.04,0.21,0.85,2.11,3.94,0.28,0.00,0.28,0.28,0.28,0.17,0.04,0.21,0.17,0.21,https://fbref.com/en/players/aec0fb6f/Javier-Eraso,aec0fb6f,La Liga 2
167,Dani Escriche,ESP,FW,Albacete,25-290,1998,19,17,1313,14.6,0.21,0.14,0.34,0.21,0.00,0.00,0.14,0.00,0.36,0.36,0.17,0.53,2.47,1.85,8.49,0.21,0.14,0.34,0.21,0.34,0.36,0.17,0.53,0.36,0.53,https://fbref.com/en/players/5a36f180/Dani-Escriche,5a36f180,La Liga 2
168,Dani Escriche,ESP,"FW,MF",Huesca,25-290,1998,2,0,80,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,1.11,2.22,7.78,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,https://fbref.com/en/players/5a36f180/Dani-Escriche,5a36f180,La Liga 2
169,Sergio Escudero,ESP,DF,Valladolid,34-128,1989,19,18,1473,16.4,0.06,0.12,0.18,0.06,0.00,0.00,0.30,0.00,0.08,0.08,0.08,0.16,1.77,4.76,2.68,0.06,0.12,0.18,0.06,0.18,0.08,0.08,0.16,0.08,0.16,https://fbref.com/en/players/b0616e3d/Sergio-Escudero,b0616e3d,La Liga 2
170,Dani Esmorís,ESP,DF,Villarreal B,23-186,2000,15,12,1099,12.2,0.00,0.08,0.08,0.00,0.00,0.00,0.25,0.00,,,,,,,,0.00,0.08,0.08,0.00,0.08,,,,,,https://fbref.com/en/players/086c1437/Dani-Esmoris,086c1437,La Liga 2
171,Eduardo Espiau,ESP,FW,Burgos,29-020,1994,18,10,963,10.7,0.09,0.09,0.19,0.09,0.00,0.00,0.19,0.00,0.38,0.38,0.03,0.41,0.65,1.21,4.58,0.09,0.09,0.19,0.09,0.19,0.38,0.03,0.41,0.38,0.41,https://fbref.com/en/players/872befe6/Eduardo-Espiau,872befe6,La Liga 2
172,Antonio Espigare,ESP,DF,Villarreal B,19-125,2004,16,14,1272,14.1,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.07,0.00,0.00,0.00,0.00,0.50,1.91,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d97cfe6f/Antonio-Espigare,d97cfe6f,La Liga 2
173,Xabier Etxeita,ESP,DF,Amorebieta,36-069,1987,8,8,720,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.04,0.04,0.00,0.04,0.00,1.88,0.13,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,https://fbref.com/en/players/4a895384/Xabier-Etxeita,4a895384,La Liga 2
174,Edu Expósito,ESP,MF,Espanyol,27-160,1996,18,12,999,11.1,0.09,0.36,0.45,0.09,0.00,0.00,0.18,0.00,0.12,0.12,0.21,0.32,1.89,4.59,4.32,0.09,0.36,0.45,0.09,0.45,0.12,0.21,0.32,0.12,0.32,https://fbref.com/en/players/283c7121/Edu-Exposito,283c7121,La Liga 2
175,Nicolás Ezequiel Fernández,ARG,"MF,FW",Elche,23-362,2000,20,19,1597,17.7,0.11,0.00,0.11,0.11,0.00,0.00,0.28,0.00,0.13,0.13,0.15,0.28,2.88,4.07,5.65,0.11,0.00,0.11,0.11,0.11,0.13,0.15,0.28,0.13,0.28,https://fbref.com/en/players/3409de86/Nicolas-Ezequiel-Fernandez,3409de86,La Liga 2
176,Jokin Ezkieta,ESP,GK,Racing Sant,27-144,1996,21,21,1890,21.0,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0f7dbaf6/Jokin-Ezkieta,0f7dbaf6,La Liga 2
177,Fabrício,BRA,FW,Levante,23-092,2000,11,6,506,5.6,0.71,0.00,0.71,0.71,0.00,0.00,0.00,0.00,0.39,0.39,0.07,0.48,5.18,0.54,7.68,0.71,0.00,0.71,0.71,0.71,0.40,0.08,0.47,0.40,0.47,https://fbref.com/en/players/e2290a67/Fabricio,e2290a67,La Liga 2
178,Aleix Febas,ESP,MF,Elche,27-340,1996,21,19,1727,19.2,0.00,0.10,0.10,0.00,0.00,0.00,0.10,0.00,0.02,0.02,0.10,0.12,2.03,4.95,2.50,0.00,0.10,0.10,0.00,0.10,0.02,0.10,0.12,0.02,0.12,https://fbref.com/en/players/38126309/Aleix-Febas,38126309,La Liga 2
179,Joan Femenías,ESP,GK,Levante,27-142,1996,8,8,720,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/fe5f2ab8/Joan-Femenias,fe5f2ab8,La Liga 2
180,Álvaro Fernández,ESP,GK,Huesca,25-270,1998,21,21,1890,21.0,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f127d782/Alvaro-Fernandez,f127d782,La Liga 2
181,Andrés Fernández,ESP,GK,Levante,37-022,1986,13,13,1170,13.0,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/307fcd26/Andres-Fernandez,307fcd26,La Liga 2
182,Dani Fernandez,ESP,DF,Racing Sant,26-253,1997,10,7,618,6.9,0.00,0.29,0.29,0.00,0.00,0.00,0.43,0.00,0.03,0.03,0.14,0.17,1.45,2.90,4.64,0.00,0.29,0.29,0.00,0.29,0.03,0.14,0.17,0.03,0.17,https://fbref.com/en/players/686be827/Dani-Fernandez,686be827,La Liga 2
183,Juan Ferney Otero,COL,FW,Sporting Gijón,28-227,1995,19,19,1582,17.6,0.28,0.06,0.34,0.23,0.06,0.06,0.11,0.00,0.22,0.17,0.07,0.25,2.56,2.90,6.76,0.28,0.06,0.34,0.23,0.28,0.22,0.08,0.29,0.17,0.25,https://fbref.com/en/players/05816e19/Juan-Ferney-Otero,05816e19,La Liga 2
184,Andrés Ferrari,URU,FW,Villarreal B,21-005,2003,19,3,460,5.1,0.39,0.00,0.39,0.39,0.00,0.00,0.39,0.00,0.33,0.33,0.04,0.37,1.18,0.98,5.88,0.39,0.00,0.39,0.39,0.39,0.34,0.03,0.37,0.34,0.37,https://fbref.com/en/players/d3a368d9/Andres-Ferrari,d3a368d9,La Liga 2
185,David Ferreiro,ESP,"MF,FW",Cartagena,35-282,1988,9,3,300,3.3,0.00,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.18,0.33,3.03,3.94,7.88,0.00,0.30,0.30,0.00,0.30,0.16,0.17,0.33,0.16,0.33,https://fbref.com/en/players/8970907e/David-Ferreiro,8970907e,La Liga 2
186,Fidel,ESP,"MF,FW",Elche,34-073,1989,17,12,935,10.4,0.10,0.19,0.29,0.00,0.10,0.10,0.29,0.00,0.19,0.12,0.16,0.28,4.13,10.3,7.79,0.10,0.19,0.29,0.00,0.19,0.19,0.16,0.36,0.12,0.28,https://fbref.com/en/players/eb82b6f1/Fidel,eb82b6f1,La Liga 2
187,José Fontán,ESP,DF,Cartagena,23-331,2000,19,18,1621,18.0,0.06,0.00,0.06,0.06,0.00,0.00,0.28,0.00,0.04,0.04,0.02,0.06,1.78,4.28,0.39,0.06,0.00,0.06,0.06,0.06,0.04,0.02,0.06,0.04,0.06,https://fbref.com/en/players/1827a42d/Jose-Fontan,1827a42d,La Liga 2
188,Álex Forés,ESP,FW,Villarreal B,22-271,2001,21,17,1347,15.0,0.60,0.07,0.67,0.60,0.00,0.00,0.13,0.00,0.45,0.45,0.09,0.53,0.87,0.53,4.93,0.60,0.07,0.67,0.60,0.67,0.45,0.08,0.53,0.45,0.53,https://fbref.com/en/players/d6ed4376/Alex-Fores,d6ed4376,La Liga 2
189,Alejandro Francés,ESP,DF,Zaragoza,21-160,2002,16,15,1395,15.5,0.06,0.00,0.06,0.06,0.00,0.00,0.13,0.00,0.04,0.04,0.03,0.08,0.84,4.52,0.58,0.06,0.00,0.06,0.06,0.06,0.04,0.03,0.08,0.04,0.08,https://fbref.com/en/players/3e78a188/Alejandro-Frances,3e78a188,La Liga 2
190,Enric Franquesa,ESP,DF,Leganés,26-316,1997,21,21,1871,20.8,0.05,0.14,0.19,0.05,0.00,0.00,0.14,0.00,0.02,0.02,0.10,0.13,2.93,2.12,4.95,0.05,0.14,0.19,0.05,0.19,0.02,0.10,0.12,0.02,0.12,https://fbref.com/en/players/40883e3a/Enric-Franquesa,40883e3a,La Liga 2
191,Álvaro Martín de Frías,ESP,MF,FC Andorra,22-358,2001,19,6,665,7.4,0.14,0.27,0.41,0.14,0.00,0.00,0.14,0.00,0.20,0.20,0.11,0.31,2.84,6.89,6.35,0.14,0.27,0.41,0.14,0.41,0.20,0.11,0.31,0.20,0.31,https://fbref.com/en/players/29b9c501/Alvaro-Martin-de-Frias,29b9c501,La Liga 2
192,Manuel Fuster,ESP,"MF,FW",Albacete,26-078,1997,21,20,1736,19.3,0.26,0.26,0.52,0.26,0.00,0.10,0.05,0.00,0.32,0.23,0.19,0.42,3.42,7.10,7.93,0.26,0.26,0.52,0.26,0.52,0.31,0.19,0.50,0.23,0.42,https://fbref.com/en/players/618f396a/Manuel-Fuster,618f396a,La Liga 2
193,Enric Gallego,ESP,FW,Tenerife,37-118,1986,16,13,1070,11.9,0.34,0.08,0.42,0.17,0.17,0.17,0.42,0.00,0.50,0.36,0.13,0.49,0.67,2.02,3.87,0.34,0.08,0.42,0.17,0.25,0.49,0.13,0.62,0.36,0.49,https://fbref.com/en/players/82e9b89d/Enric-Gallego,82e9b89d,La Liga 2
194,Fran Gámez,ESP,DF,Zaragoza,32-165,1991,16,14,1303,14.5,0.00,0.21,0.21,0.00,0.00,0.00,0.14,0.00,0.01,0.01,0.10,0.11,3.31,4.97,6.14,0.00,0.21,0.21,0.00,0.21,0.01,0.10,0.11,0.01,0.11,https://fbref.com/en/players/2e3406ae/Fran-Gamez,2e3406ae,La Liga 2
195,Borja Garcés,ESP,FW,Elche,24-155,1999,12,3,356,4.0,0.25,0.00,0.25,0.25,0.00,0.00,0.75,0.00,0.30,0.30,0.03,0.33,0.00,1.25,5.25,0.25,0.00,0.25,0.25,0.25,0.31,0.01,0.32,0.31,0.32,https://fbref.com/en/players/bc39454c/Borja-Garces,bc39454c,La Liga 2
196,Andrés García,ESP,"MF,DF",Levante,20-335,2003,6,5,410,4.6,0.00,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.22,0.24,5.22,0.65,8.48,0.00,0.44,0.44,0.00,0.44,0.03,0.22,0.25,0.03,0.25,https://fbref.com/en/players/40498af1/Andres-Garcia,40498af1,La Liga 2
197,Antonio Cristian Glauder García,ESP,DF,Albacete,28-082,1995,21,21,1774,19.7,0.05,0.05,0.10,0.05,0.00,0.00,0.20,0.00,0.05,0.05,0.02,0.07,0.46,2.84,0.00,0.05,0.05,0.10,0.05,0.10,0.05,0.02,0.07,0.05,0.07,https://fbref.com/en/players/d919d7f2/Antonio-Cristian-Glauder-Garcia,d919d7f2,La Liga 2
198,Jon García Herrero,ESP,DF,Racing Ferrol,32-218,1991,19,16,1473,16.4,0.06,0.00,0.06,0.06,0.00,0.00,0.18,0.00,0.02,0.02,0.01,0.04,0.73,3.29,0.12,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.04,0.02,0.04,https://fbref.com/en/players/d0d25f8d/Jon-Garcia-Herrero,d0d25f8d,La Liga 2
199,Iñigo García,ESP,FW,Alcorcón,20-007,2004,1,0,14,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,https://fbref.com/en/players/ffbf6832/Inigo-Garcia,ffbf6832,La Liga 2
200,Juanma García,ESP,"FW,MF",Albacete,32-091,1991,17,11,1065,11.8,0.00,0.08,0.08,0.00,0.00,0.00,0.08,0.00,,,,,,,,0.00,0.08,0.08,0.00,0.08,,,,,,https://fbref.com/en/players/51437e43/Juanma-Garcia,51437e43,La Liga 2
201,Mario García,ESP,DF,Racing Sant,20-098,2003,4,3,251,2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.04,0.04,0.04,0.04,0.71,3.57,5.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,https://fbref.com/en/players/2d426747/Mario-Garcia,2d426747,La Liga 2
202,Naim García,ESP,"MF,FW",Leganés,21-211,2002,9,2,271,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.03,0.03,0.00,0.07,1.67,1.33,5.67,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/686bab8c/Naim-Garcia,686bab8c,La Liga 2
203,Pablo García,ESP,"DF,MF",Sporting Gijón,23-217,2000,9,6,516,5.7,0.00,0.18,0.18,0.00,0.00,0.00,0.18,0.00,0.04,0.04,0.09,0.11,2.11,3.16,5.79,0.00,0.17,0.17,0.00,0.17,0.03,0.08,0.11,0.03,0.11,https://fbref.com/en/players/d1c7de35/Pablo-Garcia,d1c7de35,La Liga 2
204,Saúl García,ESP,DF,Racing Sant,29-060,1994,19,17,1594,17.7,0.00,0.06,0.06,0.00,0.00,0.00,0.28,0.00,0.01,0.01,0.11,0.11,0.96,3.11,5.82,0.00,0.06,0.06,0.00,0.06,0.01,0.11,0.11,0.01,0.11,https://fbref.com/en/players/dafa5038/Saul-Garcia,dafa5038,La Liga 2
205,Víctor García,ESP,"MF,DF",Alcorcón,27-007,1997,17,11,1139,12.7,0.08,0.08,0.16,0.08,0.00,0.00,0.39,0.08,0.10,0.10,0.16,0.25,3.94,3.54,6.46,0.08,0.08,0.16,0.08,0.16,0.10,0.16,0.26,0.10,0.26,https://fbref.com/en/players/6636496a/Victor-Garcia,6636496a,La Liga 2
206,Felix Garreta,ESP,DF,Amorebieta,19-262,2004,17,15,1278,14.2,0.21,0.00,0.21,0.21,0.00,0.00,0.14,0.00,0.10,0.10,0.01,0.11,1.06,4.86,0.42,0.21,0.00,0.21,0.21,0.21,0.10,0.01,0.11,0.10,0.11,https://fbref.com/en/players/9a26fa06/Felix-Garreta,9a26fa06,La Liga 2
207,Jaime Garrido,ESP,MF,Alcorcón,20-264,2003,1,0,29,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.09,0.32,0.23,0.32,https://fbref.com/en/players/465ca2be/Jaime-Garrido,465ca2be,La Liga 2
208,Mario Gaspar,ESP,"DF,MF",Elche,33-045,1990,17,17,1475,16.4,0.06,0.00,0.06,0.06,0.00,0.00,0.18,0.06,0.06,0.06,0.04,0.11,0.61,2.87,1.34,0.06,0.00,0.06,0.06,0.06,0.06,0.05,0.11,0.06,0.11,https://fbref.com/en/players/fb5d47b3/Mario-Gaspar,fb5d47b3,La Liga 2
209,Aitor Gelardo,ESP,MF,Villarreal B,21-196,2002,13,7,678,7.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.11,0.15,1.20,4.27,0.67,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.15,0.04,0.15,https://fbref.com/en/players/f161f97f/Aitor-Gelardo,f161f97f,La Liga 2
210,Tiago Geralnik,ARG,"MF,FW",Villarreal B,20-283,2003,13,0,212,2.4,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.08,0.08,0.29,0.38,1.25,6.25,5.00,0.00,0.00,0.00,0.00,0.00,0.10,0.28,0.38,0.10,0.38,https://fbref.com/en/players/10fc2ebd/Tiago-Geralnik,10fc2ebd,La Liga 2
211,Mourad El Ghezouani,MAR,FW,Elche,25-226,1998,17,11,969,10.8,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.26,0.26,0.06,0.31,0.56,0.46,3.89,0.00,0.00,0.00,0.00,0.00,0.26,0.06,0.31,0.26,0.31,https://fbref.com/en/players/1d72c7a5/Mourad-El-Ghezouani,1d72c7a5,La Liga 2
212,Iván Gil,ESP,MF,FC Andorra,23-355,2000,20,14,1297,14.4,0.14,0.00,0.14,0.14,0.00,0.00,0.00,0.00,0.10,0.10,0.17,0.27,2.99,8.33,5.56,0.14,0.00,0.14,0.14,0.14,0.11,0.17,0.27,0.11,0.27,https://fbref.com/en/players/1fa0e5fa/Ivan-Gil,1fa0e5fa,La Liga 2
213,Óscar Gil,ESP,DF,Espanyol,26-257,1997,13,6,521,5.8,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.05,0.05,1.38,3.79,3.97,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,https://fbref.com/en/players/6652cf96/Oscar-Gil,6652cf96,La Liga 2
214,Álvaro Giménez,ESP,FW,Racing Ferrol,32-234,1991,18,14,1091,12.1,0.33,0.25,0.58,0.25,0.08,0.08,0.00,0.00,0.36,0.29,0.12,0.41,0.58,2.64,6.12,0.33,0.25,0.58,0.25,0.49,0.35,0.13,0.48,0.29,0.41,https://fbref.com/en/players/18017beb/Alvaro-Gimenez,18017beb,La Liga 2
215,Alan Godoy,ESP,FW,CD Mirandés,20-249,2003,9,3,319,3.5,0.29,0.00,0.29,0.29,0.00,0.00,0.86,0.00,0.26,0.26,0.03,0.29,0.86,1.43,6.00,0.28,0.00,0.28,0.28,0.28,0.25,0.02,0.27,0.25,0.27,https://fbref.com/en/players/01bbb0ad/Alan-Godoy,01bbb0ad,La Liga 2
216,David Goldar,ESP,DF,Burgos,29-115,1994,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.30,0.00,0.30,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26,https://fbref.com/en/players/56a787a6/David-Goldar,56a787a6,La Liga 2
217,Dani Gómez,ESP,FW,Levante,25-162,1998,17,14,1048,11.6,0.26,0.00,0.26,0.26,0.00,0.00,0.26,0.00,0.18,0.18,0.03,0.22,2.16,1.38,7.84,0.26,0.00,0.26,0.26,0.26,0.18,0.03,0.21,0.18,0.21,https://fbref.com/en/players/0e5ddc7c/Dani-Gomez,0e5ddc7c,La Liga 2
218,Jonathan Gomez,USA,DF,CD Mirandés,20-129,2003,18,12,1200,13.3,0.00,0.15,0.15,0.00,0.00,0.00,0.08,0.00,0.03,0.03,0.09,0.12,2.41,4.21,2.41,0.00,0.15,0.15,0.00,0.15,0.03,0.09,0.12,0.03,0.12,https://fbref.com/en/players/9cdc85e5/Jonathan-Gomez,9cdc85e5,La Liga 2
219,Sergi Gómez,ESP,DF,Espanyol,31-286,1992,13,6,568,6.3,0.16,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,1.11,2.70,0.00,0.16,0.00,0.16,0.16,0.16,0.01,0.00,0.01,0.01,0.01,https://fbref.com/en/players/bc6f5f06/Sergi-Gomez,bc6f5f06,La Liga 2
220,Borja González,ESP,"DF,MF",Burgos,28-052,1995,16,9,871,9.7,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.02,0.02,0.01,0.03,0.72,3.81,2.99,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.03,https://fbref.com/en/players/b6d0052c/Borja-Gonzalez,b6d0052c,La Liga 2
