Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Player Link_,Player ID_,Competition
166,Javier Eraso,ESP,"FW,MF",Amorebieta,33-292,1990,7.1,30.0,1.27,5.21,14.8,10.7,3.10,30.0,0.85,0.42,50.0,0.14,16.7,17.5,68.3,30.6,0.85,0.85,0.14,2.39,1.27,21.1,3.94,https://fbref.com/en/players/aec0fb6f/Javier-Eraso,aec0fb6f,La Liga 2
167,Dani Escriche,ESP,FW,Albacete,25-290,1998,14.6,40.5,0.96,3.01,14.7,22.9,6.78,40.5,2.95,0.75,25.6,2.05,69.8,22.2,138.0,55.0,2.47,1.92,0.89,3.63,1.85,27.7,8.49,https://fbref.com/en/players/5a36f180/Dani-Escriche,5a36f180,La Liga 2
168,Dani Escriche,ESP,"FW,MF",Huesca,25-290,1998,0.9,35.6,0.00,2.22,20.0,14.4,2.22,35.6,6.67,2.22,33.3,4.44,66.7,21.1,130.0,42.2,1.11,0.00,0.00,2.22,3.33,27.8,7.78,https://fbref.com/en/players/5a36f180/Dani-Escriche,5a36f180,La Liga 2
169,Sergio Escudero,ESP,DF,Valladolid,34-128,1989,16.4,73.1,2.26,18.8,37.4,17.7,1.46,73.1,0.43,0.18,42.9,0.24,57.1,29.9,127.8,72.4,1.77,1.28,0.30,1.04,0.12,39.9,2.68,https://fbref.com/en/players/b0616e3d/Sergio-Escudero,b0616e3d,La Liga 2
170,Dani Esmorís,ESP,DF,Villarreal B,23-186,2000,12.2,,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/en/players/086c1437/Dani-Esmoris,086c1437,La Liga 2
171,Eduardo Espiau,ESP,FW,Burgos,29-020,1994,10.7,30.3,0.47,2.90,13.5,14.1,3.64,30.3,1.31,0.28,21.4,1.03,78.6,14.6,59.5,23.2,0.65,0.65,0.47,2.62,1.78,22.5,4.58,https://fbref.com/en/players/872befe6/Eduardo-Espiau,872befe6,La Liga 2
172,Antonio Espigare,ESP,DF,Villarreal B,19-125,2004,14.1,60.9,9.79,36.2,23.8,1.13,0.21,60.9,0.43,0.43,100.0,0.00,0.0,33.9,160.1,94.2,0.50,0.14,0.07,0.43,0.14,37.8,0.35,https://fbref.com/en/players/d97cfe6f/Antonio-Espigare,d97cfe6f,La Liga 2
173,Xabier Etxeita,ESP,DF,Amorebieta,36-069,1987,8.0,47.3,6.50,25.0,21.0,1.50,0.75,47.3,0.00,0.00,,0.00,,22.1,129.6,86.9,0.00,0.00,0.00,0.25,0.00,27.4,0.13,https://fbref.com/en/players/4a895384/Xabier-Etxeita,4a895384,La Liga 2
174,Edu Expósito,ESP,MF,Espanyol,27-160,1996,11.1,60.9,1.71,10.7,31.3,19.6,1.53,60.9,1.53,0.99,64.7,0.45,29.4,33.4,162.4,77.9,1.89,1.53,0.27,2.07,1.08,37.8,4.32,https://fbref.com/en/players/283c7121/Edu-Exposito,283c7121,La Liga 2
175,Nicolás Ezequiel Fernández,ARG,"MF,FW",Elche,23-362,2000,17.7,47.7,0.45,5.76,19.7,23.3,2.88,47.7,3.62,1.69,46.9,1.69,46.9,28.8,180.9,82.5,2.88,1.75,0.73,2.03,0.79,29.8,5.65,https://fbref.com/en/players/3409de86/Nicolas-Ezequiel-Fernandez,3409de86,La Liga 2
