Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
163,Unai Elgezabal,ESP,"MF,DF",Burgos,30-258,1993,11.9,32.8,41.4,79.1,601.3,198.4,14.2,17.0,83.7,14.5,17.1,84.7,3.70,5.71,64.7,0.00,0.03,0.04,-0.03,0.34,3.03,0.17,0.08,3.61,https://fbref.com/en/players/01cc0c90/Unai-Elgezabal,01cc0c90,La Liga 2
164,Úmaro Embaló,POR,"FW,MF",Cartagena,22-247,2001,6.0,14.2,21.3,66.4,214.2,48.3,7.67,9.83,78.0,5.50,8.17,67.3,0.50,1.83,27.3,0.17,0.08,0.03,0.08,0.83,1.17,0.83,0.50,1.17,https://fbref.com/en/players/cddafc92/Umaro-Embalo,cddafc92,La Liga 2
165,Sergi Enrich,ESP,"FW,MF",Zaragoza,33-316,1990,4.2,15.7,24.0,65.3,219.3,46.4,7.86,11.7,67.3,6.19,8.81,70.3,0.48,0.48,100.0,0.00,0.10,0.10,-0.10,1.67,0.95,0.95,0.24,2.14,https://fbref.com/en/players/bb4b1242/Sergi-Enrich,bb4b1242,La Liga 2
166,Javier Eraso,ESP,"FW,MF",Amorebieta,33-292,1990,7.1,18.0,23.4,77.1,286.3,65.9,9.44,11.1,84.8,5.92,7.46,79.2,1.83,2.68,68.4,0.00,0.04,0.06,-0.04,0.56,1.41,0.14,0.14,2.11,https://fbref.com/en/players/aec0fb6f/Javier-Eraso,aec0fb6f,La Liga 2
167,Dani Escriche,ESP,FW,Albacete,25-290,1998,14.6,15.1,23.4,64.6,207.9,33.2,9.38,12.9,72.9,3.90,6.03,64.8,0.89,1.51,59.1,0.14,0.17,0.13,-0.03,1.51,0.55,0.55,0.14,1.85,https://fbref.com/en/players/5a36f180/Dani-Escriche,5a36f180,La Liga 2
168,Dani Escriche,ESP,"FW,MF",Huesca,25-290,1998,0.9,15.6,23.3,66.7,173.3,34.4,8.89,15.6,57.1,4.44,5.56,80.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,2.22,https://fbref.com/en/players/5a36f180/Dani-Escriche,5a36f180,La Liga 2
169,Sergio Escudero,ESP,DF,Valladolid,34-128,1989,16.4,45.8,62.4,73.4,822.4,269.3,20.0,22.4,89.4,19.8,25.2,78.7,4.88,11.3,43.0,0.12,0.08,0.10,0.04,1.04,4.39,0.73,0.24,4.76,https://fbref.com/en/players/b0616e3d/Sergio-Escudero,b0616e3d,La Liga 2
170,Dani Esmorís,ESP,DF,Villarreal B,23-186,2000,12.2,,,,,,,,,,,,,,,0.08,,,,,,,,,https://fbref.com/en/players/086c1437/Dani-Esmoris,086c1437,La Liga 2
171,Eduardo Espiau,ESP,FW,Burgos,29-020,1994,10.7,12.1,20.4,59.2,148.0,28.1,8.60,12.2,70.2,2.34,4.30,54.3,0.28,0.65,42.9,0.09,0.03,0.03,0.07,0.65,0.84,0.09,0.00,1.21,https://fbref.com/en/players/872befe6/Eduardo-Espiau,872befe6,La Liga 2
172,Antonio Espigare,ESP,DF,Villarreal B,19-125,2004,14.1,44.2,52.1,84.8,888.7,344.3,12.8,14.5,87.8,26.0,27.5,94.3,5.18,8.79,58.9,0.00,0.00,0.01,0.00,0.00,1.56,0.00,0.00,1.91,https://fbref.com/en/players/d97cfe6f/Antonio-Espigare,d97cfe6f,La Liga 2
173,Xabier Etxeita,ESP,DF,Amorebieta,36-069,1987,8.0,29.5,38.8,76.1,640.3,246.5,7.38,9.25,79.7,17.5,20.3,86.4,4.50,8.88,50.7,0.00,0.00,0.01,0.00,0.00,2.38,0.25,0.00,1.88,https://fbref.com/en/players/4a895384/Xabier-Etxeita,4a895384,La Liga 2
174,Edu Expósito,ESP,MF,Espanyol,27-160,1996,11.1,37.5,48.2,77.8,609.4,174.1,18.6,21.1,88.0,14.4,17.7,81.2,3.33,6.49,51.4,0.36,0.21,0.22,0.15,1.71,3.60,1.26,0.45,4.59,https://fbref.com/en/players/283c7121/Edu-Exposito,283c7121,La Liga 2
175,Nicolás Ezequiel Fernández,ARG,"MF,FW",Elche,23-362,2000,17.7,26.8,36.3,73.8,469.9,132.6,13.2,15.0,88.0,8.36,11.4,73.6,3.84,6.55,58.6,0.00,0.15,0.19,-0.15,1.98,2.43,1.92,1.02,4.07,https://fbref.com/en/players/3409de86/Nicolas-Ezequiel-Fernandez,3409de86,La Liga 2
176,Jokin Ezkieta,ESP,GK,Racing Sant,27-144,1996,21.0,17.0,24.0,70.5,437.0,326.4,4.52,4.57,99.0,7.14,7.29,98.0,4.95,11.8,41.9,0.00,0.00,0.00,-0.00,0.05,0.10,0.05,0.00,0.00,https://fbref.com/en/players/0f7dbaf6/Jokin-Ezkieta,0f7dbaf6,La Liga 2
177,Fabrício,BRA,FW,Levante,23-092,2000,5.6,4.82,11.4,42.2,69.1,11.3,2.68,4.82,55.6,1.43,3.93,36.4,0.36,1.07,33.3,0.00,0.07,0.09,-0.07,0.71,0.18,0.18,0.18,0.54,https://fbref.com/en/players/e2290a67/Fabricio,e2290a67,La Liga 2
178,Aleix Febas,ESP,MF,Elche,27-340,1996,19.2,37.2,43.9,84.8,571.3,158.3,19.2,21.7,88.5,14.1,15.8,88.8,2.29,3.23,71.0,0.10,0.10,0.05,0.00,0.94,3.44,0.68,0.26,4.95,https://fbref.com/en/players/38126309/Aleix-Febas,38126309,La Liga 2
179,Joan Femenías,ESP,GK,Levante,27-142,1996,8.0,25.1,29.0,86.6,645.5,444.0,5.75,5.75,100.0,11.8,11.8,100.0,7.38,11.1,66.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/fe5f2ab8/Joan-Femenias,fe5f2ab8,La Liga 2
180,Álvaro Fernández,ESP,GK,Huesca,25-270,1998,21.0,19.8,34.9,56.8,625.1,449.1,2.24,2.24,100.0,10.1,10.3,98.2,7.43,22.0,33.7,0.00,0.00,0.00,0.00,0.00,0.76,0.05,0.00,0.00,https://fbref.com/en/players/f127d782/Alvaro-Fernandez,f127d782,La Liga 2
181,Andrés Fernández,ESP,GK,Levante,37-022,1986,13.0,25.8,31.1,82.9,718.7,513.8,4.62,4.62,100.0,13.3,13.5,98.9,7.77,12.9,60.1,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,https://fbref.com/en/players/307fcd26/Andres-Fernandez,307fcd26,La Liga 2
182,Dani Fernandez,ESP,DF,Racing Sant,26-253,1997,6.9,29.1,39.0,74.7,452.3,234.5,15.8,18.8,83.8,11.7,14.6,80.2,1.45,3.91,37.0,0.29,0.14,0.16,0.14,0.87,1.74,0.87,0.29,2.90,https://fbref.com/en/players/686be827/Dani-Fernandez,686be827,La Liga 2
183,Juan Ferney Otero,COL,FW,Sporting Gijón,28-227,1995,17.6,19.4,26.6,72.9,288.2,55.1,11.0,13.5,81.5,6.53,8.47,77.2,1.08,1.82,59.4,0.06,0.07,0.06,-0.02,1.25,1.25,0.91,0.17,2.90,https://fbref.com/en/players/05816e19/Juan-Ferney-Otero,05816e19,La Liga 2
184,Andrés Ferrari,URU,FW,Villarreal B,21-005,2003,5.1,7.25,12.2,59.7,104.9,13.5,4.12,7.06,58.3,2.35,3.14,75.0,0.39,0.39,100.0,0.00,0.04,0.02,-0.04,0.78,0.39,0.20,0.00,0.98,https://fbref.com/en/players/d3a368d9/Andres-Ferrari,d3a368d9,La Liga 2
185,David Ferreiro,ESP,"MF,FW",Cartagena,35-282,1988,3.3,23.6,36.7,64.5,413.9,120.3,10.0,12.4,80.5,9.70,13.0,74.4,3.64,7.27,50.0,0.30,0.18,0.18,0.12,1.52,1.82,1.52,0.91,3.94,https://fbref.com/en/players/8970907e/David-Ferreiro,8970907e,La Liga 2
186,Fidel,ESP,"MF,FW",Elche,34-073,1989,10.4,44.7,61.7,72.4,710.4,246.7,24.7,28.2,87.7,14.6,18.7,78.4,3.85,10.4,37.0,0.19,0.16,0.27,0.03,3.17,5.29,2.69,0.38,10.3,https://fbref.com/en/players/eb82b6f1/Fidel,eb82b6f1,La Liga 2
187,José Fontán,ESP,DF,Cartagena,23-331,2000,18.0,44.2,56.0,79.0,873.2,341.7,14.2,16.0,88.5,24.9,28.2,88.4,4.72,10.1,47.0,0.00,0.02,0.02,-0.02,0.17,3.17,0.17,0.11,4.28,https://fbref.com/en/players/1827a42d/Jose-Fontan,1827a42d,La Liga 2
188,Álex Forés,ESP,FW,Villarreal B,22-271,2001,15.0,9.27,13.1,70.6,135.9,18.5,6.27,8.00,78.3,2.27,3.40,66.7,0.53,0.87,61.5,0.07,0.09,0.04,-0.02,1.13,0.33,0.13,0.07,0.53,https://fbref.com/en/players/d6ed4376/Alex-Fores,d6ed4376,La Liga 2
189,Alejandro Francés,ESP,DF,Zaragoza,21-160,2002,15.5,53.6,64.6,82.9,1209.0,419.0,13.9,15.9,87.0,28.8,31.9,90.1,10.7,15.2,70.3,0.00,0.03,0.05,-0.03,0.39,5.29,0.71,0.19,4.52,https://fbref.com/en/players/3e78a188/Alejandro-Frances,3e78a188,La Liga 2
190,Enric Franquesa,ESP,DF,Leganés,26-316,1997,20.8,31.3,42.6,73.4,486.1,168.4,15.7,18.3,85.8,13.9,17.9,77.5,1.25,3.65,34.2,0.14,0.10,0.09,0.04,0.82,1.30,0.58,0.29,2.12,https://fbref.com/en/players/40883e3a/Enric-Franquesa,40883e3a,La Liga 2
191,Álvaro Martín de Frías,ESP,MF,FC Andorra,22-358,2001,7.4,31.8,42.2,75.3,546.5,168.0,15.0,18.2,82.2,13.2,16.8,79.0,3.11,5.54,56.1,0.27,0.11,0.16,0.16,1.62,3.92,1.35,0.27,6.89,https://fbref.com/en/players/29b9c501/Alvaro-Martin-de-Frias,29b9c501,La Liga 2
192,Manuel Fuster,ESP,"MF,FW",Albacete,26-078,1997,19.3,42.4,57.3,74.0,817.1,227.0,18.4,21.5,86.0,15.4,18.8,81.8,7.36,13.0,56.8,0.26,0.19,0.26,0.07,2.28,4.46,2.54,0.31,7.10,https://fbref.com/en/players/618f396a/Manuel-Fuster,618f396a,La Liga 2
193,Enric Gallego,ESP,FW,Tenerife,37-118,1986,11.9,12.9,23.2,55.8,181.8,48.8,7.48,12.0,62.2,3.70,6.72,55.0,0.92,1.43,64.7,0.08,0.13,0.06,-0.04,1.68,1.93,0.84,0.17,2.02,https://fbref.com/en/players/82e9b89d/Enric-Gallego,82e9b89d,La Liga 2
194,Fran Gámez,ESP,DF,Zaragoza,32-165,1991,14.5,40.5,55.7,72.6,728.6,309.4,17.8,20.2,88.1,17.6,23.3,75.4,4.41,8.14,54.2,0.21,0.10,0.12,0.10,1.03,3.52,1.66,0.97,4.97,https://fbref.com/en/players/2e3406ae/Fran-Gamez,2e3406ae,La Liga 2
195,Borja Garcés,ESP,FW,Elche,24-155,1999,4.0,13.3,17.3,76.8,180.5,20.0,8.00,10.5,76.2,4.00,4.75,84.2,0.50,0.75,66.7,0.00,0.03,0.03,-0.03,0.50,0.75,0.25,0.00,1.25,https://fbref.com/en/players/bc39454c/Borja-Garces,bc39454c,La Liga 2
196,Andrés García,ESP,"MF,DF",Levante,20-335,2003,4.6,24.6,33.3,73.9,426.3,86.5,12.8,15.7,81.9,8.70,10.9,80.0,2.39,4.35,55.0,0.43,0.22,0.26,0.22,1.96,1.30,1.74,1.52,0.65,https://fbref.com/en/players/40498af1/Andres-Garcia,40498af1,La Liga 2
197,Antonio Cristian Glauder García,ESP,DF,Albacete,28-082,1995,19.7,39.4,47.6,82.8,783.8,291.3,11.4,13.1,86.5,23.8,25.4,93.8,4.11,8.07,50.9,0.05,0.02,0.01,0.03,0.05,2.59,0.00,0.00,2.84,https://fbref.com/en/players/d919d7f2/Antonio-Cristian-Glauder-Garcia,d919d7f2,La Liga 2
198,Jon García Herrero,ESP,DF,Racing Ferrol,32-218,1991,16.4,47.6,56.6,84.1,1038.9,434.9,13.0,14.3,91.1,25.2,27.5,91.8,9.09,13.7,66.5,0.00,0.01,0.02,-0.01,0.18,2.93,0.06,0.00,3.29,https://fbref.com/en/players/d0d25f8d/Jon-Garcia-Herrero,d0d25f8d,La Liga 2
199,Iñigo García,ESP,FW,Alcorcón,20-007,2004,0.2,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/ffbf6832/Inigo-Garcia,ffbf6832,La Liga 2
200,Juanma García,ESP,"FW,MF",Albacete,32-091,1991,11.8,,,,,,,,,,,,,,,0.08,,,,,,,,,https://fbref.com/en/players/51437e43/Juanma-Garcia,51437e43,La Liga 2
201,Mario García,ESP,DF,Racing Sant,20-098,2003,2.8,26.4,40.0,66.1,437.1,215.0,13.9,15.4,90.7,10.4,18.2,56.9,2.14,3.57,60.0,0.00,0.04,0.04,-0.04,0.71,1.07,0.71,0.00,3.57,https://fbref.com/en/players/2d426747/Mario-Garcia,2d426747,La Liga 2
202,Naim García,ESP,"MF,FW",Leganés,21-211,2002,3.0,15.7,25.0,62.7,222.7,61.3,8.33,10.0,83.3,5.33,9.00,59.3,1.00,3.00,33.3,0.00,0.00,0.03,0.00,0.67,0.67,0.33,0.33,1.33,https://fbref.com/en/players/686bab8c/Naim-Garcia,686bab8c,La Liga 2
203,Pablo García,ESP,"DF,MF",Sporting Gijón,23-217,2000,5.7,33.2,46.8,70.8,638.2,238.8,13.7,16.3,83.9,15.1,19.8,76.1,4.21,8.77,48.0,0.18,0.09,0.05,0.09,1.58,2.63,1.93,0.70,3.16,https://fbref.com/en/players/d1c7de35/Pablo-Garcia,d1c7de35,La Liga 2
204,Saúl García,ESP,DF,Racing Sant,29-060,1994,17.7,38.7,54.2,71.4,616.9,249.6,21.8,25.0,86.9,12.7,17.6,71.8,3.22,8.19,39.3,0.06,0.11,0.11,-0.05,1.13,1.75,1.07,0.56,3.11,https://fbref.com/en/players/dafa5038/Saul-Garcia,dafa5038,La Liga 2
205,Víctor García,ESP,"MF,DF",Alcorcón,27-007,1997,12.7,31.6,44.8,70.5,609.8,210.5,13.4,15.8,84.6,12.4,15.9,77.7,4.96,10.8,46.0,0.08,0.16,0.16,-0.08,1.97,3.15,1.73,1.26,3.54,https://fbref.com/en/players/6636496a/Victor-Garcia,6636496a,La Liga 2
206,Felix Garreta,ESP,DF,Amorebieta,19-262,2004,14.2,37.6,47.0,80.1,709.9,263.4,13.7,16.1,85.2,19.6,22.7,86.3,3.80,7.04,54.0,0.00,0.01,0.01,-0.01,0.14,3.10,0.28,0.00,4.86,https://fbref.com/en/players/9a26fa06/Felix-Garreta,9a26fa06,La Liga 2
207,Jaime Garrido,ESP,MF,Alcorcón,20-264,2003,0.3,36.7,40.0,91.7,603.3,196.7,20.0,20.0,100.0,13.3,16.7,80.0,3.33,3.33,100.0,0.00,0.00,0.00,0.00,3.33,6.67,3.33,0.00,6.67,https://fbref.com/en/players/465ca2be/Jaime-Garrido,465ca2be,La Liga 2
208,Mario Gaspar,ESP,"DF,MF",Elche,33-045,1990,16.4,41.0,50.1,81.9,767.9,247.9,14.3,16.1,89.0,22.6,24.8,91.2,3.48,6.77,51.4,0.00,0.04,0.04,-0.04,0.55,2.13,0.43,0.18,2.87,https://fbref.com/en/players/fb5d47b3/Mario-Gaspar,fb5d47b3,La Liga 2
209,Aitor Gelardo,ESP,MF,Villarreal B,21-196,2002,7.5,43.3,51.2,84.6,750.1,189.7,18.0,20.4,88.2,20.1,22.7,88.8,3.33,5.47,61.0,0.00,0.11,0.07,-0.11,0.80,3.07,0.40,0.00,4.27,https://fbref.com/en/players/f161f97f/Aitor-Gelardo,f161f97f,La Liga 2
210,Tiago Geralnik,ARG,"MF,FW",Villarreal B,20-283,2003,2.4,46.3,53.3,86.7,742.9,174.6,20.0,21.3,94.1,19.6,21.7,90.4,3.75,5.83,64.3,0.00,0.29,0.33,-0.29,2.08,5.83,0.83,0.00,6.25,https://fbref.com/en/players/10fc2ebd/Tiago-Geralnik,10fc2ebd,La Liga 2
211,Mourad El Ghezouani,MAR,FW,Elche,25-226,1998,10.8,13.2,17.4,76.1,156.0,17.0,9.26,11.7,79.4,2.31,2.87,80.6,0.46,0.65,71.4,0.00,0.06,0.04,-0.06,0.83,0.37,0.37,0.09,0.46,https://fbref.com/en/players/1d72c7a5/Mourad-El-Ghezouani,1d72c7a5,La Liga 2
212,Iván Gil,ESP,MF,FC Andorra,23-355,2000,14.4,57.6,70.4,81.8,1024.5,248.9,27.6,30.1,91.9,22.3,26.2,85.1,6.46,10.1,63.7,0.00,0.17,0.21,-0.17,2.36,6.88,1.74,0.76,8.33,https://fbref.com/en/players/1fa0e5fa/Ivan-Gil,1fa0e5fa,La Liga 2
213,Óscar Gil,ESP,DF,Espanyol,26-257,1997,5.8,40.3,51.0,79.1,630.9,211.0,21.7,25.0,86.9,16.2,19.8,81.7,1.90,3.28,57.9,0.00,0.05,0.03,-0.05,0.86,2.24,0.52,0.34,3.79,https://fbref.com/en/players/6652cf96/Oscar-Gil,6652cf96,La Liga 2
214,Álvaro Giménez,ESP,FW,Racing Ferrol,32-234,1991,12.1,13.4,19.3,69.2,185.0,38.1,8.35,11.2,74.3,4.13,5.21,79.4,0.58,1.40,41.2,0.25,0.12,0.05,0.12,0.74,1.24,0.33,0.00,2.64,https://fbref.com/en/players/18017beb/Alvaro-Gimenez,18017beb,La Liga 2
215,Alan Godoy,ESP,FW,CD Mirandés,20-249,2003,3.5,10.3,15.7,65.5,144.0,39.7,6.86,8.00,85.7,2.86,5.14,55.6,0.29,0.57,50.0,0.00,0.03,0.11,-0.03,0.57,0.86,1.14,0.29,1.43,https://fbref.com/en/players/01bbb0ad/Alan-Godoy,01bbb0ad,La Liga 2
216,David Goldar,ESP,DF,Burgos,29-115,1994,1.0,37.0,43.0,86.0,781.0,282.0,9.00,9.00,100.0,23.0,26.0,88.5,5.00,8.00,62.5,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,https://fbref.com/en/players/56a787a6/David-Goldar,56a787a6,La Liga 2
217,Dani Gómez,ESP,FW,Levante,25-162,1998,11.6,13.9,19.2,72.2,181.3,30.8,9.14,11.3,80.9,3.71,5.00,74.1,0.34,0.86,40.0,0.00,0.03,0.04,-0.03,0.60,0.95,0.26,0.09,1.38,https://fbref.com/en/players/0e5ddc7c/Dani-Gomez,0e5ddc7c,La Liga 2
218,Jonathan Gomez,USA,DF,CD Mirandés,20-129,2003,13.3,39.9,51.3,77.9,658.3,250.2,21.1,23.3,90.3,15.4,19.3,79.8,2.63,6.24,42.2,0.15,0.09,0.11,0.06,0.53,2.86,0.60,0.08,4.21,https://fbref.com/en/players/9cdc85e5/Jonathan-Gomez,9cdc85e5,La Liga 2
219,Sergi Gómez,ESP,DF,Espanyol,31-286,1992,6.3,55.9,64.8,86.3,1105.1,341.4,18.3,19.0,95.8,31.1,34.1,91.2,6.19,10.3,60.0,0.00,0.00,0.00,0.00,0.00,2.06,0.00,0.00,2.70,https://fbref.com/en/players/bc6f5f06/Sergi-Gomez,bc6f5f06,La Liga 2
220,Borja González,ESP,"DF,MF",Burgos,28-052,1995,9.7,30.0,43.9,68.3,559.9,260.3,11.6,13.2,88.3,14.2,19.0,75.0,3.40,10.1,33.7,0.00,0.01,0.06,-0.01,0.41,3.20,0.72,0.31,3.81,https://fbref.com/en/players/b6d0052c/Borja-Gonzalez,b6d0052c,La Liga 2
221,Diego González,ESP,DF,Elche,28-345,1995,4.0,45.0,53.5,84.1,878.5,246.0,15.3,17.3,88.4,23.5,25.8,91.3,5.50,9.00,61.1,0.00,0.00,0.00,0.00,0.25,1.50,0.00,0.00,0.75,https://fbref.com/en/players/4ac7608e/Diego-Gonzalez,4ac7608e,La Liga 2
222,Diego González,ESP,DF,FC Andorra,24-246,1999,13.3,80.4,89.5,89.8,1361.5,506.9,37.5,39.3,95.4,36.2,38.7,93.6,5.26,9.62,54.7,0.00,0.00,0.03,0.00,0.00,7.44,0.08,0.00,7.37,https://fbref.com/en/players/3c3bd9fa/Diego-Gonzalez,3c3bd9fa,La Liga 2
223,Rubén González,ESP,DF,Racing Sant,29-123,1994,15.1,23.5,30.4,77.3,439.1,202.2,8.01,9.34,85.8,13.2,15.6,84.3,1.85,4.57,40.6,0.07,0.05,0.03,0.02,0.20,0.60,0.00,0.00,1.19,https://fbref.com/en/players/8a704594/Ruben-Gonzalez,8a704594,La Liga 2
224,Sergio González,ESP,"MF,DF",Tenerife,26-239,1997,13.9,33.3,40.9,81.4,598.2,178.6,14.0,16.1,86.6,15.5,17.8,87.0,3.24,4.96,65.2,0.07,0.02,0.02,0.05,0.36,2.66,0.14,0.00,3.09,https://fbref.com/en/players/5dd16ace/Sergio-Gonzalez,5dd16ace,La Liga 2
225,Yayo González,ESP,MF,Oviedo,19-162,2004,0.1,10.0,30.0,33.3,230.0,10.0,0.00,0.00,,10.0,20.0,50.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1b1aaf51/Yayo-Gonzalez,1b1aaf51,La Liga 2
226,José Gragera,ESP,"MF,DF",Espanyol,23-039,2000,9.9,45.3,53.4,84.7,771.1,233.9,18.4,21.9,83.9,22.2,24.4,90.9,3.23,5.15,62.7,0.00,0.01,0.02,-0.01,0.40,3.33,0.00,0.00,3.23,https://fbref.com/en/players/ee45d138/Jose-Gragera,ee45d138,La Liga 2
227,Xavi Grande,ESP,DF,Levante,18-345,2005,3.9,35.1,52.1,67.5,632.1,287.4,17.9,20.5,87.5,12.8,20.0,64.1,4.36,10.0,43.6,0.00,0.03,0.05,-0.03,0.51,3.59,2.31,1.79,3.85,https://fbref.com/en/players/20588520/Xavi-Grande,20588520,La Liga 2
228,Jaume Grau,ESP,MF,Zaragoza,26-248,1997,11.1,32.3,39.3,82.3,607.3,153.0,13.8,15.4,89.5,14.1,16.5,85.8,4.14,5.68,73.0,0.09,0.01,0.04,0.08,0.18,4.14,0.18,0.09,3.51,https://fbref.com/en/players/fc3d2006/Jaume-Grau,fc3d2006,La Liga 2
229,Clément Grenier,FRA,MF,Racing Sant,33-001,1991,7.3,50.1,67.4,74.4,747.7,316.4,25.5,31.2,81.6,19.9,22.9,86.8,2.33,7.12,32.7,0.00,0.11,0.10,-0.11,0.55,5.07,0.55,0.00,6.99,https://fbref.com/en/players/8b298f56/Clement-Grenier,8b298f56,La Liga 2
230,Raúl Guti,ESP,"MF,FW",Elche,27-009,1996,4.4,37.5,46.1,81.3,690.9,208.4,15.2,16.4,93.1,16.8,18.9,89.2,4.55,8.86,51.3,0.00,0.02,0.05,-0.02,1.14,2.95,0.68,0.23,3.41,https://fbref.com/en/players/0b2c8585/Raul-Guti,0b2c8585,La Liga 2
231,Cristian Gutierrez,ESP,DF,Eibar,23-039,2000,11.5,43.8,57.4,76.4,677.0,198.9,24.6,28.0,87.9,15.0,19.3,77.9,3.04,6.09,50.0,0.26,0.18,0.15,0.08,1.65,1.39,1.91,1.13,3.30,https://fbref.com/en/players/b397e44a/Cristian-Gutierrez,b397e44a,La Liga 2
232,Kento Hashimoto,JPN,MF,Huesca,30-145,1993,8.5,27.4,33.3,82.3,453.3,124.5,12.5,14.6,85.5,12.4,13.5,91.3,1.53,3.29,46.4,0.00,0.00,0.02,0.00,0.00,3.53,0.35,0.00,2.47,https://fbref.com/en/players/b750381a/Kento-Hashimoto,b750381a,La Liga 2
233,Haissem Hassan,FRA,"MF,FW",Sporting Gijón,21-334,2002,14.8,19.5,26.7,72.9,364.1,73.0,9.12,10.6,86.0,7.50,9.73,77.1,2.64,4.26,61.9,0.34,0.24,0.17,0.10,1.55,1.42,1.55,0.47,3.18,https://fbref.com/en/players/e0979e74/Haissem-Hassan,e0979e74,La Liga 2
234,Gustavo Henrique,BRA,DF,Valladolid,30-290,1993,7.7,59.1,65.8,89.7,1260.3,433.1,16.8,18.1,92.8,31.3,33.8,92.7,10.1,12.2,83.0,0.00,0.00,0.01,0.00,0.00,4.55,0.00,0.00,4.42,https://fbref.com/en/players/fa066690/Gustavo-Henrique,fa066690,La Liga 2
235,Carlos Hernández,ESP,DF,Eldense,33-115,1990,12.4,26.4,34.3,76.9,497.9,165.2,9.44,11.2,84.2,14.0,16.0,87.9,2.50,5.65,44.3,0.00,0.03,0.05,-0.03,0.24,0.89,0.08,0.00,0.65,https://fbref.com/en/players/f501b469/Carlos-Hernandez,f501b469,La Liga 2
236,Mario Hernández,ESP,DF,Oviedo,24-348,1999,2.3,41.3,61.3,67.4,715.7,270.4,18.7,23.5,79.6,17.8,25.2,70.7,3.91,8.70,45.0,0.00,0.04,0.04,-0.04,0.87,4.78,0.43,0.43,3.48,https://fbref.com/en/players/90162357/Mario-Hernandez,90162357,La Liga 2
237,Pablo Hernández,,MF,Tenerife,,,0.1,130.0,130.0,100.0,2270.0,110.0,40.0,40.0,100.0,90.0,90.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c5ea018d/Pablo-Hernandez,c5ea018d,La Liga 2
238,Manu Hernando,ESP,DF,Amorebieta,25-173,1998,20.3,39.9,48.6,82.0,825.0,286.0,11.5,13.3,86.3,22.9,25.2,90.8,5.27,8.92,59.1,0.00,0.00,0.01,-0.00,0.20,2.12,0.10,0.10,2.66,https://fbref.com/en/players/5920c7c7/Manu-Hernando,5920c7c7,La Liga 2
239,Hector Hevel,NED,"MF,FW",Cartagena,27-238,1996,9.8,30.4,42.1,72.2,561.3,171.9,12.3,15.1,81.8,12.3,15.0,82.3,4.49,8.78,51.2,0.20,0.18,0.20,0.02,1.94,3.67,1.73,0.41,5.31,https://fbref.com/en/players/9c0c2413/Hector-Hevel,9c0c2413,La Liga 2
240,Omar El Hilali,MAR,DF,Espanyol,20-118,2003,14.3,41.5,52.2,79.5,711.1,198.3,19.9,22.2,89.6,18.3,23.1,78.9,2.94,5.24,56.0,0.00,0.05,0.08,-0.05,0.49,2.17,1.05,0.49,3.50,https://fbref.com/en/players/139560df/Omar-El-Hilali,139560df,La Liga 2
241,Robert Ibáñez,ESP,MF,Levante,30-292,1993,1.4,21.4,27.1,78.9,308.6,60.7,12.1,14.3,85.0,7.14,8.57,83.3,1.43,3.57,40.0,0.00,0.00,0.07,0.00,0.71,2.14,0.71,0.00,2.14,https://fbref.com/en/players/c7429db3/Robert-Ibanez,c7429db3,La Liga 2
242,Romario Ibarra,ECU,"MF,FW",Oviedo,29-106,1994,1.5,19.3,26.0,74.4,287.3,60.7,9.33,11.3,82.4,8.67,11.3,76.5,0.67,1.33,50.0,0.00,0.13,0.07,-0.13,0.67,1.33,0.67,0.00,2.00,https://fbref.com/en/players/b494ccf5/Romario-Ibarra,b494ccf5,La Liga 2
243,Pablo Íñiguez,ESP,DF,Villarreal B,29-353,1994,5.3,43.6,49.4,88.2,743.2,310.2,18.9,20.0,94.3,20.9,22.6,92.5,3.40,6.04,56.3,0.00,0.08,0.00,-0.08,0.38,2.08,0.00,0.00,3.58,https://fbref.com/en/players/dd55192d/Pablo-Iniguez,dd55192d,La Liga 2
244,Pablo Insua,ESP,DF,Sporting Gijón,30-121,1993,15.6,46.7,53.8,86.8,938.1,352.4,13.1,14.3,91.5,28.3,30.7,92.3,4.87,7.56,64.4,0.06,0.01,0.03,0.05,0.26,1.73,0.00,0.00,2.18,https://fbref.com/en/players/4b5e7e90/Pablo-Insua,4b5e7e90,La Liga 2
