Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
174,Edu Expósito,ESP,MF,Espanyol,27-160,1996,11.1,48.2,43.5,4.50,2.16,0.18,0.18,4.32,0.27,1.53,0.27,0.45,0.00,37.5,0.18,0.99,https://fbref.com/en/players/283c7121/Edu-Exposito,283c7121,La Liga 2
175,Nicolás Ezequiel Fernández,ARG,"MF,FW",Elche,23-362,2000,17.7,36.3,32.1,4.12,1.02,0.23,0.79,5.08,1.02,2.03,0.96,0.51,0.00,26.8,0.00,1.58,https://fbref.com/en/players/3409de86/Nicolas-Ezequiel-Fernandez,3409de86,La Liga 2
176,Jokin Ezkieta,ESP,GK,Racing Sant,27-144,1996,21.0,24.0,12.3,11.7,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.0,0.05,0.00,https://fbref.com/en/players/0f7dbaf6/Jokin-Ezkieta,0f7dbaf6,La Liga 2
177,Fabrício,BRA,FW,Levante,23-092,2000,5.6,11.4,11.1,0.36,0.18,0.00,0.18,3.04,0.00,0.00,0.00,0.00,0.00,4.82,0.00,0.89,https://fbref.com/en/players/e2290a67/Fabricio,e2290a67,La Liga 2
178,Aleix Febas,ESP,MF,Elche,27-340,1996,19.2,43.9,42.4,1.35,1.35,0.10,0.36,0.63,0.00,0.00,0.00,0.00,0.00,37.2,0.10,0.89,https://fbref.com/en/players/38126309/Aleix-Febas,38126309,La Liga 2
179,Joan Femenías,ESP,GK,Levante,27-142,1996,8.0,29.0,19.1,9.75,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.1,0.13,0.00,https://fbref.com/en/players/fe5f2ab8/Joan-Femenias,fe5f2ab8,La Liga 2
180,Álvaro Fernández,ESP,GK,Huesca,25-270,1998,21.0,34.9,22.7,12.0,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.8,0.29,0.00,https://fbref.com/en/players/f127d782/Alvaro-Fernandez,f127d782,La Liga 2
181,Andrés Fernández,ESP,GK,Levante,37-022,1986,13.0,31.1,20.4,10.7,2.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.8,0.00,0.00,https://fbref.com/en/players/307fcd26/Andres-Fernandez,307fcd26,La Liga 2
182,Dani Fernandez,ESP,DF,Racing Sant,26-253,1997,6.9,39.0,27.2,11.6,0.72,0.14,0.14,1.45,10.9,0.00,0.00,0.00,0.00,29.1,0.14,0.87,https://fbref.com/en/players/686be827/Dani-Fernandez,686be827,La Liga 2
183,Juan Ferney Otero,COL,FW,Sporting Gijón,28-227,1995,17.6,26.6,26.0,0.40,0.06,0.11,0.06,1.25,0.28,0.00,0.00,0.00,0.00,19.4,0.23,0.85,https://fbref.com/en/players/05816e19/Juan-Ferney-Otero,05816e19,La Liga 2
184,Andrés Ferrari,URU,FW,Villarreal B,21-005,2003,5.1,12.2,11.0,1.18,0.00,0.00,0.00,0.20,0.20,0.00,0.00,0.00,0.00,7.25,0.00,0.59,https://fbref.com/en/players/d3a368d9/Andres-Ferrari,d3a368d9,La Liga 2
185,David Ferreiro,ESP,"MF,FW",Cartagena,35-282,1988,3.3,36.7,31.5,5.15,2.73,0.00,0.30,8.48,0.61,1.82,0.61,0.91,0.00,23.6,0.00,2.42,https://fbref.com/en/players/8970907e/David-Ferreiro,8970907e,La Liga 2
186,Fidel,ESP,"MF,FW",Elche,34-073,1989,10.4,61.7,54.2,7.02,1.83,0.58,0.38,7.40,0.87,4.33,1.44,2.21,0.10,44.7,0.48,2.02,https://fbref.com/en/players/eb82b6f1/Fidel,eb82b6f1,La Liga 2
187,José Fontán,ESP,DF,Cartagena,23-331,2000,18.0,56.0,52.0,3.61,1.78,0.00,0.67,0.72,1.61,0.00,0.00,0.00,0.00,44.2,0.39,0.61,https://fbref.com/en/players/1827a42d/Jose-Fontan,1827a42d,La Liga 2
188,Álex Forés,ESP,FW,Villarreal B,22-271,2001,15.0,13.1,12.1,1.07,0.00,0.07,0.07,0.47,0.07,0.00,0.00,0.00,0.00,9.27,0.00,0.40,https://fbref.com/en/players/d6ed4376/Alex-Fores,d6ed4376,La Liga 2
189,Alejandro Francés,ESP,DF,Zaragoza,21-160,2002,15.5,64.6,58.0,6.52,2.97,0.06,1.42,0.90,3.35,0.00,0.00,0.00,0.00,53.6,0.13,0.52,https://fbref.com/en/players/3e78a188/Alejandro-Frances,3e78a188,La Liga 2
190,Enric Franquesa,ESP,DF,Leganés,26-316,1997,20.8,42.6,32.3,10.1,0.38,0.00,0.10,2.31,9.76,0.00,0.00,0.00,0.00,31.3,0.14,1.59,https://fbref.com/en/players/40883e3a/Enric-Franquesa,40883e3a,La Liga 2
191,Álvaro Martín de Frías,ESP,MF,FC Andorra,22-358,2001,7.4,42.2,37.6,4.46,0.81,0.41,0.14,3.24,0.41,2.70,0.81,0.54,0.00,31.8,0.14,1.22,https://fbref.com/en/players/29b9c501/Alvaro-Martin-de-Frias,29b9c501,La Liga 2
192,Manuel Fuster,ESP,"MF,FW",Albacete,26-078,1997,19.3,57.3,48.5,8.60,2.85,0.52,1.40,6.32,0.88,3.99,1.76,1.40,0.00,42.4,0.21,1.45,https://fbref.com/en/players/618f396a/Manuel-Fuster,618f396a,La Liga 2
193,Enric Gallego,ESP,FW,Tenerife,37-118,1986,11.9,23.2,22.9,0.08,0.00,0.08,0.08,0.25,0.00,0.00,0.00,0.00,0.00,12.9,0.17,0.76,https://fbref.com/en/players/82e9b89d/Enric-Gallego,82e9b89d,La Liga 2
194,Fran Gámez,ESP,DF,Zaragoza,32-165,1991,14.5,55.7,44.1,11.2,0.41,0.00,0.34,4.41,10.8,0.00,0.00,0.00,0.00,40.5,0.41,2.14,https://fbref.com/en/players/2e3406ae/Fran-Gamez,2e3406ae,La Liga 2
195,Borja Garcés,ESP,FW,Elche,24-155,1999,4.0,17.3,15.0,2.00,0.00,0.00,0.00,0.25,0.25,0.00,0.00,0.00,0.00,13.3,0.25,0.25,https://fbref.com/en/players/bc39454c/Borja-Garces,bc39454c,La Liga 2
196,Andrés García,ESP,"MF,DF",Levante,20-335,2003,4.6,33.3,33.0,0.22,0.00,0.00,0.43,5.43,0.00,0.22,0.00,0.00,0.00,24.6,0.00,1.30,https://fbref.com/en/players/40498af1/Andres-Garcia,40498af1,La Liga 2
197,Antonio Cristian Glauder García,ESP,DF,Albacete,28-082,1995,19.7,47.6,45.9,1.68,1.17,0.00,0.25,0.10,0.10,0.00,0.00,0.00,0.00,39.4,0.00,0.51,https://fbref.com/en/players/d919d7f2/Antonio-Cristian-Glauder-Garcia,d919d7f2,La Liga 2
198,Jon García Herrero,ESP,DF,Racing Ferrol,32-218,1991,16.4,56.6,54.1,2.50,1.95,0.12,0.37,0.06,0.06,0.00,0.00,0.00,0.00,47.6,0.00,0.67,https://fbref.com/en/players/d0d25f8d/Jon-Garcia-Herrero,d0d25f8d,La Liga 2
199,Iñigo García,ESP,FW,Alcorcón,20-007,2004,0.2,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/ffbf6832/Inigo-Garcia,ffbf6832,La Liga 2
200,Juanma García,ESP,"FW,MF",Albacete,32-091,1991,11.8,,,,,,,1.53,,,,,,,,,https://fbref.com/en/players/51437e43/Juanma-Garcia,51437e43,La Liga 2
201,Mario García,ESP,DF,Racing Sant,20-098,2003,2.8,40.0,28.9,11.1,1.43,0.00,0.00,5.71,8.57,1.07,1.07,0.00,0.00,26.4,0.00,2.14,https://fbref.com/en/players/2d426747/Mario-Garcia,2d426747,La Liga 2
202,Naim García,ESP,"MF,FW",Leganés,21-211,2002,3.0,25.0,22.7,2.33,0.33,0.00,0.00,3.00,1.67,0.33,0.00,0.33,0.00,15.7,0.00,1.00,https://fbref.com/en/players/686bab8c/Naim-Garcia,686bab8c,La Liga 2
203,Pablo García,ESP,"DF,MF",Sporting Gijón,23-217,2000,5.7,46.8,35.6,10.7,1.05,0.00,0.18,3.68,8.07,1.58,0.70,0.35,0.00,33.2,0.53,0.70,https://fbref.com/en/players/d1c7de35/Pablo-Garcia,d1c7de35,La Liga 2
204,Saúl García,ESP,DF,Racing Sant,29-060,1994,17.7,54.2,42.1,11.8,1.07,0.00,0.23,4.24,9.49,1.24,0.51,0.34,0.00,38.7,0.23,1.53,https://fbref.com/en/players/dafa5038/Saul-Garcia,dafa5038,La Liga 2
205,Víctor García,ESP,"MF,DF",Alcorcón,27-007,1997,12.7,44.8,36.4,8.35,0.71,0.08,1.10,4.72,7.64,0.00,0.00,0.00,0.00,31.6,0.08,1.02,https://fbref.com/en/players/6636496a/Victor-Garcia,6636496a,La Liga 2
206,Felix Garreta,ESP,DF,Amorebieta,19-262,2004,14.2,47.0,42.9,4.01,0.92,0.00,0.49,0.07,2.96,0.00,0.00,0.00,0.00,37.6,0.07,0.42,https://fbref.com/en/players/9a26fa06/Felix-Garreta,9a26fa06,La Liga 2
207,Jaime Garrido,ESP,MF,Alcorcón,20-264,2003,0.3,40.0,40.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.7,0.00,0.00,https://fbref.com/en/players/465ca2be/Jaime-Garrido,465ca2be,La Liga 2
208,Mario Gaspar,ESP,"DF,MF",Elche,33-045,1990,16.4,50.1,46.9,3.05,1.89,0.00,0.12,0.55,1.04,0.00,0.00,0.00,0.00,41.0,0.18,0.85,https://fbref.com/en/players/fb5d47b3/Mario-Gaspar,fb5d47b3,La Liga 2
209,Aitor Gelardo,ESP,MF,Villarreal B,21-196,2002,7.5,51.2,49.9,1.33,1.20,0.13,0.40,0.00,0.13,0.00,0.00,0.00,0.00,43.3,0.00,0.53,https://fbref.com/en/players/f161f97f/Aitor-Gelardo,f161f97f,La Liga 2
210,Tiago Geralnik,ARG,"MF,FW",Villarreal B,20-283,2003,2.4,53.3,47.5,5.42,2.08,0.00,0.00,2.92,1.25,2.08,1.67,0.00,0.00,46.3,0.42,0.83,https://fbref.com/en/players/10fc2ebd/Tiago-Geralnik,10fc2ebd,La Liga 2
211,Mourad El Ghezouani,MAR,FW,Elche,25-226,1998,10.8,17.4,15.9,1.48,0.00,0.00,0.19,0.19,0.00,0.00,0.00,0.00,0.00,13.2,0.00,0.56,https://fbref.com/en/players/1d72c7a5/Mourad-El-Ghezouani,1d72c7a5,La Liga 2
212,Iván Gil,ESP,MF,FC Andorra,23-355,2000,14.4,70.4,64.8,5.14,2.01,0.42,0.63,5.69,0.21,2.85,0.83,0.63,0.07,57.6,0.49,1.74,https://fbref.com/en/players/1fa0e5fa/Ivan-Gil,1fa0e5fa,La Liga 2
213,Óscar Gil,ESP,DF,Espanyol,26-257,1997,5.8,51.0,35.9,14.8,0.86,0.00,0.17,2.41,14.0,0.00,0.00,0.00,0.00,40.3,0.34,1.72,https://fbref.com/en/players/6652cf96/Oscar-Gil,6652cf96,La Liga 2
214,Álvaro Giménez,ESP,FW,Racing Ferrol,32-234,1991,12.1,19.3,18.6,0.58,0.00,0.25,0.08,0.08,0.08,0.00,0.00,0.00,0.00,13.4,0.17,0.41,https://fbref.com/en/players/18017beb/Alvaro-Gimenez,18017beb,La Liga 2
215,Alan Godoy,ESP,FW,CD Mirandés,20-249,2003,3.5,15.7,14.0,1.71,0.00,0.29,0.00,0.29,0.29,0.00,0.00,0.00,0.00,10.3,0.00,0.86,https://fbref.com/en/players/01bbb0ad/Alan-Godoy,01bbb0ad,La Liga 2
216,David Goldar,ESP,DF,Burgos,29-115,1994,1.0,43.0,39.0,4.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,37.0,0.00,0.00,https://fbref.com/en/players/56a787a6/David-Goldar,56a787a6,La Liga 2
217,Dani Gómez,ESP,FW,Levante,25-162,1998,11.6,19.2,17.5,1.47,0.00,0.00,0.09,0.52,0.09,0.00,0.00,0.00,0.00,13.9,0.26,0.43,https://fbref.com/en/players/0e5ddc7c/Dani-Gomez,0e5ddc7c,La Liga 2
218,Jonathan Gomez,USA,DF,CD Mirandés,20-129,2003,13.3,51.3,39.1,11.7,0.98,0.00,0.45,2.93,10.1,0.60,0.08,0.30,0.00,39.9,0.45,1.05,https://fbref.com/en/players/9cdc85e5/Jonathan-Gomez,9cdc85e5,La Liga 2
219,Sergi Gómez,ESP,DF,Espanyol,31-286,1992,6.3,64.8,61.3,3.17,1.11,0.00,0.00,0.00,1.27,0.00,0.00,0.00,0.00,55.9,0.32,0.48,https://fbref.com/en/players/bc6f5f06/Sergi-Gomez,bc6f5f06,La Liga 2
220,Borja González,ESP,"DF,MF",Burgos,28-052,1995,9.7,43.9,33.6,10.3,1.24,0.00,0.31,2.99,8.97,0.10,0.10,0.00,0.00,30.0,0.00,0.41,https://fbref.com/en/players/b6d0052c/Borja-Gonzalez,b6d0052c,La Liga 2
221,Diego González,ESP,DF,Elche,28-345,1995,4.0,53.5,50.8,2.75,1.25,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,45.0,0.00,0.00,https://fbref.com/en/players/4ac7608e/Diego-Gonzalez,4ac7608e,La Liga 2
222,Diego González,ESP,DF,FC Andorra,24-246,1999,13.3,89.5,83.3,6.24,2.11,0.08,0.75,0.15,0.30,0.00,0.00,0.00,0.00,80.4,0.00,0.15,https://fbref.com/en/players/3c3bd9fa/Diego-Gonzalez,3c3bd9fa,La Liga 2
223,Rubén González,ESP,DF,Racing Sant,29-123,1994,15.1,30.4,27.2,3.11,2.78,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,23.5,0.07,0.07,https://fbref.com/en/players/8a704594/Ruben-Gonzalez,8a704594,La Liga 2
224,Sergio González,ESP,"MF,DF",Tenerife,26-239,1997,13.9,40.9,40.1,0.72,0.65,0.07,0.36,0.36,0.07,0.00,0.00,0.00,0.00,33.3,0.14,1.01,https://fbref.com/en/players/5dd16ace/Sergio-Gonzalez,5dd16ace,La Liga 2
225,Yayo González,ESP,MF,Oviedo,19-162,2004,0.1,30.0,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,10.0,https://fbref.com/en/players/1b1aaf51/Yayo-Gonzalez,1b1aaf51,La Liga 2
226,José Gragera,ESP,"MF,DF",Espanyol,23-039,2000,9.9,53.4,52.6,0.71,0.40,0.00,0.10,0.00,0.10,0.00,0.00,0.00,0.00,45.3,0.10,0.40,https://fbref.com/en/players/ee45d138/Jose-Gragera,ee45d138,La Liga 2
227,Xavi Grande,ESP,DF,Levante,18-345,2005,3.9,52.1,41.3,10.8,1.03,0.00,0.26,6.67,9.74,0.00,0.00,0.00,0.00,35.1,0.00,1.03,https://fbref.com/en/players/20588520/Xavi-Grande,20588520,La Liga 2
228,Jaume Grau,ESP,MF,Zaragoza,26-248,1997,11.1,39.3,38.7,0.27,0.27,0.18,0.27,0.63,0.00,0.00,0.00,0.00,0.00,32.3,0.27,0.72,https://fbref.com/en/players/fc3d2006/Jaume-Grau,fc3d2006,La Liga 2
229,Clément Grenier,FRA,MF,Racing Sant,33-001,1991,7.3,67.4,61.2,5.75,3.01,0.41,0.00,2.33,0.27,1.64,0.55,0.68,0.00,50.1,0.41,1.64,https://fbref.com/en/players/8b298f56/Clement-Grenier,8b298f56,La Liga 2
230,Raúl Guti,ESP,"MF,FW",Elche,27-009,1996,4.4,46.1,41.4,4.77,3.18,0.23,0.68,2.27,0.00,1.59,0.00,1.36,0.00,37.5,0.00,0.45,https://fbref.com/en/players/0b2c8585/Raul-Guti,0b2c8585,La Liga 2
231,Cristian Gutierrez,ESP,DF,Eibar,23-039,2000,11.5,57.4,44.6,12.7,0.26,0.09,0.17,6.26,12.4,0.00,0.00,0.00,0.00,43.8,0.09,1.74,https://fbref.com/en/players/b397e44a/Cristian-Gutierrez,b397e44a,La Liga 2
232,Kento Hashimoto,JPN,MF,Huesca,30-145,1993,8.5,33.3,32.8,0.35,0.35,0.00,0.12,0.35,0.00,0.00,0.00,0.00,0.00,27.4,0.12,0.35,https://fbref.com/en/players/b750381a/Kento-Hashimoto,b750381a,La Liga 2
233,Haissem Hassan,FRA,"MF,FW",Sporting Gijón,21-334,2002,14.8,26.7,25.8,0.81,0.07,0.14,0.88,3.58,0.54,0.14,0.00,0.00,0.00,19.5,0.07,1.28,https://fbref.com/en/players/e0979e74/Haissem-Hassan,e0979e74,La Liga 2
234,Gustavo Henrique,BRA,DF,Valladolid,30-290,1993,7.7,65.8,64.3,1.56,1.04,0.00,0.65,0.13,0.00,0.00,0.00,0.00,0.00,59.1,0.00,0.39,https://fbref.com/en/players/fa066690/Gustavo-Henrique,fa066690,La Liga 2
235,Carlos Hernández,ESP,DF,Eldense,33-115,1990,12.4,34.3,32.6,1.21,0.73,0.00,0.08,0.00,0.48,0.00,0.00,0.00,0.00,26.4,0.48,0.32,https://fbref.com/en/players/f501b469/Carlos-Hernandez,f501b469,La Liga 2
236,Mario Hernández,ESP,DF,Oviedo,24-348,1999,2.3,61.3,43.9,17.0,2.17,0.00,0.00,8.26,14.8,0.00,0.00,0.00,0.00,41.3,0.43,1.74,https://fbref.com/en/players/90162357/Mario-Hernandez,90162357,La Liga 2
237,Pablo Hernández,,MF,Tenerife,,,0.1,130.0,120.0,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.0,0.00,0.00,https://fbref.com/en/players/c5ea018d/Pablo-Hernandez,c5ea018d,La Liga 2
238,Manu Hernando,ESP,DF,Amorebieta,25-173,1998,20.3,48.6,46.2,2.32,2.02,0.00,0.39,0.25,0.30,0.00,0.00,0.00,0.00,39.9,0.10,0.54,https://fbref.com/en/players/5920c7c7/Manu-Hernando,5920c7c7,La Liga 2
239,Hector Hevel,NED,"MF,FW",Cartagena,27-238,1996,9.8,42.1,36.1,6.02,2.55,0.20,0.20,4.49,0.51,2.55,0.82,0.61,0.00,30.4,0.00,1.12,https://fbref.com/en/players/9c0c2413/Hector-Hevel,9c0c2413,La Liga 2
240,Omar El Hilali,MAR,DF,Espanyol,20-118,2003,14.3,52.2,40.8,11.0,1.54,0.07,0.14,2.45,9.51,0.00,0.00,0.00,0.00,41.5,0.28,0.56,https://fbref.com/en/players/139560df/Omar-El-Hilali,139560df,La Liga 2
241,Robert Ibáñez,ESP,MF,Levante,30-292,1993,1.4,27.1,26.4,0.71,0.00,0.00,0.00,3.57,0.71,0.00,0.00,0.00,0.00,21.4,0.00,0.00,https://fbref.com/en/players/c7429db3/Robert-Ibanez,c7429db3,La Liga 2
242,Romario Ibarra,ECU,"MF,FW",Oviedo,29-106,1994,1.5,26.0,26.0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,19.3,0.00,1.33,https://fbref.com/en/players/b494ccf5/Romario-Ibarra,b494ccf5,La Liga 2
243,Pablo Íñiguez,ESP,DF,Villarreal B,29-353,1994,5.3,49.4,45.8,3.58,1.70,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,43.6,0.00,0.19,https://fbref.com/en/players/dd55192d/Pablo-Iniguez,dd55192d,La Liga 2
244,Pablo Insua,ESP,DF,Sporting Gijón,30-121,1993,15.6,53.8,52.5,1.15,0.77,0.00,0.32,0.06,0.19,0.00,0.00,0.00,0.00,46.7,0.19,0.26,https://fbref.com/en/players/4b5e7e90/Pablo-Insua,4b5e7e90,La Liga 2
245,Nikita Iosifov,RUS,"FW,MF",CD Mirandés,22-272,2001,1.9,25.3,21.6,3.68,1.05,0.00,0.00,5.26,0.53,2.11,1.05,0.53,0.00,13.7,0.00,1.58,https://fbref.com/en/players/4c2fa917/Nikita-Iosifov,4c2fa917,La Liga 2
246,Carlos Isaac,ESP,"DF,MF",Albacete,25-253,1998,14.3,54.8,43.4,11.1,0.49,0.07,0.21,6.08,10.6,0.07,0.00,0.00,0.00,37.4,0.21,1.96,https://fbref.com/en/players/3e5a168c/Carlos-Isaac,3e5a168c,La Liga 2
247,Jairo Izquierdo,ESP,"DF,MF",Cartagena,30-078,1993,14.9,47.9,39.3,8.32,0.54,0.13,0.00,4.23,7.52,0.20,0.00,0.13,0.00,36.0,0.20,1.68,https://fbref.com/en/players/2ceb58ab/Jairo-Izquierdo,2ceb58ab,La Liga 2
248,Carlos Izquierdoz,ARG,DF,Sporting Gijón,35-066,1988,10.1,61.1,59.0,1.98,1.58,0.20,0.00,0.10,0.00,0.00,0.00,0.00,0.00,51.3,0.10,0.30,https://fbref.com/en/players/cf5c3ef1/Carlos-Izquierdoz,cf5c3ef1,La Liga 2
249,Jacobo,ESP,"MF,FW",Alcorcón,26-289,1997,15.6,25.8,23.4,2.12,0.64,0.13,0.38,3.46,0.26,1.03,0.06,0.71,0.00,16.1,0.32,0.83,https://fbref.com/en/players/09e81276/Jacobo,09e81276,La Liga 2
250,Isak Jansson,SWE,"MF,FW",Cartagena,21-342,2002,10.8,28.0,25.2,2.41,0.19,0.19,0.19,3.33,2.04,0.19,0.00,0.00,0.00,18.8,0.37,1.57,https://fbref.com/en/players/a7664548/Isak-Jansson,a7664548,La Liga 2
251,Eneko Jauregi,ESP,FW,Amorebieta,27-179,1996,11.7,20.4,18.5,1.88,0.00,0.00,0.17,0.43,0.00,0.00,0.00,0.00,0.00,11.5,0.00,0.94,https://fbref.com/en/players/9b608841/Eneko-Jauregi,9b608841,La Liga 2
252,Ignacio Jeraldino,CHI,MF,Sporting Gijón,28-033,1995,0.4,27.5,27.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,0.00,0.00,https://fbref.com/en/players/048057ce/Ignacio-Jeraldino,048057ce,La Liga 2
253,Dani Jiménez,ESP,GK,Leganés,33-309,1990,2.9,24.1,14.1,10.0,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.1,0.00,0.00,https://fbref.com/en/players/e4365d4a/Dani-Jimenez,e4365d4a,La Liga 2
254,Jofre,ESP,"MF,FW",Espanyol,22-205,2001,8.6,24.1,23.5,0.58,0.00,0.00,0.23,3.84,0.47,0.00,0.00,0.00,0.00,15.3,0.00,1.63,https://fbref.com/en/players/030ef8d6/Jofre,030ef8d6,La Liga 2
255,John,BRA,GK,Valladolid,27-329,1996,11.0,33.3,24.8,8.36,2.18,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,25.4,0.09,0.27,https://fbref.com/en/players/33a235af/John,33a235af,La Liga 2
256,Jony,ESP,FW,Cartagena,32-183,1991,0.1,180.0,160.0,20.0,0.00,10.0,0.00,30.0,0.00,20.0,20.0,0.00,0.00,110.0,0.00,0.00,https://fbref.com/en/players/244f57b9/Jony,244f57b9,La Liga 2
257,Joel Jorquera,ESP,"MF,FW",Eldense,23-142,2000,2.5,34.8,29.6,4.80,0.40,0.00,0.00,3.60,3.20,1.20,0.40,0.00,0.00,22.8,0.40,2.40,https://fbref.com/en/players/1156c1e8/Joel-Jorquera,1156c1e8,La Liga 2
258,Josan,ESP,DF,Elche,34-036,1989,14.3,61.7,49.9,11.6,2.17,0.07,0.77,4.27,9.44,0.00,0.00,0.00,0.00,51.7,0.14,1.61,https://fbref.com/en/players/5b28b2f6/Josan,5b28b2f6,La Liga 2
259,Miguel Juan Llambrich,ESP,DF,Eldense,27-355,1996,0.8,51.3,36.3,15.0,1.25,0.00,1.25,2.50,13.8,0.00,0.00,0.00,0.00,40.0,0.00,2.50,https://fbref.com/en/players/d83f09ff/Miguel-Juan-Llambrich,d83f09ff,La Liga 2
260,Lago Junior,CIV,"FW,MF",Racing Sant,33-008,1990,5.8,24.5,24.5,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,18.3,0.00,0.52,https://fbref.com/en/players/360d70f8/Lago-Junior,360d70f8,La Liga 2
261,Stanko Jurić,CRO,MF,Valladolid,27-145,1996,16.6,63.7,61.4,2.17,2.05,0.18,0.42,0.48,0.12,0.00,0.00,0.00,0.00,53.0,0.18,1.20,https://fbref.com/en/players/21a87181/Stanko-Juric,21a87181,La Liga 2
262,Manuel Justo,ESP,"FW,MF",Racing Ferrol,27-333,1996,2.0,30.5,29.5,1.00,0.50,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.50,https://fbref.com/en/players/7d92c8cc/Manuel-Justo,7d92c8cc,La Liga 2
263,Aboubakary Kanté,GAM,"FW,MF",Huesca,29-150,1994,4.0,14.5,14.3,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.25,https://fbref.com/en/players/188537d3/Aboubakary-Kante,188537d3,La Liga 2
264,Kenedy,BRA,"FW,MF",Valladolid,27-334,1996,13.2,26.3,24.8,1.36,0.08,0.30,0.15,0.98,0.30,0.15,0.15,0.00,0.00,19.5,0.15,0.61,https://fbref.com/en/players/5eebbfdf/Kenedy,5eebbfdf,La Liga 2
265,Giorgi Kochorashvili,GEO,MF,Levante,24-193,1999,8.7,46.7,44.7,1.84,0.92,0.00,0.34,1.03,0.46,0.46,0.23,0.00,0.00,38.7,0.11,1.26,https://fbref.com/en/players/3da1b6ed/Giorgi-Kochorashvili,3da1b6ed,La Liga 2
266,Iker Kortajarena,ESP,MF,Huesca,23-201,2000,6.2,32.9,31.6,0.97,0.32,0.32,0.65,0.32,0.16,0.00,0.00,0.00,0.00,25.0,0.32,0.16,https://fbref.com/en/players/ea06b5c4/Iker-Kortajarena,ea06b5c4,La Liga 2
267,Adrián de la Fuente,ESP,DF,Levante,24-316,1999,9.8,58.6,52.7,5.71,1.73,0.00,0.41,1.22,3.78,0.00,0.00,0.00,0.00,45.2,0.20,0.31,https://fbref.com/en/players/5932c94a/Adrian-de-la-Fuente,5932c94a,La Liga 2
268,César de la Hoz,ESP,"MF,DF",Valladolid,31-284,1992,4.4,56.4,54.5,1.59,1.59,0.00,0.45,0.91,0.00,0.00,0.00,0.00,0.00,45.7,0.23,0.23,https://fbref.com/en/players/60abea75/Cesar-de-la-Hoz,60abea75,La Liga 2
269,Youness Lachhab Didi,MAR,"MF,DF",Eldense,24-260,1999,2.8,53.2,52.9,0.36,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,41.8,0.00,0.00,https://fbref.com/en/players/6fb15380/Youness-Lachhab-Didi,6fb15380,La Liga 2
270,Mathis Lachuer,FRA,MF,CD Mirandés,23-130,2000,1.3,39.2,32.3,6.15,0.77,0.00,0.77,4.62,0.00,3.85,1.54,1.54,0.00,30.8,0.77,0.00,https://fbref.com/en/players/8ee3cdec/Mathis-Lachuer,8ee3cdec,La Liga 2
271,Lanchi,ESP,DF,Villarreal B,22-199,2001,14.3,44.4,35.9,8.46,0.49,0.00,0.07,3.29,7.90,0.07,0.00,0.00,0.00,32.2,0.07,1.61,https://fbref.com/en/players/13b618ce/Lanchi,13b618ce,La Liga 2
272,Javi Lara,ESP,"MF,FW",Alcorcón,38-035,1985,9.0,52.3,45.7,6.67,2.67,0.00,3.33,5.11,0.33,2.67,0.67,1.33,0.00,40.0,0.00,1.11,https://fbref.com/en/players/bd1babf1/Javi-Lara,bd1babf1,La Liga 2
273,Daniel Lasure,ESP,"DF,MF",Amorebieta,29-315,1994,11.7,48.5,37.5,10.9,0.34,0.09,0.26,3.08,10.5,0.00,0.00,0.00,0.00,33.8,0.17,1.11,https://fbref.com/en/players/b74d54d6/Daniel-Lasure,b74d54d6,La Liga 2
