Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
91,Lautaro Blanco,ARG,"DF,MF",Elche,24-323,1999,10,329,33,17.4,3.7,0.81,68,0.00,1.89,18,2.97,1.30,0.81,0.54,0.27,+0.27,+0.39,0.81,0.70,0.14,+0.12,-0.19,https://fbref.com/en/players/1657f448/Lautaro-Blanco,1657f448,La Liga 2
92,Jérémy Blasco,FRA,DF,Huesca,24-330,1999,16,1305,82,69.0,14.5,0.97,87,0.69,0.14,45,0.34,1.25,0.76,0.76,0.00,0.00,+0.31,0.77,0.95,-0.17,-0.17,+0.16,https://fbref.com/en/players/346feec5/Jeremy-Blasco,346feec5,La Liga 2
93,Alejandro Blesa,ESP,MF,Levante,21-358,2002,2,11,6,0.6,0.1,0.00,,0.00,20.0,6,150.0,0.50,0.00,10.0,-10.00,-8.18,-8.28,5.00,9.00,-3.00,-2.76,-2.38,https://fbref.com/en/players/d2ed99b4/Alejandro-Blesa,d2ed99b4,La Liga 2
94,Florentin Bloch,FRA,GK,Sporting Gijón,23-340,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/194392c2/Florentin-Bloch,194392c2,La Liga 2
95,Adam Boayar,ESP,"DF,MF",Elche,18-087,2005,5,49,10,2.6,0.5,0.00,,0.00,10.0,10,2.00,1.00,2.00,2.00,0.00,0.00,+0.05,2.80,2.40,0.40,+0.45,+0.17,https://fbref.com/en/players/fcc7ecb4/Adam-Boayar,fcc7ecb4,La Liga 2
96,Yann Bodiger,FRA,MF,Tenerife,28-333,1995,15,556,37,29.4,6.2,0.65,71,0.00,1.77,25,0.32,1.47,0.48,1.29,-0.81,-0.81,-1.21,0.76,1.00,-0.24,-0.24,-0.64,https://fbref.com/en/players/8c2c48a9/Yann-Bodiger,8c2c48a9,La Liga 2
97,Jovanny Bolívar,VEN,FW,Albacete,22-023,2001,1,45,45,2.4,0.5,0.00,,0.00,2.00,45,6.00,1.00,2.00,0.00,2.00,+2.00,+2.34,1.80,0.60,1.20,+1.19,+0.90,https://fbref.com/en/players/4cf672bc/Jovanny-Bolivar,4cf672bc,La Liga 2
98,Jovanny Bolívar,VEN,"FW,MF",Huesca,22-023,2001,11,202,18,10.7,2.2,0.45,57,0.00,4.55,15,2.27,1.00,0.45,0.91,-0.45,-0.45,-0.39,0.95,1.32,-0.32,-0.32,-0.11,https://fbref.com/en/players/4cf672bc/Jovanny-Bolivar,4cf672bc,La Liga 2
99,Marc Bombardó,ESP,DF,FC Andorra,18-046,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/b91cf5e0/Marc-Bombardo,b91cf5e0,La Liga 2
100,Mohamed Bouldini,MAR,FW,Levante,28-042,1995,20,1293,65,68.4,14.4,0.90,84,0.63,0.49,28,0.00,1.60,1.18,0.90,0.28,+0.28,+0.73,1.14,1.42,-0.28,-0.28,+0.33,https://fbref.com/en/players/bcd0b89f/Mohamed-Bouldini,bcd0b89f,La Liga 2
101,Ruben Bover,ESP,MF,FC Andorra,31-198,1992,13,769,59,40.7,8.5,1.29,67,0.24,0.24,19,0.47,1.08,0.71,1.18,-0.47,-0.47,-0.15,1.24,1.16,0.07,+0.07,+0.14,https://fbref.com/en/players/16d6583e/Ruben-Bover,16d6583e,La Liga 2
102,Lucas Boyé,ARG,FW,Elche,27-314,1996,3,213,71,11.3,2.4,0.83,90,0.83,0.42,33,0.00,1.00,0.42,1.25,-0.83,-0.85,-0.90,1.25,0.63,0.63,+0.62,+0.37,https://fbref.com/en/players/d49f3e6b/Lucas-Boye,d49f3e6b,La Liga 2
103,Enzo Boyomo,CMR,DF,Valladolid,22-093,2001,20,1646,82,87.1,18.3,1.04,84,0.87,0.05,45,0.05,1.75,1.26,1.09,0.16,+0.16,+0.53,1.26,1.07,0.20,+0.19,+0.16,https://fbref.com/en/players/3a99bc13/Enzo-Boyomo,3a99bc13,La Liga 2
104,Quentin Braat,FRA,GK,Oviedo,26-186,1997,0,,,,,0,,0,0,,21,,,,,,,,,,,,https://fbref.com/en/players/cdc96214/Quentin-Braat,cdc96214,La Liga 2
105,Martin Braithwaite,DEN,FW,Espanyol,32-217,1991,19,1648,87,87.2,18.3,0.98,90,0.87,0.05,35,0.00,1.47,1.53,1.15,0.38,+0.38,-0.73,1.44,1.13,0.31,+0.31,-0.64,https://fbref.com/en/players/fd771f95/Martin-Braithwaite,fd771f95,La Liga 2
106,Juanma Bravo,ESP,"MF,FW",Alcorcón,25-332,1998,5,88,18,4.7,1.0,1.00,50,0.00,4.00,10,7.00,2.00,1.00,0.00,1.00,+1.02,+1.77,1.30,0.90,0.40,+0.39,+0.97,https://fbref.com/en/players/f0753883/Juanma-Bravo,f0753883,La Liga 2
107,Yan Brice Eteki,CMR,MF,Alcorcón,26-135,1997,17,1209,71,64.0,13.4,1.19,73,0.22,0.07,40,0.15,1.18,1.04,1.19,-0.15,-0.15,+1.44,1.02,1.44,-0.42,-0.41,+0.32,https://fbref.com/en/players/3d688b46/Yan-Brice-Eteki,3d688b46,La Liga 2
108,Brugui,ESP,"MF,FW",Levante,27-065,1996,17,525,31,27.8,5.8,0.69,61,0.00,2.24,22,0.52,1.65,1.21,0.86,0.34,+0.34,+0.41,1.55,1.34,0.21,+0.20,+0.81,https://fbref.com/en/players/66d0860c/Brugui,66d0860c,La Liga 2
109,Aitor Buñuel,ESP,DF,Tenerife,25-332,1998,16,966,60,51.1,10.7,1.03,82,0.65,0.47,12,0.47,1.38,1.03,1.21,-0.19,-0.19,-0.48,1.21,0.89,0.32,+0.32,+0.22,https://fbref.com/en/players/6555c592/Aitor-Bunuel,6555c592,La Liga 2
110,Álvaro Bustos,ESP,"MF,FW",Alcorcón,28-196,1995,8,247,31,13.1,2.7,1.11,60,0.37,1.85,13,4.07,1.00,0.74,1.85,-1.11,-1.09,-0.49,1.07,1.78,-0.70,-0.70,-0.20,https://fbref.com/en/players/6163c2ae/Alvaro-Bustos,6163c2ae,La Liga 2
111,Yeray Cabanzón,ESP,"FW,MF",Racing Sant,20-239,2003,9,211,23,11.2,2.3,0.43,45,0.00,3.48,21,5.22,1.33,0.43,0.87,-0.43,-0.43,-0.86,1.30,1.17,0.13,+0.13,-0.05,https://fbref.com/en/players/fe6c5de7/Yeray-Cabanzon,fe6c5de7,La Liga 2
112,Leandro Cabrera,URU,DF,Espanyol,32-205,1991,19,1613,85,85.3,17.9,1.01,87,0.89,0.06,42,0.00,1.68,1.62,1.01,0.61,+0.61,+0.94,1.54,1.13,0.41,+0.41,+0.12,https://fbref.com/en/players/69cbc8b6/Leandro-Cabrera,69cbc8b6,La Liga 2
113,Carlos Calavia,ESP,GK,Zaragoza,20-266,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/e728e91e/Carlos-Calavia,e728e91e,La Liga 2
114,Fernando Calero,ESP,DF,Espanyol,28-116,1995,18,1458,81,77.1,16.2,1.05,85,0.74,0.06,16,0.06,1.72,1.79,1.17,0.62,+0.62,+0.62,1.52,1.11,0.41,+0.41,+0.07,https://fbref.com/en/players/41b3069f/Fernando-Calero,41b3069f,La Liga 2
115,Iván Calero,ESP,DF,Cartagena,28-262,1995,16,1347,84,71.3,15.0,1.00,89,0.93,0.07,8,0.07,0.75,0.80,1.53,-0.73,-0.73,+0.26,0.98,1.34,-0.36,-0.36,+0.04,https://fbref.com/en/players/6724c5a9/Ivan-Calero,6724c5a9,La Liga 2
116,Eric Callís,ESP,DF,Alcorcón,21-359,2002,0,,,,,0,,0,0,,10,,,,,,,,,,,,https://fbref.com/en/players/b778435a/Eric-Callis,b778435a,La Liga 2
117,Álex Calvo,ESP,FW,FC Andorra,19-322,2004,18,933,52,49.4,10.4,0.87,80,0.38,0.87,23,0.29,1.22,1.44,1.54,-0.10,-0.10,+0.56,1.43,1.27,0.17,+0.17,+0.35,https://fbref.com/en/players/b716f6a1/Alex-Calvo,b716f6a1,La Liga 2
118,Dani Calvo,ESP,DF,Oviedo,29-282,1994,20,1713,86,90.6,19.0,1.05,86,0.79,0.00,,0.00,1.35,1.11,0.84,0.26,+0.26,-0.75,0.98,1.07,-0.09,-0.09,-0.70,https://fbref.com/en/players/dd672e1f/Dani-Calvo,dd672e1f,La Liga 2
119,Víctor Camarasa,ESP,MF,Oviedo,29-225,1994,10,463,46,24.5,5.1,0.78,77,0.20,1.18,26,0.20,1.10,0.59,0.98,-0.39,-0.39,-0.96,0.61,1.20,-0.59,-0.58,-0.74,https://fbref.com/en/players/b2d03887/Victor-Camarasa,b2d03887,La Liga 2
120,Diego Campo,ESP,MF,Racing Sant,22-053,2001,1,11,11,0.6,0.1,0.00,,0.00,10.0,11,70.0,1.00,0.00,10.0,-10.00,-8.18,-8.57,1.00,2.00,-1.00,-0.78,-0.96,https://fbref.com/en/players/2d6f4731/Diego-Campo,2d6f4731,La Liga 2
121,Gaspar Campos,ESP,"MF,FW",Sporting Gijón,23-287,2000,20,1460,73,77.2,16.2,1.17,76,0.25,0.06,18,0.06,1.70,1.54,0.86,0.68,+0.68,+0.68,1.06,1.02,0.04,+0.04,+0.05,https://fbref.com/en/players/e9e8c5ca/Gaspar-Campos,e9e8c5ca,La Liga 2
122,Víctor Campuzano,ESP,FW,Sporting Gijón,26-222,1997,14,627,45,33.2,7.0,1.14,65,0.00,0.86,19,0.14,1.79,1.71,0.57,1.14,+1.15,+0.93,1.23,1.13,0.10,+0.09,+0.09,https://fbref.com/en/players/06983922/Victor-Campuzano,06983922,La Liga 2
123,Álex Cantero,ESP,"FW,MF",Levante,23-214,2000,14,687,49,36.3,7.6,1.18,66,0.26,0.66,18,0.79,1.29,1.45,0.53,0.92,+0.92,+1.37,1.24,1.28,-0.04,-0.04,+0.54,https://fbref.com/en/players/4aa253fd/Alex-Cantero,4aa253fd,La Liga 2
124,Ander Cantero,ESP,GK,Racing Ferrol,28-364,1995,21,1890,90,100.0,21.0,1.00,90,1.00,0.00,,0.00,1.76,1.38,1.10,0.29,+0.29,,1.19,1.10,0.09,+0.09,,https://fbref.com/en/players/de9bccf3/Ander-Cantero,de9bccf3,La Liga 2
125,Ander Capa,ESP,DF,Levante,31-334,1992,14,1051,75,55.6,11.7,1.03,83,0.77,0.17,30,0.00,1.50,1.37,1.11,0.26,+0.26,+0.47,1.02,1.28,-0.27,-0.27,+0.26,https://fbref.com/en/players/37f1cf47/Ander-Capa,37f1cf47,La Liga 2
126,Pedro Capó,ESP,"DF,MF",Eldense,33-028,1990,11,462,42,24.4,5.1,0.59,75,0.39,1.57,30,1.57,1.27,1.37,1.37,0.00,0.00,+0.32,1.06,0.98,0.08,+0.08,+0.32,https://fbref.com/en/players/6c59e07a/Pedro-Capo,6c59e07a,La Liga 2
127,Àlex Carbonell,ESP,MF,Amorebieta,26-115,1997,19,1320,69,69.8,14.7,1.02,83,0.54,0.27,18,0.07,0.79,1.16,1.29,-0.14,-0.14,+1.60,0.91,1.42,-0.51,-0.51,+0.48,https://fbref.com/en/players/aad99f27/Alex-Carbonell,aad99f27,La Liga 2
128,Cárdenas,ESP,GK,Levante,26-286,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/e1846dde/Cardenas,e1846dde,La Liga 2
129,Carlo,ESP,MF,Villarreal B,22-330,2001,21,1686,80,89.2,18.7,1.07,84,0.53,0.05,15,0.00,1.14,1.12,1.44,-0.32,-0.32,+0.12,1.16,1.29,-0.13,-0.13,+0.85,https://fbref.com/en/players/8249ff06/Carlo,8249ff06,La Liga 2
130,Juan Carlos,ESP,"FW,MF",Cartagena,32-299,1991,16,842,53,44.6,9.4,1.06,66,0.00,0.64,31,0.43,0.69,0.53,1.17,-0.64,-0.64,+0.30,0.94,0.88,0.05,+0.05,+0.77,https://fbref.com/en/players/82803509/Juan-Carlos,82803509,La Liga 2
131,José Carlos Lazo,ESP,"FW,MF",Espanyol,27-326,1996,5,175,35,9.3,1.9,1.58,55,0.00,1.05,5,4.74,2.20,1.58,0.00,1.58,+1.54,+1.18,1.47,1.68,-0.26,-0.24,-0.70,https://fbref.com/en/players/5b93209a/Jose-Carlos-Lazo,5b93209a,La Liga 2
132,Salifo Caropitche,GNB,"MF,FW",Tenerife,22-203,2001,2,15,8,0.8,0.2,0.00,,0.00,10.0,8,15.0,0.50,5.00,0.00,5.00,+6.00,+6.00,4.00,0.50,3.50,+4.35,+4.16,https://fbref.com/en/players/527752b4/Salifo-Caropitche,527752b4,La Liga 2
133,Sergio Carreira,ESP,DF,Elche,23-087,2000,5,280,56,14.8,3.1,0.97,78,0.65,0.65,23,4.19,1.20,1.29,1.29,0.00,0.00,+0.06,1.71,0.97,0.74,+0.75,+0.54,https://fbref.com/en/players/8d6a9c93/Sergio-Carreira,8d6a9c93,La Liga 2
134,Jordan Carrillo,MEX,MF,Sporting Gijón,22-039,2001,1,9,9,0.5,0.1,0.00,,0.00,10.0,9,120.0,1.00,0.00,0.00,0.00,0.00,-0.53,5.00,0.00,4.00,+4.35,+4.34,https://fbref.com/en/players/55f70431/Jordan-Carrillo,55f70431,La Liga 2
135,Martín Cascajo,ESP,GK,Tenerife,23-181,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,,https://fbref.com/en/players/3aaf506c/Martin-Cascajo,3aaf506c,La Liga 2
136,David Castro,ESP,DF,Racing Ferrol,28-091,1995,18,1277,71,67.6,14.2,1.06,82,0.85,0.21,14,0.07,1.67,1.34,0.77,0.56,+0.56,+0.86,1.27,0.80,0.48,+0.48,+1.19,https://fbref.com/en/players/28685101/David-Castro,28685101,La Liga 2
137,Javier Castro,ESP,DF,Alcorcón,23-117,2000,20,1645,82,87.0,18.3,1.04,85,0.93,0.05,33,0.00,1.00,0.98,1.58,-0.60,-0.60,+0.50,0.99,1.59,-0.60,-0.60,-0.55,https://fbref.com/en/players/7e1a736b/Javier-Castro,7e1a736b,La Liga 2
138,Nicolás Castro,ARG,MF,Elche,23-068,2000,17,947,56,50.1,10.5,1.14,69,0.10,0.48,24,0.00,1.53,1.24,0.48,0.76,+0.76,+1.62,1.54,0.84,0.70,+0.70,+0.84,https://fbref.com/en/players/72828b14/Nicolas-Castro,72828b14,La Liga 2
139,Català,ESP,DF,Espanyol,19-145,2004,0,,,,,0,,0,0,,7,,,,,,,,,,,,https://fbref.com/en/players/a9108b8c/Catala,a9108b8c,La Liga 2
140,Santi Cazorla,ESP,"MF,FW",Oviedo,39-026,1984,8,238,30,12.6,2.6,0.77,62,0.00,2.31,19,0.00,1.88,0.77,0.77,0.00,0.00,-0.38,1.27,1.04,0.23,+0.24,+0.31,https://fbref.com/en/players/e2e9c250/Santi-Cazorla,e2e9c250,La Liga 2
141,Iván Cédric,ESP,FW,Valladolid,22-017,2001,12,429,36,22.7,4.8,0.83,68,0.21,1.67,20,1.46,1.58,1.46,1.88,-0.42,-0.42,-0.67,1.50,1.46,0.06,+0.05,-0.16,https://fbref.com/en/players/9896ccbc/Ivan-Cedric,9896ccbc,La Liga 2
142,Neco Celorio,ESP,MF,Racing Sant,19-307,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/a99fa587/Neco-Celorio,a99fa587,La Liga 2
143,Ilyas Chaira,MAR,"FW,MF",CD Mirandés,22-340,2001,18,1247,69,66.0,13.9,1.08,77,0.36,0.22,30,0.22,1.39,1.22,0.94,0.29,+0.29,+0.71,1.14,1.03,0.12,+0.11,+0.03,https://fbref.com/en/players/c998f00f/Ilyas-Chaira,c998f00f,La Liga 2
144,Chapela,ESP,MF,Eldense,24-232,1999,21,1326,63,70.2,14.7,1.02,73,0.07,0.41,38,0.00,1.24,1.02,1.16,-0.14,-0.14,+0.34,0.92,0.84,0.07,+0.08,+0.81,https://fbref.com/en/players/9ed40a69/Chapela,9ed40a69,La Liga 2
145,Chema,ESP,DF,Alcorcón,31-311,1992,13,768,59,40.6,8.5,1.06,82,0.71,0.47,7,0.59,1.00,0.82,1.53,-0.71,-0.70,-0.06,1.04,1.40,-0.36,-0.36,+0.28,https://fbref.com/en/players/7f203b54/Chema,7f203b54,La Liga 2
146,Julián Chicco,ARG,MF,Leganés,25-360,1998,18,789,44,41.7,8.8,1.02,71,0.34,1.02,17,0.23,1.89,1.82,0.68,1.14,+1.14,+0.49,1.28,0.89,0.41,+0.41,+0.07,https://fbref.com/en/players/92dacb99/Julian-Chicco,92dacb99,La Liga 2
147,Chiki,ESP,"FW,MF",Alcorcón,27-095,1996,21,1525,73,80.7,16.9,1.07,79,0.30,0.18,35,0.00,0.95,0.95,1.42,-0.47,-0.47,+1.01,0.95,1.39,-0.43,-0.43,+0.49,https://fbref.com/en/players/407a1bee/Chiki,407a1bee,La Liga 2
148,Chuca,ESP,MF,Racing Ferrol,26-212,1997,4,131,33,6.9,1.5,2.00,38,0.00,0.67,17,0.00,2.50,1.33,0.00,1.33,+1.37,+1.17,1.20,0.60,0.53,+0.58,+0.52,https://fbref.com/en/players/c4af5889/Chuca,c4af5889,La Liga 2
149,Churripi,ESP,GK,Burgos,29-250,1994,21,1890,90,100.0,21.0,1.00,90,1.00,0.00,,0.00,1.43,1.38,1.29,0.10,+0.10,,1.19,0.96,0.23,+0.23,,https://fbref.com/en/players/81a606fc/Churripi,81a606fc,La Liga 2
150,Seydouba Cissé,GUI,"MF,FW",Leganés,22-332,2001,15,859,57,45.4,9.5,0.84,86,0.53,0.74,24,0.21,1.80,1.47,0.42,1.05,+1.05,+0.35,1.14,0.86,0.27,+0.27,-0.18,https://fbref.com/en/players/0d13e455/Seydouba-Cisse,0d13e455,La Liga 2
151,Enrique Clemente,ESP,DF,Racing Ferrol,24-310,1999,13,957,74,50.6,10.6,1.04,83,0.66,0.19,25,0.75,1.77,1.70,1.32,0.38,+0.38,+0.18,1.38,1.44,-0.07,-0.07,-0.32,https://fbref.com/en/players/21bf9d41/Enrique-Clemente,21bf9d41,La Liga 2
152,Jesús Clemente,ESP,MF,Eldense,24-007,2000,17,815,48,43.1,9.1,0.99,67,0.00,0.88,27,0.44,1.29,1.10,1.65,-0.55,-0.55,-0.55,1.00,1.05,-0.05,-0.06,+0.19,https://fbref.com/en/players/3409fb23/Jesus-Clemente,3409fb23,La Liga 2
153,Óscar Clemente,ESP,MF,Levante,24-288,1999,18,624,35,33.0,6.9,0.58,65,0.00,2.03,26,0.43,1.39,1.01,1.45,-0.43,-0.43,-0.72,0.97,1.74,-0.77,-0.76,-0.55,https://fbref.com/en/players/9dfdbdeb/Oscar-Clemente,9dfdbdeb,La Liga 2
154,Carlos Clerc,ESP,DF,Elche,31-321,1992,20,1784,89,94.4,19.8,1.01,89,0.96,0.00,,0.00,1.45,1.01,1.06,-0.05,-0.05,-0.05,1.25,0.90,0.35,+0.35,+1.11,https://fbref.com/en/players/33a61a52/Carlos-Clerc,33a61a52,La Liga 2
155,Diego Collado,ESP,"FW,MF",Villarreal B,22-364,2001,14,521,37,27.6,5.8,0.86,72,0.17,1.55,18,0.34,1.00,0.17,1.55,-1.38,-1.38,-1.45,0.83,1.53,-0.71,-0.71,-0.68,https://fbref.com/en/players/b3f62bfc/Diego-Collado,b3f62bfc,La Liga 2
156,Aimar Collante,ESP,DF,Oviedo,21-332,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,https://fbref.com/en/players/6465d311/Aimar-Collante,6465d311,La Liga 2
157,Santiago Colombatto,ARG,MF,Oviedo,26-356,1997,17,1389,82,73.5,15.4,1.10,82,0.65,0.00,,0.00,1.65,1.43,0.71,0.71,+0.71,+1.43,1.14,0.90,0.25,+0.25,+1.03,https://fbref.com/en/players/ad9fdbf3/Santiago-Colombatto,ad9fdbf3,La Liga 2
158,Diego Conde,ESP,GK,Leganés,25-072,1998,19,1630,86,86.2,18.1,0.99,90,0.99,0.06,10,0.11,1.89,1.49,0.66,0.83,+0.83,-0.21,1.15,0.76,0.40,+0.39,+0.21,https://fbref.com/en/players/4eae5bc4/Diego-Conde,4eae5bc4,La Liga 2
159,Aitor Córdoba,ESP,DF,Burgos,28-232,1995,21,1875,89,99.2,20.8,1.01,89,0.96,0.00,,0.00,1.43,1.35,1.30,0.05,+0.05,-5.95,1.15,0.97,0.19,+0.19,-5.99,https://fbref.com/en/players/42547afa/Aitor-Cordoba,42547afa,La Liga 2
160,José Corpas,ESP,"FW,DF",Eibar,32-185,1991,19,1128,59,59.7,12.5,0.96,77,0.32,0.56,28,0.00,1.53,1.52,1.12,0.40,+0.40,+0.16,1.18,0.91,0.27,+0.27,+0.47,https://fbref.com/en/players/422b05e3/Jose-Corpas,422b05e3,La Liga 2
161,Rober Correa,ESP,DF,Eibar,31-110,1992,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/46bd3a5b/Rober-Correa,46bd3a5b,La Liga 2
162,Álex Corredera,ESP,MF,Tenerife,27-295,1996,20,1733,87,91.7,19.3,0.98,89,0.93,0.05,45,0.05,1.50,1.04,0.98,0.05,+0.05,+0.05,1.27,1.03,0.24,+0.25,+0.40,https://fbref.com/en/players/b3a2168d/Alex-Corredera,b3a2168d,La Liga 2
163,Pablo Cortés,ESP,MF,Zaragoza,19-225,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/0652a244/Pablo-Cortes,0652a244,La Liga 2
164,Borja Cortina,ESP,DF,Levante,17-318,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/66c86ef6/Borja-Cortina,66c86ef6,La Liga 2
165,David Costas,ESP,DF,Oviedo,28-288,1995,18,1570,87,83.1,17.4,1.03,87,0.98,0.00,,0.00,1.39,0.92,0.63,0.29,+0.29,-0.28,0.95,0.91,0.03,+0.03,+0.34,https://fbref.com/en/players/545e2f01/David-Costas,545e2f01,La Liga 2
166,Enol Coto,ESP,DF,Sporting Gijón,22-291,2001,2,124,62,6.6,1.4,0.71,90,0.71,0.71,34,7.14,0.50,1.43,2.14,-0.71,-0.73,-1.34,1.07,1.57,-0.50,-0.50,-0.57,https://fbref.com/en/players/06af1c11/Enol-Coto,06af1c11,La Liga 2
167,Sergio Cubero Ezcurra,ESP,DF,Racing Ferrol,24-125,1999,16,948,59,50.2,10.5,0.95,85,0.76,0.57,17,0.48,1.81,1.14,1.33,-0.19,-0.19,-0.95,1.05,1.35,-0.30,-0.30,-0.79,https://fbref.com/en/players/d858d079/Sergio-Cubero-Ezcurra,d858d079,La Liga 2
168,Cuenca,ESP,FW,Zaragoza,21-062,2002,1,4,4,0.2,0.0,0,,0,1,4,8,0.00,0,0,0,0.00,0.00,0.1,0.0,+0.1,+2.07,+1.94,https://fbref.com/en/players/ec14bc12/Cuenca,ec14bc12,La Liga 2
169,Pablo Cuñat,ESP,GK,Amorebieta,21-255,2002,17,1530,90,81.0,17.0,1.00,90,1.00,0.00,,0.06,0.71,0.88,1.29,-0.41,-0.41,+1.09,0.88,1.42,-0.55,-0.55,+0.56,https://fbref.com/en/players/a9ab3b32/Pablo-Cunat,a9ab3b32,La Liga 2
170,Curro,ESP,"FW,MF",Burgos,28-005,1996,21,1786,85,94.5,19.8,1.01,88,0.81,0.05,23,0.00,1.43,1.46,1.31,0.15,+0.15,+1.02,1.24,0.94,0.30,+0.30,+1.20,https://fbref.com/en/players/f9a225f5/Curro,f9a225f5,La Liga 2
171,Cosimo Marco Da Graca,ITA,"FW,MF",Amorebieta,21-252,2002,12,440,37,23.3,4.9,0.82,76,0.20,1.63,17,1.22,0.42,0.41,1.43,-1.02,-1.02,-0.53,0.73,1.43,-0.69,-0.69,-0.05,https://fbref.com/en/players/32f76907/Cosimo-Marco-Da-Graca,32f76907,La Liga 2
172,Toni Datković,CRO,DF,Albacete,30-063,1993,8,320,40,16.9,3.6,0.83,80,0.56,1.39,16,1.67,1.75,2.22,2.78,-0.56,-0.56,-0.33,1.50,1.75,-0.28,-0.27,-0.70,https://fbref.com/en/players/0893e14b/Toni-Datkovic,0893e14b,La Liga 2
173,Toni Datković,CRO,DF,Cartagena,30-063,1993,1,90,90,4.8,1.0,1.00,90,1.00,0.00,,0.00,0.00,0.00,1.00,-1.00,-1.00,-0.20,0.70,0.30,0.40,+0.45,+0.86,https://fbref.com/en/players/0893e14b/Toni-Datkovic,0893e14b,La Liga 2
174,Ruben De Gea Abril,ESP,GK,Burgos,23-279,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/eea31337/Ruben-De-Gea-Abril,eea31337,La Liga 2
175,Konrad De La Fuente,USA,"FW,MF",Eibar,22-176,2001,6,75,13,4.0,0.8,0.00,,0.00,7.50,13,6.25,1.00,1.25,3.75,-2.50,-2.40,-2.85,0.75,3.25,-2.63,-2.46,-2.64,https://fbref.com/en/players/4b77bb89/Konrad-De-La-Fuente,4b77bb89,La Liga 2
176,Saúl del Cerro,ESP,MF,Burgos,19-233,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,https://fbref.com/en/players/29a8ca10/Saul-del-Cerro,29a8ca10,La Liga 2
177,Alberto Del Moral,ESP,"MF,DF",Villarreal B,23-172,2000,15,1247,83,66.0,13.9,1.01,87,0.79,0.07,33,0.00,1.13,1.37,1.51,-0.14,-0.14,+0.56,1.19,1.42,-0.24,-0.24,-0.05,https://fbref.com/en/players/84a85b48/Alberto-Del-Moral,84a85b48,La Liga 2
178,Moisés Delgado,ESP,DF,Racing Ferrol,29-265,1994,16,971,61,51.4,10.8,1.02,82,0.65,0.46,13,0.28,1.69,1.39,0.83,0.56,+0.56,+0.56,1.22,1.28,-0.06,-0.06,-0.31,https://fbref.com/en/players/248c409d/Moises-Delgado,248c409d,La Liga 2
179,Julián Delmás,ESP,DF,Racing Ferrol,28-263,1995,13,968,74,51.2,10.8,1.02,84,0.74,0.19,22,0.65,1.92,1.30,0.83,0.46,+0.46,+0.37,1.14,0.89,0.25,+0.25,+0.33,https://fbref.com/en/players/70283ec6/Julian-Delmas,70283ec6,La Liga 2
180,Derick,BRA,"DF,MF",Eldense,30-129,1993,12,580,48,30.7,6.4,0.94,77,0.63,0.94,20,1.09,1.33,1.25,2.19,-0.94,-0.93,-1.00,0.81,1.45,-0.64,-0.64,-0.68,https://fbref.com/en/players/cb1580aa/Derick,cb1580aa,La Liga 2
181,Diego,ESP,FW,Leganés,23-265,2000,21,1463,70,77.4,16.3,0.98,81,0.31,0.31,34,0.00,1.86,1.41,0.49,0.92,+0.92,+0.29,1.08,0.79,0.29,+0.29,-0.33,https://fbref.com/en/players/b85a5126/Diego,b85a5126,La Liga 2
182,Landry Dimata,BEL,"FW,MF",Espanyol,26-129,1997,2,43,22,2.3,0.5,0.00,,0.00,4.00,22,0.00,2.00,0.00,2.00,-2.00,-2.09,-2.63,0.80,2.00,-1.20,-1.21,-1.64,https://fbref.com/en/players/b5f63410/Landry-Dimata,b5f63410,La Liga 2
183,Mohammed Djetei,CMR,DF,Albacete,29-143,1994,17,1337,79,70.7,14.9,1.07,82,0.87,0.07,19,0.07,1.24,1.01,1.48,-0.47,-0.47,-0.63,1.37,1.13,0.23,+0.24,-0.25,https://fbref.com/en/players/209c123e/Mohammed-Djetei,209c123e,La Liga 2
