Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
82,Bruma,POR,"MF,FW",Braga,27,1994,11.3,32.0,40.7,78.7,461.4,115.8,19.5,22.8,85.3,9.65,11.6,83.2,1.86,2.83,65.6,0.53,0.24,0.27,0.29,1.59,2.65,1.50,0.00,5.13,https://fbref.com/en/players/5caa62a7/Bruma,5caa62a7,Primeira Liga
83,Bruninho,BRA,FW,Arouca,23,1999,2.5,19.6,31.2,62.8,268.4,28.8,13.6,17.2,79.1,4.80,8.80,54.5,0.80,2.80,28.6,0.00,0.04,0.00,-0.04,0.80,0.80,0.00,0.00,1.60,https://fbref.com/en/players/6d31b1da/Bruninho,6d31b1da,Primeira Liga
84,Matheus Bueno,BRA,MF,Gil Vicente FC,24,1998,6.2,44.2,54.7,80.8,806.0,231.3,17.3,19.4,89.2,17.9,21.5,83.5,5.65,8.71,64.8,0.16,0.06,0.10,0.10,0.97,6.45,0.48,0.00,7.10,https://fbref.com/en/players/e90ec8d0/Matheus-Bueno,e90ec8d0,Primeira Liga
85,André Bukia,COD,"FW,MF",Arouca,27,1995,11.4,19.3,24.9,77.5,295.0,80.1,10.7,11.8,91.0,6.40,8.16,78.5,1.32,2.89,45.5,0.00,0.04,0.09,-0.04,0.61,0.96,0.88,0.00,2.81,https://fbref.com/en/players/f9a92ea5/Andre-Bukia,f9a92ea5,Primeira Liga
86,Fabijan Buntić,CRO,GK,Vizela,25,1997,33.0,19.3,26.9,71.7,533.5,388.8,4.76,4.79,99.4,8.36,8.55,97.9,6.00,13.3,45.2,0.00,0.00,0.01,0.00,0.00,0.45,0.00,0.00,0.00,https://fbref.com/en/players/f566b29e/Fabijan-Buntic,f566b29e,Primeira Liga
87,Oriol Busquets,ESP,MF,Arouca,23,1999,12.9,44.5,51.3,86.7,788.4,217.1,19.3,21.6,89.2,18.7,21.1,88.6,5.27,6.28,84.0,0.00,0.01,0.02,-0.01,0.39,3.80,0.31,0.00,2.95,https://fbref.com/en/players/49712367/Oriol-Busquets,49712367,Primeira Liga
88,Adrián Butzke,ESP,FW,Paços,23,1999,14.8,17.2,23.2,73.8,234.7,38.9,10.6,13.2,80.5,4.73,6.62,71.4,0.74,1.22,61.1,0.07,0.11,0.04,-0.04,1.42,1.55,0.68,0.07,1.89,https://fbref.com/en/players/505dce2b/Adrian-Butzke,505dce2b,Primeira Liga
89,Jovane Cabral,CPV,MF,Sporting CP,24,1998,0.6,48.3,68.3,70.7,1000.0,210.0,13.3,23.3,57.1,30.0,35.0,85.7,3.33,6.67,50.0,0.00,0.00,0.00,0.00,1.67,11.7,1.67,1.67,10.0,https://fbref.com/en/players/e34e086c/Jovane-Cabral,e34e086c,Primeira Liga
90,Paulo Henrique Rodrigues Cabral,POR,DF,Santa Clara,25,1996,15.9,36.5,50.7,72.1,675.0,326.0,16.7,20.1,83.1,15.0,19.2,77.8,4.53,8.87,51.1,0.06,0.06,0.06,0.00,0.63,3.14,0.69,0.50,3.84,https://fbref.com/en/players/750e1b50/Paulo-Henrique-Rodrigues-Cabral,750e1b50,Primeira Liga
91,Jhonder Cádiz,VEN,FW,Famalicão,27,1995,14.7,12.9,19.4,66.3,181.2,39.0,7.35,10.5,69.7,3.54,5.10,69.3,0.82,1.50,54.5,0.20,0.10,0.08,0.11,1.29,1.09,0.48,0.07,1.63,https://fbref.com/en/players/e8edfdc9/Jhonder-Cadiz,e8edfdc9,Primeira Liga
92,Diogo Calila,POR,"DF,MF",Santa Clara,23,1998,7.2,35.4,46.8,75.7,580.1,229.4,18.1,20.8,86.7,14.2,18.2,77.9,2.50,5.14,48.6,0.00,0.03,0.03,-0.03,0.42,1.81,0.28,0.14,1.94,https://fbref.com/en/players/32044ced/Diogo-Calila,32044ced,Primeira Liga
93,Ibrahima Camará,GUI,MF,Boavista,23,1999,11.5,29.7,39.7,75.0,529.0,177.5,14.2,16.5,85.8,11.7,14.4,80.7,3.48,6.35,54.8,0.17,0.10,0.09,0.08,1.30,4.52,0.52,0.17,5.13,https://fbref.com/en/players/922f894e/Ibrahima-Camara,922f894e,Primeira Liga
94,Francis Cann,GHA,FW,Vizela,24,1998,0.4,30.0,35.0,85.7,500.0,222.5,12.5,12.5,100.0,10.0,12.5,80.0,5.00,7.50,66.7,0.00,0.00,0.25,0.00,0.00,2.50,2.50,0.00,5.00,https://fbref.com/en/players/b182800f/Francis-Cann,b182800f,Primeira Liga
95,Reggie Cannon,USA,DF,Boavista,24,1998,25.7,40.1,46.9,85.5,757.2,235.6,12.9,14.0,92.2,24.0,26.0,92.5,2.76,5.76,48.0,0.00,0.01,0.01,-0.01,0.12,1.13,0.12,0.04,1.17,https://fbref.com/en/players/ad9ffc7e/Reggie-Cannon,ad9ffc7e,Primeira Liga
96,Fábio Cardoso,POR,DF,Porto,28,1994,13.7,60.1,66.1,91.0,1203.9,381.1,19.0,20.7,91.5,33.6,35.3,95.2,7.15,9.12,78.4,0.00,0.01,0.05,-0.01,0.15,2.99,0.29,0.00,2.63,https://fbref.com/en/players/4a5839fa/Fabio-Cardoso,4a5839fa,Primeira Liga
97,Felippe Cardoso,BRA,FW,Casa Pia,23,1998,5.6,13.0,17.5,74.5,201.1,45.4,6.61,8.75,75.5,5.71,6.61,86.5,0.54,0.89,60.0,0.00,0.21,0.18,-0.21,1.43,1.07,0.18,0.00,1.96,https://fbref.com/en/players/7a2bbdf3/Felippe-Cardoso,7a2bbdf3,Primeira Liga
98,Yago Cariello,BRA,FW,Portimonense,23,1999,15.2,11.3,18.4,61.6,139.7,19.7,7.37,10.3,71.8,2.63,4.61,57.1,0.33,0.66,50.0,0.07,0.07,0.04,-0.01,1.12,0.79,0.13,0.00,0.59,https://fbref.com/en/players/ba15f491/Yago-Cariello,ba15f491,Primeira Liga
99,Carlinhos,BRA,MF,Portimonense,28,1994,7.6,45.3,54.1,83.7,819.7,289.1,20.1,22.4,90.0,18.9,21.1,90.0,5.00,7.76,64.4,0.00,0.12,0.13,-0.12,1.32,6.58,0.92,0.00,7.63,https://fbref.com/en/players/e19ca5b9/Carlinhos,e19ca5b9,Primeira Liga
100,João Carlos,BRA,FW,Estoril,27,1995,7.9,11.0,18.7,58.8,186.5,37.8,6.08,8.86,68.6,2.91,5.32,54.8,1.65,2.15,76.5,0.13,0.11,0.08,0.01,0.63,1.52,0.25,0.13,1.65,https://fbref.com/en/players/0cc9e053/Joao-Carlos,0cc9e053,Primeira Liga
101,José Carlos,POR,DF,Gil Vicente FC,24,1998,4.4,52.0,65.2,79.8,890.2,299.8,24.8,28.0,88.6,22.0,25.7,85.8,4.32,7.95,54.3,0.23,0.32,0.20,-0.09,1.14,2.27,0.68,0.23,2.05,https://fbref.com/en/players/4e2da7f7/Jose-Carlos,4e2da7f7,Primeira Liga
102,Luíz Carlos,BRA,MF,Paços,37,1985,12.6,36.0,42.9,83.9,672.8,159.8,14.2,16.3,86.9,16.0,18.8,85.2,4.92,6.03,81.6,0.08,0.04,0.06,0.04,0.63,3.41,0.40,0.16,4.68,https://fbref.com/en/players/296f0b3f/Luiz-Carlos,296f0b3f,Primeira Liga
103,José Carlos Marafona,POR,GK,Paços,35,1987,15.8,19.8,30.0,66.0,633.9,492.0,3.16,3.16,100.0,7.72,7.85,98.4,8.92,18.9,47.3,0.00,0.00,0.00,0.00,0.06,0.57,0.06,0.00,0.00,https://fbref.com/en/players/8ac7161e/Jose-Carlos-Marafona,8ac7161e,Primeira Liga
104,Zé Carlos,POR,"MF,DF",Vitória,20,2001,9.5,34.0,46.6,72.9,563.6,227.1,15.9,19.3,82.5,14.1,18.8,74.9,2.63,5.05,52.1,0.21,0.05,0.07,0.16,1.16,2.21,0.53,0.32,3.26,https://fbref.com/en/players/8bc1f137/Ze-Carlos,8bc1f137,Primeira Liga
105,David Carmo,POR,DF,Porto,23,1999,7.1,48.5,58.7,82.5,1046.1,360.1,13.2,14.1,94.0,27.7,30.4,91.2,7.46,12.8,58.2,0.00,0.00,0.01,0.00,0.00,3.80,0.14,0.00,2.54,https://fbref.com/en/players/3ce20eda/David-Carmo,3ce20eda,Primeira Liga
106,Marcelo Carné,BRA,GK,Marítimo,32,1990,14.0,23.5,32.3,72.8,607.3,449.6,4.29,4.36,98.4,13.0,13.2,98.4,6.14,14.5,42.4,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,https://fbref.com/en/players/a24d3330/Marcelo-Carne,a24d3330,Primeira Liga
107,Carraça,POR,DF,Gil Vicente FC,29,1993,20.6,55.0,70.6,77.9,946.7,382.9,28.6,31.3,91.5,19.4,23.8,81.4,5.83,12.4,46.9,0.10,0.13,0.13,-0.03,1.41,3.25,0.97,0.83,4.42,https://fbref.com/en/players/d96144c9/Carraca,d96144c9,Primeira Liga
108,Anderson Carvalho,BRA,MF,Santa Clara,32,1990,5.5,25.3,34.5,73.2,501.1,159.6,10.4,11.8,87.7,10.9,13.5,81.1,3.64,6.91,52.6,0.00,0.02,0.05,-0.02,0.91,2.18,0.36,0.00,3.09,https://fbref.com/en/players/043168bf/Anderson-Carvalho,043168bf,Primeira Liga
109,João Carvalho,POR,MF,Estoril,25,1997,25.6,33.0,41.4,79.6,653.6,199.6,12.8,14.8,86.5,13.9,15.9,87.5,5.66,9.02,62.8,0.08,0.11,0.14,-0.03,1.13,3.91,0.74,0.04,4.96,https://fbref.com/en/players/36b76751/Joao-Carvalho,36b76751,Primeira Liga
110,Vitor Carvalho,BRA,MF,Gil Vicente FC,25,1997,30.0,51.3,60.4,84.9,911.1,231.9,20.7,23.2,89.1,24.1,26.9,89.4,4.90,6.80,72.1,0.00,0.06,0.07,-0.06,0.73,4.70,0.50,0.03,6.40,https://fbref.com/en/players/adc77724/Vitor-Carvalho,adc77724,Primeira Liga
111,Cassiano,BRA,FW,Estoril,33,1989,10.0,6.60,12.0,55.0,85.3,12.4,4.80,7.00,68.6,1.30,3.00,43.3,0.20,0.50,40.0,0.00,0.02,0.05,-0.02,0.40,0.20,0.20,0.00,0.80,https://fbref.com/en/players/46fa8966/Cassiano,46fa8966,Primeira Liga
112,Moises Castillo,COL,DF,Marítimo,21,2001,17.5,35.7,43.5,81.9,773.9,275.0,8.74,10.3,85.0,21.4,23.7,90.4,5.31,8.17,65.0,0.06,0.03,0.02,0.02,0.23,2.11,0.11,0.00,2.23,https://fbref.com/en/players/0057a058/Moises-Castillo,0057a058,Primeira Liga
113,André Castro,POR,MF,Braga,34,1988,6.9,51.4,60.1,85.5,890.3,209.3,23.5,25.5,92.0,22.0,24.9,88.4,4.20,5.94,70.7,0.14,0.01,0.04,0.13,0.14,4.49,0.14,0.00,5.80,https://fbref.com/en/players/37d0048f/Andre-Castro,37d0048f,Primeira Liga
114,Geny Catamo,MOZ,"FW,MF",Marítimo,21,2001,3.8,25.8,35.3,73.1,361.3,101.1,14.5,18.7,77.5,8.68,10.0,86.8,0.79,1.32,60.0,0.00,0.13,0.08,-0.13,2.63,3.95,0.79,0.53,5.26,https://fbref.com/en/players/28cb9f21/Geny-Catamo,28cb9f21,Primeira Liga
115,César,BRA,GK,Boavista,30,1992,5.0,17.6,25.0,70.4,480.6,326.4,3.40,3.40,100.0,8.20,8.20,100.0,6.00,13.2,45.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/7f6296b9/Cesar,7f6296b9,Primeira Liga
116,Kayky Chagas,BRA,"MF,FW",Paços,19,2003,3.0,16.0,21.0,76.2,248.3,55.0,8.67,9.67,89.7,5.33,6.00,88.9,1.33,2.33,57.1,0.00,0.03,0.03,-0.03,1.00,1.33,0.33,0.00,2.00,https://fbref.com/en/players/17734ea0/Kayky-Chagas,17734ea0,Primeira Liga
117,Youssef Chermiti,POR,FW,Sporting CP,18,2004,9.4,10.1,14.8,68.3,127.2,24.1,5.85,7.55,77.5,2.45,3.40,71.9,0.53,1.06,50.0,0.21,0.07,0.03,0.14,0.53,0.74,0.11,0.00,0.96,https://fbref.com/en/players/890f108d/Youssef-Chermiti,890f108d,Primeira Liga
118,Fábio China,POR,"DF,MF",Marítimo,30,1992,4.4,37.5,50.2,74.7,647.0,316.4,19.5,22.5,86.9,12.7,15.7,81.2,5.00,10.9,45.8,0.00,0.09,0.11,-0.09,1.14,3.86,1.36,0.68,4.77,https://fbref.com/en/players/8c014897/Fabio-China,8c014897,Primeira Liga
119,Chiquinho,POR,MF,Benfica,27,1995,15.2,64.6,74.1,87.2,1139.9,369.7,29.6,31.4,94.3,25.5,27.8,91.7,7.30,11.1,66.1,0.00,0.14,0.15,-0.14,1.12,8.62,0.92,0.13,8.82,https://fbref.com/en/players/262e5a82/Chiquinho,262e5a82,Primeira Liga
120,Clayton,BRA,FW,Casa Pia,23,1999,13.2,12.3,16.8,73.4,182.3,26.4,6.89,8.56,80.5,4.09,5.15,79.4,0.61,1.06,57.1,0.00,0.03,0.02,-0.03,0.68,1.21,0.23,0.00,1.36,https://fbref.com/en/players/b05870de/Clayton,b05870de,Primeira Liga
121,Sebastián Coates,URU,DF,Sporting CP,31,1990,28.4,66.4,74.2,89.5,1262.5,475.4,22.0,23.2,95.0,38.6,41.0,94.3,5.56,9.33,59.6,0.00,0.05,0.06,-0.05,0.28,4.72,0.28,0.00,3.73,https://fbref.com/en/players/1fbbfbde/Sebastian-Coates,1fbbfbde,Primeira Liga
122,Dylan Collard,MRI,DF,Marítimo,22,2000,0.0,2,3,66.7,51,37,0,0,,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,https://fbref.com/en/players/16d5e099/Dylan-Collard,16d5e099,Primeira Liga
123,Santiago Colombatto,ARG,MF,Famalicão,25,1997,29.0,39.6,47.9,82.8,757.1,238.3,15.2,16.4,92.4,18.6,21.0,88.7,5.21,8.83,59.0,0.21,0.19,0.15,0.02,2.17,3.03,0.48,0.07,3.97,https://fbref.com/en/players/ad9fdbf3/Santiago-Colombatto,ad9fdbf3,Primeira Liga
124,Fábio Conceição,POR,"DF,MF",Rio Ave,21,2001,22.0,27.5,34.7,79.2,423.8,133.5,15.9,18.3,86.8,9.45,11.4,83.2,1.55,3.05,50.7,0.14,0.10,0.10,0.04,0.95,1.73,1.05,0.32,2.50,https://fbref.com/en/players/6fe4c987/Fabio-Conceicao,6fe4c987,Primeira Liga
125,Rodrigo Conceição,POR,DF,Porto,22,2000,6.1,45.6,57.4,79.4,705.1,191.8,26.9,29.7,90.6,14.4,19.0,75.9,3.44,5.90,58.3,0.00,0.25,0.18,-0.25,1.48,1.48,2.30,1.64,2.46,https://fbref.com/en/players/6fee9966/Rodrigo-Conceicao,6fee9966,Primeira Liga
126,Sérgio Conceição,POR,"DF,FW",Portimonense,25,1996,1.3,45.4,65.4,69.4,699.2,246.9,25.4,30.0,84.6,16.9,21.5,78.6,1.54,6.92,22.2,0.00,0.00,0.00,0.00,0.00,1.54,0.00,0.00,4.62,https://fbref.com/en/players/1268983a/Sergio-Conceicao,1268983a,Primeira Liga
127,Félix Correia,POR,FW,Marítimo,21,2001,8.4,24.5,31.2,78.6,466.2,120.7,11.3,13.1,86.4,8.45,10.5,80.7,3.69,5.12,72.1,0.36,0.24,0.15,0.12,2.74,3.57,1.67,0.00,5.36,https://fbref.com/en/players/c803c92a/Felix-Correia,c803c92a,Primeira Liga
128,João Pedro Araújo Correia,CPV,"DF,FW",Chaves,25,1996,19.9,33.1,45.0,73.6,640.1,218.9,13.0,14.9,87.5,15.1,19.3,78.1,4.62,8.44,54.8,0.10,0.12,0.14,-0.02,1.16,1.96,1.46,1.06,3.07,https://fbref.com/en/players/d8bc9af3/Joao-Pedro-Araujo-Correia,d8bc9af3,Primeira Liga
129,Antonio Cortés,ESP,FW,Vitória,22,2000,0.6,20.0,28.3,70.6,273.3,96.7,10.0,16.7,60.0,8.33,8.33,100.0,0.00,1.67,0.0,0.00,0.17,0.00,-0.17,1.67,0.00,1.67,0.00,3.33,https://fbref.com/en/players/31a1288d/Antonio-Cortes,31a1288d,Primeira Liga
130,Bruno Xavier Almeida Costa,POR,MF,Porto,25,1997,2.9,40.0,52.8,75.8,704.5,280.0,20.7,21.7,95.2,13.8,19.3,71.4,5.17,8.62,60.0,0.34,0.45,0.48,-0.10,2.76,5.17,1.38,0.34,5.17,https://fbref.com/en/players/7b4c1f6e/Bruno-Xavier-Almeida-Costa,7b4c1f6e,Primeira Liga
131,Diogo Costa,POR,GK,Porto,22,1999,33.0,30.5,38.6,79.1,852.6,584.9,4.33,4.36,99.3,16.2,16.5,98.5,10.0,17.7,56.6,0.00,0.01,0.01,-0.01,0.06,0.79,0.00,0.00,0.06,https://fbref.com/en/players/93fffbcf/Diogo-Costa,93fffbcf,Primeira Liga
132,Edgar Costa,POR,"FW,MF",Marítimo,35,1987,5.3,29.4,52.3,56.3,559.1,232.8,11.3,15.8,71.4,11.3,16.4,69.0,5.28,16.0,32.9,0.19,0.30,0.15,-0.11,1.89,4.72,0.75,0.19,6.04,https://fbref.com/en/players/95469c7f/Edgar-Costa,95469c7f,Primeira Liga
133,Gonçalo Costa,POR,"DF,FW",Portimonense,22,2000,2.6,28.8,44.6,64.7,456.9,213.8,15.0,18.1,83.0,10.0,15.8,63.4,2.69,5.77,46.7,0.00,0.15,0.08,-0.15,1.92,3.46,1.15,1.15,4.62,https://fbref.com/en/players/c1edb1d4/Goncalo-Costa,c1edb1d4,Primeira Liga
134,Matheus Costa,BRA,DF,Marítimo,27,1995,12.0,37.3,44.9,83.1,746.9,270.3,11.5,12.9,89.0,21.3,22.8,93.1,4.08,7.75,52.7,0.00,0.01,0.01,-0.01,0.33,2.00,0.00,0.00,1.92,https://fbref.com/en/players/3b87c918/Matheus-Costa,3b87c918,Primeira Liga
135,Murilo Costa,BRA,FW,Gil Vicente FC,27,1994,24.2,26.4,36.0,73.3,413.7,111.4,14.5,16.5,87.8,8.47,11.3,74.8,2.44,5.25,46.5,0.04,0.16,0.16,-0.12,1.74,1.78,1.36,0.45,3.39,https://fbref.com/en/players/85733f33/Murilo-Costa,85733f33,Primeira Liga
136,Rui Costa,POR,MF,Santa Clara,26,1996,0.5,8.00,24.0,33.3,86.0,2.00,4.00,8.00,50.0,2.00,8.00,25.0,0.00,4.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,https://fbref.com/en/players/ee43adcd/Rui-Costa,ee43adcd,Primeira Liga
137,Tomás Costa Silva,POR,DF,Vizela,22,1999,13.1,32.4,46.9,68.9,516.1,230.9,18.3,20.9,87.6,10.7,16.0,67.0,2.60,7.02,37.0,0.15,0.11,0.09,0.04,1.30,2.90,1.76,0.61,3.97,https://fbref.com/en/players/4cf7d718/Tomas-Costa-Silva,4cf7d718,Primeira Liga
138,Vitor Costa,BRA,"DF,MF",Marítimo,28,1994,26.7,39.1,52.0,75.2,734.3,288.3,16.2,19.1,85.1,17.6,21.6,81.5,4.83,8.76,55.1,0.04,0.07,0.05,-0.03,1.20,3.63,1.01,0.56,4.64,https://fbref.com/en/players/e28ae695/Vitor-Costa,e28ae695,Primeira Liga
139,Costinha,POR,"DF,MF",Rio Ave,22,2000,31.1,33.1,47.1,70.2,572.4,207.3,15.6,18.5,84.2,14.1,19.0,74.3,2.83,6.85,41.3,0.10,0.10,0.08,0.00,0.77,2.44,0.87,0.64,3.41,https://fbref.com/en/players/80bc5e71/Costinha,80bc5e71,Primeira Liga
140,Costinha,POR,"MF,FW",Santa Clara,29,1992,7.5,25.2,35.2,71.6,431.1,136.0,12.0,14.4,83.3,8.53,11.2,76.2,2.93,6.00,48.9,0.00,0.05,0.09,-0.05,0.93,2.27,0.53,0.00,2.93,https://fbref.com/en/players/af857562/Costinha,af857562,Primeira Liga
141,Sandro Cruz,POR,"DF,FW",Chaves,21,2001,5.9,38.5,51.7,74.4,665.4,230.7,17.3,20.2,85.7,18.3,22.9,80.0,2.54,6.61,38.5,0.17,0.03,0.05,0.14,0.51,2.88,0.68,0.17,3.73,https://fbref.com/en/players/e9543ec7/Sandro-Cruz,e9543ec7,Primeira Liga
142,Cuca,CPV,MF,Casa Pia,31,1991,4.3,35.6,44.4,80.1,581.9,227.9,17.0,20.5,83.0,14.7,17.7,82.9,2.79,3.95,70.6,0.00,0.00,0.02,0.00,0.23,5.12,0.00,0.00,6.74,https://fbref.com/en/players/6429ef28/Cuca,6429ef28,Primeira Liga
143,Lucas Cunha,BRA,DF,Gil Vicente FC,25,1997,15.0,54.9,63.8,86.1,1176.9,464.5,15.7,17.0,92.2,30.8,32.6,94.5,8.27,13.3,62.3,0.00,0.03,0.03,-0.03,0.33,5.33,0.40,0.07,6.20,https://fbref.com/en/players/0b8748ac/Lucas-Cunha,0b8748ac,Primeira Liga
144,Oday Dabbagh,PLE,FW,Arouca,23,1998,10.2,17.9,23.3,76.9,243.1,32.6,11.3,14.1,79.9,4.90,5.88,83.3,1.08,1.27,84.6,0.00,0.10,0.07,-0.10,0.98,0.69,0.49,0.00,1.57,https://fbref.com/en/players/cd384d5a/Oday-Dabbagh,cd384d5a,Primeira Liga
145,Júlio Dabo,POR,"DF,FW",Boavista,18,2004,0.1,70.0,70.0,100.0,1420.0,290.0,30.0,30.0,100.0,20.0,20.0,100.0,20.0,20.0,100.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,https://fbref.com/en/players/0feb3a1c/Julio-Dabo,0feb3a1c,Primeira Liga
146,Ignacio De Arruabarrena,URU,GK,Arouca,25,1997,30.0,22.7,34.0,66.8,671.7,521.7,4.73,4.77,99.3,8.90,8.97,99.3,8.97,20.0,44.8,0.03,0.01,0.00,0.02,0.10,0.53,0.03,0.00,0.00,https://fbref.com/en/players/4b8cb65b/Ignacio-De-Arruabarrena,4b8cb65b,Primeira Liga
147,Hernán De La Fuente,ARG,DF,Famalicão,25,1997,6.0,40.8,54.0,75.6,651.2,303.2,20.8,24.0,86.8,17.0,22.2,76.7,2.00,5.00,40.0,0.00,0.07,0.08,-0.07,0.83,2.83,0.17,0.00,3.00,https://fbref.com/en/players/035db54d/Hernan-De-La-Fuente,035db54d,Primeira Liga
148,Juan Delgado,CHI,DF,Paços,29,1993,29.9,37.8,49.1,77.0,678.0,252.6,17.4,18.9,92.2,15.5,19.3,80.2,4.35,8.26,52.6,0.03,0.12,0.12,-0.08,0.94,3.18,1.37,0.84,4.01,https://fbref.com/en/players/45a91d07/Juan-Delgado,45a91d07,Primeira Liga
149,Shaquil Delos,FRA,DF,Estoril,23,1999,4.6,28.7,41.3,69.5,487.6,178.3,13.7,16.3,84.0,12.8,18.0,71.1,1.96,5.65,34.6,0.00,0.04,0.04,-0.04,0.65,1.96,0.43,0.22,2.17,https://fbref.com/en/players/96a7222e/Shaquil-Delos,96a7222e,Primeira Liga
150,Denílson,BRA,FW,Famalicão,27,1995,4.0,15.5,20.0,77.5,242.0,39.0,8.00,9.25,86.5,5.50,7.25,75.9,1.25,1.50,83.3,0.00,0.03,0.03,-0.03,0.25,0.50,0.25,0.25,2.00,https://fbref.com/en/players/4447f575/Denilson,4447f575,Primeira Liga
151,Depú,ANG,"FW,MF",Gil Vicente FC,22,2000,0.9,13.3,16.7,80.0,163.3,26.7,11.1,14.4,76.9,2.22,2.22,100.0,0.00,0.00,,1.11,0.00,0.22,1.11,1.11,0.00,0.00,0.00,1.11,https://fbref.com/en/players/0ca4fdab/Depu,0ca4fdab,Primeira Liga
152,Derick,BRA,"MF,DF",Casa Pia,28,1993,16.0,25.8,37.4,68.9,398.6,145.0,14.6,16.7,87.3,8.94,13.0,68.8,1.81,5.31,34.1,0.00,0.06,0.06,-0.06,0.75,1.56,1.00,0.75,2.75,https://fbref.com/en/players/cb1580aa/Derick,cb1580aa,Primeira Liga
153,Lamine Diaby,FRA,MF,Portimonense,25,1996,15.7,28.9,35.2,82.1,559.6,154.1,10.3,12.1,84.7,14.8,16.4,90.3,3.31,4.59,72.2,0.00,0.03,0.02,-0.03,0.45,2.74,0.19,0.00,3.25,https://fbref.com/en/players/8c410668/Lamine-Diaby,8c410668,Primeira Liga
154,Ousmane Diomande,CIV,DF,Sporting CP,18,2003,9.8,81.5,90.2,90.4,1483.5,465.0,31.8,33.9,94.0,42.7,45.4,93.9,6.73,9.59,70.2,0.00,0.01,0.03,-0.01,0.20,8.27,0.51,0.00,6.33,https://fbref.com/en/players/394be156/Ousmane-Diomande,394be156,Primeira Liga
155,Álvaro djaló,ESP,"FW,MF",Braga,22,1999,7.1,18.3,28.6,64.0,290.1,104.4,9.58,13.2,72.3,6.34,8.73,72.6,1.69,3.66,46.2,0.56,0.28,0.17,0.28,2.11,2.11,1.41,0.42,3.10,https://fbref.com/en/players/45c29ae7/Alvaro-djalo,45c29ae7,Primeira Liga
156,Matchoi Djaló,POR,"MF,FW",Paços,19,2003,14.5,21.3,30.9,69.0,368.9,100.1,11.0,12.6,87.9,7.31,10.4,70.2,2.55,6.21,41.1,0.00,0.08,0.06,-0.08,1.31,2.07,0.48,0.14,2.69,https://fbref.com/en/players/a4cfe0ea/Matchoi-Djalo,a4cfe0ea,Primeira Liga
157,Mihai Dobre,ROU,"FW,DF",Famalicão,23,1998,10.4,17.5,24.4,71.7,232.5,57.1,11.4,13.9,82.1,4.62,6.54,70.6,0.58,1.54,37.5,0.29,0.18,0.17,0.11,1.73,0.67,0.96,0.48,1.35,https://fbref.com/en/players/a1f3f5a0/Mihai-Dobre,a1f3f5a0,Primeira Liga
158,Julian Draxler,GER,"MF,FW",Benfica,28,1993,4.5,45.1,50.9,88.6,668.9,120.4,28.4,30.0,94.8,11.6,13.1,88.1,3.78,4.22,89.5,0.00,0.13,0.27,-0.13,2.22,5.33,1.78,0.22,7.33,https://fbref.com/en/players/1a992676/Julian-Draxler,1a992676,Primeira Liga
159,Rodrigo Duarte,POR,FW,Sporting CP,17,2005,0.3,16.7,23.3,71.4,280.0,0.00,10.0,10.0,100.0,3.33,3.33,100.0,3.33,3.33,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/484a3eae/Rodrigo-Duarte,484a3eae,Primeira Liga
160,Carlos Eduardo,BRA,"FW,MF",Estoril,25,1996,8.0,13.8,19.8,69.6,219.6,46.9,7.50,8.88,84.5,4.75,6.25,76.0,1.00,2.25,44.4,0.00,0.05,0.03,-0.05,0.63,0.38,0.50,0.13,1.13,https://fbref.com/en/players/27c23008/Carlos-Eduardo,27c23008,Primeira Liga
161,Marcus Edwards,ENG,"FW,MF",Sporting CP,23,1998,25.0,29.2,38.6,75.7,446.0,121.1,16.0,18.4,86.8,10.2,12.9,78.9,1.84,4.08,45.1,0.20,0.32,0.26,-0.12,2.24,2.40,2.04,0.40,5.64,https://fbref.com/en/players/57760e66/Marcus-Edwards,57760e66,Primeira Liga
162,Erison,BRA,FW,Estoril,23,1999,7.6,7.50,10.1,74.0,108.9,13.6,4.08,5.00,81.6,3.03,4.08,74.2,0.13,0.26,50.0,0.00,0.09,0.05,-0.09,0.92,0.53,0.13,0.00,0.79,https://fbref.com/en/players/a9c450cb/Erison,a9c450cb,Primeira Liga
163,Ricardo Esgaio,POR,"DF,MF",Sporting CP,29,1993,14.6,47.0,59.4,79.1,817.5,206.0,21.8,24.9,87.9,21.2,25.3,83.5,3.42,6.51,52.6,0.21,0.23,0.16,-0.02,1.37,3.63,0.96,0.41,4.73,https://fbref.com/en/players/12dcbdcc/Ricardo-Esgaio,12dcbdcc,Primeira Liga
