Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Player Link_,Player ID_,Competition
197,Hernâni Fortes,POR,"FW,MF",Rio Ave,30,1991,7.5,0.13,0.00,0.00,0.67,1.47,0.80,5.60,0.13,0.27,0.13,0.00,0.00,3.73,0.00,0.80,0.0,https://fbref.com/en/players/2327c29e/Hernani-Fortes,2327c29e,Primeira Liga
198,André Franco,POR,"MF,FW",Porto,24,1998,7.7,0.26,0.00,0.00,1.56,1.82,0.00,4.16,0.65,0.91,0.26,0.00,0.00,4.03,0.78,1.04,42.9,https://fbref.com/en/players/86df4d6b/Andre-Franco,86df4d6b,Primeira Liga
199,Afonso freitas,POR,"DF,MF",Vitória,22,2000,21.4,0.33,0.05,0.05,1.40,1.12,0.09,1.92,0.84,0.89,0.00,0.00,0.00,3.46,1.40,1.31,51.7,https://fbref.com/en/players/f332f667/Afonso-freitas,f332f667,Primeira Liga
200,Kanya Fujimoto,JPN,MF,Gil Vicente FC,23,1999,29.1,0.03,0.00,0.00,0.72,1.10,0.14,1.20,0.65,0.86,0.03,0.00,0.00,3.78,0.14,0.34,28.6,https://fbref.com/en/players/be040b84/Kanya-Fujimoto,be040b84,Primeira Liga
201,Nicolás Gaitán,ARG,"FW,MF",Paços,34,1988,19.9,0.15,0.00,0.00,0.85,1.36,0.15,4.67,0.60,0.60,0.00,0.00,0.00,3.77,0.75,1.01,42.9,https://fbref.com/en/players/7ebfac0f/Nicolas-Gaitan,7ebfac0f,Primeira Liga
202,Galeno,BRA,"MF,FW",Porto,24,1997,22.2,0.18,0.00,0.00,1.31,2.16,0.18,2.43,0.95,0.72,0.05,0.00,0.00,5.05,1.49,0.90,62.3,https://fbref.com/en/players/5b3d1a7a/Galeno,5b3d1a7a,Primeira Liga
203,Nino Galović,CRO,DF,Arouca,30,1992,14.5,0.21,0.00,0.00,0.69,0.28,0.00,0.00,1.10,0.69,0.00,0.07,0.00,4.00,1.24,1.24,50.0,https://fbref.com/en/players/d280923b/Nino-Galovic,d280923b,Primeira Liga
204,João Gamboa,POR,MF,Estoril,25,1996,11.6,0.43,0.00,0.00,1.98,1.12,0.00,0.17,1.21,0.78,0.00,0.09,0.00,4.14,1.47,1.29,53.1,https://fbref.com/en/players/f5dfeb5d/Joao-Gamboa,f5dfeb5d,Primeira Liga
205,Pedro Ganchas,POR,DF,Paços,22,2000,3.0,0.00,0.00,0.00,1.67,1.33,0.00,0.00,0.33,1.00,0.00,0.00,0.00,6.67,2.00,0.33,85.7,https://fbref.com/en/players/fe743953/Pedro-Ganchas,fe743953,Primeira Liga
206,Bruno Gaspar,ANG,"DF,MF",Vitória,29,1993,2.4,0.00,0.42,0.00,1.67,2.08,0.42,3.33,1.67,2.50,0.00,0.00,0.00,3.75,0.42,0.42,50.0,https://fbref.com/en/players/55ae91f0/Bruno-Gaspar,55ae91f0,Primeira Liga
207,Francisco Geraldes,POR,MF,Estoril,27,1995,20.3,0.44,0.05,0.05,0.99,2.22,0.00,2.96,1.03,0.94,0.00,0.05,0.00,5.71,0.44,0.89,33.3,https://fbref.com/en/players/dbde9724/Francisco-Geraldes,dbde9724,Primeira Liga
208,Gilberto,BRA,DF,Benfica,29,1993,8.9,0.22,0.00,0.00,1.12,0.79,0.22,5.51,1.24,1.57,0.00,0.00,0.00,6.97,0.79,1.46,35.0,https://fbref.com/en/players/1338e42b/Gilberto,1338e42b,Primeira Liga
209,Paulo Godinho,BRA,DF,Santa Clara,20,2002,5.3,0.38,0.00,0.00,1.51,0.75,0.00,0.00,1.13,0.94,0.00,0.19,0.19,3.77,1.89,1.89,50.0,https://fbref.com/en/players/29868c52/Paulo-Godinho,29868c52,Primeira Liga
210,Saviour Godwin,NGA,"FW,MF",Casa Pia,25,1996,26.7,0.30,0.00,0.00,2.06,1.57,0.64,3.00,0.49,0.56,0.00,0.00,0.00,4.87,0.22,0.49,31.6,https://fbref.com/en/players/f963e678/Saviour-Godwin,f963e678,Primeira Liga
211,Eulânio Ângelo Chipela Gomes,GNB,DF,Santa Clara,28,1994,6.4,0.00,0.00,0.00,0.94,1.09,0.00,1.72,0.63,1.25,0.00,0.00,0.00,6.25,0.94,0.63,60.0,https://fbref.com/en/players/d9b9b71a/Eulanio-Angelo-Chipela-Gomes,d9b9b71a,Primeira Liga
212,Henrique Gomes,POR,DF,Gil Vicente FC,26,1995,5.3,0.75,0.00,0.00,2.08,1.70,0.19,3.21,0.75,0.75,0.00,0.00,0.00,4.72,1.70,1.51,52.9,https://fbref.com/en/players/f7ef0388/Henrique-Gomes,f7ef0388,Primeira Liga
213,Nito Gomes,GNB,MF,Marítimo,20,2002,0.8,2.50,0.00,0.00,5.00,0.00,0.00,1.25,1.25,1.25,0.00,0.00,0.00,2.50,0.00,2.50,0.0,https://fbref.com/en/players/afcff10b/Nito-Gomes,afcff10b,Primeira Liga
214,Rodrigo Gomes,POR,"FW,MF",Braga,19,2003,3.8,0.53,0.00,0.00,0.79,1.84,0.53,1.84,0.79,2.37,0.00,0.00,0.00,3.42,0.79,1.05,42.9,https://fbref.com/en/players/8dcf77c0/Rodrigo-Gomes,8dcf77c0,Primeira Liga
215,Rui Gomes,POR,"MF,FW",Portimonense,24,1997,11.9,0.50,0.00,0.00,1.85,0.84,0.25,5.55,0.84,0.76,0.00,0.00,0.00,5.71,0.84,1.34,38.5,https://fbref.com/en/players/62448463/Rui-Gomes,62448463,Primeira Liga
216,Vítor Gomes,POR,MF,Rio Ave,34,1987,8.4,0.36,0.00,0.00,1.19,1.07,0.00,0.24,0.71,0.71,0.00,0.00,0.00,7.02,0.36,0.36,50.0,https://fbref.com/en/players/6b8cd7dd/Vitor-Gomes,6b8cd7dd,Primeira Liga
217,Victor Gomez,ESP,DF,Braga,22,2000,22.9,0.04,0.00,0.00,1.00,0.74,0.09,5.24,0.70,0.70,0.00,0.04,0.00,4.85,0.61,0.83,42.4,https://fbref.com/en/players/b7de5bad/Victor-Gomez,b7de5bad,Primeira Liga
218,Nuno Gonçalo Moreira,POR,"FW,MF",Vizela,23,1999,20.4,0.25,0.00,0.00,1.27,1.81,0.39,2.79,1.18,0.78,0.00,0.00,0.00,5.64,0.49,0.78,38.5,https://fbref.com/en/players/c28df63c/Nuno-Goncalo-Moreira,c28df63c,Primeira Liga
219,Diogo Gonçalves,POR,FW,Benfica,25,1997,3.4,0.00,0.00,0.00,1.18,1.76,0.59,4.12,0.29,1.76,0.00,0.00,0.00,5.88,0.00,0.00,,https://fbref.com/en/players/f4b52308/Diogo-Goncalves,f4b52308,Primeira Liga
220,João Gonçalves,POR,GK,Boavista,21,2000,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,https://fbref.com/en/players/8b8c0095/Joao-Goncalves,8b8c0095,Primeira Liga
221,Pedro Gonçalves,POR,"MF,FW",Sporting CP,24,1998,31.2,0.26,0.00,0.00,0.64,1.06,0.29,4.65,0.67,1.15,0.06,0.00,0.00,4.65,0.26,0.45,36.4,https://fbref.com/en/players/c275947b/Pedro-Goncalves,c275947b,Primeira Liga
222,Cristian González,URU,DF,Santa Clara,26,1996,11.7,0.51,0.09,0.09,1.54,0.77,0.00,0.00,1.71,1.37,0.00,0.09,0.00,5.56,1.45,1.45,50.0,https://fbref.com/en/players/dba66719/Cristian-Gonzalez,dba66719,Primeira Liga
223,Walter González,PAR,FW,Santa Clara,27,1995,4.4,0.45,0.00,0.00,0.68,0.91,0.68,0.00,0.23,0.00,0.00,0.00,0.00,1.82,3.18,5.00,38.9,https://fbref.com/en/players/900551c9/Walter-Gonzalez,900551c9,Primeira Liga
224,Yony González,COL,"FW,MF",Portimonense,28,1994,10.8,0.09,0.00,0.00,0.93,1.30,1.02,1.67,0.37,0.93,0.00,0.00,0.00,3.89,1.20,1.30,48.1,https://fbref.com/en/players/c6c88c7d/Yony-Gonzalez,c6c88c7d,Primeira Liga
225,Jean Gorby,FRA,MF,Braga,20,2002,1.3,0.77,0.00,0.00,1.54,1.54,0.00,0.77,1.54,1.54,0.00,0.00,0.00,8.46,0.00,2.31,0.0,https://fbref.com/en/players/4e4b59a4/Jean-Gorby,4e4b59a4,Primeira Liga
226,Kenji Gorré,CUW,"FW,MF",Boavista,27,1994,16.4,0.24,0.00,0.00,1.83,1.65,0.49,3.72,0.67,0.37,0.00,0.00,0.00,4.21,0.06,0.55,10.0,https://fbref.com/en/players/52d1a4c6/Kenji-Gorre,52d1a4c6,Primeira Liga
227,Tiago Gouveia,POR,"FW,MF",Estoril,21,2001,26.5,0.26,0.00,0.00,1.47,2.34,0.15,1.47,0.57,0.94,0.00,0.00,0.00,3.92,0.30,0.83,26.7,https://fbref.com/en/players/68cf59f0/Tiago-Gouveia,68cf59f0,Primeira Liga
228,João Graça,POR,"MF,FW",Rio Ave,27,1995,12.8,0.55,0.00,0.00,1.88,1.48,0.00,1.09,0.63,1.33,0.00,0.00,0.00,5.39,1.09,1.41,43.8,https://fbref.com/en/players/6772c33e/Joao-Graca,6772c33e,Primeira Liga
229,Álex Grimaldo,ESP,DF,Benfica,26,1995,32.7,0.15,0.00,0.00,0.61,0.95,0.21,6.64,1.22,1.41,0.03,0.00,0.00,5.90,0.58,0.64,47.5,https://fbref.com/en/players/b1f4086c/Alex-Grimaldo,b1f4086c,Primeira Liga
230,Marko Grujić,SRB,MF,Porto,26,1996,12.5,0.40,0.00,0.00,3.20,0.72,0.00,0.32,1.84,1.68,0.00,0.00,0.00,7.28,4.88,2.00,70.9,https://fbref.com/en/players/8b8e759d/Marko-Grujic,8b8e759d,Primeira Liga
231,Alexandre Guedes,POR,FW,Paços,28,1994,8.8,0.00,0.00,0.00,1.25,1.70,0.57,0.45,0.23,0.57,0.00,0.00,0.00,2.27,3.07,5.91,34.2,https://fbref.com/en/players/3c19867d/Alexandre-Guedes,3c19867d,Primeira Liga
232,Gonçalo Guedes,POR,"FW,MF",Benfica,25,1996,4.5,0.22,0.00,0.00,2.00,2.00,0.89,3.33,0.22,0.44,0.00,0.00,0.00,3.56,0.22,0.89,20.0,https://fbref.com/en/players/e6bc67d7/Goncalo-Guedes,e6bc67d7,Primeira Liga
233,Ricardo Guimarães,MOZ,MF,Chaves,26,1995,21.8,0.83,0.09,0.05,1.88,1.97,0.00,0.37,1.42,1.33,0.09,0.00,0.00,7.39,1.06,0.60,63.9,https://fbref.com/en/players/ebbc1dfb/Ricardo-Guimaraes,ebbc1dfb,Primeira Liga
234,Rafik Guitane,FRA,"MF,FW",Estoril,23,1999,8.7,0.11,0.00,0.00,0.80,1.61,0.11,1.61,0.34,0.69,0.00,0.00,0.00,4.37,0.11,0.34,25.0,https://fbref.com/en/players/7091324a/Rafik-Guitane,7091324a,Primeira Liga
235,Raphael Guzzo,POR,MF,Vizela,27,1995,26.2,0.38,0.04,0.04,1.45,1.15,0.08,2.44,1.30,1.22,0.04,0.04,0.00,6.64,0.57,0.65,46.9,https://fbref.com/en/players/2f002854/Raphael-Guzzo,2f002854,Primeira Liga
236,Emmanuel Hackman,TOG,DF,Gil Vicente FC,27,1995,1.5,0.00,0.00,0.00,2.67,1.33,0.67,0.67,0.67,0.67,0.00,0.00,0.00,3.33,4.00,2.00,66.7,https://fbref.com/en/players/8430028c/Emmanuel-Hackman,8430028c,Primeira Liga
237,Yanis Hamache,ALG,MF,Boavista,23,1999,2.0,0.00,0.00,0.00,1.50,1.00,0.00,12.0,0.50,0.50,0.00,0.00,0.00,5.00,0.50,1.00,33.3,https://fbref.com/en/players/4f95c5a3/Yanis-Hamache,4f95c5a3,Primeira Liga
238,Tomás Händel,POR,MF,Vitória,21,2000,4.8,0.00,0.21,0.00,1.46,1.88,0.00,0.42,1.25,1.88,0.00,0.00,0.00,8.96,0.21,0.63,25.0,https://fbref.com/en/players/bbfb51ed/Tomas-Handel,bbfb51ed,Primeira Liga
239,Boubacar Hanne,POR,"FW,DF",Gil Vicente FC,23,1999,0.4,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,2.50,0.0,https://fbref.com/en/players/1d9a8efe/Boubacar-Hanne,1d9a8efe,Primeira Liga
240,Héctor,ESP,FW,Chaves,26,1995,16.4,0.06,0.00,0.00,0.55,0.98,0.24,0.00,0.12,0.12,0.00,0.00,0.00,2.01,1.22,2.38,33.9,https://fbref.com/en/players/6294bc9d/Hector,6294bc9d,Primeira Liga
241,Jordan Holsgrove,SCO,MF,Paços,22,1999,19.8,0.56,0.05,0.05,1.97,1.16,0.05,1.67,1.26,1.01,0.05,0.00,0.00,5.66,0.20,0.40,33.3,https://fbref.com/en/players/8a6daac3/Jordan-Holsgrove,8a6daac3,Primeira Liga
242,Lukáš Horníček,CZE,GK,Braga,20,2002,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,https://fbref.com/en/players/cc8312b4/Lukas-Hornicek,cc8312b4,Primeira Liga
243,André Horta,POR,MF,Braga,25,1996,23.1,0.17,0.00,0.00,1.00,0.61,0.00,4.72,0.56,1.00,0.00,0.00,0.00,6.71,0.00,0.22,0.0,https://fbref.com/en/players/951f1739/Andre-Horta,951f1739,Primeira Liga
244,Ricardo Horta,POR,"MF,FW",Braga,27,1994,29.0,0.14,0.00,0.00,0.69,1.48,0.03,1.86,0.41,0.55,0.00,0.00,0.00,5.17,0.24,0.31,43.8,https://fbref.com/en/players/6603fed7/Ricardo-Horta,6603fed7,Primeira Liga
245,Abbas Ibrahim,NGA,"MF,DF",Paços,24,1998,3.6,0.83,0.00,0.00,1.67,1.67,0.00,0.83,1.11,1.11,0.00,0.00,0.00,8.06,0.83,0.83,50.0,https://fbref.com/en/players/fe68a954/Abbas-Ibrahim,fe68a954,Primeira Liga
246,Tiago Ilori,POR,DF,Paços,29,1993,2.3,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,4.35,2.17,0.87,71.4,https://fbref.com/en/players/a64b4786/Tiago-Ilori,a64b4786,Primeira Liga
247,Gonçalo Inácio,POR,DF,Sporting CP,20,2001,26.3,0.15,0.00,0.00,0.91,0.46,0.00,0.11,1.71,0.87,0.00,0.00,0.00,5.89,2.36,1.56,60.2,https://fbref.com/en/players/33651873/Goncalo-Inacio,33651873,Primeira Liga
248,Índio,BRA,MF,Vitória,22,1999,0.8,5.00,1.25,1.25,6.25,1.25,0.00,0.00,1.25,0.00,0.00,0.00,0.00,5.00,1.25,0.00,100.0,https://fbref.com/en/players/085440a3/Indio,085440a3,Primeira Liga
249,Hernani Infande,POR,"MF,FW",Braga,21,2001,0.9,0.00,0.00,0.00,1.11,1.11,0.00,1.11,0.00,2.22,0.00,0.00,0.00,0.00,2.22,0.00,100.0,https://fbref.com/en/players/85c76f0a/Hernani-Infande,85c76f0a,Primeira Liga
250,Hernani Infande,POR,"FW,MF",Paços,21,2001,3.9,0.00,0.00,0.00,0.77,1.79,0.77,1.28,0.26,1.28,0.00,0.00,0.00,2.82,0.26,1.28,16.7,https://fbref.com/en/players/85c76f0a/Hernani-Infande,85c76f0a,Primeira Liga
251,Bamidele Isa Yusuf,NGA,"FW,MF",Estoril,21,2001,0.9,1.11,0.00,0.00,4.44,0.00,2.22,3.33,0.00,0.00,0.00,0.00,0.00,5.56,2.22,4.44,33.3,https://fbref.com/en/players/9e5e7bae/Bamidele-Isa-Yusuf,9e5e7bae,Primeira Liga
252,Carlos Isaac,ESP,DF,Vizela,24,1998,3.9,0.51,0.00,0.00,0.51,1.54,0.00,2.31,1.28,1.79,0.00,0.00,0.00,7.44,1.28,1.79,41.7,https://fbref.com/en/players/3e5a168c/Carlos-Isaac,3e5a168c,Primeira Liga
253,Franco Israel,URU,GK,Sporting CP,22,2000,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.33,0.00,100.0,https://fbref.com/en/players/1f994616/Franco-Israel,1f994616,Primeira Liga
254,Ítalo,BRA,DF,Santa Clara,20,2002,11.9,0.08,0.00,0.00,1.26,0.25,0.00,0.08,0.84,0.59,0.00,0.08,0.08,4.54,1.85,2.52,42.3,https://fbref.com/en/players/3af2c762/Italo,3af2c762,Primeira Liga
255,Ivan Jaime Pajuelo,ESP,"FW,MF",Famalicão,21,2000,20.8,0.14,0.00,0.00,0.82,3.37,0.14,2.02,0.53,0.38,0.10,0.00,0.00,4.38,0.58,0.96,37.5,https://fbref.com/en/players/90ba7fa6/Ivan-Jaime-Pajuelo,90ba7fa6,Primeira Liga
256,Nicolas Janvier,FRA,MF,Vitória,23,1998,7.0,0.43,0.00,0.00,1.43,0.14,0.00,6.43,0.86,1.57,0.00,0.00,0.00,7.00,1.00,1.00,50.0,https://fbref.com/en/players/22a62523/Nicolas-Janvier,22a62523,Primeira Liga
257,Anderson Jesus,BRA,DF,Vizela,27,1995,29.6,0.30,0.03,0.03,0.84,0.61,0.03,0.00,1.25,0.68,0.00,0.10,0.00,3.58,2.36,1.55,60.3,https://fbref.com/en/players/d4d63c3f/Anderson-Jesus,d4d63c3f,Primeira Liga
258,Jhonatan,BRA,GK,Rio Ave,31,1991,32.0,0.09,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.03,1.13,0.09,0.03,75.0,https://fbref.com/en/players/52479cc2/Jhonatan,52479cc2,Primeira Liga
259,Park Ji-soo,KOR,DF,Portimonense,28,1994,13.3,0.00,0.00,0.00,0.23,1.13,0.08,0.08,0.45,1.50,0.00,0.00,0.00,4.89,2.11,1.28,62.2,https://fbref.com/en/players/cb7a0acf/Park-Ji-soo,cb7a0acf,Primeira Liga
260,Jo,BRA,"FW,MF",Chaves,27,1995,3.3,1.21,0.30,0.30,2.12,2.12,0.61,0.00,0.61,0.91,0.30,0.00,0.00,1.21,5.76,9.39,38.0,https://fbref.com/en/players/7687b9dd/Jo,7687b9dd,Primeira Liga
261,João,BRA,GK,Casa Pia,24,1998,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,100.0,https://fbref.com/en/players/7433bc14/Joao,7433bc14,Primeira Liga
262,Joãozinho,POR,DF,Estoril,33,1989,28.6,0.24,0.03,0.00,0.70,0.66,0.03,3.36,0.56,0.94,0.00,0.07,0.03,4.13,0.56,0.94,37.2,https://fbref.com/en/players/86168d75/Joaozinho,86168d75,Primeira Liga
263,Joca,POR,"MF,FW",Rio Ave,26,1996,4.6,0.22,0.00,0.00,0.87,1.30,0.22,1.74,0.65,0.22,0.00,0.00,0.00,4.57,0.43,0.65,40.0,https://fbref.com/en/players/37673edd/Joca,37673edd,Primeira Liga
264,Henrique Jocú,POR,"MF,FW",Portimonense,20,2001,5.1,0.20,0.00,0.00,1.18,0.78,0.00,2.35,1.37,0.98,0.00,0.00,0.00,6.86,1.18,0.39,75.0,https://fbref.com/en/players/fb7dfb84/Henrique-Jocu,fb7dfb84,Primeira Liga
265,Diederrick Joel,CMR,FW,Marítimo,28,1993,10.5,0.10,0.00,0.00,1.24,1.43,1.52,0.67,0.19,0.10,0.00,0.00,0.00,2.86,2.67,5.05,34.6,https://fbref.com/en/players/2986e65c/Diederrick-Joel,2986e65c,Primeira Liga
266,Michael Johnston,IRL,"FW,MF",Vitória,23,1999,15.2,0.13,0.00,0.00,1.05,1.64,0.33,3.55,0.33,0.53,0.00,0.00,0.00,3.49,0.39,1.05,27.3,https://fbref.com/en/players/9bd73cce/Michael-Johnston,9bd73cce,Primeira Liga
267,Bruno Jordão,POR,MF,Santa Clara,23,1998,9.4,0.43,0.00,0.00,1.06,2.02,0.00,0.96,1.28,1.17,0.00,0.11,0.00,7.23,0.32,0.64,33.3,https://fbref.com/en/players/41ff002d/Bruno-Jordao,41ff002d,Primeira Liga
268,Igor Julião,BRA,DF,Vizela,27,1994,17.9,0.34,0.00,0.00,1.28,2.40,0.34,1.79,1.23,1.17,0.00,0.06,0.00,5.25,0.61,0.89,40.7,https://fbref.com/en/players/103349a9/Igor-Juliao,103349a9,Primeira Liga
269,Juninho,BRA,FW,Chaves,25,1996,20.1,0.05,0.00,0.00,1.09,1.49,0.45,0.30,0.60,0.75,0.10,0.05,0.00,2.34,1.69,2.79,37.8,https://fbref.com/en/players/d51bd6c5/Juninho,d51bd6c5,Primeira Liga
270,Luiz Lúcio Reis Júnior,BRA,GK,Famalicão,21,2001,33.0,0.09,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.42,0.06,87.5,https://fbref.com/en/players/d0530e29/Luiz-Lucio-Reis-Junior,d0530e29,Primeira Liga
271,Welinton Júnior,BRA,FW,Portimonense,29,1993,22.9,0.39,0.00,0.00,1.62,2.23,0.66,0.61,0.26,0.31,0.09,0.00,0.00,2.71,0.87,2.53,25.6,https://fbref.com/en/players/f1ef2def/Welinton-Junior,f1ef2def,Primeira Liga
272,Zainadine Júnior,MOZ,DF,Marítimo,34,1988,23.1,0.13,0.00,0.00,1.00,1.00,0.04,0.13,1.43,0.56,0.00,0.00,0.00,6.19,2.86,1.43,66.7,https://fbref.com/en/players/edd65ae0/Zainadine-Junior,edd65ae0,Primeira Liga
273,Junior Kadile,FRA,"FW,MF",Famalicão,19,2002,7.4,0.14,0.00,0.00,2.43,0.54,0.14,4.05,0.41,1.35,0.00,0.00,0.00,4.46,1.08,1.49,42.1,https://fbref.com/en/players/03b22796/Junior-Kadile,03b22796,Primeira Liga
274,Stanley Kanu,NGA,"FW,DF",Marítimo,23,1999,0.8,0.00,0.00,0.00,3.75,2.50,0.00,8.75,0.00,1.25,0.00,0.00,0.00,6.25,2.50,6.25,28.6,https://fbref.com/en/players/dc519977/Stanley-Kanu,dc519977,Primeira Liga
275,Jorge Karse,POR,"MF,DF",Rio Ave,17,2005,0.2,0.00,0.00,0.00,0.00,5.00,0.00,15.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,0.0,https://fbref.com/en/players/e26229d7/Jorge-Karse,e26229d7,Primeira Liga
276,Francisco Kiki,POR,MF,Casa Pia,24,1998,0.1,0.00,0.00,0.00,0.00,10.0,0.00,10.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,https://fbref.com/en/players/7d39f126/Francisco-Kiki,7d39f126,Primeira Liga
277,Gustavo Klismahn,BRA,MF,Portimonense,22,1999,7.8,0.51,0.00,0.00,3.21,0.90,0.00,2.95,0.38,1.03,0.00,0.13,0.00,5.90,1.03,0.90,53.3,https://fbref.com/en/players/0619e470/Gustavo-Klismahn,0619e470,Primeira Liga
278,Philippe Koffi,CIV,FW,Paços,20,2002,7.4,0.00,0.00,0.00,1.76,2.03,1.08,1.49,0.27,0.41,0.00,0.00,0.00,2.57,1.35,3.24,29.4,https://fbref.com/en/players/9f1c2822/Philippe-Koffi,9f1c2822,Primeira Liga
279,Stanislav Kritsyuk,RUS,GK,Gil Vicente FC,31,1990,10.3,0.19,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.10,0.00,0.00,0.00,1.17,0.39,0.10,80.0,https://fbref.com/en/players/b8798a46/Stanislav-Kritsyuk,b8798a46,Primeira Liga
280,Takahiro Kunimoto,JPN,"FW,MF",Casa Pia,24,1997,14.1,0.35,0.00,0.00,1.99,0.99,0.28,4.89,0.64,0.57,0.00,0.00,0.00,4.89,0.35,0.50,41.7,https://fbref.com/en/players/a02b468b/Takahiro-Kunimoto,a02b468b,Primeira Liga
281,Matías Lacava,VEN,"FW,MF",Vizela,19,2002,3.9,0.00,0.00,0.00,3.08,3.08,0.00,2.56,0.26,1.03,0.00,0.26,0.00,7.44,0.51,1.03,33.3,https://fbref.com/en/players/eeac2dfb/Matias-Lacava,eeac2dfb,Primeira Liga
282,Diego Lainez,MEX,MF,Braga,22,2000,1.7,1.76,0.00,0.00,1.76,4.12,0.00,3.53,0.59,1.18,0.00,0.00,0.00,7.06,0.59,0.00,100.0,https://fbref.com/en/players/bf12926c/Diego-Lainez,bf12926c,Primeira Liga
283,Chico Lamba,POR,DF,Sporting CP,19,2003,0.5,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2.00,0.00,100.0,https://fbref.com/en/players/067c8f21/Chico-Lamba,067c8f21,Primeira Liga
284,Rúben Lameiras,POR,"FW,MF",Vitória,27,1994,12.6,0.32,0.00,0.00,0.79,1.83,0.08,3.65,0.24,0.71,0.00,0.00,0.00,4.13,0.08,0.87,8.3,https://fbref.com/en/players/656a96c6/Ruben-Lameiras,656a96c6,Primeira Liga
285,Bruno Langa,MOZ,DF,Chaves,24,1997,27.5,0.25,0.00,0.00,0.91,2.18,0.00,2.36,1.13,0.91,0.04,0.00,0.00,6.95,0.73,0.76,48.8,https://fbref.com/en/players/72947847/Bruno-Langa,72947847,Primeira Liga
286,Yusuf Lawal,NGA,"MF,FW",Arouca,24,1998,0.9,0.00,0.00,0.00,3.33,3.33,0.00,5.56,0.00,4.44,0.00,0.00,0.00,5.56,1.11,1.11,50.0,https://fbref.com/en/players/58c71733/Yusuf-Lawal,58c71733,Primeira Liga
287,James Lea Siliki,CMR,"MF,FW",Estoril,26,1996,8.9,1.01,0.00,0.00,3.60,2.81,0.11,6.18,1.01,1.35,0.00,0.00,0.00,3.82,0.67,0.22,75.0,https://fbref.com/en/players/7cf431a5/James-Lea-Siliki,7cf431a5,Primeira Liga
288,Daniel Leite,POR,GK,Estoril,24,1998,31.7,0.13,0.03,0.03,0.03,0.19,0.00,0.00,0.00,0.00,0.00,0.03,0.00,1.39,0.09,0.03,75.0,https://fbref.com/en/players/f7c68686/Daniel-Leite,f7c68686,Primeira Liga
289,Leonardo Lelo,POR,"MF,DF",Casa Pia,22,2000,25.4,0.12,0.00,0.00,0.71,1.26,0.08,3.27,1.46,0.67,0.00,0.00,0.00,6.26,0.47,0.71,40.0,https://fbref.com/en/players/b0492e27/Leonardo-Lelo,b0492e27,Primeira Liga
290,Nuno Lima,POR,DF,Paços,21,2001,27.2,0.26,0.04,0.04,0.92,0.33,0.00,0.15,1.47,0.63,0.00,0.04,0.00,5.18,1.54,1.14,57.5,https://fbref.com/en/players/a70b0a9f/Nuno-Lima,a70b0a9f,Primeira Liga
291,Rúben Lima,POR,DF,Famalicão,32,1989,13.2,0.15,0.00,0.00,1.06,1.14,0.00,3.11,2.42,0.76,0.00,0.08,0.00,4.24,1.59,1.29,55.3,https://fbref.com/en/players/bd9be778/Ruben-Lima,bd9be778,Primeira Liga
292,Percy Liza,PER,"FW,MF",Marítimo,22,2000,4.7,0.21,0.00,0.00,1.91,2.34,1.06,0.21,0.00,0.85,0.21,0.00,0.00,2.13,1.28,2.98,30.0,https://fbref.com/en/players/812ce7e1/Percy-Liza,812ce7e1,Primeira Liga
293,Danny Loader,ENG,"FW,MF",Porto,21,2000,5.0,0.40,0.00,0.00,4.20,1.80,0.40,2.00,0.40,1.20,0.00,0.00,0.00,5.80,2.20,3.40,39.3,https://fbref.com/en/players/e9fda01d/Danny-Loader,e9fda01d,Primeira Liga
294,Julien Lomboto,COD,MF,Rio Ave,20,2002,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,https://fbref.com/en/players/19966e5f/Julien-Lomboto,19966e5f,Primeira Liga
