Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
394,Luca Langoni,ARG,"FW,MF",Boca Juniors,20,2002,12,8,708,7.9,0.38,0.13,0.51,0.38,0.00,0.00,0.00,0.00,0.30,0.30,0.09,0.39,2.28,1.14,10.3,0.38,0.13,0.51,0.38,0.51,0.31,0.09,0.40,0.31,0.40,https://fbref.com/en/players/b9532512/Luca-Langoni,b9532512,Argentina Liga Profesional
395,Federico Lanzillota,ARG,GK,Argentinos Jun,30,1992,14,14,1260,14.0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c2b0169e/Federico-Lanzillota,c2b0169e,Argentina Liga Profesional
396,Enzo Larrosa,URU,"FW,MF",Godoy Cruz,21,2001,17,2,350,3.9,0.51,0.26,0.77,0.51,0.00,0.00,0.26,0.26,0.44,0.44,0.18,0.62,1.03,1.03,5.13,0.51,0.26,0.77,0.51,0.77,0.44,0.18,0.61,0.44,0.61,https://fbref.com/en/players/bc633110/Enzo-Larrosa,bc633110,Argentina Liga Profesional
397,Joaquín Laso,ARG,DF,Independiente,32,1990,12,10,923,10.3,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.10,0.03,0.03,0.00,0.03,0.49,2.62,0.19,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,https://fbref.com/en/players/3c7a3791/Joaquin-Laso,3c7a3791,Argentina Liga Profesional
398,Luís Leal,STP,FW,Arsenal,35,1987,17,9,862,9.6,0.31,0.00,0.31,0.31,0.00,0.00,0.00,0.00,0.29,0.29,0.01,0.30,1.46,0.83,6.25,0.31,0.00,0.31,0.31,0.31,0.29,0.02,0.31,0.29,0.31,https://fbref.com/en/players/4b1879cb/Luis-Leal,4b1879cb,Argentina Liga Profesional
399,Ivan Leguizamon,PAR,"MF,FW",San Lorenzo,20,2002,25,11,1368,15.2,0.13,0.00,0.13,0.13,0.00,0.00,0.13,0.00,0.16,0.16,0.19,0.36,3.75,1.12,7.76,0.13,0.00,0.13,0.13,0.13,0.16,0.19,0.36,0.16,0.36,https://fbref.com/en/players/bfdcc1e4/Ivan-Leguizamon,bfdcc1e4,Argentina Liga Profesional
400,Nicolás Leguizamón,ARG,FW,CC Córdoba,28,1995,3,0,55,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,3.33,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19,https://fbref.com/en/players/a548428a/Nicolas-Leguizamon,a548428a,Argentina Liga Profesional
401,Cristian Lema,ARG,DF,Lanús,32,1990,24,24,2042,22.7,0.04,0.04,0.09,0.04,0.00,0.00,0.40,0.09,0.08,0.08,0.04,0.13,0.79,4.23,0.31,0.04,0.04,0.09,0.04,0.09,0.08,0.04,0.13,0.08,0.13,https://fbref.com/en/players/2c20f2fb/Cristian-Lema,2c20f2fb,Argentina Liga Profesional
402,Facundo Lencioni,ARG,MF,Club Atlético Belgrano,21,2001,1,0,20,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,https://fbref.com/en/players/afc6d172/Facundo-Lencioni,afc6d172,Argentina Liga Profesional
403,Alan Lescano,,"MF,FW",Gimnasia ELP,,,20,16,1226,13.6,0.22,0.07,0.29,0.22,0.00,0.00,0.29,0.00,0.13,0.13,0.16,0.30,1.47,5.96,4.49,0.22,0.07,0.29,0.22,0.29,0.14,0.16,0.30,0.14,0.30,https://fbref.com/en/players/b88b1142/Alan-Lescano,b88b1142,Argentina Liga Profesional
404,Bruno Leyes,ARG,MF,Godoy Cruz,21,2001,20,18,1318,14.6,0.00,0.07,0.07,0.00,0.00,0.00,0.34,0.07,0.01,0.01,0.04,0.05,0.62,4.18,0.41,0.00,0.07,0.07,0.00,0.07,0.01,0.04,0.05,0.01,0.05,https://fbref.com/en/players/07453486/Bruno-Leyes,07453486,Argentina Liga Profesional
405,Nicolás Linares,ARG,MF,Instituto Atlético Central Córdoba,26,1996,23,19,1607,17.9,0.06,0.00,0.06,0.06,0.00,0.00,0.28,0.00,0.03,0.03,0.01,0.03,0.34,3.02,0.67,0.06,0.00,0.06,0.06,0.06,0.03,0.00,0.03,0.03,0.03,https://fbref.com/en/players/dbc15928/Nicolas-Linares,dbc15928,Argentina Liga Profesional
406,Francesco Lo Celso,ARG,"MF,FW",Rosario Cent,22,2000,4,0,134,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,3.33,6.67,2.67,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/53ea4157/Francesco-Lo-Celso,53ea4157,Argentina Liga Profesional
407,Raúl Loaiza,COL,MF,Lanús,28,1994,18,13,1066,11.8,0.17,0.00,0.17,0.17,0.00,0.00,0.17,0.00,0.11,0.11,0.08,0.19,1.02,3.98,2.20,0.17,0.00,0.17,0.17,0.17,0.11,0.07,0.18,0.11,0.18,https://fbref.com/en/players/94ec1c0a/Raul-Loaiza,94ec1c0a,Argentina Liga Profesional
408,Lenny Lobato,BRA,"FW,MF",Vélez Sarsfield,21,2001,14,1,325,3.6,0.00,0.56,0.56,0.00,0.00,0.00,0.28,0.00,0.14,0.14,0.31,0.44,4.44,2.50,11.4,0.00,0.55,0.55,0.00,0.55,0.13,0.31,0.43,0.13,0.43,https://fbref.com/en/players/5c514884/Lenny-Lobato,5c514884,Argentina Liga Profesional
409,Gastón Lodico,ARG,MF,Instituto Atlético Central Córdoba,24,1998,27,27,2335,25.9,0.04,0.08,0.12,0.00,0.04,0.04,0.00,0.00,0.11,0.08,0.13,0.20,2.24,7.68,2.39,0.04,0.08,0.12,0.00,0.08,0.11,0.13,0.23,0.08,0.20,https://fbref.com/en/players/0373879c/Gaston-Lodico,0373879c,Argentina Liga Profesional
410,Luciano Lollo,ARG,DF,Estudiantes,35,1987,23,23,2065,22.9,0.13,0.00,0.13,0.13,0.00,0.00,0.17,0.00,0.05,0.05,0.02,0.06,0.17,2.97,0.17,0.13,0.00,0.13,0.13,0.13,0.05,0.02,0.06,0.05,0.06,https://fbref.com/en/players/6ed8d841/Luciano-Lollo,6ed8d841,Argentina Liga Profesional
411,Flabián Londoño,COL,"FW,MF",Arsenal,22,2000,22,15,1151,12.8,0.16,0.00,0.16,0.16,0.00,0.00,0.39,0.08,0.24,0.24,0.04,0.28,0.78,1.25,5.63,0.16,0.00,0.16,0.16,0.16,0.24,0.04,0.28,0.24,0.28,https://fbref.com/en/players/c3d3449c/Flabian-Londono,c3d3449c,Argentina Liga Profesional
412,Santiago Longo,ARG,MF,Club Atlético Belgrano,24,1998,27,27,2413,26.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.04,1.01,5.45,0.45,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04,https://fbref.com/en/players/9a102b86/Santiago-Longo,9a102b86,Argentina Liga Profesional
413,Julián López,ARG,MF,Defensa y Just,23,2000,21,20,1595,17.7,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.02,0.02,0.05,0.07,0.85,4.24,2.20,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,https://fbref.com/en/players/698923cf/Julian-Lopez,698923cf,Argentina Liga Profesional
414,Kevin Lopez,ARG,MF,Independiente,21,2001,17,9,749,8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.02,0.02,0.05,0.07,3.98,7.11,2.17,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.03,0.07,https://fbref.com/en/players/5256c4ca/Kevin-Lopez,5256c4ca,Argentina Liga Profesional
415,Lisandro López,ARG,"FW,MF",Sarmiento,39,1983,22,15,1252,13.9,0.22,0.00,0.22,0.22,0.00,0.00,0.50,0.00,0.21,0.21,0.12,0.32,1.58,2.81,3.96,0.22,0.00,0.22,0.22,0.22,0.21,0.12,0.33,0.21,0.33,https://fbref.com/en/players/bc55bb5a/Lisandro-Lopez,bc55bb5a,Argentina Liga Profesional
416,Lucas López,ARG,MF,Barracas Central,25,1998,2,0,80,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,1.11,1.11,5.56,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,https://fbref.com/en/players/8ff3152a/Lucas-Lopez,8ff3152a,Argentina Liga Profesional
417,Hernán López Muñoz,ARG,MF,Godoy Cruz,22,2000,21,20,1526,17.0,0.18,0.18,0.35,0.18,0.00,0.00,0.41,0.00,0.14,0.14,0.22,0.36,3.41,5.53,4.94,0.18,0.18,0.35,0.18,0.35,0.14,0.22,0.36,0.14,0.36,https://fbref.com/en/players/2e8597d8/Hernan-Lopez-Munoz,2e8597d8,Argentina Liga Profesional
418,Santiago López,ARG,MF,Independiente,16,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0a7d98ae/Santiago-Lopez,0a7d98ae,Argentina Liga Profesional
419,Nahuel Losada,ARG,GK,Club Atlético Belgrano,29,1993,26,26,2292,25.5,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f07d5b4d/Nahuel-Losada,f07d5b4d,Argentina Liga Profesional
420,Raúl Lozano,ARG,DF,Platense,25,1997,5,5,442,4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.00,0.02,0.02,2.04,5.31,5.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,https://fbref.com/en/players/1fcefc90/Raul-Lozano,1fcefc90,Argentina Liga Profesional
421,Daniel Lucero,ARG,"FW,MF",Arsenal,20,2002,7,2,222,2.5,0.00,0.40,0.40,0.00,0.00,0.00,1.20,0.00,0.28,0.28,0.04,0.36,2.80,2.40,6.40,0.00,0.41,0.41,0.00,0.41,0.30,0.06,0.35,0.30,0.35,https://fbref.com/en/players/fd391e8a/Daniel-Lucero,fd391e8a,Argentina Liga Profesional
422,Esteban Lucero,ARG,DF,Defensa y Just,17,2005,1,1,78,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/307002fa/Esteban-Lucero,307002fa,Argentina Liga Profesional
423,Brian Luciatti,ARG,DF,Tigre,29,1993,24,23,2041,22.7,0.13,0.04,0.18,0.13,0.00,0.00,0.26,0.09,0.08,0.08,0.06,0.14,0.70,2.78,0.31,0.13,0.04,0.18,0.13,0.18,0.08,0.06,0.14,0.08,0.14,https://fbref.com/en/players/ba0f7e5f/Brian-Luciatti,ba0f7e5f,Argentina Liga Profesional
424,Juan Ludueña,ARG,DF,CA Unión,19,2003,6,2,242,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,https://fbref.com/en/players/6bee1610/Juan-Luduena,6bee1610,Argentina Liga Profesional
425,Gonzalo Luján,ARG,"DF,MF",San Lorenzo,21,2001,23,12,1243,13.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.04,0.07,0.80,1.45,1.74,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/209aad11/Gonzalo-Lujan,209aad11,Argentina Liga Profesional
426,Santiago Luján,ARG,"MF,FW",CA Huracán,21,2002,10,2,233,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.38,0.08,0.08,0.04,0.12,1.15,3.08,5.38,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11,https://fbref.com/en/players/8e29e45c/Santiago-Lujan,8e29e45c,Argentina Liga Profesional
427,Mauro Luna Diale,ARG,"MF,FW",CA Unión,23,1999,25,22,1824,20.3,0.15,0.15,0.30,0.10,0.05,0.05,0.20,0.05,0.17,0.13,0.09,0.23,2.07,3.60,5.42,0.15,0.15,0.30,0.10,0.25,0.17,0.09,0.26,0.13,0.23,https://fbref.com/en/players/19d9859a/Mauro-Luna-Diale,19d9859a,Argentina Liga Profesional
428,Enzo Luna,ARG,"MF,FW",CA Huracán,20,2002,5,0,35,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,5.00,2.50,12.5,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.52,0.52,0.52,https://fbref.com/en/players/f237406a/Enzo-Luna,f237406a,Argentina Liga Profesional
429,Francis Mac Allister,ARG,MF,Rosario Cent,27,1995,19,16,1236,13.7,0.07,0.15,0.22,0.07,0.00,0.00,0.44,0.00,0.02,0.02,0.10,0.12,0.66,5.69,0.44,0.07,0.15,0.22,0.07,0.22,0.02,0.11,0.13,0.02,0.13,https://fbref.com/en/players/1cc51702/Francis-Mac-Allister,1cc51702,Argentina Liga Profesional
430,Kevin Mac Allister,ARG,DF,Argentinos Jun,25,1997,20,20,1728,19.2,0.21,0.00,0.21,0.21,0.00,0.00,0.26,0.05,0.17,0.17,0.02,0.19,0.99,7.40,1.77,0.21,0.00,0.21,0.21,0.21,0.17,0.02,0.19,0.17,0.19,https://fbref.com/en/players/0cb35466/Kevin-Mac-Allister,0cb35466,Argentina Liga Profesional
431,Ramiro Macagno,ARG,GK,Platense,25,1997,22,22,1980,22.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/64293bed/Ramiro-Macagno,64293bed,Argentina Liga Profesional
432,Imanol Machuca,ARG,"FW,MF",CA Unión,23,2000,22,22,1860,20.7,0.19,0.05,0.24,0.19,0.00,0.00,0.19,0.05,0.14,0.14,0.13,0.26,5.07,2.80,6.23,0.19,0.05,0.24,0.19,0.24,0.14,0.13,0.26,0.14,0.26,https://fbref.com/en/players/37747484/Imanol-Machuca,37747484,Argentina Liga Profesional
433,Alejandro Maciel,ARG,DF,Banfield,25,1997,22,21,1851,20.6,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.02,0.02,0.01,0.04,0.53,2.91,0.05,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,https://fbref.com/en/players/1522a5cc/Alejandro-Maciel,1522a5cc,Argentina Liga Profesional
434,Leandro Maciel,ARG,MF,CC Córdoba,27,1995,24,21,1639,18.2,0.22,0.05,0.27,0.22,0.00,0.00,0.05,0.00,0.16,0.16,0.06,0.23,0.60,4.12,2.42,0.22,0.05,0.27,0.22,0.27,0.17,0.06,0.22,0.17,0.22,https://fbref.com/en/players/9f7d5fbf/Leandro-Maciel,9f7d5fbf,Argentina Liga Profesional
435,Ignacio Maestro Puch,ARG,"FW,MF",Tucumán,19,2003,17,2,356,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.07,0.07,0.05,0.10,1.50,1.75,5.25,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.10,0.07,0.10,https://fbref.com/en/players/3fc0e136/Ignacio-Maestro-Puch,3fc0e136,Argentina Liga Profesional
436,Luis Mago,VEN,DF,Banfield,28,1994,6,5,467,5.2,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.19,0.06,0.06,0.04,0.08,0.19,2.31,0.38,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/56b8126a/Luis-Mago,56b8126a,Argentina Liga Profesional
437,Jonatan Maidana,ARG,DF,River Plate,37,1985,6,5,455,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.02,0.02,0.00,0.02,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,https://fbref.com/en/players/d48c51d6/Jonatan-Maidana,d48c51d6,Argentina Liga Profesional
438,Guido Mainero,ARG,"MF,FW",Sarmiento,27,1995,5,2,195,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.18,0.18,3.64,1.82,6.36,0.00,0.00,0.00,0.00,0.00,0.02,0.18,0.20,0.02,0.20,https://fbref.com/en/players/c7f7afc5/Guido-Mainero,c7f7afc5,Argentina Liga Profesional
439,Julián Malatini,ARG,DF,Defensa y Just,21,2001,17,10,971,10.8,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.03,0.03,0.03,0.06,1.02,2.41,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/8b84b707/Julian-Malatini,8b84b707,Argentina Liga Profesional
440,Víctor Malcorra,ARG,"MF,FW",Rosario Cent,35,1987,25,25,2073,23.0,0.22,0.35,0.57,0.13,0.09,0.13,0.09,0.00,0.24,0.13,0.22,0.36,3.13,4.30,6.13,0.22,0.35,0.56,0.13,0.48,0.24,0.22,0.46,0.14,0.36,https://fbref.com/en/players/90a0bb3b/Victor-Malcorra,90a0bb3b,Argentina Liga Profesional
441,Facundo Mallo,URU,DF,Rosario Cent,28,1995,26,26,2340,26.0,0.04,0.04,0.08,0.04,0.00,0.00,0.35,0.00,0.04,0.04,0.01,0.05,0.35,1.73,0.08,0.04,0.04,0.08,0.04,0.08,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/d3e5285f/Facundo-Mallo,d3e5285f,Argentina Liga Profesional
442,Emanuel Mammana,ARG,DF,River Plate,26,1996,7,5,541,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.02,0.02,0.00,0.02,0.67,3.83,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/en/players/7e927fda/Emanuel-Mammana,7e927fda,Argentina Liga Profesional
443,Ivo Mammini,ARG,"FW,MF",Gimnasia ELP,19,2003,17,5,657,7.3,0.27,0.00,0.27,0.27,0.00,0.00,0.00,0.00,0.22,0.22,0.07,0.29,2.74,1.37,7.53,0.27,0.00,0.27,0.27,0.27,0.22,0.07,0.29,0.22,0.29,https://fbref.com/en/players/478f8f00/Ivo-Mammini,478f8f00,Argentina Liga Profesional
444,Leandro Mamut,ARG,MF,Gimnasia ELP,19,2003,12,2,322,3.6,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.17,0.17,0.14,0.31,1.94,5.28,2.78,0.00,0.00,0.00,0.00,0.00,0.17,0.13,0.30,0.17,0.30,https://fbref.com/en/players/8b675255/Leandro-Mamut,8b675255,Argentina Liga Profesional
445,Harrinson Mancilla,COL,MF,Sarmiento,31,1991,9,2,191,2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.48,0.00,0.00,0.24,0.24,0.48,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.24,0.26,0.02,0.26,https://fbref.com/en/players/e12ad8f7/Harrinson-Mancilla,e12ad8f7,Argentina Liga Profesional
446,Eros Mancuso,ARG,DF,Estudiantes,23,1999,12,7,712,7.9,0.13,0.00,0.13,0.13,0.00,0.00,0.25,0.00,0.11,0.11,0.06,0.18,2.41,2.78,10.0,0.13,0.00,0.13,0.13,0.13,0.11,0.07,0.18,0.11,0.18,https://fbref.com/en/players/e2d40bc5/Eros-Mancuso,e2d40bc5,Argentina Liga Profesional
447,Matías Mansilla,ARG,GK,CC Córdoba,26,1996,9,9,810,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/30c0c914/Matias-Mansilla,30c0c914,Argentina Liga Profesional
448,Zahir Mansilla,ARG,DF,Newell's OB,23,1999,16,11,997,11.1,0.09,0.00,0.09,0.09,0.00,0.00,0.09,0.00,,,,,,,,0.09,0.00,0.09,0.09,0.09,,,,,,https://fbref.com/en/players/488f3ee3/Zahir-Mansilla,488f3ee3,Argentina Liga Profesional
449,Juan Manuel García,ARG,"FW,MF",CA Huracán,30,1992,20,5,530,5.9,0.17,0.17,0.34,0.17,0.00,0.00,0.34,0.00,0.22,0.22,0.22,0.44,1.02,2.20,3.56,0.17,0.17,0.34,0.17,0.34,0.22,0.22,0.44,0.22,0.44,https://fbref.com/en/players/06f7516d/Juan-Manuel-Garcia,06f7516d,Argentina Liga Profesional
450,Juan Manuel Insaurralde,ARG,DF,Sarmiento,38,1984,24,24,2145,23.8,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.04,0.03,0.03,0.01,0.04,0.17,1.55,0.08,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/deb82749/Juan-Manuel-Insaurralde,deb82749,Argentina Liga Profesional
451,Junior Marabel,PAR,FW,CA Unión,24,1998,18,5,585,6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.05,0.23,1.54,1.23,6.31,0.00,0.00,0.00,0.00,0.00,0.20,0.04,0.24,0.20,0.24,https://fbref.com/en/players/47b94865/Junior-Marabel,47b94865,Argentina Liga Profesional
452,Rafael Marcelo Delgado,ARG,DF,Colón,33,1990,21,21,1800,20.0,0.00,0.15,0.15,0.00,0.00,0.00,0.25,0.05,0.01,0.01,0.08,0.09,1.10,5.25,1.70,0.00,0.15,0.15,0.00,0.15,0.01,0.08,0.09,0.01,0.09,https://fbref.com/en/players/14cc32a6/Rafael-Marcelo-Delgado,14cc32a6,Argentina Liga Profesional
453,Leonardo Marchi,ARG,DF,Arsenal,26,1996,3,2,147,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.19,3.13,6.25,5.63,0.00,0.00,0.00,0.00,0.00,0.03,0.15,0.18,0.03,0.18,https://fbref.com/en/players/aa1f30ec/Leonardo-Marchi,aa1f30ec,Argentina Liga Profesional
454,Tomás Marchiori,ARG,GK,Tucumán,27,1995,27,27,2430,27.0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1c00ff13/Tomas-Marchiori,1c00ff13,Argentina Liga Profesional
455,Sasha Marcich,ARG,"DF,MF",Platense,24,1998,23,22,1898,21.1,0.09,0.00,0.09,0.09,0.00,0.00,0.09,0.00,0.07,0.07,0.10,0.17,1.47,3.13,4.22,0.09,0.00,0.09,0.09,0.09,0.07,0.10,0.17,0.07,0.17,https://fbref.com/en/players/6d8d706a/Sasha-Marcich,6d8d706a,Argentina Liga Profesional
456,Iván Marcone,ARG,MF,Independiente,32,1990,22,20,1824,20.3,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.05,0.02,0.02,0.01,0.03,0.54,5.07,0.59,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,https://fbref.com/en/players/b14f755d/Ivan-Marcone,b14f755d,Argentina Liga Profesional
457,Gonzalo Marinelli,ARG,GK,Tigre,33,1989,25,25,2250,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d9caf300/Gonzalo-Marinelli,d9caf300,Argentina Liga Profesional
458,Gonzalo Maroni,ARG,"MF,FW",San Lorenzo,23,1999,12,3,396,4.4,0.23,0.23,0.45,0.23,0.00,0.00,0.23,0.00,0.14,0.14,0.41,0.52,4.55,4.09,7.95,0.23,0.23,0.45,0.23,0.45,0.13,0.41,0.54,0.13,0.54,https://fbref.com/en/players/e01ca8f4/Gonzalo-Maroni,e01ca8f4,Argentina Liga Profesional
459,Rodrigo Márquez,ARG,"FW,MF",Independiente,20,2002,6,3,268,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,5.67,1.33,8.67,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/ad6df5d4/Rodrigo-Marquez,ad6df5d4,Argentina Liga Profesional
460,Agustín Martegani,ARG,MF,San Lorenzo,22,2000,16,8,757,8.4,0.00,0.12,0.12,0.00,0.00,0.00,0.24,0.00,0.06,0.06,0.24,0.30,4.29,6.55,4.64,0.00,0.12,0.12,0.00,0.12,0.06,0.24,0.29,0.06,0.29,https://fbref.com/en/players/591bf874/Agustin-Martegani,591bf874,Argentina Liga Profesional
461,Alexis Martin Arias,ARG,GK,Argentinos Jun,30,1992,13,13,1170,13.0,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f2ba9b05/Alexis-Martin-Arias,f2ba9b05,Argentina Liga Profesional
462,Enzo Martín Roldán,ARG,MF,CA Unión,22,2000,24,17,1487,16.5,0.06,0.06,0.12,0.06,0.00,0.00,0.24,0.00,0.07,0.07,0.06,0.13,1.82,4.24,1.76,0.06,0.06,0.12,0.06,0.12,0.06,0.06,0.13,0.06,0.13,https://fbref.com/en/players/cf89da0a/Enzo-Martin-Roldan,cf89da0a,Argentina Liga Profesional
463,Adrián Martínez,ARG,FW,Instituto Atlético Central Córdoba,30,1992,26,26,2280,25.3,0.43,0.04,0.47,0.40,0.04,0.04,0.32,0.00,0.44,0.41,0.11,0.52,1.15,1.54,6.17,0.43,0.04,0.47,0.39,0.43,0.44,0.11,0.55,0.41,0.52,https://fbref.com/en/players/6c513f98/Adrian-Martinez,6c513f98,Argentina Liga Profesional
464,Brian Martínez,ARG,"FW,MF",Independiente,23,1999,17,13,1076,12.0,0.17,0.00,0.17,0.17,0.00,0.00,0.17,0.00,,,,,,,,0.17,0.00,0.17,0.17,0.17,,,,,,https://fbref.com/en/players/c921e659/Brian-Martinez,c921e659,Argentina Liga Profesional
465,Damián Martínez,ARG,DF,Rosario Cent,33,1990,24,24,2016,22.4,0.09,0.00,0.09,0.09,0.00,0.00,0.45,0.04,,,,,,,,0.09,0.00,0.09,0.09,0.09,,,,,,https://fbref.com/en/players/3fd3bf8a/Damian-Martinez,3fd3bf8a,Argentina Liga Profesional
