Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
413,Julián López,ARG,MF,Defensa y Just,23,2000,17.7,2.88,1.07,0.85,1.86,0.17,1.13,3.62,31.3,2.49,1.53,0.40,1.13,0.73,3.62,1.36,0.00,https://fbref.com/en/players/698923cf/Julian-Lopez,698923cf,Argentina Liga Profesional
414,Kevin Lopez,ARG,MF,Independiente,21,2001,8.3,1.93,1.69,0.84,0.60,0.48,0.84,1.69,50.0,0.84,2.05,0.24,1.81,0.96,2.89,0.96,0.00,https://fbref.com/en/players/5256c4ca/Kevin-Lopez,5256c4ca,Argentina Liga Profesional
415,Lisandro López,ARG,"FW,MF",Sarmiento,39,1983,13.9,1.37,0.58,0.36,0.79,0.22,0.79,2.23,35.5,1.44,0.94,0.00,0.94,0.22,1.58,0.72,0.00,https://fbref.com/en/players/bc55bb5a/Lisandro-Lopez,bc55bb5a,Argentina Liga Profesional
416,Lucas López,ARG,MF,Barracas Central,25,1998,0.9,2.22,1.11,0.00,1.11,1.11,0.00,2.22,0.0,2.22,1.11,0.00,1.11,0.00,2.22,1.11,0.00,https://fbref.com/en/players/8ff3152a/Lucas-Lopez,8ff3152a,Argentina Liga Profesional
417,Hernán López Muñoz,ARG,MF,Godoy Cruz,22,2000,17.0,2.29,1.24,0.24,1.47,0.59,0.47,2.12,22.2,1.65,1.06,0.06,1.00,0.47,2.76,0.35,0.00,https://fbref.com/en/players/2e8597d8/Hernan-Lopez-Munoz,2e8597d8,Argentina Liga Profesional
418,Santiago López,ARG,MF,Independiente,16,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0a7d98ae/Santiago-Lopez,0a7d98ae,Argentina Liga Profesional
419,Nahuel Losada,ARG,GK,Club Atlético Belgrano,29,1993,25.5,0.04,0.04,0.04,0.00,0.00,0.04,0.04,100.0,0.00,0.04,0.00,0.04,0.00,0.04,0.43,0.12,https://fbref.com/en/players/f07d5b4d/Nahuel-Losada,f07d5b4d,Argentina Liga Profesional
420,Raúl Lozano,ARG,DF,Platense,25,1997,4.9,2.24,2.04,1.63,0.61,0.00,1.63,2.24,72.7,0.61,1.02,0.00,1.02,0.00,2.24,1.22,0.00,https://fbref.com/en/players/1fcefc90/Raul-Lozano,1fcefc90,Argentina Liga Profesional
421,Daniel Lucero,ARG,"FW,MF",Arsenal,20,2002,2.5,2.00,1.20,0.40,1.20,0.40,1.20,2.00,60.0,0.80,3.20,0.40,2.80,0.00,2.00,0.00,0.00,https://fbref.com/en/players/fd391e8a/Daniel-Lucero,fd391e8a,Argentina Liga Profesional
422,Esteban Lucero,ARG,DF,Defensa y Just,17,2005,0.9,1.11,1.11,0.00,1.11,0.00,1.11,1.11,100.0,0.00,0.00,0.00,0.00,1.11,2.22,6.67,0.00,https://fbref.com/en/players/307002fa/Esteban-Lucero,307002fa,Argentina Liga Profesional
423,Brian Luciatti,ARG,DF,Tigre,29,1993,22.7,2.03,1.41,1.50,0.40,0.13,1.19,1.41,84.4,0.22,1.15,0.57,0.57,1.50,3.52,4.67,0.00,https://fbref.com/en/players/ba0f7e5f/Brian-Luciatti,ba0f7e5f,Argentina Liga Profesional
424,Juan Ludueña,ARG,DF,CA Unión,19,2003,2.7,,1.48,,,,,,,,,,,2.59,,,,https://fbref.com/en/players/6bee1610/Juan-Luduena,6bee1610,Argentina Liga Profesional
425,Gonzalo Luján,ARG,"DF,MF",San Lorenzo,21,2001,13.8,1.88,1.30,1.16,0.51,0.22,1.09,2.39,45.5,1.30,1.16,0.58,0.58,1.16,3.04,3.19,0.00,https://fbref.com/en/players/209aad11/Gonzalo-Lujan,209aad11,Argentina Liga Profesional
426,Santiago Luján,ARG,"MF,FW",CA Huracán,21,2002,2.6,3.46,2.31,0.77,2.69,0.00,2.69,4.23,63.6,1.54,0.00,0.00,0.00,0.38,3.85,0.38,0.00,https://fbref.com/en/players/8e29e45c/Santiago-Lujan,8e29e45c,Argentina Liga Profesional
427,Mauro Luna Diale,ARG,"MF,FW",CA Unión,23,1999,20.3,2.17,1.28,0.69,1.13,0.34,0.74,1.82,40.5,1.08,1.53,0.20,1.33,0.10,2.27,1.33,0.00,https://fbref.com/en/players/19d9859a/Mauro-Luna-Diale,19d9859a,Argentina Liga Profesional
428,Enzo Luna,ARG,"MF,FW",CA Huracán,20,2002,0.4,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.0,2.50,7.50,0.00,7.50,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f237406a/Enzo-Luna,f237406a,Argentina Liga Profesional
429,Francis Mac Allister,ARG,MF,Rosario Cent,27,1995,13.7,3.80,2.55,1.39,2.12,0.29,1.53,4.09,37.5,2.55,1.82,0.22,1.61,1.39,5.18,2.04,0.00,https://fbref.com/en/players/1cc51702/Francis-Mac-Allister,1cc51702,Argentina Liga Profesional
430,Kevin Mac Allister,ARG,DF,Argentinos Jun,25,1997,19.2,3.07,1.98,1.51,1.41,0.16,1.56,2.97,52.6,1.41,1.93,0.42,1.51,1.41,4.48,2.92,0.00,https://fbref.com/en/players/0cb35466/Kevin-Mac-Allister,0cb35466,Argentina Liga Profesional
431,Ramiro Macagno,ARG,GK,Platense,25,1997,22.0,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.0,0.09,0.05,0.00,0.05,0.05,0.05,0.27,0.05,https://fbref.com/en/players/64293bed/Ramiro-Macagno,64293bed,Argentina Liga Profesional
432,Imanol Machuca,ARG,"FW,MF",CA Unión,23,2000,20.7,1.26,0.97,0.48,0.63,0.14,0.48,1.55,31.3,1.06,0.77,0.05,0.72,0.10,1.35,0.29,0.00,https://fbref.com/en/players/37747484/Imanol-Machuca,37747484,Argentina Liga Profesional
433,Alejandro Maciel,ARG,DF,Banfield,25,1997,20.6,1.99,1.36,1.36,0.63,0.00,1.21,2.04,59.5,0.83,1.12,0.73,0.39,1.21,3.20,5.44,0.00,https://fbref.com/en/players/1522a5cc/Alejandro-Maciel,1522a5cc,Argentina Liga Profesional
434,Leandro Maciel,ARG,MF,CC Córdoba,27,1995,18.2,2.20,1.15,0.71,1.21,0.27,0.77,2.36,32.6,1.59,1.32,0.22,1.10,1.04,3.24,1.59,0.00,https://fbref.com/en/players/9f7d5fbf/Leandro-Maciel,9f7d5fbf,Argentina Liga Profesional
435,Ignacio Maestro Puch,ARG,"FW,MF",Tucumán,19,2003,4.0,1.00,0.25,0.50,0.25,0.25,0.00,0.75,0.0,0.75,1.25,0.00,1.25,0.00,1.00,1.25,0.00,https://fbref.com/en/players/3fc0e136/Ignacio-Maestro-Puch,3fc0e136,Argentina Liga Profesional
436,Luis Mago,VEN,DF,Banfield,28,1994,5.2,2.69,1.73,1.92,0.77,0.00,1.15,1.92,60.0,0.77,1.54,0.96,0.58,1.54,4.23,3.08,0.19,https://fbref.com/en/players/56b8126a/Luis-Mago,56b8126a,Argentina Liga Profesional
437,Jonatan Maidana,ARG,DF,River Plate,37,1985,5.1,0.39,0.20,0.20,0.20,0.00,0.20,0.39,50.0,0.20,1.37,0.78,0.59,0.98,1.37,4.31,0.00,https://fbref.com/en/players/d48c51d6/Jonatan-Maidana,d48c51d6,Argentina Liga Profesional
438,Guido Mainero,ARG,"MF,FW",Sarmiento,27,1995,2.2,1.82,1.82,0.45,0.91,0.45,0.91,1.82,50.0,0.91,1.36,0.00,1.36,1.36,3.18,0.45,0.00,https://fbref.com/en/players/c7f7afc5/Guido-Mainero,c7f7afc5,Argentina Liga Profesional
439,Julián Malatini,ARG,DF,Defensa y Just,21,2001,10.8,1.30,0.74,0.83,0.37,0.09,0.37,0.83,44.4,0.46,1.02,0.37,0.65,1.30,2.59,4.81,0.19,https://fbref.com/en/players/8b84b707/Julian-Malatini,8b84b707,Argentina Liga Profesional
440,Víctor Malcorra,ARG,"MF,FW",Rosario Cent,35,1987,23.0,0.57,0.39,0.13,0.26,0.17,0.30,1.57,19.4,1.26,0.70,0.00,0.70,0.09,0.65,0.13,0.04,https://fbref.com/en/players/90a0bb3b/Victor-Malcorra,90a0bb3b,Argentina Liga Profesional
441,Facundo Mallo,URU,DF,Rosario Cent,28,1995,26.0,1.38,0.77,0.92,0.42,0.04,0.85,1.50,56.4,0.65,0.96,0.69,0.27,2.00,3.38,5.92,0.04,https://fbref.com/en/players/d3e5285f/Facundo-Mallo,d3e5285f,Argentina Liga Profesional
442,Emanuel Mammana,ARG,DF,River Plate,26,1996,6.0,1.33,0.83,0.83,0.33,0.17,0.67,0.83,80.0,0.17,1.00,0.83,0.17,1.67,3.00,5.17,0.00,https://fbref.com/en/players/7e927fda/Emanuel-Mammana,7e927fda,Argentina Liga Profesional
443,Ivo Mammini,ARG,"FW,MF",Gimnasia ELP,19,2003,7.3,0.96,0.68,0.27,0.55,0.14,0.41,1.23,33.3,0.82,1.10,0.14,0.96,0.27,1.23,0.68,0.00,https://fbref.com/en/players/478f8f00/Ivo-Mammini,478f8f00,Argentina Liga Profesional
444,Leandro Mamut,ARG,MF,Gimnasia ELP,19,2003,3.6,1.94,0.83,0.56,1.11,0.28,0.56,1.67,33.3,1.11,0.28,0.00,0.28,0.56,2.50,1.11,0.00,https://fbref.com/en/players/8b675255/Leandro-Mamut,8b675255,Argentina Liga Profesional
445,Harrinson Mancilla,COL,MF,Sarmiento,31,1991,2.1,3.33,1.43,1.90,1.43,0.00,0.95,4.29,22.2,3.33,2.86,0.95,1.90,0.48,3.81,1.90,0.48,https://fbref.com/en/players/e12ad8f7/Harrinson-Mancilla,e12ad8f7,Argentina Liga Profesional
446,Eros Mancuso,ARG,DF,Estudiantes,23,1999,7.9,2.41,1.52,0.76,1.39,0.25,1.14,2.91,39.1,1.77,0.89,0.00,0.89,0.76,3.16,2.15,0.00,https://fbref.com/en/players/e2d40bc5/Eros-Mancuso,e2d40bc5,Argentina Liga Profesional
447,Matías Mansilla,ARG,GK,CC Córdoba,26,1996,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.0,0.11,0.00,0.00,0.00,0.00,0.00,0.33,0.00,https://fbref.com/en/players/30c0c914/Matias-Mansilla,30c0c914,Argentina Liga Profesional
448,Zahir Mansilla,ARG,DF,Newell's OB,23,1999,11.1,,0.54,,,,,,,,,,,2.52,,,,https://fbref.com/en/players/488f3ee3/Zahir-Mansilla,488f3ee3,Argentina Liga Profesional
449,Juan Manuel García,ARG,"FW,MF",CA Huracán,30,1992,5.9,2.03,1.36,0.34,1.19,0.51,0.34,0.68,50.0,0.34,1.36,0.00,1.36,0.00,2.03,1.02,0.00,https://fbref.com/en/players/06f7516d/Juan-Manuel-Garcia,06f7516d,Argentina Liga Profesional
450,Juan Manuel Insaurralde,ARG,DF,Sarmiento,38,1984,23.8,0.92,0.67,0.71,0.17,0.04,0.50,0.67,75.0,0.17,0.97,0.71,0.25,0.46,1.39,5.63,0.00,https://fbref.com/en/players/deb82749/Juan-Manuel-Insaurralde,deb82749,Argentina Liga Profesional
451,Junior Marabel,PAR,FW,CA Unión,24,1998,6.5,1.08,0.31,0.92,0.15,0.00,0.15,1.08,14.3,0.92,0.46,0.15,0.31,0.00,1.08,1.08,0.00,https://fbref.com/en/players/47b94865/Junior-Marabel,47b94865,Argentina Liga Profesional
452,Rafael Marcelo Delgado,ARG,DF,Colón,33,1990,20.0,2.25,1.30,1.25,0.85,0.15,1.35,2.45,55.1,1.10,2.15,0.55,1.60,1.10,3.35,3.20,0.05,https://fbref.com/en/players/14cc32a6/Rafael-Marcelo-Delgado,14cc32a6,Argentina Liga Profesional
453,Leonardo Marchi,ARG,DF,Arsenal,26,1996,1.6,1.25,0.63,1.25,0.00,0.00,0.00,1.25,0.0,1.25,0.63,0.63,0.00,0.63,1.88,1.88,0.00,https://fbref.com/en/players/aa1f30ec/Leonardo-Marchi,aa1f30ec,Argentina Liga Profesional
454,Tomás Marchiori,ARG,GK,Tucumán,27,1995,27.0,0.04,0.04,0.04,0.00,0.00,0.04,0.04,100.0,0.00,0.00,0.00,0.00,0.00,0.04,0.22,0.07,https://fbref.com/en/players/1c00ff13/Tomas-Marchiori,1c00ff13,Argentina Liga Profesional
455,Sasha Marcich,ARG,"DF,MF",Platense,24,1998,21.1,2.32,1.33,1.28,0.57,0.47,1.18,2.18,54.3,1.00,1.52,0.38,1.14,0.62,2.94,2.99,0.00,https://fbref.com/en/players/6d8d706a/Sasha-Marcich,6d8d706a,Argentina Liga Profesional
456,Iván Marcone,ARG,MF,Independiente,32,1990,20.3,1.97,1.28,1.03,0.89,0.05,0.99,2.17,45.5,1.18,1.33,0.39,0.94,0.94,2.91,1.33,0.00,https://fbref.com/en/players/b14f755d/Ivan-Marcone,b14f755d,Argentina Liga Profesional
457,Gonzalo Marinelli,ARG,GK,Tigre,33,1989,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.0,0.08,0.00,0.00,0.00,0.08,0.08,0.36,0.28,https://fbref.com/en/players/d9caf300/Gonzalo-Marinelli,d9caf300,Argentina Liga Profesional
458,Gonzalo Maroni,ARG,"MF,FW",San Lorenzo,23,1999,4.4,0.68,0.68,0.45,0.23,0.00,0.23,1.36,16.7,1.14,0.91,0.00,0.91,0.00,0.68,0.68,0.00,https://fbref.com/en/players/e01ca8f4/Gonzalo-Maroni,e01ca8f4,Argentina Liga Profesional
459,Rodrigo Márquez,ARG,"FW,MF",Independiente,20,2002,3.0,1.33,0.33,0.67,0.67,0.00,0.33,1.00,33.3,0.67,1.00,0.33,0.67,0.00,1.33,0.67,0.00,https://fbref.com/en/players/ad6df5d4/Rodrigo-Marquez,ad6df5d4,Argentina Liga Profesional
460,Agustín Martegani,ARG,MF,San Lorenzo,22,2000,8.4,1.79,0.83,0.48,0.95,0.36,0.60,1.90,31.3,1.31,0.48,0.00,0.48,0.48,2.26,0.36,0.00,https://fbref.com/en/players/591bf874/Agustin-Martegani,591bf874,Argentina Liga Profesional
461,Alexis Martin Arias,ARG,GK,Argentinos Jun,30,1992,13.0,0.15,0.08,0.15,0.00,0.00,0.15,0.15,100.0,0.00,0.00,0.00,0.00,0.00,0.15,0.62,0.00,https://fbref.com/en/players/f2ba9b05/Alexis-Martin-Arias,f2ba9b05,Argentina Liga Profesional
462,Enzo Martín Roldán,ARG,MF,CA Unión,22,2000,16.5,1.82,1.03,1.03,0.73,0.06,0.67,1.64,40.7,0.97,1.15,0.18,0.97,1.52,3.33,0.85,0.00,https://fbref.com/en/players/cf89da0a/Enzo-Martin-Roldan,cf89da0a,Argentina Liga Profesional
463,Adrián Martínez,ARG,FW,Instituto Atlético Central Córdoba,30,1992,25.3,0.87,0.55,0.04,0.67,0.16,0.28,1.03,26.9,0.75,0.75,0.20,0.55,0.04,0.91,0.95,0.00,https://fbref.com/en/players/6c513f98/Adrian-Martinez,6c513f98,Argentina Liga Profesional
464,Brian Martínez,ARG,"FW,MF",Independiente,23,1999,12.0,,0.75,,,,,,,,,,,1.00,,,,https://fbref.com/en/players/c921e659/Brian-Martinez,c921e659,Argentina Liga Profesional
465,Damián Martínez,ARG,DF,Rosario Cent,33,1990,22.4,,1.43,,,,,,,,,,,0.98,,,,https://fbref.com/en/players/3fd3bf8a/Damian-Martinez,3fd3bf8a,Argentina Liga Profesional
466,David Martínez,,MF,Independiente,,,0.7,,7.14,,,,,,,,,,,1.43,,,,https://fbref.com/en/players/6b084305/David-Martinez,6b084305,Argentina Liga Profesional
467,Fernando Martínez,PAR,MF,Sarmiento,28,1994,16.3,2.39,1.66,1.10,0.98,0.31,1.04,2.70,38.6,1.66,1.53,0.61,0.92,1.53,3.93,1.66,0.00,https://fbref.com/en/players/949c2632/Fernando-Martinez,949c2632,Argentina Liga Profesional
468,Luca Martínez,MEX,FW,Rosario Cent,22,2001,1.7,,0.59,,,,,,,,,,,0.00,,,,https://fbref.com/en/players/9546e026/Luca-Martinez,9546e026,Argentina Liga Profesional
469,Ronaldo Martínez,PAR,"FW,MF",Platense,26,1996,16.4,0.79,0.49,0.24,0.43,0.12,0.24,1.28,19.0,1.04,0.67,0.24,0.43,0.67,1.46,1.52,0.00,https://fbref.com/en/players/278f93a4/Ronaldo-Martinez,278f93a4,Argentina Liga Profesional
470,Ángelo Martino,ARG,"DF,MF",Newell's OB,24,1998,8.6,1.86,1.16,1.28,0.23,0.35,0.70,1.05,66.7,0.35,1.86,0.70,1.16,2.56,4.42,1.63,0.00,https://fbref.com/en/players/3d0031f4/Angelo-Martino,3d0031f4,Argentina Liga Profesional
471,Ángelo Martino,ARG,DF,Talleres,24,1998,0.7,1.43,1.43,1.43,0.00,0.00,1.43,1.43,100.0,0.00,1.43,0.00,1.43,4.29,5.71,2.86,0.00,https://fbref.com/en/players/3d0031f4/Angelo-Martino,3d0031f4,Argentina Liga Profesional
472,Emmanuel Más,ARG,DF,Estudiantes,34,1989,11.8,1.78,1.19,1.02,0.59,0.17,1.27,2.12,60.0,0.85,1.02,0.34,0.68,0.68,2.46,1.69,0.08,https://fbref.com/en/players/b9385e1f/Emmanuel-Mas,b9385e1f,Argentina Liga Profesional
473,Diego Mastrángelo,ARG,DF,Gimnasia ELP,20,2002,1.2,1.67,1.67,0.83,0.83,0.00,0.83,2.50,33.3,1.67,3.33,2.50,0.83,3.33,5.00,5.00,0.00,https://fbref.com/en/players/4c73909e/Diego-Mastrangelo,4c73909e,Argentina Liga Profesional
474,Bruno Mastronicola,ARG,DF,Barracas Central,22,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,https://fbref.com/en/players/96352130/Bruno-Mastronicola,96352130,Argentina Liga Profesional
475,Facundo Mater,ARG,"MF,DF",Barracas Central,24,1998,20.9,2.63,1.72,1.29,0.72,0.62,1.72,3.49,49.3,1.77,1.29,0.05,1.24,0.91,3.54,1.77,0.00,https://fbref.com/en/players/d04ee029/Facundo-Mater,d04ee029,Argentina Liga Profesional
476,Guillermo Matías Fernández,ARG,MF,Boca Juniors,31,1991,19.5,2.15,1.33,0.92,1.08,0.15,1.08,2.72,39.6,1.64,1.38,0.41,0.97,1.03,3.18,0.92,0.05,https://fbref.com/en/players/24377e64/Guillermo-Matias-Fernandez,24377e64,Argentina Liga Profesional
477,Diego Matías Rodríguez,ARG,GK,Godoy Cruz,33,1989,26.0,0.08,0.08,0.08,0.00,0.00,0.04,0.04,100.0,0.00,0.04,0.00,0.04,0.04,0.12,0.42,0.08,https://fbref.com/en/players/19f4d2c0/Diego-Matias-Rodriguez,19f4d2c0,Argentina Liga Profesional
478,José Mauri,ITA,MF,Sarmiento,26,1996,1.1,6.36,4.55,3.64,2.73,0.00,1.82,1.82,100.0,0.00,1.82,1.82,0.00,0.91,7.27,2.73,0.00,https://fbref.com/en/players/644faf10/Jose-Mauri,644faf10,Argentina Liga Profesional
479,Walter Mazzantti,ARG,"FW,MF",CA Huracán,26,1996,11.4,1.58,0.96,0.61,0.70,0.26,0.53,2.54,20.7,2.02,3.07,0.18,2.89,0.53,2.11,0.18,0.00,https://fbref.com/en/players/55ce9bfd/Walter-Mazzantti,55ce9bfd,Argentina Liga Profesional
480,Alejandro Medina,ARG,GK,Arsenal,35,1987,27.0,,0.04,,,,,,,,,,,0.00,,,,https://fbref.com/en/players/43d66dad/Alejandro-Medina,43d66dad,Argentina Liga Profesional
481,Cristian Medina,ARG,"MF,FW",Boca Juniors,20,2002,14.7,2.24,1.29,0.82,1.02,0.41,1.22,2.52,48.6,1.29,0.95,0.07,0.88,0.34,2.59,0.61,0.00,https://fbref.com/en/players/5a0d551b/Cristian-Medina,5a0d551b,Argentina Liga Profesional
482,Sebastián Medina,ARG,MF,Tigre,22,2000,1.3,1.54,0.00,0.00,0.00,1.54,0.00,0.77,0.0,0.77,1.54,0.00,1.54,0.00,1.54,0.77,0.00,https://fbref.com/en/players/bd35fdf5/Sebastian-Medina,bd35fdf5,Argentina Liga Profesional
483,Lucas Melano,ARG,"FW,MF",Sarmiento,29,1993,12.1,1.65,1.24,0.50,0.91,0.25,0.41,0.74,55.6,0.33,0.58,0.25,0.33,0.33,1.98,0.33,0.00,https://fbref.com/en/players/d7cca61a/Lucas-Melano,d7cca61a,Argentina Liga Profesional
484,Santiago Mele,URU,GK,CA Unión,25,1997,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.06,https://fbref.com/en/players/62849d22/Santiago-Mele,62849d22,Argentina Liga Profesional
485,Juan Meli,ARG,DF,Godoy Cruz,22,2000,11.9,,1.01,,,,,,,,,,,1.68,,,,https://fbref.com/en/players/f0ce425d/Juan-Meli,f0ce425d,Argentina Liga Profesional
486,Matías Melluso,ARG,DF,Gimnasia ELP,24,1998,15.7,4.39,2.99,2.36,1.78,0.25,2.23,3.31,67.3,1.08,1.27,0.32,0.96,2.36,6.75,2.61,0.00,https://fbref.com/en/players/57afb75f/Matias-Melluso,57afb75f,Argentina Liga Profesional
487,Armando Méndez,URU,"DF,MF",Newell's OB,26,1996,7.8,1.92,1.28,1.28,0.38,0.26,1.41,2.05,68.8,0.64,1.15,0.13,1.03,0.51,2.44,0.64,0.00,https://fbref.com/en/players/5a39b971/Armando-Mendez,5a39b971,Argentina Liga Profesional
488,Emiliano Méndez,ARG,MF,Sarmiento,33,1989,21.1,3.22,1.99,1.47,1.66,0.09,1.28,3.27,39.1,1.99,1.47,0.52,0.95,1.23,4.45,2.27,0.00,https://fbref.com/en/players/9807164b/Emiliano-Mendez,9807164b,Argentina Liga Profesional
489,Mauro Méndez,URU,"FW,MF",Estudiantes,24,1999,8.2,0.37,0.12,0.12,0.24,0.00,0.12,0.61,20.0,0.49,0.73,0.00,0.73,0.00,0.37,0.37,0.00,https://fbref.com/en/players/12e579fa/Mauro-Mendez,12e579fa,Argentina Liga Profesional
490,Mateo Mendoza,ARG,DF,Godoy Cruz,18,2004,1.2,5.00,2.50,5.00,0.00,0.00,2.50,5.00,50.0,2.50,2.50,1.67,0.83,1.67,6.67,7.50,0.00,https://fbref.com/en/players/7b2c18c0/Mateo-Mendoza,7b2c18c0,Argentina Liga Profesional
491,Cristian Menéndez,ARG,FW,Tucumán,34,1988,4.2,0.48,0.48,0.24,0.24,0.00,0.00,0.48,0.0,0.48,1.19,0.48,0.71,0.48,0.95,0.48,0.00,https://fbref.com/en/players/879bb6ef/Cristian-Menendez,879bb6ef,Argentina Liga Profesional
492,Lucas Menossi,ARG,"MF,FW",Tigre,30,1992,16.9,1.83,1.07,0.59,0.83,0.41,1.07,2.72,39.1,1.66,1.30,0.06,1.24,1.01,2.84,0.53,0.06,https://fbref.com/en/players/428cb878/Lucas-Menossi,428cb878,Argentina Liga Profesional
493,Miguel Merentiel,URU,FW,Boca Juniors,26,1996,13.7,0.51,0.44,0.00,0.29,0.22,0.15,0.51,28.6,0.36,0.44,0.00,0.44,0.07,0.58,0.44,0.07,https://fbref.com/en/players/307224a2/Miguel-Merentiel,307224a2,Argentina Liga Profesional
494,Nicolás Meriano,ARG,DF,Club Atlético Belgrano,22,2000,17.4,1.49,0.92,1.15,0.29,0.06,0.75,1.55,48.1,0.80,1.38,0.46,0.92,1.55,3.05,4.08,0.00,https://fbref.com/en/players/9b0cafc4/Nicolas-Meriano,9b0cafc4,Argentina Liga Profesional
495,Lucas Merolla,ARG,DF,CA Huracán,27,1995,1.0,1.00,1.00,1.00,0.00,0.00,1.00,2.00,50.0,1.00,2.00,2.00,0.00,0.00,1.00,7.00,0.00,https://fbref.com/en/players/8302dba4/Lucas-Merolla,8302dba4,Argentina Liga Profesional
496,Mariano Meynier,ARG,FW,CA Unión,19,2003,0.9,3.33,2.22,1.11,2.22,0.00,1.11,3.33,33.3,2.22,0.00,0.00,0.00,0.00,3.33,2.22,0.00,https://fbref.com/en/players/da04c6a3/Mariano-Meynier,da04c6a3,Argentina Liga Profesional
497,Eric Meza,ARG,"DF,FW",Colón,23,1999,20.8,2.36,1.44,1.63,0.53,0.19,1.20,2.64,45.5,1.44,0.91,0.14,0.77,1.59,3.94,0.96,0.00,https://fbref.com/en/players/47171e2c/Eric-Meza,47171e2c,Argentina Liga Profesional
498,Sebastián Meza,ARG,GK,Sarmiento,22,2000,21.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.05,https://fbref.com/en/players/a3f3cf7a/Sebastian-Meza,a3f3cf7a,Argentina Liga Profesional
499,Luis Miguel Rodríguez,ARG,"MF,FW",CC Córdoba,38,1985,2.5,0.40,0.00,0.00,0.00,0.40,0.40,1.60,25.0,1.20,0.40,0.00,0.40,0.40,0.80,0.00,0.00,https://fbref.com/en/players/96d19d5b/Luis-Miguel-Rodriguez,96d19d5b,Argentina Liga Profesional
500,Pablo Minissale,ARG,DF,Argentinos Jun,22,2001,4.1,1.46,0.49,1.22,0.24,0.00,0.73,0.73,100.0,0.00,0.98,0.49,0.49,0.73,2.20,2.68,0.00,https://fbref.com/en/players/da17552e/Pablo-Minissale,da17552e,Argentina Liga Profesional
501,Mariano Miño,ARG,MF,Club Atlético Belgrano,28,1994,1.8,1.11,0.56,0.00,1.11,0.00,0.00,0.56,0.0,0.56,1.11,0.00,1.11,0.56,1.67,0.00,0.00,https://fbref.com/en/players/d56335c3/Mariano-Mino,d56335c3,Argentina Liga Profesional
502,Ignacio Miramon,ARG,MF,Gimnasia ELP,19,2003,18.8,3.51,2.87,1.86,1.44,0.21,1.65,3.40,48.4,1.76,1.44,0.21,1.22,0.90,4.41,1.06,0.00,https://fbref.com/en/players/e43a4083/Ignacio-Miramon,e43a4083,Argentina Liga Profesional
503,Juan Miritello,ARG,"FW,MF",Defensa y Just,23,1999,2.4,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.0,1.25,0.00,0.00,0.00,0.42,0.42,1.25,0.00,https://fbref.com/en/players/be06718c/Juan-Miritello,be06718c,Argentina Liga Profesional
504,Manuel Mónaco,,MF,Sarmiento,,,11.3,,0.97,,,,,,,,,,,0.27,,,,https://fbref.com/en/players/e3c45b18/Manuel-Monaco,e3c45b18,Argentina Liga Profesional
505,Alejo Monje,ARG,FW,Platense,21,2001,0.1,10.0,10.0,0.00,10.0,0.00,10.0,20.0,50.0,10.0,0.00,0.00,0.00,10.0,20.0,10.0,0.00,https://fbref.com/en/players/f336b129/Alejo-Monje,f336b129,Argentina Liga Profesional
506,Leonardo Monje,ARG,MF,Instituto Atlético Central Córdoba,20,2002,0.4,2.50,0.00,2.50,0.00,0.00,0.00,5.00,0.0,5.00,5.00,2.50,2.50,2.50,5.00,0.00,0.00,https://fbref.com/en/players/8e62c460/Leonardo-Monje,8e62c460,Argentina Liga Profesional
507,Lisandro Montenegro,ARG,MF,Newell's OB,19,2003,6.8,1.18,0.74,0.44,0.59,0.15,0.44,1.62,27.3,1.18,1.03,0.00,1.03,1.32,2.50,0.15,0.00,https://fbref.com/en/players/69b2dea5/Lisandro-Montenegro,69b2dea5,Argentina Liga Profesional
508,Lautaro Montoya,ARG,DF,Tigre,28,1994,8.5,0.71,0.35,0.47,0.12,0.12,0.35,2.35,15.0,2.00,1.76,0.59,1.18,1.53,2.24,2.35,0.00,https://fbref.com/en/players/94413ff0/Lautaro-Montoya,94413ff0,Argentina Liga Profesional
509,Walter Montoya,ARG,MF,Rosario Cent,29,1993,10.3,2.43,1.84,1.26,0.97,0.19,1.36,4.27,31.8,2.91,1.36,0.19,1.17,1.26,3.69,0.87,0.00,https://fbref.com/en/players/39e9c09a/Walter-Montoya,39e9c09a,Argentina Liga Profesional
