Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
228,Mateo Coronel,ARG,FW,Tucumán,24,1998,27,1937,72,79.7,21.5,1.16,76,0.28,0.09,20,0.00,1.37,0.93,1.02,-0.09,-0.09,-0.09,0.96,1.23,-0.27,-0.28,-0.28,https://fbref.com/en/players/52e8ada7/Mateo-Coronel,52e8ada7,Argentina Liga Profesional
229,Brandon Cortés,CHI,FW,Boca Juniors,21,2001,1,22,22,0.9,0.2,0.00,,0.00,5.00,22,40.0,1.00,5.00,0.00,5.00,+4.09,+3.79,4.00,0.50,4.00,+3.21,+3.19,https://fbref.com/en/players/81ebd2bc/Brandon-Cortes,81ebd2bc,Argentina Liga Profesional
230,Ismael Cortéz,ARG,MF,Rosario Cent,21,2002,11,409,37,16.8,4.5,0.67,90,0.44,1.78,18,3.56,2.09,1.78,0.67,1.11,+1.10,+1.01,,,,,,https://fbref.com/en/players/1baae639/Ismael-Cortez,1baae639,Argentina Liga Profesional
231,Claudio Corvalán,ARG,DF,CA Unión,33,1989,25,2225,89,91.6,24.7,1.01,89,0.97,0.00,,0.04,1.20,0.73,0.73,0.00,0.00,+2.63,0.83,1.00,-0.17,-0.17,+0.81,https://fbref.com/en/players/8cd70adc/Claudio-Corvalan,8cd70adc,Argentina Liga Profesional
232,Ayrton Costa,ARG,DF,Independiente,23,1999,24,2160,90,88.9,24.0,1.00,90,1.00,0.00,,0.00,1.13,0.92,1.17,-0.25,-0.25,+0.75,1.21,1.08,0.13,+0.13,+1.38,https://fbref.com/en/players/3f831989/Ayrton-Costa,3f831989,Argentina Liga Profesional
233,Ayrton Cougo,URU,"MF,DF",Sarmiento,26,1996,6,68,11,2.8,0.8,0.00,,0.00,7.50,11,15.0,1.29,1.25,2.50,-1.25,-1.32,-1.25,0.37,2.63,-2.13,-2.29,-2.06,https://fbref.com/en/players/312e0d77/Ayrton-Cougo,312e0d77,Argentina Liga Profesional
234,Thiago Cravero,,MF,Club Atlético Belgrano,,,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/00e81ca0/Thiago-Cravero,00e81ca0,Argentina Liga Profesional
235,Lucio Cruceño,ARG,DF,Godoy Cruz,16,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/99a2476a/Lucio-Cruceno,99a2476a,Argentina Liga Profesional
236,Juan Cruz Kaprof,ARG,"FW,MF",Sarmiento,27,1995,13,337,26,13.9,3.7,0.54,69,0.00,2.97,18,2.70,0.77,0.27,0.54,-0.27,-0.27,-0.18,0.73,1.24,-0.51,-0.51,-0.26,https://fbref.com/en/players/4b27cda8/Juan-Cruz-Kaprof,4b27cda8,Argentina Liga Profesional
237,Juan Cruz Komar,ARG,DF,Rosario Cent,26,1996,18,1065,59,43.8,11.8,0.93,87,0.85,0.59,15,0.76,1.67,1.36,1.02,0.34,+0.34,+0.14,1.01,1.13,-0.13,-0.12,-0.17,https://fbref.com/en/players/f4480f5b/Juan-Cruz-Komar,f4480f5b,Argentina Liga Profesional
238,Brian Cuello,ARG,MF,Instituto Atlético Central Córdoba,25,1997,24,1172,49,48.2,13.0,0.92,77,0.00,0.92,21,0.23,1.21,1.00,1.31,-0.31,-0.31,+0.19,,,,,,https://fbref.com/en/players/f22503a8/Brian-Cuello,f22503a8,Argentina Liga Profesional
239,Mauricio Cuero,COL,"MF,FW",Independiente,30,1993,11,405,37,16.7,4.5,0.67,64,0.00,1.78,27,0.44,1.09,0.89,1.33,-0.44,-0.44,-0.13,1.24,1.40,-0.16,-0.16,-0.17,https://fbref.com/en/players/7e03c92a/Mauricio-Cuero,7e03c92a,Argentina Liga Profesional
240,Juan Cuesta,COL,"MF,FW",Arsenal,20,2002,8,346,43,14.2,3.8,0.79,78,0.53,1.32,22,2.11,1.25,0.53,1.58,-1.05,-1.04,-0.52,1.32,2.11,-0.79,-0.78,-0.41,https://fbref.com/en/players/39c83069/Juan-Cuesta,39c83069,Argentina Liga Profesional
241,Justo D'Ángelo,ARG,MF,Independiente,22,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/a1133ab3/Justo-DAngelo,a1133ab3,Argentina Liga Profesional
242,Fernando Da Rosa,ARG,DF,Independiente,21,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,https://fbref.com/en/players/196f78bb/Fernando-Da-Rosa,196f78bb,Argentina Liga Profesional
243,Agustín Dáttola,ARG,DF,Barracas Central,23,1999,5,343,69,14.1,3.8,1.05,86,0.79,0.26,1,2.89,0.80,0.53,1.32,-0.79,-0.79,-0.70,,,,,,https://fbref.com/en/players/87d93221/Agustin-Dattola,87d93221,Argentina Liga Profesional
244,Jonathan David Gómez,ARG,MF,Racing Club,33,1989,24,1555,65,64.0,17.3,1.10,75,0.29,0.29,28,0.00,1.46,1.21,1.21,0.00,0.00,-0.10,0.94,1.18,-0.24,-0.24,-0.20,https://fbref.com/en/players/c911d311/Jonathan-David-Gomez,c911d311,Argentina Liga Profesional
245,Héctor David Martínez,PAR,DF,River Plate,25,1998,1,12,12,0.5,0.1,0.00,,0.00,10.0,12,20.0,1.00,10.0,10.0,0.00,0.00,-1.12,7.00,1.00,5.00,+4.07,+3.16,https://fbref.com/en/players/03d0ea9a/Hector-David-Martinez,03d0ea9a,Argentina Liga Profesional
246,Nicolás De La Cruz,URU,"MF,FW",River Plate,25,1997,17,1097,65,45.1,12.2,1.23,70,0.25,0.16,20,0.08,2.24,1.72,0.57,1.15,+1.15,+0.07,1.62,0.70,0.93,+0.93,0.00,https://fbref.com/en/players/8fda5c72/Nicolas-De-La-Cruz,8fda5c72,Argentina Liga Profesional
247,Hernán De La Fuente,ARG,DF,Tucumán,26,1997,10,574,57,23.6,6.4,1.09,76,0.47,0.47,14,2.66,0.90,0.31,1.72,-1.41,-1.41,-1.75,0.94,1.50,-0.58,-0.58,-0.47,https://fbref.com/en/players/035db54d/Hernan-De-La-Fuente,035db54d,Argentina Liga Profesional
248,Pedro De la Vega,ARG,FW,Lanús,21,2001,25,1955,78,80.5,21.7,1.06,82,0.32,0.09,32,0.00,1.64,1.11,0.83,0.28,+0.28,-0.67,1.15,0.88,0.27,+0.27,-0.29,https://fbref.com/en/players/ef6e8c5b/Pedro-De-la-Vega,ef6e8c5b,Argentina Liga Profesional
249,Ramiro Degregorio,ARG,FW,Racing Club,19,2003,1,6,6,0.2,0.1,0.00,,0.00,10.0,6,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,,,,,,https://fbref.com/en/players/24a3ab29/Ramiro-Degregorio,24a3ab29,Argentina Liga Profesional
250,Mateo Del Blanco,ARG,"DF,MF",CA Unión,19,2003,6,331,55,13.6,3.7,0.81,89,0.54,0.81,22,1.89,1.17,0.54,0.27,0.27,+0.27,+0.57,0.84,0.70,0.14,+0.14,+0.44,https://fbref.com/en/players/85e0feab/Mateo-Del-Blanco,85e0feab,Argentina Liga Profesional
251,Jonathan Dellarossa,ARG,MF,Instituto Atlético Central Córdoba,23,2000,1,9,9,0.4,0.1,0.00,,0.00,10.0,9,30.0,1.00,0.00,0.00,0.00,0.00,+0.41,,,,,,https://fbref.com/en/players/850f3b42/Jonathan-Dellarossa,850f3b42,Argentina Liga Profesional
252,Valentín Depietri,ARG,"FW,MF",Talleres,22,2000,16,526,33,21.6,5.8,1.03,51,0.00,1.72,22,0.86,1.81,1.38,1.03,0.34,+0.34,-0.46,1.36,1.09,0.28,+0.27,-0.40,https://fbref.com/en/players/d02cb5d7/Valentin-Depietri,d02cb5d7,Argentina Liga Profesional
253,Andrés Desábato,ARG,GK,Barracas Central,32,1990,24,2160,90,88.9,24.0,1.00,90,1.00,0.00,,0.00,1.29,0.88,1.00,-0.13,-0.12,+0.54,0.85,1.10,-0.25,-0.25,-0.24,https://fbref.com/en/players/bf3b5c92/Andres-Desabato,bf3b5c92,Argentina Liga Profesional
254,José Devecchi,ARG,GK,San Lorenzo,27,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/5d448a04/Jose-Devecchi,5d448a04,Argentina Liga Profesional
255,José Devecchi,ARG,GK,Sarmiento,27,1995,6,540,90,22.2,6.0,1.00,90,1.00,0.00,,3.33,0.33,0.17,1.33,-1.17,-1.17,-1.36,0.60,1.08,-0.50,-0.50,-0.27,https://fbref.com/en/players/5d448a04/Jose-Devecchi,5d448a04,Argentina Liga Profesional
256,Marco Di Cesare,ARG,DF,Argentinos Jun,22,2001,13,1091,84,44.9,12.1,0.99,87,0.91,0.08,45,1.16,1.46,1.16,0.66,0.50,+0.49,+0.29,1.35,1.08,0.26,+0.26,-0.42,https://fbref.com/en/players/28c96f20/Marco-Di-Cesare,28c96f20,Argentina Liga Profesional
257,Francisco Di Franco,ARG,"MF,DF",Tucumán,28,1995,18,494,27,20.3,5.5,0.91,72,0.00,2.36,10,1.64,1.72,0.36,0.91,-0.55,-0.55,-0.59,0.87,1.60,-0.73,-0.73,-0.64,https://fbref.com/en/players/356bf6af/Francisco-Di-Franco,356bf6af,Argentina Liga Profesional
258,Lautaro Di Lollo,ARG,DF,Boca Juniors,18,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,,https://fbref.com/en/players/7b58c3c3/Lautaro-Di-Lollo,7b58c3c3,Argentina Liga Profesional
259,Ramiro Di Luciano,ARG,DF,Banfield,19,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/881c8195/Ramiro-Di-Luciano,881c8195,Argentina Liga Profesional
260,Alan Di Pippa,ARG,MF,Banfield,22,2000,7,235,34,9.7,2.6,0.38,45,0.00,2.31,32,6.54,1.14,1.15,0.77,0.38,+0.38,+0.88,0.81,1.08,-0.27,-0.26,-0.32,https://fbref.com/en/players/12975989/Alan-Di-Pippa,12975989,Argentina Liga Profesional
261,Leonel Di Plácido,ARG,DF,Lanús,29,1994,2,154,77,6.3,1.7,1.18,77,0.59,0.00,,0.00,3.00,2.35,0.59,1.76,+1.75,+1.44,1.59,1.00,0.59,+0.59,+0.28,https://fbref.com/en/players/a5e7e6dd/Leonel-Di-Placido,a5e7e6dd,Argentina Liga Profesional
262,Lucas Diarte,ARG,DF,Club Atlético Belgrano,29,1993,20,973,49,40.0,10.8,0.93,72,0.46,0.93,25,0.56,1.50,0.65,0.83,-0.19,-0.18,+0.06,1.01,0.93,0.09,+0.09,+0.59,https://fbref.com/en/players/0e79a58c/Lucas-Diarte,0e79a58c,Argentina Liga Profesional
263,Enzo Díaz,ARG,DF,River Plate,27,1995,22,1869,85,76.9,20.8,0.96,90,0.96,0.10,35,0.05,2.27,1.83,0.67,1.15,+1.16,+0.19,1.82,0.76,1.06,+1.06,+0.57,https://fbref.com/en/players/411d2dc0/Enzo-Diaz,411d2dc0,Argentina Liga Profesional
264,Franco Díaz,ARG,MF,Platense,22,2000,23,1265,55,52.1,14.1,0.99,78,0.43,0.64,20,0.14,1.26,0.64,0.92,-0.28,-0.28,-0.36,0.65,1.04,-0.40,-0.40,-0.02,https://fbref.com/en/players/a8150001/Franco-Diaz,a8150001,Argentina Liga Profesional
265,Gabriel Díaz,ARG,"DF,MF",Sarmiento,22,2000,19,1455,77,59.9,16.2,1.05,82,0.62,0.12,29,0.12,1.05,0.99,0.93,0.06,+0.06,+0.43,1.13,1.20,-0.07,-0.07,+0.53,https://fbref.com/en/players/a6eff0a3/Gabriel-Diaz,a6eff0a3,Argentina Liga Profesional
266,Leandro Díaz,ARG,FW,Lanús,30,1992,24,2052,86,84.4,22.8,1.01,87,0.66,0.04,45,0.00,1.58,1.40,1.10,0.31,+0.31,-0.65,1.36,1.00,0.36,+0.35,+0.18,https://fbref.com/en/players/3fee512a/Leandro-Diaz,3fee512a,Argentina Liga Profesional
267,Paulo Díaz,CHI,DF,River Plate,28,1994,14,1140,81,46.9,12.7,1.02,85,0.94,0.08,38,0.31,2.64,2.13,0.47,1.65,+1.66,+1.03,2.28,0.65,1.63,+1.54,+1.21,https://fbref.com/en/players/3906e923/Paulo-Diaz,3906e923,Argentina Liga Profesional
268,Willer Ditta,COL,DF,Newell's OB,26,1997,17,1454,86,59.8,16.2,1.05,86,0.93,0.00,,0.00,1.53,0.74,0.74,0.00,0.00,0.00,0.93,0.96,-0.04,-0.03,+0.03,https://fbref.com/en/players/95c2f969/Willer-Ditta,95c2f969,Argentina Liga Profesional
269,Jerónimo Domina,ARG,FW,CA Unión,17,2005,21,1150,55,47.3,12.8,1.02,78,0.23,0.63,16,0.31,1.14,0.70,0.70,0.00,0.00,+0.42,0.73,1.08,-0.35,-0.35,-0.20,https://fbref.com/en/players/25da3c90/Jeronimo-Domina,25da3c90,Argentina Liga Profesional
270,Alexis Dominguez,ARG,FW,Barracas Central,26,1996,17,752,44,30.9,8.4,0.95,66,0.00,1.07,25,0.95,1.59,0.36,0.24,0.12,+0.12,+0.44,0.51,0.80,-0.29,-0.29,-0.09,https://fbref.com/en/players/55facc6c/Alexis-Dominguez,55facc6c,Argentina Liga Profesional
271,Benjamín Domínguez,ARG,FW,Gimnasia ELP,19,2003,15,1142,76,47.0,12.7,1.10,79,0.47,0.08,34,0.16,0.80,0.79,1.57,-0.79,-0.79,-0.51,1.10,0.96,0.14,+0.14,+0.58,https://fbref.com/en/players/a83b47fa/Benjamin-Dominguez,a83b47fa,Argentina Liga Profesional
272,Fabricio Domínguez,URU,"MF,DF",Argentinos Jun,24,1998,19,771,41,31.7,8.6,0.93,59,0.00,1.28,27,0.93,1.47,1.16,1.16,0.00,0.00,-0.49,1.33,0.87,0.45,+0.46,-0.06,https://fbref.com/en/players/2798cc56/Fabricio-Dominguez,2798cc56,Argentina Liga Profesional
273,Jose Domínguez,PAR,DF,Lanús,26,1996,13,1143,88,47.0,12.7,1.02,88,0.94,0.00,,0.24,1.69,1.65,1.02,0.63,+0.63,+0.42,1.48,1.16,0.32,+0.32,-0.01,https://fbref.com/en/players/97d24b73/Jose-Dominguez,97d24b73,Argentina Liga Profesional
274,Alejandro Donatti,ARG,DF,Sarmiento,36,1986,17,1080,64,44.4,12.0,1.08,78,0.67,0.33,15,0.00,1.12,0.58,0.75,-0.17,-0.17,-0.10,0.91,1.31,-0.40,-0.40,-0.20,https://fbref.com/en/players/74ebe778/Alejandro-Donatti,74ebe778,Argentina Liga Profesional
275,Mauricio Duarte,COL,DF,CC Córdoba,30,1992,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/0e9284fe/Mauricio-Duarte,0e9284fe,Argentina Liga Profesional
276,Nazareno Durán,ARG,,CA Huracán,18,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/7079cb81/Nazareno-Duran,7079cb81,Argentina Liga Profesional
277,Tomás Durso,ARG,GK,Gimnasia ELP,23,1999,26,2340,90,96.3,26.0,1.00,90,1.00,0.00,,0.04,1.15,0.92,1.35,-0.42,-0.42,+2.58,1.06,1.17,-0.11,-0.11,+1.54,https://fbref.com/en/players/a7245aa0/Tomas-Durso,a7245aa0,Argentina Liga Profesional
278,Facundo Echevarría,ARG,FW,Defensa y Just,20,2002,2,44,22,1.8,0.5,0.00,,0.00,4.00,22,0.00,1.50,2.00,4.00,-2.00,-2.05,-2.57,0.20,3.00,-3.00,-3.03,-3.22,https://fbref.com/en/players/5d78e702/Facundo-Echevarria,5d78e702,Argentina Liga Profesional
279,Claudio Echeverri,ARG,"MF,DF",River Plate,17,2006,4,75,19,3.1,0.8,0.00,,0.00,5.00,19,7.50,2.50,3.75,3.75,0.00,0.00,-1.15,1.75,2.25,-0.37,-0.40,-1.37,https://fbref.com/en/players/49a605df/Claudio-Echeverri,49a605df,Argentina Liga Profesional
280,Marcos Echeverría,ARG,FW,Banfield,19,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/72582844/Marcos-Echeverria,72582844,Argentina Liga Profesional
281,Jorge Eduardo Recalde,PAR,FW,Newell's OB,30,1992,25,1835,73,75.5,20.4,0.98,86,0.64,0.25,22,0.05,1.24,0.83,0.88,-0.05,-0.05,-0.20,0.88,0.96,-0.08,-0.08,-0.14,https://fbref.com/en/players/8690c0b1/Jorge-Eduardo-Recalde,8690c0b1,Argentina Liga Profesional
282,Jalil Elías,ARG,MF,San Lorenzo,26,1996,25,2086,83,85.8,23.2,1.03,86,0.95,0.04,29,0.00,1.68,0.91,0.52,0.39,+0.39,+0.13,1.09,0.67,0.42,+0.42,+1.25,https://fbref.com/en/players/ffab97dd/Jalil-Elias,ffab97dd,Argentina Liga Profesional
283,Edgar Elizalde,URU,DF,Independiente,22,2000,15,1131,75,46.5,12.6,1.03,84,0.87,0.16,22,0.48,1.13,0.71,1.27,-0.56,-0.56,-0.42,0.94,0.97,-0.03,-0.03,-0.02,https://fbref.com/en/players/f2950f57/Edgar-Elizalde,f2950f57,Argentina Liga Profesional
284,Joaquín Enrico,ARG,GK,Colón,21,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/39c4d576/Joaquin-Enrico,39c4d576,Argentina Liga Profesional
285,Guillermo Enrique,ARG,DF,Gimnasia ELP,22,2000,17,1230,72,50.6,13.7,1.09,81,0.80,0.15,9,0.29,0.94,0.58,1.31,-0.73,-0.73,-0.43,0.93,1.20,-0.26,-0.26,-0.20,https://fbref.com/en/players/4d26ae2d/Guillermo-Enrique,4d26ae2d,Argentina Liga Profesional
286,Lautaro Escalante,ARG,MF,Defensa y Just,23,1999,20,639,32,26.3,7.1,0.99,59,0.00,1.83,18,0.70,1.85,1.27,0.56,0.70,+0.70,+0.30,1.66,1.20,0.46,+0.47,+0.46,https://fbref.com/en/players/d4032251/Lautaro-Escalante,d4032251,Argentina Liga Profesional
287,Lucas Escobar,ARG,GK,Defensa y Just,20,2002,0,,,,,0,,0,0,,11,,,,,,,,,,,,https://fbref.com/en/players/7c8cbccf/Lucas-Escobar,7c8cbccf,Argentina Liga Profesional
288,Julián Eseiza,ARG,"DF,MF",Godoy Cruz,20,2002,10,175,18,7.2,1.9,0.00,,0.00,5.26,18,6.84,1.40,1.58,1.58,0.00,0.00,-0.20,2.00,1.74,0.32,+0.30,+0.47,https://fbref.com/en/players/0757e74b/Julian-Eseiza,0757e74b,Argentina Liga Profesional
289,Leandro Espejo,ARG,MF,Defensa y Just,21,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/c24c5464/Leandro-Espejo,c24c5464,Argentina Liga Profesional
290,Matias Espíndola,ARG,DF,Tigre,19,2003,0,,,,,0,,0,0,,11,,,,,,,,,,,,https://fbref.com/en/players/70be6ae2/Matias-Espindola,70be6ae2,Argentina Liga Profesional
291,Marcelo Esponda,ARG,MF,Newell's OB,20,2003,1,9,9,0.4,0.1,0.00,,0.00,10.0,9,130.0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,-0.14,https://fbref.com/en/players/e7bc6a66/Marcelo-Esponda,e7bc6a66,Argentina Liga Profesional
292,Lucas Esquivel,ARG,DF,CA Unión,21,2001,12,1035,86,42.6,11.5,0.96,90,0.96,0.09,45,0.35,0.75,0.52,1.39,-0.87,-0.87,-1.13,0.73,1.48,-0.74,-0.74,-0.87,https://fbref.com/en/players/404169c2/Lucas-Esquivel,404169c2,Argentina Liga Profesional
293,Matías Esquivel,ARG,"MF,FW",Lanús,23,1999,25,1280,51,52.7,14.2,1.06,72,0.07,0.70,21,0.07,1.68,1.27,0.77,0.49,+0.49,+0.18,1.09,0.94,0.15,+0.15,-0.37,https://fbref.com/en/players/fdfee538/Matias-Esquivel,fdfee538,Argentina Liga Profesional
294,Marcelo Estigarribia,ARG,FW,Tucumán,27,1995,25,1737,69,71.5,19.3,1.14,76,0.16,0.16,23,0.00,1.44,0.93,0.78,0.16,+0.16,+0.80,1.02,1.11,-0.09,-0.09,+0.44,https://fbref.com/en/players/d535f426/Marcelo-Estigarribia,d535f426,Argentina Liga Profesional
295,Yair Ezequiel Arismendi,ARG,MF,Sarmiento,24,1998,2,115,58,4.7,1.3,0.77,41,0.00,0.77,74,0.00,1.50,3.08,2.31,0.77,+0.78,+0.94,,,,,,https://fbref.com/en/players/9438188a/Yair-Ezequiel-Arismendi,9438188a,Argentina Liga Profesional
296,Gonzalo Ezequiel González,ARG,FW,Gimnasia ELP,27,1995,1,53,53,2.2,0.6,1.67,53,0.00,0.00,,5.00,3.00,0.00,0.00,0.00,0.00,+0.53,,,,,,https://fbref.com/en/players/c5282c88/Gonzalo-Ezequiel-Gonzalez,c5282c88,Argentina Liga Profesional
297,Frank Fabra,COL,DF,Boca Juniors,31,1991,18,1391,77,57.2,15.5,0.97,86,0.77,0.19,35,0.06,1.83,1.42,0.58,0.84,+0.84,+1.19,1.37,1.03,0.34,+0.34,+0.69,https://fbref.com/en/players/feccb595/Frank-Fabra,feccb595,Argentina Liga Profesional
298,Francisco Facello,ARG,DF,Club Atlético Belgrano,20,2003,1,20,20,0.8,0.2,0.00,,0.00,5.00,20,0.00,1.00,0.00,0.00,0.00,0.00,+0.22,1.00,0.50,0.50,+0.45,+0.72,https://fbref.com/en/players/982c96ca/Francisco-Facello,982c96ca,Argentina Liga Profesional
299,Kevin Facundo Gutiérrez,ARG,MF,Defensa y Just,25,1997,24,1966,82,80.9,21.8,1.06,84,0.50,0.05,45,0.00,1.67,1.24,0.78,0.46,+0.46,-0.12,1.26,1.15,0.11,+0.11,-0.11,https://fbref.com/en/players/b9412d9e/Kevin-Facundo-Gutierrez,b9412d9e,Argentina Liga Profesional
300,Facundo Farías,ARG,"FW,MF",Colón,20,2002,8,456,57,18.8,5.1,0.98,83,0.39,0.59,14,0.20,0.88,0.20,1.57,-1.37,-1.38,-1.11,0.78,1.59,-0.80,-0.80,-0.47,https://fbref.com/en/players/8863ae75/Facundo-Farias,8863ae75,Argentina Liga Profesional
301,Franco Farías,ARG,MF,Barracas Central,20,2002,5,118,24,4.9,1.3,0.00,,0.00,3.85,24,6.92,0.60,2.31,0.77,1.54,+1.53,+1.80,,,,,,https://fbref.com/en/players/6c3e094c/Franco-Farias,6c3e094c,Argentina Liga Profesional
302,Brian Farioli,ARG,"MF,FW",CC Córdoba,24,1998,26,1804,69,74.2,20.0,1.15,74,0.25,0.15,36,0.00,1.12,0.70,1.05,-0.35,-0.35,+0.08,0.89,1.22,-0.33,-0.33,+0.28,https://fbref.com/en/players/acbef1bb/Brian-Farioli,acbef1bb,Argentina Liga Profesional
303,Federico Fattori,ARG,MF,CA Huracán,30,1992,20,1650,83,67.9,18.3,1.04,86,0.82,0.05,18,0.11,0.90,0.77,1.26,-0.49,-0.49,-0.26,0.83,0.93,-0.10,-0.10,-0.37,https://fbref.com/en/players/80373bb5/Federico-Fattori,80373bb5,Argentina Liga Profesional
304,Lautaro Fedele,ARG,FW,Defensa y Just,21,2001,1,12,12,0.5,0.1,0.00,,0.00,10.0,12,80.0,0.00,0.00,10.0,-10.00,-7.50,-8.02,0.00,6.00,-6.00,-4.68,-4.83,https://fbref.com/en/players/4ddb902c/Lautaro-Fedele,4ddb902c,Argentina Liga Profesional
305,Andrés Felipe Amaya,COL,"FW,MF",Club Atlético Belgrano,21,2001,1,26,26,1.1,0.3,0.00,,0.00,3.33,26,53.3,1.00,0.00,0.00,0.00,0.00,+0.22,,,,,,https://fbref.com/en/players/2f29cfe8/Andres-Felipe-Amaya,2f29cfe8,Argentina Liga Profesional
306,Nicolás Femia,ARG,"MF,FW",Sarmiento,26,1996,2,15,8,0.6,0.2,0.00,,0.00,10.0,8,35.0,2.00,10.0,0.00,10.0,+12.00,+12.19,7.50,1.00,6.50,+7.32,+7.66,https://fbref.com/en/players/762fa3e3/Nicolas-Femia,762fa3e3,Argentina Liga Profesional
307,Damián Fernández,ARG,"MF,DF",Vélez Sarsfield,22,2001,9,546,61,22.5,6.1,1.15,77,0.49,0.33,2,2.30,1.22,0.49,0.82,-0.33,-0.33,-0.28,0.70,0.87,-0.16,-0.17,-0.17,https://fbref.com/en/players/a15750e1/Damian-Fernandez,a15750e1,Argentina Liga Profesional
308,Ignacio Fernández,ARG,MF,Boca Juniors,20,2002,19,976,51,40.2,10.8,0.93,74,0.28,0.83,27,0.19,1.68,1.20,1.02,0.19,+0.18,-0.25,1.18,0.82,0.35,+0.35,+0.50,https://fbref.com/en/players/319857df/Ignacio-Fernandez,319857df,Argentina Liga Profesional
309,Ignacio Fernández,ARG,"MF,FW",River Plate,33,1990,24,1786,74,73.5,19.8,1.11,78,0.25,0.10,33,0.10,2.33,1.77,0.56,1.21,+1.21,+0.37,1.71,0.71,1.00,+0.97,+0.16,https://fbref.com/en/players/97a17c0b/Ignacio-Fernandez,97a17c0b,Argentina Liga Profesional
310,Julián Fernández,ARG,MF,Lanús,27,1995,22,1029,47,42.3,11.4,0.79,85,0.53,1.14,20,0.18,1.82,1.23,0.96,0.26,+0.26,-0.25,,,,,,https://fbref.com/en/players/88d268c8/Julian-Fernandez,88d268c8,Argentina Liga Profesional
311,Julián Fernández,ARG,"FW,MF",Vélez Sarsfield,19,2004,20,639,32,26.3,7.1,0.85,70,0.00,1.97,16,0.70,0.90,1.55,1.55,0.00,0.00,+0.15,1.15,1.38,-0.23,-0.22,-0.25,https://fbref.com/en/players/83572e83/Julian-Fernandez,83572e83,Argentina Liga Profesional
312,Nicolás Fernández,ARG,FW,Defensa y Just,26,1996,26,2124,82,87.4,23.6,1.06,84,0.42,0.04,28,0.00,1.69,1.40,0.89,0.51,+0.51,+0.21,1.36,1.20,0.16,+0.16,+0.20,https://fbref.com/en/players/31d73bbd/Nicolas-Fernandez,31d73bbd,Argentina Liga Profesional
313,Nicolás Fernández,ARG,"DF,FW",Estudiantes,20,2002,2,97,49,4.0,1.1,0.91,77,0.00,0.91,20,0.91,1.50,0.91,3.64,-2.73,-2.78,-3.32,1.09,2.45,-1.36,-1.43,-1.86,https://fbref.com/en/players/1531aff8/Nicolas-Fernandez,1531aff8,Argentina Liga Profesional
314,Román Fernández,ARG,FW,Racing Club,17,2005,3,34,11,1.4,0.4,0.00,,0.00,7.50,11,10.0,0.00,2.50,2.50,0.00,0.00,-0.04,1.50,5.50,-4.00,-4.20,-4.08,https://fbref.com/en/players/472241f4/Roman-Fernandez,472241f4,Argentina Liga Profesional
315,Santiago Fernández,ARG,DF,Talleres,17,2005,0,,,,,0,,0,0,,8,,,,,,,,,,,,https://fbref.com/en/players/8c6fe2bf/Santiago-Fernandez,8c6fe2bf,Argentina Liga Profesional
316,Thiago Fernández,ARG,"FW,MF",Vélez Sarsfield,18,2004,3,120,40,4.9,1.3,0.77,69,0.00,1.54,26,8.46,0.00,0.00,1.54,-1.54,-1.50,-1.46,0.54,0.92,-0.38,-0.40,-0.38,https://fbref.com/en/players/00322f0d/Thiago-Fernandez,00322f0d,Argentina Liga Profesional
317,Tomás Fernández,ARG,DF,Tigre,19,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/4292d55e/Tomas-Fernandez,4292d55e,Argentina Liga Profesional
318,Tomás Fernández,ARG,DF,Gimnasia ELP,23,1999,1,17,17,0.7,0.2,0.00,,0.00,5.00,17,20.0,0.00,0.00,0.00,0.00,0.00,+0.52,1.50,0.00,1.50,+1.53,+1.71,https://fbref.com/en/players/d8e12d99/Tomas-Fernandez,d8e12d99,Argentina Liga Profesional
