Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-05-24,21:30,Libertadores,Group stage,Wed,Away,D,0,0,ar Argentinos Jun,0.4,0.5,40,21830.0,Gil,4-4-2,Carlos Ortega,Match Report,
2023-05-28,16:00,Série A,Matchweek 8,Sun,Home,W,2,0,Fluminense,1.4,1.3,30,34624.0,Cássio,4-4-2,Leandro Pedro Vuaden,Match Report,
2023-06-03,18:30,Série A,Matchweek 9,Sat,Away,L,0,2,América (MG),1.2,1.4,70,6701.0,Cássio,3-4-3,Anderson Daronco,Match Report,
2023-06-07,17:00,Libertadores,Group stage,Wed,Away,L,0,3,ec Independiente,0.2,1.3,45,,Cássio,3-4-1-2,Alexis Herrera,Match Report,
2023-06-10,18:30,Série A,Matchweek 10,Sat,Home,D,1,1,Cuiabá,1.4,0.7,61,40512.0,Cássio,3-4-1-2,André Luiz Skettino Policarpo Bento,Match Report,
2023-06-21,20:00,Série A,Matchweek 11,Wed,Away,W,2,0,Santos,1.3,0.8,49,12499.0,Cássio,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2023-06-24,16:00,Série A,Matchweek 12,Sat,Away,L,0,1,Ath Paranaense,0.9,2.7,65,30144.0,Cássio,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,
2023-06-28,21:30,Libertadores,Group stage,Wed,Home,W,3,0,uy Liverpool,2.9,1.6,61,,Fábio Santos,4-1-4-1,Ángel Arteaga,Match Report,
2023-07-02,11:00,Série A,Matchweek 13,Sun,Home,L,0,1,Bragantino,0.6,0.9,42,42404.0,Cássio,4-3-3,Edina Alves Batista,Match Report,
2023-07-08,18:30,Série A,Matchweek 14,Sat,Away,W,1,0,Atlético Mineiro,0.8,1.4,41,21086.0,Cássio,5-3-2,Rodrigo José Pereira de Lima,Match Report,
2023-07-11,21:30,Sudamericana,Knockout round play-offs,Tue,Home,W,1,0,pe Universitario,,,66,,Giuliano de Paula,4-3-3,Jesús Valenzuela,Match Report,Leg 1 of 2
2023-07-18,19:30,Sudamericana,Knockout round play-offs,Tue,Away,W,2,1,pe Universitario,,,45,46811.0,Giuliano de Paula,5-3-2,Wilmar Roldán,Match Report,Leg 2 of 2; Corinthians won
2023-07-22,18:30,Série A,Matchweek 16,Sat,Away,D,0,0,Bahia,0.1,1.4,41,43716.0,Cássio,3-4-3,André Luiz Skettino Policarpo Bento,Match Report,
2023-07-29,18:30,Série A,Matchweek 17,Sat,Home,W,3,1,Vasco da Gama,1.3,1.7,55,,Cássio,4-3-3,Leandro Pedro Vuaden,Match Report,
2023-08-01,21:30,Sudamericana,Round of 16,Tue,Home,W,2,1,ar Newell's OB,,,56,,Cássio,4-3-3,Gustavo Tejera,Match Report,Leg 1 of 2
2023-08-05,18:30,Série A,Matchweek 18,Sat,Away,D,2,2,Internacional,1.1,1.5,45,22509.0,Cássio,4-3-3,Wagner do Nascimento Magalhães,Match Report,
2023-08-08,21:30,Sudamericana,Round of 16,Tue,Away,D,0,0,ar Newell's OB,,,42,,Cássio,4-3-3,Andrés Rojas,Match Report,Leg 2 of 2; Corinthians won
2023-08-13,16:00,Série A,Matchweek 19,Sun,Home,W,3,1,Coritiba,2.4,0.8,54,42171.0,Cássio,4-2-3-1,Ramon Abatti Abel,Match Report,
2023-08-19,21:00,Série A,Matchweek 20,Sat,Away,D,1,1,Cruzeiro,0.6,2.0,55,36202.0,Cássio,4-3-3,Rafael Rodrigo Klein,Match Report,
2023-08-22,21:30,Sudamericana,Quarter-finals,Tue,Home,W,1,0,ar Estudiantes,,,45,35572.0,Cássio,4-2-3-1,Jesús Valenzuela,Match Report,Leg 1 of 2
2023-08-26,21:00,Série A,Matchweek 21,Sat,Home,D,1,1,Goiás,1.0,1.8,65,37316.0,Cássio,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,
2023-08-29,21:30,Sudamericana,Quarter-finals,Tue,Away,L,0 (3),1 (2),ar Estudiantes,,,37,23082.0,Cássio,4-2-3-1,Wilmar Roldán,Match Report,Leg 2 of 2; Corinthians won; Corinthians won on penalty kicks following extra time
2023-09-03,16:00,Série A,Matchweek 22,Sun,Home,D,0,0,Palmeiras,0.8,0.7,43,44371.0,Cássio,4-2-3-1,Anderson Daronco,Match Report,
2023-09-14,19:00,Série A,Matchweek 23,Thu,Away,L,1,2,Fortaleza,0.4,2.6,48,32690.0,Cássio,3-4-1-2,Rodrigo José Pereira de Lima,Match Report,
2023-09-18,21:00,Série A,Matchweek 15,Mon,Home,D,4,4,Grêmio,1.8,1.1,54,35796.0,Cássio,4-1-4-1,Wilton Sampaio,Match Report,
2023-09-22,20:00,Série A,Matchweek 24,Fri,Home,W,1,0,Botafogo (RJ),1.1,0.5,66,37237.0,Cássio,4-2-3-1,Paulo Zanovelli,Match Report,
2023-09-26,21:30,Sudamericana,Semi-finals,Tue,Home,D,1,1,br Fortaleza,,,68,42196.0,Cássio,4-1-4-1,Esteban Ostojich,Match Report,Leg 1 of 2
2023-09-30,18:30,Série A,Matchweek 25,Sat,Away,L,1,2,São Paulo,0.2,2.3,46,56735.0,Cássio,4-2-3-1,Flavio de Souza,Match Report,
2023-10-03,21:30,Sudamericana,Semi-finals,Tue,Away,L,0,2,br Fortaleza,,,58,60151.0,Cássio,4-1-4-1,Andrés Rojas,Match Report,Leg 2 of 2; Fortaleza won
2023-10-07,21:00,Série A,Matchweek 26,Sat,Home,D,1,1,Flamengo,1.0,0.9,43,40800.0,Cássio,4-2-3-1,Anderson Daronco,Match Report,
2023-10-19,21:30,Série A,Matchweek 27,Thu,Away,D,3,3,Fluminense,2.1,1.9,25,35096.0,Cássio,4-1-4-1,Paulo Zanovelli,Match Report,
2023-10-22,18:30,Série A,Matchweek 28,Sun,Home,D,1,1,América (MG),1.3,0.7,70,38121.0,Cássio,4-1-4-1,Yuri Elino Ferreira da Cruz,Match Report,
2023-10-25,20:30,Série A,Matchweek 29,Wed,Away,W,1,0,Cuiabá,1.4,0.6,51,36620.0,Cássio,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,
2023-10-29,18:30,Série A,Matchweek 30,Sun,Home,D,1,1,Santos,1.2,1.3,61,42248.0,Cássio,4-2-3-1,Anderson Daronco,Match Report,
2023-11-01,19:00,Série A,Matchweek 31,Wed,Home,W,1,0,Ath Paranaense,1.0,0.8,45,29870.0,Cássio,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2023-11-05,16:00,Série A,Matchweek 32,Sun,Away,L,0,1,Bragantino,0.3,1.1,46,10797.0,Cássio,4-2-3-1,Raphael Claus,Match Report,
2023-11-09,19:00,Série A,Matchweek 33,Thu,Home,D,1,1,Atlético Mineiro,1.5,1.1,40,30348.0,Cássio,4-2-3-1,Braulio da Silva Machado,Match Report,
2023-11-12,16:00,Série A,Matchweek 34,Sun,Away,W,1,0,Grêmio,0.6,1.4,27,49459.0,Cássio,3-4-1-2,Rodrigo José Pereira de Lima,Match Report,
2023-11-24,21:00,Série A,Matchweek 35,Fri,Home,L,1,5,Bahia,0.9,2.7,65,39403.0,Cássio,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2023-11-28,21:30,Série A,Matchweek 36,Tue,Away,W,4,2,Vasco da Gama,1.4,1.4,47,20220.0,Cássio,4-2-3-1,Savio Pereira,Match Report,
2023-12-02,18:00,Série A,Matchweek 37,Sat,Home,L,1,2,Internacional,1.8,1.0,50,40583.0,Fábio Santos,4-4-2,Caio Max Augusto Vieira,Match Report,
2023-12-06,21:30,Série A,Matchweek 38,Wed,Away,W,2,0,Coritiba,0.9,0.6,55,,Gil,4-3-3,Jonathan Benkenstein Pinheiro,Match Report,
