Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-07-29,15:00,Primera Div,Matchweek 27,Sat,Away,D,0,0,Sarmiento,0.6,0.9,54,,Facundo Cambeses,4-1-4-1,Silvio Trucco,Match Report,
2023-08-21,18:00,Copa de la Liga Profesional,Group stage,Mon,Away,L,0,2,CA Huracán,0.1,2.0,34,,Facundo Cambeses,4-1-4-1,Ariel Penel,Match Report,
2023-08-28,20:00,Copa de la Liga Profesional,Group stage,Mon,Home,W,3,0,Rosario Cent,1.4,1.1,39,,Facundo Cambeses,4-4-2,Fernando Espinoza,Match Report,
2023-09-03,14:00,Copa de la Liga Profesional,Group stage,Sun,Away,W,1,0,Instituto Atlético Central Córdoba,0.9,1.1,34,,Facundo Cambeses,4-4-2,Andrés Merlos,Match Report,
2023-09-15,21:00,Copa de la Liga Profesional,Group stage,Fri,Home,L,0,1,Argentinos Jun,0.4,0.9,33,,Facundo Cambeses,4-3-3,Carlos Gareano,Match Report,
2023-09-20,16:00,Copa de la Liga Profesional,Group stage,Wed,Away,L,0,1,Barracas Central,0.5,0.8,55,,Facundo Cambeses,4-2-3-1,Ariel Penel,Match Report,
2023-09-24,21:00,Copa de la Liga Profesional,Group stage,Sun,Home,D,1,1,River Plate,1.6,1.6,36,,Facundo Cambeses,4-1-4-1,Leandro Rey Hilfer,Match Report,
2023-09-30,21:30,Copa de la Liga Profesional,Group stage,Sat,Home,W,1,0,Lanús,0.6,0.4,38,,Facundo Cambeses,4-1-4-1,Nicolás Ramírez,Match Report,
2023-10-09,18:00,Copa de la Liga Profesional,Group stage,Mon,Away,D,0,0,Arsenal,0.5,0.2,51,,Facundo Cambeses,4-1-4-1,Sebastían Zunino,Match Report,
2023-10-16,16:00,Copa de la Liga Profesional,Group stage,Mon,Home,D,0,0,Tucumán,0.4,0.8,51,,Facundo Cambeses,4-1-4-1,Darío Herrera,Match Report,
2023-10-23,21:00,Copa de la Liga Profesional,Group stage,Mon,Away,W,1,0,Vélez Sarsfield,0.5,0.3,35,,Alejandro Maciel,4-1-4-1,Yael Falcón,Match Report,
2023-10-30,16:00,Copa de la Liga Profesional,Group stage,Mon,Away,D,0,0,Talleres,0.8,1.1,35,,Facundo Cambeses,4-1-4-1,Carlos Gareano,Match Report,
2023-11-06,21:00,Copa de la Liga Profesional,Group stage,Mon,Home,W,2,1,Colón,2.1,0.9,47,,Facundo Cambeses,4-1-4-1,Pablo Dóvalo,Match Report,
2023-11-12,19:00,Copa de la Liga Profesional,Group stage,Sun,Away,D,0,0,Independiente,0.7,0.4,30,,Facundo Cambeses,4-1-4-1,Nicolás Lamolina,Match Report,
2023-11-25,18:00,Copa de la Liga Profesional,Group stage,Sat,Home,W,2,0,Gimnasia ELP,0.7,0.6,53,,Facundo Cambeses,4-1-4-1,Facundo Tello,Match Report,
2023-12-02,21:30,Copa de la Liga Profesional,Quarter-finals,Sat,Away,D,0 (3),0 (5),Godoy Cruz,0.2,0.4,37,,Facundo Cambeses,4-1-4-1,Hernán Mastrángelo,Match Report,Godoy Cruz won on penalty kicks following extra time
