Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
194,Anderson Jesus,BRA,DF,Vizela,28-312,1995,15.9,1.01,0.88,0.88,0.13,0.00,0.69,1.38,50.0,0.69,1.45,1.07,0.38,0.75,1.76,4.15,0.00,https://fbref.com/en/players/d4d63c3f/Anderson-Jesus,d4d63c3f,Primeira Liga
195,Jhonatan,BRA,GK,Rio Ave,32-245,1991,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,https://fbref.com/en/players/52479cc2/Jhonatan,52479cc2,Primeira Liga
196,Jo,BRA,"FW,MF",Chaves,28-252,1995,4.5,1.11,0.67,0.22,0.22,0.67,0.44,1.11,40.0,0.67,0.44,0.00,0.44,0.00,1.11,1.11,0.00,https://fbref.com/en/players/7687b9dd/Jo,7687b9dd,Primeira Liga
197,Joca,POR,"FW,MF",Rio Ave,27-343,1996,7.9,0.63,0.38,0.38,0.00,0.25,0.38,0.51,75.0,0.13,0.51,0.00,0.51,0.63,1.27,0.89,0.00,https://fbref.com/en/players/37673edd/Joca,37673edd,Primeira Liga
198,Luiz Lúcio Reis Júnior,BRA,GK,Famalicão,22-359,2001,16.0,0.06,0.00,0.06,0.00,0.00,0.06,0.06,100.0,0.00,0.00,0.00,0.00,0.06,0.13,0.94,0.06,https://fbref.com/en/players/d0530e29/Luiz-Lucio-Reis-Junior,d0530e29,Primeira Liga
199,David Jurásek,CZE,DF,Benfica,23-154,2000,2.9,3.10,1.38,2.41,0.69,0.00,2.07,2.76,75.0,0.69,0.34,0.00,0.34,0.34,3.45,3.10,0.34,https://fbref.com/en/players/d7a03bf3/David-Jurasek,d7a03bf3,Primeira Liga
200,Samuel Justo,POR,MF,Casa Pia,19-281,2004,3.8,1.32,0.79,0.79,0.53,0.00,1.05,2.63,40.0,1.58,1.05,0.00,1.05,0.79,2.11,1.58,0.00,https://fbref.com/en/players/8e0658cc/Samuel-Justo,8e0658cc,Primeira Liga
201,Keliano,ANG,MF,Estrela,20-357,2003,1.3,3.85,2.31,0.77,3.08,0.00,2.31,3.08,75.0,0.77,4.62,3.08,1.54,3.08,6.92,4.62,0.77,https://fbref.com/en/players/af6e7c2f/Keliano,af6e7c2f,Primeira Liga
202,Kewin,BRA,GK,Moreirense,28-075,1995,15.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,https://fbref.com/en/players/aea1afc8/Kewin,aea1afc8,Primeira Liga
203,Kikas,POR,"FW,MF",Estrela,25-113,1998,7.9,0.13,0.13,0.00,0.00,0.13,0.13,0.25,50.0,0.13,0.13,0.00,0.13,0.00,0.13,1.14,0.00,https://fbref.com/en/players/055cb86b/Kikas,055cb86b,Primeira Liga
204,Kobamelo Kodisang,RSA,FW,Moreirense,24-133,1999,9.1,0.55,0.44,0.22,0.33,0.00,0.22,0.66,33.3,0.44,0.66,0.00,0.66,0.88,1.43,0.33,0.00,https://fbref.com/en/players/7775516d/Kobamelo-Kodisang,7775516d,Primeira Liga
205,Koba Koindredi,FRA,MF,Estoril,22-073,2001,4.6,3.04,1.09,2.39,0.43,0.22,1.52,2.83,53.8,1.30,0.65,0.22,0.43,1.74,4.78,0.87,0.00,https://fbref.com/en/players/3a58d075/Koba-Koindredi,3a58d075,Primeira Liga
206,Orkun Kökçü,TUR,MF,Benfica,23-010,2000,10.3,2.04,1.46,0.68,1.26,0.10,1.26,2.43,52.0,1.17,1.26,0.19,1.07,0.68,2.72,0.39,0.10,https://fbref.com/en/players/9bf914b4/Orkun-Kokcu,9bf914b4,Primeira Liga
207,Eboue Kouassi,CIV,MF,Arouca,26-026,1997,8.5,1.88,1.18,0.71,1.06,0.12,0.71,1.65,42.9,0.94,1.29,0.59,0.71,0.94,2.82,2.94,0.00,https://fbref.com/en/players/da270297/Eboue-Kouassi,da270297,Primeira Liga
208,Matías Lacava,VEN,"FW,MF",Vizela,21-076,2002,10.0,2.70,1.60,1.50,0.70,0.50,1.10,1.80,61.1,0.70,0.90,0.00,0.90,0.60,3.30,0.30,0.00,https://fbref.com/en/players/eeac2dfb/Matias-Lacava,eeac2dfb,Primeira Liga
209,Tom Lacoux,FRA,MF,Famalicão,21-348,2002,3.1,2.58,2.26,1.94,0.65,0.00,0.97,1.61,60.0,0.65,1.94,0.97,0.97,1.61,4.19,0.00,0.00,https://fbref.com/en/players/295ba708/Tom-Lacoux,295ba708,Primeira Liga
210,Rúben Lameiras,POR,"FW,MF",Chaves,29-017,1994,2.3,0.87,0.43,0.00,0.87,0.00,0.00,0.00,,0.00,0.43,0.00,0.43,0.43,1.30,0.87,0.00,https://fbref.com/en/players/656a96c6/Ruben-Lameiras,656a96c6,Primeira Liga
211,Bruno Langa,MOZ,"DF,MF",Chaves,26-069,1997,11.6,1.81,1.21,0.69,0.95,0.17,0.60,1.38,43.8,0.78,0.69,0.09,0.60,1.29,3.10,2.07,0.09,https://fbref.com/en/players/72947847/Bruno-Langa,72947847,Primeira Liga
212,Larra,ESP,"MF,DF",Casa Pia,26-022,1997,10.7,1.40,1.21,0.75,0.56,0.09,0.75,1.50,50.0,0.75,0.75,0.09,0.65,1.21,2.62,2.24,0.00,https://fbref.com/en/players/0d690336/Larra,0d690336,Primeira Liga
213,Yusuf Lawal,NGA,"FW,MF",Arouca,25-291,1998,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/58c71733/Yusuf-Lawal,58c71733,Primeira Liga
214,Orest Lebedenko,UKR,DF,Vizela,25-107,1998,3.0,1.67,0.33,1.33,0.33,0.00,0.67,1.33,50.0,0.67,1.67,0.67,1.00,1.33,3.00,5.33,0.00,https://fbref.com/en/players/7553b2d2/Orest-Lebedenko,7553b2d2,Primeira Liga
215,Daniel Leite,POR,GK,Estoril,25-172,1998,5.0,0.20,0.20,0.20,0.00,0.00,0.20,0.20,100.0,0.00,0.00,0.00,0.00,0.00,0.20,0.60,0.00,https://fbref.com/en/players/f7c68686/Daniel-Leite,f7c68686,Primeira Liga
216,Leonardo Lelo,POR,"MF,DF",Casa Pia,23-284,2000,14.7,1.56,0.82,0.95,0.41,0.20,1.16,2.18,53.1,1.02,0.82,0.14,0.68,1.22,2.79,1.90,0.00,https://fbref.com/en/players/b0492e27/Leonardo-Lelo,b0492e27,Primeira Liga
217,Otso Liimatta,FIN,MF,Famalicão,19-182,2004,4.3,0.93,0.23,0.23,0.47,0.23,0.23,0.70,33.3,0.47,0.23,0.00,0.23,0.70,1.63,0.00,0.00,https://fbref.com/en/players/1d932cbe/Otso-Liimatta,1d932cbe,Primeira Liga
218,Danny Loader,ENG,"FW,DF",Porto,23-133,2000,0.6,1.67,1.67,0.00,1.67,0.00,0.00,0.00,,0.00,1.67,0.00,1.67,0.00,1.67,3.33,0.00,https://fbref.com/en/players/e9fda01d/Danny-Loader,e9fda01d,Primeira Liga
219,Julien Lomboto,COD,MF,Rio Ave,21-240,2002,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,10.0,0.00,0.00,0.00,20.0,0.00,https://fbref.com/en/players/19966e5f/Julien-Lomboto,19966e5f,Primeira Liga
220,Miguel Lopes,POR,DF,Estrela,37-020,1986,7.5,2.27,1.47,1.20,1.07,0.00,1.73,2.27,76.5,0.53,1.07,0.80,0.27,0.67,2.93,2.53,0.00,https://fbref.com/en/players/258b0d9b/Miguel-Lopes,258b0d9b,Primeira Liga
221,Né lopes,POR,DF,Gil Vicente FC,23-224,2000,2.8,1.43,1.07,0.71,0.36,0.36,1.07,1.07,100.0,0.00,1.07,0.36,0.71,1.43,2.86,3.57,0.00,https://fbref.com/en/players/72c4f152/Ne-lopes,72c4f152,Primeira Liga
222,Rony Lopes,POR,"FW,DF",Braga,28-011,1995,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.0,0.37,0.74,0.37,0.37,0.37,0.37,1.11,0.00,https://fbref.com/en/players/7c2965bb/Rony-Lopes,7c2965bb,Primeira Liga
223,Bruno Lourenço,POR,"FW,MF",Boavista,25-340,1998,7.5,1.60,0.53,0.13,1.07,0.40,0.67,2.27,29.4,1.60,0.53,0.00,0.53,0.93,2.53,0.40,0.00,https://fbref.com/en/players/e8dd8ac7/Bruno-Lourenco,e8dd8ac7,Primeira Liga
224,Thomas Luciano,BRA,DF,Gil Vicente FC,21-359,2002,0.2,5.00,0.00,0.00,0.00,5.00,0.00,0.00,,0.00,5.00,0.00,5.00,0.00,5.00,0.00,0.00,https://fbref.com/en/players/0e624011/Thomas-Luciano,0e624011,Primeira Liga
225,André Luis,BRA,FW,Moreirense,29-305,1994,14.8,0.54,0.41,0.14,0.27,0.14,0.27,0.68,40.0,0.41,0.74,0.20,0.54,0.41,0.95,1.62,0.00,https://fbref.com/en/players/2962bf2e/Andre-Luis,2962bf2e,Primeira Liga
226,Florentino Luís,POR,MF,Benfica,24-142,1999,6.8,5.44,3.53,2.06,2.94,0.44,2.50,5.59,44.7,3.09,1.62,0.00,1.62,3.09,8.53,0.88,0.00,https://fbref.com/en/players/881cd6be/Florentino-Luis,881cd6be,Primeira Liga
227,José Luis Rodríguez,PAN,FW,Famalicão,25-203,1998,7.6,0.66,0.53,0.13,0.53,0.00,0.66,1.32,50.0,0.66,0.79,0.13,0.66,0.79,1.45,0.66,0.00,https://fbref.com/en/players/b333b014/Jose-Luis-Rodriguez,b333b014,Primeira Liga
228,Zé Luís,CPV,"FW,MF",Farense,32-349,1991,1.5,1.33,1.33,0.00,0.67,0.67,0.67,0.67,100.0,0.00,1.33,1.33,0.00,0.67,2.00,0.67,0.00,https://fbref.com/en/players/520c318f/Ze-Luis,520c318f,Primeira Liga
229,Wallisson Luiz,BRA,"MF,FW",Moreirense,26-107,1997,2.2,5.91,3.18,1.82,2.27,1.82,2.73,4.55,60.0,1.82,1.36,0.45,0.91,2.73,8.64,5.00,0.00,https://fbref.com/en/players/8b35dc4b/Wallisson-Luiz,8b35dc4b,Primeira Liga
230,Rodrigo Macedo,POR,MF,Moreirense,20-183,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,10.0,0.00,10.0,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d64f96d0/Rodrigo-Macedo,d64f96d0,Primeira Liga
231,Madson,BRA,FW,Moreirense,24-135,1999,8.8,0.34,0.23,0.00,0.34,0.00,0.00,0.34,0.0,0.34,1.14,0.00,1.14,0.68,1.02,1.59,0.00,https://fbref.com/en/players/ee824bea/Madson,ee824bea,Primeira Liga
232,Miguel Magalhães,POR,"DF,MF",Vitória,21-053,2002,5.4,3.70,2.04,2.22,1.11,0.37,2.22,3.33,66.7,1.11,1.11,0.19,0.93,1.30,5.00,2.41,0.19,https://fbref.com/en/players/3ea1862e/Miguel-Magalhaes,3ea1862e,Primeira Liga
233,Magrão,BRA,GK,Rio Ave,23-238,2000,7.0,0.29,0.14,0.29,0.00,0.00,0.29,0.29,100.0,0.00,0.00,0.00,0.00,0.00,0.29,0.29,0.14,https://fbref.com/en/players/4bc2a77c/Magrao,4bc2a77c,Primeira Liga
234,Gaius Makouta,CGO,MF,Boavista,26-167,1997,13.4,1.42,1.19,0.60,0.82,0.00,0.75,1.12,66.7,0.37,0.67,0.00,0.67,0.67,2.09,1.19,0.00,https://fbref.com/en/players/0909f91d/Gaius-Makouta,0909f91d,Primeira Liga
235,Pedro Malheiro,POR,DF,Boavista,22-352,2001,8.4,3.57,1.90,2.38,1.07,0.12,2.62,3.81,68.8,1.19,1.07,0.48,0.60,1.79,5.36,2.14,0.00,https://fbref.com/en/players/73794ac1/Pedro-Malheiro,73794ac1,Primeira Liga
236,Eliaquim Mangala,FRA,DF,Estoril,32-329,1991,3.4,0.59,0.00,0.59,0.00,0.00,0.29,0.29,100.0,0.00,0.59,0.59,0.00,1.47,2.06,6.18,0.00,https://fbref.com/en/players/f520049f/Eliaquim-Mangala,f520049f,Primeira Liga
237,Ricardo Mangas,POR,"DF,MF",Vitória,25-295,1998,7.9,1.27,1.01,0.76,0.38,0.13,0.63,1.14,55.6,0.51,0.76,0.38,0.38,0.13,1.39,1.77,0.00,https://fbref.com/en/players/eef2d8ce/Ricardo-Mangas,eef2d8ce,Primeira Liga
238,Mansur,BRA,DF,Estrela,30-266,1993,6.3,1.59,1.11,0.95,0.63,0.00,0.95,0.95,100.0,0.00,1.43,1.11,0.32,0.16,1.75,2.54,0.16,https://fbref.com/en/players/924081a5/Mansur,924081a5,Primeira Liga
239,Manuel Manu,POR,DF,Vitória,22-210,2001,10.0,2.20,1.50,1.70,0.40,0.10,1.50,2.40,62.5,0.90,1.20,0.80,0.40,1.20,3.40,2.80,0.00,https://fbref.com/en/players/4c2a65a8/Manuel-Manu,4c2a65a8,Primeira Liga
240,Zé Manuel,POR,"MF,FW",Rio Ave,33-077,1990,4.7,2.34,1.70,0.64,1.49,0.21,1.06,2.55,41.7,1.49,1.70,0.00,1.70,0.64,2.98,1.06,0.00,https://fbref.com/en/players/2ec1f4e3/Ze-Manuel,2ec1f4e3,Primeira Liga
241,Maracás,BRA,DF,Moreirense,29-256,1994,12.0,1.42,1.33,1.08,0.33,0.00,0.83,0.83,100.0,0.00,1.83,1.50,0.33,0.83,2.25,6.17,0.00,https://fbref.com/en/players/276127e4/Maracas,276127e4,Primeira Liga
242,Iván Marcano,ESP,DF,Porto,36-199,1987,4.1,2.20,0.98,1.22,0.98,0.00,1.22,1.71,71.4,0.49,0.24,0.24,0.00,0.98,3.17,2.20,0.00,https://fbref.com/en/players/7a20d90a/Ivan-Marcano,7a20d90a,Primeira Liga
243,Adrián Marín,ESP,DF,Braga,26-364,1997,3.4,2.06,0.88,0.59,0.88,0.59,0.88,1.47,60.0,0.59,1.76,0.88,0.88,1.18,3.24,1.47,0.00,https://fbref.com/en/players/b7f2edff/Adrian-Marin,b7f2edff,Primeira Liga
244,João Mário,POR,"FW,MF",Benfica,30-354,1993,12.8,1.17,0.63,0.23,0.70,0.23,0.23,0.94,25.0,0.70,1.09,0.00,1.09,0.70,1.88,0.39,0.00,https://fbref.com/en/players/f0021247/Joao-Mario,f0021247,Primeira Liga
245,João Mário Lopes,POR,DF,Porto,24-005,2000,11.4,1.32,0.61,0.70,0.44,0.18,0.96,1.93,50.0,0.96,0.88,0.18,0.70,0.35,1.67,0.79,0.00,https://fbref.com/en/players/82a39b66/Joao-Mario-Lopes,82a39b66,Primeira Liga
246,Marlon,BRA,"FW,MF",Gil Vicente FC,26-115,1997,4.5,0.67,0.67,0.22,0.22,0.22,0.44,2.44,18.2,2.00,1.78,0.00,1.78,0.67,1.33,1.11,0.00,https://fbref.com/en/players/acb61892/Marlon,acb61892,Primeira Liga
247,Alejandro Marqués,VEN,FW,Estoril,23-157,2000,7.3,0.82,0.55,0.14,0.55,0.14,0.27,0.82,33.3,0.55,0.68,0.14,0.55,0.14,0.96,1.10,0.00,https://fbref.com/en/players/83bc30cc/Alejandro-Marques,83bc30cc,Primeira Liga
248,Gustavo Marques,BRA,DF,Benfica,22-091,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,https://fbref.com/en/players/b4fce835/Gustavo-Marques,b4fce835,Primeira Liga
249,Igor Marques,BRA,"DF,MF",Portimonense,25-000,1999,6.8,3.82,2.50,1.47,1.91,0.44,1.62,3.24,50.0,1.62,1.32,0.00,1.32,2.35,6.18,3.38,0.15,https://fbref.com/en/players/8b364abd/Igor-Marques,8b364abd,Primeira Liga
250,João Marques,POR,"MF,FW",Estoril,21-329,2002,12.5,2.00,1.28,0.32,1.20,0.48,0.56,1.36,41.2,0.80,1.12,0.16,0.96,0.56,2.56,0.40,0.00,https://fbref.com/en/players/f302ebae/Joao-Marques,f302ebae,Primeira Liga
251,Toni Martínez,ESP,FW,Porto,26-192,1997,4.7,0.21,0.00,0.00,0.00,0.21,0.21,0.64,33.3,0.43,0.43,0.00,0.43,0.00,0.21,0.00,0.00,https://fbref.com/en/players/f3945e07/Toni-Martinez,f3945e07,Primeira Liga
252,Rafael Martins,BRA,MF,Casa Pia,34-297,1989,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b7e1c3b5/Rafael-Martins,b7e1c3b5,Primeira Liga
253,Rodrigo Martins,POR,"DF,FW",Estoril,25-115,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,10.0,10.0,0.00,0.00,https://fbref.com/en/players/bcb19f67/Rodrigo-Martins,bcb19f67,Primeira Liga
254,Matheus,BRA,GK,Braga,31-173,1992,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.0,0.06,0.00,0.00,0.00,0.00,0.00,0.63,0.06,https://fbref.com/en/players/ef3909cd/Matheus,ef3909cd,Primeira Liga
255,Marco Matias,POR,"FW,MF",Farense,34-243,1989,11.6,1.55,0.95,0.69,0.52,0.34,0.43,1.21,35.7,0.78,0.95,0.00,0.95,0.69,2.24,0.86,0.00,https://fbref.com/en/players/f1317091/Marco-Matias,f1317091,Primeira Liga
256,Maurício,BRA,MF,Portimonense,35-079,1988,5.0,2.20,1.60,0.60,1.60,0.00,1.60,2.80,57.1,1.20,1.40,0.60,0.80,1.80,4.00,2.20,0.20,https://fbref.com/en/players/e7ec3c71/Mauricio,e7ec3c71,Primeira Liga
257,Rodrigo Melro,POR,DF,Chaves,19-300,2004,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,https://fbref.com/en/players/09505d94/Rodrigo-Melro,09505d94,Primeira Liga
258,João Mendes,POR,"MF,FW",Vitória,29-079,1994,9.0,1.22,0.67,0.22,0.44,0.56,0.78,1.89,41.2,1.11,1.00,0.11,0.89,0.67,1.89,0.56,0.11,https://fbref.com/en/players/efb714d0/Joao-Mendes,efb714d0,Primeira Liga
259,Joe Mendes,SWE,DF,Braga,21-008,2002,3.1,2.90,1.29,1.61,0.97,0.32,1.61,3.87,41.7,2.26,1.29,0.32,0.97,0.32,3.23,1.94,0.00,https://fbref.com/en/players/f882b0a1/Joe-Mendes,f882b0a1,Primeira Liga
260,Pedro Mendes,POR,DF,Estrela,33-099,1990,0.6,3.33,0.00,1.67,1.67,0.00,3.33,3.33,100.0,0.00,0.00,0.00,0.00,3.33,6.67,3.33,0.00,https://fbref.com/en/players/6690ef25/Pedro-Mendes,6690ef25,Primeira Liga
261,Alexis Méndez,USA,"MF,FW",Vizela,23-124,2000,2.5,1.20,0.80,0.00,1.20,0.00,0.80,1.20,66.7,0.40,0.40,0.00,0.40,0.40,1.60,0.40,0.00,https://fbref.com/en/players/fb5991a3/Alexis-Mendez,fb5991a3,Primeira Liga
262,Benji Michel,USA,"FW,MF",Arouca,26-077,1997,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,https://fbref.com/en/players/151ca25f/Benji-Michel,151ca25f,Primeira Liga
263,João Miguel,POR,DF,Porto,23-270,2000,2.1,0.95,0.48,0.48,0.48,0.00,0.95,1.43,66.7,0.48,1.90,0.95,0.95,0.95,1.90,0.00,0.00,https://fbref.com/en/players/98e292bb/Joao-Miguel,98e292bb,Primeira Liga
264,Enea Mihaj,ALB,DF,Famalicão,25-187,1998,3.7,1.35,1.35,0.81,0.54,0.00,0.81,1.35,60.0,0.54,1.89,1.62,0.27,0.54,1.89,3.78,0.00,https://fbref.com/en/players/29c28f01/Enea-Mihaj,29c28f01,Primeira Liga
265,Bogdan Milovanov,UKR,"DF,MF",Arouca,25-264,1998,7.3,4.38,2.74,2.19,1.64,0.55,2.74,4.11,66.7,1.37,0.41,0.14,0.27,1.37,5.75,3.01,0.00,https://fbref.com/en/players/91b11d25/Bogdan-Milovanov,91b11d25,Primeira Liga
266,Miro,ANG,FW,Gil Vicente FC,20-261,2003,0.4,2.50,2.50,0.00,2.50,0.00,0.00,0.00,,0.00,2.50,0.00,2.50,0.00,2.50,0.00,0.00,https://fbref.com/en/players/37df21dd/Miro,37df21dd,Primeira Liga
267,Miguel Monteiro,POR,FW,Gil Vicente FC,20-168,2003,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.0,0.40,0.00,0.00,0.00,0.40,0.40,0.80,0.00,https://fbref.com/en/players/48fd4e29/Miguel-Monteiro,48fd4e29,Primeira Liga
268,Francisco Montero,ESP,DF,Arouca,24-359,1999,13.0,1.15,0.77,1.00,0.15,0.00,0.46,1.08,42.9,0.62,1.23,0.62,0.62,1.15,2.31,5.31,0.08,https://fbref.com/en/players/3e96f3e7/Francisco-Montero,3e96f3e7,Primeira Liga
269,Morato,BRA,DF,Benfica,22-192,2001,8.5,3.53,2.12,2.35,0.82,0.35,2.12,3.53,60.0,1.41,1.29,0.24,1.06,0.82,4.35,2.24,0.00,https://fbref.com/en/players/0f41e2ee/Morato,0f41e2ee,Primeira Liga
270,Hélder Morim,POR,MF,Chaves,22-239,2001,2.9,2.76,1.38,0.69,1.72,0.34,0.69,4.14,16.7,3.45,0.69,0.69,0.00,1.72,4.48,1.38,0.00,https://fbref.com/en/players/3cd2101a/Helder-Morim,3cd2101a,Primeira Liga
271,Hidemasa Morita,JPN,MF,Sporting CP,28-243,1995,13.9,2.01,1.37,0.72,1.22,0.07,0.79,1.94,40.7,1.15,0.50,0.00,0.50,0.29,2.30,0.72,0.00,https://fbref.com/en/players/a650c75b/Hidemasa-Morita,a650c75b,Primeira Liga
272,Moura,POR,DF,Famalicão,24-145,1999,16.0,1.19,0.81,0.56,0.25,0.38,0.75,1.19,63.2,0.44,1.13,0.25,0.88,0.81,2.00,2.13,0.06,https://fbref.com/en/players/d51d1d9d/Moura,d51d1d9d,Primeira Liga
273,João Moutinho,POR,MF,Braga,37-122,1986,6.7,2.24,1.19,0.30,1.94,0.00,1.49,2.99,50.0,1.49,1.94,0.30,1.64,1.34,3.58,0.45,0.00,https://fbref.com/en/players/f5a00fa4/Joao-Moutinho,f5a00fa4,Primeira Liga
274,Rafa Mújica,ESP,FW,Arouca,25-071,1998,14.2,0.70,0.56,0.28,0.28,0.14,0.00,0.42,0.0,0.42,0.85,0.07,0.77,0.28,0.99,0.49,0.00,https://fbref.com/en/players/04a67d5b/Rafa-Mujica,04a67d5b,Primeira Liga
275,Petar Musa,CRO,FW,Benfica,25-310,1998,5.8,2.07,1.38,0.69,0.69,0.69,0.52,0.86,60.0,0.34,1.38,0.34,1.03,0.00,2.07,1.03,0.00,https://fbref.com/en/players/4567a0b4/Petar-Musa,4567a0b4,Primeira Liga
276,Zach Muscat,MLT,DF,Farense,30-139,1993,10.8,0.56,0.19,0.09,0.46,0.00,0.19,0.83,22.2,0.65,2.59,1.94,0.65,0.74,1.30,6.20,0.00,https://fbref.com/en/players/5100af90/Zach-Muscat,5100af90,Primeira Liga
277,Almoatasem Al Musrati,LBY,MF,Braga,27-277,1996,7.7,2.34,1.56,1.04,1.17,0.13,1.17,1.69,69.2,0.52,0.39,0.13,0.26,1.69,4.03,0.52,0.13,https://fbref.com/en/players/cd6a1a59/Almoatasem-Al-Musrati,cd6a1a59,Primeira Liga
278,Kosuke Nakamura,JPN,GK,Portimonense,28-315,1995,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,https://fbref.com/en/players/423daf87/Kosuke-Nakamura,423daf87,Primeira Liga
279,Nuno Namora,POR,"DF,MF",Rio Ave,25-330,1998,0.3,3.33,0.00,0.00,0.00,3.33,3.33,10.0,33.3,6.67,0.00,0.00,0.00,0.00,3.33,6.67,0.00,https://fbref.com/en/players/c0fead0b/Nuno-Namora,c0fead0b,Primeira Liga
280,Diogo Nascimento,POR,MF,Vizela,21-067,2002,11.2,0.98,0.63,0.27,0.71,0.00,0.45,1.16,38.5,0.71,0.36,0.00,0.36,0.45,1.43,1.25,0.00,https://fbref.com/en/players/cc318429/Diogo-Nascimento,cc318429,Primeira Liga
281,Rodrigo Nascimento,BRA,GK,Chaves,27-348,1996,4.0,0.75,0.00,0.75,0.00,0.00,0.75,0.75,100.0,0.00,0.00,0.00,0.00,0.00,0.75,0.25,0.00,https://fbref.com/en/players/8abb6799/Rodrigo-Nascimento,8abb6799,Primeira Liga
282,Nathan,BRA,DF,Famalicão,22-125,2001,8.7,3.56,2.18,2.18,1.15,0.23,1.03,2.30,45.0,1.26,1.26,0.11,1.15,0.92,4.48,1.38,0.00,https://fbref.com/en/players/9fb6420e/Nathan,9fb6420e,Primeira Liga
283,Fran Navarro,ESP,"FW,MF",Porto,25-339,1998,1.9,0.53,0.00,0.53,0.00,0.00,0.00,1.58,0.0,1.58,0.53,0.00,0.53,1.58,2.11,1.58,0.00,https://fbref.com/en/players/02a5618e/Fran-Navarro,02a5618e,Primeira Liga
284,Mor Ndiaye,SEN,"FW,MF",Estoril,23-047,2000,0.2,5.00,0.00,5.00,0.00,0.00,5.00,5.00,100.0,0.00,0.00,0.00,0.00,0.00,5.00,20.0,0.00,https://fbref.com/en/players/936ac844/Mor-Ndiaye,936ac844,Primeira Liga
285,Regis Ndo,MLI,"FW,MF",Estrela,22-317,2001,2.2,0.91,0.45,0.91,0.00,0.00,0.45,2.27,20.0,1.82,2.27,0.91,1.36,0.00,0.91,0.00,0.00,https://fbref.com/en/players/ae87b866/Regis-Ndo,ae87b866,Primeira Liga
286,Alioune Ndour,SEN,"FW,MF",Estrela,22-311,2001,1.9,2.11,1.58,0.00,1.05,1.05,0.00,0.53,0.0,0.53,0.00,0.00,0.00,0.00,2.11,1.05,0.00,https://fbref.com/en/players/177e044c/Alioune-Ndour,177e044c,Primeira Liga
287,Nelson,ANG,"DF,FW",Vitória,25-338,1998,4.5,2.44,1.78,0.67,1.11,0.67,1.11,2.44,45.5,1.33,2.44,0.00,2.44,1.33,3.78,0.89,0.00,https://fbref.com/en/players/fb527299/Nelson,fb527299,Primeira Liga
288,David Neres,BRA,FW,Benfica,26-311,1997,4.6,1.30,0.43,0.00,1.09,0.22,0.22,0.65,33.3,0.43,1.09,0.22,0.87,0.22,1.52,0.43,0.00,https://fbref.com/en/players/4f1e6a0b/David-Neres,4f1e6a0b,Primeira Liga
289,Neto,BRA,MF,Casa Pia,32-128,1991,9.9,1.92,1.21,0.81,0.71,0.40,0.81,2.12,38.1,1.31,2.02,0.61,1.41,0.81,2.73,1.82,0.00,https://fbref.com/en/players/ad5f543d/Neto,ad5f543d,Primeira Liga
290,Luís Neto,POR,DF,Sporting CP,35-227,1988,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.25,1.25,0.00,1.25,1.25,2.50,0.00,https://fbref.com/en/players/953597a1/Luis-Neto,953597a1,Primeira Liga
291,João Neves,POR,MF,Benfica,19-103,2004,12.5,3.04,2.64,1.12,1.12,0.80,1.12,2.40,46.7,1.28,2.00,0.40,1.60,1.44,4.48,1.44,0.00,https://fbref.com/en/players/c2a15a27/Joao-Neves,c2a15a27,Primeira Liga
292,Sikou Niakaté,MLI,DF,Braga,24-182,1999,7.0,1.14,0.71,0.71,0.43,0.00,0.71,1.00,71.4,0.29,0.43,0.00,0.43,1.29,2.43,4.00,0.14,https://fbref.com/en/players/8eef18aa/Sikou-Niakate,8eef18aa,Primeira Liga
