Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
73,David Carmo,POR,DF,Porto,24-173,1999,7,7,608,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.15,0.10,0.10,0.01,0.12,0.59,4.56,0.59,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12,https://fbref.com/en/players/3ce20eda/David-Carmo,3ce20eda,Primeira Liga
74,Marcelo Carné,BRA,GK,Estoril,33-336,1990,11,11,990,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/a24d3330/Marcelo-Carne,a24d3330,Primeira Liga
75,Carraça,POR,"MF,DF",Chaves,30-313,1993,8,3,265,2.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.10,1.72,2.07,8.62,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,https://fbref.com/en/players/d96144c9/Carraca,d96144c9,Primeira Liga
76,Ronie Carrillo,ECU,FW,Portimonense,27-122,1996,13,9,780,8.7,0.34,0.00,0.34,0.34,0.00,0.00,0.00,0.11,0.20,0.20,0.11,0.31,0.69,1.49,3.22,0.35,0.00,0.35,0.35,0.35,0.20,0.12,0.32,0.20,0.32,https://fbref.com/en/players/f22278e5/Ronie-Carrillo,f22278e5,Primeira Liga
77,António Filipe de Carvalho,POR,GK,Estrela,38-269,1985,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f4a6be9a/Antonio-Filipe-de-Carvalho,f4a6be9a,Primeira Liga
78,Martim Carvalho,POR,MF,Gil Vicente FC,20-359,2003,15,10,859,9.5,0.00,0.21,0.21,0.00,0.00,0.00,0.42,0.00,0.01,0.01,0.07,0.09,2.63,5.26,1.16,0.00,0.21,0.21,0.00,0.21,0.02,0.07,0.09,0.02,0.09,https://fbref.com/en/players/f98c4f0a/Martim-Carvalho,f98c4f0a,Primeira Liga
79,Vitor Carvalho,BRA,MF,Braga,26-226,1997,13,7,607,6.7,0.15,0.00,0.15,0.15,0.00,0.00,0.45,0.00,0.07,0.07,0.00,0.07,1.04,4.78,0.45,0.15,0.00,0.15,0.15,0.15,0.07,0.00,0.07,0.07,0.07,https://fbref.com/en/players/adc77724/Vitor-Carvalho,adc77724,Primeira Liga
80,Facundo Cáseres,ARG,MF,Farense,22-225,2001,7,0,131,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.07,0.07,0.00,0.07,0.67,2.67,0.67,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.09,0.05,0.09,https://fbref.com/en/players/21be17c9/Facundo-Caseres,21be17c9,Primeira Liga
81,Midana Cassama,GNB,"FW,MF",Portimonense,21-143,2002,2,0,46,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.60,0.60,0.00,0.60,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.55,0.55,https://fbref.com/en/players/d00578b9/Midana-Cassama,d00578b9,Primeira Liga
82,Cassiano,BRA,FW,Estoril,34-206,1989,16,10,783,8.7,0.57,0.34,0.92,0.46,0.11,0.11,0.23,0.00,0.49,0.40,0.15,0.55,0.92,1.15,3.45,0.57,0.34,0.92,0.46,0.80,0.49,0.15,0.64,0.40,0.55,https://fbref.com/en/players/46fa8966/Cassiano,46fa8966,Primeira Liga
83,Jesús Castillo,PER,MF,Gil Vicente FC,22-211,2001,5,0,44,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,4.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,https://fbref.com/en/players/957ac8ad/Jesus-Castillo,957ac8ad,Primeira Liga
84,André Castro,POR,MF,Braga,35-281,1988,3,0,41,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,https://fbref.com/en/players/37d0048f/Andre-Castro,37d0048f,Primeira Liga
85,Geny Catamo,MOZ,"MF,DF",Sporting CP,22-347,2001,14,6,705,7.8,0.13,0.13,0.26,0.13,0.00,0.00,0.00,0.00,0.12,0.12,0.18,0.29,4.62,3.21,7.44,0.13,0.13,0.26,0.13,0.26,0.12,0.17,0.30,0.12,0.30,https://fbref.com/en/players/28cb9f21/Geny-Catamo,28cb9f21,Primeira Liga
86,Tidjany Chabrol,FRA,"FW,MF",Gil Vicente FC,21-177,2002,13,2,387,4.3,0.47,0.00,0.47,0.47,0.00,0.00,0.00,0.00,0.23,0.23,0.07,0.30,4.65,2.33,11.9,0.47,0.00,0.47,0.47,0.47,0.24,0.07,0.31,0.24,0.31,https://fbref.com/en/players/f8d7f03b/Tidjany-Chabrol,f8d7f03b,Primeira Liga
87,Chiquinho,POR,"FW,MF",Famalicão,23-337,2000,11,9,674,7.5,0.27,0.00,0.27,0.27,0.00,0.00,0.40,0.13,0.21,0.21,0.08,0.29,2.40,1.33,5.33,0.27,0.00,0.27,0.27,0.27,0.21,0.08,0.29,0.21,0.29,https://fbref.com/en/players/dc6c2f02/Chiquinho,dc6c2f02,Primeira Liga
88,Chiquinho,POR,MF,Benfica,28-173,1995,8,1,189,2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.05,0.05,0.24,0.29,2.86,11.4,4.29,0.00,0.00,0.00,0.00,0.00,0.06,0.25,0.31,0.06,0.31,https://fbref.com/en/players/262e5a82/Chiquinho,262e5a82,Primeira Liga
89,Clayton,BRA,FW,Casa Pia,24-362,1999,15,12,960,10.7,0.56,0.00,0.56,0.47,0.09,0.09,0.09,0.00,0.42,0.35,0.04,0.38,1.59,1.59,5.42,0.56,0.00,0.56,0.47,0.47,0.42,0.04,0.46,0.35,0.38,https://fbref.com/en/players/b05870de/Clayton,b05870de,Primeira Liga
90,Sebastián Coates,URU,DF,Sporting CP,33-093,1990,12,12,947,10.5,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.09,0.09,0.03,0.11,0.38,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.11,0.08,0.11,https://fbref.com/en/players/1fbbfbde/Sebastian-Coates,1fbbfbde,Primeira Liga
91,Fábio Conceição,POR,"MF,DF",Rio Ave,22-255,2001,16,16,1422,15.8,0.06,0.00,0.06,0.06,0.00,0.00,0.19,0.00,0.10,0.10,0.13,0.23,2.53,3.48,8.35,0.06,0.00,0.06,0.06,0.06,0.10,0.14,0.24,0.10,0.24,https://fbref.com/en/players/6fe4c987/Fabio-Conceicao,6fe4c987,Primeira Liga
92,Francisco Conceição,POR,"MF,FW",Porto,21-025,2002,9,3,365,4.1,0.49,0.24,0.73,0.49,0.00,0.00,1.46,0.00,0.39,0.39,0.17,0.56,5.61,4.39,12.9,0.49,0.25,0.74,0.49,0.74,0.41,0.17,0.57,0.41,0.57,https://fbref.com/en/players/5ef3d210/Francisco-Conceicao,5ef3d210,Primeira Liga
93,Leo Cordeiro,BRA,MF,Estrela,28-103,1995,15,13,1200,13.3,0.15,0.00,0.15,0.15,0.00,0.00,0.23,0.00,0.10,0.10,0.04,0.14,0.60,3.83,1.28,0.15,0.00,0.15,0.15,0.15,0.10,0.04,0.14,0.10,0.14,https://fbref.com/en/players/53c0ab99/Leo-Cordeiro,53c0ab99,Primeira Liga
94,Jeriel Córdova,VEN,FW,Boavista,21-204,2002,10,0,136,1.5,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.53,0.53,0.47,0.93,0.00,0.67,5.33,0.00,0.00,0.00,0.00,0.00,0.50,0.44,0.94,0.50,0.94,https://fbref.com/en/players/8898f8a2/Jeriel-Cordova,8898f8a2,Primeira Liga
95,Félix Correia,POR,FW,Gil Vicente FC,22-351,2001,12,10,847,9.4,0.21,0.21,0.43,0.21,0.00,0.00,0.21,0.00,0.18,0.18,0.10,0.28,3.19,4.15,8.40,0.21,0.21,0.43,0.21,0.43,0.18,0.09,0.27,0.18,0.27,https://fbref.com/en/players/c803c92a/Felix-Correia,c803c92a,Primeira Liga
96,João Pedro Araújo Correia,CPV,"DF,MF",Chaves,27-125,1996,14,12,998,11.1,0.09,0.00,0.09,0.09,0.00,0.00,0.27,0.00,0.03,0.03,0.04,0.06,2.70,2.52,4.95,0.09,0.00,0.09,0.09,0.09,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/d8bc9af3/Joao-Pedro-Araujo-Correia,d8bc9af3,Primeira Liga
97,Diogo Costa,POR,GK,Porto,24-111,1999,16,16,1440,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/93fffbcf/Diogo-Costa,93fffbcf,Primeira Liga
98,Gonçalo Costa,POR,"DF,MF",Portimonense,23-324,2000,15,12,1040,11.6,0.00,0.34,0.34,0.00,0.00,0.00,0.26,0.09,0.04,0.04,0.15,0.19,1.98,3.62,4.74,0.00,0.35,0.35,0.00,0.35,0.04,0.15,0.19,0.04,0.19,https://fbref.com/en/players/c1edb1d4/Goncalo-Costa,c1edb1d4,Primeira Liga
99,Michel Costa,BRA,MF,Estoril,22-019,2001,2,0,20,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,https://fbref.com/en/players/907aafc4/Michel-Costa,907aafc4,Primeira Liga
100,Murilo Costa,BRA,FW,Gil Vicente FC,29-069,1994,13,10,820,9.1,0.22,0.11,0.33,0.00,0.22,0.22,0.22,0.00,0.33,0.15,0.11,0.26,2.53,1.87,7.36,0.22,0.11,0.33,0.00,0.11,0.33,0.11,0.44,0.15,0.26,https://fbref.com/en/players/85733f33/Murilo-Costa,85733f33,Primeira Liga
101,Rui Costa,POR,"FW,MF",Farense,27-322,1996,16,6,599,6.7,0.45,0.30,0.75,0.45,0.00,0.15,0.30,0.00,0.36,0.24,0.12,0.36,1.94,3.43,5.37,0.45,0.30,0.75,0.45,0.75,0.36,0.12,0.47,0.24,0.36,https://fbref.com/en/players/ee43adcd/Rui-Costa,ee43adcd,Primeira Liga
102,Tomás Costa Silva,POR,DF,Vizela,24-085,1999,15,15,1301,14.5,0.00,0.14,0.14,0.00,0.00,0.00,0.00,0.07,0.03,0.03,0.14,0.17,1.52,3.24,7.03,0.00,0.14,0.14,0.00,0.14,0.02,0.14,0.17,0.02,0.17,https://fbref.com/en/players/4cf7d718/Tomas-Costa-Silva,4cf7d718,Primeira Liga
103,Costinha,POR,"MF,DF",Rio Ave,23-288,2000,16,16,1440,16.0,0.13,0.25,0.38,0.00,0.13,0.13,0.06,0.00,0.16,0.06,0.21,0.26,2.63,2.69,5.94,0.12,0.25,0.37,0.00,0.25,0.15,0.21,0.36,0.05,0.26,https://fbref.com/en/players/80bc5e71/Costinha,80bc5e71,Primeira Liga
104,Sandro Cruz,POR,"DF,MF",Chaves,22-241,2001,13,11,864,9.6,0.10,0.10,0.21,0.10,0.00,0.00,0.10,0.00,0.02,0.02,0.08,0.10,1.04,1.98,1.67,0.10,0.10,0.21,0.10,0.21,0.02,0.08,0.10,0.02,0.10,https://fbref.com/en/players/e9543ec7/Sandro-Cruz,e9543ec7,Primeira Liga
105,Ignacio De Arruabarrena,URU,GK,Arouca,26-357,1997,16,16,1440,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4b8cb65b/Ignacio-De-Arruabarrena,4b8cb65b,Primeira Liga
106,Fran Delgado,ESP,DF,Farense,22-181,2001,5,3,278,3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.65,3.55,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,https://fbref.com/en/players/e7d2a50b/Fran-Delgado,e7d2a50b,Primeira Liga
107,Dener,BRA,MF,Portimonense,31-301,1992,13,13,1055,11.7,0.09,0.09,0.17,0.09,0.00,0.00,0.68,0.00,0.07,0.05,0.03,0.09,0.94,3.76,0.60,0.09,0.09,0.17,0.09,0.17,0.07,0.03,0.10,0.06,0.09,https://fbref.com/en/players/3b570c74/Dener,3b570c74,Primeira Liga
108,Depú,ANG,FW,Gil Vicente FC,24-000,2000,7,4,365,4.1,0.73,0.00,0.73,0.73,0.00,0.00,0.00,0.00,0.51,0.51,0.00,0.54,0.98,0.98,4.63,0.74,0.00,0.74,0.74,0.74,0.53,0.01,0.54,0.53,0.54,https://fbref.com/en/players/0ca4fdab/Depu,0ca4fdab,Primeira Liga
109,Ángel Di María,ARG,FW,Benfica,35-328,1988,13,12,1025,11.4,0.44,0.09,0.53,0.35,0.09,0.09,0.18,0.00,0.42,0.35,0.31,0.66,4.39,7.54,12.5,0.44,0.09,0.53,0.35,0.44,0.42,0.31,0.73,0.35,0.66,https://fbref.com/en/players/19cda00b/Angel-Di-Maria,19cda00b,Primeira Liga
110,Tiago Dias,POR,"MF,FW",Casa Pia,25-249,1998,10,5,408,4.5,0.22,0.00,0.22,0.22,0.00,0.00,0.22,0.00,0.04,0.04,0.09,0.11,5.33,3.11,8.00,0.22,0.00,0.22,0.22,0.22,0.04,0.08,0.12,0.04,0.12,https://fbref.com/en/players/b2f12baf/Tiago-Dias,b2f12baf,Primeira Liga
111,Vinicius Dias,BRA,GK,Gil Vicente FC,26-203,1997,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1d33ef3f/Vinicius-Dias,1d33ef3f,Primeira Liga
112,Ousmane Diomande,CIV,DF,Sporting CP,20-035,2003,15,15,1300,14.4,0.07,0.07,0.14,0.07,0.00,0.00,0.35,0.07,0.06,0.06,0.01,0.08,1.18,5.42,0.14,0.07,0.07,0.14,0.07,0.14,0.06,0.01,0.08,0.06,0.08,https://fbref.com/en/players/394be156/Ousmane-Diomande,394be156,Primeira Liga
113,Álvaro djaló,ESP,"FW,MF",Braga,24-145,1999,14,11,914,10.2,0.49,0.29,0.78,0.49,0.00,0.00,0.29,0.00,0.48,0.48,0.25,0.75,3.73,2.84,9.61,0.49,0.30,0.79,0.49,0.79,0.49,0.26,0.75,0.49,0.75,https://fbref.com/en/players/45c29ae7/Alvaro-djalo,45c29ae7,Primeira Liga
114,Mihai Dobre,ROU,"FW,MF",Famalicão,25-131,1998,10,2,286,3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.03,0.16,2.19,0.94,3.44,0.00,0.00,0.00,0.00,0.00,0.12,0.04,0.16,0.12,0.16,https://fbref.com/en/players/a1f3f5a0/Mihai-Dobre,a1f3f5a0,Primeira Liga
115,Maxime Dominguez,SUI,"MF,FW",Gil Vicente FC,27-341,1996,16,15,1230,13.7,0.36,0.22,0.58,0.29,0.07,0.07,0.36,0.00,0.18,0.13,0.18,0.30,1.82,6.13,4.67,0.37,0.22,0.59,0.29,0.51,0.19,0.17,0.36,0.13,0.30,https://fbref.com/en/players/1fe2c2e0/Maxime-Dominguez,1fe2c2e0,Primeira Liga
116,Bruno Duarte,BRA,FW,Farense,27-290,1996,16,12,1082,12.0,0.33,0.08,0.42,0.17,0.17,0.17,0.08,0.00,0.33,0.19,0.07,0.26,1.67,2.58,4.42,0.33,0.08,0.42,0.17,0.25,0.32,0.07,0.39,0.19,0.26,https://fbref.com/en/players/d9b89391/Bruno-Duarte,d9b89391,Primeira Liga
117,Jorge Eduardo Sánchez,MEX,DF,Porto,26-029,1997,6,4,348,3.9,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.13,0.13,0.05,0.18,1.54,5.90,5.38,0.00,0.00,0.00,0.00,0.00,0.13,0.04,0.17,0.13,0.17,https://fbref.com/en/players/c8d1c3a5/Jorge-Eduardo-Sanchez,c8d1c3a5,Primeira Liga
118,Marcus Edwards,ENG,"FW,MF",Sporting CP,25-036,1998,15,13,1051,11.7,0.34,0.26,0.60,0.34,0.00,0.00,0.34,0.00,0.30,0.30,0.49,0.79,5.64,5.64,6.84,0.34,0.26,0.60,0.34,0.60,0.30,0.49,0.79,0.30,0.79,https://fbref.com/en/players/57760e66/Marcus-Edwards,57760e66,Primeira Liga
119,João Escoval,POR,DF,Vizela,26-245,1997,9,7,573,6.4,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.05,0.05,0.02,0.05,0.63,2.19,0.63,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/37736209/Joao-Escoval,37736209,Primeira Liga
120,Ricardo Esgaio,POR,"MF,DF",Sporting CP,30-237,1993,16,11,811,9.0,0.00,0.22,0.22,0.00,0.00,0.00,0.44,0.00,0.04,0.04,0.14,0.19,1.89,3.44,7.33,0.00,0.22,0.22,0.00,0.22,0.04,0.15,0.19,0.04,0.19,https://fbref.com/en/players/12dcbdcc/Ricardo-Esgaio,12dcbdcc,Primeira Liga
121,Tiago Esgaio,POR,DF,Arouca,28-160,1995,14,13,1124,12.5,0.00,0.16,0.16,0.00,0.00,0.00,0.24,0.00,0.04,0.04,0.15,0.19,1.28,4.56,3.68,0.00,0.16,0.16,0.00,0.16,0.04,0.15,0.19,0.04,0.19,https://fbref.com/en/players/9c14a96b/Tiago-Esgaio,9c14a96b,Primeira Liga
122,Samuel Essende,FRA,FW,Vizela,25-350,1998,16,16,1408,15.6,0.45,0.00,0.45,0.45,0.00,0.00,0.06,0.00,0.30,0.30,0.01,0.31,1.35,1.09,4.74,0.45,0.00,0.45,0.45,0.45,0.30,0.01,0.32,0.30,0.32,https://fbref.com/en/players/821550ce/Samuel-Essende,821550ce,Primeira Liga
123,Dario Essugo,POR,MF,Sporting CP,18-300,2005,1,0,20,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1e4319ac/Dario-Essugo,1e4319ac,Primeira Liga
124,Paulo Estrela Moreira,POR,"MF,FW",Portimonense,24-322,1999,11,3,384,4.3,0.00,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.23,5.35,0.23,0.00,0.23,0.23,0.00,0.23,0.02,0.02,0.03,0.02,0.03,https://fbref.com/en/players/edf2b497/Paulo-Estrela-Moreira,edf2b497,Primeira Liga
125,Stephen Eustáquio,CAN,MF,Porto,27-018,1996,16,14,1246,13.8,0.14,0.14,0.29,0.14,0.00,0.00,0.14,0.00,0.11,0.11,0.19,0.30,0.72,6.96,2.83,0.14,0.14,0.29,0.14,0.29,0.11,0.19,0.30,0.11,0.30,https://fbref.com/en/players/577efaec/Stephen-Eustaquio,577efaec,Primeira Liga
126,Evanilson,BRA,FW,Porto,24-094,1999,11,9,718,8.0,0.50,0.25,0.75,0.50,0.00,0.00,0.25,0.00,0.35,0.34,0.16,0.50,1.50,2.13,6.38,0.50,0.25,0.75,0.50,0.75,0.35,0.16,0.52,0.34,0.51,https://fbref.com/en/players/6f3cc2fe/Evanilson,6f3cc2fe,Primeira Liga
127,Fabiano,BRA,DF,Moreirense,23-300,2000,13,11,1074,11.9,0.08,0.08,0.17,0.08,0.00,0.00,0.25,0.00,0.06,0.06,0.03,0.08,1.60,4.03,1.93,0.08,0.08,0.17,0.08,0.17,0.06,0.03,0.09,0.06,0.09,https://fbref.com/en/players/f5e7fdf9/Fabiano,f5e7fdf9,Primeira Liga
128,Claudio Falcão,BRA,MF,Farense,29-189,1994,16,16,1370,15.2,0.20,0.00,0.20,0.20,0.00,0.00,0.33,0.00,0.14,0.14,0.01,0.15,0.26,2.83,0.33,0.20,0.00,0.20,0.20,0.20,0.14,0.01,0.15,0.14,0.15,https://fbref.com/en/players/56077210/Claudio-Falcao,56077210,Primeira Liga
129,Jean Felipe,BRA,"DF,MF",Estrela,29-296,1994,14,8,800,8.9,0.11,0.22,0.34,0.11,0.00,0.00,0.00,0.00,0.03,0.03,0.28,0.31,0.56,4.49,5.28,0.11,0.23,0.34,0.11,0.34,0.03,0.28,0.31,0.03,0.31,https://fbref.com/en/players/22d5feeb/Jean-Felipe,22d5feeb,Primeira Liga
130,Volnei Feltes,BRA,DF,Estoril,23-268,2000,12,10,884,9.8,0.00,0.20,0.20,0.00,0.00,0.00,0.31,0.00,0.03,0.03,0.07,0.10,1.12,2.96,1.94,0.00,0.20,0.20,0.00,0.20,0.03,0.07,0.10,0.03,0.10,https://fbref.com/en/players/b48349d9/Volnei-Feltes,b48349d9,Primeira Liga
131,Jorge Filipe Oliveira Fernandes,POR,DF,Vitória,26-281,1997,16,16,1440,16.0,0.00,0.06,0.06,0.00,0.00,0.00,0.13,0.00,0.04,0.04,0.04,0.09,1.00,4.38,0.31,0.00,0.06,0.06,0.00,0.06,0.05,0.04,0.09,0.05,0.09,https://fbref.com/en/players/a17ef4d1/Jorge-Filipe-Oliveira-Fernandes,a17ef4d1,Primeira Liga
132,Mateus Fernandes,POR,MF,Estoril,19-182,2004,12,9,845,9.4,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.02,0.02,0.13,0.15,2.98,4.47,1.60,0.00,0.00,0.00,0.00,0.00,0.02,0.13,0.15,0.02,0.15,https://fbref.com/en/players/ef491564/Mateus-Fernandes,ef491564,Primeira Liga
133,Mateus Fernandes,POR,FW,Sporting CP,19-182,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ef491564/Mateus-Fernandes,ef491564,Primeira Liga
134,Rafael Fernandes,POR,DF,Arouca,21-194,2002,9,7,669,7.4,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.14,0.03,0.03,0.01,0.05,0.68,3.51,0.27,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,https://fbref.com/en/players/dbc1e5d8/Rafael-Fernandes,dbc1e5d8,Primeira Liga
135,Roger Fernandes,GNB,"DF,FW",Braga,18-048,2005,4,0,59,0.7,0.00,2.86,2.86,0.00,0.00,0.00,0.00,0.00,0.14,0.14,1.29,1.43,7.14,7.14,25.7,0.00,3.05,3.05,0.00,3.05,0.18,1.30,1.48,0.18,1.48,https://fbref.com/en/players/de8f6250/Roger-Fernandes,de8f6250,Primeira Liga
136,Rúben Fernandes,POR,DF,Gil Vicente FC,37-247,1986,16,16,1440,16.0,0.06,0.00,0.06,0.06,0.00,0.00,0.13,0.00,0.03,0.03,0.02,0.05,0.25,2.56,0.06,0.06,0.00,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05,https://fbref.com/en/players/c6bdf383/Ruben-Fernandes,c6bdf383,Primeira Liga
137,Vasco Fernandes,POR,DF,Casa Pia,37-057,1986,10,10,900,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.01,0.01,0.01,0.01,0.20,1.80,0.40,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,https://fbref.com/en/players/4a0a3759/Vasco-Fernandes,4a0a3759,Primeira Liga
138,Fernando,BRA,FW,Casa Pia,31-000,1993,13,3,378,4.2,0.24,0.00,0.24,0.00,0.24,0.24,0.00,0.00,0.29,0.10,0.02,0.12,1.43,1.90,6.43,0.24,0.00,0.24,0.00,0.00,0.29,0.02,0.31,0.10,0.12,https://fbref.com/en/players/ccd88b8e/Fernando,ccd88b8e,Primeira Liga
139,Filipe Ferreira,POR,DF,Boavista,33-103,1990,10,7,660,7.3,0.00,0.14,0.14,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.04,0.04,0.55,1.64,0.82,0.00,0.14,0.14,0.00,0.14,0.00,0.04,0.04,0.00,0.04,https://fbref.com/en/players/12f1293b/Filipe-Ferreira,12f1293b,Primeira Liga
140,Marcelo dos Santos Ferreira,BRA,DF,Moreirense,34-165,1989,15,15,1350,15.0,0.07,0.00,0.07,0.07,0.00,0.00,0.20,0.00,0.03,0.03,0.00,0.03,0.13,2.00,0.00,0.07,0.00,0.07,0.07,0.07,0.03,0.00,0.03,0.03,0.03,https://fbref.com/en/players/15a5e48c/Marcelo-dos-Santos-Ferreira,15a5e48c,Primeira Liga
141,Vitó Ferreira,POR,MF,Estrela,26-112,1997,9,8,578,6.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.08,0.31,3.75,1.56,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.07,0.04,0.07,https://fbref.com/en/players/74e6abb9/Vito-Ferreira,74e6abb9,Primeira Liga
142,Tiago Fonseca Morais,POR,FW,Boavista,20-127,2003,14,14,1116,12.4,0.40,0.08,0.48,0.32,0.08,0.08,0.40,0.16,0.21,0.15,0.15,0.29,2.82,4.27,5.48,0.40,0.08,0.48,0.32,0.40,0.21,0.15,0.36,0.15,0.29,https://fbref.com/en/players/a951ca82/Tiago-Fonseca-Morais,a951ca82,Primeira Liga
143,Théo Fonseca,FRA,FW,Famalicão,23-211,2000,6,5,358,4.0,0.50,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.35,1.00,2.00,4.75,0.50,0.00,0.50,0.50,0.50,0.35,0.00,0.35,0.35,0.35,https://fbref.com/en/players/227e37eb/Theo-Fonseca,227e37eb,Primeira Liga
144,José Fonte,POR,DF,Braga,40-017,1983,11,10,978,10.9,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.02,0.02,0.00,0.02,0.55,4.31,0.46,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/en/players/90f87966/Jose-Fonte,90f87966,Primeira Liga
145,Hernâni Fortes,POR,FW,Rio Ave,32-141,1991,12,3,339,3.8,0.00,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.24,0.34,1.84,1.05,8.68,0.00,0.27,0.27,0.00,0.27,0.10,0.25,0.35,0.10,0.35,https://fbref.com/en/players/2327c29e/Hernani-Fortes,2327c29e,Primeira Liga
