Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Player Link_,Player ID_,Competition
83,Jesús Castillo,PER,MF,Gil Vicente FC,22-211,2001,0.5,108.0,2.00,20.0,74.0,14.0,0.00,108.0,0.00,0.00,,0.00,,44.0,114.0,82.0,0.00,0.00,0.00,0.00,0.00,76.0,4.00,https://fbref.com/en/players/957ac8ad/Jesus-Castillo,957ac8ad,Primeira Liga
84,André Castro,POR,MF,Braga,35-281,1988,0.5,92.0,6.00,12.0,70.0,10.0,2.00,92.0,0.00,0.00,,0.00,,36.0,130.0,58.0,0.00,0.00,0.00,0.00,0.00,56.0,0.00,https://fbref.com/en/players/37d0048f/Andre-Castro,37d0048f,Primeira Liga
85,Geny Catamo,MOZ,"MF,DF",Sporting CP,22-347,2001,7.8,59.1,1.15,12.9,23.1,24.2,4.36,59.1,5.26,2.31,43.9,2.05,39.0,33.6,260.8,154.5,4.62,2.18,1.92,1.54,1.28,33.5,7.44,https://fbref.com/en/players/28cb9f21/Geny-Catamo,28cb9f21,Primeira Liga
86,Tidjany Chabrol,FRA,"FW,MF",Gil Vicente FC,21-177,2002,4.3,55.3,1.16,6.28,21.4,28.8,4.42,55.3,6.74,3.26,48.3,2.56,37.9,38.6,234.2,132.1,4.65,2.79,0.93,2.56,2.33,42.3,11.9,https://fbref.com/en/players/f8d7f03b/Tidjany-Chabrol,f8d7f03b,Primeira Liga
87,Chiquinho,POR,"FW,MF",Famalicão,23-337,2000,7.5,32.5,0.80,4.27,11.3,17.9,5.07,32.5,4.53,1.73,38.2,2.13,47.1,18.7,122.3,63.9,2.40,1.60,1.33,4.80,2.27,18.4,5.33,https://fbref.com/en/players/dc6c2f02/Chiquinho,dc6c2f02,Primeira Liga
88,Chiquinho,POR,MF,Benfica,28-173,1995,2.1,106.7,1.90,17.6,63.3,27.1,1.90,106.7,1.90,0.95,50.0,0.95,50.0,61.9,360.5,241.4,2.86,1.43,0.00,2.38,0.95,72.9,4.29,https://fbref.com/en/players/262e5a82/Chiquinho,262e5a82,Primeira Liga
89,Clayton,BRA,FW,Casa Pia,24-362,1999,10.7,32.1,0.75,1.87,16.6,14.3,4.49,32.1,2.90,1.12,38.7,1.21,41.9,20.8,104.8,34.4,1.59,1.03,0.47,3.46,1.68,24.9,5.42,https://fbref.com/en/players/b05870de/Clayton,b05870de,Primeira Liga
90,Sebastián Coates,URU,DF,Sporting CP,33-093,1990,10.5,77.8,5.24,31.0,45.4,2.19,1.52,77.8,0.67,0.67,100.0,0.00,0.0,50.7,186.0,97.8,0.38,0.29,0.00,0.48,0.19,56.1,0.00,https://fbref.com/en/players/1fbbfbde/Sebastian-Coates,1fbbfbde,Primeira Liga
91,Fábio Conceição,POR,"MF,DF",Rio Ave,22-255,2001,15.8,54.0,1.84,11.8,23.9,19.0,2.09,54.0,3.42,1.77,51.9,1.27,37.0,29.0,165.4,92.9,2.53,2.22,0.57,1.90,1.08,32.8,8.35,https://fbref.com/en/players/6fe4c987/Fabio-Conceicao,6fe4c987,Primeira Liga
92,Francisco Conceição,POR,"MF,FW",Porto,21-025,2002,4.1,59.0,0.24,2.44,20.2,36.8,6.34,59.0,4.39,1.46,33.3,2.93,66.7,38.8,292.7,154.4,5.61,4.39,3.17,3.17,0.73,43.7,12.9,https://fbref.com/en/players/5ef3d210/Francisco-Conceicao,5ef3d210,Primeira Liga
93,Leo Cordeiro,BRA,MF,Estrela,28-103,1995,13.3,49.3,1.88,10.9,31.3,7.82,0.83,49.3,0.98,0.53,53.8,0.23,23.1,23.0,109.6,40.6,0.60,0.83,0.08,1.05,0.98,31.7,1.28,https://fbref.com/en/players/53c0ab99/Leo-Cordeiro,53c0ab99,Primeira Liga
94,Jeriel Córdova,VEN,FW,Boavista,21-204,2002,1.5,40.0,0.67,3.33,20.7,16.0,4.00,40.0,4.67,0.67,14.3,3.33,71.4,24.0,74.0,10.7,0.00,0.00,0.00,7.33,2.67,29.3,5.33,https://fbref.com/en/players/8898f8a2/Jeriel-Cordova,8898f8a2,Primeira Liga
95,Félix Correia,POR,FW,Gil Vicente FC,22-351,2001,9.4,47.3,1.60,7.02,19.7,21.5,3.51,47.3,4.15,1.60,38.5,2.34,56.4,30.6,184.7,97.2,3.19,2.66,1.49,2.02,1.28,33.4,8.40,https://fbref.com/en/players/c803c92a/Felix-Correia,c803c92a,Primeira Liga
96,João Pedro Araújo Correia,CPV,"DF,MF",Chaves,27-125,1996,11.1,56.3,3.24,16.2,25.0,15.8,0.90,56.3,2.07,0.72,34.8,1.26,60.9,27.4,173.4,96.2,2.70,1.44,0.54,1.35,0.81,29.0,4.95,https://fbref.com/en/players/d8bc9af3/Joao-Pedro-Araujo-Correia,d8bc9af3,Primeira Liga
97,Diogo Costa,POR,GK,Porto,24-111,1999,16.0,40.6,31.3,39.9,0.81,0.00,0.00,40.6,0.06,0.06,100.0,0.00,0.0,24.1,104.6,55.5,0.00,0.00,0.00,0.00,0.00,22.5,0.00,https://fbref.com/en/players/93fffbcf/Diogo-Costa,93fffbcf,Primeira Liga
98,Gonçalo Costa,POR,"DF,MF",Portimonense,23-324,2000,11.6,58.4,3.62,17.7,24.6,16.7,1.55,58.4,2.84,1.03,36.4,1.38,48.5,27.8,152.8,66.4,1.98,1.38,0.34,2.33,0.86,32.2,4.74,https://fbref.com/en/players/c1edb1d4/Goncalo-Costa,c1edb1d4,Primeira Liga
99,Michel Costa,BRA,MF,Estoril,22-019,2001,0.2,100.0,0.00,30.0,55.0,15.0,0.00,100.0,0.00,0.00,,0.00,,60.0,280.0,120.0,0.00,0.00,0.00,0.00,0.00,70.0,5.00,https://fbref.com/en/players/907aafc4/Michel-Costa,907aafc4,Primeira Liga
100,Murilo Costa,BRA,FW,Gil Vicente FC,29-069,1994,9.1,40.8,0.88,4.95,17.8,18.4,3.30,40.5,4.07,2.53,62.2,1.43,35.1,24.1,157.0,60.4,2.53,1.98,1.10,2.20,1.76,28.2,7.36,https://fbref.com/en/players/85733f33/Murilo-Costa,85733f33,Primeira Liga
101,Rui Costa,POR,"FW,MF",Farense,27-322,1996,6.7,31.3,1.19,4.03,12.7,15.5,3.58,31.2,4.03,1.64,40.7,1.94,48.1,19.4,121.6,48.7,1.94,1.04,0.75,2.84,0.90,20.9,5.37,https://fbref.com/en/players/ee43adcd/Rui-Costa,ee43adcd,Primeira Liga
102,Tomás Costa Silva,POR,DF,Vizela,24-085,1999,14.5,64.6,3.24,19.7,25.6,20.1,0.97,64.6,1.24,0.48,38.9,0.55,44.4,31.1,134.6,67.4,1.52,1.66,0.14,1.24,0.48,35.0,7.03,https://fbref.com/en/players/4cf7d718/Tomas-Costa-Silva,4cf7d718,Primeira Liga
103,Costinha,POR,"MF,DF",Rio Ave,23-288,2000,16.0,58.9,3.00,14.8,23.8,21.1,2.50,58.8,2.44,1.06,43.6,1.25,51.3,23.4,155.6,73.1,2.63,1.44,0.44,2.13,0.81,27.6,5.94,https://fbref.com/en/players/80bc5e71/Costinha,80bc5e71,Primeira Liga
104,Sandro Cruz,POR,"DF,MF",Chaves,22-241,2001,9.6,52.1,5.83,27.3,20.0,5.52,1.25,52.1,1.25,0.83,66.7,0.31,25.0,24.1,140.1,76.1,1.04,0.52,0.21,0.83,0.42,27.3,1.67,https://fbref.com/en/players/e9543ec7/Sandro-Cruz,e9543ec7,Primeira Liga
105,Ignacio De Arruabarrena,URU,GK,Arouca,26-357,1997,16.0,36.8,30.1,36.5,0.31,0.00,0.00,36.8,0.00,0.00,,0.00,,18.8,104.3,60.9,0.00,0.00,0.00,0.00,0.00,14.3,0.06,https://fbref.com/en/players/4b8cb65b/Ignacio-De-Arruabarrena,4b8cb65b,Primeira Liga
106,Fran Delgado,ESP,DF,Farense,22-181,2001,3.1,63.2,4.52,21.0,27.1,15.2,0.32,63.2,0.65,0.32,50.0,0.32,50.0,19.0,95.8,49.0,0.65,0.32,0.00,1.61,0.00,31.6,1.94,https://fbref.com/en/players/e7d2a50b/Fran-Delgado,e7d2a50b,Primeira Liga
107,Dener,BRA,MF,Portimonense,31-301,1992,11.7,47.5,3.50,15.2,27.4,5.30,0.85,47.5,0.51,0.09,16.7,0.34,66.7,20.9,101.2,50.3,0.94,0.77,0.00,0.51,0.60,28.4,0.60,https://fbref.com/en/players/3b570c74/Dener,3b570c74,Primeira Liga
108,Depú,ANG,FW,Gil Vicente FC,24-000,2000,4.1,27.3,0.49,2.20,12.4,13.7,4.88,27.3,2.20,0.73,33.3,0.98,44.4,13.2,60.2,28.5,0.98,1.22,0.24,2.93,0.98,18.5,4.63,https://fbref.com/en/players/0ca4fdab/Depu,0ca4fdab,Primeira Liga
109,Ángel Di María,ARG,FW,Benfica,35-328,1988,11.4,70.4,0.61,4.47,26.6,40.9,6.05,70.4,5.53,2.54,46.0,2.63,47.6,46.1,285.4,129.6,4.39,3.25,1.84,2.19,1.49,53.7,12.5,https://fbref.com/en/players/19cda00b/Angel-Di-Maria,19cda00b,Primeira Liga
110,Tiago Dias,POR,"MF,FW",Casa Pia,25-249,1998,4.5,50.9,0.44,7.33,18.7,25.1,0.44,50.9,3.11,0.44,14.3,2.22,71.4,27.8,248.0,104.2,5.33,2.89,0.22,3.56,0.89,32.7,8.00,https://fbref.com/en/players/b2f12baf/Tiago-Dias,b2f12baf,Primeira Liga
111,Vinicius Dias,BRA,GK,Gil Vicente FC,26-203,1997,2.0,27.0,27.0,27.0,0.00,0.00,0.00,27.0,0.00,0.00,,0.00,,10.5,50.5,28.5,0.00,0.00,0.00,0.00,0.00,9.50,0.00,https://fbref.com/en/players/1d33ef3f/Vinicius-Dias,1d33ef3f,Primeira Liga
112,Ousmane Diomande,CIV,DF,Sporting CP,20-035,2003,14.4,80.9,5.00,29.1,48.7,3.75,1.25,80.9,0.97,0.56,57.1,0.21,21.4,57.1,281.7,162.6,1.18,0.76,0.07,0.56,0.21,62.9,0.14,https://fbref.com/en/players/394be156/Ousmane-Diomande,394be156,Primeira Liga
113,Álvaro djaló,ESP,"FW,MF",Braga,24-145,1999,10.2,43.7,1.08,4.22,12.6,28.0,6.47,43.7,5.00,2.06,41.2,2.35,47.1,29.2,167.6,88.7,3.73,2.75,1.57,4.71,1.37,30.3,9.61,https://fbref.com/en/players/45c29ae7/Alvaro-djalo,45c29ae7,Primeira Liga
114,Mihai Dobre,ROU,"FW,MF",Famalicão,25-131,1998,3.2,35.3,0.63,7.19,13.8,15.3,2.81,35.3,4.38,2.50,57.1,1.25,28.6,22.2,138.4,68.8,2.19,2.81,0.31,2.19,0.63,20.3,3.44,https://fbref.com/en/players/a1f3f5a0/Mihai-Dobre,a1f3f5a0,Primeira Liga
115,Maxime Dominguez,SUI,"MF,FW",Gil Vicente FC,27-341,1996,13.7,56.6,1.24,7.88,31.7,18.0,1.82,56.6,2.77,1.68,60.5,0.95,34.2,32.3,185.3,88.8,1.82,1.46,0.29,1.97,2.19,38.0,4.67,https://fbref.com/en/players/1fe2c2e0/Maxime-Dominguez,1fe2c2e0,Primeira Liga
116,Bruno Duarte,BRA,FW,Farense,27-290,1996,12.0,34.3,1.33,3.58,16.8,14.4,4.50,34.1,1.83,0.50,27.3,1.17,63.6,15.9,91.0,38.6,1.67,1.08,0.50,1.92,0.67,23.2,4.42,https://fbref.com/en/players/d9b89391/Bruno-Duarte,d9b89391,Primeira Liga
117,Jorge Eduardo Sánchez,MEX,DF,Porto,26-029,1997,3.9,73.3,1.28,21.0,35.9,16.7,2.31,73.3,2.56,1.28,50.0,1.28,50.0,34.6,140.3,81.3,1.54,1.54,0.51,1.28,1.03,46.9,5.38,https://fbref.com/en/players/c8d1c3a5/Jorge-Eduardo-Sanchez,c8d1c3a5,Primeira Liga
118,Marcus Edwards,ENG,"FW,MF",Sporting CP,25-036,1998,11.7,48.5,0.09,1.88,17.9,29.5,5.13,48.5,5.13,2.05,40.0,2.22,43.3,34.8,262.1,144.4,5.64,3.85,2.48,3.25,2.22,37.0,6.84,https://fbref.com/en/players/57760e66/Marcus-Edwards,57760e66,Primeira Liga
119,João Escoval,POR,DF,Vizela,26-245,1997,6.4,53.4,4.38,24.7,22.2,6.88,1.88,53.4,0.16,0.00,0.0,0.16,100.0,20.8,130.0,70.0,0.63,0.31,0.16,0.31,0.16,28.3,0.63,https://fbref.com/en/players/37736209/Joao-Escoval,37736209,Primeira Liga
120,Ricardo Esgaio,POR,"MF,DF",Sporting CP,30-237,1993,9.0,69.7,2.89,14.9,31.6,23.6,2.33,69.7,0.44,0.22,50.0,0.22,50.0,35.2,136.6,60.2,1.89,1.00,0.56,0.78,0.44,40.4,7.33,https://fbref.com/en/players/12dcbdcc/Ricardo-Esgaio,12dcbdcc,Primeira Liga
121,Tiago Esgaio,POR,DF,Arouca,28-160,1995,12.5,69.7,3.28,24.0,29.6,16.2,1.52,69.7,0.48,0.32,66.7,0.16,33.3,26.8,124.0,62.5,1.28,1.04,0.08,0.72,0.40,35.8,3.68,https://fbref.com/en/players/9c14a96b/Tiago-Esgaio,9c14a96b,Primeira Liga
122,Samuel Essende,FRA,FW,Vizela,25-350,1998,15.6,29.0,0.90,1.99,14.0,13.2,4.94,29.0,2.05,0.71,34.4,1.35,65.6,15.5,77.6,26.7,1.35,0.58,0.77,3.59,1.41,21.6,4.74,https://fbref.com/en/players/821550ce/Samuel-Essende,821550ce,Primeira Liga
123,Dario Essugo,POR,MF,Sporting CP,18-300,2005,0.2,90.0,0.00,35.0,55.0,0.00,0.00,90.0,5.00,0.00,0.0,5.00,100.0,35.0,90.0,15.0,0.00,0.00,0.00,0.00,0.00,65.0,0.00,https://fbref.com/en/players/1e4319ac/Dario-Essugo,1e4319ac,Primeira Liga
124,Paulo Estrela Moreira,POR,"MF,FW",Portimonense,24-322,1999,4.3,70.9,2.56,16.5,46.7,8.37,0.23,70.9,0.47,0.23,50.0,0.23,50.0,36.3,158.1,82.8,0.23,0.23,0.00,0.47,0.23,41.9,0.23,https://fbref.com/en/players/edf2b497/Paulo-Estrela-Moreira,edf2b497,Primeira Liga
125,Stephen Eustáquio,CAN,MF,Porto,27-018,1996,13.8,71.7,2.25,12.0,39.9,20.1,2.25,71.7,0.65,0.36,55.6,0.29,44.4,33.3,148.5,72.4,0.72,0.65,0.14,0.87,0.22,45.4,2.83,https://fbref.com/en/players/577efaec/Stephen-Eustaquio,577efaec,Primeira Liga
126,Evanilson,BRA,FW,Porto,24-094,1999,8.0,32.1,0.75,2.13,13.1,16.9,5.25,32.1,1.75,0.50,28.6,0.88,50.0,19.1,97.4,36.9,1.50,0.75,0.50,1.25,1.38,26.0,6.38,https://fbref.com/en/players/6f3cc2fe/Evanilson,6f3cc2fe,Primeira Liga
127,Fabiano,BRA,DF,Moreirense,23-300,2000,11.9,58.7,3.78,18.5,29.1,11.4,0.59,58.7,1.09,0.50,46.2,0.42,38.5,25.7,142.6,76.8,1.60,1.43,0.17,1.09,0.50,28.7,1.93,https://fbref.com/en/players/f5e7fdf9/Fabiano,f5e7fdf9,Primeira Liga
128,Claudio Falcão,BRA,MF,Farense,29-189,1994,15.2,46.3,5.33,16.4,25.6,4.47,1.18,46.3,0.92,0.33,35.7,0.53,57.1,16.6,70.9,25.3,0.26,0.53,0.00,0.53,0.39,18.4,0.33,https://fbref.com/en/players/56077210/Claudio-Falcao,56077210,Primeira Liga
129,Jean Felipe,BRA,"DF,MF",Estrela,29-296,1994,8.9,59.7,1.80,17.0,29.3,13.9,1.24,59.7,0.45,0.11,25.0,0.34,75.0,21.3,62.4,36.3,0.56,0.34,0.22,0.56,0.22,30.4,5.28,https://fbref.com/en/players/22d5feeb/Jean-Felipe,22d5feeb,Primeira Liga
130,Volnei Feltes,BRA,DF,Estoril,23-268,2000,9.8,57.9,6.22,24.7,25.0,8.67,0.51,57.9,0.92,0.41,44.4,0.51,55.6,24.2,105.1,49.2,1.12,0.92,0.00,0.71,0.61,27.8,1.94,https://fbref.com/en/players/b48349d9/Volnei-Feltes,b48349d9,Primeira Liga
131,Jorge Filipe Oliveira Fernandes,POR,DF,Vitória,26-281,1997,16.0,58.4,5.56,25.6,29.3,4.13,1.31,58.4,0.06,0.06,100.0,0.00,0.0,26.8,145.9,83.3,1.00,0.81,0.00,0.69,0.19,32.4,0.31,https://fbref.com/en/players/a17ef4d1/Jorge-Filipe-Oliveira-Fernandes,a17ef4d1,Primeira Liga
132,Mateus Fernandes,POR,MF,Estoril,19-182,2004,9.4,66.6,1.81,14.7,39.7,13.5,0.85,66.6,2.55,1.28,50.0,0.85,33.3,36.1,204.0,116.8,2.98,1.91,0.11,1.81,0.96,43.5,1.60,https://fbref.com/en/players/ef491564/Mateus-Fernandes,ef491564,Primeira Liga
133,Mateus Fernandes,POR,FW,Sporting CP,19-182,2004,0.0,8,0,1,3,5,0,8,0,0,,0,,3,57,51,0,1,0,0,0,2,0,https://fbref.com/en/players/ef491564/Mateus-Fernandes,ef491564,Primeira Liga
134,Rafael Fernandes,POR,DF,Arouca,21-194,2002,7.4,61.1,6.22,29.3,29.3,3.24,0.68,61.1,0.81,0.68,83.3,0.14,16.7,34.7,167.4,108.5,0.68,1.08,0.00,0.27,0.00,42.4,0.27,https://fbref.com/en/players/dbc1e5d8/Rafael-Fernandes,dbc1e5d8,Primeira Liga
135,Roger Fernandes,GNB,"DF,FW",Braga,18-048,2005,0.7,92.9,2.86,12.9,37.1,45.7,4.29,92.9,5.71,2.86,50.0,2.86,50.0,61.4,481.4,222.9,7.14,2.86,1.43,0.00,0.00,55.7,25.7,https://fbref.com/en/players/de8f6250/Roger-Fernandes,de8f6250,Primeira Liga
136,Rúben Fernandes,POR,DF,Gil Vicente FC,37-247,1986,16.0,69.4,6.94,41.1,27.5,1.38,0.81,69.4,0.06,0.06,100.0,0.00,0.0,39.4,164.6,95.9,0.25,0.06,0.00,0.38,0.00,48.1,0.06,https://fbref.com/en/players/c6bdf383/Ruben-Fernandes,c6bdf383,Primeira Liga
137,Vasco Fernandes,POR,DF,Casa Pia,37-057,1986,10.0,51.4,5.70,30.2,19.7,1.70,0.90,51.4,0.00,0.00,,0.00,,25.0,112.3,54.6,0.20,0.00,0.00,0.40,0.10,32.5,0.40,https://fbref.com/en/players/4a0a3759/Vasco-Fernandes,4a0a3759,Primeira Liga
138,Fernando,BRA,FW,Casa Pia,31-000,1993,4.2,34.5,0.24,2.86,13.8,18.1,4.76,34.3,3.57,1.43,40.0,2.14,60.0,20.0,120.2,37.4,1.43,1.19,0.71,1.90,1.90,23.8,6.43,https://fbref.com/en/players/ccd88b8e/Fernando,ccd88b8e,Primeira Liga
139,Filipe Ferreira,POR,DF,Boavista,33-103,1990,7.3,69.5,5.62,30.3,34.2,5.21,0.00,69.5,0.55,0.41,75.0,0.14,25.0,38.8,161.9,70.1,0.55,0.55,0.00,0.96,0.14,45.1,0.82,https://fbref.com/en/players/12f1293b/Filipe-Ferreira,12f1293b,Primeira Liga
140,Marcelo dos Santos Ferreira,BRA,DF,Moreirense,34-165,1989,15.0,60.2,6.73,34.4,25.3,0.73,0.67,60.2,0.20,0.07,33.3,0.00,0.0,31.1,158.5,96.2,0.13,0.00,0.00,0.33,0.00,36.3,0.00,https://fbref.com/en/players/15a5e48c/Marcelo-dos-Santos-Ferreira,15a5e48c,Primeira Liga
141,Vitó Ferreira,POR,MF,Estrela,26-112,1997,6.4,54.4,2.03,13.3,30.2,11.1,0.31,54.4,1.09,0.31,28.6,0.78,71.4,19.4,80.2,25.9,0.31,0.78,0.00,1.09,0.16,31.9,1.56,https://fbref.com/en/players/74e6abb9/Vito-Ferreira,74e6abb9,Primeira Liga
142,Tiago Fonseca Morais,POR,FW,Boavista,20-127,2003,12.4,43.4,1.69,8.79,19.7,15.2,3.39,43.3,4.52,1.29,28.6,2.82,62.5,25.6,164.4,79.6,2.82,1.37,1.45,2.90,1.29,28.6,5.48,https://fbref.com/en/players/a951ca82/Tiago-Fonseca-Morais,a951ca82,Primeira Liga
143,Théo Fonseca,FRA,FW,Famalicão,23-211,2000,4.0,30.5,2.25,8.00,11.3,11.3,2.75,30.5,1.25,0.50,40.0,0.50,40.0,14.8,73.5,19.8,1.00,0.75,0.25,1.75,1.50,18.8,4.75,https://fbref.com/en/players/227e37eb/Theo-Fonseca,227e37eb,Primeira Liga
144,José Fonte,POR,DF,Braga,40-017,1983,10.9,70.6,7.98,36.0,32.5,2.20,0.92,70.6,0.09,0.09,100.0,0.00,0.0,42.8,183.6,97.1,0.55,0.18,0.00,0.09,0.09,49.6,0.46,https://fbref.com/en/players/90f87966/Jose-Fonte,90f87966,Primeira Liga
145,Hernâni Fortes,POR,FW,Rio Ave,32-141,1991,3.8,32.6,0.53,2.89,7.63,22.4,2.89,32.6,2.89,0.79,27.3,1.58,54.5,18.2,117.1,37.9,1.84,0.26,0.53,2.37,1.05,21.1,8.68,https://fbref.com/en/players/2327c29e/Hernani-Fortes,2327c29e,Primeira Liga
146,André Franco,POR,"MF,FW",Porto,25-271,1998,4.8,63.1,0.63,7.29,32.9,23.3,2.92,63.1,0.42,0.21,50.0,0.21,50.0,35.8,166.7,80.6,1.67,1.04,0.00,1.46,0.63,45.8,5.63,https://fbref.com/en/players/86df4d6b/Andre-Franco,86df4d6b,Primeira Liga
147,Gonçalo Franco,POR,MF,Moreirense,23-052,2000,13.0,46.7,2.31,11.5,27.2,8.85,0.92,46.7,1.62,0.62,38.1,0.85,52.4,21.8,103.5,38.2,0.54,0.92,0.08,1.85,0.77,24.9,1.69,https://fbref.com/en/players/9029d5f2/Goncalo-Franco,9029d5f2,Primeira Liga
148,Afonso freitas,POR,"DF,MF",Vitória,23-276,2000,6.0,44.5,1.67,9.33,19.0,16.2,1.67,44.5,1.17,0.17,14.3,0.67,57.1,19.3,97.0,49.2,1.33,0.50,0.17,1.83,0.50,23.7,5.67,https://fbref.com/en/players/f332f667/Afonso-freitas,f332f667,Primeira Liga
149,Iván Fresneda,ESP,MF,Sporting CP,19-102,2004,0.1,100.0,10.0,20.0,30.0,50.0,0.00,100.0,0.00,0.00,,0.00,,40.0,290.0,230.0,10.0,0.00,0.00,10.0,0.00,50.0,20.0,https://fbref.com/en/players/29d0f2ac/Ivan-Fresneda,29d0f2ac,Primeira Liga
150,Godfried Frimpong,NED,DF,Moreirense,24-171,1999,5.8,59.1,5.86,22.1,22.8,14.3,0.69,59.1,1.21,0.69,57.1,0.52,42.9,25.5,103.1,47.6,0.52,0.69,0.00,0.69,0.34,29.5,2.93,https://fbref.com/en/players/fb5f19d5/Godfried-Frimpong,fb5f19d5,Primeira Liga
151,Kanya Fujimoto,JPN,MF,Gil Vicente FC,24-191,1999,10.4,46.8,0.38,4.71,23.1,19.3,2.50,46.7,0.96,0.58,60.0,0.38,40.0,25.8,121.0,59.0,1.83,1.54,0.19,1.83,0.96,36.1,4.90,https://fbref.com/en/players/be040b84/Kanya-Fujimoto,be040b84,Primeira Liga
152,Galeno,BRA,"MF,DF",Porto,26-078,1997,10.4,46.2,1.92,5.48,14.6,26.8,5.19,46.0,2.88,1.35,46.7,1.15,40.0,24.5,184.0,98.1,4.04,2.40,1.63,2.31,1.15,29.4,10.8,https://fbref.com/en/players/5b3d1a7a/Galeno,5b3d1a7a,Primeira Liga
153,Nino Galović,CRO,DF,Arouca,31-186,1992,12.8,59.4,6.95,31.3,27.3,1.02,0.47,59.4,0.08,0.08,100.0,0.00,0.0,34.0,167.3,85.7,0.16,0.00,0.00,0.23,0.00,40.3,0.08,https://fbref.com/en/players/d280923b/Nino-Galovic,d280923b,Primeira Liga
154,Gaspar,ANG,DF,Estrela,26-103,1997,13.5,65.6,7.93,36.4,27.6,2.15,0.81,65.6,0.52,0.37,71.4,0.07,14.3,30.3,159.6,95.5,0.59,0.52,0.00,0.89,0.00,37.1,0.22,https://fbref.com/en/players/34e4dc3b/Gaspar,34e4dc3b,Primeira Liga
155,Bruno Gaspar,ANG,"MF,DF",Vitória,30-262,1993,9.5,64.2,1.37,12.2,30.4,21.8,1.58,64.2,1.26,0.42,33.3,0.63,50.0,28.2,120.0,58.3,1.58,1.05,0.32,1.89,0.42,35.5,7.26,https://fbref.com/en/players/55ae91f0/Bruno-Gaspar,55ae91f0,Primeira Liga
156,Mory Gbane,CIV,MF,Gil Vicente FC,23-014,2000,5.9,55.8,3.05,16.1,34.9,5.93,1.19,55.8,2.20,1.53,69.2,0.51,23.1,24.4,128.3,62.0,1.36,0.34,0.51,1.86,1.02,30.2,0.85,https://fbref.com/en/players/ab8b392c/Mory-Gbane,ab8b392c,Primeira Liga
157,André Geraldes,POR,"MF,DF",Casa Pia,32-251,1991,4.0,55.0,3.25,18.0,26.5,11.0,0.75,55.0,2.00,0.25,12.5,1.75,87.5,22.0,83.5,37.5,0.50,0.50,0.25,1.50,0.25,27.0,4.50,https://fbref.com/en/players/35389469/Andre-Geraldes,35389469,Primeira Liga
158,Saviour Godwin,NGA,"FW,MF",Casa Pia,27-139,1996,3.8,36.1,0.00,3.95,12.4,21.1,4.74,35.8,4.74,2.11,44.4,1.58,33.3,23.4,211.3,120.8,6.05,2.63,1.58,3.68,2.37,24.5,8.16,https://fbref.com/en/players/f963e678/Saviour-Godwin,f963e678,Primeira Liga
159,Rodrigo Gomes,POR,"DF,MF",Estoril,20-185,2003,12.6,40.7,2.06,8.89,14.9,17.2,4.44,40.7,2.38,1.11,46.7,1.19,50.0,22.1,143.3,83.6,3.10,1.43,1.11,2.46,0.71,23.0,5.63,https://fbref.com/en/players/8dcf77c0/Rodrigo-Gomes,8dcf77c0,Primeira Liga
160,Vítor Gomes,POR,MF,Rio Ave,36-014,1987,1.9,65.3,2.63,11.6,46.8,7.89,0.00,65.3,0.00,0.00,,0.00,,25.8,135.8,43.7,0.00,0.00,0.00,1.58,0.53,39.5,0.53,https://fbref.com/en/players/6b8cd7dd/Vitor-Gomes,6b8cd7dd,Primeira Liga
161,Victor Gomez,ESP,DF,Braga,23-282,2000,10.9,68.6,2.29,17.1,30.7,21.0,1.10,68.6,0.83,0.55,66.7,0.18,22.2,37.3,161.4,81.9,1.56,1.28,0.28,0.83,0.28,43.6,8.26,https://fbref.com/en/players/b7de5bad/Victor-Gomez,b7de5bad,Primeira Liga
162,Nuno Gonçalo Moreira,POR,"FW,MF",Vizela,24-206,1999,9.9,45.6,0.91,6.06,18.0,22.3,3.54,45.6,3.94,1.41,35.9,2.22,56.4,24.9,128.2,61.0,1.62,1.52,0.40,2.12,1.41,28.4,6.57,https://fbref.com/en/players/c28df63c/Nuno-Goncalo-Moreira,c28df63c,Primeira Liga
163,João Gonçalves,POR,GK,Boavista,23-064,2000,16.0,28.8,25.3,28.8,0.06,0.00,0.00,28.8,0.00,0.00,,0.00,,12.9,62.1,37.2,0.00,0.00,0.00,0.00,0.00,8.38,0.00,https://fbref.com/en/players/8b8c0095/Joao-Goncalves,8b8c0095,Primeira Liga
164,Jota Gonçalves,POR,DF,Vizela,23-205,2000,0.1,70.0,0.00,0.00,40.0,30.0,10.0,70.0,0.00,0.00,,0.00,,40.0,120.0,10.0,0.00,0.00,0.00,10.0,0.00,50.0,10.0,https://fbref.com/en/players/f6f756b0/Jota-Goncalves,f6f756b0,Primeira Liga
