Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
90,Midana Cassama,GNB,"FW,MF",Portimonense,21-143,2002,2,46,23,3.2,0.5,0.00,,0.00,4.00,23,2.00,0.00,0.00,2.00,-2.00,-1.96,-0.79,0.80,1.40,-0.40,-0.46,+0.24,https://fbref.com/en/players/d00578b9/Midana-Cassama,d00578b9,Primeira Liga
91,Cassiano,BRA,FW,Estoril,34-206,1989,16,783,49,54.4,8.7,1.15,65,0.11,0.69,23,0.00,1.06,2.18,1.61,0.57,+0.57,+1.12,1.53,1.41,0.10,+0.11,+1.31,https://fbref.com/en/players/46fa8966/Cassiano,46fa8966,Primeira Liga
92,Jesús Castillo,PER,MF,Gil Vicente FC,22-211,2001,5,44,9,3.1,0.5,0.00,,0.00,10.0,9,8.00,1.80,2.00,2.00,0.00,0.00,+0.26,1.00,1.20,0.00,-0.03,+0.37,https://fbref.com/en/players/957ac8ad/Jesus-Castillo,957ac8ad,Primeira Liga
93,André Castro,POR,MF,Braga,35-281,1988,3,41,14,2.8,0.5,0.00,,0.00,6.00,14,10.0,1.33,2.00,6.00,-4.00,-4.39,-5.61,2.60,1.00,1.80,+1.90,+1.24,https://fbref.com/en/players/37d0048f/Andre-Castro,37d0048f,Primeira Liga
94,Geny Catamo,MOZ,"MF,DF",Sporting CP,22-347,2001,14,705,50,49.0,7.8,0.77,79,0.26,1.03,29,0.00,2.64,2.56,0.77,1.79,+1.79,+1.05,2.45,0.82,1.64,+1.63,+0.90,https://fbref.com/en/players/28cb9f21/Geny-Catamo,28cb9f21,Primeira Liga
95,Catatau,BRA,MF,Chaves,22-179,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/a7d31f8a/Catatau,a7d31f8a,Primeira Liga
96,Samuel Ceita,POR,FW,Casa Pia,17-115,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/82a8b809/Samuel-Ceita,82a8b809,Primeira Liga
97,Tidjany Chabrol,FRA,"FW,MF",Gil Vicente FC,21-177,2002,13,387,30,26.9,4.3,0.47,69,0.00,2.56,23,0.47,1.08,1.63,1.63,0.00,0.00,+0.34,1.14,1.77,-0.63,-0.63,-0.33,https://fbref.com/en/players/f8d7f03b/Tidjany-Chabrol,f8d7f03b,Primeira Liga
98,Charles,BRA,GK,Vitória,29-338,1994,0,,,,,0,,0,0,,16,,,,,,,,,,,,https://fbref.com/en/players/9dadc297/Charles,9dadc297,Primeira Liga
99,Chiquinho,POR,"FW,MF",Famalicão,23-337,2000,11,674,61,46.8,7.5,1.20,69,0.00,0.27,27,0.00,1.09,1.20,1.20,0.00,0.00,+0.59,0.99,1.55,-0.56,-0.55,-0.44,https://fbref.com/en/players/dc6c2f02/Chiquinho,dc6c2f02,Primeira Liga
100,Chiquinho,POR,MF,Benfica,28-173,1995,8,189,24,13.1,2.1,0.48,90,0.48,3.33,14,3.81,2.13,0.95,1.43,-0.48,-0.48,-2.06,2.00,1.62,0.38,+0.40,-0.99,https://fbref.com/en/players/262e5a82/Chiquinho,262e5a82,Primeira Liga
101,Clayton,BRA,FW,Casa Pia,24-362,1999,15,960,64,71.1,10.7,1.12,75,0.28,0.28,19,0.00,1.07,0.93,1.59,-0.65,-0.66,-0.89,0.70,1.23,-0.54,-0.54,-0.53,https://fbref.com/en/players/b05870de/Clayton,b05870de,Primeira Liga
102,Sebastián Coates,URU,DF,Sporting CP,33-093,1990,12,947,79,65.8,10.5,1.14,79,0.86,0.00,,0.00,2.58,1.90,0.95,0.95,+0.95,-0.88,1.63,0.75,0.88,+0.87,-0.87,https://fbref.com/en/players/1fbbfbde/Sebastian-Coates,1fbbfbde,Primeira Liga
103,Fábio Conceição,POR,"MF,DF",Rio Ave,22-255,2001,16,1422,89,98.8,15.8,1.01,89,0.57,0.00,,0.00,0.94,1.14,1.39,-0.25,-0.25,+9.75,1.30,1.14,0.16,+0.16,+2.89,https://fbref.com/en/players/6fe4c987/Fabio-Conceicao,6fe4c987,Primeira Liga
104,Francisco Conceição,POR,"MF,FW",Porto,21-025,2002,9,365,41,25.3,4.1,0.73,79,0.00,1.46,21,0.49,1.78,1.46,0.49,0.98,+0.99,+0.40,1.78,1.05,0.73,+0.74,+0.01,https://fbref.com/en/players/5ef3d210/Francisco-Conceicao,5ef3d210,Primeira Liga
105,Leo Cordeiro,BRA,MF,Estrela,28-103,1995,15,1200,80,83.3,13.3,0.98,85,0.68,0.15,45,0.00,0.93,1.20,1.20,0.00,0.00,+2.25,1.19,1.40,-0.22,-0.22,+0.46,https://fbref.com/en/players/53c0ab99/Leo-Cordeiro,53c0ab99,Primeira Liga
106,Jeriel Córdova,VEN,FW,Boavista,21-204,2002,10,136,14,9.4,1.5,0.00,,0.00,6.67,14,4.00,1.30,2.00,2.00,0.00,0.00,+0.55,2.27,1.60,0.67,+0.67,+1.25,https://fbref.com/en/players/8898f8a2/Jeriel-Cordova,8898f8a2,Primeira Liga
107,Félix Correia,POR,FW,Gil Vicente FC,22-351,2001,12,847,71,58.8,9.4,1.06,79,0.21,0.21,27,0.00,0.92,1.81,1.70,0.11,+0.11,+0.87,1.54,1.47,0.06,+0.07,+1.10,https://fbref.com/en/players/c803c92a/Felix-Correia,c803c92a,Primeira Liga
108,João Pedro Araújo Correia,CPV,"DF,MF",Chaves,27-125,1996,14,998,71,69.3,11.1,1.08,79,0.54,0.18,26,0.00,0.79,1.26,2.70,-1.44,-1.44,-0.02,1.07,1.60,-0.53,-0.53,+0.28,https://fbref.com/en/players/d8bc9af3/Joao-Pedro-Araujo-Correia,d8bc9af3,Primeira Liga
109,Alberto costa,POR,DF,Vitória,20-101,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/4d36e5ae/Alberto-costa,4d36e5ae,Primeira Liga
110,Diogo Costa,POR,GK,Porto,24-111,1999,16,1440,90,100.0,16.0,1.00,90,1.00,0.00,,0.00,2.19,1.44,0.75,0.69,+0.69,,1.64,0.91,0.72,+0.73,,https://fbref.com/en/players/93fffbcf/Diogo-Costa,93fffbcf,Primeira Liga
111,Gonçalo Costa,POR,"DF,MF",Portimonense,23-324,2000,15,1040,69,72.2,11.6,1.03,78,0.34,0.26,36,0.00,1.00,1.12,2.33,-1.21,-1.21,-0.09,0.92,1.64,-0.72,-0.72,-0.13,https://fbref.com/en/players/c1edb1d4/Goncalo-Costa,c1edb1d4,Primeira Liga
112,Michel Costa,BRA,MF,Estoril,22-019,2001,2,20,10,1.4,0.2,0.00,,0.00,10.0,10,5.00,1.50,5.00,0.00,5.00,+4.50,+4.50,3.50,3.00,0.50,+0.23,+0.73,https://fbref.com/en/players/907aafc4/Michel-Costa,907aafc4,Primeira Liga
113,Murilo Costa,BRA,FW,Gil Vicente FC,29-069,1994,13,820,63,56.9,9.1,1.10,77,0.44,0.33,15,0.00,0.92,1.65,1.76,-0.11,-0.11,+0.33,1.34,1.52,-0.18,-0.17,+0.50,https://fbref.com/en/players/85733f33/Murilo-Costa,85733f33,Primeira Liga
114,Rui Costa,POR,"FW,MF",Farense,27-322,1996,16,599,37,41.6,6.7,0.90,64,0.00,1.49,22,0.00,1.31,2.09,1.34,0.75,+0.75,+1.18,1.46,1.49,-0.03,-0.03,+0.64,https://fbref.com/en/players/ee43adcd/Rui-Costa,ee43adcd,Primeira Liga
115,Tomás Costa Silva,POR,DF,Vizela,24-085,1999,15,1301,87,90.3,14.5,1.03,87,0.83,0.00,,0.00,0.87,0.97,1.31,-0.34,-0.35,+1.60,1.12,1.19,-0.07,-0.07,+1.40,https://fbref.com/en/players/4cf7d718/Tomas-Costa-Silva,4cf7d718,Primeira Liga
116,Costinha,POR,"MF,DF",Rio Ave,23-288,2000,16,1440,90,100.0,16.0,1.00,90,1.00,0.00,,0.00,0.94,1.13,1.50,-0.38,-0.37,,1.32,1.19,0.13,+0.13,,https://fbref.com/en/players/80bc5e71/Costinha,80bc5e71,Primeira Liga
117,Sandro Cruz,POR,"DF,MF",Chaves,22-241,2001,13,864,66,60.0,9.6,1.15,74,0.73,0.21,25,0.21,0.54,1.04,2.81,-1.77,-1.77,-0.83,1.03,2.02,-1.00,-1.00,-0.95,https://fbref.com/en/players/e9543ec7/Sandro-Cruz,e9543ec7,Primeira Liga
118,Ignacio De Arruabarrena,URU,GK,Arouca,26-357,1997,16,1440,90,100.0,16.0,1.00,90,1.00,0.00,,0.00,1.00,1.38,1.44,-0.06,-0.06,,1.32,1.29,0.04,+0.04,,https://fbref.com/en/players/4b8cb65b/Ignacio-De-Arruabarrena,4b8cb65b,Primeira Liga
119,Fran Delgado,ESP,DF,Farense,22-181,2001,5,278,56,19.3,3.1,0.97,86,0.65,0.65,10,0.97,1.80,1.61,2.26,-0.65,-0.65,-0.88,1.19,2.03,-0.84,-0.85,-0.55,https://fbref.com/en/players/e7d2a50b/Fran-Delgado,e7d2a50b,Primeira Liga
120,Dener,BRA,MF,Portimonense,31-301,1992,13,1055,81,73.3,11.7,1.11,81,0.60,0.00,,0.00,1.15,1.11,1.45,-0.34,-0.34,+3.17,0.91,1.39,-0.47,-0.47,+0.79,https://fbref.com/en/players/3b570c74/Dener,3b570c74,Primeira Liga
121,Depú,ANG,FW,Gil Vicente FC,24-000,2000,7,365,52,25.3,4.1,0.98,71,0.24,0.73,27,0.00,0.86,2.68,1.46,1.22,+1.23,+1.99,1.54,1.71,-0.17,-0.18,+0.28,https://fbref.com/en/players/0ca4fdab/Depu,0ca4fdab,Primeira Liga
122,Derick,BRA,FW,Casa Pia,30-129,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/cb1580aa/Derick,cb1580aa,Primeira Liga
123,Ángel Di María,ARG,FW,Benfica,35-328,1988,13,1025,79,71.2,11.4,1.05,83,0.53,0.09,27,0.00,2.31,1.84,0.53,1.32,+1.32,+0.02,2.33,0.82,1.52,+1.51,+0.89,https://fbref.com/en/players/19cda00b/Angel-Di-Maria,19cda00b,Primeira Liga
124,Tiago Dias,POR,"MF,FW",Casa Pia,25-249,1998,10,408,41,30.2,4.5,1.11,70,0.00,1.11,12,1.11,0.80,0.67,1.33,-0.67,-0.66,-0.38,0.51,1.29,-0.80,-0.78,-0.57,https://fbref.com/en/players/b2f12baf/Tiago-Dias,b2f12baf,Primeira Liga
125,Vinicius Dias,BRA,GK,Gil Vicente FC,26-203,1997,2,180,90,12.5,2.0,1.00,90,1.00,0.00,,3.50,0.50,2.00,3.00,-1.00,-1.00,-0.86,1.70,0.90,0.80,+0.80,+1.35,https://fbref.com/en/players/1d33ef3f/Vinicius-Dias,1d33ef3f,Primeira Liga
126,Ousmane Diomande,CIV,DF,Sporting CP,20-035,2003,15,1300,87,90.3,14.4,1.04,87,0.90,0.00,,0.00,2.47,2.15,1.04,1.11,+1.11,-1.46,1.87,0.79,1.08,+1.07,-1.00,https://fbref.com/en/players/394be156/Ousmane-Diomande,394be156,Primeira Liga
127,Álvaro djaló,ESP,"FW,MF",Braga,24-145,1999,14,914,65,63.5,10.2,1.08,74,0.10,0.29,32,0.10,2.07,2.35,1.67,0.69,+0.69,-1.02,2.17,1.44,0.73,+0.73,+0.10,https://fbref.com/en/players/45c29ae7/Alvaro-djalo,45c29ae7,Primeira Liga
128,Mihai Dobre,ROU,"FW,MF",Famalicão,25-131,1998,10,286,29,19.9,3.2,0.63,56,0.00,2.50,22,0.94,1.10,0.00,1.25,-1.25,-1.26,-1.18,0.66,1.34,-0.69,-0.69,-0.46,https://fbref.com/en/players/a1f3f5a0/Mihai-Dobre,a1f3f5a0,Primeira Liga
129,Maxime Dominguez,SUI,"MF,FW",Gil Vicente FC,27-341,1996,16,1230,77,85.4,13.7,1.09,80,0.58,0.07,30,0.00,0.94,1.68,1.90,-0.22,-0.22,+0.21,1.10,1.75,-0.64,-0.65,-1.78,https://fbref.com/en/players/1fe2c2e0/Maxime-Dominguez,1fe2c2e0,Primeira Liga
130,Bruno Duarte,BRA,FW,Farense,27-290,1996,16,1082,68,75.1,12.0,1.00,80,0.33,0.33,31,0.00,1.31,1.17,1.50,-0.33,-0.33,-1.59,1.30,1.90,-0.60,-0.60,-0.77,https://fbref.com/en/players/d9b89391/Bruno-Duarte,d9b89391,Primeira Liga
131,Rodrigo Duarte,POR,FW,Sporting CP,18-255,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/484a3eae/Rodrigo-Duarte,484a3eae,Primeira Liga
132,Jorge Eduardo Sánchez,MEX,DF,Porto,26-029,1997,6,348,58,24.2,3.9,1.03,83,0.77,0.51,8,0.26,2.50,2.05,0.26,1.79,+1.81,+1.48,1.92,0.90,1.03,+1.03,+0.40,https://fbref.com/en/players/c8d1c3a5/Jorge-Eduardo-Sanchez,c8d1c3a5,Primeira Liga
133,Marcus Edwards,ENG,"FW,MF",Sporting CP,25-036,1998,15,1051,70,73.0,11.7,1.11,74,0.26,0.17,45,0.09,2.47,2.48,0.94,1.54,+1.54,+1.08,1.97,0.73,1.25,+1.25,+0.28,https://fbref.com/en/players/57760e66/Marcus-Edwards,57760e66,Primeira Liga
134,João Escoval,POR,DF,Vizela,26-245,1997,9,573,64,39.8,6.4,1.09,81,0.63,0.31,3,0.94,1.11,0.63,1.09,-0.47,-0.47,+0.05,1.02,1.19,-0.19,-0.18,+0.04,https://fbref.com/en/players/37736209/Joao-Escoval,37736209,Primeira Liga
135,Ricardo Esgaio,POR,"MF,DF",Sporting CP,30-237,1993,16,811,51,56.3,9.0,1.22,65,0.11,0.56,19,0.00,2.50,2.00,1.56,0.44,+0.44,-1.85,1.63,0.93,0.71,+0.71,-1.06,https://fbref.com/en/players/12dcbdcc/Ricardo-Esgaio,12dcbdcc,Primeira Liga
136,Tiago Esgaio,POR,DF,Arouca,28-160,1995,14,1124,80,78.1,12.5,1.04,85,0.72,0.08,21,0.00,1.14,1.68,1.52,0.16,+0.16,+1.01,1.32,1.30,0.02,+0.03,-0.04,https://fbref.com/en/players/9c14a96b/Tiago-Esgaio,9c14a96b,Primeira Liga
137,Samuel Essende,FRA,FW,Vizela,25-350,1998,16,1408,88,97.8,15.6,1.03,88,0.77,0.00,,0.00,0.81,0.96,1.41,-0.45,-0.45,+2.37,1.07,1.28,-0.21,-0.21,-0.01,https://fbref.com/en/players/821550ce/Samuel-Essende,821550ce,Primeira Liga
138,Dario Essugo,POR,MF,Sporting CP,18-300,2005,1,20,20,1.4,0.2,0.00,,0.00,5.00,20,60.0,3.00,5.00,5.00,0.00,0.00,-1.27,6.00,2.50,3.50,+2.97,+1.83,https://fbref.com/en/players/1e4319ac/Dario-Essugo,1e4319ac,Primeira Liga
139,Paulo Estrela Moreira,POR,"MF,FW",Portimonense,24-322,1999,11,384,35,26.7,4.3,0.70,70,0.23,1.86,22,0.47,0.55,0.70,3.72,-3.02,-3.05,-2.54,0.77,2.30,-1.53,-1.55,-1.18,https://fbref.com/en/players/edf2b497/Paulo-Estrela-Moreira,edf2b497,Primeira Liga
140,Stephen Eustáquio,CAN,MF,Porto,27-018,1996,16,1246,78,86.5,13.8,1.01,84,0.72,0.14,33,0.00,2.19,1.38,0.80,0.58,+0.58,-0.81,1.59,0.97,0.62,+0.61,-0.85,https://fbref.com/en/players/577efaec/Stephen-Eustaquio,577efaec,Primeira Liga
141,Evanilson,BRA,FW,Porto,24-094,1999,11,718,65,49.9,8.0,1.13,72,0.13,0.25,37,0.00,2.09,1.38,0.75,0.63,+0.63,-0.12,1.68,0.94,0.75,+0.75,+0.04,https://fbref.com/en/players/6f3cc2fe/Evanilson,6f3cc2fe,Primeira Liga
142,Fabiano,BRA,DF,Moreirense,23-300,2000,13,1074,83,79.6,11.9,0.92,90,0.92,0.17,42,0.00,1.69,1.18,0.76,0.42,+0.42,-0.23,1.03,0.97,0.05,+0.05,-0.24,https://fbref.com/en/players/f5e7fdf9/Fabiano,f5e7fdf9,Primeira Liga
143,Claudio Falcão,BRA,MF,Farense,29-189,1994,16,1370,86,95.1,15.2,1.05,86,0.86,0.00,,0.00,1.31,1.51,1.32,0.20,+0.20,+2.77,1.43,1.78,-0.36,-0.36,+1.01,https://fbref.com/en/players/56077210/Claudio-Falcao,56077210,Primeira Liga
144,Jean Felipe,BRA,"DF,MF",Estrela,29-296,1994,14,800,57,55.6,8.9,0.90,80,0.45,0.67,26,0.22,1.14,1.46,1.57,-0.11,-0.11,+0.59,1.11,1.58,-0.47,-0.47,-0.40,https://fbref.com/en/players/22d5feeb/Jean-Felipe,22d5feeb,Primeira Liga
145,Luiz Felipe,BRA,GK,Farense,26-259,1997,0,,,,,0,,0,0,,16,,,,,,,,,,,,https://fbref.com/en/players/185084a1/Luiz-Felipe,185084a1,Primeira Liga
146,Volnei Feltes,BRA,DF,Estoril,23-268,2000,12,884,74,61.4,9.8,1.02,87,0.82,0.20,7,0.41,1.08,1.73,1.94,-0.20,-0.20,-0.69,1.34,1.86,-0.52,-0.52,-0.07,https://fbref.com/en/players/b48349d9/Volnei-Feltes,b48349d9,Primeira Liga
147,Jorge Filipe Oliveira Fernandes,POR,DF,Vitória,26-281,1997,16,1440,90,100.0,16.0,1.00,90,1.00,0.00,,0.00,1.88,1.63,1.13,0.50,+0.50,,1.32,1.21,0.11,+0.11,,https://fbref.com/en/players/a17ef4d1/Jorge-Filipe-Oliveira-Fernandes,a17ef4d1,Primeira Liga
148,Mateus Fernandes,POR,MF,Estoril,19-182,2004,12,845,70,58.7,9.4,0.96,82,0.43,0.32,37,0.00,1.17,2.34,0.85,1.49,+1.49,+3.46,1.44,1.46,-0.02,-0.03,+1.13,https://fbref.com/en/players/ef491564/Mateus-Fernandes,ef491564,Primeira Liga
149,Mateus Fernandes,POR,FW,Sporting CP,19-182,2004,1,3,3,0.2,0.0,0,,0,1,3,1,3.00,0,0,0,0.00,-1.25,0.1,0.0,+0.1,+2.36,+1.19,https://fbref.com/en/players/ef491564/Mateus-Fernandes,ef491564,Primeira Liga
150,Rafael Fernandes,POR,DF,Arouca,21-194,2002,9,669,74,46.5,7.4,0.95,89,0.81,0.27,22,0.00,0.89,0.68,1.35,-0.68,-0.67,-1.14,1.14,1.05,0.08,+0.08,+0.09,https://fbref.com/en/players/dbc1e5d8/Rafael-Fernandes,dbc1e5d8,Primeira Liga
151,Roger Fernandes,GNB,"DF,FW",Braga,18-048,2005,4,59,15,4.1,0.7,0.00,,0.00,5.71,15,0.00,2.50,5.71,1.43,4.29,+4.58,+3.66,3.29,0.43,2.86,+3.03,+2.44,https://fbref.com/en/players/de8f6250/Roger-Fernandes,de8f6250,Primeira Liga
152,Rúben Fernandes,POR,DF,Gil Vicente FC,37-247,1986,16,1440,90,100.0,16.0,1.00,90,1.00,0.00,,0.00,0.94,1.63,1.88,-0.25,-0.25,,1.23,1.62,-0.39,-0.39,,https://fbref.com/en/players/c6bdf383/Ruben-Fernandes,c6bdf383,Primeira Liga
153,Vasco Fernandes,POR,DF,Casa Pia,37-057,1986,10,900,90,66.7,10.0,1.00,90,1.00,0.00,,0.10,1.20,0.90,1.00,-0.10,-0.10,+0.90,0.78,1.15,-0.37,-0.37,+0.04,https://fbref.com/en/players/4a0a3759/Vasco-Fernandes,4a0a3759,Primeira Liga
154,Fernando,BRA,FW,Casa Pia,31-000,1993,13,378,29,28.0,4.2,0.71,53,0.00,2.38,22,0.24,0.92,0.48,1.19,-0.71,-0.71,-0.44,0.74,1.86,-1.12,-1.11,-1.01,https://fbref.com/en/players/ccd88b8e/Fernando,ccd88b8e,Primeira Liga
155,Filipe Ferreira,POR,DF,Boavista,33-103,1990,10,660,66,45.8,7.3,0.96,83,0.41,0.41,27,0.68,1.10,1.64,1.92,-0.27,-0.27,+0.42,1.21,1.30,-0.10,-0.10,+0.66,https://fbref.com/en/players/12f1293b/Filipe-Ferreira,12f1293b,Primeira Liga
156,Marcelo dos Santos Ferreira,BRA,DF,Moreirense,34-165,1989,15,1350,90,100.0,15.0,1.00,90,1.00,0.00,,0.00,1.73,1.33,0.87,0.47,+0.47,,1.03,0.93,0.10,+0.10,,https://fbref.com/en/players/15a5e48c/Marcelo-dos-Santos-Ferreira,15a5e48c,Primeira Liga
157,Vitó Ferreira,POR,MF,Estrela,26-112,1997,9,578,64,40.1,6.4,1.25,70,0.16,0.16,17,0.47,1.00,0.63,0.78,-0.16,-0.16,+0.37,0.75,1.13,-0.37,-0.38,-0.14,https://fbref.com/en/players/74e6abb9/Vito-Ferreira,74e6abb9,Primeira Liga
158,Manuel Figueiredo,POR,MF,Estrela,21-326,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,https://fbref.com/en/players/26db77cc/Manuel-Figueiredo,26db77cc,Primeira Liga
159,Gonçalo Filipe,POR,GK,Chaves,23-253,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/a4cf1b05/Goncalo-Filipe,a4cf1b05,Primeira Liga
160,Lucas Flores,BRA,GK,Rio Ave,21-188,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,https://fbref.com/en/players/a8755992/Lucas-Flores,a8755992,Primeira Liga
161,Bernardo Folha,POR,MF,Porto,21-291,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/58c6b67c/Bernardo-Folha,58c6b67c,Primeira Liga
162,Diogo Fonseca,POR,DF,Braga,21-273,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/26a2dc36/Diogo-Fonseca,26a2dc36,Primeira Liga
163,Tiago Fonseca Morais,POR,FW,Boavista,20-127,2003,14,1116,80,77.5,12.4,1.13,80,0.32,0.00,,0.00,1.14,1.29,1.61,-0.32,-0.32,+0.79,1.17,1.69,-0.53,-0.53,-0.32,https://fbref.com/en/players/a951ca82/Tiago-Fonseca-Morais,a951ca82,Primeira Liga
164,Théo Fonseca,FRA,FW,Famalicão,23-211,2000,6,358,60,24.9,4.0,1.25,69,0.00,0.25,15,0.00,0.50,1.00,2.00,-1.00,-1.01,-0.92,1.35,1.32,0.03,+0.01,+0.44,https://fbref.com/en/players/227e37eb/Theo-Fonseca,227e37eb,Primeira Liga
165,José Fonte,POR,DF,Braga,40-017,1983,11,978,89,67.9,10.9,0.92,89,0.83,0.09,85,0.37,2.09,2.39,1.38,1.01,+1.01,-0.16,2.00,1.45,0.55,+0.55,-0.43,https://fbref.com/en/players/90f87966/Jose-Fonte,90f87966,Primeira Liga
166,Hernâni Fortes,POR,FW,Rio Ave,32-141,1991,12,339,28,23.5,3.8,0.79,56,0.00,2.37,19,1.05,0.92,0.79,1.84,-1.05,-1.06,-0.90,1.03,1.34,-0.29,-0.30,-0.56,https://fbref.com/en/players/2327c29e/Hernani-Fortes,2327c29e,Primeira Liga
167,André Franco,POR,"MF,FW",Porto,25-271,1998,13,430,33,29.9,4.8,1.04,68,0.21,1.67,11,0.63,2.38,2.08,0.83,1.25,+1.26,+0.81,2.38,1.19,1.19,+1.19,+0.66,https://fbref.com/en/players/86df4d6b/Andre-Franco,86df4d6b,Primeira Liga
168,Gonçalo Franco,POR,MF,Moreirense,23-052,2000,14,1166,83,86.4,13.0,1.08,83,0.38,0.00,,0.00,1.64,1.00,0.69,0.31,+0.31,-1.16,0.87,0.86,0.01,0.00,-0.71,https://fbref.com/en/players/9029d5f2/Goncalo-Franco,9029d5f2,Primeira Liga
169,Afonso freitas,POR,"DF,MF",Vitória,23-276,2000,9,541,60,37.6,6.0,1.33,66,0.33,0.17,13,1.17,2.11,1.17,1.67,-0.50,-0.50,-1.60,0.98,1.35,-0.37,-0.37,-0.77,https://fbref.com/en/players/f332f667/Afonso-freitas,f332f667,Primeira Liga
170,Iván Fresneda,ESP,MF,Sporting CP,19-102,2004,1,6,6,0.4,0.1,0.00,,0.00,10.0,6,50.0,1.00,0.00,0.00,0.00,0.00,-1.26,0.00,0.00,0.00,+0.71,-0.46,https://fbref.com/en/players/29d0f2ac/Ivan-Fresneda,29d0f2ac,Primeira Liga
171,Godfried Frimpong,NED,DF,Moreirense,24-171,1999,12,524,44,38.8,5.8,0.86,88,0.52,1.21,12,0.00,1.58,1.55,1.55,0.00,0.00,-0.76,1.00,1.02,0.00,0.00,-0.17,https://fbref.com/en/players/fb5f19d5/Godfried-Frimpong,fb5f19d5,Primeira Liga
172,Kanya Fujimoto,JPN,MF,Gil Vicente FC,24-191,1999,15,937,62,65.1,10.4,0.96,83,0.48,0.48,22,0.10,0.80,1.44,2.02,-0.58,-0.58,-0.93,1.06,1.55,-0.49,-0.49,-0.30,https://fbref.com/en/players/be040b84/Kanya-Fujimoto,be040b84,Primeira Liga
173,Galeno,BRA,"MF,DF",Porto,26-078,1997,14,938,67,65.1,10.4,0.87,87,0.67,0.48,31,0.00,2.29,1.25,0.87,0.38,+0.38,-0.87,1.46,0.91,0.55,+0.54,-0.53,https://fbref.com/en/players/5b3d1a7a/Galeno,5b3d1a7a,Primeira Liga
174,Nino Galović,CRO,DF,Arouca,31-186,1992,13,1154,89,80.1,12.8,1.02,89,0.94,0.00,,0.23,1.23,1.64,1.41,0.23,+0.23,+1.49,1.41,1.34,0.08,+0.08,+0.20,https://fbref.com/en/players/d280923b/Nino-Galovic,d280923b,Primeira Liga
175,Gaspar,ANG,DF,Estrela,26-103,1997,14,1215,87,84.4,13.5,1.04,87,0.96,0.00,,0.00,1.07,1.11,1.63,-0.52,-0.52,-0.92,1.04,1.53,-0.49,-0.49,-1.28,https://fbref.com/en/players/34e4dc3b/Gaspar,34e4dc3b,Primeira Liga
176,Bruno Gaspar,ANG,"MF,DF",Vitória,30-262,1993,11,852,77,59.2,9.5,1.16,77,0.74,0.00,,0.00,2.09,1.68,0.74,0.95,+0.95,+1.10,1.23,0.93,0.31,+0.31,+0.48,https://fbref.com/en/players/55ae91f0/Bruno-Gaspar,55ae91f0,Primeira Liga
177,Mory Gbane,CIV,MF,Gil Vicente FC,23-014,2000,12,528,44,36.7,5.9,0.85,77,0.17,1.19,20,0.68,1.17,1.36,1.86,-0.51,-0.51,-0.41,1.34,2.00,-0.66,-0.66,-0.44,https://fbref.com/en/players/ab8b392c/Mory-Gbane,ab8b392c,Primeira Liga
178,André Geraldes,POR,"MF,DF",Casa Pia,32-251,1991,11,356,32,26.4,4.0,0.50,77,0.25,2.25,23,0.25,0.91,0.75,2.00,-1.25,-1.26,-1.17,0.78,1.88,-1.10,-1.13,-1.00,https://fbref.com/en/players/35389469/Andre-Geraldes,35389469,Primeira Liga
179,Saviour Godwin,NGA,"FW,MF",Casa Pia,27-139,1996,4,344,86,25.5,3.8,1.05,86,0.53,0.00,,0.00,1.25,1.58,1.05,0.53,+0.52,+1.24,0.92,0.95,-0.03,-0.03,+0.48,https://fbref.com/en/players/f963e678/Saviour-Godwin,f963e678,Primeira Liga
180,Rodrigo Gomes,POR,"DF,MF",Estoril,20-185,2003,15,1136,76,78.9,12.6,0.87,89,0.63,0.32,40,0.00,1.13,2.06,1.59,0.48,+0.48,+1.96,1.46,1.75,-0.28,-0.28,+1.00,https://fbref.com/en/players/8dcf77c0/Rodrigo-Gomes,8dcf77c0,Primeira Liga
