Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-07-24,19:00,Série A,Matchweek 16,Mon,Away,L,0,2,Coritiba,1.0,1.9,72,32872.0,Nino,4-3-3,Flavio de Souza,Match Report,
2023-07-29,16:00,Série A,Matchweek 17,Sat,Home,W,1,0,Santos,2.0,0.1,71,34211.0,Nino,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-08-01,19:00,Libertadores,Round of 16,Tue,Away,D,1,1,ar Argentinos Jun,0.3,0.8,53,7860.0,Nino,4-3-3,Piero Maza,Match Report,Leg 1 of 2
2023-08-05,21:00,Série A,Matchweek 18,Sat,Home,W,2,1,Palmeiras,2.6,1.0,55,77973.0,Fábio,4-4-2,Ramon Abatti Abel,Match Report,
2023-08-08,19:00,Libertadores,Round of 16,Tue,Home,W,2,0,ar Argentinos Jun,1.1,0.1,66,,Nino,4-3-3,Alexis Herrera,Match Report,Leg 2 of 2; Fluminense won
2023-08-13,16:00,Série A,Matchweek 19,Sun,Away,L,1,2,Grêmio,1.0,1.2,71,38712.0,Nino,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-08-19,18:30,Série A,Matchweek 20,Sat,Home,W,3,1,América (MG),1.2,1.4,72,35562.0,Nino,4-2-3-1,Flavio de Souza,Match Report,
2023-08-24,21:30,Libertadores,Quarter-finals,Thu,Home,W,2,0,py Olimpia,1.5,0.1,69,64047.0,Nino,4-1-3-2,Andrés Matonte,Match Report,Leg 1 of 2
2023-08-27,18:30,Série A,Matchweek 21,Sun,Away,D,2,2,Ath Paranaense,3.0,0.8,71,23630.0,David Braz,3-4-3,Raphael Claus,Match Report,
2023-08-31,20:30,Libertadores,Quarter-finals,Thu,Away,W,3,1,py Olimpia,1.8,1.2,51,,Nino,4-1-3-2,Jesús Valenzuela,Match Report,Leg 2 of 2; Fluminense won
2023-09-03,16:00,Série A,Matchweek 22,Sun,Home,W,1,0,Fortaleza,0.6,0.9,64,10035.0,Felipe Melo,4-4-2,André Luiz Skettino Policarpo Bento,Match Report,
2023-09-16,16:00,Série A,Matchweek 23,Sat,Away,L,2,4,Vasco da Gama,1.9,1.4,72,35850.0,Nino,4-4-2,Raphael Claus,Match Report,
2023-09-20,21:30,Série A,Matchweek 24,Wed,Home,W,1,0,Cruzeiro,0.5,0.7,59,28985.0,Nino,4-4-2,Matheus Delgado Candançan,Match Report,
2023-09-27,21:30,Libertadores,Semi-finals,Wed,Home,D,2,2,br Internacional,1.3,0.9,54,67515.0,Nino,4-1-3-2,Darío Herrera,Match Report,Leg 1 of 2
2023-09-30,17:30,Série A,Matchweek 25,Sat,Away,L,0,3,Cuiabá,0.2,1.2,40,8358.0,David Braz,5-4-1,Paulo Zanovelli,Match Report,
2023-10-04,21:30,Libertadores,Semi-finals,Wed,Away,W,2,1,br Internacional,0.5,1.4,65,50002.0,Nino,4-2-3-1,Jesús Valenzuela,Match Report,Leg 2 of 2; Fluminense won
2023-10-08,16:00,Série A,Matchweek 26,Sun,Home,L,0,2,Botafogo (RJ),1.1,1.9,66,45193.0,Nino,4-1-3-2,Leandro Pedro Vuaden,Match Report,
2023-10-19,21:30,Série A,Matchweek 27,Thu,Home,D,3,3,Corinthians,1.9,2.1,75,35096.0,Felipe Melo,4-2-3-1,Paulo Zanovelli,Match Report,
2023-10-22,18:30,Série A,Matchweek 28,Sun,Away,L,0,1,Bragantino,0.5,2.2,58,6813.0,André,4-2-3-1,Wilton Pereira Sampaio,Match Report,
2023-10-25,19:00,Série A,Matchweek 29,Wed,Home,W,5,3,Goiás,2.7,0.6,65,4793.0,Felipe Melo,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2023-10-28,22:00,Série A,Matchweek 30,Sat,Away,L,0,2,Atlético Mineiro,0.8,1.2,53,23003.0,André,5-4-1,Raphael Claus,Match Report,
2023-10-31,19:00,Série A,Matchweek 31,Tue,Away,L,0,1,Bahia,0.7,0.5,56,34319.0,David Braz,4-4-2,Edina Alves Batista,Match Report,
2023-11-04,17:00,Libertadores,Final,Sat,Away,W,2,1,ar Boca Juniors,1.1,0.5,53,69232.0,Nino,4-2-3-1,Wilmar Roldán,Match Report,Required Extra Time
2023-11-08,19:00,Série A,Matchweek 33,Wed,Away,D,0,0,Internacional,0.5,1.1,60,18669.0,Nino,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-11-11,18:30,Série A,Matchweek 34,Sat,Away,D,1,1,Flamengo,1.4,0.9,58,59970.0,Nino,4-2-3-1,Wilton Pereira Sampaio,Match Report,
2023-11-22,21:30,Série A,Matchweek 32,Wed,Home,W,1,0,São Paulo,1.0,0.1,59,44694.0,Marcelo,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,
2023-11-25,21:00,Série A,Matchweek 35,Sat,Home,W,2,1,Coritiba,1.9,0.8,64,19919.0,Nino,4-4-2,Matheus Delgado Candançan,Match Report,
2023-11-29,19:00,Série A,Matchweek 36,Wed,Away,W,3,0,Santos,1.1,1.5,71,12855.0,Nino,4-2-3-1,Anderson Daronco,Match Report,
2023-12-03,16:00,Série A,Matchweek 37,Sun,Away,L,0,1,Palmeiras,0.3,2.0,63,29986.0,Fábio,4-4-2,Braulio Machado,Match Report,
2023-12-06,21:30,Série A,Matchweek 38,Wed,Home,L,2,3,Grêmio,2.4,2.4,69,44190.0,Nino,4-2-3-1,Raphael Claus,Match Report,
