Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-04-22,15:30,Primera Div,Matchweek 13,Sat,Away,L,1,2,Lanús,1.7,2.5,42,,Lucas Melano,5-3-2,Facundo Tello,Match Report,
2023-04-27,20:00,Primera Div,Matchweek 14,Thu,Home,D,1,1,Godoy Cruz,1.3,1.8,40,,,5-3-2,Silvio Trucco,Match Report,
2023-05-08,21:30,Primera Div,Matchweek 15,Mon,Away,W,1,0,CC Córdoba,1.8,2.5,36,,Lisandro López,3-4-3,Jorge Baliño,Match Report,
2023-05-15,15:30,Primera Div,Matchweek 16,Mon,Away,W,2,0,CA Unión,1.0,0.8,34,,Lisandro López,3-4-3,Andrés Merlos,Match Report,
2023-05-21,18:00,Primera Div,Matchweek 17,Sun,Home,D,0,0,CA Huracán,1.2,1.5,28,,Lisandro López,3-4-3,Facundo Tello,Match Report,
2023-05-27,11:00,Primera Div,Matchweek 18,Sat,Away,D,0,0,Gimnasia ELP,0.3,0.8,37,,Lisandro López,3-4-3,Ariel Penel,Match Report,
2023-06-01,20:00,Primera Div,Matchweek 19,Thu,Home,D,0,0,Newell's OB,0.2,0.4,38,,Lisandro López,3-4-3,Sebastián Martinez,Match Report,
2023-06-09,20:00,Primera Div,Matchweek 20,Fri,Away,L,0,2,Independiente,0.4,0.9,46,,Lisandro López,5-3-2,Pablo Dóvalo,Match Report,
2023-06-25,20:30,Primera Div,Matchweek 21,Sun,Home,W,4,1,Tucumán,1.5,0.7,30,,Emiliano Méndez,5-3-2,Nazareno Arasa,Match Report,
2023-07-02,21:30,Primera Div,Matchweek 22,Sun,Away,L,0,2,Boca Juniors,0.8,2.0,22,,Emiliano Méndez,5-3-2,Silvio Trucco,Match Report,
2023-07-06,19:00,Primera Div,Matchweek 23,Thu,Home,L,0,1,Talleres,0.5,0.5,41,,Javier Toledo,3-5-2,Sebastián Martinez,Match Report,
2023-07-09,15:30,Primera Div,Matchweek 24,Sun,Away,L,0,1,Platense,0.3,0.5,46,,Javier Toledo,3-4-3,Leandro Rey Hilfer,Match Report,
2023-07-14,19:00,Primera Div,Matchweek 25,Fri,Home,D,1,1,Vélez Sarsfield,0.9,1.4,40,,Gonzalo Bettini,3-5-2,Nazareno Arasa,Match Report,
2023-07-23,18:45,Primera Div,Matchweek 26,Sun,Away,L,0,3,Defensa y Just,0.2,1.4,36,,Lisandro López,5-3-2,Pablo Dóvalo,Match Report,
2023-07-29,15:00,Primera Div,Matchweek 27,Sat,Home,D,0,0,Banfield,0.9,0.6,46,,Lisandro López,3-4-3,Silvio Trucco,Match Report,
2023-08-20,16:00,Copa de la Liga Profesional,Group stage,Sun,Home,W,2,0,Tigre,0.6,1.1,32,,Lisandro López,4-3-3,Luis Lobo Medina,Match Report,
2023-08-27,17:00,Copa de la Liga Profesional,Group stage,Sun,Home,W,1,0,Boca Juniors,0.2,1.0,25,,Lisandro López,4-1-4-1,Silvio Trucco,Match Report,
2023-09-03,14:00,Copa de la Liga Profesional,Group stage,Sun,Away,D,1,1,Defensa y Just,0.7,1.4,55,,Lisandro López,4-2-3-1,Carlos Gareano,Match Report,
2023-09-13,20:00,Copa de la Liga Profesional,Group stage,Wed,Home,L,0,1,CC Córdoba,0.3,1.0,59,,Lisandro López,4-2-3-1,Darío Herrera,Match Report,
2023-09-18,20:00,Copa de la Liga Profesional,Group stage,Mon,Away,D,0,0,Lanús,0.2,1.3,31,,Juan Manuel Insaurralde,4-1-4-1,Fernando Rapallini,Match Report,
2023-09-25,16:00,Copa de la Liga Profesional,Group stage,Mon,Home,D,0,0,Club Atlético Belgrano,1.2,0.7,50,,Juan Manuel Insaurralde,4-1-3-2,Carlos Gareano,Match Report,
2023-10-02,18:30,Copa de la Liga Profesional,Group stage,Mon,Away,D,1,1,Barracas Central,0.9,1.5,52,,Juan Manuel Insaurralde,5-3-2,Fernando Espinoza,Match Report,
2023-10-08,14:30,Copa de la Liga Profesional,Group stage,Sun,Away,L,0,1,CA Unión,0.3,1.4,46,,Juan Manuel Insaurralde,5-3-2,Pablo Echavarría,Match Report,
2023-10-19,21:00,Copa de la Liga Profesional,Group stage,Thu,Home,D,1,1,Racing Club,0.8,0.9,20,,Juan Manuel Insaurralde,4-5-1,Nicolás Lamolina,Match Report,
2023-10-23,19:00,Copa de la Liga Profesional,Group stage,Mon,Away,L,1,2,Estudiantes,0.5,1.7,46,,José Devecchi,4-4-2,Luis Lobo Medina,Match Report,
2023-10-30,19:00,Copa de la Liga Profesional,Group stage,Mon,Home,D,0,0,San Lorenzo,0.7,0.6,49,,Juan Manuel Insaurralde,4-4-2,Darío Herrera,Match Report,
2023-11-05,21:00,Copa de la Liga Profesional,Group stage,Sun,Away,W,1,0,Newell's OB,0.4,0.5,35,,Juan Manuel Insaurralde,4-4-2,Hernán Mastrángelo,Match Report,
2023-11-13,19:00,Copa de la Liga Profesional,Group stage,Mon,Home,D,0,0,Godoy Cruz,0.7,0.8,48,,Juan Manuel Insaurralde,4-4-2,Nazareno Arasa,Match Report,
2023-11-25,18:00,Copa de la Liga Profesional,Group stage,Sat,Away,L,0,1,Platense,0.7,0.7,61,,Juan Manuel Insaurralde,4-4-2,Silvio Trucco,Match Report,
