Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-07-01,19:00,Primera Div,Matchweek 22,Sat,Away,D,1,1,Estudiantes,1.7,1.8,38,,Fabio Pereyra,5-4-1,Hernán Mastrángelo,Match Report,
2023-07-07,21:30,Primera Div,Matchweek 23,Fri,Home,W,2,0,Newell's OB,0.4,0.8,35,,Fabio Pereyra,4-4-2,Silvio Trucco,Match Report,
2023-07-11,18:45,Primera Div,Matchweek 24,Tue,Away,L,0,2,Rosario Cent,0.5,2.3,64,,Fabio Pereyra,4-4-2,Fernando Espinoza,Match Report,
2023-07-16,21:30,Primera Div,Matchweek 25,Sun,Home,L,0,1,Independiente,0.2,1.5,61,,Fabio Pereyra,4-4-2,Nicolás Lamolina,Match Report,
2023-07-24,19:30,Primera Div,Matchweek 26,Mon,Away,L,1,3,Racing Club,0.8,1.2,38,,Fabio Pereyra,4-4-2,Jorge Baliño,Match Report,
2023-07-29,14:30,Primera Div,Matchweek 27,Sat,Home,L,0,2,Tucumán,0.2,0.8,54,,Enzo Kalinski,4-4-2,Carlos Gareano,Match Report,
2023-08-21,20:30,Copa de la Liga Profesional,Group stage,Mon,Away,L,0,2,Newell's OB,0.3,0.7,56,,Matías Mansilla,3-1-4-2,Pablo Echavarría,Match Report,
2023-08-27,14:30,Copa de la Liga Profesional,Group stage,Sun,Away,L,0,1,Godoy Cruz,0.3,1.3,53,,Matías Mansilla,4-3-3,Jorge Baliño,Match Report,
2023-09-01,21:00,Copa de la Liga Profesional,Group stage,Fri,Home,W,3,2,Platense,1.2,1.0,56,,Luis Miguel Rodríguez,4-2-3-1,Nazareno Arasa,Match Report,
2023-09-13,20:00,Copa de la Liga Profesional,Group stage,Wed,Away,W,1,0,Sarmiento,1.0,0.3,41,,Lucas Gamba,5-4-1,Darío Herrera,Match Report,
2023-09-19,18:45,Copa de la Liga Profesional,Group stage,Tue,Home,L,0,3,Boca Juniors,0.4,1.7,38,,Lucas Gamba,5-4-1,Pablo Echavarría,Match Report,
2023-09-23,21:00,Copa de la Liga Profesional,Group stage,Sat,Home,W,2,1,Defensa y Just,0.9,0.5,38,,Luis Miguel Rodríguez,4-4-2,Yael Falcón,Match Report,
2023-10-02,21:00,Copa de la Liga Profesional,Group stage,Mon,Away,D,0,0,Tucumán,1.0,0.4,46,,Luis Miguel Rodríguez,5-3-2,Nazareno Arasa,Match Report,
2023-10-07,21:30,Copa de la Liga Profesional,Group stage,Sat,Home,W,1,0,Tigre,0.9,0.7,44,,Luis Miguel Rodríguez,5-3-2,Silvio Trucco,Match Report,
2023-10-16,18:00,Copa de la Liga Profesional,Group stage,Mon,Home,D,0,0,Lanús,0.4,0.6,54,,Luis Miguel Rodríguez,5-3-2,Andrés Merlos,Match Report,
2023-10-25,18:30,Copa de la Liga Profesional,Group stage,Wed,Away,D,1,1,Club Atlético Belgrano,0.9,0.8,44,,Lucas Gamba,5-3-2,Leandro Rey Hilfer,Match Report,
2023-10-31,21:00,Copa de la Liga Profesional,Group stage,Tue,Home,W,2,0,CA Unión,1.6,0.4,48,,Lucas Gamba,5-3-2,Nazareno Arasa,Match Report,
2023-11-05,18:30,Copa de la Liga Profesional,Group stage,Sun,Away,D,1,1,Racing Club,1.1,0.4,45,,Lucas Gamba,5-3-2,Fernando Echenique,Match Report,
2023-11-10,19:00,Copa de la Liga Profesional,Group stage,Fri,Home,L,0,1,Estudiantes,0.7,1.1,55,,Lucas Gamba,5-3-2,Fernando Espinoza,Match Report,
2023-11-27,19:00,Copa de la Liga Profesional,Group stage,Mon,Away,L,0,2,San Lorenzo,0.7,0.7,55,,Lucas Gamba,5-3-2,Darío Herrera,Match Report,
