Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-08-30,19:00,Sudamericana,Quarter-finals,Wed,Away,L,1,2,ar Defensa y Just,,,61,,Fernando Marçal,4-2-3-1,John J. Ospina,Match Report,Leg 2 of 2; Defensa y Just won
2023-09-02,21:00,Série A,Matchweek 22,Sat,Home,L,1,2,Flamengo,1.1,0.8,48,40769.0,Fernando Marçal,4-2-3-1,Raphael Claus,Match Report,
2023-09-16,21:00,Série A,Matchweek 23,Sat,Away,L,0,1,Atlético Mineiro,0.1,1.3,58,31729.0,Fernando Marçal,4-2-3-1,Ramon Abatti,Match Report,
2023-09-22,20:00,Série A,Matchweek 24,Fri,Away,L,0,1,Corinthians,0.5,1.1,34,37237.0,Fernando Marçal,4-2-3-1,Paulo Zanovelli,Match Report,
2023-10-02,20:00,Série A,Matchweek 25,Mon,Home,D,1,1,Goiás,0.9,0.5,60,34294.0,Víctor Cuesta,4-2-3-1,Braulio da Silva Machado,Match Report,
2023-10-08,16:00,Série A,Matchweek 26,Sun,Away,W,2,0,Fluminense,1.9,1.1,34,45193.0,Fernando Marçal,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2023-10-18,20:00,Série A,Matchweek 27,Wed,Away,W,2,1,América (MG),0.5,2.9,53,6230.0,Víctor Cuesta,4-2-3-1,Anderson Daronco,Match Report,
2023-10-22,15:00,Série A,Matchweek 28,Sun,Home,D,1,1,Ath Paranaense,0.9,1.1,61,,Fernando Marçal,4-2-3-1,Matheus Delgado Candançan,Match Report,
2023-10-29,20:00,Série A,Matchweek 30,Sun,Home,L,0,1,Cuiabá,2.0,1.1,67,30659.0,Fernando Marçal,4-2-3-1,Wilton Pereira Sampaio,Match Report,
2023-11-01,21:30,Série A,Matchweek 31,Wed,Home,L,3,4,Palmeiras,3.5,1.7,40,34913.0,Fernando Marçal,4-2-3-1,Braulio da Silva Machado,Match Report,
2023-11-06,19:00,Série A,Matchweek 32,Mon,Away,L,0,1,Vasco da Gama,0.5,0.5,58,21043.0,Fernando Marçal,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2023-11-09,20:00,Série A,Matchweek 33,Thu,Home,L,3,4,Grêmio,1.4,2.0,51,17708.0,Víctor Cuesta,4-2-3-1,Ramon Abatti,Match Report,
2023-11-12,16:00,Série A,Matchweek 34,Sun,Away,D,2,2,Bragantino,0.8,2.9,35,9869.0,Fernando Marçal,4-2-3-1,Anderson Daronco,Match Report,
2023-11-23,19:00,Série A,Matchweek 29,Thu,Away,D,2,2,Fortaleza,0.8,2.0,69,25828.0,Fernando Marçal,4-2-3-1,Ramon Abatti,Match Report,
2023-11-26,16:00,Série A,Matchweek 35,Sun,Home,D,1,1,Santos,1.6,0.3,46,26548.0,Víctor Cuesta,3-4-3,Wilton Pereira Sampaio,Match Report,
2023-11-29,21:30,Série A,Matchweek 36,Wed,Away,D,1,1,Coritiba,2.0,1.7,53,,Víctor Cuesta,3-4-3,Rodrigo José Pereira de Lima,Match Report,
2023-12-03,18:30,Série A,Matchweek 37,Sun,Home,D,0,0,Cruzeiro,1.0,0.9,60,15462.0,Víctor Cuesta,3-4-3,Wilton Pereira Sampaio,Match Report,
2023-12-06,21:30,Série A,Matchweek 38,Wed,Away,L,1,3,Internacional,0.4,1.2,47,27365.0,Víctor Cuesta,4-2-3-1,Flavio de Souza,Match Report,
