Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
380,Leonardo Linck,BRA,GK,Ath Paranaense,21,2001,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bc30a70d/Leonardo-Linck,bc30a70d,Brazilian Serie A
381,Liziero,BRA,MF,Coritiba,24,1998,10,8,586,6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.05,0.05,0.31,5.54,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,https://fbref.com/en/players/318ecb8c/Liziero,318ecb8c,Brazilian Serie A
382,Marcelo Lomba,BRA,GK,Palmeiras,36,1986,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/e4835e3c/Marcelo-Lomba,e4835e3c,Brazilian Serie A
383,José López,ARG,"FW,MF",Palmeiras,22,2000,22,5,591,6.6,0.76,0.00,0.76,0.76,0.00,0.00,0.45,0.00,0.53,0.53,0.11,0.64,1.97,2.88,5.45,0.76,0.00,0.76,0.76,0.76,0.54,0.10,0.64,0.54,0.64,https://fbref.com/en/players/e1426a52/Jose-Lopez,e1426a52,Brazilian Serie A
384,Luan,BRA,MF,São Paulo,23,1999,11,8,608,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.01,0.01,0.00,0.03,0.74,2.79,1.03,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/en/players/12a226cf/Luan,12a226cf,Brazilian Serie A
385,Lucão,BRA,DF,Bragantino,24,1998,3,2,201,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/en/players/4089ddd0/Lucao,4089ddd0,Brazilian Serie A
386,Lucão,BRA,GK,Bragantino,21,2001,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ebb5a0df/Lucao,ebb5a0df,Brazilian Serie A
387,Lucas,BRA,DF,Santos,21,2001,9,7,611,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.01,0.01,0.03,0.03,2.06,3.53,3.38,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,https://fbref.com/en/players/5d68f5b2/Lucas,5d68f5b2,Brazilian Serie A
388,Ayrton Lucas,BRA,DF,Flamengo,25,1997,35,29,2592,28.8,0.14,0.10,0.24,0.14,0.00,0.00,0.28,0.00,0.09,0.09,0.05,0.14,2.33,4.76,4.62,0.14,0.10,0.24,0.14,0.24,0.09,0.05,0.14,0.09,0.14,https://fbref.com/en/players/db90b737/Ayrton-Lucas,db90b737,Brazilian Serie A
389,Jean Lucas,BRA,MF,Santos,24,1998,22,22,1807,20.1,0.00,0.15,0.15,0.00,0.00,0.00,0.20,0.00,0.11,0.11,0.10,0.21,1.84,6.47,3.18,0.00,0.15,0.15,0.00,0.15,0.11,0.10,0.21,0.11,0.21,https://fbref.com/en/players/a99138af/Jean-Lucas,a99138af,Brazilian Serie A
390,Jhonny Lucas,BRA,MF,Goiás,22,2000,2,0,17,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.50,0.50,0.00,1.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.70,0.11,0.82,0.70,0.82,https://fbref.com/en/players/a800ccee/Jhonny-Lucas,a800ccee,Brazilian Serie A
391,João Lucas,BRA,DF,Santos,24,1998,15,9,807,9.0,0.00,0.11,0.11,0.00,0.00,0.00,0.11,0.00,0.02,0.02,0.07,0.09,1.67,2.11,4.44,0.00,0.11,0.11,0.00,0.11,0.02,0.07,0.09,0.02,0.09,https://fbref.com/en/players/289dc81e/Joao-Lucas,289dc81e,Brazilian Serie A
392,Ruan Lucas,BRA,"MF,FW",Coritiba,18,2004,4,0,29,0.3,0.00,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,1.33,0.00,6.67,13.3,0.00,3.10,3.10,0.00,3.10,0.09,1.11,1.21,0.09,1.21,https://fbref.com/en/players/df513353/Ruan-Lucas,df513353,Brazilian Serie A
393,Ian Luccas,BRA,MF,Cruzeiro,19,2003,14,7,480,5.3,0.00,0.19,0.19,0.00,0.00,0.00,0.38,0.00,0.13,0.13,0.15,0.26,0.19,2.64,5.09,0.00,0.19,0.19,0.00,0.19,0.12,0.15,0.27,0.12,0.27,https://fbref.com/en/players/c669d0df/Ian-Luccas,c669d0df,Brazilian Serie A
394,Pedro Luccas,BRA,GK,Coritiba,19,2004,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e5c4ba1f/Pedro-Luccas,e5c4ba1f,Brazilian Serie A
395,Luciano,BRA,"MF,FW",São Paulo,29,1993,34,24,2112,23.5,0.38,0.09,0.47,0.30,0.09,0.13,0.21,0.00,0.36,0.25,0.13,0.38,1.32,4.38,5.96,0.38,0.09,0.47,0.30,0.38,0.36,0.13,0.49,0.25,0.38,https://fbref.com/en/players/24ce161c/Luciano,24ce161c,Brazilian Serie A
396,Thomas Luciano,BRA,DF,Grêmio,21,2002,6,3,312,3.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,0.86,1.43,4.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,https://fbref.com/en/players/0e624011/Thomas-Luciano,0e624011,Brazilian Serie A
397,Luis,BRA,FW,Cruzeiro,17,2005,1,0,6,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.00,0.28,https://fbref.com/en/players/650ca5cd/Luis,650ca5cd,Brazilian Serie A
398,Filipe Luís,BRA,DF,Flamengo,37,1985,10,6,527,5.9,0.00,0.17,0.17,0.00,0.00,0.00,0.51,0.00,0.02,0.02,0.03,0.05,2.37,5.08,2.03,0.00,0.17,0.17,0.00,0.17,0.02,0.03,0.05,0.02,0.05,https://fbref.com/en/players/e4ed2628/Filipe-Luis,e4ed2628,Brazilian Serie A
399,Victor Luis,BRA,DF,Coritiba,29,1993,24,17,1568,17.4,0.11,0.06,0.17,0.11,0.00,0.00,0.23,0.00,0.06,0.06,0.09,0.14,1.61,3.91,1.72,0.11,0.06,0.17,0.11,0.17,0.05,0.09,0.14,0.05,0.14,https://fbref.com/en/players/cc68c4d3/Victor-Luis,cc68c4d3,Brazilian Serie A
400,David Luiz,BRA,DF,Flamengo,35,1987,15,11,994,11.0,0.09,0.09,0.18,0.09,0.00,0.00,0.09,0.00,0.03,0.03,0.05,0.07,1.27,6.00,0.36,0.09,0.09,0.18,0.09,0.18,0.02,0.05,0.07,0.02,0.07,https://fbref.com/en/players/c0e27d1a/David-Luiz,c0e27d1a,Brazilian Serie A
401,Wallisson Luiz,BRA,MF,Cruzeiro,25,1997,11,2,392,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.34,0.34,0.02,0.36,1.14,5.00,2.73,0.00,0.00,0.00,0.00,0.00,0.34,0.02,0.37,0.34,0.37,https://fbref.com/en/players/8b35dc4b/Wallisson-Luiz,8b35dc4b,Brazilian Serie A
402,Machado,BRA,MF,Cruzeiro,27,1996,35,22,2277,25.3,0.04,0.12,0.16,0.04,0.00,0.00,0.20,0.00,0.08,0.08,0.07,0.16,0.51,5.89,1.07,0.04,0.12,0.16,0.04,0.16,0.08,0.07,0.16,0.08,0.16,https://fbref.com/en/players/f9846c93/Machado,f9846c93,Brazilian Serie A
403,Imanol Machuca,ARG,FW,Fortaleza,23,2000,16,6,679,7.5,0.27,0.00,0.27,0.27,0.00,0.00,0.53,0.00,0.17,0.17,0.17,0.35,5.07,2.27,10.4,0.27,0.00,0.27,0.27,0.27,0.17,0.17,0.34,0.17,0.34,https://fbref.com/en/players/37747484/Imanol-Machuca,37747484,Brazilian Serie A
404,Mádson,BRA,"DF,MF",Ath Paranaense,31,1992,24,14,1328,14.8,0.14,0.14,0.27,0.14,0.00,0.00,0.27,0.00,0.09,0.09,0.26,0.34,0.54,3.04,4.66,0.14,0.14,0.27,0.14,0.27,0.09,0.26,0.35,0.09,0.35,https://fbref.com/en/players/766094be/Madson,766094be,Brazilian Serie A
405,João Magno,BRA,FW,Goiás,25,1997,19,13,983,10.9,0.28,0.09,0.37,0.28,0.00,0.00,0.18,0.00,0.26,0.26,0.07,0.33,1.19,1.10,3.76,0.27,0.09,0.37,0.27,0.37,0.26,0.07,0.33,0.26,0.33,https://fbref.com/en/players/d173dcd7/Joao-Magno,d173dcd7,Brazilian Serie A
406,Maguinho,BRA,DF,Goiás,30,1993,34,34,2857,31.7,0.06,0.00,0.06,0.06,0.00,0.00,0.35,0.06,0.07,0.07,0.04,0.11,1.86,2.33,4.35,0.06,0.00,0.06,0.06,0.06,0.07,0.04,0.11,0.07,0.11,https://fbref.com/en/players/d1c855c5/Maguinho,d1c855c5,Brazilian Serie A
407,Pablo Maia,BRA,MF,São Paulo,21,2002,32,29,2584,28.7,0.14,0.00,0.14,0.14,0.00,0.00,0.31,0.03,0.05,0.05,0.05,0.10,0.56,4.46,1.11,0.14,0.00,0.14,0.14,0.14,0.05,0.05,0.10,0.05,0.10,https://fbref.com/en/players/3a243771/Pablo-Maia,3a243771,Brazilian Serie A
408,Thiago Maia,BRA,MF,Flamengo,25,1997,32,26,2101,23.3,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.01,0.01,0.01,0.02,0.69,5.58,2.19,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/91e58f66/Thiago-Maia,91e58f66,Brazilian Serie A
409,Maicon,BRA,DF,Santos,34,1988,1,0,45,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,https://fbref.com/en/players/2a8683b9/Maicon,2a8683b9,Brazilian Serie A
410,Maicon,BRA,DF,Vasco da Gama,34,1988,16,14,1255,13.9,0.00,0.14,0.14,0.00,0.00,0.00,0.22,0.00,0.01,0.01,0.06,0.08,0.07,2.30,0.14,0.00,0.14,0.14,0.00,0.14,0.01,0.07,0.08,0.01,0.08,https://fbref.com/en/players/2a8683b9/Maicon,2a8683b9,Brazilian Serie A
411,Iago Maidana,BRA,DF,América (MG),26,1996,30,24,2163,24.0,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.04,0.03,0.03,0.00,0.04,0.71,2.25,0.29,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/e65a5924/Iago-Maidana,e65a5924,Brazilian Serie A
412,Hugo Mallo,ESP,DF,Internacional,31,1991,6,3,325,3.6,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.08,0.08,0.03,0.11,1.11,4.72,4.17,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,https://fbref.com/en/players/cb574619/Hugo-Mallo,cb574619,Brazilian Serie A
413,Léo Mana,BRA,DF,Corinthians,18,2004,3,2,134,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,2.00,4.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d7a180bc/Leo-Mana,d7a180bc,Brazilian Serie A
414,Alef Manga,BRA,"FW,MF",Coritiba,28,1994,10,9,804,8.9,0.45,0.34,0.79,0.34,0.11,0.11,0.34,0.00,0.43,0.34,0.11,0.45,2.81,1.91,8.43,0.45,0.34,0.78,0.34,0.67,0.42,0.11,0.54,0.33,0.45,https://fbref.com/en/players/559782c4/Alef-Manga,559782c4,Brazilian Serie A
415,Manoel,BRA,DF,Fluminense,32,1990,6,2,289,3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/12748e35/Manoel,12748e35,Brazilian Serie A
416,Fernando Marçal,BRA,DF,Botafogo (RJ),33,1989,22,20,1626,18.1,0.00,0.17,0.17,0.00,0.00,0.00,0.44,0.06,0.01,0.01,0.07,0.08,0.94,4.59,3.54,0.00,0.17,0.17,0.00,0.17,0.01,0.07,0.08,0.01,0.08,https://fbref.com/en/players/9ae9eaea/Fernando-Marcal,9ae9eaea,Brazilian Serie A
417,Marcelo,BRA,DF,Fluminense,34,1988,19,18,1325,14.7,0.07,0.07,0.14,0.07,0.00,0.00,0.27,0.00,0.10,0.10,0.25,0.35,2.99,10.3,3.40,0.07,0.07,0.14,0.07,0.14,0.09,0.25,0.35,0.09,0.35,https://fbref.com/en/players/603116a7/Marcelo,603116a7,Brazilian Serie A
418,Marcelo,BRA,DF,Fortaleza,27,1996,12,12,1080,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.01,0.01,0.02,0.03,0.17,1.58,0.17,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/300b455d/Marcelo,300b455d,Brazilian Serie A
419,João Marcelo,BRA,DF,Cruzeiro,22,2000,5,1,165,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,8.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e18b8c9e/Joao-Marcelo,e18b8c9e,Brazilian Serie A
420,Marcinho,BRA,DF,América (MG),26,1996,12,10,800,8.9,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.02,0.02,0.10,0.12,1.35,4.49,2.58,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13,https://fbref.com/en/players/6bc6e0e4/Marcinho,6bc6e0e4,Brazilian Serie A
421,Erick Marcus,BRA,"MF,FW",Vasco da Gama,18,2004,14,3,400,4.4,0.23,0.23,0.45,0.23,0.00,0.00,0.68,0.23,0.14,0.14,0.14,0.27,2.73,3.64,12.5,0.23,0.23,0.45,0.23,0.45,0.14,0.13,0.27,0.14,0.27,https://fbref.com/en/players/3c1155da/Erick-Marcus,3c1155da,Brazilian Serie A
422,Mariano,BRA,DF,Atlético Mineiro,36,1986,22,17,1564,17.4,0.00,0.06,0.06,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.02,0.03,0.92,5.06,1.55,0.00,0.06,0.06,0.00,0.06,0.00,0.03,0.03,0.00,0.03,https://fbref.com/en/players/e26f559f/Mariano,e26f559f,Brazilian Serie A
423,Marinho,BRA,"FW,DF",Flamengo,32,1990,4,0,82,0.9,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.33,0.33,0.11,0.56,2.22,1.11,23.3,0.00,0.00,0.00,0.00,0.00,0.37,0.13,0.50,0.37,0.50,https://fbref.com/en/players/c077c735/Marinho,c077c735,Brazilian Serie A
424,Marinho,BRA,"FW,MF",Fortaleza,32,1990,21,15,1145,12.7,0.16,0.08,0.24,0.16,0.00,0.08,0.39,0.00,0.26,0.20,0.14,0.34,3.31,2.83,7.01,0.16,0.08,0.24,0.16,0.24,0.26,0.14,0.40,0.20,0.34,https://fbref.com/en/players/c077c735/Marinho,c077c735,Brazilian Serie A
425,Marlon,BRA,DF,Cruzeiro,25,1997,36,36,3198,35.5,0.08,0.06,0.14,0.08,0.00,0.00,0.20,0.00,0.04,0.03,0.11,0.14,1.55,4.79,4.96,0.08,0.06,0.14,0.08,0.14,0.04,0.11,0.15,0.03,0.14,https://fbref.com/en/players/63969d01/Marlon,63969d01,Brazilian Serie A
426,Marlon,BRA,DF,América (MG),28,1994,26,18,1674,18.6,0.05,0.05,0.11,0.05,0.00,0.00,0.16,0.00,0.03,0.03,0.04,0.07,3.39,3.82,4.30,0.05,0.05,0.11,0.05,0.11,0.03,0.04,0.07,0.03,0.07,https://fbref.com/en/players/a87b508e/Marlon,a87b508e,Brazilian Serie A
427,Marlon,BRA,DF,Fluminense,27,1995,15,13,935,10.4,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.01,0.01,0.04,0.05,1.25,4.52,0.48,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,https://fbref.com/en/players/cdf65d12/Marlon,cdf65d12,Brazilian Serie A
428,Igor Marques,BRA,DF,Cruzeiro,24,1999,4,1,119,1.3,0.00,0.77,0.77,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.31,0.31,6.15,7.69,7.69,0.00,0.76,0.76,0.00,0.76,0.00,0.30,0.30,0.00,0.30,https://fbref.com/en/players/8b364abd/Igor-Marques,8b364abd,Brazilian Serie A
429,Renato Marques,BRA,"FW,MF",América (MG),19,2003,12,4,515,5.7,0.53,0.18,0.70,0.53,0.00,0.00,0.35,0.00,0.23,0.23,0.11,0.33,1.93,1.58,3.68,0.52,0.17,0.70,0.52,0.70,0.22,0.11,0.33,0.22,0.33,https://fbref.com/en/players/838d1215/Renato-Marques,838d1215,Brazilian Serie A
430,Juan Martín Lucero,ARG,FW,Fortaleza,31,1991,31,23,2069,23.0,0.39,0.00,0.39,0.26,0.13,0.13,0.09,0.00,0.40,0.30,0.05,0.35,0.87,1.48,4.35,0.39,0.00,0.39,0.26,0.26,0.40,0.05,0.45,0.30,0.35,https://fbref.com/en/players/18a3f871/Juan-Martin-Lucero,18a3f871,Brazilian Serie A
431,Martinelli,BRA,"MF,DF",Fluminense,21,2001,28,19,1882,20.9,0.10,0.10,0.19,0.10,0.00,0.00,0.24,0.05,0.06,0.06,0.07,0.12,1.82,5.02,1.34,0.10,0.10,0.19,0.10,0.19,0.06,0.07,0.13,0.06,0.13,https://fbref.com/en/players/2b124c8c/Martinelli,2b124c8c,Brazilian Serie A
432,Andre Martins,BRA,"FW,MF",Grêmio,21,2001,21,1,368,4.1,0.73,0.00,0.73,0.73,0.00,0.00,0.24,0.00,0.32,0.32,0.17,0.49,1.71,3.90,7.07,0.73,0.00,0.73,0.73,0.73,0.31,0.18,0.49,0.31,0.49,https://fbref.com/en/players/56224aa6/Andre-Martins,56224aa6,Brazilian Serie A
433,Gustavo Martins Santos,BRA,"DF,MF",Grêmio,20,2002,17,5,689,7.7,0.13,0.13,0.26,0.13,0.00,0.00,0.65,0.00,0.13,0.13,0.03,0.16,1.04,5.32,1.17,0.13,0.13,0.26,0.13,0.26,0.14,0.02,0.16,0.14,0.16,https://fbref.com/en/players/ae03ce49/Gustavo-Martins-Santos,ae03ce49,Brazilian Serie A
434,Gonzalo Mastriani,URU,FW,América (MG),29,1993,24,22,1793,19.9,0.55,0.05,0.60,0.50,0.05,0.10,0.05,0.05,0.54,0.46,0.08,0.54,0.45,1.16,4.47,0.55,0.05,0.60,0.50,0.55,0.54,0.08,0.62,0.46,0.54,https://fbref.com/en/players/b4339e2b/Gonzalo-Mastriani,b4339e2b,Brazilian Serie A
435,Matheusinho,BRA,"MF,FW",América (MG),24,1998,7,2,229,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.16,0.40,0.80,5.60,9.20,0.00,0.00,0.00,0.00,0.00,0.23,0.15,0.38,0.23,0.38,https://fbref.com/en/players/74f5a96d/Matheusinho,74f5a96d,Brazilian Serie A
436,Matheusinho,BRA,DF,Cuiabá,24,1998,5,5,433,4.8,0.21,0.00,0.21,0.21,0.00,0.00,0.42,0.00,0.17,0.17,0.10,0.27,2.29,5.00,4.17,0.21,0.00,0.21,0.21,0.21,0.16,0.11,0.26,0.16,0.26,https://fbref.com/en/players/97bb4fdd/Matheusinho,97bb4fdd,Brazilian Serie A
437,Matheuzinho,BRA,DF,Flamengo,22,2000,11,7,620,6.9,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.03,0.03,0.04,0.07,1.30,4.64,4.20,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,https://fbref.com/en/players/2a5bc0cd/Matheuzinho,2a5bc0cd,Brazilian Serie A
438,Mauricio,BRA,"FW,MF",Internacional,21,2001,26,22,1766,19.6,0.31,0.31,0.61,0.31,0.00,0.00,0.20,0.00,0.24,0.24,0.19,0.43,1.79,3.83,6.02,0.31,0.31,0.61,0.31,0.61,0.24,0.19,0.43,0.24,0.43,https://fbref.com/en/players/bf4cbc22/Mauricio,bf4cbc22,Brazilian Serie A
439,Maycon,BRA,MF,Corinthians,25,1997,32,27,2403,26.7,0.07,0.11,0.19,0.07,0.00,0.00,0.15,0.04,0.05,0.05,0.06,0.12,1.12,6.10,1.24,0.07,0.11,0.19,0.07,0.19,0.05,0.06,0.12,0.05,0.12,https://fbref.com/en/players/005ca692/Maycon,005ca692,Brazilian Serie A
440,Mayke,BRA,"DF,FW",Palmeiras,30,1992,33,28,2498,27.8,0.04,0.22,0.25,0.04,0.00,0.00,0.25,0.00,0.03,0.03,0.15,0.19,2.01,5.18,6.12,0.04,0.22,0.25,0.04,0.25,0.03,0.16,0.19,0.03,0.19,https://fbref.com/en/players/47431289/Mayke,47431289,Brazilian Serie A
441,Gary Medel,CHI,"DF,MF",Vasco da Gama,35,1987,20,20,1724,19.2,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.05,0.00,0.00,0.01,0.01,0.26,3.07,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/563a68ad/Gary-Medel,563a68ad,Brazilian Serie A
442,Bruno Melo,BRA,DF,Goiás,30,1992,33,32,2891,32.1,0.06,0.03,0.09,0.06,0.00,0.00,0.31,0.00,0.08,0.08,0.01,0.09,0.25,2.87,0.31,0.06,0.03,0.09,0.06,0.09,0.08,0.01,0.09,0.08,0.09,https://fbref.com/en/players/41ee21ae/Bruno-Melo,41ee21ae,Brazilian Serie A
443,Felipe Melo,BRA,DF,Fluminense,39,1983,19,18,986,11.0,0.18,0.00,0.18,0.18,0.00,0.00,0.91,0.09,0.04,0.04,0.01,0.04,1.36,4.27,0.00,0.18,0.00,0.18,0.18,0.18,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/b14d84d3/Felipe-Melo,b14d84d3,Brazilian Serie A
444,Darlan Mendes,BRA,MF,Grêmio,24,1998,1,0,45,0.5,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,https://fbref.com/en/players/a86f0d7b/Darlan-Mendes,a86f0d7b,Brazilian Serie A
445,Matheus Mendes,BRA,GK,Atlético Mineiro,23,1999,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/d0d01f62/Matheus-Mendes,d0d01f62,Brazilian Serie A
446,Nathan Mendes,BRA,DF,São Paulo,20,2002,21,11,1176,13.1,0.08,0.00,0.08,0.08,0.00,0.00,0.38,0.00,0.04,0.04,0.03,0.07,2.21,3.89,3.66,0.08,0.00,0.08,0.08,0.08,0.03,0.03,0.07,0.03,0.07,https://fbref.com/en/players/c5aa7b35/Nathan-Mendes,c5aa7b35,Brazilian Serie A
447,Vitor Mendes,BRA,DF,Fluminense,23,1999,2,1,108,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.08,0.08,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,https://fbref.com/en/players/3cdbeab9/Vitor-Mendes,3cdbeab9,Brazilian Serie A
448,Bruno Méndez,URU,DF,Corinthians,23,1999,27,20,1650,18.3,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.05,0.01,0.01,0.01,0.02,0.87,3.39,1.26,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/66017b9d/Bruno-Mendez,66017b9d,Brazilian Serie A
449,Jhegson Méndez,ECU,MF,São Paulo,25,1997,7,4,371,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.02,0.02,0.73,3.66,0.73,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/db0c5324/Jhegson-Mendez,db0c5324,Brazilian Serie A
450,Óscar Méndez,URU,MF,América (MG),28,1994,7,2,260,2.9,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.69,2.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3c90a04a/Oscar-Mendez,3c90a04a,Brazilian Serie A
451,Stiven Mendoza,COL,"FW,MF",Santos,30,1992,26,19,1672,18.6,0.32,0.11,0.43,0.22,0.11,0.11,0.22,0.00,0.27,0.18,0.09,0.27,4.25,3.92,8.49,0.32,0.11,0.43,0.22,0.32,0.27,0.09,0.36,0.18,0.28,https://fbref.com/en/players/e68f2cb4/Stiven-Mendoza,e68f2cb4,Brazilian Serie A
452,Gabriel Menino,BRA,MF,Palmeiras,22,2000,24,21,1593,17.7,0.11,0.17,0.28,0.11,0.00,0.00,0.28,0.00,0.10,0.10,0.07,0.17,2.49,7.74,3.05,0.11,0.17,0.28,0.11,0.28,0.09,0.08,0.17,0.09,0.17,https://fbref.com/en/players/01819e70/Gabriel-Menino,01819e70,Brazilian Serie A
453,Gabriel Mercado,ARG,DF,Internacional,35,1987,26,25,2180,24.2,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.04,0.02,0.02,0.01,0.03,0.04,1.61,0.08,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/bf97c188/Gabriel-Mercado,bf97c188,Brazilian Serie A
454,Messias,BRA,DF,Santos,28,1994,28,26,2393,26.6,0.08,0.00,0.08,0.08,0.00,0.00,0.08,0.00,0.06,0.06,0.00,0.06,0.04,1.17,0.15,0.08,0.00,0.08,0.08,0.08,0.06,0.00,0.06,0.06,0.06,https://fbref.com/en/players/70bb3170/Messias,70bb3170,Brazilian Serie A
