Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Player Link_,Player ID_,Competition
97,Vitor Bueno,BRA,"MF,FW",Ath Paranaense,28,1994,23.1,0.30,0.00,0.00,0.91,1.47,0.22,6.32,0.26,0.30,0.00,0.00,0.00,3.77,0.78,1.60,32.7,https://fbref.com/en/players/5752f96d/Vitor-Bueno,5752f96d,Brazilian Serie A
98,Esteban Burgos,ARG,DF,América (MG),31,1992,3.3,1.21,0.30,0.30,2.12,0.00,0.00,0.00,0.30,0.30,0.00,0.00,0.00,2.12,1.21,1.82,40.0,https://fbref.com/en/players/40449bbd/Esteban-Burgos,40449bbd,Brazilian Serie A
99,Fabricio Bustos,ARG,DF,Internacional,26,1996,27.8,0.14,0.00,0.00,1.22,0.94,0.04,2.01,0.58,1.73,0.00,0.00,0.00,5.04,0.58,1.26,31.4,https://fbref.com/en/players/82549f54/Fabricio-Bustos,82549f54,Brazilian Serie A
100,Rafael Cabral,BRA,GK,Cruzeiro,32,1990,37.0,0.08,0.00,0.00,0.03,0.14,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.54,0.11,0.00,100.0,https://fbref.com/en/players/806f7a26/Rafael-Cabral,806f7a26,Brazilian Serie A
101,Cacá,BRA,DF,Ath Paranaense,23,1999,18.8,0.32,0.00,0.00,1.60,0.48,0.00,0.21,0.96,0.85,0.00,0.00,0.00,4.63,2.18,1.91,53.2,https://fbref.com/en/players/27f4a416/Caca,27f4a416,Brazilian Serie A
102,Cadu,BRA,DF,Santos,20,2002,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,https://fbref.com/en/players/a2e69531/Cadu,a2e69531,Brazilian Serie A
103,Caetano,BRA,DF,Corinthians,23,1999,13.4,0.22,0.00,0.00,0.75,0.60,0.00,0.07,1.42,0.60,0.00,0.07,0.00,4.63,1.27,1.12,53.1,https://fbref.com/en/players/226e5efd/Caetano,226e5efd,Brazilian Serie A
104,Jonathan Cafu,BRA,"FW,MF",Cuiabá,31,1991,19.0,0.26,0.00,0.00,1.79,2.26,0.32,2.58,0.53,1.11,0.11,0.00,0.00,4.84,1.05,1.63,39.2,https://fbref.com/en/players/8d043f1d/Jonathan-Cafu,8d043f1d,Brazilian Serie A
105,Júnior Caiçara,BRA,DF,Santos,33,1989,1.9,0.53,0.00,0.00,2.11,0.53,0.53,7.89,1.05,1.58,0.00,0.00,0.00,2.63,1.05,0.53,66.7,https://fbref.com/en/players/038aa94a/Junior-Caicara,038aa94a,Brazilian Serie A
106,Rodrigo Caio,BRA,"MF,DF",Flamengo,29,1993,0.7,0.00,0.00,0.00,1.43,2.86,0.00,0.00,0.00,2.86,0.00,0.00,0.00,5.71,1.43,2.86,33.3,https://fbref.com/en/players/186ed8f1/Rodrigo-Caio,186ed8f1,Brazilian Serie A
107,Caíque,BRA,GK,Grêmio,25,1997,4.0,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.75,0.00,100.0,https://fbref.com/en/players/49892b6e/Caique,49892b6e,Brazilian Serie A
108,Calebe,BRA,"MF,FW",Fortaleza,22,2000,16.4,0.12,0.00,0.00,0.67,3.17,0.18,4.09,0.37,0.61,0.00,0.00,0.00,5.06,0.12,0.91,11.8,https://fbref.com/en/players/c84af55e/Calebe,c84af55e,Brazilian Serie A
109,Jonathan Calleri,ARG,FW,São Paulo,29,1993,15.0,0.40,0.00,0.00,2.47,2.40,0.93,0.73,0.33,0.27,0.13,0.00,0.00,1.87,3.87,3.60,51.8,https://fbref.com/en/players/6922f806/Jonathan-Calleri,6922f806,Brazilian Serie A
110,Patric Calmon,BRA,DF,Cuiabá,28,1994,5.8,0.52,0.17,0.17,1.90,0.69,0.17,5.00,1.55,1.55,0.00,0.00,0.00,3.79,2.24,1.21,65.0,https://fbref.com/en/players/0d44dd8d/Patric-Calmon,0d44dd8d,Brazilian Serie A
111,Guilherme Camacho,BRA,MF,Santos,32,1990,5.0,1.00,0.20,0.20,3.60,0.60,0.20,0.80,1.00,1.80,0.00,0.00,0.00,5.60,1.00,0.80,55.6,https://fbref.com/en/players/61a6775b/Guilherme-Camacho,61a6775b,Brazilian Serie A
112,Nathan Camargo,BRA,MF,Bragantino,17,2005,0.1,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,20.0,0.00,0.00,,https://fbref.com/en/players/2c79da44/Nathan-Camargo,2c79da44,Brazilian Serie A
113,Gustavo Campanharo,BRA,MF,Internacional,30,1992,7.7,0.78,0.00,0.00,3.12,1.17,0.00,0.26,1.56,2.08,0.00,0.00,0.00,5.71,0.91,0.91,50.0,https://fbref.com/en/players/96f2d977/Gustavo-Campanharo,96f2d977,Brazilian Serie A
114,Camilo Cándido,URU,DF,Bahia,27,1995,13.8,0.14,0.07,0.00,1.38,0.51,0.07,3.33,1.67,1.16,0.00,0.07,0.00,6.16,0.36,1.16,23.8,https://fbref.com/en/players/6d4dbf54/Camilo-Candido,6d4dbf54,Brazilian Serie A
115,Luan Cândido,BRA,DF,Bragantino,21,2001,12.0,0.25,0.00,0.00,1.67,0.50,0.08,1.17,1.08,1.00,0.00,0.00,0.00,3.58,3.92,2.00,66.2,https://fbref.com/en/players/ca151606/Luan-Candido,ca151606,Brazilian Serie A
116,Germán Cano,ARG,FW,Fluminense,34,1988,27.4,0.29,0.00,0.00,1.20,0.44,0.62,0.77,0.22,0.33,0.00,0.00,0.00,2.66,0.36,0.73,33.3,https://fbref.com/en/players/9ccf4e14/German-Cano,9ccf4e14,Brazilian Serie A
117,Agustín Canobbio,URU,"FW,MF",Ath Paranaense,24,1998,23.5,0.43,0.00,0.00,1.79,2.13,0.55,2.98,0.34,1.66,0.04,0.04,0.00,6.09,0.81,1.32,38.0,https://fbref.com/en/players/4f5a2f38/Agustin-Canobbio,4f5a2f38,Brazilian Serie A
118,Víctor Cantillo,COL,MF,Corinthians,29,1993,3.0,0.00,0.00,0.00,1.33,1.67,0.00,0.00,2.00,2.00,0.00,0.00,0.00,6.00,1.67,1.00,62.5,https://fbref.com/en/players/45075f2f/Victor-Cantillo,45075f2f,Brazilian Serie A
119,Manuel Capasso,ARG,DF,Vasco da Gama,26,1996,6.2,0.65,0.00,0.00,0.97,0.00,0.16,0.00,1.29,0.65,0.00,0.00,0.00,5.97,2.90,1.29,69.2,https://fbref.com/en/players/5a16ced1/Manuel-Capasso,5a16ced1,Brazilian Serie A
120,Juninho Capixaba,BRA,DF,Bragantino,25,1997,31.9,0.38,0.00,0.00,2.13,1.91,0.09,3.13,2.48,1.69,0.00,0.00,0.00,7.18,1.79,1.57,53.3,https://fbref.com/en/players/91ba7336/Juninho-Capixaba,91ba7336,Brazilian Serie A
121,Gabriel Carabajal,ARG,MF,Vasco da Gama,31,1991,1.4,0.00,0.00,0.00,2.14,1.43,0.00,14.3,1.43,0.71,0.00,0.00,0.00,7.86,1.43,2.86,33.3,https://fbref.com/en/players/7a694ae4/Gabriel-Carabajal,7a694ae4,Brazilian Serie A
122,Felipe Carballo,URU,MF,Grêmio,26,1996,17.1,0.18,0.00,0.00,1.17,0.35,0.00,0.82,1.05,0.94,0.00,0.00,0.00,6.84,1.05,0.82,56.3,https://fbref.com/en/players/a9af351a/Felipe-Carballo,a9af351a,Brazilian Serie A
123,Johnny Cardoso,USA,MF,Internacional,21,2001,17.9,0.39,0.00,0.00,1.45,1.45,0.11,0.22,1.73,1.28,0.00,0.06,0.00,4.97,1.51,1.34,52.9,https://fbref.com/en/players/7426f085/Johnny-Cardoso,7426f085,Brazilian Serie A
124,Ed Carlos,BRA,"MF,FW",Santos,21,2001,0.4,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,2.50,0.00,0.00,0.00,12.5,2.50,0.00,100.0,https://fbref.com/en/players/e93e479e/Ed-Carlos,e93e479e,Brazilian Serie A
125,João Carlos,BRA,GK,Cuiabá,34,1988,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,https://fbref.com/en/players/ad9e7995/Joao-Carlos,ad9e7995,Brazilian Serie A
126,Ryan Carlos,BRA,DF,Bahia,20,2002,6.4,0.47,0.00,0.00,1.25,0.47,0.16,5.31,1.25,0.94,0.00,0.00,0.00,6.25,1.56,1.25,55.6,https://fbref.com/en/players/db014654/Ryan-Carlos,db014654,Brazilian Serie A
127,Alan Carvalho,CHN,MF,Fluminense,33,1989,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.00,2.00,50.0,https://fbref.com/en/players/ebb2d232/Alan-Carvalho,ebb2d232,Brazilian Serie A
128,Breno Cascardo,BRA,MF,América (MG),19,2003,12.9,0.16,0.00,0.00,1.94,1.01,0.08,0.47,0.78,1.47,0.00,0.00,0.00,6.43,0.78,0.93,45.5,https://fbref.com/en/players/6085a790/Breno-Cascardo,6085a790,Brazilian Serie A
129,Cássio,BRA,GK,Corinthians,35,1987,36.8,0.05,0.00,0.00,0.03,0.16,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.43,0.30,0.03,91.7,https://fbref.com/en/players/d42f6326/Cassio,d42f6326,Brazilian Serie A
130,Luciano Castán,BRA,DF,Cruzeiro,33,1989,35.7,0.20,0.00,0.00,0.70,0.56,0.06,0.08,0.81,0.50,0.00,0.00,0.00,4.82,2.49,1.85,57.4,https://fbref.com/en/players/0470eeba/Luciano-Castan,0470eeba,Brazilian Serie A
131,Iury de Castilho,BRA,FW,Cuiabá,27,1995,4.4,0.23,0.00,0.00,1.82,2.50,1.36,2.27,0.23,0.68,0.00,0.00,0.00,4.55,2.05,3.86,34.6,https://fbref.com/en/players/555311f2/Iury-de-Castilho,555311f2,Brazilian Serie A
132,Matheus Cavichioli,BRA,GK,América (MG),36,1986,15.0,0.00,0.07,0.00,0.07,0.13,0.00,0.00,0.07,0.07,0.00,0.00,0.07,1.20,0.27,0.00,100.0,https://fbref.com/en/players/8470f026/Matheus-Cavichioli,8470f026,Brazilian Serie A
133,Juan Cazares,ECU,"MF,FW",América (MG),30,1992,3.1,0.00,0.00,0.00,0.65,0.97,0.00,5.81,0.00,0.65,0.00,0.00,0.00,4.84,0.32,1.29,20.0,https://fbref.com/en/players/754368cb/Juan-Cazares,754368cb,Brazilian Serie A
134,Brayan Ceballos,COL,DF,Fortaleza,21,2001,2.3,0.87,0.00,0.00,0.87,0.43,0.00,0.00,0.87,0.87,0.00,0.00,0.00,7.39,3.91,0.43,90.0,https://fbref.com/en/players/3fa61ade/Brayan-Ceballos,3fa61ade,Brazilian Serie A
135,Pablo Ceppelini,URU,MF,Cuiabá,31,1991,11.1,0.27,0.00,0.00,1.35,1.26,0.09,10.8,0.81,0.54,0.00,0.00,0.00,4.86,0.45,0.81,35.7,https://fbref.com/en/players/3d9c1055/Pablo-Ceppelini,3d9c1055,Brazilian Serie A
136,Murilo Cerqueira,BRA,DF,Palmeiras,25,1997,24.1,0.25,0.04,0.04,1.33,0.41,0.08,0.04,1.16,0.87,0.00,0.00,0.00,4.69,1.70,1.08,61.2,https://fbref.com/en/players/10fe831e/Murilo-Cerqueira,10fe831e,Brazilian Serie A
137,Júlio César,BRA,DF,América (MG),19,2003,6.6,0.15,0.00,0.00,1.52,0.15,0.00,0.00,0.61,1.06,0.00,0.00,0.00,3.64,3.18,1.52,67.7,https://fbref.com/en/players/f3585cf6/Julio-Cesar,f3585cf6,Brazilian Serie A
138,Reynaldo Cesar Moraes,BRA,DF,Cruzeiro,26,1997,0.7,0.00,0.00,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29,0.0,https://fbref.com/en/players/589d070c/Reynaldo-Cesar-Moraes,589d070c,Brazilian Serie A
139,Reynaldo Cesar Moraes,BRA,DF,Coritiba,26,1997,2.7,1.11,0.00,0.00,2.59,0.74,0.00,0.74,2.59,1.11,0.00,0.37,0.00,1.85,2.22,2.22,50.0,https://fbref.com/en/players/589d070c/Reynaldo-Cesar-Moraes,589d070c,Brazilian Serie A
140,Kayky Chagas,BRA,"FW,MF",Bahia,19,2003,4.6,0.43,0.00,0.00,1.74,0.65,0.22,2.61,0.43,0.87,0.00,0.00,0.00,4.13,0.22,1.74,11.1,https://fbref.com/en/players/17734ea0/Kayky-Chagas,17734ea0,Brazilian Serie A
141,Jhon Chancellor,VEN,DF,Coritiba,31,1992,3.4,0.00,0.00,0.00,0.59,0.29,0.29,0.00,0.59,1.18,0.00,0.00,0.00,2.06,1.76,2.06,46.2,https://fbref.com/en/players/84b6acaa/Jhon-Chancellor,84b6acaa,Brazilian Serie A
142,Gabriel Chapecó,BRA,GK,Grêmio,22,2000,31.0,0.16,0.00,0.00,0.00,0.26,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.84,0.16,0.00,100.0,https://fbref.com/en/players/a24714b4/Gabriel-Chapeco,a24714b4,Brazilian Serie A
143,Gabriel Chaves,BRA,"FW,MF",Vasco da Gama,21,2001,29.0,0.21,0.00,0.00,1.14,1.79,0.21,3.17,0.45,0.90,0.00,0.00,0.00,4.34,0.45,1.24,26.5,https://fbref.com/en/players/c37ce1ca/Gabriel-Chaves,c37ce1ca,Brazilian Serie A
144,Jhoanner Chávez,ECU,"DF,MF",Bahia,20,2002,6.5,0.15,0.00,0.00,2.46,0.62,0.31,2.31,1.08,1.38,0.00,0.15,0.00,4.92,0.62,1.08,36.4,https://fbref.com/en/players/649b57e9/Jhoanner-Chavez,649b57e9,Brazilian Serie A
145,Chiqueti,BRA,MF,Ath Paranaense,17,2005,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,,,,https://fbref.com/en/players/c1aaf0bf/Chiqueti,c1aaf0bf,Brazilian Serie A
146,Christian,BRA,"MF,FW",Ath Paranaense,22,2000,15.1,0.07,0.00,0.00,2.12,1.66,0.00,1.39,0.66,0.86,0.00,0.00,0.00,3.64,0.46,1.46,24.1,https://fbref.com/en/players/a856b456/Christian,a856b456,Brazilian Serie A
147,Cicinho,BUL,DF,Bahia,34,1988,8.4,0.48,0.00,0.00,2.86,1.55,0.12,2.74,0.60,1.90,0.00,0.00,0.00,3.93,1.55,0.83,65.0,https://fbref.com/en/players/7cd78926/Cicinho,7cd78926,Brazilian Serie A
148,Cipriano,BRA,DF,Bragantino,20,2002,0.8,1.25,0.00,0.00,5.00,0.00,0.00,0.00,2.50,1.25,0.00,0.00,0.00,2.50,0.00,0.00,,https://fbref.com/en/players/f1a1c9e2/Cipriano,f1a1c9e2,Brazilian Serie A
149,Marcelo Cirino,BRA,"FW,MF",Ath Paranaense,31,1992,1.1,0.91,0.00,0.00,1.82,1.82,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.91,4.55,2.73,62.5,https://fbref.com/en/players/6ba81b35/Marcelo-Cirino,6ba81b35,Brazilian Serie A
150,Léo Cittadini,BRA,MF,Bahia,28,1994,1.5,0.67,0.00,0.00,3.33,2.00,0.00,0.67,2.00,2.00,0.00,0.00,0.00,10.0,0.67,0.00,100.0,https://fbref.com/en/players/68410185/Leo-Cittadini,68410185,Brazilian Serie A
151,Léo Cittadini,BRA,"MF,FW",Ath Paranaense,28,1994,2.2,0.00,0.00,0.00,2.73,1.36,0.00,2.73,0.91,1.82,0.00,0.00,0.00,5.45,1.82,1.82,50.0,https://fbref.com/en/players/68410185/Leo-Cittadini,68410185,Brazilian Serie A
152,Mateus Claus,BRA,GK,Bahia,28,1994,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,https://fbref.com/en/players/03103191/Mateus-Claus,03103191,Brazilian Serie A
153,Clayson,BRA,"FW,MF",Cuiabá,27,1995,18.2,0.16,0.05,0.05,0.99,2.42,0.22,5.60,0.44,0.55,0.05,0.00,0.00,4.34,0.44,0.55,44.4,https://fbref.com/en/players/85c1009d/Clayson,85c1009d,Brazilian Serie A
154,Mateus Cocão,BRA,MF,Vasco da Gama,20,2002,3.9,0.77,0.00,0.00,3.59,1.54,0.00,1.79,0.77,1.79,0.00,0.00,0.00,7.18,0.51,0.77,40.0,https://fbref.com/en/players/35f270b7/Mateus-Cocao,35f270b7,Brazilian Serie A
155,Diego Costa,ESP,FW,Botafogo (RJ),34,1988,5.7,1.05,0.00,0.00,2.63,2.11,0.88,1.40,0.53,0.88,0.00,0.00,0.00,2.46,3.51,4.91,41.7,https://fbref.com/en/players/a190d597/Diego-Costa,a190d597,Brazilian Serie A
156,Philippe Costa,BRA,FW,Goiás,22,2000,1.2,0.00,0.00,0.00,0.83,0.83,0.83,0.00,0.00,0.00,0.00,0.00,0.00,2.50,2.50,4.17,37.5,https://fbref.com/en/players/c19505b4/Philippe-Costa,c19505b4,Brazilian Serie A
157,Talles Costa,BRA,"MF,FW",São Paulo,20,2002,1.5,0.67,0.00,0.00,4.00,3.33,0.00,0.67,1.33,0.67,0.00,0.00,0.00,4.67,1.33,0.00,100.0,https://fbref.com/en/players/d8f15d24/Talles-Costa,d8f15d24,Brazilian Serie A
158,Lucas Crispim,BRA,"MF,DF",Fortaleza,28,1994,5.4,0.00,0.00,0.00,1.11,1.30,0.19,2.22,0.56,0.93,0.00,0.00,0.00,5.00,1.48,0.93,61.5,https://fbref.com/en/players/6501ff61/Lucas-Crispim,6501ff61,Brazilian Serie A
159,Franco Cristaldo,ARG,"MF,FW",Grêmio,26,1996,23.7,0.00,0.00,0.00,0.46,1.65,0.25,5.02,0.51,0.76,0.08,0.04,0.00,4.68,1.10,2.03,35.1,https://fbref.com/en/players/25b26e2e/Franco-Cristaldo,25b26e2e,Brazilian Serie A
160,Tomás Cuello,ARG,"MF,FW",Ath Paranaense,22,2000,22.8,0.22,0.00,0.00,1.62,2.15,0.18,5.39,1.62,1.10,0.00,0.00,0.00,5.31,1.10,1.18,48.1,https://fbref.com/en/players/5c8615dd/Tomas-Cuello,5c8615dd,Brazilian Serie A
161,Víctor Cuesta,ARG,DF,Botafogo (RJ),34,1988,35.0,0.26,0.00,0.00,0.94,0.71,0.06,0.86,1.66,0.89,0.00,0.00,0.00,4.86,2.20,1.17,65.3,https://fbref.com/en/players/39fb428f/Victor-Cuesta,39fb428f,Brazilian Serie A
162,Cuiabano,BRA,"DF,MF",Grêmio,19,2003,5.4,0.56,0.00,0.00,3.33,2.04,0.37,3.70,2.04,1.30,0.00,0.00,0.00,6.30,2.04,2.78,42.3,https://fbref.com/en/players/7e49bdbd/Cuiabano,7e49bdbd,Brazilian Serie A
163,Lucas Cunha,BRA,DF,Bragantino,26,1997,0.8,0.00,0.00,0.00,1.25,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,1.25,3.75,2.50,60.0,https://fbref.com/en/players/0b8748ac/Lucas-Cunha,0b8748ac,Brazilian Serie A
164,Matheus Cunha,BRA,GK,Flamengo,21,2001,17.6,0.06,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.11,0.00,100.0,https://fbref.com/en/players/9475960a/Matheus-Cunha,9475960a,Brazilian Serie A
165,Ian Custódio,BRA,DF,Palmeiras,19,2003,0.2,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,https://fbref.com/en/players/4d92291e/Ian-Custodio,4d92291e,Brazilian Serie A
166,João Dalla Corte,BRA,DF,Internacional,16,2006,0.2,0.00,0.00,0.00,10.0,0.00,0.00,15.0,5.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,,https://fbref.com/en/players/45a29731/Joao-Dalla-Corte,45a29731,Brazilian Serie A
167,Daniel,BRA,MF,Cruzeiro,20,2002,0.3,0.00,0.00,0.00,3.33,16.7,0.00,3.33,0.00,0.00,0.00,0.00,0.00,16.7,0.00,6.67,0.0,https://fbref.com/en/players/caa45045/Daniel,caa45045,Brazilian Serie A
168,Danielzinho,BRA,"FW,MF",Bahia,27,1996,0.9,0.00,0.00,0.00,0.00,1.11,0.00,3.33,0.00,1.11,0.00,0.00,0.00,5.56,0.00,0.00,,https://fbref.com/en/players/832ab167/Danielzinho,832ab167,Brazilian Serie A
169,Danielzinho,BRA,FW,Ath Paranaense,20,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://fbref.com/en/players/10ef655f/Danielzinho,10ef655f,Brazilian Serie A
170,Danielzinho,BRA,MF,Fluminense,27,1996,6.8,0.15,0.00,0.00,1.18,1.91,0.00,1.47,1.32,1.32,0.00,0.00,0.00,5.59,0.00,0.59,0.0,https://fbref.com/en/players/832ab167/Danielzinho,832ab167,Brazilian Serie A
171,David,BRA,"FW,MF",São Paulo,27,1995,8.1,0.62,0.00,0.00,2.72,1.73,1.36,1.23,0.00,0.25,0.00,0.00,0.00,3.21,1.23,2.47,33.3,https://fbref.com/en/players/92f9ace5/David,92f9ace5,Brazilian Serie A
172,Giorgian De Arrascaeta,URU,"MF,FW",Flamengo,28,1994,20.5,0.15,0.00,0.00,1.07,2.00,0.20,5.80,0.34,1.17,0.05,0.00,0.00,4.54,0.68,0.88,43.8,https://fbref.com/en/players/be8d02dd/Giorgian-De-Arrascaeta,be8d02dd,Brazilian Serie A
173,Sergio Antonio De Luiz Junior,BRA,"MF,DF",Vasco da Gama,27,1995,4.0,0.50,0.00,0.00,1.25,2.25,0.25,2.25,0.00,1.25,0.00,0.00,0.00,6.25,1.00,0.75,57.1,https://fbref.com/en/players/c3d8dcb2/Sergio-Antonio-De-Luiz-Junior,c3d8dcb2,Brazilian Serie A
174,Denilson,BRA,MF,Cuiabá,21,2001,21.2,0.38,0.00,0.00,1.75,1.56,0.00,3.77,0.61,1.42,0.00,0.00,0.00,7.12,0.28,0.47,37.5,https://fbref.com/en/players/9144afdf/Denilson,9144afdf,Brazilian Serie A
175,Denzel,BRA,FW,Goiás,20,2003,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.0,https://fbref.com/en/players/bbcdf171/Denzel,bbcdf171,Brazilian Serie A
176,Deyverson,BRA,FW,Cuiabá,31,1991,32.3,0.19,0.00,0.00,1.02,2.23,1.08,0.50,0.25,0.28,0.03,0.00,0.00,2.79,4.21,3.34,55.7,https://fbref.com/en/players/2e5e846d/Deyverson,2e5e846d,Brazilian Serie A
177,Leonel Di Plácido,ARG,DF,Botafogo (RJ),29,1994,26.2,0.19,0.00,0.00,1.07,0.53,0.04,3.28,1.83,1.95,0.00,0.04,0.00,5.73,0.80,1.49,35.0,https://fbref.com/en/players/a5e7e6dd/Leonel-Di-Placido,a5e7e6dd,Brazilian Serie A
178,Gabriel Dias,BRA,DF,Vasco da Gama,28,1994,0.1,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,20.0,0.00,0.00,,https://fbref.com/en/players/b1a405dc/Gabriel-Dias,b1a405dc,Brazilian Serie A
179,Jean Dias,BRA,"FW,MF",Internacional,32,1990,3.6,0.28,0.00,0.00,1.67,3.33,0.28,6.11,0.56,0.28,0.00,0.00,0.00,4.44,0.56,2.78,16.7,https://fbref.com/en/players/bda67c3c/Jean-Dias,bda67c3c,Brazilian Serie A
180,Luan Dias,BRA,"MF,FW",Santos,25,1997,2.1,1.43,0.00,0.00,4.76,2.38,0.00,5.24,0.48,2.86,0.00,0.00,0.00,3.81,0.00,0.48,0.0,https://fbref.com/en/players/a342ce1e/Luan-Dias,a342ce1e,Brazilian Serie A
181,Matheus Dias,BRA,"MF,FW",Internacional,25,1997,4.5,1.11,0.00,0.00,3.56,0.89,0.00,2.22,1.56,1.78,0.00,0.00,0.00,5.33,3.11,1.56,66.7,https://fbref.com/en/players/ddfa9005/Matheus-Dias,ddfa9005,Brazilian Serie A
182,Diego,BRA,DF,São Paulo,23,1999,19.4,0.31,0.00,0.00,0.98,0.21,0.00,0.05,0.93,0.57,0.00,0.05,0.00,4.33,1.80,1.34,57.4,https://fbref.com/en/players/7fb8f90c/Diego,7fb8f90c,Brazilian Serie A
183,Dieguinho,BRA,"DF,FW",Goiás,27,1995,12.0,0.25,0.00,0.00,0.92,3.08,0.08,2.25,1.00,1.50,0.00,0.00,0.00,6.67,0.58,1.25,31.8,https://fbref.com/en/players/7e5a7340/Dieguinho,7e5a7340,Brazilian Serie A
184,Diogo,BRA,"FW,MF",Coritiba,26,1996,8.4,0.24,0.00,0.00,2.14,1.31,0.48,0.83,0.48,1.55,0.00,0.00,0.00,3.10,4.29,3.45,55.4,https://fbref.com/en/players/4e365f70/Diogo,4e365f70,Brazilian Serie A
185,Dodi,BRA,MF,Santos,26,1996,19.1,0.52,0.00,0.00,1.99,1.78,0.00,0.89,1.15,1.31,0.00,0.00,0.00,5.08,0.37,1.15,24.1,https://fbref.com/en/players/2830b8f7/Dodi,2830b8f7,Brazilian Serie A
186,Dodô,BRA,DF,Atlético Mineiro,30,1992,0.7,0.00,0.00,0.00,0.00,2.86,0.00,5.71,1.43,0.00,0.00,0.00,0.00,1.43,2.86,2.86,50.0,https://fbref.com/en/players/99931185/Dodo,99931185,Brazilian Serie A
187,Dodô,BRA,DF,Santos,30,1992,15.8,0.25,0.00,0.00,1.08,0.44,0.19,1.90,1.84,0.95,0.00,0.06,0.00,5.19,1.58,1.33,54.3,https://fbref.com/en/players/99931185/Dodo,99931185,Brazilian Serie A
188,Dodô,BRA,"MF,FW",Goiás,21,2001,3.6,0.28,0.00,0.00,1.94,3.61,0.00,6.11,0.28,1.11,0.00,0.00,0.00,7.22,0.00,1.94,0.0,https://fbref.com/en/players/7676dd35/Dodo,7676dd35,Brazilian Serie A
189,Thiago Dombroski,BRA,DF,Coritiba,20,2002,5.6,0.71,0.00,0.00,1.79,0.18,0.00,0.00,1.07,0.36,0.00,0.00,0.00,3.57,1.43,0.89,61.5,https://fbref.com/en/players/786ba79d/Thiago-Dombroski,786ba79d,Brazilian Serie A
190,Halerrandrio dos Santos,BRA,MF,Goiás,16,2006,0.3,0.00,0.00,0.00,0.00,3.33,3.33,6.67,0.00,6.67,0.00,0.00,0.00,10.0,0.00,0.00,,https://fbref.com/en/players/7bfa8ce5/Halerrandrio-dos-Santos,7bfa8ce5,Brazilian Serie A
191,Thiago dos Santos,BRA,"DF,MF",Fluminense,33,1989,9.1,0.77,0.11,0.11,2.09,0.99,0.00,0.33,1.76,1.54,0.00,0.00,0.00,4.51,2.53,0.99,71.9,https://fbref.com/en/players/5408d2b2/Thiago-dos-Santos,5408d2b2,Brazilian Serie A
192,Henrique Dourado,BRA,FW,Cruzeiro,33,1989,3.8,0.53,0.00,0.00,3.16,2.37,2.11,0.53,0.00,0.53,0.00,0.00,0.00,2.63,3.95,4.47,46.9,https://fbref.com/en/players/9b010360/Henrique-Dourado,9b010360,Brazilian Serie A
193,David Duarte,BRA,DF,Bahia,28,1995,9.6,0.31,0.00,0.00,0.83,0.42,0.00,0.00,1.15,0.52,0.00,0.00,0.00,4.06,2.71,1.46,65.0,https://fbref.com/en/players/91bf16f7/David-Duarte,91bf16f7,Brazilian Serie A
194,Dudu,BRA,MF,Ath Paranaense,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://fbref.com/en/players/630a919d/Dudu,630a919d,Brazilian Serie A
