Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2024-02-22,20:00,Europa Lg,Knockout round play-offs,Thu,Home,,,,ch Young Boys,,,,,,,,Head-to-Head,Leg 2 of 2
2024-02-25,,Primeira Liga,Matchweek 23,Sun,Away,,,,Rio Ave,,,,,,,,Head-to-Head,
2024-03-03,,Primeira Liga,Matchweek 24,Sun,Home,,,,Farense,,,,,,,,Head-to-Head,
2024-03-10,,Primeira Liga,Matchweek 25,Sun,Away,,,,Arouca,,,,,,,,Head-to-Head,
2024-03-17,,Primeira Liga,Matchweek 26,Sun,Home,,,,Boavista,,,,,,,,Head-to-Head,
2024-03-30,,Primeira Liga,Matchweek 27,Sat,Away,,,,Estrela,,,,,,,,Head-to-Head,
2024-04-07,,Primeira Liga,Matchweek 28,Sun,Home,,,,Benfica,,,,,,,,Head-to-Head,
2024-04-14,,Primeira Liga,Matchweek 29,Sun,Away,,,,Gil Vicente FC,,,,,,,,Head-to-Head,
2024-04-21,,Primeira Liga,Matchweek 30,Sun,Home,,,,Vitória,,,,,,,,Head-to-Head,
2024-04-28,,Primeira Liga,Matchweek 31,Sun,Away,,,,Porto,,,,,,,,Head-to-Head,
2024-05-05,,Primeira Liga,Matchweek 32,Sun,Home,,,,Portimonense,,,,,,,,Head-to-Head,
2024-05-12,,Primeira Liga,Matchweek 33,Sun,Away,,,,Estoril,,,,,,,,Head-to-Head,
2024-05-19,,Primeira Liga,Matchweek 34,Sun,Home,,,,Chaves,,,,,,,,Head-to-Head,
