Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
362,Youri Regeer,NED,"DF,MF",Twente,20-256,2003,16.5,57.9,50.6,6.91,0.79,0.12,0.18,2.42,5.88,0.18,0.00,0.00,0.00,47.3,0.36,1.45,https://fbref.com/en/players/e0782abd/Youri-Regeer,e0782abd,Eredivisie
363,Gyan de Regt,NED,FW,Vitesse,21-260,2002,10.4,27.4,26.4,0.87,0.00,0.00,0.19,2.50,0.67,0.00,0.00,0.00,0.00,16.3,0.10,1.73,https://fbref.com/en/players/bae360fd/Gyan-de-Regt,bae360fd,Eredivisie
364,Eliano Reijnders,NED,"FW,DF",Zwolle,23-190,2000,22.4,32.1,28.0,4.02,0.18,0.09,0.13,2.05,3.53,0.13,0.09,0.00,0.00,23.3,0.04,1.43,https://fbref.com/en/players/d32ef527/Eliano-Reijnders,d32ef527,Eredivisie
365,Devyne Rensch,NED,DF,Ajax,21-103,2003,21.7,70.6,64.7,5.85,1.34,0.00,0.32,0.46,4.42,0.00,0.00,0.00,0.00,63.2,0.09,0.83,https://fbref.com/en/players/c5cbbcff/Devyne-Rensch,c5cbbcff,Eredivisie
366,Stije Resink,NED,MF,Almere City,20-338,2003,25.9,36.4,34.5,1.78,0.46,0.12,0.19,0.77,0.12,0.00,0.00,0.00,0.00,25.9,0.15,1.04,https://fbref.com/en/players/df90b7ad/Stije-Resink,df90b7ad,Eredivisie
367,Francisco Reyes,DOM,DF,Volendam,18-033,2006,0.2,60.0,50.0,10.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,55.0,0.00,0.00,https://fbref.com/en/players/f3bc054b/Francisco-Reyes,f3bc054b,Eredivisie
368,Julian Rijkhoff,NED,"FW,MF",Ajax,19-096,2005,0.7,37.1,34.3,2.86,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,27.1,0.00,0.00,https://fbref.com/en/players/7006a742/Julian-Rijkhoff,7006a742,Eredivisie
369,Milan Robberechts,BEL,"FW,MF",Fortuna Sittard,20-057,2004,2.4,22.1,21.3,0.83,0.00,0.00,0.00,1.25,0.00,0.42,0.42,0.00,0.00,17.9,0.00,1.25,https://fbref.com/en/players/81e4f7ff/Milan-Robberechts,81e4f7ff,Eredivisie
370,Thomas Robinet,FRA,"FW,MF",Almere City,27-256,1996,28.9,25.7,25.0,0.59,0.00,0.03,0.00,0.69,0.10,0.00,0.00,0.00,0.00,15.4,0.10,1.00,https://fbref.com/en/players/ec1e1d42/Thomas-Robinet,ec1e1d42,Eredivisie
371,Robin Roefs,NED,GK,NEC Nijmegen,21-104,2003,3.7,38.4,25.1,13.2,2.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.3,0.00,0.00,https://fbref.com/en/players/349fa918/Robin-Roefs,349fa918,Eredivisie
372,Godfried Roemeratoe,CUW,MF,RKC Waalwijk,24-255,1999,22.9,36.6,35.9,0.66,0.61,0.17,0.17,0.13,0.00,0.00,0.00,0.00,0.00,29.4,0.00,0.79,https://fbref.com/en/players/a646b710/Godfried-Roemeratoe,a646b710,Eredivisie
373,Ole Romeny,NED,"FW,MF",Utrecht,23-315,2000,5.4,23.9,22.8,0.93,0.19,0.00,0.19,1.48,0.56,0.00,0.00,0.00,0.00,18.1,0.19,0.19,https://fbref.com/en/players/3e17193f/Ole-Romeny,3e17193f,Eredivisie
374,Philippe Rommens,BEL,MF,Go Ahead Eag,26-254,1997,16.5,60.4,51.5,8.61,3.58,0.06,0.42,6.73,0.12,3.76,1.64,1.70,0.00,45.9,0.30,1.33,https://fbref.com/en/players/318db7b4/Philippe-Rommens,318db7b4,Eredivisie
375,Bart van Rooij,NED,DF,NEC Nijmegen,22-340,2001,21.9,50.4,41.7,8.54,0.73,0.05,0.23,3.33,7.81,0.00,0.00,0.00,0.00,38.4,0.14,0.91,https://fbref.com/en/players/30fb2f9c/Bart-van-Rooij,30fb2f9c,Eredivisie
376,Kaj de Rooij,NED,"FW,MF",Zwolle,23-157,2000,1.8,41.1,38.9,2.22,0.00,0.00,0.00,1.67,2.22,0.00,0.00,0.00,0.00,26.1,0.00,3.33,https://fbref.com/en/players/f3872d26/Kaj-de-Rooij,f3872d26,Eredivisie
377,Eloy Room,CUW,GK,Vitesse,35-084,1989,31.0,40.7,30.4,10.2,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.0,0.10,0.00,https://fbref.com/en/players/6b33d86b/Eloy-Room,6b33d86b,Eredivisie
378,Ruben Roosken,NED,"DF,FW",Heracles Almelo,24-059,2000,12.6,41.5,34.3,7.14,0.63,0.00,0.16,3.33,6.43,0.00,0.00,0.00,0.00,29.4,0.08,1.03,https://fbref.com/en/players/e9dc604a/Ruben-Roosken,e9dc604a,Eredivisie
379,Rayvien Rosario,DOM,"FW,DF",Sparta R'dam,20-019,2004,0.5,48.0,46.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.0,2.00,4.00,https://fbref.com/en/players/b5380b65/Rayvien-Rosario,b5380b65,Eredivisie
380,Loreintz Rosier,FRA,MF,Fortuna Sittard,25-260,1998,16.0,43.2,42.8,0.38,0.38,0.06,0.63,0.50,0.00,0.00,0.00,0.00,0.00,32.4,0.06,0.69,https://fbref.com/en/players/19b28f22/Loreintz-Rosier,19b28f22,Eredivisie
381,Mathias Ross,DEN,DF,NEC Nijmegen,23-106,2001,8.7,34.8,32.3,2.53,2.18,0.11,0.46,0.00,0.11,0.00,0.00,0.00,0.00,27.2,0.00,0.34,https://fbref.com/en/players/549d4e3e/Mathias-Ross,549d4e3e,Eredivisie
382,Nils Rossen,NED,"FW,MF",NEC Nijmegen,18-273,2005,0.3,33.3,33.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.00,https://fbref.com/en/players/408ba138/Nils-Rossen,408ba138,Eredivisie
383,Daan Rots,NED,FW,Twente,22-280,2001,26.0,40.5,38.9,1.38,0.08,0.27,0.23,2.50,1.15,0.08,0.04,0.04,0.00,28.6,0.19,1.96,https://fbref.com/en/players/d40b01f6/Daan-Rots,d40b01f6,Eredivisie
384,Mats Rots,NED,DF,Twente,18-050,2006,0.8,60.0,57.5,2.50,1.25,0.00,0.00,1.25,1.25,0.00,0.00,0.00,0.00,52.5,0.00,0.00,https://fbref.com/en/players/de4b685b/Mats-Rots,de4b685b,Eredivisie
385,Manu Royo,ESP,DF,Almere City,30-062,1994,7.4,55.8,41.6,14.1,0.27,0.00,0.81,8.11,12.8,0.95,0.27,0.41,0.00,35.8,0.14,1.22,https://fbref.com/en/players/4d24f3e4/Manu-Royo,4d24f3e4,Eredivisie
386,Gerónimo Rulli,ARG,GK,Ajax,31-346,1992,3.3,52.1,39.7,12.4,3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.4,0.00,0.61,https://fbref.com/en/players/625c144a/Geronimo-Rulli,625c144a,Eredivisie
387,Mathew Ryan,AUS,GK,AZ Alkmaar,32-022,1992,26.0,37.7,32.3,5.31,1.31,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,31.0,0.04,0.00,https://fbref.com/en/players/4535e4bb/Mathew-Ryan,4535e4bb,Eredivisie
388,Pim Saathof,NED,DF,Go Ahead Eag,20-124,2003,0.4,75.0,70.0,5.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,47.5,0.00,5.00,https://fbref.com/en/players/1b979bc2/Pim-Saathof,1b979bc2,Eredivisie
389,Michal Sadílek,CZE,MF,Twente,24-335,1999,27.1,65.9,60.6,5.24,2.10,0.15,0.30,3.39,0.77,1.96,1.44,0.11,0.00,53.8,0.07,0.89,https://fbref.com/en/players/7c9fa389/Michal-Sadilek,7c9fa389,Eredivisie
390,Ibrahim Sadiq,GHA,"FW,MF",AZ Alkmaar,23-359,2000,4.5,37.1,35.3,1.78,0.22,0.22,0.22,2.00,1.11,0.44,0.22,0.22,0.00,27.8,0.00,0.89,https://fbref.com/en/players/9200d432/Ibrahim-Sadiq,9200d432,Eredivisie
391,Modibo Sagnan,MLI,DF,Utrecht,25-016,1999,9.7,48.0,46.6,1.44,1.13,0.00,0.52,0.10,0.00,0.00,0.00,0.00,0.00,39.6,0.00,0.41,https://fbref.com/en/players/76d679c7/Modibo-Sagnan,76d679c7,Eredivisie
392,Samuel Şahin-Radlinger,AUT,GK,Almere City,31-175,1992,5.2,37.3,26.2,11.0,2.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.3,0.19,0.00,https://fbref.com/en/players/e385200c/Samuel-Sahin-Radlinger,e385200c,Eredivisie
393,Osame Sahraoui,NOR,FW,Heerenveen,22-324,2001,24.4,35.6,34.4,0.98,0.20,0.20,0.08,2.46,0.53,0.25,0.04,0.04,0.00,27.7,0.20,1.27,https://fbref.com/en/players/6f9fa232/Osame-Sahraoui,6f9fa232,Eredivisie
394,Ismael Saibari,MAR,MF,PSV Eindhoven,23-093,2001,10.4,44.3,43.4,0.96,0.19,0.10,0.19,0.29,0.38,0.00,0.00,0.00,0.00,38.0,0.00,0.87,https://fbref.com/en/players/3ec9f005/Ismael-Saibari,3ec9f005,Eredivisie
395,Koki Saito,JPN,FW,Sparta R'dam,22-264,2001,15.6,33.3,29.6,3.40,0.71,0.13,0.19,4.36,0.19,2.31,1.09,0.83,0.00,23.6,0.26,1.35,https://fbref.com/en/players/5408dd51/Koki-Saito,5408dd51,Eredivisie
396,Anass Salah-Eddine,NED,DF,Ajax,22-103,2002,2.1,74.8,63.8,11.0,1.43,0.00,0.00,4.29,8.57,0.95,0.00,0.48,0.00,63.8,0.00,0.48,https://fbref.com/en/players/0d274394/Anass-Salah-Eddine,0d274394,Eredivisie
397,Anass Salah-Eddine,NED,"DF,MF",Twente,22-103,2002,1.0,66.0,59.0,7.00,1.00,0.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,53.0,0.00,1.00,https://fbref.com/en/players/0d274394/Anass-Salah-Eddine,0d274394,Eredivisie
398,Shurandy Sambo,NED,DF,PSV Eindhoven,22-255,2001,1.1,98.2,82.7,15.5,0.00,0.00,0.00,1.82,15.5,0.00,0.00,0.00,0.00,82.7,0.00,2.73,https://fbref.com/en/players/4b1d5a70/Shurandy-Sambo,4b1d5a70,Eredivisie
399,Alfons Sampsted,ISL,DF,Twente,26-024,1998,17.1,60.9,47.9,12.9,1.46,0.06,0.00,2.11,11.5,0.00,0.00,0.00,0.00,49.4,0.12,1.99,https://fbref.com/en/players/5d873dfb/Alfons-Sampsted,5d873dfb,Eredivisie
400,Philippe Sandler,NED,DF,NEC Nijmegen,27-080,1997,20.8,60.9,58.8,2.07,1.73,0.14,1.06,0.10,0.05,0.05,0.05,0.00,0.00,55.4,0.05,0.24,https://fbref.com/en/players/60740e70/Philippe-Sandler,60740e70,Eredivisie
401,Cisse Sandra,BEL,MF,Excelsior,20-136,2003,18.4,33.2,31.4,1.79,0.60,0.05,0.27,0.76,0.33,0.16,0.05,0.00,0.00,26.5,0.05,0.60,https://fbref.com/en/players/2f33776f/Cisse-Sandra,2f33776f,Eredivisie
402,Ibrahim Sangaré,CIV,MF,PSV Eindhoven,26-150,1997,2.0,85.5,82.5,2.00,1.50,1.50,2.00,0.00,0.50,0.00,0.00,0.00,0.00,75.5,1.00,0.00,https://fbref.com/en/players/bced0375/Ibrahim-Sangare,bced0375,Eredivisie
403,Mohamed Sankoh,NED,FW,Heracles Almelo,20-197,2003,10.8,14.6,13.1,1.39,0.00,0.19,0.00,0.09,0.00,0.00,0.00,0.00,0.00,10.8,0.09,0.19,https://fbref.com/en/players/be625686/Mohamed-Sankoh,be625686,Eredivisie
404,Kodai Sano,JPN,"MF,FW",NEC Nijmegen,20-218,2003,14.8,40.9,39.5,1.15,0.27,0.20,0.20,1.42,0.54,0.00,0.00,0.00,0.00,32.8,0.27,0.95,https://fbref.com/en/players/f2b91fdf/Kodai-Sano,f2b91fdf,Eredivisie
405,Antonio Satriano,ITA,FW,Heracles Almelo,20-183,2003,1.8,16.7,13.9,2.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.2,0.00,0.00,https://fbref.com/en/players/06cc6ad5/Antonio-Satriano,06cc6ad5,Eredivisie
406,Leo Sauer,SVK,FW,Feyenoord,18-136,2005,3.0,56.0,51.0,5.00,0.67,0.00,0.33,6.67,0.67,3.67,0.67,0.67,0.00,42.7,0.00,2.00,https://fbref.com/en/players/4c53a688/Leo-Sauer,4c53a688,Eredivisie
407,Jasper Schendelaar,NED,GK,Zwolle,23-241,2000,30.0,42.0,32.4,9.47,2.17,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,28.8,0.10,0.07,https://fbref.com/en/players/0c43c76c/Jasper-Schendelaar,0c43c76c,Eredivisie
408,Sem Scheperman,NED,MF,Heracles Almelo,21-311,2002,6.4,34.2,33.0,0.94,0.78,0.00,0.00,0.47,0.16,0.00,0.00,0.00,0.00,26.3,0.31,0.31,https://fbref.com/en/players/60faf301/Sem-Scheperman,60faf301,Eredivisie
409,Lasse Schöne,DEN,MF,NEC Nijmegen,37-339,1986,13.4,56.9,49.2,7.61,3.43,0.30,0.30,5.00,0.07,4.10,1.87,1.94,0.00,46.2,0.07,0.90,https://fbref.com/en/players/c3a8bcd8/Lasse-Schone,c3a8bcd8,Eredivisie
410,Jerdy Schouten,NED,"MF,DF",PSV Eindhoven,27-109,1997,23.9,65.0,64.1,0.71,0.63,0.00,0.08,0.13,0.08,0.00,0.00,0.00,0.00,58.1,0.13,0.71,https://fbref.com/en/players/2cfae697/Jerdy-Schouten,2cfae697,Eredivisie
411,Daniel Schwaab,GER,DF,Heracles Almelo,35-251,1988,4.4,,,,,,,2.73,,,,,,,,,https://fbref.com/en/players/824bd41a/Daniel-Schwaab,824bd41a,Eredivisie
412,Vivaldo Semedo,POR,FW,Volendam,19-093,2005,6.0,15.3,12.3,2.83,0.00,0.00,0.17,0.33,0.00,0.00,0.00,0.00,0.00,9.00,0.17,0.33,https://fbref.com/en/players/b6baba31/Vivaldo-Semedo,b6baba31,Eredivisie
413,Nicolás Serrano,ESP,"FW,MF",Zwolle,21-056,2003,1.6,44.4,40.0,2.50,0.63,0.00,1.25,8.75,1.25,0.63,0.00,0.00,0.00,28.1,1.88,1.88,https://fbref.com/en/players/2ad0e5e5/Nicolas-Serrano,2ad0e5e5,Eredivisie
414,Mats Seuntjens,NED,"FW,MF",Utrecht,32-013,1992,10.6,27.6,21.9,5.66,1.13,0.38,0.28,4.72,0.19,3.68,1.98,1.51,0.00,16.9,0.09,0.75,https://fbref.com/en/players/db159803/Mats-Seuntjens,db159803,Eredivisie
415,Mats Seuntjens,NED,"FW,MF",RKC Waalwijk,32-013,1992,7.5,34.7,30.8,3.87,1.20,0.00,0.40,3.87,0.13,2.13,0.80,0.80,0.00,20.0,0.00,2.40,https://fbref.com/en/players/db159803/Mats-Seuntjens,db159803,Eredivisie
416,José Pascual Alba Seva,ESP,"FW,DF",Almere City,24-028,2000,0.7,17.1,15.7,1.43,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,2.86,0.00,1.43,https://fbref.com/en/players/b7c4ae4c/Jose-Pascual-Alba-Seva,b7c4ae4c,Eredivisie
417,Serano Seymor,NED,DF,Excelsior,22-117,2002,4.1,49.5,48.8,0.73,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.2,0.00,0.73,https://fbref.com/en/players/19388cbc/Serano-Seymor,19388cbc,Eredivisie
418,Kaj Sierhuis,NED,FW,Fortuna Sittard,26-003,1998,23.2,22.7,21.1,1.47,0.04,0.09,0.13,0.47,0.13,0.00,0.00,0.00,0.00,15.0,0.17,0.65,https://fbref.com/en/players/9c2b1f11/Kaj-Sierhuis,9c2b1f11,Eredivisie
419,Dimitris Siovas,GRE,DF,Fortuna Sittard,35-227,1988,23.9,44.1,42.6,1.34,0.96,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,34.7,0.17,0.29,https://fbref.com/en/players/92d38e6c/Dimitris-Siovas,92d38e6c,Eredivisie
420,Gijs Smal,NED,DF,Twente,26-243,1997,20.0,66.3,55.7,10.4,0.80,0.05,0.80,3.90,8.40,1.20,0.80,0.10,0.00,51.0,0.15,2.20,https://fbref.com/en/players/0eb4a4f3/Gijs-Smal,0eb4a4f3,Eredivisie
421,Ian Smeulers,NED,DF,Excelsior,24-109,2000,2.0,38.5,29.0,9.50,0.50,0.00,0.00,1.50,8.50,0.50,0.00,0.50,0.00,30.5,0.00,1.00,https://fbref.com/en/players/732e0da3/Ian-Smeulers,732e0da3,Eredivisie
422,Kees Smit,NED,MF,AZ Alkmaar,18-101,2006,0.2,60.0,60.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.0,0.00,0.00,https://fbref.com/en/players/53888a90/Kees-Smit,53888a90,Eredivisie
423,Sven Sonnenberg,GER,DF,Heracles Almelo,25-102,1999,18.4,48.2,46.4,1.68,1.03,0.05,0.33,0.05,0.16,0.00,0.00,0.00,0.00,42.1,0.11,0.33,https://fbref.com/en/players/5a7c3705/Sven-Sonnenberg,5a7c3705,Eredivisie
424,Borna Sosa,CRO,DF,Ajax,26-100,1998,9.4,67.2,57.7,9.36,0.96,0.00,0.85,6.06,7.98,0.43,0.00,0.21,0.00,53.6,0.21,1.17,https://fbref.com/en/players/af0d79a9/Borna-Sosa,af0d79a9,Eredivisie
425,Sylla Sow,NED,FW,Go Ahead Eag,27-266,1996,7.0,22.7,20.7,1.86,0.00,0.14,0.00,0.29,0.14,0.00,0.00,0.00,0.00,17.3,0.14,1.14,https://fbref.com/en/players/0032d3ad/Sylla-Sow,0032d3ad,Eredivisie
426,Sylla Sow,NED,FW,NEC Nijmegen,27-266,1996,3.5,16.9,16.6,0.29,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,12.9,0.00,0.86,https://fbref.com/en/players/0032d3ad/Sylla-Sow,0032d3ad,Eredivisie
427,Mark Spenkelink,NED,GK,RKC Waalwijk,27-094,1997,1.0,43.0,29.0,14.0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.0,0.00,0.00,https://fbref.com/en/players/e69c30bb/Mark-Spenkelink,e69c30bb,Eredivisie
428,Finn Stam,NED,DF,AZ Alkmaar,21-017,2003,0.4,45.0,37.5,7.50,0.00,0.00,0.00,0.00,7.50,0.00,0.00,0.00,0.00,37.5,0.00,0.00,https://fbref.com/en/players/0be2a8c4/Finn-Stam,0be2a8c4,Eredivisie
429,Sem Steijn,NED,MF,Twente,22-165,2001,24.1,27.8,26.5,1.20,0.21,0.21,0.12,1.70,0.08,0.62,0.58,0.00,0.00,20.2,0.17,0.87,https://fbref.com/en/players/ef58c4bc/Sem-Steijn,ef58c4bc,Eredivisie
430,Calvin Stengs,NED,"MF,FW",Feyenoord,25-134,1998,20.4,42.8,35.7,7.01,1.52,0.49,0.10,4.02,0.74,3.87,1.96,0.49,0.00,32.8,0.10,1.42,https://fbref.com/en/players/8f7e6783/Calvin-Stengs,8f7e6783,Eredivisie
431,Filip Stevanovic,SRB,"FW,MF",RKC Waalwijk,21-218,2002,6.9,38.8,33.3,5.51,1.16,0.14,0.43,6.38,0.43,3.77,0.87,2.32,0.00,24.2,0.00,2.61,https://fbref.com/en/players/50f823d3/Filip-Stevanovic,50f823d3,Eredivisie
432,Finn Stokkers,NED,FW,Go Ahead Eag,28-012,1996,3.1,22.9,22.6,0.32,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,13.2,0.00,1.94,https://fbref.com/en/players/722a26e2/Finn-Stokkers,722a26e2,Eredivisie
433,Yukinari Sugawara,JPN,DF,AZ Alkmaar,23-307,2000,25.4,71.7,56.5,15.1,1.69,0.12,0.75,6.69,9.29,4.09,1.69,1.65,0.00,56.5,0.12,0.91,https://fbref.com/en/players/580bcd18/Yukinari-Sugawara,580bcd18,Eredivisie
434,Josip Šutalo,CRO,DF,Ajax,24-062,2000,19.0,78.2,75.8,2.26,1.84,0.00,0.11,0.16,0.26,0.00,0.00,0.00,0.00,71.4,0.11,0.26,https://fbref.com/en/players/33a6a650/Josip-Sutalo,33a6a650,Eredivisie
435,Anas Tahiri,BEL,MF,Heerenveen,28-351,1995,12.2,63.1,60.3,2.70,1.07,0.25,0.16,1.07,0.49,0.66,0.08,0.41,0.00,56.1,0.08,0.74,https://fbref.com/en/players/e43e11a0/Anas-Tahiri,e43e11a0,Eredivisie
436,Benjamin Tahirovic,BIH,MF,Ajax,21-058,2003,18.2,59.8,58.5,1.32,1.15,0.16,0.33,0.05,0.11,0.00,0.00,0.00,0.00,52.9,0.05,0.71,https://fbref.com/en/players/eb3022c3/Benjamin-Tahirovic,eb3022c3,Eredivisie
437,Ilias Takidine,BEL,"FW,MF",RKC Waalwijk,23-085,2001,1.0,26.0,25.0,1.00,0.00,0.00,0.00,6.00,0.00,1.00,0.00,0.00,0.00,16.0,0.00,2.00,https://fbref.com/en/players/eb50ce49/Ilias-Takidine,eb50ce49,Eredivisie
438,Elayis Tavsan,NED,FW,NEC Nijmegen,23-000,2001,3.8,27.4,25.3,1.84,0.79,0.26,0.00,2.11,0.53,0.26,0.26,0.00,0.00,21.6,0.26,0.79,https://fbref.com/en/players/928143e7/Elayis-Tavsan,928143e7,Eredivisie
439,Kenneth Taylor,NED,"MF,DF",Ajax,21-350,2002,27.6,49.3,45.8,3.22,0.87,0.18,0.33,1.30,1.30,0.62,0.18,0.29,0.00,40.1,0.36,0.91,https://fbref.com/en/players/ad9b2747/Kenneth-Taylor,ad9b2747,Eredivisie
440,Søren Tengstedt,DEN,"FW,MF",Go Ahead Eag,23-305,2000,3.3,32.1,30.3,1.82,0.30,0.61,0.30,1.52,0.00,1.21,0.91,0.00,0.00,24.2,0.00,1.21,https://fbref.com/en/players/3476496c/Soren-Tengstedt,3476496c,Eredivisie
441,Hidde ter Avest,NED,DF,Utrecht,26-346,1997,20.4,52.5,41.9,10.5,0.74,0.00,0.15,2.84,9.75,0.00,0.00,0.00,0.00,39.2,0.20,2.01,https://fbref.com/en/players/18f9dbd0/Hidde-ter-Avest,18f9dbd0,Eredivisie
442,Jordan Teze,NED,DF,PSV Eindhoven,24-213,1999,26.1,76.2,66.6,9.31,1.07,0.27,0.27,3.79,8.20,0.00,0.00,0.00,0.00,64.8,0.27,1.26,https://fbref.com/en/players/82e9b1bb/Jordan-Teze,82e9b1bb,Eredivisie
443,Ryan Thomas,NZL,MF,Zwolle,29-132,1994,3.7,54.3,51.6,2.43,1.89,0.00,0.27,0.27,0.54,0.00,0.00,0.00,0.00,43.5,0.27,1.35,https://fbref.com/en/players/95efdac2/Ryan-Thomas,95efdac2,Eredivisie
444,Lennart Thy,GER,"FW,MF",Zwolle,32-065,1992,26.7,27.6,25.1,2.32,0.00,0.00,0.15,0.56,0.41,0.04,0.00,0.00,0.00,19.6,0.19,0.79,https://fbref.com/en/players/af31925d/Lennart-Thy,af31925d,Eredivisie
445,Mathijs Tielemans,NED,MF,Vitesse,22-004,2002,17.2,50.3,47.2,3.02,2.15,0.17,0.23,1.34,0.06,0.70,0.41,0.23,0.00,43.8,0.06,0.52,https://fbref.com/en/players/72befc76/Mathijs-Tielemans,72befc76,Eredivisie
446,Guus Til,NED,MF,PSV Eindhoven,26-130,1997,19.9,29.4,29.1,0.20,0.05,0.20,0.00,1.61,0.15,0.00,0.00,0.00,0.00,23.0,0.10,1.51,https://fbref.com/en/players/6e44569a/Guus-Til,6e44569a,Eredivisie
447,Malik Tillman,USA,"FW,MF",PSV Eindhoven,21-338,2002,15.0,43.1,40.8,2.07,0.47,0.87,0.20,1.73,1.13,0.40,0.13,0.07,0.00,35.1,0.20,1.27,https://fbref.com/en/players/a5420709/Malik-Tillman,a5420709,Eredivisie
448,Quinten Timber,NED,MF,Feyenoord,22-318,2001,28.9,36.0,33.9,1.76,0.83,0.55,0.07,0.45,0.38,0.10,0.03,0.00,0.00,28.6,0.24,1.04,https://fbref.com/en/players/803e7aca/Quinten-Timber,803e7aca,Eredivisie
449,Nathan Tjoe-A-On,IDN,"FW,DF",Heerenveen,22-130,2001,0.2,60.0,30.0,30.0,0.00,0.00,0.00,0.00,30.0,0.00,0.00,0.00,0.00,50.0,0.00,0.00,https://fbref.com/en/players/b52223b2/Nathan-Tjoe-A-On,b52223b2,Eredivisie
450,Jens Toornstra,NED,"MF,FW",Utrecht,35-026,1989,17.5,37.3,31.1,6.06,1.43,0.40,0.17,6.11,0.74,3.49,1.60,1.66,0.06,24.6,0.11,1.94,https://fbref.com/en/players/ade993b9/Jens-Toornstra,ade993b9,Eredivisie
451,Gernot Trauner,AUT,DF,Feyenoord,32-036,1992,13.0,83.6,81.8,1.85,1.46,0.15,0.08,0.00,0.23,0.00,0.00,0.00,0.00,76.9,0.00,0.38,https://fbref.com/en/players/9d21da85/Gernot-Trauner,9d21da85,Eredivisie
452,Calvin Twigt,NED,MF,Volendam,21-091,2003,20.2,39.4,35.2,4.16,2.08,0.10,0.69,3.81,0.10,1.88,1.73,0.10,0.00,28.7,0.05,0.59,https://fbref.com/en/players/e8e125b0/Calvin-Twigt,e8e125b0,Eredivisie
453,Przemysław Tytoń,POL,GK,Twente,37-117,1987,1.0,24.0,16.0,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.0,1.00,0.00,https://fbref.com/en/players/1fa85681/Przemyslaw-Tyton,1fa85681,Eredivisie
454,Oscar Uddenäs,SWE,"FW,MF",Excelsior,21-257,2002,5.2,29.4,27.7,1.73,0.00,0.00,0.00,1.15,1.73,0.00,0.00,0.00,0.00,20.2,0.00,1.15,https://fbref.com/en/players/b343386d/Oscar-Uddenas,b343386d,Eredivisie
455,Jeremy Udenhout,NED,DF,Excelsior,20-347,2003,0.1,70.0,40.0,30.0,0.00,0.00,0.00,0.00,30.0,0.00,0.00,0.00,0.00,40.0,0.00,0.00,https://fbref.com/en/players/8448541d/Jeremy-Udenhout,8448541d,Eredivisie
456,Ayase Ueda,JPN,"FW,MF",Feyenoord,25-233,1998,6.5,20.3,20.0,0.15,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00,14.2,0.15,0.62,https://fbref.com/en/players/c0295327/Ayase-Ueda,c0295327,Eredivisie
457,Manfred Ugalde,CRC,FW,Twente,21-341,2002,15.2,22.0,20.3,1.58,0.00,0.20,0.07,0.99,0.07,0.00,0.00,0.00,0.00,14.3,0.07,0.66,https://fbref.com/en/players/30c4aa75/Manfred-Ugalde,30c4aa75,Eredivisie
458,Jesper Uneken,NED,FW,PSV Eindhoven,19-265,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2bfa31fc/Jesper-Uneken,2bfa31fc,Eredivisie
459,Lars Unnerstall,GER,GK,Twente,33-285,1990,30.0,35.4,27.7,7.67,1.47,0.00,0.03,0.00,0.03,0.00,0.00,0.00,0.00,25.0,0.07,0.03,https://fbref.com/en/players/4b1793b0/Lars-Unnerstall,4b1793b0,Eredivisie
460,Naci Ünüvar,NED,"FW,MF",Twente,20-322,2003,3.9,40.5,39.5,1.03,0.00,0.26,0.51,2.31,0.77,0.26,0.00,0.00,0.00,30.5,0.00,2.31,https://fbref.com/en/players/bf25cb29/Naci-Unuvar,bf25cb29,Eredivisie
