Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
302,Danny Post,NED,"DF,MF",Almere City,34-276,1989,1,0,30,0.3,3.33,0.00,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,3.00,0.00,3.00,3.00,3.00,0.14,0.00,0.14,0.14,0.14,https://fbref.com/en/players/748aabfe/Danny-Post,748aabfe,Eredivisie
303,Dirk Proper,NED,MF,NEC Nijmegen,21-318,2002,15,15,1342,14.9,0.13,0.13,0.27,0.13,0.00,0.00,0.13,0.00,0.04,0.04,0.03,0.08,0.94,4.23,0.81,0.13,0.13,0.27,0.13,0.27,0.04,0.04,0.08,0.04,0.08,https://fbref.com/en/players/77b49e13/Dirk-Proper,77b49e13,Eredivisie
304,Robin Pröpper,NED,DF,Twente,30-107,1993,16,16,1267,14.1,0.07,0.00,0.07,0.07,0.00,0.00,0.28,0.00,0.06,0.06,0.03,0.08,1.35,6.88,0.78,0.07,0.00,0.07,0.07,0.07,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/996fc502/Robin-Propper,996fc502,Eredivisie
305,Jeffrey Puriel,NED,FW,Almere City,21-053,2002,1,0,30,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.67,3.33,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.10,0.36,0.46,0.10,0.46,https://fbref.com/en/players/83c7688b/Jeffrey-Puriel,83c7688b,Eredivisie
306,Diant Ramaj,GER,GK,Ajax,22-111,2001,10,8,744,8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b90c4a43/Diant-Ramaj,b90c4a43,Eredivisie
307,André Ramalho,BRA,DF,PSV Eindhoven,31-326,1992,16,13,1113,12.4,0.16,0.00,0.16,0.16,0.00,0.00,0.16,0.00,0.09,0.09,0.01,0.10,0.56,7.10,0.32,0.16,0.00,0.16,0.16,0.16,0.09,0.01,0.10,0.09,0.10,https://fbref.com/en/players/7483d9f9/Andre-Ramalho,7483d9f9,Eredivisie
308,Bart Ramselaar,NED,"FW,MF",Utrecht,27-193,1996,10,2,337,3.7,0.27,0.27,0.54,0.27,0.00,0.00,0.00,0.00,0.14,0.14,0.05,0.19,4.32,5.14,7.57,0.27,0.27,0.53,0.27,0.53,0.14,0.05,0.19,0.14,0.19,https://fbref.com/en/players/74596f1a/Bart-Ramselaar,74596f1a,Eredivisie
309,Youri Regeer,NED,"DF,FW",Twente,20-143,2003,16,12,977,10.9,0.09,0.00,0.09,0.09,0.00,0.00,0.09,0.00,0.09,0.09,0.12,0.21,2.02,4.04,7.25,0.09,0.00,0.09,0.09,0.09,0.09,0.12,0.22,0.09,0.22,https://fbref.com/en/players/e0782abd/Youri-Regeer,e0782abd,Eredivisie
310,Gyan de Regt,NED,FW,Vitesse,21-147,2002,13,5,505,5.6,0.18,0.00,0.18,0.18,0.00,0.00,0.18,0.00,0.16,0.16,0.11,0.27,1.43,1.61,6.43,0.18,0.00,0.18,0.18,0.18,0.17,0.11,0.27,0.17,0.27,https://fbref.com/en/players/bae360fd/Gyan-de-Regt,bae360fd,Eredivisie
311,Eliano Reijnders,NED,"DF,FW",Zwolle,23-077,2000,16,13,1115,12.4,0.08,0.08,0.16,0.08,0.00,0.00,0.08,0.00,0.10,0.10,0.07,0.17,2.98,3.23,6.37,0.08,0.08,0.16,0.08,0.16,0.10,0.08,0.17,0.10,0.17,https://fbref.com/en/players/d32ef527/Eliano-Reijnders,d32ef527,Eredivisie
312,Devyne Rensch,NED,DF,Ajax,20-355,2003,13,11,948,10.5,0.00,0.19,0.19,0.00,0.00,0.00,0.19,0.00,0.02,0.02,0.14,0.16,1.81,5.52,2.95,0.00,0.19,0.19,0.00,0.19,0.02,0.14,0.16,0.02,0.16,https://fbref.com/en/players/c5cbbcff/Devyne-Rensch,c5cbbcff,Eredivisie
313,Stije Resink,NED,MF,Almere City,20-225,2003,15,12,1153,12.8,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.06,0.06,0.05,0.11,1.33,5.23,1.33,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11,https://fbref.com/en/players/df90b7ad/Stije-Resink,df90b7ad,Eredivisie
314,Francisco Reyes,DOM,DF,Volendam,17-286,2006,1,0,21,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f3bc054b/Francisco-Reyes,f3bc054b,Eredivisie
315,Milan Robberechts,BEL,"FW,MF",Fortuna Sittard,19-310,2004,9,2,204,2.3,0.43,0.00,0.43,0.43,0.00,0.00,0.43,0.00,0.17,0.17,0.04,0.22,2.17,1.30,7.83,0.44,0.00,0.44,0.44,0.44,0.17,0.05,0.22,0.17,0.22,https://fbref.com/en/players/81e4f7ff/Milan-Robberechts,81e4f7ff,Eredivisie
316,Thomas Robinet,FRA,"MF,FW",Almere City,27-143,1996,16,16,1383,15.4,0.39,0.06,0.45,0.26,0.13,0.13,0.13,0.00,0.45,0.35,0.06,0.42,0.52,2.40,4.16,0.39,0.07,0.46,0.26,0.33,0.45,0.07,0.52,0.35,0.42,https://fbref.com/en/players/ec1e1d42/Thomas-Robinet,ec1e1d42,Eredivisie
317,Robin Roefs,NED,GK,NEC Nijmegen,20-356,2003,4,3,330,3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/349fa918/Robin-Roefs,349fa918,Eredivisie
318,Godfried Roemeratoe,CUW,MF,RKC Waalwijk,24-142,1999,14,13,1049,11.7,0.00,0.17,0.17,0.00,0.00,0.00,0.26,0.00,0.02,0.02,0.03,0.04,0.94,3.85,0.51,0.00,0.17,0.17,0.00,0.17,0.01,0.03,0.04,0.01,0.04,https://fbref.com/en/players/a646b710/Godfried-Roemeratoe,a646b710,Eredivisie
319,Ole Romeny,NED,"FW,MF",Utrecht,23-202,2000,9,4,396,4.4,0.23,0.00,0.23,0.23,0.00,0.00,0.00,0.00,0.27,0.27,0.05,0.32,2.95,1.59,6.59,0.23,0.00,0.23,0.23,0.23,0.28,0.04,0.32,0.28,0.32,https://fbref.com/en/players/3e17193f/Ole-Romeny,3e17193f,Eredivisie
320,Philippe Rommens,BEL,MF,Go Ahead Eag,26-141,1997,16,16,1348,15.0,0.27,0.27,0.53,0.20,0.07,0.07,0.07,0.00,0.13,0.07,0.15,0.23,1.00,6.67,2.27,0.27,0.27,0.53,0.20,0.47,0.13,0.15,0.28,0.08,0.23,https://fbref.com/en/players/318db7b4/Philippe-Rommens,318db7b4,Eredivisie
321,Bart van Rooij,NED,DF,NEC Nijmegen,22-227,2001,13,12,1091,12.1,0.17,0.17,0.33,0.17,0.00,0.00,0.25,0.08,0.11,0.11,0.16,0.26,1.32,3.47,2.73,0.16,0.16,0.33,0.16,0.33,0.10,0.16,0.26,0.10,0.26,https://fbref.com/en/players/30fb2f9c/Bart-van-Rooij,30fb2f9c,Eredivisie
322,Eloy Room,CUW,GK,Vitesse,34-336,1989,16,16,1440,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/6b33d86b/Eloy-Room,6b33d86b,Eredivisie
323,Ruben Roosken,NED,DF,Heracles Almelo,23-312,2000,14,8,807,9.0,0.00,0.11,0.11,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.13,0.13,1.44,3.44,5.11,0.00,0.11,0.11,0.00,0.11,0.00,0.13,0.14,0.00,0.14,https://fbref.com/en/players/e9dc604a/Ruben-Roosken,e9dc604a,Eredivisie
324,Loreintz Rosier,FRA,MF,Fortuna Sittard,25-147,1998,15,11,967,10.7,0.09,0.00,0.09,0.09,0.00,0.00,0.28,0.00,0.05,0.05,0.07,0.11,0.84,4.49,0.09,0.09,0.00,0.09,0.09,0.09,0.04,0.07,0.11,0.04,0.11,https://fbref.com/en/players/19b28f22/Loreintz-Rosier,19b28f22,Eredivisie
325,Mathias Ross,DEN,DF,NEC Nijmegen,22-358,2001,13,6,664,7.4,0.27,0.00,0.27,0.27,0.00,0.00,0.27,0.00,0.11,0.11,0.01,0.12,0.68,2.03,0.14,0.27,0.00,0.27,0.27,0.27,0.11,0.01,0.13,0.11,0.13,https://fbref.com/en/players/549d4e3e/Mathias-Ross,549d4e3e,Eredivisie
326,Nils Rossen,NED,FW,NEC Nijmegen,18-160,2005,1,0,15,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/408ba138/Nils-Rossen,408ba138,Eredivisie
327,Daan Rots,NED,FW,Twente,22-167,2001,16,16,1203,13.4,0.15,0.52,0.67,0.15,0.00,0.00,0.22,0.00,0.11,0.11,0.32,0.43,3.36,5.15,11.4,0.15,0.52,0.67,0.15,0.67,0.11,0.32,0.44,0.11,0.44,https://fbref.com/en/players/d40b01f6/Daan-Rots,d40b01f6,Eredivisie
328,Mats Rots,NED,DF,Twente,17-303,2006,1,1,68,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,3.75,1.25,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,https://fbref.com/en/players/de4b685b/Mats-Rots,de4b685b,Eredivisie
329,Manu Royo,ESP,DF,Almere City,29-314,1994,12,8,665,7.4,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.01,0.01,0.14,0.15,2.84,3.78,5.41,0.00,0.00,0.00,0.00,0.00,0.01,0.13,0.15,0.01,0.15,https://fbref.com/en/players/4d24f3e4/Manu-Royo,4d24f3e4,Eredivisie
330,Gerónimo Rulli,ARG,GK,Ajax,31-233,1992,1,1,31,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/625c144a/Geronimo-Rulli,625c144a,Eredivisie
331,Mathew Ryan,AUS,GK,AZ Alkmaar,31-275,1992,15,15,1350,15.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4535e4bb/Mathew-Ryan,4535e4bb,Eredivisie
332,Pim Saathof,NED,DF,Go Ahead Eag,20-011,2003,1,0,13,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1b979bc2/Pim-Saathof,1b979bc2,Eredivisie
333,Michal Sadílek,CZE,MF,Twente,24-222,1999,15,15,1310,14.6,0.07,0.07,0.14,0.07,0.00,0.00,0.41,0.07,0.05,0.05,0.14,0.19,2.12,6.23,3.42,0.07,0.07,0.14,0.07,0.14,0.05,0.14,0.19,0.05,0.19,https://fbref.com/en/players/7c9fa389/Michal-Sadilek,7c9fa389,Eredivisie
334,Ibrahim Sadiq,GHA,FW,AZ Alkmaar,23-246,2000,8,1,230,2.6,0.00,0.38,0.38,0.00,0.00,0.00,0.38,0.00,0.04,0.04,0.08,0.12,3.08,2.69,9.62,0.00,0.39,0.39,0.00,0.39,0.03,0.08,0.11,0.03,0.11,https://fbref.com/en/players/9200d432/Ibrahim-Sadiq,9200d432,Eredivisie
335,Modibo Sagnan,FRA,DF,Utrecht,24-269,1999,11,10,858,9.5,0.11,0.00,0.11,0.11,0.00,0.00,0.11,0.00,0.05,0.05,0.00,0.05,0.42,3.58,0.11,0.10,0.00,0.10,0.10,0.10,0.05,0.00,0.05,0.05,0.05,https://fbref.com/en/players/76d679c7/Modibo-Sagnan,76d679c7,Eredivisie
336,Osame Sahraoui,NOR,FW,Heerenveen,22-211,2001,15,14,1199,13.3,0.30,0.08,0.38,0.30,0.00,0.00,0.00,0.00,0.28,0.28,0.17,0.44,6.62,3.76,10.6,0.30,0.08,0.38,0.30,0.38,0.28,0.16,0.44,0.28,0.44,https://fbref.com/en/players/6f9fa232/Osame-Sahraoui,6f9fa232,Eredivisie
337,Ismael Saibari,MAR,MF,PSV Eindhoven,22-345,2001,14,7,745,8.3,0.48,0.24,0.72,0.48,0.00,0.00,0.12,0.00,0.61,0.61,0.19,0.81,4.34,6.51,6.02,0.48,0.24,0.72,0.48,0.72,0.62,0.19,0.80,0.62,0.80,https://fbref.com/en/players/3ec9f005/Ismael-Saibari,3ec9f005,Eredivisie
338,Koki Saito,JPN,FW,Sparta R'dam,22-151,2001,5,5,373,4.1,0.49,0.24,0.73,0.49,0.00,0.00,0.00,0.00,0.41,0.41,0.17,0.59,5.12,4.88,10.5,0.48,0.24,0.72,0.48,0.72,0.41,0.17,0.58,0.41,0.58,https://fbref.com/en/players/5408dd51/Koki-Saito,5408dd51,Eredivisie
339,Anass Salah-Eddine,NED,DF,Ajax,21-355,2002,6,2,192,2.1,0.00,0.48,0.48,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.24,0.29,2.86,8.10,11.0,0.00,0.47,0.47,0.00,0.47,0.03,0.25,0.27,0.03,0.27,https://fbref.com/en/players/0d274394/Anass-Salah-Eddine,0d274394,Eredivisie
340,Shurandy Sambo,NED,DF,PSV Eindhoven,22-142,2001,8,0,97,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,2.73,5.45,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,https://fbref.com/en/players/4b1d5a70/Shurandy-Sambo,4b1d5a70,Eredivisie
341,Alfons Sampsted,ISL,DF,Twente,25-277,1998,16,14,1225,13.6,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.07,0.10,1.54,3.82,2.65,0.00,0.15,0.15,0.00,0.15,0.03,0.08,0.10,0.03,0.10,https://fbref.com/en/players/5d873dfb/Alfons-Sampsted,5d873dfb,Eredivisie
342,Philippe Sandler,NED,DF,NEC Nijmegen,26-332,1997,9,8,607,6.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.30,5.07,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,https://fbref.com/en/players/60740e70/Philippe-Sandler,60740e70,Eredivisie
343,Cisse Sandra,BEL,MF,Excelsior,20-023,2003,12,11,939,10.4,0.10,0.10,0.19,0.10,0.00,0.00,0.00,0.00,0.16,0.16,0.03,0.20,1.35,2.12,1.63,0.10,0.10,0.19,0.10,0.19,0.17,0.03,0.20,0.17,0.20,https://fbref.com/en/players/2f33776f/Cisse-Sandra,2f33776f,Eredivisie
344,Ibrahim Sangaré,CIV,MF,PSV Eindhoven,26-037,1997,2,2,180,2.0,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.25,0.30,2.00,9.50,0.00,0.00,0.50,0.50,0.00,0.50,0.05,0.24,0.30,0.05,0.30,https://fbref.com/en/players/bced0375/Ibrahim-Sangare,bced0375,Eredivisie
345,Mohamed Sankoh,NED,FW,Heracles Almelo,20-084,2003,13,9,747,8.3,0.48,0.00,0.48,0.48,0.00,0.00,0.00,0.00,0.76,0.76,0.02,0.78,1.08,1.20,3.49,0.48,0.00,0.48,0.48,0.48,0.76,0.02,0.78,0.76,0.78,https://fbref.com/en/players/be625686/Mohamed-Sankoh,be625686,Eredivisie
346,Kodai Sano,JPN,FW,NEC Nijmegen,20-105,2003,6,0,79,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.78,3.33,13.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f2b91fdf/Kodai-Sano,f2b91fdf,Eredivisie
347,Antonio Satriano,ITA,FW,Heracles Almelo,20-070,2003,6,1,163,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.39,0.00,0.39,0.00,1.11,1.11,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.41,0.41,0.41,https://fbref.com/en/players/06cc6ad5/Antonio-Satriano,06cc6ad5,Eredivisie
348,Leo Sauer,SVK,FW,Feyenoord,18-023,2005,7,0,191,2.1,0.48,0.95,1.43,0.48,0.00,0.00,0.00,0.00,0.33,0.33,0.52,0.81,8.10,6.19,22.4,0.47,0.94,1.41,0.47,1.41,0.31,0.52,0.82,0.31,0.82,https://fbref.com/en/players/4c53a688/Leo-Sauer,4c53a688,Eredivisie
349,Jasper Schendelaar,NED,GK,Zwolle,23-128,2000,16,16,1440,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/0c43c76c/Jasper-Schendelaar,0c43c76c,Eredivisie
350,Sem Scheperman,NED,"MF,DF",Heracles Almelo,21-198,2002,13,2,315,3.5,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.17,0.17,0.14,0.29,0.29,2.00,2.29,0.00,0.00,0.00,0.00,0.00,0.16,0.13,0.29,0.16,0.29,https://fbref.com/en/players/60faf301/Sem-Scheperman,60faf301,Eredivisie
351,Lasse Schöne,DEN,MF,NEC Nijmegen,37-226,1986,14,10,917,10.2,0.00,0.20,0.20,0.00,0.00,0.00,0.20,0.00,0.01,0.01,0.10,0.11,0.88,5.98,1.67,0.00,0.20,0.20,0.00,0.20,0.01,0.10,0.11,0.01,0.11,https://fbref.com/en/players/c3a8bcd8/Lasse-Schone,c3a8bcd8,Eredivisie
352,Jerdy Schouten,NED,"MF,DF",PSV Eindhoven,26-361,1997,12,11,944,10.5,0.10,0.00,0.10,0.10,0.00,0.00,0.19,0.00,0.10,0.10,0.05,0.14,1.33,6.76,1.24,0.10,0.00,0.10,0.10,0.10,0.10,0.05,0.14,0.10,0.14,https://fbref.com/en/players/2cfae697/Jerdy-Schouten,2cfae697,Eredivisie
353,Nicolás Serrano,ESP,"FW,MF",Zwolle,20-309,2003,10,0,147,1.6,0.00,0.63,0.63,0.00,0.00,0.00,0.63,0.00,0.19,0.19,0.06,0.31,3.75,3.13,18.8,0.00,0.61,0.61,0.00,0.61,0.20,0.07,0.28,0.20,0.28,https://fbref.com/en/players/2ad0e5e5/Nicolas-Serrano,2ad0e5e5,Eredivisie
354,Mats Seuntjens,NED,"FW,MF",Utrecht,31-266,1992,15,11,956,10.6,0.09,0.09,0.19,0.09,0.00,0.00,0.19,0.00,0.36,0.36,0.21,0.57,1.89,3.11,3.40,0.09,0.09,0.19,0.09,0.19,0.36,0.20,0.56,0.36,0.56,https://fbref.com/en/players/db159803/Mats-Seuntjens,db159803,Eredivisie
355,José Pascual Alba Seva,ESP,"FW,DF",Almere City,23-281,2000,2,1,61,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,4.29,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,https://fbref.com/en/players/b7c4ae4c/Jose-Pascual-Alba-Seva,b7c4ae4c,Eredivisie
356,Serano Seymor,NED,DF,Excelsior,22-004,2002,7,4,323,3.6,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,1.39,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/19388cbc/Serano-Seymor,19388cbc,Eredivisie
357,Kaj Sierhuis,NED,FW,Fortuna Sittard,25-256,1998,15,11,849,9.4,0.53,0.11,0.64,0.43,0.11,0.21,0.21,0.00,0.44,0.27,0.10,0.36,2.77,2.55,4.79,0.53,0.11,0.64,0.42,0.53,0.44,0.09,0.53,0.27,0.36,https://fbref.com/en/players/9c2b1f11/Kaj-Sierhuis,9c2b1f11,Eredivisie
358,Dimitris Siovas,GRE,DF,Fortuna Sittard,35-114,1988,13,13,1157,12.9,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.03,0.03,0.02,0.04,0.47,2.33,0.31,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/92d38e6c/Dimitris-Siovas,92d38e6c,Eredivisie
359,Gijs Smal,NED,DF,Twente,26-130,1997,8,6,595,6.6,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.09,0.09,0.15,0.26,3.79,6.97,4.70,0.00,0.00,0.00,0.00,0.00,0.10,0.16,0.25,0.10,0.25,https://fbref.com/en/players/0eb4a4f3/Gijs-Smal,0eb4a4f3,Eredivisie
360,Ian Smeulers,NED,"DF,MF",Excelsior,23-361,2000,5,1,164,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.56,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,https://fbref.com/en/players/732e0da3/Ian-Smeulers,732e0da3,Eredivisie
361,Sven Sonnenberg,GER,DF,Heracles Almelo,24-354,1999,12,9,822,9.1,0.11,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.12,0.12,0.02,0.14,1.54,3.41,0.33,0.11,0.00,0.11,0.11,0.11,0.13,0.02,0.14,0.13,0.14,https://fbref.com/en/players/5a7c3705/Sven-Sonnenberg,5a7c3705,Eredivisie
362,Borna Sosa,CRO,DF,Ajax,25-352,1998,7,5,335,3.7,0.00,0.81,0.81,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.22,0.24,2.70,6.76,5.14,0.00,0.81,0.81,0.00,0.81,0.01,0.23,0.24,0.01,0.24,https://fbref.com/en/players/af0d79a9/Borna-Sosa,af0d79a9,Eredivisie
363,Sylla Sow,NED,FW,Go Ahead Eag,27-153,1996,16,4,605,6.7,0.75,0.15,0.90,0.75,0.00,0.00,0.15,0.00,0.46,0.46,0.07,0.54,1.94,1.49,6.57,0.74,0.15,0.89,0.74,0.89,0.46,0.07,0.53,0.46,0.53,https://fbref.com/en/players/0032d3ad/Sylla-Sow,0032d3ad,Eredivisie
364,Mark Spenkelink,NED,GK,RKC Waalwijk,26-346,1997,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e69c30bb/Mark-Spenkelink,e69c30bb,Eredivisie
365,Sem Steijn,NED,MF,Twente,22-052,2001,16,16,1130,12.6,0.79,0.16,0.95,0.71,0.08,0.08,0.08,0.00,0.60,0.54,0.08,0.63,1.19,3.73,4.37,0.80,0.16,0.96,0.72,0.88,0.60,0.08,0.69,0.54,0.63,https://fbref.com/en/players/ef58c4bc/Sem-Steijn,ef58c4bc,Eredivisie
366,Calvin Stengs,NED,"MF,FW",Feyenoord,25-021,1998,15,15,1172,13.0,0.38,0.54,0.92,0.38,0.00,0.00,0.00,0.00,0.26,0.26,0.40,0.67,3.08,6.46,7.00,0.38,0.54,0.92,0.38,0.92,0.26,0.40,0.67,0.26,0.67,https://fbref.com/en/players/8f7e6783/Calvin-Stengs,8f7e6783,Eredivisie
367,Filip Stevanovic,SRB,"FW,MF",RKC Waalwijk,21-105,2002,12,6,539,6.0,0.33,0.00,0.33,0.33,0.00,0.00,0.17,0.00,0.23,0.23,0.13,0.35,4.83,2.83,9.33,0.33,0.00,0.33,0.33,0.33,0.23,0.13,0.36,0.23,0.36,https://fbref.com/en/players/50f823d3/Filip-Stevanovic,50f823d3,Eredivisie
368,Yukinari Sugawara,JPN,DF,AZ Alkmaar,23-194,2000,16,16,1352,15.0,0.00,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.31,0.38,2.33,6.07,4.00,0.00,0.27,0.27,0.00,0.27,0.07,0.31,0.38,0.07,0.38,https://fbref.com/en/players/580bcd18/Yukinari-Sugawara,580bcd18,Eredivisie
369,Josip Šutalo,CRO,DF,Ajax,23-314,2000,12,11,1035,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.03,0.35,3.04,0.17,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03,https://fbref.com/en/players/33a6a650/Josip-Sutalo,33a6a650,Eredivisie
370,Anas Tahiri,BEL,MF,Heerenveen,28-238,1995,14,6,638,7.1,0.14,0.14,0.28,0.00,0.14,0.14,0.00,0.00,0.13,0.03,0.08,0.10,2.11,7.75,2.68,0.14,0.14,0.28,0.00,0.14,0.13,0.08,0.21,0.02,0.10,https://fbref.com/en/players/e43e11a0/Anas-Tahiri,e43e11a0,Eredivisie
371,Benjamin Tahirovic,BIH,MF,Ajax,20-311,2003,11,9,811,9.0,0.11,0.22,0.33,0.11,0.00,0.00,0.22,0.00,0.07,0.07,0.11,0.18,0.89,6.22,1.33,0.11,0.22,0.33,0.11,0.33,0.07,0.11,0.18,0.07,0.18,https://fbref.com/en/players/eb3022c3/Benjamin-Tahirovic,eb3022c3,Eredivisie
372,Elayis Tavsan,NED,FW,NEC Nijmegen,22-253,2001,8,3,340,3.8,0.53,0.00,0.53,0.53,0.00,0.00,0.79,0.26,0.21,0.21,0.03,0.24,6.32,1.32,13.2,0.53,0.00,0.53,0.53,0.53,0.21,0.04,0.24,0.21,0.24,https://fbref.com/en/players/928143e7/Elayis-Tavsan,928143e7,Eredivisie
373,Kenneth Taylor,NED,MF,Ajax,21-237,2002,16,13,1172,13.0,0.08,0.15,0.23,0.08,0.00,0.00,0.08,0.00,0.18,0.18,0.20,0.38,2.31,7.00,4.69,0.08,0.15,0.23,0.08,0.23,0.18,0.20,0.39,0.18,0.39,https://fbref.com/en/players/ad9b2747/Kenneth-Taylor,ad9b2747,Eredivisie
374,Hidde ter Avest,NED,DF,Utrecht,26-233,1997,13,12,1010,11.2,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.16,0.17,0.54,3.57,4.55,0.00,0.09,0.09,0.00,0.09,0.01,0.16,0.17,0.01,0.17,https://fbref.com/en/players/18f9dbd0/Hidde-ter-Avest,18f9dbd0,Eredivisie
