Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
183,Kornelius Hansen,NOR,FW,Almere City,22-247,2001,11,628,57,43.6,7.0,0.86,84,0.29,0.71,24,0.29,1.36,1.43,1.86,-0.43,-0.43,+1.01,1.31,1.87,-0.56,-0.55,+0.09,https://fbref.com/en/players/a7273643/Kornelius-Hansen,a7273643,Eredivisie
184,Sontje Hansen,NED,FW,NEC Nijmegen,21-241,2002,16,1031,64,71.6,11.5,1.22,70,0.00,0.17,27,0.00,1.31,2.09,1.48,0.61,+0.61,+1.49,1.33,1.66,-0.33,-0.33,+1.20,https://fbref.com/en/players/70bad10b/Sontje-Hansen,70bad10b,Eredivisie
185,Emil Hansson,SWE,"FW,MF",Heracles Almelo,25-207,1998,16,1345,84,93.4,14.9,1.07,84,0.67,0.00,,0.00,0.94,1.14,2.28,-1.14,-1.14,+0.76,1.23,1.82,-0.58,-0.58,+1.60,https://fbref.com/en/players/0b1e3c10/Emil-Hansson,0b1e3c10,Eredivisie
186,Lennard Hartjes,NED,MF,Excelsior,20-276,2003,1,90,90,6.3,1.0,1.00,90,1.00,0.00,,0.00,3.00,4.00,3.00,1.00,+1.00,+1.40,1.30,0.80,0.50,+0.52,+1.02,https://fbref.com/en/players/6f8a0bc9/Lennard-Hartjes,6f8a0bc9,Eredivisie
187,Quilindschy Hartman,NED,DF,Feyenoord,22-055,2001,15,1205,80,83.7,13.4,1.12,80,0.60,0.00,,0.00,2.33,3.06,0.67,2.39,+2.39,+1.62,2.76,0.69,2.07,+2.07,+0.22,https://fbref.com/en/players/39e1138f/Quilindschy-Hartman,39e1138f,Eredivisie
188,Jorrel Hato,NED,DF,Ajax,17-307,2006,16,1440,90,100.0,16.0,1.00,90,1.00,0.00,,0.00,1.56,2.19,1.88,0.31,+0.31,,2.14,1.73,0.41,+0.42,,https://fbref.com/en/players/bde35051/Jorrel-Hato,bde35051,Eredivisie
189,Pantelis Hatzidiakos,GRE,DF,AZ Alkmaar,26-355,1997,2,180,90,12.5,2.0,1.00,90,1.00,0.00,,0.00,3.00,4.00,1.00,3.00,+3.00,+1.93,2.50,1.25,1.25,+1.26,+0.53,https://fbref.com/en/players/78a3c38e/Pantelis-Hatzidiakos,78a3c38e,Eredivisie
190,Mike Hauptmeijer,NED,GK,Zwolle,26-296,1997,0,,,,,0,,0,0,,16,,,,,,,,,,,,https://fbref.com/en/players/2f31c765/Mike-Hauptmeijer,2f31c765,Eredivisie
191,Thom Haye,NED,MF,Heerenveen,28-333,1995,14,1252,89,86.9,13.9,1.01,89,0.86,0.00,,0.00,1.36,1.51,1.51,0.00,0.00,+2.87,1.58,1.37,0.21,+0.21,+2.59,https://fbref.com/en/players/1d110865/Thom-Haye,1d110865,Eredivisie
192,Rickson van Hees,NED,DF,Utrecht,21-171,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/78fa6975/Rickson-van-Hees,78fa6975,Eredivisie
193,Ramon Hendriks,NED,DF,Vitesse,22-174,2001,14,1120,80,77.8,12.4,0.97,90,0.89,0.16,22,0.00,0.57,0.73,2.42,-1.69,-1.69,-0.56,0.90,1.94,-1.04,-1.04,-0.65,https://fbref.com/en/players/5a28ad23/Ramon-Hendriks,5a28ad23,Eredivisie
194,Ramon Hendriks,NED,DF,Feyenoord,22-174,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/5a28ad23/Ramon-Hendriks,5a28ad23,Eredivisie
195,Tom Hendriks,NED,GK,Fortuna Sittard,21-239,2002,0,,,,,0,,0,0,,15,,,,,,,,,,,,https://fbref.com/en/players/5b59c616/Tom-Hendriks,5b59c616,Eredivisie
196,Mees Hilgers,NED,DF,Twente,22-240,2001,13,1088,84,75.6,12.1,1.07,84,0.83,0.00,,0.00,1.92,2.07,0.99,1.07,+1.08,+0.56,1.81,1.05,0.76,+0.76,-0.01,https://fbref.com/en/players/4eb00fda/Mees-Hilgers,4eb00fda,Eredivisie
197,Bart van Hintum,NED,DF,Zwolle,36-357,1987,3,181,60,12.6,2.0,1.00,90,1.00,0.50,1,0.00,1.00,1.00,2.50,-1.50,-1.49,-1.35,1.30,1.45,-0.15,-0.14,+0.11,https://fbref.com/en/players/918e20ed/Bart-van-Hintum,918e20ed,Eredivisie
198,Mees Hoedemakers,NED,"MF,FW",NEC Nijmegen,25-324,1998,13,536,41,37.2,6.0,1.00,71,0.33,1.17,16,0.33,1.46,2.33,1.67,0.67,+0.67,+0.77,1.22,1.83,-0.62,-0.62,+0.08,https://fbref.com/en/players/0914806a/Mees-Hoedemakers,0914806a,Eredivisie
199,Quincy Hoeve,BOE,"FW,MF",Volendam,20-280,2003,6,101,17,7.0,1.1,0.00,,0.00,5.45,17,3.64,0.50,0.91,6.36,-5.45,-5.35,-4.27,1.45,2.91,-1.45,-1.42,-0.64,https://fbref.com/en/players/0a50f0da/Quincy-Hoeve,0a50f0da,Eredivisie
200,Bradly van Hoeven,NED,"FW,MF",Almere City,23-266,2000,0,,,,,0,,0,0,,11,,,,,,,,,,,,https://fbref.com/en/players/63c6c88e/Bradly-van-Hoeven,63c6c88e,Eredivisie
201,Justin Hoogma,NED,DF,Heracles Almelo,25-211,1998,14,1190,85,82.6,13.2,1.06,85,0.98,0.00,,0.00,0.86,1.06,2.20,-1.14,-1.13,+0.31,1.24,1.92,-0.68,-0.68,+0.05,https://fbref.com/en/players/816192f0/Justin-Hoogma,816192f0,Eredivisie
202,Siebe Horemans,BEL,DF,Excelsior,25-220,1998,16,1424,89,98.9,15.8,1.01,89,0.95,0.00,,0.00,1.06,1.71,2.03,-0.32,-0.32,-0.32,1.31,1.73,-0.42,-0.42,+0.67,https://fbref.com/en/players/025190a5/Siebe-Horemans,025190a5,Eredivisie
203,Jizz Hornkamp,NED,FW,Heracles Almelo,25-307,1998,1,44,44,3.1,0.5,2.00,44,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,+1.22,0.40,2.00,-1.80,-1.74,-1.09,https://fbref.com/en/players/862a72ea/Jizz-Hornkamp,862a72ea,Eredivisie
204,Jeroen Houwen,NED,GK,RKC Waalwijk,27-324,1996,3,270,90,18.8,3.0,1.00,90,1.00,0.00,,4.00,1.00,0.67,1.33,-0.67,-0.67,+0.18,0.67,1.67,-1.00,-1.01,-0.84,https://fbref.com/en/players/6d8ec266/Jeroen-Houwen,6d8ec266,Eredivisie
205,Dean Huiberts,NED,"MF,DF",Zwolle,23-237,2000,3,85,28,5.9,0.9,1.11,68,0.00,2.22,9,12.2,0.33,0.00,4.44,-4.44,-4.24,-4.17,0.89,2.44,-1.56,-1.46,-1.30,https://fbref.com/en/players/f5649337/Dean-Huiberts,f5649337,Eredivisie
206,Daan Huisman,NED,MF,Vitesse,21-166,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/d76070fd/Daan-Huisman,d76070fd,Eredivisie
207,Melih Ibrahimoglu,TUR,MF,Heracles Almelo,23-175,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/6fa87bf4/Melih-Ibrahimoglu,6fa87bf4,Eredivisie
208,Younes Taha El Idrissi,MAR,"FW,MF",Twente,,,9,219,24,15.2,2.4,0.00,,0.00,3.75,24,2.92,1.67,3.75,2.08,1.67,+1.64,+0.83,3.75,1.21,2.54,+2.50,+2.04,https://fbref.com/en/players/2b10cb1d/Younes-Taha-El-Idrissi,2b10cb1d,Eredivisie
209,Zidane Iqbal,IRQ,MF,Utrecht,20-256,2003,4,47,12,3.3,0.5,0.00,,0.00,8.00,12,8.00,2.00,2.00,0.00,2.00,+1.91,+2.56,3.00,1.20,1.80,+1.62,+2.37,https://fbref.com/en/players/6fa3c28e/Zidane-Iqbal,6fa3c28e,Eredivisie
210,Nicolas Isimat-Mirin,FRA,DF,Vitesse,32-054,1991,15,1142,76,79.3,12.7,0.94,89,0.87,0.24,23,0.08,0.73,0.79,2.44,-1.65,-1.65,-0.45,1.05,1.98,-0.94,-0.94,-0.23,https://fbref.com/en/players/14e8e9d7/Nicolas-Isimat-Mirin,14e8e9d7,Eredivisie
211,Luka Ivanušec,CRO,FW,Feyenoord,25-043,1998,9,530,59,36.8,5.9,1.19,68,0.34,0.34,28,0.00,2.33,3.05,1.02,2.03,+2.04,-0.14,3.39,0.59,2.80,+2.79,+1.20,https://fbref.com/en/players/29fbdc88/Luka-Ivanusec,29fbdc88,Eredivisie
212,Joey Jacobs,NED,DF,Almere City,23-273,2000,10,766,77,53.2,8.5,0.94,90,0.82,0.24,24,0.71,0.90,1.41,2.12,-0.71,-0.70,+0.63,1.31,1.75,-0.46,-0.45,+0.31,https://fbref.com/en/players/9c5d3a7a/Joey-Jacobs,9c5d3a7a,Eredivisie
213,Alireza Jahanbakhsh,IRN,"FW,MF",Feyenoord,30-150,1993,8,270,34,18.8,3.0,0.67,62,0.00,2.00,24,1.67,2.13,1.33,0.67,0.67,+0.67,-1.79,2.17,0.67,1.47,+1.48,-0.68,https://fbref.com/en/players/08452314/Alireza-Jahanbakhsh,08452314,Eredivisie
214,Robin Jalving,NED,GK,Heracles Almelo,23-272,2000,0,,,,,0,,0,0,,16,,,,,,,,,,,,https://fbref.com/en/players/5cbbc934/Robin-Jalving,5cbbc934,Eredivisie
215,Dean James,NED,DF,Go Ahead Eag,23-253,2000,1,1,1,0.1,0.0,0,,0,1,1,14,3.00,0,0,0,0.00,-0.19,0.1,0.2,0.0,-2.57,-2.06,https://fbref.com/en/players/7005fd4c/Dean-James,7005fd4c,Eredivisie
216,Rijk Janse,NED,GK,NEC Nijmegen,21-267,2002,0,,,,,0,,0,0,,16,,,,,,,,,,,,https://fbref.com/en/players/97d958b5/Rijk-Janse,97d958b5,Eredivisie
217,Sven Jansen,NED,DF,Go Ahead Eag,19-077,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,https://fbref.com/en/players/2edabb22/Sven-Jansen,2edabb22,Eredivisie
218,Timo Jansink,NED,GK,Heracles Almelo,20-298,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/162a9e2a/Timo-Jansink,162a9e2a,Eredivisie
219,Ivar Jenner,IDN,MF,Utrecht,19-363,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/8e71acd7/Ivar-Jenner,8e71acd7,Eredivisie
220,Victor Jensen,DEN,MF,Utrecht,23-334,2000,11,748,68,51.9,8.3,1.08,78,0.24,0.24,22,0.48,1.09,0.96,1.45,-0.48,-0.48,+0.17,1.24,1.66,-0.42,-0.42,+0.53,https://fbref.com/en/players/97b2279d/Victor-Jensen,97b2279d,Eredivisie
221,Divaio Jhaïr-Bobson,NED,"DF,FW",Zwolle,19-336,2004,3,54,18,3.8,0.6,0.00,,0.00,5.00,18,8.33,0.33,3.33,3.33,0.00,0.00,+0.32,1.50,2.33,-0.83,-0.86,-0.65,https://fbref.com/en/players/fa607a8d/Divaio-Jhair-Bobson,fa607a8d,Eredivisie
222,Darius Johnson,GRN,"FW,MF",Volendam,23-299,2000,10,480,48,33.3,5.3,0.94,70,0.19,0.94,26,0.19,0.50,1.51,2.45,-0.94,-0.94,+0.66,1.68,1.85,-0.17,-0.17,+0.98,https://fbref.com/en/players/9f7f84be/Darius-Johnson,9f7f84be,Eredivisie
223,Miliano Jonathans,NED,"MF,FW",Vitesse,19-278,2004,6,92,15,6.4,1.0,0.00,,0.00,6.00,15,4.00,1.17,4.00,0.00,4.00,+3.91,+5.85,2.70,0.80,1.90,+1.83,+2.91,https://fbref.com/en/players/32dd5ce9/Miliano-Jonathans,32dd5ce9,Eredivisie
224,Luuk de Jong,NED,FW,PSV Eindhoven,33-134,1990,16,1237,77,85.9,13.7,1.17,77,0.22,0.00,,0.00,3.00,3.36,0.29,3.07,+3.06,-0.49,3.09,0.68,2.42,+2.41,+0.22,https://fbref.com/en/players/abb3bb95/Luuk-de-Jong,abb3bb95,Eredivisie
225,Mauro Júnior,BRA,MF,PSV Eindhoven,24-247,1999,1,1,1,0.1,0.0,0,,0,1,1,3,3.00,0,0,0,0.00,-3.13,0.0,0.0,0.0,0.00,-2.38,https://fbref.com/en/players/a29e5244/Mauro-Junior,a29e5244,Eredivisie
226,Ibrahim El Kadiri,NED,FW,Volendam,21-350,2002,4,79,20,5.5,0.9,0.00,,0.00,4.44,20,11.1,0.25,3.33,4.44,-1.11,-1.14,+0.25,1.78,2.11,-0.33,-0.37,+0.47,https://fbref.com/en/players/1ec32b33/Ibrahim-El-Kadiri,1ec32b33,Eredivisie
227,Jochem van de Kamp,NED,"DF,MF",Almere City,20-067,2003,14,823,59,57.2,9.1,1.10,75,0.33,0.44,20,0.11,0.93,1.21,1.87,-0.66,-0.66,+0.80,1.08,1.69,-0.60,-0.61,-0.02,https://fbref.com/en/players/9d00bcd3/Jochem-van-de-Kamp,9d00bcd3,Eredivisie
228,Ahmetcan Kaplan,TUR,DF,Ajax,20-357,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/c46366f5/Ahmetcan-Kaplan,c46366f5,Eredivisie
229,Daniel Karlsbakk,NOR,"FW,MF",Heerenveen,20-276,2003,10,198,20,13.8,2.2,0.00,,0.00,4.55,20,2.27,1.20,1.82,2.27,-0.45,-0.45,-0.09,1.95,2.09,-0.18,-0.17,-0.05,https://fbref.com/en/players/3cedae52/Daniel-Karlsbakk,3cedae52,Eredivisie
230,Souffian El Karouani,MAR,DF,Utrecht,23-081,2000,11,873,79,60.6,9.7,0.82,90,0.72,0.31,51,0.41,1.00,1.03,1.86,-0.82,-0.82,-0.67,1.01,1.92,-0.90,-0.90,-0.58,https://fbref.com/en/players/2e5a31cb/Souffian-El-Karouani,2e5a31cb,Eredivisie
231,Sam Karssies,NED,GK,Twente,20-316,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/108da663/Sam-Karssies,108da663,Eredivisie
232,Neraysho Kasanwirjo,NED,DF,Feyenoord,21-324,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/6d25f2fb/Neraysho-Kasanwirjo,6d25f2fb,Eredivisie
233,Denso Kasius,NED,DF,AZ Alkmaar,21-094,2002,10,203,20,14.1,2.3,0.00,,0.00,4.35,20,2.61,1.90,1.74,0.00,1.74,+1.77,+0.54,1.83,0.96,0.87,+0.89,+0.11,https://fbref.com/en/players/7ae36711/Denso-Kasius,7ae36711,Eredivisie
234,Fabian de Keijzer,NED,GK,Heracles Almelo,23-243,2000,0,,,,,0,,0,0,,15,,,,,,,,,,,,https://fbref.com/en/players/fdfc9ace/Fabian-de-Keijzer,fdfc9ace,Eredivisie
235,Stijn Keller,NED,GK,Almere City,23-273,2000,0,,,,,0,,0,0,,11,,,,,,,,,,,,https://fbref.com/en/players/b3d3117d/Stijn-Keller,b3d3117d,Eredivisie
236,Sam Kersten,NED,DF,Zwolle,25-343,1998,16,1440,90,100.0,16.0,1.00,90,1.00,0.00,,0.00,1.13,1.44,1.75,-0.31,-0.31,,1.24,1.48,-0.24,-0.24,,https://fbref.com/en/players/16ca1157/Sam-Kersten,16ca1157,Eredivisie
237,Joey Kesting,NED,GK,RKC Waalwijk,22-307,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/d9da5101/Joey-Kesting,d9da5101,Eredivisie
238,Yann Kitala,,FW,Almere City,25-274,1998,11,406,37,28.2,4.5,1.11,63,0.00,1.33,15,0.44,1.45,1.33,1.56,-0.22,-0.22,+1.08,1.07,1.56,-0.47,-0.47,+0.18,https://fbref.com/en/players/690f7a7b/Yann-Kitala,690f7a7b,Eredivisie
239,Joshua Kitolano,NOR,MF,Sparta R'dam,22-158,2001,16,1397,87,97.0,15.5,1.03,87,0.77,0.00,,0.00,1.38,1.42,1.29,0.13,+0.13,+4.31,1.41,1.54,-0.12,-0.12,+1.04,https://fbref.com/en/players/5186dfbf/Joshua-Kitolano,5186dfbf,Eredivisie
240,Mathias Kjølø,NOR,MF,Twente,22-195,2001,16,1112,70,77.2,12.4,1.21,70,0.40,0.08,61,0.00,2.13,1.53,1.21,0.32,+0.32,-2.69,1.65,1.22,0.43,+0.43,-1.47,https://fbref.com/en/players/4066ff66/Mathias-Kjolo,4066ff66,Eredivisie
241,Davy Klaassen,NED,MF,Ajax,30-321,1993,2,61,31,4.2,0.7,0.00,,0.00,2.86,31,0.00,2.00,5.71,0.00,5.71,+5.90,+5.84,3.57,0.43,3.00,+3.17,+2.87,https://fbref.com/en/players/15fd5593/Davy-Klaassen,15fd5593,Eredivisie
242,Sean Klaiber,SUR,DF,Utrecht,29-161,1994,2,102,51,7.1,1.1,0.91,90,0.91,0.91,12,0.00,0.00,0.00,1.82,-1.82,-1.76,-1.29,0.36,1.18,-0.82,-0.81,-0.14,https://fbref.com/en/players/f4ceb85b/Sean-Klaiber,f4ceb85b,Eredivisie
243,Bernt Klaverboer,NED,GK,Heerenveen,18-104,2005,0,,,,,0,,0,0,,6,,,,,,,,,,,,https://fbref.com/en/players/98eb5284/Bernt-Klaverboer,98eb5284,Eredivisie
244,Flip Klomp,NED,MF,Volendam,22-082,2001,2,36,18,2.5,0.4,0.00,,0.00,5.00,18,0.00,0.00,0.00,5.00,-5.00,-5.00,-3.72,0.50,3.25,-2.75,-2.76,-1.99,https://fbref.com/en/players/26d759de/Flip-Klomp,26d759de,Eredivisie
245,Luc van Koeverden,,DF,Volendam,,,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/767bfaf0/Luc-van-Koeverden,767bfaf0,Eredivisie
246,Mats Köhlert,GER,DF,Heerenveen,25-251,1998,16,1440,90,100.0,16.0,1.00,90,1.00,0.00,,0.00,1.19,1.50,1.88,-0.38,-0.37,,1.51,1.64,-0.13,-0.13,,https://fbref.com/en/players/3015d86e/Mats-Kohlert,3015d86e,Eredivisie
247,Luuk Koopmans,NED,GK,Fortuna Sittard,30-051,1993,0,,,,,0,,0,0,,16,,,,,,,,,,,,https://fbref.com/en/players/71be74bb/Luuk-Koopmans,71be74bb,Eredivisie
248,Peer Koopmeiners,NED,MF,Almere City,23-249,2000,16,1426,89,99.0,15.8,1.01,89,0.89,0.00,,0.00,1.00,1.14,2.09,-0.95,-0.95,+5.48,1.22,1.82,-0.59,-0.59,+0.63,https://fbref.com/en/players/83454d60/Peer-Koopmeiners,83454d60,Eredivisie
249,Wessel Kooy,NED,DF,Utrecht,18-364,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/bd4f3e47/Wessel-Kooy,bd4f3e47,Eredivisie
250,Kacper Kozłowski,POL,"MF,FW",Vitesse,20-084,2003,15,843,56,58.5,9.4,1.38,63,0.00,0.21,14,0.00,0.73,0.53,1.81,-1.28,-1.28,+0.68,0.90,1.54,-0.63,-0.63,+0.62,https://fbref.com/en/players/3ece036c/Kacper-Kozlowski,3ece036c,Eredivisie
251,Joris Kramer,NED,DF,Go Ahead Eag,27-159,1996,13,1080,83,75.0,12.0,1.00,86,0.92,0.08,45,0.00,1.54,1.75,1.25,0.50,+0.50,+1.25,1.38,1.57,-0.20,-0.20,+1.27,https://fbref.com/en/players/04e82fa0/Joris-Kramer,04e82fa0,Eredivisie
252,Michiel Kramer,NED,FW,RKC Waalwijk,35-036,1988,16,1390,87,96.5,15.4,1.04,87,0.78,0.00,,0.00,0.88,0.91,1.75,-0.84,-0.84,-0.84,1.23,1.51,-0.27,-0.27,+1.91,https://fbref.com/en/players/f175ca0a/Michiel-Kramer,f175ca0a,Eredivisie
253,Tristan Kuijsten,NED,GK,AZ Alkmaar,18-357,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/8337c067/Tristan-Kuijsten,8337c067,Eredivisie
254,Pascal Kuiper,NED,GK,Excelsior,19-297,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,https://fbref.com/en/players/f55c6f15/Pascal-Kuiper,f55c6f15,Eredivisie
255,Bas Kuipers,NED,DF,Go Ahead Eag,29-144,1994,16,1439,90,99.9,16.0,1.00,90,0.94,0.00,,0.00,1.44,1.63,1.44,0.19,+0.19,+0.19,1.26,1.77,-0.51,-0.51,+2.06,https://fbref.com/en/players/149b617e/Bas-Kuipers,149b617e,Eredivisie
256,Garang Kuol,AUS,"FW,MF",Volendam,19-115,2004,12,645,54,44.8,7.2,1.11,68,0.00,0.56,25,0.42,0.58,0.42,2.92,-2.50,-2.51,-2.06,0.82,2.28,-1.46,-1.46,-1.16,https://fbref.com/en/players/a8a80be7/Garang-Kuol,a8a80be7,Eredivisie
257,Dave Kwakman,NED,MF,AZ Alkmaar,19-154,2004,1,6,6,0.4,0.1,0.00,,0.00,10.0,6,0.00,3.00,0.00,0.00,0.00,0.00,-1.32,2.00,0.00,2.00,+3.36,+2.57,https://fbref.com/en/players/2cc959a8/Dave-Kwakman,2cc959a8,Eredivisie
258,Rajiv van La Parra,NED,FW,Almere City,32-218,1991,16,1098,69,76.3,12.2,1.15,75,0.25,0.16,24,0.00,1.00,0.98,1.72,-0.74,-0.74,+1.10,1.22,1.56,-0.34,-0.34,+1.11,https://fbref.com/en/players/1931bde9/Rajiv-van-La-Parra,1931bde9,Eredivisie
259,Zakaria Labyad,MAR,"MF,FW",Utrecht,30-305,1993,9,278,31,19.3,3.1,1.29,50,0.00,1.61,16,1.61,0.89,0.97,1.94,-0.97,-0.97,-0.51,0.94,1.94,-1.00,-1.02,-0.43,https://fbref.com/en/players/ebc56869/Zakaria-Labyad,ebc56869,Eredivisie
260,Mayckel Lahdo,SWE,FW,AZ Alkmaar,21-009,2002,10,533,53,37.0,5.9,1.19,62,0.00,0.51,32,0.00,2.30,3.05,0.51,2.54,+2.53,+1.94,2.03,0.53,1.51,+1.50,+1.13,https://fbref.com/en/players/6b390f32/Mayckel-Lahdo,6b390f32,Eredivisie
261,Thomas Lam,FIN,"DF,MF",Zwolle,30-021,1993,14,1147,82,79.7,12.7,1.10,82,0.79,0.00,,0.00,1.00,1.18,1.57,-0.39,-0.39,-0.39,1.27,1.38,-0.11,-0.11,+0.64,https://fbref.com/en/players/e7fea51e/Thomas-Lam,e7fea51e,Eredivisie
262,Kostas Lamprou,GRE,GK,Feyenoord,32-112,1991,0,,,,,0,,0,0,,16,,,,,,,,,,,,https://fbref.com/en/players/f9508440/Kostas-Lamprou,f9508440,Eredivisie
263,Lazaros Lamprou,GRE,"FW,MF",Excelsior,26-020,1997,15,855,57,59.4,9.5,1.16,69,0.21,0.42,25,0.00,1.07,1.79,2.32,-0.53,-0.53,-0.53,1.28,2.00,-0.72,-0.72,-0.70,https://fbref.com/en/players/42e1ea60/Lazaros-Lamprou,42e1ea60,Eredivisie
264,Tygo Land,NED,MF,PSV Eindhoven,17-362,2006,1,1,1,0.1,0.0,0,,0,1,1,2,3.00,0,0,0,0.00,-3.13,0.4,0.0,+0.4,+38.84,+36.49,https://fbref.com/en/players/bd448460/Tygo-Land,bd448460,Eredivisie
265,Noa Lang,NED,"FW,MF",PSV Eindhoven,24-205,1999,8,489,61,34.0,5.4,1.30,68,0.00,0.19,15,0.00,3.00,2.96,0.19,2.78,+2.76,-0.55,3.41,0.63,2.80,+2.77,+0.59,https://fbref.com/en/players/8e034340/Noa-Lang,8e034340,Eredivisie
266,Tobias Lauritsen,NOR,FW,Sparta R'dam,26-131,1997,16,1309,82,90.9,14.5,1.03,87,0.62,0.07,8,0.00,1.38,1.31,1.45,-0.14,-0.14,-1.51,1.36,1.55,-0.19,-0.19,-0.44,https://fbref.com/en/players/d266f8c9/Tobias-Lauritsen,d266f8c9,Eredivisie
267,Barry Lauwers,NED,GK,Volendam,24-040,1999,0,,,,,0,,0,0,,15,,,,,,,,,,,,https://fbref.com/en/players/006d23cd/Barry-Lauwers,006d23cd,Eredivisie
268,Marko Lazetić,SRB,"FW,DF",Fortuna Sittard,19-351,2004,8,177,22,12.3,2.0,1.50,45,0.00,2.50,8,2.00,0.50,0.50,3.00,-2.50,-2.54,-2.11,0.85,1.90,-1.05,-1.06,-0.93,https://fbref.com/en/players/93088fbb/Marko-Lazetic,93088fbb,Eredivisie
269,Luke Le Roux,RSA,MF,Volendam,23-304,2000,1,25,25,1.7,0.3,0.00,,0.00,3.33,25,0.00,3.00,0.00,0.00,0.00,0.00,+1.40,0.00,0.33,-0.33,-0.33,+0.50,https://fbref.com/en/players/e30117aa/Luke-Le-Roux,e30117aa,Eredivisie
270,Yannick Leliendal,NED,DF,Utrecht,21-260,2002,8,496,62,34.4,5.5,1.09,75,0.73,0.36,23,0.55,1.38,1.27,1.27,0.00,0.00,+0.86,1.40,1.55,-0.13,-0.14,+0.82,https://fbref.com/en/players/c8ecc3d9/Yannick-Leliendal,c8ecc3d9,Eredivisie
271,Julian Lelieveld,NED,DF,RKC Waalwijk,26-045,1997,16,1323,83,91.9,14.7,1.09,83,0.68,0.00,,0.00,0.88,1.02,1.63,-0.61,-0.61,+2.46,1.22,1.52,-0.30,-0.30,+0.42,https://fbref.com/en/players/fa7e8a83/Julian-Lelieveld,fa7e8a83,Eredivisie
272,Isac Lidberg,SWE,FW,Utrecht,25-122,1998,12,566,47,39.3,6.3,1.11,69,0.48,0.79,16,0.16,1.00,1.27,1.75,-0.48,-0.48,+0.14,0.92,1.98,-1.06,-1.06,-0.64,https://fbref.com/en/players/2eeae3a7/Isac-Lidberg,2eeae3a7,Eredivisie
273,Max de Ligt,NED,DF,Sparta R'dam,19-172,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/46beeb28/Max-de-Ligt,46beeb28,Eredivisie
274,Anthony Limbombe,BEL,FW,Almere City,29-177,1994,3,182,61,12.6,2.0,1.50,61,0.00,0.00,,0.00,0.00,0.50,3.50,-3.00,-2.97,-2.25,1.25,1.95,-0.70,-0.69,-0.10,https://fbref.com/en/players/ccee698e/Anthony-Limbombe,ccee698e,Eredivisie
275,Bryan Limbombe,BEL,"FW,MF",Heracles Almelo,22-239,2001,14,754,54,52.4,8.4,1.07,65,0.00,0.60,33,0.24,1.00,1.19,2.14,-0.95,-0.95,+0.49,1.32,1.77,-0.45,-0.45,+0.50,https://fbref.com/en/players/1b6c663e/Bryan-Limbombe,1b6c663e,Eredivisie
276,Ondřej Lingr,CZE,"FW,MF",Feyenoord,25-093,1998,7,89,13,6.2,1.0,0.00,,0.00,7.00,13,6.00,2.57,3.00,2.00,1.00,+1.01,-1.19,3.60,1.70,1.90,+1.95,-0.09,https://fbref.com/en/players/66a7effe/Ondrej-Lingr,66a7effe,Eredivisie
277,Evert Linthorst,NED,MF,Go Ahead Eag,23-311,2000,14,1024,73,71.1,11.4,1.14,79,0.53,0.09,2,0.18,1.57,1.58,1.14,0.44,+0.44,+0.87,1.28,1.61,-0.32,-0.33,+0.64,https://fbref.com/en/players/baa31f3d/Evert-Linthorst,baa31f3d,Eredivisie
278,Enric Llansana,NED,"MF,DF",Go Ahead Eag,22-271,2001,13,457,35,31.7,5.1,0.39,90,0.39,2.16,25,0.59,1.38,2.16,2.16,0.00,0.00,-0.27,1.45,1.92,-0.47,-0.48,+0.05,https://fbref.com/en/players/6f095aa4/Enric-Llansana,6f095aa4,Eredivisie
