Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-09-27,17:00,Sudamericana,Semi-finals,Wed,Away,L,0,3,ec LDU de Quito,,,47,,Julián López,4-2-3-1,Raphael Claus,Match Report,Leg 1 of 2
2023-09-30,11:00,Copa de la Liga Profesional,Group stage,Sat,Away,L,0,1,Arsenal,0.5,1.9,66,,Alexis Soto,4-2-3-1,Franco Acita,Match Report,
2023-10-04,19:00,Sudamericana,Semi-finals,Wed,Home,D,0,0,ec LDU de Quito,,,60,11540.0,Tomás Cardona,4-2-3-1,Piero Maza,Match Report,Leg 2 of 2; LDU de Quito won
2023-10-07,19:00,Copa de la Liga Profesional,Group stage,Sat,Away,W,2,0,Lanús,1.7,2.2,42,,Gonzalo Castellani,4-1-4-1,Fernando Espinoza,Match Report,
2023-10-16,20:00,Copa de la Liga Profesional,Group stage,Mon,Home,L,0,2,Club Atlético Belgrano,0.6,1.5,57,20000.0,Tomás Cardona,4-2-3-1,Fernando Rapallini,Match Report,
2023-10-24,17:00,Copa de la Liga Profesional,Group stage,Tue,Away,D,0,0,CA Unión,1.0,1.6,55,,Tomás Cardona,4-2-3-1,Darío Herrera,Match Report,
2023-11-01,20:00,Copa de la Liga Profesional,Group stage,Wed,Home,D,2,2,Racing Club,1.2,2.3,41,,Tomás Cardona,4-2-3-1,Luis Lobo Medina,Match Report,
2023-11-05,20:30,Copa de la Liga Profesional,Group stage,Sun,Away,L,1,2,Estudiantes,1.2,2.4,50,,Tomás Cardona,4-2-3-1,Franco Acita,Match Report,
2023-11-12,14:30,Copa de la Liga Profesional,Group stage,Sun,Home,L,0,1,San Lorenzo,0.2,1.0,60,,Tomás Cardona,4-2-3-1,Facundo Tello,Match Report,
2023-11-27,21:30,Copa de la Liga Profesional,Group stage,Mon,Away,L,0,3,Newell's OB,0.8,1.8,46,,Lucas Pratto,4-2-3-1,Leandro Rey Hilfer,Match Report,
