Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Player Link_,Player ID_,Competition
210,Emiliano García,MEX,MF,Puebla,18,2003,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/d35757d7/Emiliano-Garcia,d35757d7,Liga MX
211,Francisco García,MEX,FW,América,18,2003,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/1543b95a/Francisco-Garcia,1543b95a,Liga MX
212,Gilberto García,MEX,MF,Guadalajara,21,2000,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/75f4c738/Gilberto-Garcia,75f4c738,Liga MX
213,Jorge García,MEX,MF,Cruz Azul,20,2002,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/89b04262/Jorge-Garcia,89b04262,Liga MX
214,José García,MEX,DF,Atlético,26,1996,11.0,0.00,0.36,0.18,50.0,0.36,0.18,0.00,0.00,11.4,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,https://fbref.com/en/players/0a9a98f7/Jose-Garcia,0a9a98f7,Liga MX
215,Alberto García Jr.,MEX,"FW,MF",Querétaro,28,1993,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/a982b2e9/Alberto-Garcia-Jr,a982b2e9,Liga MX
216,Luis García,MEX,"MF,DF",Puebla,29,1993,8.3,0.00,1.33,0.24,18.2,1.33,0.24,0.00,0.00,21.1,0.00,0.00,0.00,0.07,0.07,0.05,-0.07,-0.07,https://fbref.com/en/players/1849f698/Luis-Garcia,1849f698,Liga MX
217,Marco García,MEX,MF,UNAM,22,2000,4.6,0.00,2.39,0.87,36.4,2.38,0.87,0.00,0.00,27.7,0.43,0.00,0.00,0.11,0.11,0.05,-0.11,-0.11,https://fbref.com/en/players/2fcbe28b/Marco-Garcia,2fcbe28b,Liga MX
218,Matías García,ARG,"MF,DF",FC Juárez,30,1991,9.1,0.11,1.10,0.33,30.0,1.10,0.33,0.10,0.33,21.1,0.11,0.00,0.00,0.05,0.05,0.05,0.05,0.05,https://fbref.com/en/players/91e7fc9a/Matias-Garcia,91e7fc9a,Liga MX
219,Uziel García,MEX,DF,Atlético,21,2001,12.0,0.00,0.17,0.00,0.0,0.17,0.00,0.00,,20.7,0.00,0.00,0.00,0.01,0.01,0.06,-0.01,-0.01,https://fbref.com/en/players/7293cfc3/Uziel-Garcia,7293cfc3,Liga MX
220,Bryan Garnica,MEX,"MF,FW",Necaxa,26,1996,23.4,0.09,0.73,0.21,29.4,0.73,0.21,0.12,0.40,18.9,0.04,0.00,0.00,0.06,0.06,0.08,0.03,0.03,https://fbref.com/en/players/e2190ad8/Bryan-Garnica,e2190ad8,Liga MX
221,Jesús Garza,MEX,DF,UANL,22,2000,13.6,0.00,0.44,0.15,33.3,0.44,0.15,0.00,0.00,21.7,0.00,0.00,0.00,0.02,0.02,0.05,-0.02,-0.02,https://fbref.com/en/players/90271b6f/Jesus-Garza,90271b6f,Liga MX
222,André-Pierre Gignac,FRA,FW,UANL,36,1985,29.0,0.52,4.72,1.62,34.3,4.72,1.62,0.09,0.28,20.0,0.79,0.07,0.07,0.45,0.40,0.08,0.07,0.05,https://fbref.com/en/players/585e1b85/Andre-Pierre-Gignac,585e1b85,Liga MX
223,Milton Giménez,ARG,FW,Necaxa,25,1996,16.6,0.24,2.83,0.60,21.3,2.83,0.60,0.09,0.40,16.5,0.00,0.00,0.00,0.22,0.22,0.08,0.02,0.02,https://fbref.com/en/players/526f7e39/Milton-Gimenez,526f7e39,Liga MX
224,Santiago Giménez,MEX,FW,Cruz Azul,21,2001,4.5,1.11,2.67,0.89,33.3,2.65,0.88,0.17,0.50,17.9,0.00,0.67,0.67,0.82,0.29,0.11,0.29,0.16,https://fbref.com/en/players/37337aea/Santiago-Gimenez,37337aea,Liga MX
225,Rodrigo Godínez,MEX,DF,Tijuana,29,1992,12.6,0.00,1.11,0.16,14.3,1.11,0.16,0.00,0.00,13.7,0.00,0.00,0.00,0.06,0.06,0.05,-0.06,-0.06,https://fbref.com/en/players/e5cc2715/Rodrigo-Godinez,e5cc2715,Liga MX
226,Alejandro Gómez,MEX,DF,Atlas,20,2002,4.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/5b04fbf2/Alejandro-Gomez,5b04fbf2,Liga MX
227,Diego Gómez,MEX,"MF,DF",Necaxa,18,2003,4.0,0.00,1.75,0.25,14.3,1.77,0.25,0.00,0.00,20.1,0.00,0.00,0.00,0.13,0.13,0.06,-0.13,-0.13,https://fbref.com/en/players/fa054cd3/Diego-Gomez,fa054cd3,Liga MX
228,Enrique Gomez,MEX,MF,Toluca,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/59ffa68e/Enrique-Gomez,59ffa68e,Liga MX
229,Jaime Gómez Valencia,MEX,"MF,DF",FC Juárez,29,1993,8.8,0.00,1.14,0.11,10.0,1.13,0.11,0.00,0.00,20.0,0.00,0.00,0.00,0.05,0.05,0.04,-0.05,-0.05,https://fbref.com/en/players/b083864c/Jaime-Gomez-Valencia,b083864c,Liga MX
230,Alfonso González,MEX,"MF,FW",Monterrey,27,1994,25.3,0.40,2.85,1.23,43.1,2.84,1.22,0.14,0.32,18.8,0.28,0.00,0.00,0.31,0.31,0.11,0.08,0.08,https://fbref.com/en/players/90be7877/Alfonso-Gonzalez,90be7877,Liga MX
231,Bryan González,MEX,"DF,MF",Pachuca,19,2003,2.0,0.00,1.50,0.50,33.3,1.53,0.51,0.00,0.00,22.6,0.00,0.00,0.00,0.05,0.05,0.04,-0.05,-0.05,https://fbref.com/en/players/6bfe53bb/Bryan-Gonzalez,6bfe53bb,Liga MX
232,Pablo González Díaz,MEX,MF,Puebla,30,1992,7.2,0.00,0.69,0.14,20.0,0.70,0.14,0.00,0.00,32.2,0.00,0.00,0.00,0.01,0.01,0.02,-0.01,-0.01,https://fbref.com/en/players/1ab588a6/Pablo-Gonzalez-Diaz,1ab588a6,Liga MX
233,Hugo González Durán,MEX,GK,Necaxa,31,1990,16.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/24c6fb79/Hugo-Gonzalez-Duran,24c6fb79,Liga MX
234,Carlos González Espínola,PAR,FW,Toluca,29,1993,24.0,0.38,2.38,0.96,40.4,2.38,0.96,0.14,0.35,14.2,0.00,0.04,0.04,0.38,0.35,0.15,-0.01,-0.02,https://fbref.com/en/players/5c059b5d/Carlos-Gonzalez-Espinola,5c059b5d,Liga MX
235,Fernando González,MEX,MF,UANL,21,2001,0.1,0.00,10.0,10.0,100.0,6.92,6.92,0.00,0.00,24.3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/3a23190a/Fernando-Gonzalez,3a23190a,Liga MX
236,Jair González,MEX,"MF,DF",Santos,20,2002,15.1,0.00,0.66,0.20,30.0,0.66,0.20,0.00,0.00,19.9,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,https://fbref.com/en/players/7c2d1ba0/Jair-Gonzalez,7c2d1ba0,Liga MX
237,José González,MEX,"FW,MF",Guadalajara,23,1998,5.5,0.18,2.91,0.55,18.8,2.92,0.55,0.06,0.33,14.5,0.00,0.00,0.00,0.44,0.44,0.15,-0.25,-0.25,https://fbref.com/en/players/e7d21d61/Jose-Gonzalez,e7d21d61,Liga MX
238,José González,MEX,FW,UNAM,17,2004,1.0,0.00,1.00,1.00,100.0,1.00,1.00,0.00,0.00,32.4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,https://fbref.com/en/players/9feaac78/Jose-Gonzalez,9feaac78,Liga MX
239,Lucas González,ARG,MF,Santos,22,2000,4.7,0.21,1.70,0.21,12.5,1.69,0.21,0.13,1.00,24.8,0.00,0.00,0.00,0.06,0.06,0.04,0.15,0.15,https://fbref.com/en/players/528b1be4/Lucas-Gonzalez,528b1be4,Liga MX
240,Fernando Gorriarán,URU,MF,Santos,27,1994,15.3,0.20,1.50,0.33,21.7,1.51,0.33,0.00,0.00,27.3,0.39,0.20,0.20,0.23,0.08,0.05,-0.03,-0.08,https://fbref.com/en/players/2d53386a/Fernando-Gorriaran,2d53386a,Liga MX
241,Fernando Gorriarán,URU,"MF,FW",UANL,27,1994,12.2,0.16,1.80,0.66,36.4,1.80,0.66,0.09,0.25,20.6,0.08,0.00,0.00,0.16,0.16,0.09,0.00,0.00,https://fbref.com/en/players/2d53386a/Fernando-Gorriaran,2d53386a,Liga MX
242,Ismael Govea,MEX,DF,Tijuana,25,1997,25.5,0.00,0.47,0.00,0.0,0.47,0.00,0.00,,22.6,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/93ffd0e4/Ismael-Govea,93ffd0e4,Liga MX
243,Omar Govea,MEX,MF,Monterrey,26,1996,3.6,0.00,1.39,0.28,20.0,1.39,0.28,0.00,0.00,30.2,0.00,0.00,0.00,0.06,0.06,0.04,-0.06,-0.06,https://fbref.com/en/players/f5fc1426/Omar-Govea,f5fc1426,Liga MX
244,Axel Grijalva,MEX,DF,Monterrey,22,2000,0.6,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/ccceb42b/Axel-Grijalva,ccceb42b,Liga MX
245,Javier Güemez,MEX,MF,Atlético,30,1991,27.0,0.04,0.70,0.11,15.8,0.70,0.11,0.05,0.33,27.5,0.00,0.00,0.00,0.02,0.02,0.03,0.01,0.01,https://fbref.com/en/players/156637d3/Javier-Guemez,156637d3,Liga MX
246,Rafael Guerrero,MEX,DF,Cruz Azul,19,2003,9.3,0.00,0.43,0.22,50.0,0.43,0.22,0.00,0.00,13.6,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,https://fbref.com/en/players/74a8b7fc/Rafael-Guerrero,74a8b7fc,Liga MX
247,Emanuel Gularte,URU,DF,Puebla,24,1997,17.4,0.11,0.80,0.40,50.0,0.81,0.40,0.14,0.29,13.9,0.00,0.00,0.00,0.07,0.07,0.09,0.05,0.05,https://fbref.com/en/players/b12f009b/Emanuel-Gularte,b12f009b,Liga MX
248,Alexis Gutiérrez,MEX,MF,Cruz Azul,22,2000,3.5,0.00,0.57,0.29,50.0,0.57,0.29,0.00,0.00,15.5,0.00,0.00,0.00,0.03,0.03,0.07,-0.03,-0.03,https://fbref.com/en/players/b40ff033/Alexis-Gutierrez,b40ff033,Liga MX
249,Carlos Gutiérrez,MEX,"DF,FW",UNAM,23,1999,3.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/6bd1f932/Carlos-Gutierrez,6bd1f932,Liga MX
250,Edson Gutiérrez,MEX,DF,Monterrey,26,1996,6.5,0.00,0.77,0.15,20.0,0.77,0.15,0.00,0.00,26.5,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/d631ebf2/Edson-Gutierrez,d631ebf2,Liga MX
251,Gustavo Gutiérrez,MEX,GK,Toluca,25,1996,2.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/aaba5eaf/Gustavo-Gutierrez,aaba5eaf,Liga MX
252,Ricardo Gutiérrez,MEX,GK,Mazatlán,25,1997,12.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/aab63918/Ricardo-Gutierrez,aab63918,Liga MX
253,Carlos Guzmán,MEX,DF,Toluca,28,1994,4.8,0.00,0.42,0.21,50.0,0.42,0.21,0.00,0.00,20.3,0.00,0.00,0.00,0.04,0.04,0.08,-0.04,-0.04,https://fbref.com/en/players/5ed4bcb5/Carlos-Guzman,5ed4bcb5,Liga MX
254,Carlos Guzmán,MEX,DF,Querétaro,28,1994,4.3,0.00,0.47,0.00,0.0,0.47,0.00,0.00,,12.9,0.00,0.00,0.00,0.07,0.07,0.13,-0.07,-0.07,https://fbref.com/en/players/5ed4bcb5/Carlos-Guzman,5ed4bcb5,Liga MX
255,Jorge Guzmán,MEX,"FW,MF",Atlas,18,2003,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/43837597/Jorge-Guzman,43837597,Liga MX
256,Nahuel Guzmán,ARG,GK,UANL,36,1986,32.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/d8f11068/Nahuel-Guzman,d8f11068,Liga MX
257,Víctor Guzmán,MEX,"MF,FW",Pachuca,27,1995,9.5,0.00,2.53,0.63,25.0,2.53,0.63,0.00,0.00,27.3,0.21,0.00,0.00,0.08,0.08,0.04,-0.08,-0.08,https://fbref.com/en/players/67dfb898/Victor-Guzman,67dfb898,Liga MX
258,Víctor Guzmán,MEX,DF,Tijuana,20,2002,15.5,0.06,0.13,0.06,50.0,0.13,0.06,0.50,1.00,6.7,0.00,0.00,0.00,0.03,0.03,0.26,0.03,0.03,https://fbref.com/en/players/416a75fb/Victor-Guzman,416a75fb,Liga MX
259,Víctor Guzmán,MEX,"MF,FW",Guadalajara,27,1995,13.2,0.53,3.11,0.61,19.5,3.11,0.61,0.10,0.50,22.6,0.23,0.23,0.23,0.36,0.19,0.06,0.17,0.11,https://fbref.com/en/players/67dfb898/Victor-Guzman,67dfb898,Liga MX
260,Víctor Guzmán,MEX,DF,Monterrey,20,2002,13.7,0.07,0.36,0.07,20.0,0.36,0.07,0.20,1.00,17.7,0.00,0.00,0.00,0.02,0.02,0.06,0.05,0.05,https://fbref.com/en/players/416a75fb/Victor-Guzman,416a75fb,Liga MX
261,Abel Hernández,URU,FW,Atlético,31,1990,14.1,0.57,2.48,1.21,48.6,2.49,1.21,0.17,0.35,16.0,0.00,0.14,0.14,0.37,0.26,0.10,0.20,0.17,https://fbref.com/en/players/a36da810/Abel-Hernandez,a36da810,Liga MX
262,Daniel Hernández,MEX,MF,Puebla,20,2002,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/67892e21/Daniel-Hernandez,67892e21,Liga MX
263,Elías Hernández,MEX,MF,León,34,1988,7.7,0.00,2.60,0.91,35.0,2.59,0.91,0.00,0.00,21.3,0.00,0.00,0.00,0.13,0.13,0.05,-0.13,-0.13,https://fbref.com/en/players/09b2bf95/Elias-Hernandez,09b2bf95,Liga MX
264,Fernando Hernández,MEX,GK,Monterrey,24,1998,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/46beb4b3/Fernando-Hernandez,46beb4b3,Liga MX
265,Illian Hernandez,MEX,"FW,MF",Pachuca,22,2000,7.1,0.56,3.38,1.55,45.8,3.40,1.56,0.17,0.36,13.8,0.00,0.00,0.00,0.37,0.37,0.11,0.20,0.20,https://fbref.com/en/players/2307f286/Illian-Hernandez,2307f286,Liga MX
266,Jesús Hernández,MEX,"FW,MF",Pachuca,20,2001,12.4,0.08,1.69,0.48,28.6,1.69,0.48,0.05,0.17,20.3,0.08,0.00,0.00,0.11,0.11,0.06,-0.03,-0.03,https://fbref.com/en/players/2e7edd56/Jesus-Hernandez,2e7edd56,Liga MX
267,Alberto Herrera,MEX,"DF,MF",Puebla,21,2001,1.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/85fd4dbf/Alberto-Herrera,85fd4dbf,Liga MX
268,Ozziel Herrera,MEX,"MF,FW",Atlas,21,2001,23.8,0.25,2.44,0.76,31.0,2.44,0.76,0.10,0.33,18.6,0.00,0.00,0.00,0.23,0.23,0.09,0.03,0.03,https://fbref.com/en/players/f2780738/Ozziel-Herrera,f2780738,Liga MX
269,Higor,BRA,MF,UNAM,28,1994,18.7,0.00,1.12,0.32,28.6,1.13,0.32,0.00,0.00,22.8,0.00,0.00,0.00,0.09,0.09,0.08,-0.09,-0.09,https://fbref.com/en/players/fb8b684d/Higor,fb8b684d,Liga MX
270,Marino Hinestroza,COL,"FW,MF",Pachuca,20,2002,7.9,0.13,2.53,0.89,35.0,2.54,0.89,0.05,0.14,21.1,0.00,0.00,0.00,0.16,0.16,0.07,-0.04,-0.04,https://fbref.com/en/players/f397ba12/Marino-Hinestroza,f397ba12,Liga MX
271,César Huerta,MEX,"MF,FW",UNAM,21,2000,17.2,0.12,2.21,0.93,42.1,2.21,0.93,0.05,0.13,18.2,0.00,0.00,0.00,0.12,0.12,0.06,-0.01,-0.01,https://fbref.com/en/players/de2f44ce/Cesar-Huerta,de2f44ce,Liga MX
272,Valber Huerta,CHI,DF,Toluca,28,1993,34.0,0.06,0.85,0.41,48.3,0.85,0.41,0.07,0.14,16.0,0.03,0.00,0.00,0.06,0.06,0.07,0.00,0.00,https://fbref.com/en/players/18679d62/Valber-Huerta,18679d62,Liga MX
273,Rodrigo Huescas,MEX,"DF,MF",Cruz Azul,18,2003,15.4,0.26,1.30,0.52,40.0,1.30,0.52,0.20,0.50,18.8,0.00,0.00,0.00,0.15,0.15,0.11,0.11,0.11,https://fbref.com/en/players/9e02eca8/Rodrigo-Huescas,9e02eca8,Liga MX
274,Avilés Hurtado,COL,"FW,MF",Pachuca,35,1987,23.9,0.17,1.97,0.75,38.3,1.97,0.75,0.09,0.22,22.3,0.04,0.00,0.00,0.14,0.14,0.07,0.03,0.03,https://fbref.com/en/players/4641e9a2/Aviles-Hurtado,4641e9a2,Liga MX
275,Nicolás Ibáñez,ARG,FW,Pachuca,27,1994,16.3,0.80,4.11,1.72,41.8,4.12,1.72,0.18,0.43,14.8,0.00,0.06,0.12,0.61,0.51,0.12,0.19,0.23,https://fbref.com/en/players/0cab947b/Nicolas-Ibanez,0cab947b,Liga MX
276,Nicolás Ibáñez,ARG,FW,UANL,27,1994,8.8,0.34,2.84,0.91,32.0,2.83,0.91,0.08,0.25,14.1,0.00,0.11,0.11,0.39,0.30,0.10,-0.05,-0.07,https://fbref.com/en/players/0cab947b/Nicolas-Ibanez,0cab947b,Liga MX
277,Javier Ibarra,MEX,MF,León,24,1998,0.8,0.00,5.00,0.00,0.0,5.22,0.00,0.00,,20.7,0.00,0.00,0.00,0.25,0.25,0.05,-0.25,-0.25,https://fbref.com/en/players/e8655b7e/Javier-Ibarra,e8655b7e,Liga MX
278,Renato Ibarra,ECU,"FW,MF",Tijuana,31,1991,6.5,0.31,4.15,1.85,44.4,4.13,1.84,0.07,0.17,21.5,0.15,0.00,0.00,0.32,0.32,0.08,-0.02,-0.02,https://fbref.com/en/players/f2f06df9/Renato-Ibarra,f2f06df9,Liga MX
279,Romario Ibarra,ECU,"FW,MF",Pachuca,27,1994,5.6,0.18,2.50,1.07,42.9,2.52,1.08,0.07,0.17,19.6,0.00,0.00,0.00,0.16,0.16,0.07,0.02,0.02,https://fbref.com/en/players/b494ccf5/Romario-Ibarra,b494ccf5,Liga MX
280,Juan Ignacio Dinenno,ARG,FW,UNAM,27,1994,30.9,0.45,4.24,1.62,38.2,4.25,1.62,0.09,0.24,16.8,0.10,0.06,0.10,0.49,0.42,0.10,-0.04,-0.03,https://fbref.com/en/players/fc2c5692/Juan-Ignacio-Dinenno,fc2c5692,Liga MX
281,Fernando Illescas,MEX,"FW,DF",Mazatlán,23,1999,2.0,0.50,1.00,1.00,100.0,0.98,0.98,0.50,0.50,16.7,0.00,0.00,0.00,0.15,0.15,0.15,0.35,0.35,https://fbref.com/en/players/2782b079/Fernando-Illescas,2782b079,Liga MX
282,Andrés Iniestra,MEX,MF,Atlético,26,1996,9.8,0.00,0.10,0.00,0.0,0.10,0.00,0.00,,8.7,0.00,0.00,0.00,0.01,0.01,0.06,-0.01,-0.01,https://fbref.com/en/players/222c792f/Andres-Iniestra,222c792f,Liga MX
283,Jefferson Intriago,ECU,MF,Mazatlán,26,1996,25.6,0.00,0.59,0.08,13.3,0.59,0.08,0.00,0.00,31.4,0.04,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/656f6c17/Jefferson-Intriago,656f6c17,Liga MX
284,Hugo Isaác Rodríguez,MEX,DF,Santos,32,1990,27.8,0.07,0.36,0.14,40.0,0.36,0.14,0.20,0.50,9.5,0.00,0.00,0.00,0.03,0.03,0.08,0.04,0.04,https://fbref.com/en/players/a7c11793/Hugo-Isaac-Rodriguez,a7c11793,Liga MX
285,Mauricio Isais,MEX,DF,Pachuca,21,2001,29.2,0.07,0.99,0.27,27.6,0.99,0.27,0.07,0.25,18.8,0.03,0.00,0.00,0.11,0.11,0.11,-0.04,-0.04,https://fbref.com/en/players/c91c9e95/Mauricio-Isais,c91c9e95,Liga MX
286,Omar Israel Mendoza,MEX,DF,Querétaro,33,1988,22.5,0.00,0.13,0.00,0.0,0.13,0.00,0.00,,29.4,0.00,0.00,0.00,0.00,0.00,0.03,-0.00,-0.00,https://fbref.com/en/players/e2ab721a/Omar-Israel-Mendoza,e2ab721a,Liga MX
287,José Iván Rodríguez,MEX,MF,León,26,1996,21.1,0.00,0.43,0.00,0.0,0.43,0.00,0.00,,25.1,0.05,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,https://fbref.com/en/players/2e541097/Jose-Ivan-Rodriguez,2e541097,Liga MX
288,Kenneth Jaime,MEX,DF,UANL,18,2004,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/77e40b36/Kenneth-Jaime,77e40b36,Liga MX
289,Cornelia Jensen,DEN,FW,Toluca,19,2002,2.3,0.00,0.00,0.00,,0.00,0.00,,,,,0.00,0.00,,,,,,https://fbref.com/en/players/09a7077f/Cornelia-Jensen,09a7077f,Liga MX
290,José de Jesús Godínez,MEX,FW,Necaxa,25,1997,2.4,0.00,2.08,1.25,60.0,2.05,1.23,0.00,0.00,19.2,0.00,0.00,0.00,0.08,0.08,0.04,-0.08,-0.08,https://fbref.com/en/players/92f7b073/Jose-de-Jesus-Godinez,92f7b073,Liga MX
291,Cristian Jiménez,MEX,MF,Cruz Azul,20,2002,0.5,0.00,2.00,0.00,0.0,2.00,0.00,0.00,,15.2,0.00,0.00,0.00,0.20,0.20,0.07,-0.20,-0.20,https://fbref.com/en/players/0f53eefe/Cristian-Jimenez,0f53eefe,Liga MX
292,Jaiber Jiménez,MEX,DF,Cruz Azul,27,1995,3.0,0.00,0.33,0.00,0.0,0.34,0.00,0.00,,30.9,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,https://fbref.com/en/players/c80532f4/Jaiber-Jimenez,c80532f4,Liga MX
293,Oscar Jiménez,MEX,GK,América,33,1988,11.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/363ba1be/Oscar-Jimenez,363ba1be,Liga MX
294,Miguel Jiménez Ponce,MEX,GK,Guadalajara,32,1990,34.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/9c06f135/Miguel-Jimenez-Ponce,9c06f135,Liga MX
295,José Joaquín Esquivel,MEX,MF,Necaxa,24,1998,28.9,0.00,0.45,0.03,7.7,0.45,0.03,0.00,0.00,26.0,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,https://fbref.com/en/players/72c08f14/Jose-Joaquin-Esquivel,72c08f14,Liga MX
296,José Joaquín Martínez,MEX,"DF,MF",Cruz Azul,35,1987,5.2,0.00,0.19,0.00,0.0,0.19,0.00,0.00,,15.3,0.00,0.00,0.00,0.04,0.04,0.16,-0.04,-0.04,https://fbref.com/en/players/99f74040/Jose-Joaquin-Martinez,99f74040,Liga MX
297,Julio José González,MEX,GK,UNAM,31,1991,20.0,0.05,0.05,0.05,100.0,0.05,0.05,1.00,1.00,7.4,0.00,0.00,0.00,0.01,0.01,0.10,0.04,0.04,https://fbref.com/en/players/0124a43a/Julio-Jose-Gonzalez,0124a43a,Liga MX
298,Alberto Joshimar Acosta,MEX,DF,FC Juárez,34,1988,10.1,0.00,0.50,0.10,20.0,0.49,0.10,0.00,0.00,31.7,0.00,0.00,0.00,0.01,0.01,0.02,-0.01,-0.01,https://fbref.com/en/players/fb452bdc/Alberto-Joshimar-Acosta,fb452bdc,Liga MX
299,Joao Joshimar Rojas,ECU,"MF,FW",Monterrey,24,1997,1.1,0.00,1.82,0.91,50.0,1.75,0.87,0.00,0.00,31.6,0.91,0.00,0.91,0.73,0.00,0.02,-0.73,0.00,https://fbref.com/en/players/bc7774f1/Joao-Joshimar-Rojas,bc7774f1,Liga MX
300,José Juan Vázquez,MEX,MF,Tijuana,34,1988,18.2,0.00,0.44,0.11,25.0,0.44,0.11,0.00,0.00,26.9,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/35fd6633/Jose-Juan-Vazquez,35fd6633,Liga MX
301,Ramón Juárez,MEX,DF,Atlético,21,2001,8.0,0.00,0.50,0.13,25.0,0.50,0.12,0.00,0.00,11.1,0.00,0.00,0.00,0.07,0.07,0.15,-0.07,-0.07,https://fbref.com/en/players/c164493d/Ramon-Juarez,c164493d,Liga MX
302,Heriberto Jurado,MEX,"MF,FW",Necaxa,17,2005,8.4,0.00,1.43,0.60,41.7,1.43,0.60,0.00,0.00,20.3,0.00,0.00,0.00,0.08,0.08,0.06,-0.08,-0.08,https://fbref.com/en/players/7d014cb0/Heriberto-Jurado,7d014cb0,Liga MX
303,Sebastián Jurado,MEX,GK,Cruz Azul,24,1997,11.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/c882a4e6/Sebastian-Jurado,c882a4e6,Liga MX
304,Mateo Klimowicz,GER,"MF,FW",Atlético,22,2000,7.2,0.14,2.64,0.83,31.6,2.63,0.83,0.05,0.17,23.0,0.00,0.00,0.00,0.18,0.18,0.07,-0.04,-0.04,https://fbref.com/en/players/2b7c56b4/Mateo-Klimowicz,2b7c56b4,Liga MX
305,Matías Kranevitter,ARG,MF,Monterrey,29,1993,8.2,0.00,0.61,0.00,0.0,0.61,0.00,0.00,,29.3,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,https://fbref.com/en/players/314bdac5/Matias-Kranevitter,314bdac5,Liga MX
306,Roberto de la Rosa,MEX,FW,Pachuca,22,2000,17.1,0.18,3.57,0.99,27.9,3.56,0.99,0.03,0.12,18.4,0.00,0.06,0.06,0.37,0.33,0.09,-0.20,-0.21,https://fbref.com/en/players/d7558a5c/Roberto-de-la-Rosa,d7558a5c,Liga MX
