Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
294,Miguel Jiménez Ponce,MEX,GK,Guadalajara,32,1990,34.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.06,https://fbref.com/en/players/9c06f135/Miguel-Jimenez-Ponce,9c06f135,Liga MX
295,José Joaquín Esquivel,MEX,MF,Necaxa,24,1998,28.9,3.46,2.11,1.45,1.70,0.31,1.73,2.77,62.5,1.04,1.38,0.69,0.69,2.04,5.50,2.32,0.00,https://fbref.com/en/players/72c08f14/Jose-Joaquin-Esquivel,72c08f14,Liga MX
296,José Joaquín Martínez,MEX,"DF,MF",Cruz Azul,35,1987,5.2,1.73,0.96,0.96,0.77,0.00,0.58,1.54,37.5,0.96,1.15,0.38,0.77,0.96,2.69,1.92,0.00,https://fbref.com/en/players/99f74040/Jose-Joaquin-Martinez,99f74040,Liga MX
297,Julio José González,MEX,GK,UNAM,31,1991,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.0,0.05,0.00,0.00,0.00,0.00,0.00,0.40,0.15,https://fbref.com/en/players/0124a43a/Julio-Jose-Gonzalez,0124a43a,Liga MX
298,Alberto Joshimar Acosta,MEX,DF,FC Juárez,34,1988,10.1,2.97,1.58,1.39,1.19,0.40,1.19,2.87,41.4,1.68,0.99,0.20,0.79,1.58,4.55,1.29,0.00,https://fbref.com/en/players/fb452bdc/Alberto-Joshimar-Acosta,fb452bdc,Liga MX
299,Joao Joshimar Rojas,ECU,"MF,FW",Monterrey,24,1997,1.1,0.00,0.00,0.00,0.00,0.00,0.00,2.73,0.0,2.73,0.91,0.00,0.91,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bc7774f1/Joao-Joshimar-Rojas,bc7774f1,Liga MX
300,José Juan Vázquez,MEX,MF,Tijuana,34,1988,18.2,2.03,1.04,0.82,1.04,0.16,0.77,1.59,48.3,0.82,0.60,0.22,0.38,1.76,3.79,0.77,0.00,https://fbref.com/en/players/35fd6633/Jose-Juan-Vazquez,35fd6633,Liga MX
301,Ramón Juárez,MEX,DF,Atlético,21,2001,8.0,1.00,0.63,0.88,0.13,0.00,0.63,0.75,83.3,0.13,0.88,0.75,0.13,1.00,2.00,4.00,0.00,https://fbref.com/en/players/c164493d/Ramon-Juarez,c164493d,Liga MX
302,Heriberto Jurado,MEX,"MF,FW",Necaxa,17,2005,8.4,2.86,1.79,1.07,0.95,0.83,1.79,3.21,55.6,1.43,1.55,0.00,1.55,0.48,3.33,0.48,0.12,https://fbref.com/en/players/7d014cb0/Heriberto-Jurado,7d014cb0,Liga MX
303,Sebastián Jurado,MEX,GK,Cruz Azul,24,1997,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.09,https://fbref.com/en/players/c882a4e6/Sebastian-Jurado,c882a4e6,Liga MX
304,Mateo Klimowicz,GER,"MF,FW",Atlético,22,2000,7.2,0.97,0.56,0.14,0.56,0.28,0.56,2.22,25.0,1.67,0.83,0.00,0.83,0.42,1.39,0.42,0.00,https://fbref.com/en/players/2b7c56b4/Mateo-Klimowicz,2b7c56b4,Liga MX
305,Matías Kranevitter,ARG,MF,Monterrey,29,1993,8.2,2.44,1.59,0.85,1.46,0.12,1.59,2.32,68.4,0.73,1.59,0.12,1.46,1.34,3.78,1.46,0.00,https://fbref.com/en/players/314bdac5/Matias-Kranevitter,314bdac5,Liga MX
306,Roberto de la Rosa,MEX,FW,Pachuca,22,2000,17.1,0.53,0.29,0.00,0.35,0.18,0.06,0.35,16.7,0.29,0.41,0.00,0.41,0.12,0.64,0.41,0.00,https://fbref.com/en/players/d7558a5c/Roberto-de-la-Rosa,d7558a5c,Liga MX
307,Diego Lainez,MEX,"FW,MF",UANL,22,2000,4.8,2.08,1.67,0.42,0.83,0.83,0.63,1.46,42.9,0.83,1.46,0.00,1.46,1.04,3.13,0.21,0.00,https://fbref.com/en/players/bf12926c/Diego-Lainez,bf12926c,Liga MX
308,Mauro Laínez,MEX,"FW,MF",FC Juárez,26,1996,7.5,1.87,1.07,1.07,0.80,0.00,1.20,1.73,69.2,0.53,1.47,0.27,1.20,0.67,2.53,0.67,0.00,https://fbref.com/en/players/9bf2c435/Mauro-Lainez,9bf2c435,Liga MX
309,Gibran Lajud,MEX,GK,Santos,28,1993,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d8b7afc2/Gibran-Lajud,d8b7afc2,Liga MX
310,Emilio Lara,MEX,DF,América,20,2002,20.8,1.92,1.11,1.15,0.67,0.10,1.01,1.68,60.0,0.67,1.49,0.72,0.77,1.59,3.51,2.88,0.00,https://fbref.com/en/players/f8c3bbb2/Emilio-Lara,f8c3bbb2,Liga MX
311,Israel Larios,MEX,MF,Atlas,19,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/648fed70/Israel-Larios,648fed70,Liga MX
312,Miguel Layún,MEX,DF,América,34,1988,16.5,1.15,0.55,0.73,0.36,0.06,0.85,1.27,66.7,0.42,0.42,0.12,0.30,0.48,1.64,1.58,0.00,https://fbref.com/en/players/ad6295d4/Miguel-Layun,ad6295d4,Liga MX
313,Federico Lértora,ARG,MF,Tijuana,32,1990,29.5,3.29,1.69,1.39,1.69,0.20,1.53,3.05,50.0,1.53,1.56,0.37,1.19,2.17,5.46,2.37,0.00,https://fbref.com/en/players/8e8cceac/Federico-Lertora,8e8cceac,Liga MX
314,Dario Lezcano,PAR,"FW,MF",FC Juárez,32,1990,4.8,0.63,0.21,0.00,0.21,0.42,0.21,0.63,33.3,0.42,0.63,0.00,0.63,0.00,0.63,0.83,0.00,https://fbref.com/en/players/d4bb2b53/Dario-Lezcano,d4bb2b53,Liga MX
315,Igor Lichnovsky,CHI,DF,UANL,28,1994,24.7,1.38,0.89,0.53,0.81,0.04,0.40,0.81,50.0,0.40,1.50,0.85,0.65,1.74,3.12,2.96,0.00,https://fbref.com/en/players/3947fa95/Igor-Lichnovsky,3947fa95,Liga MX
316,Erik Lira,MEX,MF,Cruz Azul,22,2000,28.3,1.63,0.81,1.02,0.57,0.04,0.71,1.45,48.8,0.74,0.74,0.07,0.67,1.02,2.65,1.06,0.07,https://fbref.com/en/players/7b2c24ed/Erik-Lira,7b2c24ed,Liga MX
317,Aldo Llanas,,MF,Toluca,,,0.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,https://fbref.com/en/players/d8ca630d/Aldo-Llanas,d8ca630d,Liga MX
318,Aldo López,MEX,MF,Santos,22,2000,14.0,2.71,1.50,1.07,1.21,0.43,1.43,3.00,47.6,1.57,1.00,0.14,0.86,2.14,4.86,3.00,0.00,https://fbref.com/en/players/d0832e71/Aldo-Lopez,d0832e71,Liga MX
319,Edgar López,MEX,FW,Toluca,23,1999,10.0,0.50,0.30,0.10,0.20,0.20,0.20,0.30,66.7,0.10,0.60,0.10,0.50,0.30,0.80,0.10,0.00,https://fbref.com/en/players/a9cde92c/Edgar-Lopez,a9cde92c,Liga MX
320,Edgar López,MEX,FW,Tijuana,23,1999,6.6,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.0,0.15,0.91,0.00,0.91,0.00,0.00,0.45,0.00,https://fbref.com/en/players/a9cde92c/Edgar-Lopez,a9cde92c,Liga MX
321,Gabriel López,MEX,"FW,MF",Mazatlán,19,2003,0.3,3.33,0.00,0.00,0.00,3.33,3.33,3.33,100.0,0.00,3.33,0.00,3.33,0.00,3.33,0.00,0.00,https://fbref.com/en/players/19bc33ae/Gabriel-Lopez,19bc33ae,Liga MX
322,Raúl López Gómez,MEX,DF,Santos,29,1993,10.7,1.78,1.12,1.03,0.65,0.09,0.84,1.87,45.0,1.03,0.84,0.37,0.47,1.12,2.90,1.50,0.00,https://fbref.com/en/players/16cb5073/Raul-Lopez-Gomez,16cb5073,Liga MX
323,Raúl López Gómez,MEX,DF,Toluca,29,1993,6.3,2.06,1.43,1.90,0.00,0.16,1.90,3.02,63.2,1.11,0.48,0.00,0.48,0.32,2.38,2.22,0.00,https://fbref.com/en/players/16cb5073/Raul-Lopez-Gomez,16cb5073,Liga MX
324,Leonel López,MEX,MF,Tijuana,28,1994,5.9,1.86,1.19,0.68,0.85,0.34,0.85,3.05,27.8,2.20,1.19,0.17,1.02,1.36,3.22,0.85,0.00,https://fbref.com/en/players/f0f2ab49/Leonel-Lopez,f0f2ab49,Liga MX
325,Leonel López,MEX,MF,UNAM,28,1994,9.4,2.34,1.81,0.64,1.38,0.32,0.96,2.02,47.4,1.06,1.17,0.00,1.17,0.96,3.30,0.21,0.00,https://fbref.com/en/players/f0f2ab49/Leonel-Lopez,f0f2ab49,Liga MX
326,Lisandro López,ARG,DF,Tijuana,32,1989,24.7,1.98,1.26,1.13,0.77,0.08,0.93,1.62,57.5,0.69,1.21,0.36,0.85,1.78,3.77,5.51,0.04,https://fbref.com/en/players/8320fe65/Lisandro-Lopez,8320fe65,Liga MX
327,Nicolás López,URU,"FW,MF",UANL,28,1993,7.2,0.83,0.69,0.00,0.69,0.14,0.28,1.11,25.0,0.83,0.69,0.00,0.69,0.56,1.39,0.56,0.00,https://fbref.com/en/players/8d2ee5e2/Nicolas-Lopez,8d2ee5e2,Liga MX
328,Rodrigo López,MEX,MF,Querétaro,34,1987,15.6,1.41,0.90,0.77,0.64,0.00,0.64,1.99,32.3,1.35,0.96,0.19,0.77,0.71,2.12,0.71,0.00,https://fbref.com/en/players/88d66ac1/Rodrigo-Lopez,88d66ac1,Liga MX
329,Vladimir Loroña,MEX,"DF,MF",UANL,23,1998,6.8,2.65,1.62,1.03,1.32,0.29,1.18,1.91,61.5,0.74,0.74,0.15,0.59,0.44,3.09,2.06,0.00,https://fbref.com/en/players/04a82b14/Vladimir-Lorona,04a82b14,Liga MX
330,Augusto Lotti,ITA,"FW,MF",Cruz Azul,26,1996,6.3,0.16,0.00,0.00,0.16,0.00,0.16,0.79,20.0,0.63,0.63,0.16,0.48,0.32,0.48,0.16,0.00,https://fbref.com/en/players/659fa937/Augusto-Lotti,659fa937,Liga MX
331,Brian Lozano,URU,"MF,DF",Santos,28,1994,1.2,0.83,0.00,0.00,0.83,0.00,0.83,1.67,50.0,0.83,0.00,0.00,0.00,0.00,0.83,0.00,0.00,https://fbref.com/en/players/f3381616/Brian-Lozano,f3381616,Liga MX
332,Brian Lozano,URU,MF,Atlas,28,1994,11.8,2.46,1.69,0.93,1.19,0.34,1.10,2.80,39.4,1.69,0.93,0.00,0.93,0.68,3.14,0.25,0.00,https://fbref.com/en/players/f3381616/Brian-Lozano,f3381616,Liga MX
333,Esteban Lozano,MEX,MF,América,19,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5291f765/Esteban-Lozano,5291f765,Liga MX
334,José Lozano,MEX,"MF,DF",Santos,23,1998,2.8,2.14,0.71,1.07,0.71,0.36,1.07,1.79,60.0,0.71,0.36,0.00,0.36,1.07,3.21,2.14,0.00,https://fbref.com/en/players/9ab0b080/Jose-Lozano,9ab0b080,Liga MX
335,Lucao,BRA,DF,Puebla,29,1993,16.4,1.65,1.04,1.34,0.30,0.00,1.04,1.65,63.0,0.61,1.65,1.16,0.49,1.04,2.68,4.88,0.00,https://fbref.com/en/players/aa7e1bb1/Lucao,aa7e1bb1,Liga MX
336,Israel Luna,MEX,"MF,FW",Pachuca,20,2002,9.1,3.08,1.76,1.32,1.65,0.11,1.98,3.85,51.4,1.87,1.98,0.33,1.65,0.88,3.96,0.33,0.00,https://fbref.com/en/players/dc4b2946/Israel-Luna,dc4b2946,Liga MX
337,Darwin Machís,VEN,"FW,MF",FC Juárez,29,1993,5.7,1.40,0.70,0.53,0.88,0.00,0.70,1.05,66.7,0.35,0.88,0.00,0.88,0.88,2.28,0.35,0.00,https://fbref.com/en/players/ed6ea4d9/Darwin-Machis,ed6ea4d9,Liga MX
338,Fernando Madrigal,MEX,MF,Necaxa,30,1991,24.0,1.79,0.88,1.00,0.63,0.17,0.83,2.83,29.4,2.00,0.83,0.21,0.63,0.71,2.50,1.04,0.00,https://fbref.com/en/players/a51e0948/Fernando-Madrigal,a51e0948,Liga MX
339,José Madueña,MEX,"DF,MF",Querétaro,32,1990,4.9,2.04,1.22,1.02,0.61,0.41,1.22,2.24,54.5,1.02,0.61,0.41,0.20,2.86,4.90,2.04,0.00,https://fbref.com/en/players/f8949b73/Jose-Maduena,f8949b73,Liga MX
340,Joshua Mancha,MEX,"FW,DF",Santos,17,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,20.0,10.0,10.0,0.00,0.00,0.00,0.00,https://fbref.com/en/players/13b34cde/Joshua-Mancha,13b34cde,Liga MX
341,Federico Mancuello,ARG,MF,Puebla,33,1989,32.0,1.94,1.09,0.72,0.91,0.31,0.97,2.78,34.8,1.81,0.81,0.09,0.72,0.84,2.78,0.78,0.00,https://fbref.com/en/players/e1cf57c7/Federico-Mancuello,e1cf57c7,Liga MX
342,Mauro Manotas,COL,"FW,MF",Atlas,27,1995,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.0,0.91,0.00,0.00,0.00,0.00,0.00,1.82,0.00,https://fbref.com/en/players/89a5efd3/Mauro-Manotas,89a5efd3,Liga MX
343,Óscar Manzanarez,MEX,DF,Santos,27,1995,4.7,2.55,1.28,1.06,1.28,0.21,1.06,1.70,62.5,0.64,0.85,0.21,0.64,2.55,5.11,5.74,0.21,https://fbref.com/en/players/d4f99521/Oscar-Manzanarez,d4f99521,Liga MX
344,Javier Marcelo Correa,ARG,"FW,MF",Santos,29,1992,20.9,0.96,0.53,0.10,0.38,0.48,0.24,0.91,26.3,0.67,0.77,0.00,0.77,0.29,1.24,0.72,0.00,https://fbref.com/en/players/04bdcce2/Javier-Marcelo-Correa,04bdcce2,Liga MX
345,Jahaziel Marchand,MEX,MF,Pachuca,20,2001,0.5,10.0,2.00,6.00,2.00,2.00,6.00,10.0,60.0,4.00,4.00,0.00,4.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/1fa0a5ca/Jahaziel-Marchand,1fa0a5ca,Liga MX
346,Salvador Mariscal,MEX,MF,Santos,19,2003,6.1,2.13,1.15,0.16,1.31,0.66,0.98,1.97,50.0,0.98,1.31,0.49,0.82,2.13,4.26,1.15,0.00,https://fbref.com/en/players/a51d449a/Salvador-Mariscal,a51d449a,Liga MX
347,Ángel Márquez,MEX,MF,Atlas,22,2000,18.2,2.20,1.37,0.99,0.82,0.38,1.37,2.53,54.3,1.15,1.21,0.33,0.88,1.70,3.90,0.82,0.05,https://fbref.com/en/players/e9ef9d93/Angel-Marquez,e9ef9d93,Liga MX
348,Henry Martín,MEX,FW,América,29,1992,28.3,0.53,0.42,0.04,0.21,0.28,0.14,0.46,30.8,0.32,0.67,0.11,0.57,0.32,0.85,0.35,0.00,https://fbref.com/en/players/b585c991/Henry-Martin,b585c991,Liga MX
349,Alejandro Martínez,ARG,"DF,FW",Tijuana,25,1997,8.7,3.22,1.84,1.26,1.72,0.23,1.84,2.64,69.6,0.80,1.15,0.11,1.03,0.92,4.14,0.80,0.00,https://fbref.com/en/players/26f76d7b/Alejandro-Martinez,26f76d7b,Liga MX
350,Guillermo Martínez Ayala,MEX,"FW,MF",Puebla,27,1995,6.4,0.47,0.16,0.16,0.31,0.00,0.00,0.63,0.0,0.63,0.78,0.63,0.16,0.00,0.47,2.03,0.00,https://fbref.com/en/players/59146354/Guillermo-Martinez-Ayala,59146354,Liga MX
351,Enzo Martínez,URU,DF,Pachuca,24,1998,4.8,2.50,1.88,1.67,0.63,0.21,1.46,1.67,87.5,0.21,0.63,0.42,0.21,1.88,4.38,3.33,0.00,https://fbref.com/en/players/88473525/Enzo-Martinez,88473525,Liga MX
352,Enzo Martínez,URU,DF,Querétaro,24,1998,6.2,2.90,1.61,2.42,0.48,0.00,1.77,2.42,73.3,0.65,0.48,0.16,0.32,1.61,4.52,3.87,0.16,https://fbref.com/en/players/88473525/Enzo-Martinez,88473525,Liga MX
353,Federico Martínez,URU,"FW,MF",León,26,1996,5.5,1.45,1.09,0.18,0.73,0.55,0.73,1.45,50.0,0.73,0.55,0.00,0.55,0.55,2.00,0.18,0.00,https://fbref.com/en/players/636d680a/Federico-Martinez,636d680a,Liga MX
354,Emilio Martínez González,MEX,DF,Puebla,19,2003,11.7,2.48,1.20,1.71,0.68,0.09,1.54,2.39,64.3,0.85,1.20,0.77,0.43,0.68,3.16,2.05,0.00,https://fbref.com/en/players/7cbd34c2/Emilio-Martinez-Gonzalez,7cbd34c2,Liga MX
355,Jaziel Martínez,MEX,MF,Atlas,21,2000,6.0,3.67,1.83,1.67,1.17,0.83,1.50,3.00,50.0,1.50,1.33,0.17,1.17,1.00,4.67,1.50,0.00,https://fbref.com/en/players/17ac7f70/Jaziel-Martinez,17ac7f70,Liga MX
356,Jaziel Martínez,MEX,"MF,FW",Monterrey,21,2000,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/17ac7f70/Jaziel-Martinez,17ac7f70,Liga MX
357,Juan Martínez,MEX,DF,Atlético,23,1999,1.3,0.77,0.77,0.77,0.00,0.00,0.00,0.77,0.0,0.77,0.77,0.77,0.00,0.77,1.54,1.54,0.00,https://fbref.com/en/players/2280fe86/Juan-Martinez,2280fe86,Liga MX
358,Roger Martínez,COL,"FW,MF",América,28,1994,4.4,0.91,0.91,0.00,0.68,0.23,0.23,1.14,20.0,0.91,0.91,0.23,0.68,0.68,1.59,0.45,0.00,https://fbref.com/en/players/6f0d613a/Roger-Martinez,6f0d613a,Liga MX
359,Román Martínez,MEX,"FW,MF",América,19,2002,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.91,0.00,0.91,0.00,0.00,0.00,0.00,https://fbref.com/en/players/7c0527bb/Roman-Martinez,7c0527bb,Liga MX
360,Sebastián Martínez,MEX,MF,América,19,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4a64c915/Sebastian-Martinez,4a64c915,Liga MX
361,Alejandro Mayorga,MEX,DF,Cruz Azul,25,1997,4.8,2.29,0.83,0.63,1.46,0.21,1.46,2.50,58.3,1.04,0.42,0.21,0.21,0.42,2.71,3.54,0.00,https://fbref.com/en/players/42fa6572/Alejandro-Mayorga,42fa6572,Liga MX
362,Alejandro Mayorga,MEX,DF,Guadalajara,25,1997,3.9,2.05,1.28,1.54,0.51,0.00,0.77,2.31,33.3,1.54,1.79,0.51,1.28,1.79,3.85,2.05,0.00,https://fbref.com/en/players/42fa6572/Alejandro-Mayorga,42fa6572,Liga MX
363,Alan Medina,MEX,"MF,FW",FC Juárez,24,1997,20.6,1.75,1.12,0.92,0.83,0.00,0.78,1.70,45.7,0.92,1.12,0.05,1.07,1.02,2.77,0.39,0.05,https://fbref.com/en/players/c88f8077/Alan-Medina,c88f8077,Liga MX
364,Diego Medina,MEX,"MF,FW",Santos,21,2001,10.7,2.06,1.12,0.75,0.93,0.37,1.59,2.99,53.1,1.40,1.12,0.19,0.93,0.75,2.80,1.12,0.00,https://fbref.com/en/players/91d4d322/Diego-Medina,91d4d322,Liga MX
365,Stefan Medina,COL,DF,Monterrey,30,1992,27.9,1.65,0.90,1.25,0.36,0.04,1.29,1.58,81.8,0.29,0.72,0.18,0.54,1.15,2.80,2.90,0.07,https://fbref.com/en/players/a7104778/Stefan-Medina,a7104778,Liga MX
366,Ángel Mena,ECU,"MF,FW",León,34,1988,18.8,1.01,0.96,0.53,0.32,0.16,0.43,1.28,33.3,0.85,0.80,0.05,0.74,0.90,1.91,0.32,0.00,https://fbref.com/en/players/ea83f5c2/Angel-Mena,ea83f5c2,Liga MX
367,Édgar Méndez,ESP,"FW,MF",Necaxa,32,1990,18.0,1.00,0.72,0.33,0.39,0.28,0.28,0.83,33.3,0.56,0.78,0.22,0.56,0.33,1.33,0.67,0.00,https://fbref.com/en/players/aed746df/Edgar-Mendez,aed746df,Liga MX
368,Jean Meneses,CHI,"MF,FW",Toluca,29,1993,29.7,1.72,1.11,0.64,0.71,0.37,0.61,1.78,34.0,1.18,1.04,0.07,0.98,0.51,2.22,0.30,0.00,https://fbref.com/en/players/dc7acc74/Jean-Meneses,dc7acc74,Liga MX
369,Roberto Meraz,MEX,MF,Mazatlán,22,1999,25.7,1.25,0.74,0.54,0.58,0.12,0.66,1.67,39.5,1.01,0.97,0.31,0.66,1.25,2.49,1.87,0.04,https://fbref.com/en/players/1f97c45f/Roberto-Meraz,1f97c45f,Liga MX
370,Jorge Meré,ESP,DF,Mazatlán,25,1997,4.5,1.33,1.33,1.11,0.22,0.00,1.11,1.11,100.0,0.00,0.22,0.22,0.00,2.00,3.33,4.44,0.22,https://fbref.com/en/players/9f979eb2/Jorge-Mere,9f979eb2,Liga MX
371,Sabin Merino,ESP,FW,Atlético,30,1992,3.5,0.86,0.29,0.00,0.57,0.29,0.00,1.14,0.0,1.14,0.29,0.00,0.29,0.00,0.86,0.86,0.00,https://fbref.com/en/players/1d5f96d9/Sabin-Merino,1d5f96d9,Liga MX
372,Maximiliano Meza,ARG,"MF,FW",Monterrey,29,1992,23.5,2.00,1.11,0.72,1.06,0.21,1.06,2.09,51.0,1.02,0.94,0.04,0.89,0.68,2.68,1.06,0.00,https://fbref.com/en/players/e5e15e0a/Maximiliano-Meza,e5e15e0a,Liga MX
373,Hiram Mier,MEX,DF,Guadalajara,32,1989,3.8,0.79,0.53,0.53,0.26,0.00,0.53,1.05,50.0,0.53,0.53,0.26,0.26,0.53,1.32,4.21,0.00,https://fbref.com/en/players/1f81fd9b/Hiram-Mier,1f81fd9b,Liga MX
374,Jesús Molina,MEX,MF,UNAM,34,1988,9.8,2.24,0.92,0.41,1.73,0.10,1.33,2.14,61.9,0.82,1.12,0.61,0.51,1.63,3.88,2.45,0.10,https://fbref.com/en/players/92624456/Jesus-Molina,92624456,Liga MX
375,Tomás Molina,ARG,FW,FC Juárez,27,1995,9.4,0.32,0.11,0.00,0.21,0.11,0.00,0.32,0.0,0.32,0.53,0.00,0.53,0.00,0.32,0.85,0.00,https://fbref.com/en/players/d3134e28/Tomas-Molina,d3134e28,Liga MX
376,Ricardo Monreal,MEX,"FW,MF",Necaxa,21,2001,9.2,2.39,1.20,0.54,1.09,0.76,0.98,2.61,37.5,1.63,1.30,0.43,0.87,0.54,2.93,0.65,0.00,https://fbref.com/en/players/cc9ee242/Ricardo-Monreal,cc9ee242,Liga MX
377,Pablo Monroy,MEX,DF,UNAM,20,2002,9.7,2.58,1.96,1.55,0.72,0.31,1.24,2.16,57.1,0.93,1.34,0.41,0.93,0.93,3.51,1.86,0.00,https://fbref.com/en/players/b8d4f461/Pablo-Monroy,b8d4f461,Liga MX
378,Andres Montaño,MEX,MF,Mazatlán,20,2002,12.9,2.17,1.24,0.39,1.55,0.23,0.93,2.25,41.4,1.32,1.01,0.16,0.85,0.78,2.95,0.93,0.00,https://fbref.com/en/players/e5519e5e/Andres-Montano,e5519e5e,Liga MX
379,Joaquín Montecinos,CHI,FW,Tijuana,26,1995,15.5,1.35,0.84,0.58,0.65,0.13,0.65,1.68,38.5,1.03,0.52,0.00,0.52,0.45,1.81,0.26,0.00,https://fbref.com/en/players/9ec27e7f/Joaquin-Montecinos,9ec27e7f,Liga MX
380,César Montes,MEX,DF,Monterrey,25,1997,8.6,0.81,0.58,0.58,0.23,0.00,0.47,0.58,80.0,0.12,0.35,0.23,0.12,0.47,1.28,5.23,0.00,https://fbref.com/en/players/28e957d7/Cesar-Montes,28e957d7,Liga MX
381,Luis Montes,MEX,MF,León,36,1986,9.7,2.16,1.24,0.62,1.34,0.21,1.13,3.30,34.4,2.16,0.72,0.00,0.72,0.62,2.78,0.10,0.00,https://fbref.com/en/players/212d39d4/Luis-Montes,212d39d4,Liga MX
382,Adrián Mora,MEX,DF,FC Juárez,24,1997,3.0,3.33,2.00,2.00,1.33,0.00,1.00,2.33,42.9,1.33,2.00,1.00,1.00,3.33,6.67,2.67,0.00,https://fbref.com/en/players/fc9d3b30/Adrian-Mora,fc9d3b30,Liga MX
383,Iván Morales Bravo,CHI,"FW,MF",Cruz Azul,23,1999,5.1,0.78,0.59,0.00,0.78,0.00,0.39,1.37,28.6,0.98,0.39,0.00,0.39,0.00,0.78,0.20,0.00,https://fbref.com/en/players/3468cf5d/Ivan-Morales-Bravo,3468cf5d,Liga MX
384,Carlos Moreno,MEX,GK,Pachuca,24,1998,3.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b931ac44/Carlos-Moreno,b931ac44,Liga MX
385,Héctor Moreno,MEX,DF,Monterrey,34,1988,20.8,1.06,0.67,0.58,0.48,0.00,0.67,1.06,63.6,0.38,1.06,0.91,0.14,0.91,1.97,3.56,0.00,https://fbref.com/en/players/5d311e8d/Hector-Moreno,5d311e8d,Liga MX
386,Iker Moreno,MEX,FW,América,18,2003,0.6,1.67,1.67,1.67,0.00,0.00,1.67,3.33,50.0,1.67,1.67,0.00,1.67,0.00,1.67,0.00,0.00,https://fbref.com/en/players/d3e76f51/Iker-Moreno,d3e76f51,Liga MX
387,Iván Moreno,MEX,"MF,FW",Puebla,24,1998,8.6,2.33,0.81,1.74,0.58,0.00,1.63,3.14,51.9,1.51,0.70,0.00,0.70,0.23,2.56,0.47,0.00,https://fbref.com/en/players/aa2e88c2/Ivan-Moreno,aa2e88c2,Liga MX
388,Iván Moreno,MEX,DF,León,24,1998,14.4,2.99,1.81,1.81,0.97,0.21,2.08,3.33,62.5,1.25,1.32,0.07,1.25,0.69,3.68,2.15,0.00,https://fbref.com/en/players/aa2e88c2/Ivan-Moreno,aa2e88c2,Liga MX
389,Omar Moreno,MEX,"MF,FW",Mazatlán,17,2005,2.4,3.75,2.92,0.83,2.50,0.42,2.08,2.92,71.4,0.83,1.25,0.42,0.83,0.00,3.75,0.83,0.00,https://fbref.com/en/players/d6371fe3/Omar-Moreno,d6371fe3,Liga MX
390,Yairo Moreno,COL,"MF,DF",León,27,1995,19.0,2.53,1.42,1.32,0.89,0.32,1.00,2.16,46.3,1.16,1.05,0.11,0.95,1.37,3.89,0.79,0.11,https://fbref.com/en/players/9eb9fdec/Yairo-Moreno,9eb9fdec,Liga MX
391,Andrés Mosquera Guardia,COL,DF,Toluca,32,1990,31.0,1.42,0.74,0.81,0.48,0.13,0.74,1.23,60.5,0.48,0.74,0.35,0.39,0.65,2.06,4.23,0.10,https://fbref.com/en/players/9cacb8e1/Andres-Mosquera-Guardia,9cacb8e1,Liga MX
392,Alan Mozo,MEX,DF,Guadalajara,25,1997,22.1,3.71,2.67,1.76,1.81,0.14,2.17,3.76,57.8,1.58,1.27,0.18,1.09,0.72,4.43,1.95,0.00,https://fbref.com/en/players/2abbf0fe/Alan-Mozo,2abbf0fe,Liga MX
