Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
73,Claudio Baeza,CHI,MF,Toluca,28,1993,29,28,2223,24.7,0.00,0.08,0.08,0.00,0.00,0.00,0.36,0.04,0.01,0.01,0.01,0.02,0.57,4.66,0.61,0.00,0.08,0.08,0.00,0.08,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/9ba1c30c/Claudio-Baeza,9ba1c30c,Liga MX
74,Kevin Balanta,COL,DF,Querétaro,25,1997,24,23,2007,22.3,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.04,0.01,0.01,0.02,0.03,0.49,3.05,0.09,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/a5737fd0/Kevin-Balanta,a5737fd0,Liga MX
75,Carlos Baltazar,MEX,MF,Puebla,25,1997,1,0,10,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,1.00,1.00,0.00,1.00,20.0,10.0,20.0,0.00,0.00,0.00,0.00,0.00,1.01,0.00,1.01,1.01,1.01,https://fbref.com/en/players/e8707fbb/Carlos-Baltazar,e8707fbb,Liga MX
76,Miguel Barbieri,ARG,DF,Querétaro,28,1993,15,12,1106,12.3,0.16,0.00,0.16,0.16,0.00,0.00,0.41,0.00,0.10,0.10,0.00,0.10,0.16,2.28,0.24,0.16,0.00,0.16,0.16,0.16,0.10,0.00,0.10,0.10,0.10,https://fbref.com/en/players/0e8cbfc4/Miguel-Barbieri,0e8cbfc4,Liga MX
77,David Barbona,ARG,"MF,FW",Querétaro,27,1995,10,8,569,6.3,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.13,0.13,0.17,0.30,3.33,5.87,5.40,0.00,0.00,0.00,0.00,0.00,0.13,0.18,0.31,0.13,0.31,https://fbref.com/en/players/62eef061/David-Barbona,62eef061,Liga MX
78,Diego Barbosa,MEX,DF,Atlas,25,1996,25,10,1116,12.4,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.06,0.06,0.06,0.13,3.06,2.58,7.18,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.13,0.06,0.13,https://fbref.com/en/players/eda8e858/Diego-Barbosa,eda8e858,Liga MX
79,Marcelo Barovero,ARG,GK,Atlético,38,1984,33,33,2937,32.6,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/868c0f75/Marcelo-Barovero,868c0f75,Liga MX
80,Martín Barra,MEX,"MF,FW",FC Juárez,20,2002,3,0,50,0.6,0.00,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,1.67,1.67,5.00,0.00,1.80,1.80,0.00,1.80,0.00,0.21,0.21,0.00,0.21,https://fbref.com/en/players/25c9d693/Martin-Barra,25c9d693,Liga MX
81,Martín Barragán,MEX,FW,Puebla,31,1991,33,27,2331,25.9,0.42,0.04,0.46,0.31,0.12,0.12,0.19,0.00,0.36,0.27,0.07,0.34,0.85,2.12,4.48,0.42,0.04,0.46,0.31,0.35,0.36,0.07,0.44,0.27,0.34,https://fbref.com/en/players/8ae9001b/Martin-Barragan,8ae9001b,Liga MX
82,Jaine Barreiro,COL,DF,León,28,1994,30,29,2478,27.5,0.00,0.07,0.07,0.00,0.00,0.00,0.33,0.04,0.05,0.05,0.03,0.08,1.31,3.67,0.62,0.00,0.07,0.07,0.00,0.07,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/743d5a0e/Jaine-Barreiro,743d5a0e,Liga MX
83,Pablo Barrera,MEX,"MF,FW",Querétaro,35,1987,34,33,2875,31.9,0.09,0.19,0.28,0.06,0.03,0.06,0.19,0.00,0.10,0.05,0.23,0.28,2.79,3.76,6.33,0.09,0.19,0.28,0.06,0.25,0.10,0.23,0.33,0.05,0.28,https://fbref.com/en/players/ff70b131/Pablo-Barrera,ff70b131,Liga MX
84,Abraham Bass,MEX,MF,Atlas,20,2001,1,1,75,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,https://fbref.com/en/players/ea80aff9/Abraham-Bass,ea80aff9,Liga MX
85,Damián Batallini,ARG,"MF,FW",Necaxa,26,1996,13,8,748,8.3,0.12,0.00,0.12,0.12,0.00,0.00,0.24,0.00,0.13,0.13,0.10,0.23,2.53,3.01,5.90,0.12,0.00,0.12,0.12,0.12,0.13,0.10,0.23,0.13,0.23,https://fbref.com/en/players/be1395da/Damian-Batallini,be1395da,Liga MX
86,Facundo Batista,URU,FW,Necaxa,23,1999,28,21,1777,19.7,0.46,0.00,0.46,0.36,0.10,0.10,0.10,0.00,0.37,0.29,0.07,0.37,1.02,1.47,5.08,0.46,0.00,0.46,0.35,0.35,0.37,0.07,0.44,0.29,0.36,https://fbref.com/en/players/02cf308a/Facundo-Batista,02cf308a,Liga MX
87,Eduard Bello,VEN,"FW,MF",Mazatlán,26,1995,24,13,1214,13.5,0.30,0.07,0.37,0.30,0.00,0.00,0.30,0.00,0.14,0.14,0.07,0.21,1.63,2.74,6.67,0.30,0.07,0.37,0.30,0.37,0.14,0.07,0.21,0.14,0.21,https://fbref.com/en/players/2b40500f/Eduard-Bello,2b40500f,Liga MX
88,Paul Bellón,MEX,DF,León,25,1997,27,19,1815,20.2,0.10,0.00,0.10,0.10,0.00,0.00,0.40,0.10,0.08,0.08,0.05,0.13,0.89,2.52,0.30,0.10,0.00,0.10,0.10,0.10,0.08,0.05,0.13,0.08,0.13,https://fbref.com/en/players/c4a9b5e6/Paul-Bellon,c4a9b5e6,Liga MX
89,Fernando Beltrán,MEX,MF,Guadalajara,24,1998,31,29,2436,27.1,0.11,0.15,0.26,0.11,0.00,0.00,0.22,0.04,0.06,0.06,0.06,0.13,2.77,6.38,3.73,0.11,0.15,0.26,0.11,0.26,0.06,0.06,0.13,0.06,0.13,https://fbref.com/en/players/90070ab6/Fernando-Beltran,90070ab6,Liga MX
90,Nicolás Benedetti,COL,"MF,FW",Mazatlán,25,1997,29,26,2104,23.4,0.30,0.21,0.51,0.30,0.00,0.04,0.13,0.04,0.23,0.20,0.19,0.38,4.23,4.32,7.14,0.30,0.21,0.51,0.30,0.51,0.23,0.19,0.42,0.19,0.38,https://fbref.com/en/players/6cdb3f42/Nicolas-Benedetti,6cdb3f42,Liga MX
91,Pablo Bennevendo Peña,MEX,DF,UNAM,22,2000,28,22,2068,23.0,0.00,0.04,0.04,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.06,0.06,1.17,3.13,1.96,0.00,0.04,0.04,0.00,0.04,0.00,0.06,0.06,0.00,0.06,https://fbref.com/en/players/2c45321f/Pablo-Bennevendo-Pena,2c45321f,Liga MX
92,Germán Berterame,ARG,"FW,MF",Monterrey,23,1998,31,26,2343,26.0,0.38,0.19,0.58,0.38,0.00,0.04,0.08,0.00,0.39,0.36,0.21,0.57,1.77,2.62,6.42,0.38,0.19,0.58,0.38,0.58,0.39,0.21,0.60,0.36,0.57,https://fbref.com/en/players/fa61a2db/German-Berterame,fa61a2db,Liga MX
93,Unai Bilbao,ESP,DF,Atlético,28,1994,15,15,1299,14.4,0.14,0.00,0.14,0.14,0.00,0.00,0.21,0.00,0.08,0.08,0.01,0.09,0.14,2.29,0.00,0.14,0.00,0.14,0.14,0.14,0.08,0.01,0.09,0.08,0.09,https://fbref.com/en/players/aa98e19a/Unai-Bilbao,aa98e19a,Liga MX
94,Léo Bonatini,BRA,FW,Atlético,28,1994,17,12,909,10.1,0.30,0.20,0.50,0.30,0.00,0.10,0.10,0.00,0.40,0.32,0.05,0.37,1.29,1.78,5.35,0.30,0.20,0.50,0.30,0.50,0.39,0.05,0.44,0.32,0.37,https://fbref.com/en/players/da23d58d/Leo-Bonatini,da23d58d,Liga MX
95,Antonio Briseño,MEX,DF,Guadalajara,28,1994,10,3,373,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.24,0.02,0.02,0.00,0.02,0.49,3.90,0.49,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,https://fbref.com/en/players/cb52d28d/Antonio-Briseno,cb52d28d,Liga MX
96,Isaác Brizuela,MEX,"FW,MF",Guadalajara,31,1990,20,9,812,9.0,0.11,0.11,0.22,0.11,0.00,0.00,0.11,0.00,0.03,0.03,0.18,0.21,3.67,4.11,7.78,0.11,0.11,0.22,0.11,0.22,0.04,0.17,0.21,0.04,0.21,https://fbref.com/en/players/8ff0aa1a/Isaac-Brizuela,8ff0aa1a,Liga MX
97,Juan Brunetta,ARG,"MF,FW",Santos,25,1997,32,31,2528,28.1,0.32,0.25,0.57,0.28,0.04,0.04,0.18,0.00,0.36,0.33,0.21,0.54,4.13,7.44,5.55,0.32,0.25,0.57,0.28,0.53,0.36,0.21,0.57,0.33,0.54,https://fbref.com/en/players/d60099bc/Juan-Brunetta,d60099bc,Liga MX
98,Gustavo Cabral,ARG,DF,Pachuca,36,1985,30,30,2685,29.8,0.07,0.03,0.10,0.03,0.03,0.03,0.20,0.00,0.05,0.03,0.01,0.04,0.27,3.09,0.07,0.07,0.03,0.10,0.03,0.07,0.05,0.01,0.06,0.03,0.04,https://fbref.com/en/players/92b4a127/Gustavo-Cabral,92b4a127,Liga MX
99,David Cabrera Pujol,MEX,MF,Querétaro,32,1989,2,0,31,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,23.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/23f60edd/David-Cabrera-Pujol,23f60edd,Liga MX
100,Sebastián Cáceres,URU,DF,América,22,1999,25,23,2078,23.1,0.04,0.04,0.09,0.04,0.00,0.00,0.17,0.00,0.03,0.03,0.01,0.05,0.48,2.08,0.09,0.04,0.04,0.09,0.04,0.09,0.03,0.01,0.05,0.03,0.05,https://fbref.com/en/players/7091c68e/Sebastian-Caceres,7091c68e,Liga MX
101,Jordy Caicedo,ECU,"FW,MF",UANL,24,1997,13,4,520,5.8,0.17,0.00,0.17,0.17,0.00,0.00,0.17,0.17,0.26,0.26,0.07,0.33,1.72,1.38,5.69,0.17,0.00,0.17,0.17,0.17,0.26,0.07,0.34,0.26,0.34,https://fbref.com/en/players/7fcb27d8/Jordy-Caicedo,7fcb27d8,Liga MX
102,José Caicedo,COL,"MF,DF",UNAM,20,2002,14,11,1017,11.3,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.04,0.04,0.04,0.07,1.06,5.31,0.09,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,https://fbref.com/en/players/4b583a34/Jose-Caicedo,4b583a34,Liga MX
103,Cristian Calderón,MEX,"DF,FW",Guadalajara,25,1997,29,21,1908,21.2,0.05,0.05,0.09,0.05,0.00,0.05,0.09,0.00,0.18,0.14,0.09,0.23,1.08,2.83,3.73,0.05,0.05,0.09,0.05,0.09,0.18,0.09,0.27,0.14,0.23,https://fbref.com/en/players/8cefbfc1/Cristian-Calderon,8cefbfc1,Liga MX
104,Luis Calzadilla,MEX,MF,Pachuca,22,2000,3,0,29,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.67,0.00,0.67,3.33,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.67,0.67,0.67,https://fbref.com/en/players/371fbf4a/Luis-Calzadilla,371fbf4a,Liga MX
105,Raúl Camacho,MEX,"FW,MF",Mazatlán,20,2002,6,0,62,0.7,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.14,0.14,0.00,1.43,4.29,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12,https://fbref.com/en/players/e946665a/Raul-Camacho,e946665a,Liga MX
106,Joel Campbell,CRC,"MF,FW",León,30,1992,30,17,1559,17.3,0.12,0.23,0.35,0.12,0.00,0.00,0.06,0.06,0.13,0.13,0.16,0.30,3.12,6.42,6.59,0.12,0.23,0.35,0.12,0.35,0.13,0.16,0.30,0.13,0.30,https://fbref.com/en/players/895ff3ca/Joel-Campbell,895ff3ca,Liga MX
107,Omar Campos,MEX,DF,Santos,20,2002,34,34,2936,32.6,0.03,0.06,0.09,0.03,0.00,0.00,0.06,0.00,0.03,0.03,0.11,0.14,2.39,2.88,3.93,0.03,0.06,0.09,0.03,0.09,0.03,0.11,0.14,0.03,0.14,https://fbref.com/en/players/2a5ee788/Omar-Campos,2a5ee788,Liga MX
108,Alexis Canelo,ARG,FW,Tijuana,30,1992,34,33,2877,32.0,0.19,0.06,0.25,0.13,0.06,0.06,0.16,0.00,0.28,0.23,0.13,0.36,2.78,3.09,8.09,0.19,0.06,0.25,0.13,0.19,0.28,0.13,0.40,0.23,0.36,https://fbref.com/en/players/fa828ce6/Alexis-Canelo,fa828ce6,Liga MX
109,Luis Cárdenas,MEX,GK,Monterrey,28,1993,9,9,765,8.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a1dea252/Luis-Cardenas,a1dea252,Liga MX
110,Ulises Cardona,MEX,"MF,FW",Necaxa,23,1998,2,0,60,0.7,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.43,0.43,4.29,2.86,4.29,0.00,0.00,0.00,0.00,0.00,0.01,0.48,0.49,0.01,0.49,https://fbref.com/en/players/b9bfa710/Ulises-Cardona,b9bfa710,Liga MX
111,Rafael Carioca,BRA,MF,UANL,33,1989,31,22,1934,21.5,0.00,0.09,0.09,0.00,0.00,0.00,0.19,0.05,0.03,0.03,0.08,0.12,1.53,9.35,1.26,0.00,0.09,0.09,0.00,0.09,0.03,0.08,0.12,0.03,0.12,https://fbref.com/en/players/19ae4d5c/Rafael-Carioca,19ae4d5c,Liga MX
112,Gonzalo Carneiro,URU,FW,Cruz Azul,26,1995,20,10,995,11.1,0.36,0.09,0.45,0.27,0.09,0.09,0.36,0.00,0.37,0.31,0.05,0.35,1.89,1.98,3.96,0.36,0.09,0.45,0.27,0.36,0.37,0.05,0.42,0.30,0.35,https://fbref.com/en/players/88f6ffd1/Gonzalo-Carneiro,88f6ffd1,Liga MX
113,Ramiro Carrera,ARG,"MF,FW",Cruz Azul,28,1993,10,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.13,0.33,3.33,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.20,0.15,0.35,0.20,0.35,https://fbref.com/en/players/44c271db/Ramiro-Carrera,44c271db,Liga MX
114,Jordan Carrillo,MEX,"MF,DF",Santos,20,2001,3,1,109,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,2.50,1.67,5.00,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,https://fbref.com/en/players/55f70431/Jordan-Carrillo,55f70431,Liga MX
115,Kevin Castañeda,MEX,MF,Tijuana,22,1999,11,4,347,3.9,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.13,0.13,0.08,0.21,3.85,11.5,4.87,0.00,0.00,0.00,0.00,0.00,0.12,0.09,0.21,0.12,0.21,https://fbref.com/en/players/bf453048/Kevin-Castaneda,bf453048,Liga MX
116,Byron Castillo,ECU,DF,León,23,1998,21,16,1409,15.7,0.06,0.06,0.13,0.06,0.00,0.00,0.32,0.00,0.03,0.03,0.17,0.19,3.82,3.76,6.56,0.06,0.06,0.13,0.06,0.13,0.03,0.17,0.19,0.03,0.19,https://fbref.com/en/players/7caf162d/Byron-Castillo,7caf162d,Liga MX
117,Fabián Castillo,COL,FW,Tijuana,30,1992,9,1,213,2.4,0.00,0.83,0.83,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.29,0.42,3.75,2.50,7.08,0.00,0.85,0.85,0.00,0.85,0.12,0.29,0.41,0.12,0.41,https://fbref.com/en/players/99f5d6aa/Fabian-Castillo,99f5d6aa,Liga MX
118,José Castillo Pérez,MEX,DF,Pachuca,20,2001,19,14,1201,13.3,0.15,0.00,0.15,0.15,0.00,0.00,0.15,0.00,0.07,0.07,0.03,0.10,0.90,3.23,0.98,0.15,0.00,0.15,0.15,0.15,0.07,0.03,0.10,0.07,0.10,https://fbref.com/en/players/24bf30ba/Jose-Castillo-Perez,24bf30ba,Liga MX
119,Raúl Castillo,MEX,MF,Puebla,20,2001,2,1,59,0.7,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.29,0.29,1.43,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.03,0.29,0.33,0.03,0.33,https://fbref.com/en/players/675d4782/Raul-Castillo,675d4782,Liga MX
120,Lucas Cavallini,CAN,FW,Tijuana,29,1992,12,8,722,8.0,0.25,0.25,0.50,0.25,0.00,0.00,0.13,0.00,0.36,0.36,0.10,0.45,1.25,1.75,7.25,0.25,0.25,0.50,0.25,0.50,0.36,0.10,0.45,0.36,0.45,https://fbref.com/en/players/dd8de641/Lucas-Cavallini,dd8de641,Liga MX
121,Enrique Cedillo,MEX,DF,Mazatlán,26,1996,10,5,428,4.8,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.04,0.04,1.67,4.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,https://fbref.com/en/players/cea8f295/Enrique-Cedillo,cea8f295,Liga MX
122,Julien Celestine,FRA,DF,León,25,1997,4,3,293,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.30,0.06,0.06,0.00,0.06,0.00,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,https://fbref.com/en/players/3dd4379b/Julien-Celestine,3dd4379b,Liga MX
123,Alan Cervantes,MEX,MF,Santos,24,1998,31,26,2181,24.2,0.00,0.04,0.04,0.00,0.00,0.00,0.29,0.00,0.02,0.02,0.06,0.08,1.07,4.34,1.12,0.00,0.04,0.04,0.00,0.04,0.02,0.06,0.08,0.02,0.08,https://fbref.com/en/players/7a0c3b15/Alan-Cervantes,7a0c3b15,Liga MX
124,Daniel Cervantes,MEX,DF,Querétaro,32,1990,9,3,315,3.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/cf7f7a52/Daniel-Cervantes,cf7f7a52,Liga MX
125,Luís Cervantes,MEX,DF,León,21,2001,3,2,189,2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1fd490ef/Luis-Cervantes,1fd490ef,Liga MX
126,Aníbal Chalá,ECU,"DF,MF",Atlas,26,1996,22,10,1020,11.3,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.04,0.04,0.04,0.09,3.54,2.48,6.73,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,https://fbref.com/en/players/84c0768a/Anibal-Chala,84c0768a,Liga MX
127,Diego Chávez Collins,MEX,"FW,MF",FC Juárez,27,1995,7,1,210,2.3,0.43,0.00,0.43,0.43,0.00,0.00,0.00,0.00,0.30,0.30,0.30,0.65,0.43,0.00,9.13,0.43,0.00,0.43,0.43,0.43,0.31,0.32,0.63,0.31,0.63,https://fbref.com/en/players/3e2406b1/Diego-Chavez-Collins,3e2406b1,Liga MX
128,Luis Chávez,MEX,MF,Pachuca,26,1996,33,31,2802,31.1,0.10,0.13,0.23,0.10,0.00,0.00,0.10,0.03,0.09,0.09,0.13,0.21,1.90,8.49,1.25,0.10,0.13,0.22,0.10,0.22,0.09,0.13,0.21,0.09,0.21,https://fbref.com/en/players/e50949ea/Luis-Chavez,e50949ea,Liga MX
129,Ricardo Chávez Soto,MEX,DF,Atlético,27,1994,32,32,2811,31.2,0.00,0.13,0.13,0.00,0.00,0.00,0.22,0.03,0.04,0.04,0.11,0.15,1.41,3.21,4.94,0.00,0.13,0.13,0.00,0.13,0.04,0.11,0.15,0.04,0.15,https://fbref.com/en/players/2229c165/Ricardo-Chavez-Soto,2229c165,Liga MX
130,Ronaldo Cisneros,MEX,"FW,MF",Guadalajara,25,1997,15,11,862,9.6,0.21,0.10,0.31,0.21,0.00,0.00,0.10,0.00,0.17,0.17,0.06,0.23,0.63,1.15,4.58,0.21,0.10,0.31,0.21,0.31,0.17,0.06,0.23,0.17,0.23,https://fbref.com/en/players/e526c193/Ronaldo-Cisneros,e526c193,Liga MX
131,Josué Colmán,PAR,"MF,FW",Mazatlán,24,1998,25,10,1044,11.6,0.00,0.09,0.09,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,0.18,2.67,3.88,5.95,0.00,0.09,0.09,0.00,0.09,0.10,0.09,0.18,0.10,0.18,https://fbref.com/en/players/9603d928/Josue-Colman,9603d928,Liga MX
132,Bryan Colula,MEX,DF,Mazatlán,26,1996,28,23,1933,21.5,0.09,0.05,0.14,0.09,0.00,0.00,0.28,0.00,0.07,0.07,0.03,0.10,1.49,3.58,4.42,0.09,0.05,0.14,0.09,0.14,0.07,0.03,0.10,0.07,0.10,https://fbref.com/en/players/4b677ba7/Bryan-Colula,4b677ba7,Liga MX
133,Francisco Contreras,MEX,"DF,MF",Tijuana,23,1999,20,7,705,7.8,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.03,0.03,0.14,0.17,0.90,5.00,5.38,0.00,0.00,0.00,0.00,0.00,0.03,0.13,0.16,0.03,0.16,https://fbref.com/en/players/01a27d9e/Francisco-Contreras,01a27d9e,Liga MX
134,José Corona,MEX,GK,Cruz Azul,41,1981,23,23,2069,23.0,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e39a7e9c/Jose-Corona,e39a7e9c,Liga MX
135,George Corral,MEX,"DF,MF",Puebla,32,1990,7,3,267,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.03,0.03,0.33,4.33,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,https://fbref.com/en/players/09b53eeb/George-Corral,09b53eeb,Liga MX
136,Rogelio Cortéz Pineda,MEX,MF,Necaxa,18,2004,8,1,142,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.13,0.13,0.06,0.19,5.00,5.00,3.75,0.00,0.00,0.00,0.00,0.00,0.13,0.07,0.20,0.13,0.20,https://fbref.com/en/players/656316b4/Rogelio-Cortez-Pineda,656316b4,Liga MX
137,Jordi Cortizo,MEX,"MF,FW",Puebla,26,1996,17,15,1212,13.5,0.30,0.22,0.52,0.30,0.00,0.00,0.30,0.00,0.17,0.17,0.13,0.30,3.11,4.67,5.33,0.30,0.22,0.52,0.30,0.52,0.17,0.13,0.30,0.17,0.30,https://fbref.com/en/players/c0986642/Jordi-Cortizo,c0986642,Liga MX
138,Jordi Cortizo,MEX,"MF,FW",Monterrey,26,1996,17,2,375,4.2,0.24,0.00,0.24,0.24,0.00,0.00,0.24,0.00,0.10,0.10,0.17,0.26,3.57,5.00,7.62,0.24,0.00,0.24,0.24,0.24,0.09,0.16,0.26,0.09,0.26,https://fbref.com/en/players/c0986642/Jordi-Cortizo,c0986642,Liga MX
139,Rodolfo Cota,MEX,GK,León,35,1987,34,34,3060,34.0,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a4a5868e/Rodolfo-Cota,a4a5868e,Liga MX
140,Aldo Cruz,MEX,DF,Atlético,24,1997,16,16,1305,14.5,0.00,0.07,0.07,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.03,0.03,1.45,3.52,1.24,0.00,0.07,0.07,0.00,0.07,0.00,0.03,0.03,0.00,0.03,https://fbref.com/en/players/398fb976/Aldo-Cruz,398fb976,Liga MX
141,Jürgen Damm,MEX,"FW,MF",América,29,1992,6,0,89,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,8.00,0.00,25.0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,https://fbref.com/en/players/bbf8bf7a/Jurgen-Damm,bbf8bf7a,Liga MX
142,Jorge Daniel Hernández,MEX,MF,Querétaro,33,1989,23,16,1249,13.9,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.01,0.01,0.22,4.24,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/da7bbfee/Jorge-Daniel-Hernandez,da7bbfee,Liga MX
143,Juan David Castro,MEX,"MF,FW",Atlético,30,1991,21,3,359,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.13,0.13,0.00,0.15,2.25,5.00,7.25,0.00,0.00,0.00,0.00,0.00,0.14,0.01,0.14,0.14,0.14,https://fbref.com/en/players/d06a7432/Juan-David-Castro,d06a7432,Liga MX
144,José David Ramírez,MEX,DF,León,26,1995,2,0,17,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9396692d/Jose-David-Ramirez,9396692d,Liga MX
145,Víctor Dávila,CHI,"FW,MF",León,24,1997,30,26,2102,23.4,0.38,0.17,0.56,0.38,0.00,0.00,0.09,0.04,0.33,0.33,0.23,0.56,1.84,4.57,6.92,0.39,0.17,0.56,0.39,0.56,0.33,0.23,0.56,0.33,0.56,https://fbref.com/en/players/aca8043a/Victor-Davila,aca8043a,Liga MX
146,Diego De Buen,MEX,"DF,MF",Puebla,31,1991,34,34,3019,33.5,0.03,0.06,0.09,0.03,0.00,0.00,0.15,0.00,0.05,0.05,0.09,0.14,0.39,2.84,0.27,0.03,0.06,0.09,0.03,0.09,0.05,0.09,0.14,0.05,0.14,https://fbref.com/en/players/73bca0c9/Diego-De-Buen,73bca0c9,Liga MX
