Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
184,Dória,BRA,DF,Santos,27,1994,18,1267,70,41.4,14.1,0.92,90,0.92,0.35,19,0.21,1.05,1.35,2.27,-0.92,-0.92,-1.73,1.70,1.58,0.11,+0.12,0.00,https://fbref.com/en/players/d28b4a9d/Doria,d28b4a9d,Liga MX
185,Jonathan dos Santos,MEX,MF,América,32,1990,23,632,27,20.7,7.0,1.00,64,0.00,2.29,11,1.57,2.35,1.71,1.57,0.14,+0.14,-1.15,1.21,1.37,-0.14,-0.15,-1.04,https://fbref.com/en/players/91872dec/Jonathan-dos-Santos,91872dec,Liga MX
186,Rodrigo Dourado,BRA,MF,Atlético,28,1994,28,2181,78,71.3,24.2,1.07,82,0.70,0.08,25,0.00,1.23,0.95,1.24,-0.29,-0.29,+0.33,1.03,1.47,-0.44,-0.44,+0.26,https://fbref.com/en/players/d7d05a22/Rodrigo-Dourado,d7d05a22,Liga MX
187,Jesús Dueñas,MEX,"MF,FW",FC Juárez,33,1989,29,2314,80,75.6,25.7,1.01,85,0.74,0.12,34,0.00,1.07,1.01,1.25,-0.23,-0.23,+0.13,1.03,1.24,-0.21,-0.21,+0.20,https://fbref.com/en/players/44267704/Jesus-Duenas,44267704,Liga MX
188,Javier Eduardo López,MEX,"MF,FW",Pachuca,27,1994,23,1128,49,36.9,12.5,0.96,69,0.00,0.88,28,0.08,1.93,2.64,0.96,1.68,+1.68,+1.68,1.65,0.99,0.66,+0.65,+0.30,https://fbref.com/en/players/f851b52f/Javier-Eduardo-Lopez,f851b52f,Liga MX
189,Jorge Eduardo Sánchez,MEX,DF,América,24,1997,3,270,90,8.8,3.0,1.00,90,1.00,0.00,,0.67,1.00,1.00,1.67,-0.67,-0.67,-1.89,0.87,1.17,-0.30,-0.31,-1.07,https://fbref.com/en/players/c8d1c3a5/Jorge-Eduardo-Sanchez,c8d1c3a5,Liga MX
190,Francisco Eduardo Venegas,MEX,"DF,FW",UANL,24,1998,4,105,26,3.4,1.2,0.83,62,0.00,2.50,14,9.17,1.00,0.83,1.67,-0.83,-0.86,-1.28,0.92,1.58,-0.67,-0.71,-1.17,https://fbref.com/en/players/4a305362/Francisco-Eduardo-Venegas,4a305362,Liga MX
191,Francisco Eduardo Venegas,MEX,"DF,MF",Mazatlán,24,1998,14,949,68,31.0,10.5,1.14,72,0.29,0.19,44,0.10,0.50,1.24,2.19,-0.95,-0.95,-0.14,0.97,2.06,-1.09,-1.08,-0.37,https://fbref.com/en/players/4a305362/Francisco-Eduardo-Venegas,4a305362,Liga MX
192,Alfonso Emilio Sánchez,MEX,"MF,FW",Mazatlán,28,1994,20,647,32,21.1,7.2,0.83,73,0.14,1.94,15,1.53,0.95,0.97,1.39,-0.42,-0.42,+0.55,0.94,1.51,-0.57,-0.57,+0.33,https://fbref.com/en/players/c7a1f2c9/Alfonso-Emilio-Sanchez,c7a1f2c9,Liga MX
193,José Enrique Angulo,ECU,FW,Querétaro,27,1995,10,361,36,11.8,4.0,0.75,68,0.25,1.75,22,0.25,0.70,1.00,2.00,-1.00,-1.00,-0.40,1.07,0.90,0.15,+0.15,+0.55,https://fbref.com/en/players/5e4e7cca/Jose-Enrique-Angulo,5e4e7cca,Liga MX
194,Luis Enrique Quiñones,COL,"FW,MF",UANL,31,1991,30,2098,70,68.6,23.3,1.03,78,0.30,0.26,38,0.00,1.70,1.33,0.64,0.69,+0.69,+0.97,1.42,0.88,0.54,+0.53,+0.35,https://fbref.com/en/players/39c52d54/Luis-Enrique-Quinones,39c52d54,Liga MX
195,Carlos Ernesto Cisneros,MEX,"FW,DF",Guadalajara,28,1993,32,1728,54,56.5,19.2,0.99,68,0.10,0.68,33,0.10,1.56,1.41,1.20,0.21,+0.21,-0.33,1.34,1.15,0.19,+0.19,+0.02,https://fbref.com/en/players/29635536/Carlos-Ernesto-Cisneros,29635536,Liga MX
196,Kevin Escamilla,MEX,MF,Querétaro,28,1994,30,2080,69,68.0,23.1,1.08,80,0.48,0.22,15,0.17,0.90,1.00,1.43,-0.43,-0.43,+0.67,0.94,1.37,-0.43,-0.43,-0.30,https://fbref.com/en/players/deee261c/Kevin-Escamilla,deee261c,Liga MX
197,Juan Escobar,PAR,DF,Cruz Azul,27,1995,27,2355,87,77.0,26.2,1.03,87,0.88,0.00,,0.00,1.23,1.26,1.79,-0.53,-0.54,-1.17,1.15,1.27,-0.12,-0.12,-0.22,https://fbref.com/en/players/d48a1284/Juan-Escobar,d48a1284,Liga MX
198,Alonso Escoboza,MEX,"DF,MF",Cruz Azul,29,1993,14,417,30,13.6,4.6,0.65,75,0.22,2.39,18,2.61,1.81,1.96,2.83,-0.87,-0.86,-0.69,1.28,1.83,-0.54,-0.55,-0.55,https://fbref.com/en/players/6087c5c7/Alonso-Escoboza,6087c5c7,Liga MX
199,Amaury Escoto,MEX,"FW,MF",Puebla,29,1992,8,141,18,4.6,1.6,0.00,,0.00,5.00,18,5.00,0.91,1.88,1.88,0.00,0.00,+0.12,1.31,2.00,-0.69,-0.68,-0.46,https://fbref.com/en/players/7db31ca9/Amaury-Escoto,7db31ca9,Liga MX
200,Michael Estrada,ECU,FW,Cruz Azul,26,1996,21,833,40,27.2,9.3,1.18,55,0.00,1.08,23,0.22,1.54,1.51,1.72,-0.22,-0.22,+0.07,1.10,1.44,-0.34,-0.35,-0.38,https://fbref.com/en/players/773f5f12/Michael-Estrada,773f5f12,Liga MX
201,José Eulogio,MEX,GK,Pachuca,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/0b67818d/Jose-Eulogio,0b67818d,Liga MX
202,Marco Fabián,MEX,"MF,FW",Mazatlán,33,1989,17,758,45,24.8,8.4,0.95,67,0.12,1.07,24,0.48,0.47,0.71,2.26,-1.55,-1.54,-0.92,0.73,1.89,-1.17,-1.17,-0.45,https://fbref.com/en/players/e665a2db/Marco-Fabian,e665a2db,Liga MX
203,Josemanuel Favila,MEX,MF,Atlético,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/74ad99b6/Josemanuel-Favila,74ad99b6,Liga MX
204,Carlos Felipe Rodríguez,MEX,GK,FC Juárez,33,1989,0,,,,,0,,0,0,,34,,,,,,,,,,,,https://fbref.com/en/players/ce239870/Carlos-Felipe-Rodriguez,ce239870,Liga MX
205,Luis Félix,MEX,DF,Tijuana,21,2000,5,205,41,6.7,2.3,0.87,68,0.43,1.30,23,4.35,2.00,1.30,1.74,-0.43,-0.44,+0.22,1.91,1.30,0.61,+0.61,+0.67,https://fbref.com/en/players/b3e8b604/Luis-Felix,b3e8b604,Liga MX
206,Omar Fernández Frasica,COL,"MF,FW",Puebla,29,1993,25,1597,64,52.2,17.7,1.07,77,0.17,0.34,23,0.00,1.21,1.41,1.64,-0.23,-0.23,-0.23,1.19,1.42,-0.23,-0.23,+0.03,https://fbref.com/en/players/548d8753/Omar-Fernandez-Frasica,548d8753,Liga MX
207,Gabriel Fernández,URU,FW,FC Juárez,28,1994,32,2530,79,82.7,28.1,1.07,83,0.75,0.07,20,0.00,0.97,1.00,1.32,-0.32,-0.32,-0.32,1.03,1.21,-0.18,-0.18,+0.46,https://fbref.com/en/players/36c5f77b/Gabriel-Fernandez,36c5f77b,Liga MX
208,Leonardo Fernández,URU,"MF,FW",Toluca,23,1998,30,1856,62,60.7,20.6,1.07,74,0.24,0.39,29,0.10,1.72,1.50,1.07,0.44,+0.44,-0.31,1.47,1.49,-0.01,-0.01,-0.36,https://fbref.com/en/players/a757be87/Leonardo-Fernandez,a757be87,Liga MX
209,Rafael Fernández,MEX,DF,Querétaro,21,2000,18,1406,78,45.9,15.6,1.03,87,0.64,0.13,8,0.38,1.06,0.83,1.35,-0.51,-0.51,+0.25,0.90,1.35,-0.46,-0.46,-0.22,https://fbref.com/en/players/49511283/Rafael-Fernandez,49511283,Liga MX
210,Luis Fernando Fuentes,MEX,DF,América,35,1986,26,1766,68,57.7,19.6,0.97,86,0.77,0.36,19,0.31,1.97,2.09,0.97,1.12,+1.12,+0.15,1.58,0.94,0.63,+0.63,-0.09,https://fbref.com/en/players/01099a98/Luis-Fernando-Fuentes,01099a98,Liga MX
211,Luis Fernando León,ECU,DF,Atlético,29,1993,14,1242,89,40.6,13.8,1.01,89,0.94,0.00,,0.07,1.14,0.94,1.45,-0.51,-0.51,-0.21,0.91,1.65,-0.74,-0.74,-0.38,https://fbref.com/en/players/69873a5f/Luis-Fernando-Leon,69873a5f,Liga MX
212,Iván Fernando Ochoa,MEX,MF,FC Juárez,25,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/7f3ae38c/Ivan-Fernando-Ochoa,7f3ae38c,Liga MX
213,Luis Fernando Quintana,MEX,DF,Necaxa,30,1992,1,71,71,2.3,0.8,1.25,71,0.00,0.00,,16.3,0.00,0.00,5.00,-5.00,-5.07,-4.74,1.00,2.50,-1.50,-1.52,-1.05,https://fbref.com/en/players/d49e5666/Luis-Fernando-Quintana,d49e5666,Liga MX
214,Luis Fernando Quintana,MEX,DF,Mazatlán,30,1992,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/d49e5666/Luis-Fernando-Quintana,d49e5666,Liga MX
215,Gustavo Ferrareis,BRA,"DF,MF",Puebla,26,1996,31,2381,77,77.8,26.5,1.09,79,0.45,0.08,39,0.00,1.13,1.40,1.66,-0.26,-0.26,-0.66,1.20,1.48,-0.28,-0.28,-0.14,https://fbref.com/en/players/5188561c/Gustavo-Ferrareis,5188561c,Liga MX
216,Álvaro Fidalgo,ESP,MF,América,25,1997,34,2659,78,86.9,29.5,1.02,85,0.58,0.14,25,0.00,2.00,2.31,1.05,1.25,+1.25,+1.48,1.58,0.93,0.66,+0.66,-0.12,https://fbref.com/en/players/c705cdc4/Alvaro-Fidalgo,c705cdc4,Liga MX
217,Carlos Fierro,MEX,"FW,MF",FC Juárez,28,1994,7,327,47,10.7,3.6,1.39,58,0.00,0.56,18,1.39,0.50,0.28,1.39,-1.11,-1.10,-0.94,0.44,1.56,-1.08,-1.09,-0.93,https://fbref.com/en/players/bbd2b6b7/Carlos-Fierro,bbd2b6b7,Liga MX
218,Sebastián Fierro,MEX,MF,UANL,20,2001,1,90,90,2.9,1.0,1.00,90,1.00,0.00,,12.0,0.33,0.00,3.00,-3.00,-3.00,-3.48,0.50,0.80,-0.30,-0.27,-0.72,https://fbref.com/en/players/70565276/Sebastian-Fierro,70565276,Liga MX
219,Abraham Flores,MEX,DF,Tijuana,20,2002,3,139,46,4.5,1.5,1.33,62,0.67,0.67,16,4.00,0.33,2.00,2.67,-0.67,-0.65,0.00,0.93,1.27,-0.27,-0.28,-0.27,https://fbref.com/en/players/32a7f855/Abraham-Flores,32a7f855,Liga MX
220,Edison Flores,PER,MF,Atlas,28,1994,22,821,37,26.8,9.1,0.77,66,0.33,1.65,24,0.22,0.86,0.99,1.43,-0.44,-0.44,-0.36,1.73,1.14,0.58,+0.58,+0.79,https://fbref.com/en/players/ef2c82f8/Edison-Flores,ef2c82f8,Liga MX
221,Leonardo Flores,MEX,FW,UANL,19,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,,https://fbref.com/en/players/93e7fa05/Leonardo-Flores,93e7fa05,Liga MX
222,Luis Flores,MEX,FW,Atlas,21,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/0c0d7d8f/Luis-Flores,0c0d7d8f,Liga MX
223,Fabricio Formiliano,URU,DF,Necaxa,29,1993,14,1067,76,34.9,11.9,1.01,85,0.84,0.17,23,0.34,1.00,0.92,1.60,-0.67,-0.67,-0.36,0.88,1.31,-0.42,-0.42,+0.10,https://fbref.com/en/players/aa385931/Fabricio-Formiliano,aa385931,Liga MX
224,Alexis Francisco Peña,MEX,DF,Necaxa,26,1996,34,3015,89,98.5,33.5,1.01,89,0.99,0.00,,0.00,0.94,1.04,1.46,-0.42,-0.42,+1.58,0.95,1.44,-0.50,-0.50,-0.49,https://fbref.com/en/players/ee246a94/Alexis-Francisco-Pena,ee246a94,Liga MX
225,Nicolás Freire,ARG,DF,UNAM,28,1994,32,2862,89,93.5,31.8,1.01,89,0.94,0.00,,0.00,0.88,1.32,1.92,-0.60,-0.60,-1.05,1.41,1.44,-0.03,-0.03,-0.06,https://fbref.com/en/players/653222cd/Nicolas-Freire,653222cd,Liga MX
226,Abraham Freyfeld,MEX,DF,UNAM,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/d9aeb9ef/Abraham-Freyfeld,d9aeb9ef,Liga MX
227,Adonis Frías,ARG,DF,León,24,1998,13,1041,80,34.0,11.6,0.95,89,0.86,0.17,29,0.00,1.64,1.38,0.60,0.78,+0.78,+0.91,1.46,1.01,0.45,+0.45,+0.57,https://fbref.com/en/players/1b2f1090/Adonis-Frias,1b2f1090,Liga MX
228,Raymundo Fulgencio,MEX,"FW,MF",UANL,22,2000,23,1143,50,37.4,12.7,1.02,72,0.16,0.79,20,0.55,1.63,1.34,0.94,0.39,+0.39,+0.02,1.20,0.76,0.45,+0.45,+0.04,https://fbref.com/en/players/27b6a658/Raymundo-Fulgencio,27b6a658,Liga MX
229,Ramiro Funes Mori,ARG,DF,Cruz Azul,31,1991,24,2013,84,65.8,22.4,1.07,84,0.85,0.00,,0.04,1.32,1.29,1.38,-0.09,-0.09,+0.51,1.19,1.15,0.04,+0.03,+0.30,https://fbref.com/en/players/89cbc961/Ramiro-Funes-Mori,89cbc961,Liga MX
230,Rogelio Funes Mori,MEX,FW,Monterrey,31,1991,23,1782,77,58.2,19.8,1.11,80,0.45,0.05,23,0.10,1.94,2.27,0.86,1.41,+1.41,+0.78,1.72,0.95,0.77,+0.77,+0.13,https://fbref.com/en/players/bf9a2406/Rogelio-Funes-Mori,bf9a2406,Liga MX
231,Julio Furch,ARG,FW,Atlas,33,1989,27,1876,69,61.3,20.8,1.20,72,0.14,0.10,35,0.10,1.03,1.35,1.25,0.10,+0.10,+0.70,1.14,1.35,-0.21,-0.21,-0.55,https://fbref.com/en/players/84d35e44/Julio-Furch,84d35e44,Liga MX
232,Alam Galindo,MEX,FW,Tijuana,21,2001,1,8,8,0.3,0.1,0.00,,0.00,10.0,8,30.0,1.00,0.00,0.00,0.00,0.00,+0.65,0.00,1.00,-1.00,-1.02,-1.00,https://fbref.com/en/players/75a15d99/Alam-Galindo,75a15d99,Liga MX
233,José Galindo,MEX,DF,UNAM,24,1998,14,970,69,31.7,10.8,1.20,74,0.74,0.09,4,0.83,1.07,1.48,2.04,-0.56,-0.56,-0.04,1.44,1.70,-0.26,-0.26,-0.33,https://fbref.com/en/players/c06004ce/Jose-Galindo,c06004ce,Liga MX
234,Jesús Gallardo,MEX,DF,Monterrey,27,1994,33,2231,68,72.9,24.8,0.97,85,0.77,0.36,22,0.04,1.98,1.94,0.81,1.13,+1.13,+0.15,1.69,0.95,0.74,+0.74,+0.08,https://fbref.com/en/players/d0846b6c/Jesus-Gallardo,d0846b6c,Liga MX
235,Diego Gallegos,MEX,DF,UNAM,23,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/ad77889f/Diego-Gallegos,ad77889f,Liga MX
236,Isaias Galván,MEX,MF,UANL,17,2005,1,15,15,0.5,0.2,0.00,,0.00,5.00,15,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,1.50,0.50,1.00,+1.48,+1.06,https://fbref.com/en/players/bf9e5df6/Isaias-Galvan,bf9e5df6,Liga MX
237,Juan Gamboa,MEX,"MF,DF",Toluca,21,2001,2,16,8,0.5,0.2,0.00,,0.00,10.0,8,65.0,1.50,5.00,0.00,5.00,+5.63,+5.09,6.50,0.00,6.50,+7.34,+7.25,https://fbref.com/en/players/034b513a/Juan-Gamboa,034b513a,Liga MX
238,Amaury García,MEX,MF,UNAM,20,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/6524b411/Amaury-Garcia,6524b411,Liga MX
239,Brian García,MEX,DF,Toluca,24,1997,16,1333,83,43.6,14.8,0.95,86,0.68,0.14,64,0.00,1.78,2.09,1.22,0.88,+0.88,+0.57,1.64,1.29,0.34,+0.34,+0.39,https://fbref.com/en/players/dfe2cfc8/Brian-Garcia,dfe2cfc8,Liga MX
240,Brian García,MEX,DF,Necaxa,24,1997,17,1526,90,49.9,17.0,1.00,90,0.88,0.00,,0.00,1.06,1.12,1.41,-0.29,-0.29,+0.29,1.02,1.22,-0.20,-0.20,+0.58,https://fbref.com/en/players/dfe2cfc8/Brian-Garcia,dfe2cfc8,Liga MX
241,Carlos García,MEX,FW,Cruz Azul,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/bf4e8404/Carlos-Garcia,bf4e8404,Liga MX
242,Denzell García,MEX,MF,FC Juárez,18,2003,18,943,52,30.8,10.5,0.95,72,0.19,0.76,28,0.48,1.00,1.52,1.24,0.29,+0.29,+0.80,1.08,1.50,-0.42,-0.42,-0.23,https://fbref.com/en/players/86fc5e05/Denzell-Garcia,86fc5e05,Liga MX
243,Emiliano García,MEX,MF,Puebla,18,2003,2,14,7,0.5,0.2,0.00,,0.00,10.0,7,25.0,1.00,0.00,0.00,0.00,0.00,+0.12,1.00,1.50,-0.50,-0.49,-0.25,https://fbref.com/en/players/d35757d7/Emiliano-Garcia,d35757d7,Liga MX
244,Francisco García,MEX,FW,América,18,2003,1,13,13,0.4,0.1,0.00,,0.00,10.0,13,0.00,3.00,10.0,0.00,10.0,+6.92,+5.89,1.00,0.00,1.00,+0.86,+0.19,https://fbref.com/en/players/1543b95a/Francisco-Garcia,1543b95a,Liga MX
245,Gilberto García,MEX,MF,Guadalajara,21,2000,1,14,14,0.5,0.2,0.00,,0.00,5.00,14,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,2.00,0.00,2.00,+2.75,+2.58,https://fbref.com/en/players/75f4c738/Gilberto-Garcia,75f4c738,Liga MX
246,Joel García,MEX,GK,UNAM,24,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/d279881f/Joel-Garcia,d279881f,Liga MX
247,Jorge García,MEX,MF,Cruz Azul,20,2002,1,19,19,0.6,0.2,0.00,,0.00,5.00,19,50.0,1.00,0.00,10.0,-10.00,-9.47,-9.27,1.50,5.50,-3.50,-3.48,-3.43,https://fbref.com/en/players/89b04262/Jorge-Garcia,89b04262,Liga MX
248,José García,MEX,DF,FC Juárez,26,1996,0,,,,,0,,0,0,,10,,,,,,,,,,,,https://fbref.com/en/players/0a9a98f7/Jose-Garcia,0a9a98f7,Liga MX
249,José García,MEX,DF,Atlético,26,1996,12,990,83,32.4,11.0,0.91,90,0.91,0.18,45,0.36,1.33,1.00,1.18,-0.18,-0.18,+0.30,1.11,1.58,-0.47,-0.47,+0.06,https://fbref.com/en/players/0a9a98f7/Jose-Garcia,0a9a98f7,Liga MX
250,Alberto García Jr.,MEX,"FW,MF",Querétaro,28,1993,2,28,14,0.9,0.3,0.00,,0.00,6.67,14,26.7,2.00,3.33,0.00,3.33,+3.21,+3.90,4.33,2.67,1.33,+1.38,+1.73,https://fbref.com/en/players/a982b2e9/Alberto-Garcia-Jr,a982b2e9,Liga MX
251,Luis García,MEX,"MF,DF",Puebla,29,1993,19,744,39,24.3,8.3,0.96,76,0.36,1.33,13,1.20,1.45,1.81,1.69,0.12,+0.12,+0.32,1.18,1.72,-0.54,-0.54,-0.39,https://fbref.com/en/players/1849f698/Luis-Garcia,1849f698,Liga MX
252,Marco García,MEX,MF,UNAM,22,2000,17,416,24,13.6,4.6,0.65,53,0.00,3.04,18,3.48,0.76,1.30,3.04,-1.74,-1.73,-1.39,1.91,1.74,0.20,+0.18,+0.25,https://fbref.com/en/players/2fcbe28b/Marco-Garcia,2fcbe28b,Liga MX
253,Matías García,ARG,"MF,DF",FC Juárez,30,1991,14,816,58,26.7,9.1,1.10,78,0.22,0.44,9,0.11,1.00,0.66,0.99,-0.33,-0.33,-0.09,0.76,1.03,-0.27,-0.27,-0.03,https://fbref.com/en/players/91e7fc9a/Matias-Garcia,91e7fc9a,Liga MX
254,Oscar Garcia,MEX,GK,León,19,2003,0,,,,,0,,0,0,,13,,,,,,,,,,,,https://fbref.com/en/players/98a98e75/Oscar-Garcia,98a98e75,Liga MX
255,Uziel García,MEX,DF,Atlético,21,2001,18,1082,60,35.4,12.0,0.92,84,0.67,0.58,22,1.25,0.89,0.92,1.58,-0.67,-0.67,-0.44,0.95,1.44,-0.48,-0.49,+0.04,https://fbref.com/en/players/7293cfc3/Uziel-Garcia,7293cfc3,Liga MX
256,Bryan Garnica,MEX,"MF,FW",Necaxa,26,1996,33,2107,64,68.9,23.4,1.07,74,0.13,0.34,33,0.00,0.88,1.07,1.50,-0.43,-0.43,+0.05,0.91,1.47,-0.56,-0.56,-0.24,https://fbref.com/en/players/e2190ad8/Bryan-Garnica,e2190ad8,Liga MX
257,Jesús Garza,MEX,DF,UANL,22,2000,22,1226,56,40.1,13.6,1.10,74,0.51,0.51,16,0.51,1.73,1.25,1.03,0.22,+0.22,-0.27,1.34,0.93,0.40,+0.41,-0.03,https://fbref.com/en/players/90271b6f/Jesus-Garza,90271b6f,Liga MX
258,André-Pierre Gignac,FRA,FW,UANL,36,1985,30,2612,87,85.4,29.0,1.00,89,0.86,0.03,45,0.00,1.73,1.38,0.86,0.52,+0.52,+0.92,1.43,0.97,0.46,+0.45,+0.20,https://fbref.com/en/players/585e1b85/Andre-Pierre-Gignac,585e1b85,Liga MX
259,Milton Giménez,ARG,FW,Necaxa,25,1996,22,1496,68,48.9,16.6,1.08,78,0.36,0.24,23,0.00,1.00,1.08,1.45,-0.36,-0.36,+0.16,1.03,1.23,-0.20,-0.21,+0.55,https://fbref.com/en/players/526f7e39/Milton-Gimenez,526f7e39,Liga MX
260,Santiago Giménez,MEX,FW,Cruz Azul,21,2001,5,408,82,13.3,4.5,1.11,82,0.89,0.00,,0.00,1.00,1.78,2.00,-0.22,-0.22,+0.05,1.38,1.56,-0.18,-0.18,-0.13,https://fbref.com/en/players/37337aea/Santiago-Gimenez,37337aea,Liga MX
261,Rodrigo Godínez,MEX,DF,Tijuana,29,1992,14,1133,81,37.0,12.6,1.03,83,0.79,0.08,56,0.24,0.79,0.87,1.67,-0.79,-0.79,-0.23,1.14,1.21,-0.07,-0.07,-0.08,https://fbref.com/en/players/e5cc2715/Rodrigo-Godinez,e5cc2715,Liga MX
262,Alejandro Gómez,MEX,DF,Atlas,20,2002,6,364,61,11.9,4.0,1.00,78,0.50,0.50,26,4.50,1.17,2.25,2.25,0.00,0.00,+0.20,1.45,1.15,0.30,+0.29,+0.32,https://fbref.com/en/players/5b04fbf2/Alejandro-Gomez,5b04fbf2,Liga MX
263,Diego Gómez,MEX,"MF,DF",Necaxa,18,2003,14,356,25,11.6,4.0,0.75,55,0.00,2.75,17,1.75,0.87,1.25,1.00,0.25,+0.25,+0.79,0.85,2.02,-1.18,-1.18,-0.79,https://fbref.com/en/players/fa054cd3/Diego-Gomez,fa054cd3,Liga MX
264,Enrique Gomez,MEX,MF,Toluca,18,2004,1,1,1,0.0,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,-0.56,0.0,0.1,-0.1,-5.28,-5.41,https://fbref.com/en/players/59ffa68e/Enrique-Gomez,59ffa68e,Liga MX
265,Jorge Gómez,MEX,DF,América,21,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,https://fbref.com/en/players/c910b6f3/Jorge-Gomez,c910b6f3,Liga MX
266,Jaime Gómez Valencia,MEX,"MF,DF",FC Juárez,29,1993,20,796,40,26.0,8.8,1.25,64,0.11,1.02,10,1.25,0.95,0.57,1.36,-0.80,-0.79,-0.71,0.91,1.34,-0.42,-0.42,-0.22,https://fbref.com/en/players/b083864c/Jaime-Gomez-Valencia,b083864c,Liga MX
267,Alfonso González,MEX,"MF,FW",Monterrey,27,1994,34,2279,67,74.5,25.3,1.11,75,0.08,0.24,31,0.00,2.03,2.06,0.79,1.26,+1.26,+0.69,1.71,0.89,0.82,+0.82,+0.40,https://fbref.com/en/players/90be7877/Alfonso-Gonzalez,90be7877,Liga MX
268,Bryan González,MEX,"DF,MF",Pachuca,19,2003,8,176,22,5.8,2.0,0.00,,0.00,4.00,22,4.50,2.11,0.00,1.00,-1.00,-1.02,-1.74,1.25,1.10,0.20,+0.18,-0.30,https://fbref.com/en/players/6bfe53bb/Bryan-Gonzalez,6bfe53bb,Liga MX
269,Pablo González Díaz,MEX,MF,Puebla,30,1992,11,644,59,21.0,7.2,0.97,83,0.69,0.56,15,1.53,1.25,1.39,1.67,-0.28,-0.28,-0.20,1.29,1.60,-0.31,-0.31,-0.09,https://fbref.com/en/players/1ab588a6/Pablo-Gonzalez-Diaz,1ab588a6,Liga MX
270,Hugo González Durán,MEX,GK,Necaxa,31,1990,16,1440,90,47.1,16.0,1.00,90,1.00,0.00,,0.94,0.88,1.00,1.31,-0.31,-0.31,+0.24,0.89,1.49,-0.61,-0.60,-0.22,https://fbref.com/en/players/24c6fb79/Hugo-Gonzalez-Duran,24c6fb79,Liga MX
271,Carlos González Espínola,PAR,FW,Toluca,29,1993,31,2159,70,70.6,24.0,1.08,78,0.42,0.21,28,0.04,1.83,1.79,1.17,0.63,+0.63,+0.23,1.54,1.37,0.18,+0.17,+0.16,https://fbref.com/en/players/5c059b5d/Carlos-Gonzalez-Espinola,5c059b5d,Liga MX
272,Fernando González,MEX,MF,UANL,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/93128ed6/Fernando-Gonzalez,93128ed6,Liga MX
273,Fernando González,MEX,MF,UANL,21,2001,1,13,13,0.4,0.1,0.00,,0.00,10.0,13,50.0,3.00,10.0,0.00,10.0,+6.92,+6.57,1.00,1.00,0.00,-0.07,-0.50,https://fbref.com/en/players/3a23190a/Fernando-Gonzalez,3a23190a,Liga MX
274,Jair González,MEX,"MF,DF",Santos,20,2002,26,1359,52,44.4,15.1,1.13,65,0.07,0.60,29,0.13,1.35,1.85,1.32,0.53,+0.53,+0.79,1.56,1.23,0.34,+0.34,+0.40,https://fbref.com/en/players/7c2d1ba0/Jair-Gonzalez,7c2d1ba0,Liga MX
275,José González,MEX,"FW,MF",Guadalajara,23,1998,13,493,38,16.1,5.5,0.91,70,0.00,1.45,18,0.36,1.62,0.91,0.73,0.18,+0.18,-0.20,1.53,1.15,0.38,+0.39,+0.24,https://fbref.com/en/players/e7d21d61/Jose-Gonzalez,e7d21d61,Liga MX
276,José González,MEX,FW,UNAM,17,2004,2,90,45,2.9,1.0,2.00,45,0.00,0.00,,1.00,1.50,0.00,2.00,-2.00,-2.00,-1.52,1.00,1.50,-0.50,-0.50,-0.48,https://fbref.com/en/players/9feaac78/Jose-Gonzalez,9feaac78,Liga MX
277,Lucas González,ARG,MF,Santos,22,2000,11,426,39,13.9,4.7,1.06,55,0.00,1.28,25,0.00,1.00,1.49,2.13,-0.64,-0.63,-0.84,1.70,1.26,0.45,+0.44,+0.38,https://fbref.com/en/players/528b1be4/Lucas-Gonzalez,528b1be4,Liga MX
