Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-04-18,19:00,Sudamericana,Group stage,Tue,Home,W,3,0,bo Blooming,,,65,,Pablo Pérez,4-3-1-2,Jhon Hinestroza,Match Report,
2023-04-22,20:30,Primera Div,Matchweek 13,Sat,Away,L,0,1,Club Atlético Belgrano,0.5,1.1,59,,Lucas Hoyos,3-4-3,Fernando Rapallini,Match Report,
2023-04-28,19:00,Primera Div,Matchweek 14,Fri,Home,D,0,0,Argentinos Jun,0.7,0.9,49,,Lucas Hoyos,4-3-3,Luis Lobo Medina,Match Report,
2023-05-02,21:30,Sudamericana,Group stage,Tue,Home,W,1,0,br Santos,,,61,10327.0,Lucas Hoyos,4-3-3,Alexis Herrera,Match Report,
2023-05-07,21:00,Primera Div,Matchweek 15,Sun,Away,D,2,2,Tigre,1.1,1.2,67,,Lucas Hoyos,4-3-3,Sebastían Zunino,Match Report,
2023-05-13,20:30,Primera Div,Matchweek 16,Sat,Home,W,2,0,Arsenal,2.3,0.2,66,,Lucas Hoyos,4-3-3,Pablo Echavarría,Match Report,
2023-05-20,21:30,Primera Div,Matchweek 17,Sat,Away,L,0,1,Lanús,0.4,1.5,61,,Lucas Hoyos,3-5-2,Pablo Dóvalo,Match Report,
2023-05-24,22:00,Sudamericana,Group stage,Wed,Away,W,3,2,bo Blooming,,,64,2475.0,Lucas Hoyos,4-3-3,Carlos Betancourt,Match Report,
2023-05-28,21:30,Primera Div,Matchweek 18,Sun,Home,W,2,0,Godoy Cruz,2.3,1.3,45,,Lucas Hoyos,4-1-3-2,Silvio Trucco,Match Report,
2023-06-01,20:00,Primera Div,Matchweek 19,Thu,Away,D,0,0,Sarmiento,0.4,0.2,62,,Lucas Hoyos,3-4-3,Sebastián Martinez,Match Report,
2023-06-06,21:30,Sudamericana,Group stage,Tue,Away,W,2,1,br Santos,,,50,6204.0,Lucas Hoyos,4-3-3,Jesús Valenzuela,Match Report,
2023-06-12,14:00,Primera Div,Matchweek 20,Mon,Home,D,1,1,CA Unión,1.0,0.5,63,,Lucas Hoyos,4-3-3,Pablo Echavarría,Match Report,
2023-06-23,19:00,Primera Div,Matchweek 21,Fri,Away,D,1,1,CA Huracán,0.8,2.3,49,,Lucas Hoyos,4-3-3,Luis Lobo Medina,Match Report,
2023-06-29,19:00,Sudamericana,Group stage,Thu,Home,D,1,1,cl Audax Italiano,,,63,,Leonel Vangioni,4-4-1-1,John J. Ospina,Match Report,
2023-07-03,20:00,Primera Div,Matchweek 22,Mon,Home,D,2,2,Gimnasia ELP,1.1,0.9,65,,Lucas Hoyos,4-3-3,Darío Herrera,Match Report,
2023-07-07,21:30,Primera Div,Matchweek 23,Fri,Away,L,0,2,CC Córdoba,0.8,0.4,65,,Lucas Hoyos,3-5-2,Silvio Trucco,Match Report,
2023-07-11,20:00,Primera Div,Matchweek 24,Tue,Away,W,2,0,Independiente,0.5,0.8,47,,Pablo Pérez,4-3-3,Ariel Penel,Match Report,
2023-07-17,20:30,Primera Div,Matchweek 25,Mon,Home,D,0,0,Tucumán,1.1,0.6,69,,Pablo Pérez,4-3-3,Leandro Rey Hilfer,Match Report,
2023-07-24,20:45,Primera Div,Matchweek 26,Mon,Away,L,1,2,Boca Juniors,0.2,0.8,56,,Lucas Hoyos,4-3-3,Fernando Echenique,Match Report,
2023-07-28,19:00,Primera Div,Matchweek 27,Fri,Home,D,1,1,Talleres,2.1,0.4,58,,Leonel Vangioni,5-3-2,Hernán Mastrángelo,Match Report,
2023-08-01,21:30,Sudamericana,Round of 16,Tue,Away,L,1,2,br Corinthians,,,44,,Lucas Hoyos,5-4-1,Gustavo Tejera,Match Report,Leg 1 of 2
2023-08-08,21:30,Sudamericana,Round of 16,Tue,Home,D,0,0,br Corinthians,,,59,,Lucas Hoyos,5-3-2,Andrés Rojas,Match Report,Leg 2 of 2; Corinthians won
2023-08-21,20:30,Copa de la Liga Profesional,Group stage,Mon,Home,W,2,0,CC Córdoba,0.7,0.3,44,,Lucas Hoyos,3-4-3,Pablo Echavarría,Match Report,
2023-08-26,19:00,Copa de la Liga Profesional,Group stage,Sat,Home,W,1,0,Lanús,1.2,0.8,45,,Lucas Hoyos,4-3-3,Andrés Merlos,Match Report,
2023-09-02,19:00,Copa de la Liga Profesional,Group stage,Sat,Away,D,1,1,Club Atlético Belgrano,1.0,0.7,53,,Lucas Hoyos,4-2-3-1,Fernando Echenique,Match Report,
2023-09-16,15:00,Copa de la Liga Profesional,Group stage,Sat,Home,D,1,1,CA Unión,0.9,0.1,68,,Lucas Hoyos,4-2-3-1,Ariel Penel,Match Report,
2023-09-20,21:00,Copa de la Liga Profesional,Group stage,Wed,Away,L,1,2,Racing Club,0.6,1.3,42,,Lucas Hoyos,4-2-3-1,Nicolás Lamolina,Match Report,
2023-09-24,17:45,Copa de la Liga Profesional,Group stage,Sun,Home,L,0,1,Estudiantes,0.6,0.4,53,,Leonel Vangioni,3-1-4-2,Facundo Tello,Match Report,
2023-09-30,16:30,Copa de la Liga Profesional,Group stage,Sat,Away,L,0,1,Rosario Cent,0.7,0.6,60,,Leonel Vangioni,3-1-4-2,Yael Falcón,Match Report,
2023-10-07,16:30,Copa de la Liga Profesional,Group stage,Sat,Away,W,3,0,San Lorenzo,0.8,0.9,48,,Lucas Hoyos,4-3-3,Nicolás Lamolina,Match Report,
2023-10-20,16:45,Copa de la Liga Profesional,Group stage,Fri,Away,W,2,0,Tigre,1.5,0.6,56,,Lucas Hoyos,3-1-4-2,Fernando Espinoza,Match Report,
2023-10-26,21:00,Copa de la Liga Profesional,Group stage,Thu,Home,L,0,2,Godoy Cruz,0.7,1.5,58,,Lucas Hoyos,4-1-4-1,Pablo Dóvalo,Match Report,
2023-10-30,21:15,Copa de la Liga Profesional,Group stage,Mon,Away,D,0,0,Platense,0.8,0.6,66,,Lucas Hoyos,4-1-4-1,Sebastián Martinez,Match Report,
2023-11-05,21:00,Copa de la Liga Profesional,Group stage,Sun,Home,L,0,1,Sarmiento,0.5,0.4,65,,Lucas Hoyos,4-1-4-1,Hernán Mastrángelo,Match Report,
2023-11-12,16:45,Copa de la Liga Profesional,Group stage,Sun,Away,L,0,1,Boca Juniors,0.5,1.6,42,,Leonel Vangioni,3-4-3,Fernando Echenique,Match Report,
2023-11-27,21:30,Copa de la Liga Profesional,Group stage,Mon,Home,W,3,0,Defensa y Just,1.8,0.8,54,,Leonel Vangioni,4-2-3-1,Leandro Rey Hilfer,Match Report,
