Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Player Link_,Player ID_,Competition
83,Pablo Barrera,MEX,"MF,FW",Querétaro,35,1987,31.9,50.7,0.34,6.93,21.8,23.1,1.10,50.6,3.13,1.19,38.0,1.63,52.0,28.9,211.1,104.6,2.79,2.70,0.47,1.91,1.10,31.7,6.33,https://fbref.com/en/players/ff70b131/Pablo-Barrera,ff70b131,Liga MX
84,Abraham Bass,MEX,MF,Atlas,20,2001,0.8,42.5,2.50,13.8,23.8,5.00,1.25,42.5,0.00,0.00,,0.00,,22.5,73.8,28.8,0.00,0.00,0.00,1.25,0.00,22.5,0.00,https://fbref.com/en/players/ea80aff9/Abraham-Bass,ea80aff9,Liga MX
85,Damián Batallini,ARG,"MF,FW",Necaxa,26,1996,8.3,43.3,0.36,4.34,20.6,19.2,1.93,43.3,2.29,0.96,42.1,1.08,47.4,27.0,170.8,79.5,2.53,1.33,0.36,2.89,2.05,28.8,5.90,https://fbref.com/en/players/be1395da/Damian-Batallini,be1395da,Liga MX
86,Facundo Batista,URU,FW,Necaxa,23,1999,19.7,27.6,0.71,2.28,11.7,13.9,4.42,27.5,1.47,0.46,31.0,0.81,55.2,14.8,69.8,28.8,1.02,0.81,0.46,2.94,1.07,19.3,5.08,https://fbref.com/en/players/02cf308a/Facundo-Batista,02cf308a,Liga MX
87,Eduard Bello,VEN,"FW,MF",Mazatlán,26,1995,13.5,40.9,1.04,6.00,18.6,16.4,1.70,40.9,1.19,0.30,25.0,0.81,68.8,21.0,107.9,47.3,1.63,1.41,0.15,1.26,1.26,25.5,6.67,https://fbref.com/en/players/2b40500f/Eduard-Bello,2b40500f,Liga MX
88,Paul Bellón,MEX,DF,León,25,1997,20.2,53.7,5.54,29.2,22.5,2.28,0.99,53.7,0.25,0.15,60.0,0.05,20.0,27.4,121.2,64.9,0.89,0.25,0.00,0.59,0.00,33.9,0.30,https://fbref.com/en/players/c4a9b5e6/Paul-Bellon,c4a9b5e6,Liga MX
89,Fernando Beltrán,MEX,MF,Guadalajara,24,1998,27.1,59.7,0.89,7.53,35.9,17.3,1.22,59.7,3.03,1.62,53.7,1.07,35.4,39.4,246.2,121.5,2.77,2.58,0.48,1.96,1.22,44.1,3.73,https://fbref.com/en/players/90070ab6/Fernando-Beltran,90070ab6,Liga MX
90,Nicolás Benedetti,COL,"MF,FW",Mazatlán,25,1997,23.4,49.1,0.30,3.72,22.1,25.0,2.82,49.1,6.11,2.56,42.0,2.91,47.6,32.7,243.0,121.8,4.23,3.42,0.94,2.82,1.41,34.5,7.14,https://fbref.com/en/players/6cdb3f42/Nicolas-Benedetti,6cdb3f42,Liga MX
91,Pablo Bennevendo Peña,MEX,DF,UNAM,22,2000,23.0,52.9,3.57,17.7,29.0,6.74,0.22,52.9,1.39,0.61,43.8,0.78,56.3,20.7,97.4,53.1,1.17,0.65,0.04,1.00,0.30,24.3,1.96,https://fbref.com/en/players/2c45321f/Pablo-Bennevendo-Pena,2c45321f,Liga MX
92,Germán Berterame,ARG,"FW,MF",Monterrey,23,1998,26.0,37.8,0.88,3.00,17.8,17.8,4.12,37.7,2.15,1.12,51.8,0.77,35.7,21.6,118.9,54.5,1.77,1.85,0.46,2.38,1.12,26.7,6.42,https://fbref.com/en/players/fa61a2db/German-Berterame,fa61a2db,Liga MX
93,Unai Bilbao,ESP,DF,Atlético,28,1994,14.4,50.4,10.7,30.1,19.1,1.46,0.97,50.4,0.00,0.00,,0.00,,24.2,106.3,52.5,0.14,0.00,0.00,0.00,0.00,26.8,0.00,https://fbref.com/en/players/aa98e19a/Unai-Bilbao,aa98e19a,Liga MX
94,Léo Bonatini,BRA,FW,Atlético,28,1994,10.1,34.1,0.99,2.77,17.6,13.8,3.66,34.0,3.66,1.39,37.8,1.88,51.4,21.9,102.6,36.7,1.29,0.69,0.99,3.47,1.68,25.9,5.35,https://fbref.com/en/players/da23d58d/Leo-Bonatini,da23d58d,Liga MX
95,Antonio Briseño,MEX,DF,Guadalajara,28,1994,4.1,65.4,9.02,32.7,29.8,2.93,1.95,65.4,0.00,0.00,,0.00,,29.3,133.4,73.4,0.49,0.00,0.00,1.22,0.24,36.6,0.49,https://fbref.com/en/players/cb52d28d/Antonio-Briseno,cb52d28d,Liga MX
96,Isaác Brizuela,MEX,"FW,MF",Guadalajara,31,1990,9.0,48.6,0.56,5.00,23.4,21.1,3.11,48.6,3.78,2.22,58.8,1.11,29.4,32.6,220.2,115.8,3.67,2.56,1.44,1.78,1.11,37.0,7.78,https://fbref.com/en/players/8ff0aa1a/Isaac-Brizuela,8ff0aa1a,Liga MX
97,Juan Brunetta,ARG,"MF,FW",Santos,25,1997,28.1,63.8,0.21,6.55,34.8,24.8,3.42,63.8,5.48,2.88,52.6,2.06,37.7,38.7,271.5,134.1,4.13,3.17,1.07,2.78,1.89,44.4,5.55,https://fbref.com/en/players/d60099bc/Juan-Brunetta,d60099bc,Liga MX
98,Gustavo Cabral,ARG,DF,Pachuca,36,1985,29.8,56.6,4.70,24.5,30.8,1.74,1.04,56.5,0.47,0.30,64.3,0.13,28.6,28.8,131.1,66.8,0.27,0.20,0.03,0.40,0.10,31.5,0.07,https://fbref.com/en/players/92b4a127/Gustavo-Cabral,92b4a127,Liga MX
99,David Cabrera Pujol,MEX,MF,Querétaro,32,1989,0.3,86.7,0.00,6.67,73.3,6.67,0.00,86.7,3.33,0.00,0.0,3.33,100.0,56.7,280.0,176.7,0.00,0.00,0.00,0.00,0.00,56.7,0.00,https://fbref.com/en/players/23f60edd/David-Cabrera-Pujol,23f60edd,Liga MX
100,Sebastián Cáceres,URU,DF,América,22,1999,23.1,54.6,5.63,31.6,21.7,1.47,0.61,54.6,0.35,0.26,75.0,0.00,0.0,29.0,160.1,80.3,0.48,0.17,0.04,0.82,0.13,33.0,0.09,https://fbref.com/en/players/7091c68e/Sebastian-Caceres,7091c68e,Liga MX
101,Jordy Caicedo,ECU,"FW,MF",UANL,24,1997,5.8,25.5,0.69,1.38,11.9,12.6,3.28,25.5,1.38,0.86,62.5,0.34,25.0,17.9,110.0,45.0,1.72,0.86,1.03,1.21,2.76,22.8,5.69,https://fbref.com/en/players/7fcb27d8/Jordy-Caicedo,7fcb27d8,Liga MX
102,José Caicedo,COL,"MF,DF",UNAM,20,2002,11.3,56.7,3.01,13.8,38.2,5.13,0.71,56.7,1.24,1.06,85.7,0.18,14.3,29.8,158.8,86.0,1.06,0.88,0.00,1.24,0.53,33.2,0.09,https://fbref.com/en/players/4b583a34/Jose-Caicedo,4b583a34,Liga MX
103,Cristian Calderón,MEX,"DF,FW",Guadalajara,25,1997,21.2,55.5,3.07,14.5,25.7,15.5,2.17,55.5,1.37,0.57,41.4,0.47,34.5,24.7,121.4,53.6,1.08,0.61,0.24,1.42,0.75,27.4,3.73,https://fbref.com/en/players/8cefbfc1/Cristian-Calderon,8cefbfc1,Liga MX
104,Luis Calzadilla,MEX,MF,Pachuca,22,2000,0.3,60.0,0.00,3.33,23.3,33.3,13.3,60.0,3.33,0.00,0.0,0.00,0.0,40.0,306.7,80.0,3.33,3.33,3.33,6.67,3.33,46.7,3.33,https://fbref.com/en/players/371fbf4a/Luis-Calzadilla,371fbf4a,Liga MX
105,Raúl Camacho,MEX,"FW,MF",Mazatlán,20,2002,0.7,45.7,1.43,1.43,20.0,24.3,5.71,45.7,0.00,0.00,,0.00,,14.3,115.7,37.1,0.00,1.43,0.00,1.43,1.43,27.1,4.29,https://fbref.com/en/players/e946665a/Raul-Camacho,e946665a,Liga MX
106,Joel Campbell,CRC,"MF,FW",León,30,1992,17.3,55.4,0.29,6.01,30.6,19.8,1.91,55.4,3.35,2.02,60.3,0.98,29.3,37.8,246.6,116.8,3.12,2.72,0.35,2.72,1.91,42.1,6.59,https://fbref.com/en/players/895ff3ca/Joel-Campbell,895ff3ca,Liga MX
107,Omar Campos,MEX,DF,Santos,20,2002,32.6,52.6,3.40,18.6,21.5,13.2,1.50,52.6,2.58,1.13,44.0,0.92,35.7,24.2,168.3,87.2,2.39,1.66,0.80,1.32,0.95,26.0,3.93,https://fbref.com/en/players/2a5ee788/Omar-Campos,2a5ee788,Liga MX
108,Alexis Canelo,ARG,FW,Tijuana,30,1992,32.0,43.2,0.88,3.97,18.8,21.2,4.53,43.1,2.06,0.81,39.4,0.97,47.0,26.3,149.0,71.6,2.78,1.69,0.97,2.78,1.63,32.7,8.09,https://fbref.com/en/players/fa828ce6/Alexis-Canelo,fa828ce6,Liga MX
109,Luis Cárdenas,MEX,GK,Monterrey,28,1993,8.5,35.9,31.3,35.8,0.12,0.00,0.00,35.9,0.12,0.12,100.0,0.00,0.0,20.7,95.9,66.7,0.00,0.00,0.00,0.00,0.12,16.8,0.00,https://fbref.com/en/players/a1dea252/Luis-Cardenas,a1dea252,Liga MX
110,Ulises Cardona,MEX,"MF,FW",Necaxa,23,1998,0.7,61.4,0.00,4.29,31.4,25.7,2.86,61.4,7.14,1.43,20.0,5.71,80.0,37.1,268.6,62.9,4.29,0.00,0.00,2.86,2.86,38.6,4.29,https://fbref.com/en/players/b9bfa710/Ulises-Cardona,b9bfa710,Liga MX
111,Rafael Carioca,BRA,MF,UANL,33,1989,21.5,76.5,1.16,12.6,53.0,12.1,0.28,76.5,2.19,1.02,46.8,0.79,36.2,45.1,235.5,116.3,1.53,1.49,0.14,1.16,1.07,56.7,1.26,https://fbref.com/en/players/19ae4d5c/Rafael-Carioca,19ae4d5c,Liga MX
112,Gonzalo Carneiro,URU,FW,Cruz Azul,26,1995,11.1,32.7,1.17,2.43,16.5,14.2,5.14,32.6,2.88,1.80,62.5,0.90,31.3,16.7,89.5,39.6,1.89,1.17,0.63,3.33,0.45,22.7,3.96,https://fbref.com/en/players/88f6ffd1/Gonzalo-Carneiro,88f6ffd1,Liga MX
113,Ramiro Carrera,ARG,"MF,FW",Cruz Azul,28,1993,3.0,45.0,0.00,2.67,21.7,21.0,4.00,45.0,2.67,1.67,62.5,1.00,37.5,31.3,196.3,91.7,3.33,2.67,0.33,2.00,3.00,34.7,5.00,https://fbref.com/en/players/44c271db/Ramiro-Carrera,44c271db,Liga MX
114,Jordan Carrillo,MEX,"MF,DF",Santos,20,2001,1.2,49.2,0.83,12.5,23.3,13.3,0.83,49.2,7.50,5.83,77.8,1.67,22.2,28.3,201.7,70.0,2.50,1.67,0.00,0.00,0.83,32.5,5.00,https://fbref.com/en/players/55f70431/Jordan-Carrillo,55f70431,Liga MX
115,Kevin Castañeda,MEX,MF,Tijuana,22,1999,3.9,74.4,0.77,5.13,43.6,25.9,1.28,74.4,3.08,1.54,50.0,1.28,41.7,40.0,193.3,106.7,3.85,2.82,0.51,1.79,0.26,51.3,4.87,https://fbref.com/en/players/bf453048/Kevin-Castaneda,bf453048,Liga MX
116,Byron Castillo,ECU,DF,León,23,1998,15.7,54.5,1.97,12.6,22.4,20.1,1.72,54.5,2.42,1.15,47.4,0.89,36.8,30.9,181.7,108.6,3.82,1.85,0.64,1.59,0.83,33.1,6.56,https://fbref.com/en/players/7caf162d/Byron-Castillo,7caf162d,Liga MX
117,Fabián Castillo,COL,FW,Tijuana,30,1992,2.4,42.9,0.42,3.75,22.1,18.3,5.00,42.9,5.42,2.50,46.2,2.50,46.2,27.9,249.6,112.5,3.75,3.75,2.08,3.75,1.25,31.3,7.08,https://fbref.com/en/players/99f5d6aa/Fabian-Castillo,99f5d6aa,Liga MX
118,José Castillo Pérez,MEX,DF,Pachuca,20,2001,13.3,68.9,4.89,28.5,35.0,6.09,0.30,68.9,0.53,0.23,42.9,0.23,42.9,36.2,187.0,98.9,0.90,0.60,0.15,0.53,0.30,40.3,0.98,https://fbref.com/en/players/24bf30ba/Jose-Castillo-Perez,24bf30ba,Liga MX
119,Raúl Castillo,MEX,MF,Puebla,20,2001,0.7,40.0,1.43,5.71,25.7,10.0,1.43,40.0,1.43,0.00,0.0,1.43,100.0,27.1,260.0,68.6,1.43,4.29,1.43,0.00,1.43,21.4,2.86,https://fbref.com/en/players/675d4782/Raul-Castillo,675d4782,Liga MX
120,Lucas Cavallini,CAN,FW,Tijuana,29,1992,8.0,40.3,2.13,2.88,19.4,18.3,5.75,40.3,2.38,1.13,47.4,1.13,47.4,22.5,106.1,31.0,1.25,1.00,0.38,5.63,2.00,29.6,7.25,https://fbref.com/en/players/dd8de641/Lucas-Cavallini,dd8de641,Liga MX
121,Enrique Cedillo,MEX,DF,Mazatlán,26,1996,4.8,64.8,6.67,27.7,35.8,2.29,0.21,64.8,1.46,1.46,100.0,0.00,0.0,40.4,248.8,161.0,1.67,1.04,0.00,0.63,0.21,40.0,0.00,https://fbref.com/en/players/cea8f295/Enrique-Cedillo,cea8f295,Liga MX
122,Julien Celestine,FRA,DF,León,25,1997,3.3,36.4,4.85,20.9,13.9,1.82,1.21,36.4,0.30,0.00,0.0,0.00,0.0,19.1,103.0,41.8,0.00,0.30,0.00,0.30,0.30,20.9,0.00,https://fbref.com/en/players/3dd4379b/Julien-Celestine,3dd4379b,Liga MX
123,Alan Cervantes,MEX,MF,Santos,24,1998,24.2,57.1,2.85,13.7,37.6,6.36,0.45,57.1,1.53,0.79,51.4,0.58,37.8,31.9,155.4,68.1,1.07,0.83,0.08,1.03,0.74,36.2,1.12,https://fbref.com/en/players/7a0c3b15/Alan-Cervantes,7a0c3b15,Liga MX
124,Daniel Cervantes,MEX,DF,Querétaro,32,1990,3.5,44.9,5.43,26.3,18.6,0.00,0.00,44.9,0.29,0.00,0.0,0.29,100.0,22.3,91.1,39.7,0.00,0.00,0.00,0.29,0.00,25.4,0.00,https://fbref.com/en/players/cf7f7a52/Daniel-Cervantes,cf7f7a52,Liga MX
125,Luís Cervantes,MEX,DF,León,21,2001,2.1,42.4,4.76,16.2,18.6,7.62,0.00,42.4,1.43,0.48,33.3,0.95,66.7,12.9,59.0,28.1,0.95,0.00,0.00,0.48,0.00,18.1,1.43,https://fbref.com/en/players/1fd490ef/Luis-Cervantes,1fd490ef,Liga MX
126,Aníbal Chalá,ECU,"DF,MF",Atlas,26,1996,11.3,46.6,1.86,9.56,20.1,17.5,1.77,46.6,2.30,0.62,26.9,1.59,69.2,22.8,144.5,84.0,3.54,2.04,0.71,1.95,0.35,27.9,6.73,https://fbref.com/en/players/84c0768a/Anibal-Chala,84c0768a,Liga MX
127,Diego Chávez Collins,MEX,"FW,MF",FC Juárez,27,1995,2.3,41.3,2.61,6.09,14.3,21.3,4.35,41.3,1.74,0.00,0.0,1.74,100.0,19.6,103.0,23.5,0.43,0.43,0.87,1.74,2.17,27.0,9.13,https://fbref.com/en/players/3e2406b1/Diego-Chavez-Collins,3e2406b1,Liga MX
128,Luis Chávez,MEX,MF,Pachuca,26,1996,31.1,76.4,1.86,12.8,49.3,15.6,0.71,76.4,1.83,1.06,57.9,0.42,22.8,42.3,246.0,114.8,1.90,1.93,0.19,0.90,0.45,46.1,1.25,https://fbref.com/en/players/e50949ea/Luis-Chavez,e50949ea,Liga MX
129,Ricardo Chávez Soto,MEX,DF,Atlético,27,1994,31.2,61.5,3.21,19.0,26.7,16.4,1.31,61.5,1.67,0.77,46.2,0.77,46.2,26.5,135.9,71.3,1.41,1.06,0.29,1.38,0.67,31.3,4.94,https://fbref.com/en/players/2229c165/Ricardo-Chavez-Soto,2229c165,Liga MX
130,Ronaldo Cisneros,MEX,"FW,MF",Guadalajara,25,1997,9.6,23.2,0.94,2.29,9.69,11.3,2.92,23.2,0.94,0.10,11.1,0.73,77.8,13.6,52.7,17.5,0.63,0.31,0.42,3.02,0.83,17.0,4.58,https://fbref.com/en/players/e526c193/Ronaldo-Cisneros,e526c193,Liga MX
131,Josué Colmán,PAR,"MF,FW",Mazatlán,24,1998,11.6,46.1,0.52,4.48,22.0,20.9,2.16,46.1,5.52,2.84,51.6,2.41,43.8,30.2,200.1,96.9,2.67,2.33,0.43,3.02,1.81,33.1,5.95,https://fbref.com/en/players/9603d928/Josue-Colman,9603d928,Liga MX
132,Bryan Colula,MEX,DF,Mazatlán,26,1996,21.5,52.5,3.30,14.6,24.1,14.1,0.84,52.5,0.51,0.19,36.4,0.19,36.4,23.4,117.7,62.2,1.49,1.16,0.14,1.12,0.19,27.8,4.42,https://fbref.com/en/players/4b677ba7/Bryan-Colula,4b677ba7,Liga MX
133,Francisco Contreras,MEX,"DF,MF",Tijuana,23,1999,7.8,67.6,1.92,17.7,29.7,20.5,1.03,67.6,1.03,0.13,12.5,0.64,62.5,29.7,140.9,69.4,0.90,1.41,0.00,1.79,0.90,38.6,5.38,https://fbref.com/en/players/01a27d9e/Francisco-Contreras,01a27d9e,Liga MX
134,José Corona,MEX,GK,Cruz Azul,41,1981,23.0,31.8,29.3,31.8,0.00,0.00,0.00,31.8,0.00,0.00,,0.00,,15.0,77.3,51.4,0.00,0.00,0.00,0.04,0.04,9.87,0.00,https://fbref.com/en/players/e39a7e9c/Jose-Corona,e39a7e9c,Liga MX
135,George Corral,MEX,"DF,MF",Puebla,32,1990,3.0,78.0,8.33,32.3,39.0,6.67,0.00,78.0,0.00,0.00,,0.00,,44.0,179.0,78.3,0.33,0.33,0.00,0.67,0.67,54.0,1.00,https://fbref.com/en/players/09b53eeb/George-Corral,09b53eeb,Liga MX
136,Rogelio Cortéz Pineda,MEX,MF,Necaxa,18,2004,1.6,66.3,2.50,8.13,40.6,18.8,0.63,66.3,4.38,2.50,57.1,1.25,28.6,35.6,241.9,137.5,5.00,3.13,0.63,3.13,0.63,41.3,3.75,https://fbref.com/en/players/656316b4/Rogelio-Cortez-Pineda,656316b4,Liga MX
137,Jordi Cortizo,MEX,"MF,FW",Puebla,26,1996,13.5,53.2,0.96,6.67,26.9,20.6,3.26,53.2,4.89,2.59,53.0,2.00,40.9,36.8,240.4,101.5,3.11,2.30,0.89,3.41,2.00,39.8,5.33,https://fbref.com/en/players/c0986642/Jordi-Cortizo,c0986642,Liga MX
138,Jordi Cortizo,MEX,"MF,FW",Monterrey,26,1996,4.2,61.0,0.00,6.43,33.1,23.3,2.38,61.0,7.14,5.00,70.0,1.19,16.7,46.7,308.8,130.0,3.57,3.81,0.95,2.62,2.86,46.7,7.62,https://fbref.com/en/players/c0986642/Jordi-Cortizo,c0986642,Liga MX
139,Rodolfo Cota,MEX,GK,León,35,1987,34.0,35.1,31.4,35.0,0.12,0.03,0.03,35.1,0.03,0.03,100.0,0.00,0.0,15.7,81.1,48.8,0.00,0.00,0.00,0.00,0.00,10.8,0.00,https://fbref.com/en/players/a4a5868e/Rodolfo-Cota,a4a5868e,Liga MX
140,Aldo Cruz,MEX,DF,Atlético,24,1997,14.5,51.3,3.17,17.7,27.0,7.52,0.28,51.3,1.17,0.48,41.2,0.69,58.8,25.2,154.8,78.4,1.45,1.17,0.00,0.69,0.83,26.1,1.24,https://fbref.com/en/players/398fb976/Aldo-Cruz,398fb976,Liga MX
141,Jürgen Damm,MEX,"FW,MF",América,29,1992,1.0,67.0,0.00,8.00,25.0,35.0,4.00,67.0,9.00,5.00,55.6,4.00,44.4,36.0,300.0,154.0,8.00,2.00,3.00,1.00,1.00,52.0,25.0,https://fbref.com/en/players/bbf8bf7a/Jurgen-Damm,bbf8bf7a,Liga MX
142,Jorge Daniel Hernández,MEX,MF,Querétaro,33,1989,13.9,53.8,2.81,14.7,36.3,2.88,0.00,53.8,0.50,0.22,42.9,0.29,57.1,26.4,94.2,39.4,0.22,0.43,0.00,0.86,0.22,32.2,0.36,https://fbref.com/en/players/da7bbfee/Jorge-Daniel-Hernandez,da7bbfee,Liga MX
143,Juan David Castro,MEX,"MF,FW",Atlético,30,1991,4.0,50.8,1.00,7.25,24.3,20.0,1.75,50.8,2.75,2.00,72.7,0.50,18.2,29.5,162.0,77.8,2.25,1.75,0.25,1.00,2.50,33.8,7.25,https://fbref.com/en/players/d06a7432/Juan-David-Castro,d06a7432,Liga MX
144,José David Ramírez,MEX,DF,León,26,1995,0.2,80.0,15.0,25.0,20.0,35.0,0.00,80.0,5.00,5.00,100.0,0.00,0.0,55.0,325.0,90.0,0.00,0.00,0.00,0.00,0.00,55.0,5.00,https://fbref.com/en/players/9396692d/Jose-David-Ramirez,9396692d,Liga MX
145,Víctor Dávila,CHI,"FW,MF",León,24,1997,23.4,47.3,0.47,2.52,19.8,25.6,5.51,47.3,2.52,1.03,40.7,1.32,52.5,27.5,140.7,62.7,1.84,1.84,0.64,2.18,1.11,33.8,6.92,https://fbref.com/en/players/aca8043a/Victor-Davila,aca8043a,Liga MX
146,Diego De Buen,MEX,"DF,MF",Puebla,31,1991,33.5,56.5,8.81,30.9,22.9,3.31,0.69,56.5,0.42,0.27,64.3,0.12,28.6,26.9,128.4,69.0,0.39,0.48,0.03,0.72,0.27,32.4,0.27,https://fbref.com/en/players/73bca0c9/Diego-De-Buen,73bca0c9,Liga MX
147,Sergio De los Ríos,MEX,MF,América,19,2003,0.2,30.0,0.00,5.00,10.0,20.0,0.00,30.0,5.00,0.00,0.0,5.00,100.0,25.0,210.0,40.0,0.00,0.00,0.00,0.00,0.00,20.0,0.00,https://fbref.com/en/players/f1550173/Sergio-De-los-Rios,f1550173,Liga MX
148,Arturo del Campo,MEX,MF,Toluca,19,2003,0.0,3,0,0,1,2,1,3,0,0,,0,,1,24,23,1,1,0,0,0,2,2,https://fbref.com/en/players/a1b9fab4/Arturo-del-Campo,a1b9fab4,Liga MX
149,Gustavo Del Prete,ARG,"MF,FW",UNAM,26,1996,22.0,42.3,0.27,2.18,22.5,18.2,2.95,42.3,4.09,1.50,36.7,2.23,54.4,26.5,156.1,75.3,2.64,2.36,0.64,2.05,2.14,30.8,5.45,https://fbref.com/en/players/839ac4ea/Gustavo-Del-Prete,839ac4ea,Liga MX
150,Everardo Del Villar,MEX,DF,Toluca,17,2005,0.2,115.0,0.00,40.0,60.0,15.0,0.00,115.0,0.00,0.00,,0.00,,75.0,435.0,310.0,0.00,0.00,0.00,5.00,0.00,70.0,0.00,https://fbref.com/en/players/18f8c925/Everardo-Del-Villar,18f8c925,Liga MX
151,Arturo Delgado,MEX,GK,UANL,20,2002,0.5,30.0,26.0,30.0,0.00,0.00,0.00,30.0,0.00,0.00,,0.00,,10.0,44.0,24.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,https://fbref.com/en/players/70e6a77e/Arturo-Delgado,70e6a77e,Liga MX
152,Franco Di Santo,ARG,FW,Tijuana,33,1989,8.2,34.1,1.59,3.05,17.9,13.3,4.02,34.1,0.24,0.12,50.0,0.12,50.0,16.8,67.6,22.7,0.98,0.37,0.37,2.44,0.85,24.8,6.59,https://fbref.com/en/players/549c6ba7/Franco-Di-Santo,549c6ba7,Liga MX
153,Lucas Di Yorio,ARG,FW,León,25,1996,28.3,27.2,0.95,1.66,12.0,13.8,4.35,27.2,1.66,0.57,34.0,0.92,55.3,16.4,94.2,34.3,1.20,0.99,0.81,3.00,1.84,19.4,5.05,https://fbref.com/en/players/5c339cf6/Lucas-Di-Yorio,5c339cf6,Liga MX
154,Nicolás Díaz Huincales,CHI,DF,Tijuana,23,1999,29.4,65.2,8.71,31.8,28.1,6.29,0.71,65.2,1.12,0.68,60.6,0.20,18.2,31.4,158.3,95.1,1.19,0.51,0.07,0.85,0.31,33.0,1.22,https://fbref.com/en/players/308990ee/Nicolas-Diaz-Huincales,308990ee,Liga MX
155,Jair Díaz,MEX,DF,Tijuana,23,1998,15.7,52.7,2.61,16.6,28.0,8.79,0.57,52.7,1.34,0.76,57.1,0.45,33.3,22.0,109.3,61.2,1.21,0.38,0.06,0.96,0.57,24.3,2.48,https://fbref.com/en/players/a1a5a22b/Jair-Diaz,a1a5a22b,Liga MX
156,Diogo,BRA,"FW,MF",UNAM,25,1996,18.9,37.4,1.27,4.02,17.8,16.5,4.71,37.4,2.86,1.43,50.0,1.16,40.7,21.1,122.6,49.4,1.64,1.27,0.42,3.76,2.33,25.2,6.77,https://fbref.com/en/players/4e365f70/Diogo,4e365f70,Liga MX
157,Cecilio Domínguez,PAR,"MF,FW",Santos,27,1994,3.0,56.0,1.00,6.67,28.7,21.3,2.67,56.0,1.33,0.67,50.0,0.67,50.0,36.0,213.3,122.0,4.00,2.67,1.00,1.33,1.33,42.0,8.00,https://fbref.com/en/players/3162d667/Cecilio-Dominguez,3162d667,Liga MX
158,Idekel Domínguez,MEX,MF,Atlas,22,2000,0.7,35.7,0.00,10.0,17.1,10.0,0.00,35.7,0.00,0.00,,0.00,,18.6,147.1,7.14,0.00,2.86,0.00,4.29,1.43,18.6,2.86,https://fbref.com/en/players/772b54a0/Idekel-Dominguez,772b54a0,Liga MX
159,Juan Domínguez,MEX,"FW,MF",Necaxa,23,1998,4.3,44.4,0.70,4.42,17.4,24.0,3.95,44.4,4.65,1.40,30.0,2.33,50.0,30.5,239.8,105.3,3.95,3.26,1.40,3.72,1.16,30.2,8.37,https://fbref.com/en/players/ef645a7b/Juan-Dominguez,ef645a7b,Liga MX
160,Julio Domínguez,MEX,DF,Cruz Azul,34,1987,27.4,56.6,5.47,26.0,26.9,4.16,0.84,56.6,0.62,0.26,41.2,0.26,41.2,31.2,166.0,89.7,0.88,0.58,0.04,0.33,0.18,35.9,0.44,https://fbref.com/en/players/99b865b7/Julio-Dominguez,99b865b7,Liga MX
161,Misael Domínguez,MEX,"MF,FW",Tijuana,22,1999,2.2,58.6,0.45,5.91,27.7,26.8,3.18,58.6,4.09,0.91,22.2,3.18,77.8,38.6,289.5,162.3,6.36,4.09,1.36,3.64,3.18,40.9,8.64,https://fbref.com/en/players/691bf9fe/Misael-Dominguez,691bf9fe,Liga MX
162,Dória,BRA,DF,Santos,27,1994,14.1,52.8,10.1,29.6,21.3,2.62,0.99,52.8,0.14,0.00,0.0,0.14,100.0,24.4,123.5,59.3,0.50,0.78,0.07,0.28,0.00,25.8,0.14,https://fbref.com/en/players/d28b4a9d/Doria,d28b4a9d,Liga MX
163,Jonathan dos Santos,MEX,MF,América,32,1990,7.0,84.3,2.14,14.0,58.3,13.1,0.29,84.3,1.57,1.29,81.8,0.00,0.0,46.3,270.7,134.6,1.86,2.00,0.00,2.14,0.57,57.7,1.14,https://fbref.com/en/players/91872dec/Jonathan-dos-Santos,91872dec,Liga MX
164,Rodrigo Dourado,BRA,MF,Atlético,28,1994,24.2,57.0,4.05,14.9,37.6,5.25,1.07,57.0,0.99,0.41,41.7,0.58,58.3,27.1,151.7,75.3,0.87,0.74,0.12,1.12,0.37,31.6,0.62,https://fbref.com/en/players/d7d05a22/Rodrigo-Dourado,d7d05a22,Liga MX
165,Jesús Dueñas,MEX,"MF,FW",FC Juárez,33,1989,25.7,57.9,0.97,6.19,30.4,21.8,1.40,57.8,1.56,0.58,37.5,0.66,42.5,34.4,198.6,99.6,2.22,2.41,0.19,1.71,0.86,41.7,6.42,https://fbref.com/en/players/44267704/Jesus-Duenas,44267704,Liga MX
166,Javier Eduardo López,MEX,"MF,FW",Pachuca,27,1994,12.5,48.6,0.16,2.40,24.4,22.5,3.20,48.6,2.96,1.04,35.1,1.52,51.4,30.6,159.1,70.2,1.76,2.48,0.24,2.56,2.24,37.8,6.64,https://fbref.com/en/players/f851b52f/Javier-Eduardo-Lopez,f851b52f,Liga MX
