Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-05-25,18:00,Sudamericana,Group stage,Thu,Away,W,4,0,py Tacuary,,,62,,Mariano Andújar,3-4-1-2,José Argote,Match Report,
2023-05-29,20:00,Primera Div,Matchweek 18,Mon,Away,D,0,0,Instituto Atlético Central Córdoba,0.3,0.6,53,,Mariano Andújar,3-1-4-2,Andrés Merlos,Match Report,
2023-06-02,19:00,Primera Div,Matchweek 19,Fri,Home,W,5,2,Barracas Central,1.0,1.1,58,,Mariano Andújar,4-3-2-1,Fernando Echenique,Match Report,
2023-06-07,21:00,Sudamericana,Group stage,Wed,Home,D,1,1,br Bragantino,,,57,,Mariano Andújar,3-4-3,Kevin Ortega,Match Report,
2023-06-13,18:00,Primera Div,Matchweek 20,Tue,Away,L,0,1,Colón,1.4,0.8,60,,Mariano Andújar,4-3-3,Nazareno Arasa,Match Report,
2023-06-21,19:00,Primera Div,Matchweek 21,Wed,Home,D,1,1,San Lorenzo,1.2,1.2,62,,Mariano Andújar,4-3-2-1,Yael Falcón,Match Report,
2023-06-28,19:00,Sudamericana,Group stage,Wed,Home,W,4,0,bo Oriente Petrolero,,,68,16514.0,Mariano Andújar,4-4-2,Manuel Vergara,Match Report,
2023-07-01,19:00,Primera Div,Matchweek 22,Sat,Home,D,1,1,CC Córdoba,1.8,1.7,62,,Mariano Andújar,4-3-3,Hernán Mastrángelo,Match Report,
2023-07-05,18:00,Primera Div,Matchweek 23,Wed,Away,D,0,0,Rosario Cent,1.7,1.7,48,,Mariano Andújar,5-3-2,Facundo Tello,Match Report,
2023-07-08,18:00,Primera Div,Matchweek 24,Sat,Home,D,0,0,Racing Club,0.3,0.2,47,,Mariano Andújar,3-5-1-1,Germán Delfino,Match Report,
2023-07-11,19:00,Sudamericana,Knockout round play-offs,Tue,Away,L,1,2,ec Barcelona SC,,,49,4931.0,Mariano Andújar,3-5-1-1,Gustavo Tejera,Match Report,Leg 1 of 2
2023-07-15,19:00,Primera Div,Matchweek 25,Sat,Away,L,1,3,River Plate,1.3,2.0,43,,Santiago Ascacíbar,3-5-1-1,Andrés Merlos,Match Report,
2023-07-18,21:00,Sudamericana,Knockout round play-offs,Tue,Home,W,4,0,ec Barcelona SC,,,50,17289.0,Mariano Andújar,4-4-2,Wilton Sampaio,Match Report,Leg 2 of 2; Estudiantes won
2023-07-22,18:00,Primera Div,Matchweek 26,Sat,Home,W,4,0,Club Atlético Belgrano,2.1,0.5,61,,Mariano Andújar,4-4-2,Ariel Penel,Match Report,
2023-07-28,16:30,Primera Div,Matchweek 27,Fri,Away,W,3,2,Argentinos Jun,1.5,2.8,40,,Mariano Andújar,4-4-1-1,Darío Herrera,Match Report,
2023-08-02,19:00,Sudamericana,Round of 16,Wed,Home,W,3,0,br Goiás,,,63,,Mariano Andújar,4-4-1-1,Andrés Rojas,Match Report,Leg 1 of 2
2023-08-09,19:00,Sudamericana,Round of 16,Wed,Away,W,2,0,br Goiás,,,41,34337.0,Mariano Andújar,3-5-1-1,Gery Vargas,Match Report,Leg 2 of 2; Estudiantes won
2023-08-17,19:30,Copa de la Liga Profesional,Group stage,Thu,Away,L,1,2,Club Atlético Belgrano,1.3,1.4,58,,Mariano Andújar,4-3-1-2,Nicolás Lamolina,Match Report,
2023-08-22,21:30,Sudamericana,Quarter-finals,Tue,Away,L,0,1,br Corinthians,,,56,35572.0,Mariano Andújar,4-4-2,Jesús Valenzuela,Match Report,Leg 1 of 2
2023-08-26,16:30,Copa de la Liga Profesional,Group stage,Sat,Home,L,1,3,CA Unión,0.4,1.4,57,,Mariano Andújar,3-4-3,Leandro Rey Hilfer,Match Report,
2023-08-29,21:30,Sudamericana,Quarter-finals,Tue,Home,W,1 (2),0 (3),br Corinthians,,,63,23082.0,Mariano Andújar,4-3-1-2,Wilmar Roldán,Match Report,Leg 2 of 2; Corinthians won; Corinthians won on penalty kicks following extra time
2023-09-03,20:30,Copa de la Liga Profesional,Group stage,Sun,Away,L,1,2,Racing Club,1.8,1.7,50,,Mariano Andújar,4-3-1-2,Fernando Espinoza,Match Report,
2023-09-15,17:00,Copa de la Liga Profesional,Group stage,Fri,Away,D,0,0,Tigre,0.3,0.5,48,,Mariano Andújar,3-5-2,Fernando Echenique,Match Report,
2023-09-20,18:30,Copa de la Liga Profesional,Group stage,Wed,Home,D,0,0,San Lorenzo,0.6,0.1,62,,Mariano Andújar,4-4-2,Nazareno Arasa,Match Report,
2023-09-24,17:45,Copa de la Liga Profesional,Group stage,Sun,Away,W,1,0,Newell's OB,0.4,0.6,47,,Mariano Andújar,3-5-1-1,Facundo Tello,Match Report,
2023-10-01,17:00,Copa de la Liga Profesional,Group stage,Sun,Home,D,0,0,Gimnasia ELP,1.6,0.4,70,,Santiago Núñez,4-2-3-1,Fernando Echenique,Match Report,
2023-10-07,19:00,Copa de la Liga Profesional,Group stage,Sat,Home,L,0,1,Godoy Cruz,1.5,0.7,63,,Mariano Andújar,5-3-2,Leandro Rey Hilfer,Match Report,
2023-10-18,19:00,Copa de la Liga Profesional,Group stage,Wed,Away,L,1,2,Platense,1.7,1.3,68,,Mariano Andújar,4-2-3-1,Pablo Dóvalo,Match Report,
2023-10-23,19:00,Copa de la Liga Profesional,Group stage,Mon,Home,W,2,1,Sarmiento,1.7,0.5,54,,Mariano Andújar,4-3-3,Luis Lobo Medina,Match Report,
2023-10-28,19:00,Copa de la Liga Profesional,Group stage,Sat,Away,D,0,0,Boca Juniors,0.4,0.4,38,,Mariano Andújar,5-3-2,Sebastían Zunino,Match Report,
2023-11-05,20:30,Copa de la Liga Profesional,Group stage,Sun,Home,W,2,1,Defensa y Just,2.4,1.2,50,,Mariano Andújar,4-3-1-2,Franco Acita,Match Report,
2023-11-10,19:00,Copa de la Liga Profesional,Group stage,Fri,Away,W,1,0,CC Córdoba,1.1,0.7,45,,Mariano Andújar,4-3-1-2,Fernando Espinoza,Match Report,
2023-11-27,19:00,Copa de la Liga Profesional,Group stage,Mon,Home,D,1,1,Lanús,1.7,1.1,60,,Mariano Andújar,4-3-1-2,Fernando Echenique,Match Report,
