Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-12-03,18:00,Liga MX,Apertura — Quarter-finals,Sun,Away,L,0.0,3.0,UNAM,1.2,0.4,49.0,46659.0,Fernando Beltrán,4-3-3,César Arturo Ramos,Match Report,Leg 2 of 2; UNAM won
2024-01-13,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Santos,,,,,,,,Head-to-Head,
2024-01-21,18:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,UANL,,,,,,,,Head-to-Head,
2024-01-26,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Tijuana,,,,,,,,Head-to-Head,
2024-01-30,21:00,Liga MX,Clausura 2024 Regular Season,Tue,Home,,,,Toluca,,,,,,,,Head-to-Head,
2024-02-04,19:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Atlético,,,,,,,,Head-to-Head,
2024-02-10,17:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,FC Juárez,,,,,,,,Head-to-Head,
2024-02-16,21:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Mazatlán,,,,,,,,Head-to-Head,
2024-02-20,21:00,Liga MX,Clausura 2024 Regular Season,Tue,Away,,,,Necaxa,,,,,,,,Head-to-Head,
2024-02-24,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,UNAM,,,,,,,,Head-to-Head,
2024-03-02,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Cruz Azul,,,,,,,,Head-to-Head,
2024-03-09,17:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,León,,,,,,,,Head-to-Head,
2024-03-16,21:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,América,,,,,,,,Head-to-Head,
2024-03-30,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Monterrey,,,,,,,,Head-to-Head,
2024-04-06,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Puebla,,,,,,,,Head-to-Head,
2024-04-13,18:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Pachuca,,,,,,,,Head-to-Head,
2024-04-20,20:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Querétaro,,,,,,,,Head-to-Head,
2024-04-27,22:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Atlas,,,,,,,,Head-to-Head,
