Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-05-07,17:30,Primera Div,Matchweek 15,Sun,Away,L,0,1,River Plate,0.2,1.7,40,,Guillermo Matías Fernández,5-3-2,Darío Herrera,Match Report,
2023-05-14,19:00,Primera Div,Matchweek 16,Sun,Home,W,2,0,Club Atlético Belgrano,2.3,0.5,66,,Sergio Romero,4-3-3,Fernando Espinoza,Match Report,
2023-05-19,21:30,Primera Div,Matchweek 17,Fri,Away,W,1,0,Argentinos Jun,0.7,1.2,45,,Guillermo Matías Fernández,4-3-3,Fernando Echenique,Match Report,
2023-05-24,19:00,Libertadores,Group stage,Wed,Away,L,0,1,co Pereira,0.6,1.6,64,,Guillermo Matías Fernández,4-3-3,Wagner do Nascimento Magalhães,Match Report,
2023-05-28,19:00,Primera Div,Matchweek 18,Sun,Home,W,1,0,Tigre,2.3,0.4,54,,Javier Hernán García,4-3-3,Nicolás Ramírez,Match Report,
2023-06-01,21:30,Primera Div,Matchweek 19,Thu,Away,L,0,1,Arsenal,0.4,0.9,78,,Sergio Romero,4-4-2,Leandro Rey Hilfer,Match Report,
2023-06-06,21:00,Libertadores,Group stage,Tue,Home,W,1,0,cl Colo-Colo,1.7,1.1,57,,Guillermo Matías Fernández,4-3-3,Anderson Daronco,Match Report,
2023-06-10,20:00,Primera Div,Matchweek 20,Sat,Home,D,1,1,Lanús,1.8,0.4,70,,Guillermo Matías Fernández,4-5-1,Fernando Echenique,Match Report,
2023-06-22,21:45,Primera Div,Matchweek 21,Thu,Away,L,0,4,Godoy Cruz,0.3,2.9,74,,Guillermo Matías Fernández,4-4-1-1,Facundo Tello,Match Report,
2023-06-29,19:00,Libertadores,Group stage,Thu,Home,W,4,0,ve Monagas,4.5,0.4,63,40564.0,Guillermo Matías Fernández,4-3-3,Andrés Matonte,Match Report,
2023-07-02,21:30,Primera Div,Matchweek 22,Sun,Home,W,2,0,Sarmiento,2.0,0.8,78,,Guillermo Matías Fernández,4-2-3-1,Silvio Trucco,Match Report,
2023-07-06,17:00,Primera Div,Matchweek 23,Thu,Away,D,0,0,CA Unión,0.2,1.1,48,,Guillermo Matías Fernández,4-3-3,Andrés Merlos,Match Report,
2023-07-10,19:30,Primera Div,Matchweek 24,Mon,Home,W,1,0,CA Huracán,1.5,0.4,61,,Guillermo Matías Fernández,4-3-3,Nicolás Ramírez,Match Report,
2023-07-16,16:30,Primera Div,Matchweek 25,Sun,Away,W,3,1,Gimnasia ELP,1.2,1.9,69,,Guillermo Matías Fernández,4-3-1-2,Hernán Mastrángelo,Match Report,
2023-07-24,20:45,Primera Div,Matchweek 26,Mon,Home,W,2,1,Newell's OB,0.8,0.2,44,,Guillermo Matías Fernández,3-4-3,Fernando Echenique,Match Report,
2023-07-29,17:00,Primera Div,Matchweek 27,Sat,Away,W,2,0,Independiente,0.8,1.5,63,,Sergio Romero,4-3-3,Nicolás Ramírez,Match Report,
2023-08-02,21:00,Libertadores,Round of 16,Wed,Away,D,0,0,uy Nacional,0.5,1.0,54,32524.0,Guillermo Matías Fernández,4-5-1,Raphael Claus,Match Report,Leg 1 of 2
2023-08-09,21:00,Libertadores,Round of 16,Wed,Home,D,2 (4),2 (2),uy Nacional,2.4,1.0,64,49780.0,Marcos Rojo,4-4-2,Anderson Daronco,Match Report,Leg 2 of 2; Boca Juniors won; Boca Juniors won on penalty kicks following extra time
2023-08-18,21:00,Copa de la Liga Profesional,Group stage,Fri,Home,W,3,1,Platense,1.0,0.8,70,,Marcos Rojo,4-3-3,Fernando Espinoza,Match Report,
2023-08-23,21:30,Libertadores,Quarter-finals,Wed,Home,D,0,0,ar Racing Club,0.8,0.5,57,,Marcos Rojo,3-5-2,Wilton Sampaio,Match Report,Leg 1 of 2
2023-08-27,17:00,Copa de la Liga Profesional,Group stage,Sun,Away,L,0,1,Sarmiento,1.0,0.2,75,,Javier Hernán García,4-3-3,Silvio Trucco,Match Report,
2023-08-30,21:30,Libertadores,Quarter-finals,Wed,Away,D,0 (4),0 (1),ar Racing Club,0.3,0.6,47,41597.0,Marcos Rojo,5-3-2,Andrés Matonte,Match Report,Leg 2 of 2; Boca Juniors won; Boca Juniors won on penalty kicks following extra time
2023-09-03,18:30,Copa de la Liga Profesional,Group stage,Sun,Home,L,0,1,Tigre,0.5,1.0,68,,Sergio Romero,4-4-2,Yael Falcón,Match Report,
2023-09-15,18:45,Copa de la Liga Profesional,Group stage,Fri,Away,L,0,1,Defensa y Just,1.0,1.3,71,,Marcos Rojo,4-3-3,Andrés Merlos,Match Report,
2023-09-19,18:45,Copa de la Liga Profesional,Group stage,Tue,Away,W,3,0,CC Córdoba,1.7,0.4,62,,Sergio Romero,4-2-3-1,Pablo Echavarría,Match Report,
2023-09-23,18:30,Copa de la Liga Profesional,Group stage,Sat,Home,D,1,1,Lanús,0.5,1.0,54,,Marcos Rojo,4-3-3,Fernando Echenique,Match Report,
2023-09-28,21:30,Libertadores,Semi-finals,Thu,Home,D,0,0,br Palmeiras,1.6,0.4,56,53615.0,Marcos Rojo,4-4-2,Wilmar Roldán,Match Report,Leg 1 of 2
2023-10-01,14:00,Copa de la Liga Profesional,Group stage,Sun,Home,L,0,2,River Plate,0.4,2.2,47,,Sergio Romero,4-1-4-1,Andrés Merlos,Match Report,
2023-10-05,21:30,Libertadores,Semi-finals,Thu,Away,D,1 (4),1 (2),br Palmeiras,0.9,1.4,32,,Marcos Rojo,4-4-2,Andrés Matonte,Match Report,Leg 2 of 2; Boca Juniors won; Boca Juniors won on penalty kicks following extra time
2023-10-10,20:00,Copa de la Liga Profesional,Group stage,Tue,Away,L,3,4,Club Atlético Belgrano,2.2,1.7,70,,Javier Hernán García,4-4-2,Nazareno Arasa,Match Report,
2023-10-20,21:30,Copa de la Liga Profesional,Group stage,Fri,Home,W,2,1,CA Unión,2.1,1.1,74,,Marcos Rojo,4-4-2,Yael Falcón,Match Report,
2023-10-24,19:00,Copa de la Liga Profesional,Group stage,Tue,Away,L,1,2,Racing Club,1.8,1.0,43,,Sergio Romero,3-5-2,Nicolás Ramírez,Match Report,
2023-10-28,19:00,Copa de la Liga Profesional,Group stage,Sat,Home,D,0,0,Estudiantes,0.4,0.4,62,,Javier Hernán García,4-1-2-1-2◆,Sebastían Zunino,Match Report,
2023-11-04,17:00,Libertadores,Final,Sat,Home,L,1,2,br Fluminense,0.5,1.1,47,69232.0,Sergio Romero,4-4-2,Wilmar Roldán,Match Report,Required Extra Time
2023-11-08,19:00,Copa de la Liga Profesional,Group stage,Wed,Away,D,1,1,San Lorenzo,0.9,0.5,62,,Guillermo Matías Fernández,4-4-2,Pablo Echavarría,Match Report,
2023-11-12,16:45,Copa de la Liga Profesional,Group stage,Sun,Home,W,1,0,Newell's OB,1.6,0.5,58,,Guillermo Matías Fernández,4-3-1-2,Fernando Echenique,Match Report,
2023-11-26,21:30,Copa de la Liga Profesional,Group stage,Sun,Away,W,2,1,Godoy Cruz,1.6,0.8,64,,Marcos Rojo,4-3-1-2,Nicolás Ramírez,Match Report,
