Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
145,Marvin De Lima,FRA,"FW,DF",Bordeaux,19-264,2004,10,3,333,3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,4.86,3.78,7.84,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,https://fbref.com/en/players/4d2ddda7/Marvin-De-Lima,4d2ddda7,Ligue 2
146,Sonny Degert,FRA,"MF,FW",Pau FC,23-018,2000,3,1,111,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.33,0.75,4.17,3.33,10.0,0.00,0.00,0.00,0.00,0.00,0.39,0.33,0.72,0.39,0.72,https://fbref.com/en/players/10db63e7/Sonny-Degert,10db63e7,Ligue 2
147,Logan Delaurier Chaubet,FRA,MF,Quevilly-Rouen,21-261,2002,17,12,1083,12.0,0.33,0.17,0.50,0.33,0.00,0.00,0.00,0.00,0.21,0.21,0.13,0.33,2.83,2.33,11.2,0.33,0.17,0.50,0.33,0.50,0.21,0.12,0.33,0.21,0.33,https://fbref.com/en/players/de871220/Logan-Delaurier-Chaubet,de871220,Ligue 2
148,Thibault Delphis,FRA,DF,Annecy,21-095,2002,10,6,591,6.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.45,3.79,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/961d0117/Thibault-Delphis,961d0117,Ligue 2
149,Yohan Demoncy,FRA,MF,Paris FC,27-276,1996,13,5,477,5.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.17,0.28,2.64,6.79,4.34,0.00,0.00,0.00,0.00,0.00,0.11,0.17,0.29,0.11,0.29,https://fbref.com/en/players/e1909b9f/Yohan-Demoncy,e1909b9f,Ligue 2
150,Clément Depres,FRA,FW,Rodez Aveyron,29-044,1994,15,4,453,5.0,0.20,0.60,0.80,0.20,0.00,0.00,0.60,0.00,0.18,0.18,0.24,0.42,0.00,2.80,6.00,0.20,0.60,0.79,0.20,0.79,0.18,0.24,0.42,0.18,0.42,https://fbref.com/en/players/e53ab10b/Clement-Depres,e53ab10b,Ligue 2
151,Djibrill Diagouraga,FRA,FW,Paris FC,19-089,2004,2,0,22,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,20.0,10.0,35.0,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,https://fbref.com/en/players/a0661eb7/Djibrill-Diagouraga,a0661eb7,Ligue 2
152,Tidyane Diagouraga,FRA,MF,Valenciennes,20-328,2003,4,1,129,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.21,0.21,0.07,0.29,1.43,3.57,1.43,0.00,0.00,0.00,0.00,0.00,0.21,0.07,0.28,0.21,0.28,https://fbref.com/en/players/29733d8f/Tidyane-Diagouraga,29733d8f,Ligue 2
153,Oumar Diakité,FRA,MF,Paris FC,21-034,2002,1,0,13,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/15d9fb75/Oumar-Diakite,15d9fb75,Ligue 2
154,Djibril Diani,FRA,MF,Caen,25-331,1998,2,0,74,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.63,0.00,0.63,3.75,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.03,0.58,0.55,0.58,https://fbref.com/en/players/4d095331/Djibril-Diani,4d095331,Ligue 2
155,Mamadou Diarra,SEN,DF,Grenoble,26-019,1997,17,17,1485,16.5,0.12,0.00,0.12,0.12,0.00,0.00,0.12,0.00,0.08,0.08,0.02,0.10,0.06,2.42,0.06,0.12,0.00,0.12,0.12,0.12,0.08,0.03,0.10,0.08,0.10,https://fbref.com/en/players/3516b06b/Mamadou-Diarra,3516b06b,Ligue 2
156,Stéphane Diarra,FRA,"FW,MF",Saint-Étienne,25-030,1998,11,8,582,6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.12,0.25,3.69,2.00,12.3,0.00,0.00,0.00,0.00,0.00,0.12,0.13,0.25,0.12,0.25,https://fbref.com/en/players/29939a1d/Stephane-Diarra,29939a1d,Ligue 2
157,Junior Diaz,CIV,"DF,MF",Annecy,20-169,2003,9,8,714,7.9,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.04,0.04,0.01,0.05,0.13,2.78,0.38,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06,https://fbref.com/en/players/22768e08/Junior-Diaz,22768e08,Ligue 2
158,Pedro Díaz,ESP,MF,Bordeaux,25-217,1998,19,16,1466,16.3,0.12,0.00,0.12,0.12,0.00,0.00,0.12,0.00,0.12,0.12,0.03,0.15,1.96,8.28,2.15,0.12,0.00,0.12,0.12,0.12,0.12,0.03,0.15,0.12,0.15,https://fbref.com/en/players/eea5130e/Pedro-Diaz,eea5130e,Ligue 2
159,Lois Diony,FRA,FW,Angers,31-019,1992,19,19,1612,17.9,0.56,0.17,0.73,0.56,0.00,0.00,0.06,0.00,0.42,0.42,0.08,0.50,1.23,1.51,7.54,0.56,0.17,0.73,0.56,0.73,0.42,0.08,0.50,0.42,0.50,https://fbref.com/en/players/4be0b467/Lois-Diony,4be0b467,Ligue 2
160,Mouhamed Diop,SEN,"MF,DF",Troyes,23-100,2000,18,12,1083,12.0,0.08,0.08,0.17,0.08,0.00,0.00,0.25,0.00,0.06,0.06,0.03,0.08,1.25,3.17,2.08,0.08,0.08,0.17,0.08,0.17,0.06,0.03,0.09,0.06,0.09,https://fbref.com/en/players/1581e8db/Mouhamed-Diop,1581e8db,Ligue 2
161,Assane Dioussé,SEN,MF,Auxerre,26-110,1997,18,9,888,9.9,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.04,0.04,0.01,0.06,1.11,7.58,0.91,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06,https://fbref.com/en/players/7f622eef/Assane-Diousse,7f622eef,Ligue 2
162,Kapitbafan Djoco,SEN,"FW,MF",Bastia,28-121,1995,17,11,899,10.0,0.00,0.10,0.10,0.00,0.00,0.00,0.30,0.00,0.13,0.13,0.07,0.20,1.90,1.80,5.90,0.00,0.10,0.10,0.00,0.10,0.13,0.07,0.20,0.13,0.20,https://fbref.com/en/players/4d2130fc/Kapitbafan-Djoco,4d2130fc,Ligue 2
163,Maxime Do Couto Teixeira,FRA,"MF,FW",Amiens,27-026,1996,8,3,278,3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.39,0.39,0.00,0.39,1.61,3.55,5.81,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.39,0.38,0.39,https://fbref.com/en/players/0b266f68/Maxime-Do-Couto-Teixeira,0b266f68,Ligue 2
164,Alan Do Marcolino,GAB,FW,Quevilly-Rouen,21-295,2002,10,2,242,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.30,0.30,0.00,0.30,1.11,1.11,7.04,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,https://fbref.com/en/players/1bd5bdc4/Alan-Do-Marcolino,1bd5bdc4,Ligue 2
165,Kyliane Dong,FRA,FW,Troyes,19-103,2004,19,19,1567,17.4,0.06,0.11,0.17,0.06,0.00,0.00,0.11,0.00,0.08,0.08,0.13,0.21,3.33,1.72,6.38,0.06,0.11,0.17,0.06,0.17,0.08,0.13,0.21,0.08,0.21,https://fbref.com/en/players/836dc4a8/Kyliane-Dong,836dc4a8,Ligue 2
166,Jordan Dongmo,CMR,MF,Troyes,22-343,2001,1,0,9,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1b5b32d2/Jordan-Dongmo,1b5b32d2,Ligue 2
167,Lohann Doucet,FRA,MF,Paris FC,21-116,2002,12,10,804,8.9,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.03,0.03,0.06,0.08,2.02,5.51,1.46,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,https://fbref.com/en/players/dff0c299/Lohann-Doucet,dff0c299,Ligue 2
168,Issiar Dramé,MLI,DF,Bastia,24-326,1999,10,10,851,9.5,0.11,0.00,0.11,0.11,0.00,0.00,0.11,0.00,0.03,0.03,0.01,0.04,0.63,2.42,0.11,0.11,0.00,0.11,0.11,0.11,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/efd44b24/Issiar-Drame,efd44b24,Ligue 2
169,Tom Ducrocq,FRA,MF,Bastia,24-136,1999,18,18,1619,18.0,0.00,0.11,0.11,0.00,0.00,0.00,0.22,0.00,0.03,0.03,0.03,0.07,0.28,4.33,0.72,0.00,0.11,0.11,0.00,0.11,0.04,0.03,0.07,0.04,0.07,https://fbref.com/en/players/e70d83c1/Tom-Ducrocq,e70d83c1,Ligue 2
170,Jacques Ekomie,GAB,"DF,FW",Bordeaux,20-142,2003,12,9,751,8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.02,0.02,0.04,0.06,2.17,3.01,4.22,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,https://fbref.com/en/players/8d5016e6/Jacques-Ekomie,8d5016e6,Ligue 2
171,Alberth Elis,HON,FW,Bordeaux,27-330,1996,12,6,631,7.0,0.71,0.00,0.71,0.71,0.00,0.00,0.14,0.14,0.53,0.53,0.14,0.67,2.86,1.43,8.43,0.71,0.00,0.71,0.71,0.71,0.53,0.14,0.67,0.53,0.67,https://fbref.com/en/players/104b4ad3/Alberth-Elis,104b4ad3,Ligue 2
172,Florian Escales,FRA,GK,Annecy,27-339,1996,18,18,1606,17.8,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e0238966/Florian-Escales,e0238966,Ligue 2
173,Luderic Etondé,FRA,"FW,MF",Dunkerque,23-131,2000,3,2,125,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.43,0.07,0.43,2.14,0.71,5.71,0.00,0.00,0.00,0.00,0.00,0.42,0.04,0.46,0.42,0.46,https://fbref.com/en/players/9c7481a1/Luderic-Etonde,9c7481a1,Ligue 2
174,Maxime Etuin,FRA,MF,US Concarneau,28-143,1995,15,15,1292,14.4,0.07,0.00,0.07,0.00,0.07,0.07,0.21,0.00,0.08,0.03,0.06,0.09,1.67,6.88,2.01,0.07,0.00,0.07,0.00,0.00,0.08,0.06,0.15,0.03,0.09,https://fbref.com/en/players/a9e83184/Maxime-Etuin,a9e83184,Ligue 2
175,Julien Fabri,FRA,GK,Bastia,29-337,1994,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/a0ba5520/Julien-Fabri,a0ba5520,Ligue 2
176,Cheikh Fall,SEN,MF,Saint-Étienne,19-317,2004,1,0,10,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,https://fbref.com/en/players/6ed95ad0/Cheikh-Fall,6ed95ad0,Ligue 2
177,Kevin Farade,FRA,FW,Annecy,28-129,1995,1,0,14,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22,https://fbref.com/en/players/27edbc9b/Kevin-Farade,27edbc9b,Ligue 2
178,Noah Fatar,FRA,MF,Angers,21-327,2002,2,0,36,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.25,0.25,0.00,0.00,7.50,0.00,0.00,0.00,0.00,0.00,0.15,0.20,0.35,0.15,0.35,https://fbref.com/en/players/2693f6bc/Noah-Fatar,2693f6bc,Ligue 2
179,Julien Faussurier,FRA,"DF,MF",US Concarneau,36-359,1987,18,12,1154,12.8,0.00,0.08,0.08,0.00,0.00,0.00,0.08,0.00,0.02,0.02,0.15,0.18,1.88,4.45,7.27,0.00,0.08,0.08,0.00,0.08,0.03,0.16,0.19,0.03,0.19,https://fbref.com/en/players/767212e6/Julien-Faussurier,767212e6,Ligue 2
180,Zinedine Ferhat,ALG,MF,Angers,30-313,1993,14,12,931,10.3,0.19,0.29,0.49,0.10,0.10,0.10,0.10,0.00,0.18,0.12,0.24,0.36,1.94,3.88,7.18,0.19,0.29,0.48,0.10,0.39,0.19,0.25,0.43,0.11,0.36,https://fbref.com/en/players/005c0807/Zinedine-Ferhat,005c0807,Ligue 2
181,Nehemiah Fernandez,FRA,DF,Dunkerque,19-028,2004,9,9,791,8.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/40604d0c/Nehemiah-Fernandez,40604d0c,Ligue 2
182,Ivan Filipović,CRO,GK,Paris FC,29-056,1994,9,8,765,8.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6df5968e/Ivan-Filipovic,6df5968e,Ligue 2
183,Mamadou Fofana,MLI,DF,Amiens,25-352,1998,18,18,1616,18.0,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.01,0.01,0.00,0.01,0.22,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/en/players/4c4ffacc/Mamadou-Fofana,4c4ffacc,Ligue 2
184,Mamadou Fofana,FRA,MF,Amiens,23-113,2000,11,4,327,3.6,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.11,0.11,0.03,0.14,1.94,4.72,4.44,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,https://fbref.com/en/players/8a26baed/Mamadou-Fofana,8a26baed,Ligue 2
185,Yahia Fofana,CIV,GK,Angers,23-140,2000,19,19,1710,19.0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9d420dad/Yahia-Fofana,9d420dad,Ligue 2
186,Lamine Fomba,FRA,MF,Saint-Étienne,25-347,1998,19,12,913,10.1,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.09,0.09,0.10,0.19,1.68,5.05,3.07,0.00,0.00,0.00,0.00,0.00,0.09,0.10,0.19,0.09,0.19,https://fbref.com/en/players/2145368f/Lamine-Fomba,2145368f,Ligue 2
187,Steven Fortes,CPV,DF,Quevilly-Rouen,31-266,1992,10,8,736,8.2,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.01,0.01,0.00,0.01,0.00,2.07,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/en/players/574aa9ec/Steven-Fortes,574aa9ec,Ligue 2
188,Hugo Gambor,FRA,"DF,MF",Dunkerque,21-009,2002,16,15,1345,14.9,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.05,0.05,0.07,0.12,1.61,5.84,0.54,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,https://fbref.com/en/players/ea563953/Hugo-Gambor,ea563953,Ligue 2
189,Didi Gaucho,CIV,MF,Caen,22-358,2001,5,2,252,2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,https://fbref.com/en/players/269bd412/Didi-Gaucho,269bd412,Ligue 2
190,Jules Gaudin,FRA,"DF,MF",Paris FC,23-244,2000,18,18,1505,16.7,0.00,0.06,0.06,0.00,0.00,0.00,0.24,0.06,0.00,0.00,0.14,0.14,2.46,3.95,3.35,0.00,0.06,0.06,0.00,0.06,0.00,0.14,0.14,0.00,0.14,https://fbref.com/en/players/5d3a02a3/Jules-Gaudin,5d3a02a3,Ligue 2
191,Antoine Gauthier,FRA,FW,Saint-Étienne,19-191,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8dae9a76/Antoine-Gauthier,8dae9a76,Ligue 2
192,Jean-Philippe Gbamin,CIV,MF,Dunkerque,28-105,1995,2,0,55,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6bd603db/Jean-Philippe-Gbamin,6bd603db,Ligue 2
193,Garland Gbelle,FRA,MF,Quevilly-Rouen,31-023,1992,16,8,739,8.2,0.24,0.12,0.37,0.24,0.00,0.00,0.12,0.00,0.20,0.20,0.15,0.34,0.73,5.37,5.24,0.24,0.12,0.37,0.24,0.37,0.20,0.15,0.34,0.20,0.34,https://fbref.com/en/players/b1654193/Garland-Gbelle,b1654193,Ligue 2
194,Ambroise Gboho,FRA,FW,US Concarneau,29-155,1994,9,2,271,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.30,0.10,0.40,1.67,2.67,9.33,0.00,0.00,0.00,0.00,0.00,0.32,0.11,0.44,0.32,0.44,https://fbref.com/en/players/ff76d9d9/Ambroise-Gboho,ff76d9d9,Ligue 2
195,Jérémy Gélin,FRA,MF,Amiens,26-259,1997,18,16,1321,14.7,0.07,0.07,0.14,0.07,0.00,0.00,0.07,0.00,0.05,0.05,0.05,0.10,0.48,6.60,0.75,0.07,0.07,0.14,0.07,0.14,0.05,0.06,0.10,0.05,0.10,https://fbref.com/en/players/4c700f46/Jeremy-Gelin,4c700f46,Ligue 2
196,Owen Géne,FRA,MF,Amiens,20-295,2003,15,6,642,7.1,0.00,0.14,0.14,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.03,0.03,0.56,3.80,0.85,0.00,0.14,0.14,0.00,0.14,0.00,0.03,0.04,0.00,0.04,https://fbref.com/en/players/bfff2337/Owen-Gene,bfff2337,Ligue 2
197,Mayron George,CRC,"FW,MF",Pau FC,30-077,1993,4,3,219,2.4,0.42,0.00,0.42,0.42,0.00,0.00,0.00,0.00,0.29,0.29,0.04,0.33,0.00,0.83,2.92,0.41,0.00,0.41,0.41,0.41,0.27,0.05,0.32,0.27,0.32,https://fbref.com/en/players/cc926a12/Mayron-George,cc926a12,Ligue 2
198,Alec Georgen,FRA,DF,US Concarneau,25-113,1998,15,10,930,10.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.05,2.43,3.79,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,https://fbref.com/en/players/99295490/Alec-Georgen,99295490,Ligue 2
199,Rayan Ghrieb,FRA,"FW,MF",Dunkerque,24-262,1999,12,9,694,7.7,0.26,0.52,0.78,0.13,0.13,0.13,0.39,0.00,0.30,0.21,0.26,0.45,4.94,6.23,10.8,0.26,0.52,0.78,0.13,0.65,0.30,0.26,0.56,0.20,0.46,https://fbref.com/en/players/74ea20a8/Rayan-Ghrieb,74ea20a8,Ligue 2
200,Armand Gnanduillet,CIV,FW,Dunkerque,32-039,1991,12,8,749,8.3,0.24,0.00,0.24,0.24,0.00,0.00,0.00,0.00,0.28,0.28,0.05,0.33,0.96,1.20,6.99,0.24,0.00,0.24,0.24,0.24,0.28,0.05,0.33,0.28,0.33,https://fbref.com/en/players/bda099d0/Armand-Gnanduillet,bda099d0,Ligue 2
201,Donacien Gomis,FRA,DF,Guingamp,29-062,1994,17,17,1528,17.0,0.06,0.06,0.12,0.06,0.00,0.00,0.29,0.00,0.09,0.09,0.03,0.13,0.35,2.24,0.12,0.06,0.06,0.12,0.06,0.12,0.10,0.03,0.13,0.10,0.13,https://fbref.com/en/players/f9c4b0aa/Donacien-Gomis,f9c4b0aa,Ligue 2
202,Tidiam Gomis,FRA,"MF,FW",Caen,17-153,2006,8,0,84,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.11,0.11,4.44,0.00,12.2,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15,https://fbref.com/en/players/64c705d7/Tidiam-Gomis,64c705d7,Ligue 2
203,Anthony Gonçalves,FRA,"DF,MF",Stade Laval,37-308,1986,16,8,683,7.6,0.13,0.00,0.13,0.13,0.00,0.00,0.26,0.00,0.04,0.04,0.16,0.20,3.03,4.08,5.26,0.13,0.00,0.13,0.13,0.13,0.04,0.16,0.20,0.04,0.20,https://fbref.com/en/players/c27dfb82/Anthony-Goncalves,c27dfb82,Ligue 2
204,Jonathan Goncalvés,FRA,"MF,DF",Annecy,34-348,1989,6,2,174,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.74,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/50245085/Jonathan-Goncalves,50245085,Ligue 2
205,Alimani Gory,MLI,"FW,MF",Paris FC,27-131,1996,16,14,1213,13.5,0.22,0.37,0.59,0.22,0.00,0.00,0.15,0.00,0.17,0.17,0.35,0.52,4.67,2.22,9.48,0.22,0.37,0.59,0.22,0.59,0.17,0.35,0.52,0.17,0.52,https://fbref.com/en/players/a2f8e467/Alimani-Gory,a2f8e467,Ligue 2
206,Etienne Green,ENG,GK,Saint-Étienne,23-173,2000,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/667b65da/Etienne-Green,667b65da,Ligue 2
207,Noah Guede-Nadje,FRA,FW,Angers,20-057,2003,1,0,45,0.5,2.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.80,0.80,0.00,0.80,0.00,0.00,8.00,2.00,0.00,2.00,2.00,2.00,0.70,0.00,0.70,0.70,0.70,https://fbref.com/en/players/94b442c0/Noah-Guede-Nadje,94b442c0,Ligue 2
208,Loup Gueho,FRA,"DF,MF",Bastia,19-229,2004,2,0,15,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d985d170/Loup-Gueho,d985d170,Ligue 2
209,Moussa Guel,CIV,"MF,FW",Dunkerque,24-199,1999,7,0,112,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,4.17,2.50,6.67,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,https://fbref.com/en/players/0dce2e1d/Moussa-Guel,0dce2e1d,Ligue 2
210,Lamine Gueye,SEN,"MF,DF",Paris FC,25-301,1998,2,1,53,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,1.67,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9d5dcc23/Lamine-Gueye,9d5dcc23,Ligue 2
211,Baptiste Guillaume,BEL,FW,Guingamp,28-206,1995,17,17,1381,15.3,0.26,0.13,0.39,0.26,0.00,0.00,0.26,0.00,0.26,0.25,0.09,0.35,0.78,2.09,4.31,0.26,0.13,0.39,0.26,0.39,0.26,0.09,0.35,0.25,0.35,https://fbref.com/en/players/9453d2f4/Baptiste-Guillaume,9453d2f4,Ligue 2
212,Régis Gurtner,FRA,GK,Amiens,37-031,1986,17,17,1530,17.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bc270726/Regis-Gurtner,bc270726,Ligue 2
213,Giovanni Haag,FRA,MF,Rodez Aveyron,23-223,2000,17,13,1162,12.9,0.08,0.16,0.23,0.08,0.00,0.00,0.54,0.00,0.05,0.05,0.13,0.18,0.85,6.28,0.85,0.08,0.15,0.23,0.08,0.23,0.04,0.13,0.18,0.04,0.18,https://fbref.com/en/players/2160a930/Giovanni-Haag,2160a930,Ligue 2
214,Mohamed Hafid,MAR,MF,Caen,19-038,2004,5,0,73,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,1.25,5.00,7.50,0.00,0.00,0.00,0.00,0.00,0.05,0.12,0.17,0.05,0.17,https://fbref.com/en/players/0debb01e/Mohamed-Hafid,0debb01e,Ligue 2
215,Ilyes Hamache,FRA,FW,Valenciennes,20-331,2003,15,8,783,8.7,0.11,0.11,0.23,0.11,0.00,0.00,0.11,0.00,0.13,0.13,0.05,0.17,3.22,2.87,8.74,0.11,0.11,0.23,0.11,0.23,0.12,0.05,0.17,0.12,0.17,https://fbref.com/en/players/c6a32d8a/Ilyes-Hamache,c6a32d8a,Ligue 2
216,Mathis Hamdi,FRA,DF,Troyes,20-082,2003,3,2,171,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05,1.58,2.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a94571f6/Mathis-Hamdi,a94571f6,Ligue 2
217,Ben Hamed Touré,CIV,FW,Ajaccio,20-140,2003,15,3,423,4.7,0.43,0.21,0.64,0.43,0.00,0.00,0.43,0.21,0.34,0.34,0.19,0.53,0.85,1.91,7.23,0.43,0.21,0.64,0.43,0.64,0.34,0.19,0.53,0.34,0.53,https://fbref.com/en/players/c7eebddf/Ben-Hamed-Toure,c7eebddf,Ligue 2
